company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2011.0,Q1TTM,2010-04-01,2011-03-31,,1.04,1.04,1.03,,-6000000.0,168000000.0,186000000.0,-16000000.0,166000000.0,4000000.0,3722000000.0,4740000000.0,-2000000.0,-2000000.0,-6000000.0,,,157000000.0,,674000000.0,3722000000.0,1018000000.0,1000000.0,831000000.0,187000000.0,-7000000.0,180000000.0,4740000000.0,162500000.0,159200000.0,161700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2011.0,Q1,2011-01-01,2011-03-31,2012-04-27 16:02:19+00:00,0.08,0.08,0.08,,6000000.0,14000000.0,20000000.0,-6000000.0,13000000.0,1000000.0,839000000.0,1058000000.0,,,6000000.0,,,40000000.0,,159000000.0,839000000.0,219000000.0,0.0,199000000.0,20000000.0,6000000.0,26000000.0,1058000000.0,162500000.0,159200000.0,161700000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q4,2012-10-01,2012-12-31,,1.51,1.51,1.48,,155000000.0,240000000.0,237000000.0,3000000.0,242000000.0,-2000000.0,1068000000.0,1642000000.0,,,-1000000.0,,,13000000.0,,150000000.0,1068000000.0,574000000.0,18000000.0,163000000.0,411000000.0,-19000000.0,392000000.0,1642000000.0,159300000.0,159300000.0,163800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:02:26+00:00,3.02,3.02,2.94,,223000000.0,481000000.0,475000000.0,6000000.0,481000000.0,0.0,4085000000.0,5730000000.0,,,-8000000.0,,,155000000.0,0.0,742000000.0,4085000000.0,1645000000.0,42000000.0,897000000.0,748000000.0,-50000000.0,698000000.0,5730000000.0,159300000.0,159300000.0,163800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.51,1.51,1.46,,68000000.0,241000000.0,238000000.0,3000000.0,239000000.0,2000000.0,3017000000.0,4088000000.0,,,-7000000.0,,,142000000.0,,592000000.0,3017000000.0,1071000000.0,24000000.0,734000000.0,337000000.0,-31000000.0,306000000.0,4088000000.0,158200000.0,159600000.0,164800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.08,-0.08,-0.13,,-19000000.0,-14000000.0,51000000.0,-65000000.0,-13000000.0,-1000000.0,4464000000.0,5689000000.0,,,-14000000.0,,,226000000.0,,920000000.0,4464000000.0,1225000000.0,33000000.0,1146000000.0,79000000.0,-47000000.0,32000000.0,5689000000.0,158200000.0,159600000.0,164800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 08:53:47+00:00,0.55,0.55,0.53,,33000000.0,88000000.0,89000000.0,-1000000.0,87000000.0,1000000.0,1053000000.0,1435000000.0,,,0.0,,,47000000.0,,206000000.0,1053000000.0,382000000.0,7000000.0,253000000.0,129000000.0,-7000000.0,122000000.0,1435000000.0,158200000.0,159600000.0,164800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.96,0.96,0.93,,35000000.0,153000000.0,149000000.0,4000000.0,152000000.0,1000000.0,1964000000.0,2653000000.0,,,-7000000.0,,,95000000.0,,386000000.0,1964000000.0,689000000.0,17000000.0,481000000.0,208000000.0,-24000000.0,184000000.0,2653000000.0,159400000.0,159000000.0,163900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.53,-0.53,-0.56,,-50000000.0,-87000000.0,-16000000.0,-71000000.0,-84000000.0,-3000000.0,4472000000.0,5614000000.0,,,-15000000.0,,,223000000.0,,941000000.0,4472000000.0,1142000000.0,29000000.0,1164000000.0,-22000000.0,-44000000.0,-66000000.0,5614000000.0,159400000.0,159000000.0,163900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 16:03:33+00:00,0.64,0.64,0.62,,28000000.0,102000000.0,89000000.0,13000000.0,102000000.0,0.0,1035000000.0,1409000000.0,,,-5000000.0,,,49000000.0,,195000000.0,1035000000.0,374000000.0,8000000.0,244000000.0,130000000.0,-13000000.0,117000000.0,1409000000.0,159400000.0,159000000.0,163900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.96,-0.96,-0.97,,-65000000.0,-154000000.0,-58000000.0,-96000000.0,-153000000.0,-1000000.0,4430000000.0,5477000000.0,,,-11000000.0,,,215000000.0,,922000000.0,4430000000.0,1047000000.0,22000000.0,1137000000.0,-90000000.0,-33000000.0,-123000000.0,5477000000.0,156300000.0,158200000.0,162300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:58:12+00:00,0.32,0.32,0.31,,7000000.0,51000000.0,60000000.0,-9000000.0,50000000.0,1000000.0,929000000.0,1244000000.0,,,-2000000.0,,,46000000.0,,191000000.0,929000000.0,315000000.0,9000000.0,237000000.0,78000000.0,-11000000.0,67000000.0,1244000000.0,156300000.0,158200000.0,162300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 17:46:03+00:00,2.68,2.68,2.62,,98000000.0,447000000.0,456000000.0,,443000000.0,4000000.0,4383000000.0,6123000000.0,-9000000.0,,-9000000.0,,,203000000.0,0.0,871000000.0,4383000000.0,1740000000.0,103000000.0,1074000000.0,666000000.0,-112000000.0,554000000.0,6123000000.0,165300000.0,165400000.0,169300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q4,2013-10-01,2013-12-31,,1.2,1.2,1.17,,54000000.0,197000000.0,205000000.0,1000000.0,198000000.0,-1000000.0,1140000000.0,1670000000.0,-9000000.0,,-5000000.0,,,40000000.0,,193000000.0,1140000000.0,530000000.0,33000000.0,233000000.0,297000000.0,-38000000.0,259000000.0,1670000000.0,165300000.0,165400000.0,169300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.48,1.48,1.45,,44000000.0,250000000.0,251000000.0,-1000000.0,245000000.0,5000000.0,3243000000.0,4453000000.0,,,-4000000.0,,,163000000.0,,678000000.0,3243000000.0,1210000000.0,70000000.0,841000000.0,369000000.0,-74000000.0,295000000.0,4453000000.0,166100000.0,166200000.0,170000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.99,2.99,2.93,,199000000.0,490000000.0,488000000.0,2000000.0,487000000.0,3000000.0,4311000000.0,6095000000.0,,,-5000000.0,,,176000000.0,,828000000.0,4311000000.0,1784000000.0,88000000.0,1004000000.0,780000000.0,-93000000.0,687000000.0,6095000000.0,166100000.0,166200000.0,170000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q3,2013-07-01,2013-09-30,2014-11-03 16:08:04+00:00,0.59,0.59,0.58,,19000000.0,100000000.0,100000000.0,0.0,98000000.0,2000000.0,1093000000.0,1508000000.0,,,-3000000.0,,,53000000.0,0.0,217000000.0,1093000000.0,415000000.0,23000000.0,270000000.0,145000000.0,-26000000.0,119000000.0,1508000000.0,166100000.0,166200000.0,170000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.89,0.89,0.87,,25000000.0,150000000.0,151000000.0,-1000000.0,147000000.0,3000000.0,2150000000.0,2945000000.0,,,-1000000.0,,,110000000.0,,461000000.0,2150000000.0,795000000.0,47000000.0,571000000.0,224000000.0,-48000000.0,176000000.0,2945000000.0,165400000.0,165200000.0,168800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.95,2.95,2.88,,213000000.0,478000000.0,477000000.0,1000000.0,476000000.0,2000000.0,4271000000.0,6022000000.0,,,-2000000.0,,,170000000.0,,817000000.0,4271000000.0,1751000000.0,72000000.0,987000000.0,764000000.0,-74000000.0,690000000.0,6022000000.0,165400000.0,165200000.0,168800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 16:20:19+00:00,0.52,0.52,0.51,,23000000.0,87000000.0,87000000.0,0.0,86000000.0,1000000.0,1109000000.0,1535000000.0,,,-3000000.0,,,55000000.0,,232000000.0,1109000000.0,426000000.0,26000000.0,287000000.0,139000000.0,-29000000.0,110000000.0,1535000000.0,165400000.0,165200000.0,168800000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.07,3.07,2.99,,218000000.0,493000000.0,479000000.0,14000000.0,492000000.0,1000000.0,4197000000.0,5896000000.0,,,-4000000.0,,,164000000.0,,780000000.0,4197000000.0,1699000000.0,54000000.0,944000000.0,755000000.0,-58000000.0,697000000.0,5896000000.0,164900000.0,163700000.0,167500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 16:06:45+00:00,0.37,0.37,0.36,,2000000.0,63000000.0,64000000.0,-1000000.0,61000000.0,2000000.0,1041000000.0,1410000000.0,,,2000000.0,,,55000000.0,,229000000.0,1041000000.0,369000000.0,21000000.0,284000000.0,85000000.0,-19000000.0,66000000.0,1410000000.0,164900000.0,163700000.0,167500000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 16:11:13+00:00,1.14,1.14,1.12,,-48000000.0,195000000.0,185000000.0,,191000000.0,4000000.0,4859000000.0,6591000000.0,10000000.0,,-35000000.0,,,263000000.0,104000000.0,1012000000.0,4859000000.0,1732000000.0,181000000.0,1379000000.0,353000000.0,-216000000.0,137000000.0,6591000000.0,167500000.0,167900000.0,171200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q4,2014-10-01,2014-12-31,,0.19,0.19,0.19,,-62000000.0,35000000.0,40000000.0,-15000000.0,33000000.0,2000000.0,1336000000.0,1768000000.0,10000000.0,,-11000000.0,,,77000000.0,32000000.0,288000000.0,1336000000.0,432000000.0,46000000.0,397000000.0,35000000.0,-57000000.0,-22000000.0,1768000000.0,167500000.0,167900000.0,171200000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 15:18:03+00:00,0.09,0.09,0.09,,-19000000.0,15000000.0,0.0,15000000.0,15000000.0,0.0,1243000000.0,1647000000.0,,,-14000000.0,,,59000000.0,72000000.0,232000000.0,1243000000.0,404000000.0,46000000.0,363000000.0,41000000.0,-60000000.0,-19000000.0,1647000000.0,166700000.0,168200000.0,171300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.95,0.95,0.93,,14000000.0,160000000.0,145000000.0,15000000.0,158000000.0,2000000.0,3523000000.0,4823000000.0,,,-24000000.0,,,186000000.0,72000000.0,724000000.0,3523000000.0,1300000000.0,135000000.0,982000000.0,318000000.0,-159000000.0,159000000.0,4823000000.0,166700000.0,168200000.0,171300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q3TTM,2013-10-01,2014-09-30,,2.15,2.15,2.1,,68000000.0,357000000.0,350000000.0,16000000.0,356000000.0,1000000.0,4663000000.0,6493000000.0,-9000000.0,,-29000000.0,,,226000000.0,72000000.0,917000000.0,4663000000.0,1830000000.0,168000000.0,1215000000.0,615000000.0,-197000000.0,418000000.0,6493000000.0,166700000.0,168200000.0,171300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.86,0.86,0.84,,33000000.0,145000000.0,145000000.0,,143000000.0,2000000.0,2280000000.0,3176000000.0,,,-10000000.0,,,127000000.0,,492000000.0,2280000000.0,896000000.0,89000000.0,619000000.0,277000000.0,-99000000.0,178000000.0,3176000000.0,166700000.0,167900000.0,170900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.65,2.65,2.59,,106000000.0,442000000.0,450000000.0,1000000.0,439000000.0,3000000.0,4513000000.0,6354000000.0,-9000000.0,,-18000000.0,,,220000000.0,,902000000.0,4513000000.0,1841000000.0,145000000.0,1122000000.0,719000000.0,-163000000.0,556000000.0,6354000000.0,166700000.0,167900000.0,170900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 16:54:27+00:00,0.54,0.54,0.53,,29000000.0,91000000.0,91000000.0,0.0,90000000.0,1000000.0,1178000000.0,1658000000.0,,,-3000000.0,,,64000000.0,0.0,247000000.0,1178000000.0,480000000.0,46000000.0,311000000.0,169000000.0,-49000000.0,120000000.0,1658000000.0,166700000.0,167900000.0,170900000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.63,2.63,2.57,,100000000.0,438000000.0,446000000.0,1000000.0,435000000.0,3000000.0,4444000000.0,6231000000.0,-9000000.0,,-18000000.0,,,211000000.0,,887000000.0,4444000000.0,1787000000.0,125000000.0,1098000000.0,689000000.0,-143000000.0,546000000.0,6231000000.0,165600000.0,167100000.0,171000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 16:05:43+00:00,0.32,0.32,0.31,,4000000.0,54000000.0,54000000.0,0.0,53000000.0,1000000.0,1102000000.0,1518000000.0,,,-7000000.0,,,63000000.0,0.0,245000000.0,1102000000.0,416000000.0,43000000.0,308000000.0,108000000.0,-50000000.0,58000000.0,1518000000.0,165600000.0,167100000.0,171000000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,FY,2015-01-01,2015-12-31,2018-02-26 16:23:21+00:00,-1.09,-1.09,-1.09,,55000000.0,-174000000.0,-150000000.0,,-178000000.0,4000000.0,4904000000.0,6373000000.0,-24000000.0,,-57000000.0,,0.0,230000000.0,62000000.0,1042000000.0,4904000000.0,1469000000.0,173000000.0,1334000000.0,135000000.0,-230000000.0,-95000000.0,6373000000.0,163300000.0,167600000.0,167600000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 16:12:13+00:00,0.58,0.58,0.57,,16000000.0,98000000.0,103000000.0,-4000000.0,98000000.0,,1156000000.0,1613000000.0,-1000000.0,,-7000000.0,,,53000000.0,12000000.0,224000000.0,1156000000.0,457000000.0,42000000.0,289000000.0,168000000.0,-49000000.0,119000000.0,1613000000.0,169000000.0,169800000.0,172300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q3YTD,2015-01-01,2015-09-30,,-1.21,-1.21,-1.23,,50000000.0,-206000000.0,-198000000.0,-4000000.0,-206000000.0,1000000.0,3700000000.0,4693000000.0,-3000000.0,,-14000000.0,,,175000000.0,33000000.0,788000000.0,3700000000.0,993000000.0,131000000.0,996000000.0,-3000000.0,-145000000.0,-148000000.0,4693000000.0,169000000.0,169800000.0,172300000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 16:18:28+00:00,-2.03,-2.03,-2.03,,32000000.0,-344000000.0,-343000000.0,0.0,-344000000.0,1000000.0,1458000000.0,1604000000.0,0.0,,0.0,,,67000000.0,6000000.0,339000000.0,1458000000.0,146000000.0,45000000.0,412000000.0,-266000000.0,-45000000.0,-311000000.0,1604000000.0,169500000.0,169600000.0,169600000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q2YTD,2015-01-01,2015-06-30,,-1.79,-1.79,-1.8,,34000000.0,-304000000.0,-301000000.0,,-304000000.0,1000000.0,2544000000.0,3080000000.0,-2000000.0,,-7000000.0,,,122000000.0,21000000.0,564000000.0,2544000000.0,536000000.0,89000000.0,707000000.0,-171000000.0,-96000000.0,-267000000.0,3080000000.0,169500000.0,169600000.0,169600000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q2TTM,2014-07-01,2015-06-30,,-1.51,-1.51,-1.52,,-47000000.0,-254000000.0,-261000000.0,,-256000000.0,3000000.0,5123000000.0,6495000000.0,8000000.0,,-32000000.0,,,258000000.0,125000000.0,1084000000.0,5123000000.0,1372000000.0,181000000.0,1467000000.0,-95000000.0,-213000000.0,-308000000.0,6495000000.0,169500000.0,169600000.0,169600000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q1,2015-01-01,2015-03-31,2016-04-29 16:06:09+00:00,0.24,0.24,0.23,,2000000.0,40000000.0,42000000.0,0.0,40000000.0,,1086000000.0,1476000000.0,-2000000.0,,-7000000.0,,,55000000.0,15000000.0,225000000.0,1086000000.0,390000000.0,44000000.0,295000000.0,95000000.0,-51000000.0,44000000.0,1476000000.0,166700000.0,169000000.0,171600000.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q1TTM,2014-04-01,2015-03-31,,1.06,1.06,1.04,,-50000000.0,181000000.0,173000000.0,,178000000.0,3000000.0,4843000000.0,6549000000.0,8000000.0,,-35000000.0,,,255000000.0,119000000.0,992000000.0,4843000000.0,1706000000.0,182000000.0,1366000000.0,340000000.0,-217000000.0,123000000.0,6549000000.0,166700000.0,169000000.0,171600000.0
