company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q2,,2012-06-30,2012-07-31 16:35:13+00:00,559000000.0,1078000000.0,-1468000000.0,197000000.0,377000000.0,0.0,318000000.0,470000000.0,183000000.0,358000000.0,937000000.0,,297000000.0,701000000.0,798000000.0,297000000.0,35000000.0,143000000.0,710000000.0,1882000000.0,359000000.0,394000000.0,0.0,412000000.0,59000000.0,14000000.0,,2097000000.0,39000000.0,5623000000.0,947000000.0,2612000000.0,1645000000.0,947000000.0,982000000.0,4627000000.0,5623000000.0,2714000000.0,2982000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2012.0,Q1,,2012-03-31,2012-04-27 16:02:19+00:00,582000000.0,1065000000.0,-1475000000.0,208000000.0,414000000.0,0.0,302000000.0,503000000.0,164000000.0,355000000.0,918000000.0,,302000000.0,809000000.0,802000000.0,298000000.0,34000000.0,128000000.0,715000000.0,1923000000.0,336000000.0,406000000.0,61000000.0,424000000.0,56000000.0,15000000.0,,2017000000.0,18000000.0,5690000000.0,844000000.0,2678000000.0,1673000000.0,844000000.0,878000000.0,4797000000.0,5690000000.0,2714000000.0,3124000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,FY,,2013-12-31,2015-02-27 15:02:26+00:00,670000000.0,1339000000.0,-38000000.0,121000000.0,528000000.0,0.0,435000000.0,525000000.0,191000000.0,478000000.0,1534000000.0,,494000000.0,3320000000.0,790000000.0,352000000.0,14000000.0,189000000.0,441000000.0,701000000.0,568000000.0,461000000.0,,470000000.0,99000000.0,14000000.0,1114000000.0,1372000000.0,34000000.0,8108000000.0,1769000000.0,4339000000.0,1881000000.0,1769000000.0,1783000000.0,6311000000.0,8108000000.0,3417000000.0,4430000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q3,,2013-09-30,2013-11-05 08:53:47+00:00,584000000.0,1349000000.0,-73000000.0,118000000.0,460000000.0,0.0,436000000.0,508000000.0,209000000.0,424000000.0,1472000000.0,,474000000.0,2212000000.0,842000000.0,338000000.0,38000000.0,143000000.0,492000000.0,942000000.0,591000000.0,437000000.0,,436000000.0,118000000.0,17000000.0,,1174000000.0,15000000.0,6878000000.0,1537000000.0,3242000000.0,1753000000.0,1537000000.0,1575000000.0,5286000000.0,6878000000.0,3298000000.0,3533000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q2,,2013-06-30,2013-08-02 16:03:33+00:00,582000000.0,1266000000.0,-222000000.0,137000000.0,460000000.0,0.0,421000000.0,543000000.0,208000000.0,394000000.0,1455000000.0,,490000000.0,2079000000.0,825000000.0,327000000.0,38000000.0,139000000.0,536000000.0,929000000.0,525000000.0,420000000.0,,428000000.0,100000000.0,16000000.0,,1231000000.0,85000000.0,6706000000.0,1430000000.0,3076000000.0,1838000000.0,1430000000.0,1468000000.0,5222000000.0,6706000000.0,3303000000.0,3384000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2013.0,Q1,,2013-03-31,2013-05-09 16:58:12+00:00,593000000.0,1193000000.0,-192000000.0,146000000.0,483000000.0,0.0,383000000.0,558000000.0,193000000.0,372000000.0,1453000000.0,,502000000.0,2014000000.0,847000000.0,327000000.0,38000000.0,140000000.0,538000000.0,1008000000.0,490000000.0,416000000.0,,450000000.0,119000000.0,17000000.0,,1145000000.0,77000000.0,6655000000.0,1336000000.0,3013000000.0,1837000000.0,1336000000.0,1374000000.0,5264000000.0,6655000000.0,3315000000.0,3427000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,FY,,2014-12-31,2016-02-26 17:46:03+00:00,712000000.0,1404000000.0,-136000000.0,,511000000.0,0.0,444000000.0,494000000.0,196000000.0,551000000.0,2760000000.0,,926000000.0,3431000000.0,669000000.0,396000000.0,12000000.0,181000000.0,349000000.0,875000000.0,504000000.0,481000000.0,,496000000.0,111000000.0,15000000.0,,1563000000.0,187000000.0,8566000000.0,1871000000.0,3088000000.0,2070000000.0,1871000000.0,1883000000.0,6668000000.0,8566000000.0,5082000000.0,4598000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q3,,2014-09-30,2014-11-03 16:08:04+00:00,705000000.0,1454000000.0,-60000000.0,48000000.0,424000000.0,0.0,448000000.0,529000000.0,203000000.0,506000000.0,2773000000.0,,962000000.0,3660000000.0,777000000.0,398000000.0,14000000.0,189000000.0,245000000.0,685000000.0,557000000.0,486000000.0,,514000000.0,76000000.0,12000000.0,0.0,1530000000.0,85000000.0,8610000000.0,1918000000.0,3212000000.0,2008000000.0,1918000000.0,1932000000.0,6666000000.0,8610000000.0,5000000000.0,4658000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q2,,2014-06-30,2014-08-01 16:20:19+00:00,678000000.0,1464000000.0,-14000000.0,101000000.0,483000000.0,0.0,440000000.0,563000000.0,188000000.0,520000000.0,2791000000.0,,994000000.0,3840000000.0,816000000.0,402000000.0,13000000.0,178000000.0,247000000.0,698000000.0,627000000.0,464000000.0,,505000000.0,87000000.0,15000000.0,0.0,1515000000.0,83000000.0,8849000000.0,1941000000.0,3390000000.0,1976000000.0,1941000000.0,1954000000.0,6880000000.0,8849000000.0,5057000000.0,4904000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2014.0,Q1,,2014-03-31,2014-05-02 16:06:45+00:00,695000000.0,1442000000.0,-33000000.0,111000000.0,515000000.0,0.0,428000000.0,587000000.0,183000000.0,495000000.0,2789000000.0,,1024000000.0,3885000000.0,820000000.0,390000000.0,14000000.0,182000000.0,252000000.0,702000000.0,608000000.0,479000000.0,,493000000.0,92000000.0,14000000.0,0.0,1425000000.0,64000000.0,8828000000.0,1820000000.0,3385000000.0,2008000000.0,1820000000.0,1834000000.0,6980000000.0,8828000000.0,5053000000.0,4972000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,FY,,2015-12-31,2017-02-24 16:11:13+00:00,657000000.0,1251000000.0,-150000000.0,,328000000.0,0.0,1000000.0,476000000.0,189000000.0,130000000.0,2733000000.0,,798000000.0,3239000000.0,643000000.0,322000000.0,6000000.0,167000000.0,582000000.0,829000000.0,327000000.0,446000000.0,,521000000.0,79000000.0,814000000.0,,869000000.0,13000000.0,7635000000.0,720000000.0,2549000000.0,1781000000.0,720000000.0,726000000.0,6095000000.0,7635000000.0,4764000000.0,4314000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q3,,2015-09-30,2015-10-30 15:18:03+00:00,691000000.0,1424000000.0,-175000000.0,,303000000.0,0.0,487000000.0,537000000.0,210000000.0,137000000.0,2750000000.0,,830000000.0,3243000000.0,718000000.0,338000000.0,6000000.0,176000000.0,383000000.0,864000000.0,453000000.0,392000000.0,,551000000.0,82000000.0,12000000.0,,1357000000.0,5000000.0,7887000000.0,1669000000.0,2898000000.0,1835000000.0,1669000000.0,1675000000.0,6200000000.0,7887000000.0,4651000000.0,4365000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q2,,2015-06-30,2015-07-31 16:54:27+00:00,695000000.0,1425000000.0,-137000000.0,,425000000.0,0.0,472000000.0,567000000.0,178000000.0,137000000.0,2758000000.0,,863000000.0,3415000000.0,709000000.0,348000000.0,4000000.0,181000000.0,375000000.0,863000000.0,481000000.0,411000000.0,,545000000.0,83000000.0,16000000.0,,1259000000.0,59000000.0,8066000000.0,1594000000.0,3040000000.0,1910000000.0,1594000000.0,1598000000.0,6452000000.0,8066000000.0,4678000000.0,4542000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2015.0,Q1,,2015-03-31,2015-05-01 16:05:43+00:00,642000000.0,1415000000.0,-158000000.0,37000000.0,462000000.0,0.0,449000000.0,588000000.0,176000000.0,535000000.0,2754000000.0,,893000000.0,3443000000.0,676000000.0,351000000.0,12000000.0,175000000.0,344000000.0,850000000.0,549000000.0,446000000.0,,534000000.0,64000000.0,14000000.0,,1603000000.0,172000000.0,8513000000.0,1894000000.0,3102000000.0,2024000000.0,1894000000.0,1906000000.0,6593000000.0,8513000000.0,5060000000.0,4569000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,FY,,2016-12-31,2018-02-26 16:23:21+00:00,781000000.0,1282000000.0,-205000000.0,,498000000.0,0.0,33000000.0,468000000.0,234000000.0,94000000.0,2727000000.0,287000000.0,672000000.0,3001000000.0,699000000.0,287000000.0,4000000.0,142000000.0,575000000.0,866000000.0,278000000.0,432000000.0,,561000000.0,138000000.0,862000000.0,,867000000.0,50000000.0,7673000000.0,695000000.0,2757000000.0,1965000000.0,695000000.0,699000000.0,6112000000.0,7673000000.0,4629000000.0,4147000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q3,,2016-09-30,2016-10-28 16:12:13+00:00,718000000.0,1387000000.0,-172000000.0,,318000000.0,0.0,22000000.0,471000000.0,212000000.0,132000000.0,2737000000.0,,704000000.0,3033000000.0,776000000.0,289000000.0,3000000.0,169000000.0,546000000.0,836000000.0,270000000.0,345000000.0,,552000000.0,151000000.0,845000000.0,,822000000.0,256000000.0,7711000000.0,672000000.0,2751000000.0,2002000000.0,672000000.0,675000000.0,6191000000.0,7711000000.0,4671000000.0,4189000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q2,,2016-06-30,2016-07-29 16:18:28+00:00,676000000.0,1362000000.0,-176000000.0,,332000000.0,0.0,1000000.0,535000000.0,191000000.0,130000000.0,2736000000.0,,734000000.0,3198000000.0,765000000.0,290000000.0,5000000.0,174000000.0,564000000.0,830000000.0,294000000.0,356000000.0,,544000000.0,141000000.0,831000000.0,,730000000.0,259000000.0,7751000000.0,555000000.0,2753000000.0,2017000000.0,555000000.0,560000000.0,6360000000.0,7751000000.0,4708000000.0,4343000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2016.0,Q1,,2016-03-31,2016-04-29 16:06:09+00:00,649000000.0,1306000000.0,-158000000.0,,333000000.0,0.0,1000000.0,509000000.0,174000000.0,131000000.0,2742000000.0,,769000000.0,3269000000.0,725000000.0,302000000.0,8000000.0,169000000.0,577000000.0,834000000.0,341000000.0,402000000.0,,526000000.0,139000000.0,819000000.0,,687000000.0,250000000.0,7752000000.0,530000000.0,2705000000.0,1984000000.0,530000000.0,538000000.0,6395000000.0,7752000000.0,4745000000.0,4411000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,FY,,2017-12-31,2019-02-28 16:11:59+00:00,762000000.0,1270000000.0,-199000000.0,,537000000.0,0.0,61000000.0,458000000.0,219000000.0,118000000.0,2741000000.0,341000000.0,578000000.0,2939000000.0,780000000.0,341000000.0,3000000.0,148000000.0,460000000.0,931000000.0,243000000.0,398000000.0,,586000000.0,200000000.0,825000000.0,,857000000.0,52000000.0,7654000000.0,719000000.0,2830000000.0,1889000000.0,719000000.0,722000000.0,6107000000.0,7654000000.0,4483000000.0,4218000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q3,,2017-09-30,2017-10-27 16:37:02+00:00,720000000.0,1408000000.0,-188000000.0,,405000000.0,0.0,45000000.0,465000000.0,202000000.0,115000000.0,2741000000.0,,591000000.0,2984000000.0,824000000.0,321000000.0,4000000.0,138000000.0,595000000.0,898000000.0,263000000.0,390000000.0,,587000000.0,197000000.0,813000000.0,,913000000.0,269000000.0,7850000000.0,770000000.0,2900000000.0,2046000000.0,770000000.0,774000000.0,6263000000.0,7850000000.0,4629000000.0,4217000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q2,,2017-06-30,2017-07-28 16:29:07+00:00,731000000.0,1321000000.0,-190000000.0,,377000000.0,0.0,26000000.0,521000000.0,205000000.0,107000000.0,2736000000.0,,618000000.0,3015000000.0,828000000.0,304000000.0,5000000.0,140000000.0,611000000.0,891000000.0,290000000.0,389000000.0,,575000000.0,161000000.0,800000000.0,,806000000.0,267000000.0,7767000000.0,642000000.0,2816000000.0,2113000000.0,642000000.0,647000000.0,6320000000.0,7767000000.0,4647000000.0,4207000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2017.0,Q1,,2017-03-31,2017-04-28 16:24:24+00:00,765000000.0,1298000000.0,-187000000.0,,401000000.0,0.0,1000000.0,562000000.0,181000000.0,100000000.0,2732000000.0,,645000000.0,3076000000.0,800000000.0,288000000.0,5000000.0,145000000.0,619000000.0,877000000.0,281000000.0,399000000.0,,561000000.0,143000000.0,790000000.0,,716000000.0,252000000.0,7725000000.0,530000000.0,2780000000.0,2159000000.0,530000000.0,535000000.0,6400000000.0,7725000000.0,4657000000.0,4241000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,FY,,2018-12-31,2020-02-28 16:05:26+00:00,897000000.0,1356000000.0,-246000000.0,,464000000.0,0.0,35000000.0,461000000.0,238000000.0,140000000.0,2692000000.0,,595000000.0,2980000000.0,806000000.0,359000000.0,4000000.0,91000000.0,448000000.0,877000000.0,397000000.0,501000000.0,,504000000.0,259000000.0,873000000.0,,606000000.0,185000000.0,7761000000.0,395000000.0,3023000000.0,2282000000.0,395000000.0,399000000.0,6489000000.0,7761000000.0,4379000000.0,4207000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q3,,2018-09-30,2018-11-02 16:53:47+00:00,804000000.0,1309000000.0,-242000000.0,,334000000.0,0.0,20000000.0,427000000.0,225000000.0,133000000.0,2589000000.0,,501000000.0,2881000000.0,916000000.0,348000000.0,4000000.0,118000000.0,488000000.0,933000000.0,296000000.0,302000000.0,,591000000.0,261000000.0,860000000.0,,666000000.0,246000000.0,7505000000.0,444000000.0,2855000000.0,2004000000.0,444000000.0,448000000.0,6197000000.0,7505000000.0,4302000000.0,4193000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q2,,2018-06-30,2018-08-03 16:46:35+00:00,711000000.0,1272000000.0,-224000000.0,,343000000.0,0.0,1000000.0,469000000.0,229000000.0,127000000.0,2590000000.0,,517000000.0,2952000000.0,842000000.0,326000000.0,3000000.0,127000000.0,472000000.0,928000000.0,282000000.0,310000000.0,,593000000.0,258000000.0,846000000.0,,594000000.0,160000000.0,7364000000.0,371000000.0,2739000000.0,1879000000.0,371000000.0,374000000.0,6144000000.0,7364000000.0,4299000000.0,4265000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2018.0,Q1,,2018-03-31,2018-05-04 16:08:19+00:00,697000000.0,1338000000.0,-184000000.0,,348000000.0,0.0,1000000.0,538000000.0,190000000.0,129000000.0,2746000000.0,,556000000.0,3038000000.0,822000000.0,338000000.0,3000000.0,131000000.0,474000000.0,943000000.0,283000000.0,385000000.0,,607000000.0,245000000.0,838000000.0,,782000000.0,34000000.0,7641000000.0,599000000.0,2791000000.0,1844000000.0,599000000.0,602000000.0,6201000000.0,7641000000.0,4512000000.0,4357000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,FY,,2019-12-31,2020-05-01 16:20:12+00:00,840000000.0,1490000000.0,-269000000.0,,509000000.0,0.0,313000000.0,502000000.0,308000000.0,178000000.0,2832000000.0,,607000000.0,3277000000.0,784000000.0,413000000.0,3000000.0,92000000.0,821000000.0,969000000.0,361000000.0,606000000.0,,992000000.0,609000000.0,395000000.0,,1060000000.0,282000000.0,8987000000.0,1104000000.0,3144000000.0,2538000000.0,1104000000.0,1107000000.0,7485000000.0,8987000000.0,5430000000.0,4947000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q3,,2019-09-30,2019-11-07 17:07:11+00:00,800000000.0,1487000000.0,-261000000.0,,388000000.0,0.0,270000000.0,513000000.0,260000000.0,153000000.0,2754000000.0,,549000000.0,3422000000.0,865000000.0,382000000.0,5000000.0,95000000.0,488000000.0,884000000.0,416000000.0,565000000.0,,969000000.0,573000000.0,400000000.0,,717000000.0,208000000.0,8451000000.0,726000000.0,3156000000.0,2346000000.0,726000000.0,731000000.0,7320000000.0,8451000000.0,4913000000.0,4974000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q2,,2019-06-30,2019-08-02 16:09:45+00:00,769000000.0,1430000000.0,-241000000.0,,335000000.0,0.0,77000000.0,546000000.0,235000000.0,151000000.0,2707000000.0,372000000.0,553000000.0,2918000000.0,868000000.0,372000000.0,5000000.0,94000000.0,468000000.0,887000000.0,402000000.0,555000000.0,,936000000.0,575000000.0,898000000.0,,706000000.0,198000000.0,8222000000.0,542000000.0,3035000000.0,2303000000.0,542000000.0,547000000.0,6777000000.0,8222000000.0,4815000000.0,4474000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2019.0,Q1,,2019-03-31,2019-05-07 16:13:31+00:00,788000000.0,1335000000.0,-230000000.0,,414000000.0,0.0,49000000.0,566000000.0,184000000.0,148000000.0,2705000000.0,373000000.0,573000000.0,2914000000.0,874000000.0,373000000.0,5000000.0,93000000.0,453000000.0,880000000.0,393000000.0,546000000.0,,930000000.0,590000000.0,886000000.0,,630000000.0,297000000.0,8198000000.0,449000000.0,3016000000.0,2381000000.0,449000000.0,454000000.0,6858000000.0,8198000000.0,4809000000.0,4477000000.0,0.0
NCR Corp,NCR,549300YKTY8JX1DV2R67,70866,2020.0,Q1,,2020-03-31,2020-05-01 16:20:12+00:00,790000000.0,1353000000.0,-329000000.0,,1214000000.0,0.0,276000000.0,616000000.0,186000000.0,176000000.0,2821000000.0,,580000000.0,4081000000.0,747000000.0,399000000.0,3000000.0,89000000.0,808000000.0,967000000.0,463000000.0,510000000.0,,994000000.0,590000000.0,395000000.0,,1077000000.0,304000000.0,9555000000.0,1024000000.0,3777000000.0,2406000000.0,1024000000.0,1027000000.0,8133000000.0,9555000000.0,5379000000.0,5727000000.0,0.0
