company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-29 12:44:49+00:00,-118342000.0,254056000.0,267787000.0,40607000.0,272336000.0,16316000.0,123226000.0,603918000.0,55328000.0,2158119000.0,-1282900000.0,-280699000.0,1640279000.0,-1282900000.0,-280699000.0,1640279000.0,199906000.0,439609000.0,439609000.0,70360000.0,609000.0,-36080000.0,-464399000.0,-1487000.0,-174353000.0,-3032557000.0,,,10564000.0,22683000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q2TTM,2008-07-01,2009-06-30,,-982428000.0,331179000.0,494545000.0,142835000.0,360473000.0,121738000.0,1903000.0,752868000.0,36949000.0,3247285000.0,-1218413000.0,-1156540000.0,2349279000.0,-1218413000.0,-1156540000.0,2349279000.0,-23771000.0,824483000.0,824483000.0,80276000.0,618000.0,-23841000.0,-613391000.0,-17638000.0,-298663000.0,-3084854000.0,-805020000.0,,16584000.0,27708000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q2,2009-04-01,2009-06-30,,-47583000.0,51947000.0,108646000.0,2381000.0,101094000.0,15685000.0,76852000.0,280069000.0,10572000.0,56000.0,-1109912000.0,-95718000.0,624082000.0,-1109912000.0,-95718000.0,624082000.0,-504696000.0,176565000.0,176565000.0,14407000.0,25000.0,-30677000.0,-154781000.0,11831000.0,-57402000.0,-965784000.0,,,2640000.0,9788000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-06 10:28:46+00:00,-113640000.0,192514000.0,182850000.0,26565000.0,182633000.0,15685000.0,97501000.0,505028000.0,15955000.0,2157995000.0,-1063130000.0,-232001000.0,1071083000.0,-1063130000.0,-232001000.0,1071083000.0,-126547000.0,137191000.0,137191000.0,53717000.0,28000.0,-31166000.0,-309507000.0,-523000.0,-121338000.0,-2927601000.0,,,4076000.0,14905000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 18:08:45+00:00,-66057000.0,140567000.0,74204000.0,24184000.0,81539000.0,,20649000.0,224959000.0,5383000.0,2157939000.0,46782000.0,-136283000.0,447001000.0,46782000.0,-136283000.0,447001000.0,378149000.0,-39374000.0,-39374000.0,39310000.0,3000.0,-489000.0,-154726000.0,-12354000.0,-63936000.0,-1961817000.0,,,1436000.0,5117000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q4,2010-10-01,2010-12-31,,-195515000.0,54240000.0,350740000.0,110424000.0,85539000.0,846000.0,27375000.0,-137294000.0,56339000.0,-400962000.0,-637346000.0,-285063000.0,355861000.0,-637346000.0,-285063000.0,355861000.0,-539173000.0,335711000.0,335711000.0,17665000.0,4535000.0,-1726000.0,-168417000.0,-14439000.0,-88385000.0,-128841000.0,,,9450000.0,4706000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 12:06:38+00:00,-497000000.0,214000000.0,960000000.0,175000000.0,335000000.0,63000000.0,77000000.0,-550000000.0,115000000.0,1000000.0,-1053000000.0,-672000000.0,1488000000.0,-1053000000.0,-672000000.0,1488000000.0,-160000000.0,1503000000.0,1503000000.0,-14000000.0,8000000.0,21000000.0,-636000000.0,-16000000.0,-288000000.0,-191000000.0,-350000000.0,,27000000.0,18000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3TTM,2009-10-01,2010-09-30,,-464547000.0,214319000.0,696542000.0,180113000.0,353351000.0,63097000.0,14350000.0,-607487000.0,105066000.0,397283000.0,-389078000.0,-620238000.0,1659412000.0,-389078000.0,-620238000.0,1659412000.0,664446000.0,1700377000.0,1700377000.0,-1148000.0,6907000.0,35325000.0,-622865000.0,-17660000.0,-281001000.0,74531000.0,-350000000.0,,27201000.0,17347000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3,2010-07-01,2010-09-30,,-84655000.0,53523000.0,231081000.0,121000.0,82936000.0,60751000.0,167857000.0,40090000.0,15809000.0,304812000.0,-222015000.0,-85786000.0,523968000.0,-222015000.0,-85786000.0,523968000.0,384024000.0,422028000.0,422028000.0,-74609000.0,1154000.0,2111000.0,-156088000.0,-304000.0,-76334000.0,-37702000.0,-350000000.0,,8123000.0,4522000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 09:59:28+00:00,-301485000.0,159760000.0,609260000.0,64576000.0,249461000.0,62154000.0,49625000.0,-412706000.0,58661000.0,401962000.0,-415654000.0,-386937000.0,1132139000.0,-415654000.0,-386937000.0,1132139000.0,379173000.0,1167289000.0,1167289000.0,-31665000.0,3465000.0,22726000.0,-467583000.0,-1561000.0,-199615000.0,-62159000.0,-350000000.0,,17550000.0,13294000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2TTM,2009-07-01,2010-06-30,,-384594000.0,222338000.0,550398000.0,194034000.0,360118000.0,2977000.0,-127782000.0,-548687000.0,128630000.0,92595000.0,-386833000.0,-583150000.0,1704640000.0,-386833000.0,-583150000.0,1704640000.0,606875000.0,1580767000.0,1580767000.0,90104000.0,6334000.0,28300000.0,-621669000.0,-18320000.0,-257682000.0,7277000.0,,,25566000.0,20603000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2,2010-04-01,2010-06-30,,-189743000.0,53303000.0,229309000.0,58194000.0,83127000.0,1403000.0,-103535000.0,-282673000.0,37711000.0,-17792000.0,-157172000.0,-232865000.0,333351000.0,-157172000.0,-232865000.0,333351000.0,-160221000.0,411456000.0,411456000.0,68138000.0,2123000.0,13350000.0,-155771000.0,-459000.0,-64100000.0,-23443000.0,,,3203000.0,3481000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-05 08:50:00+00:00,-216830000.0,106237000.0,378179000.0,64455000.0,166525000.0,1403000.0,-118232000.0,-452796000.0,42852000.0,97150000.0,-193639000.0,-301151000.0,608171000.0,-193639000.0,-301151000.0,608171000.0,-4851000.0,745261000.0,745261000.0,42944000.0,2311000.0,20615000.0,-311495000.0,-1257000.0,-123281000.0,-24457000.0,,,9427000.0,8772000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q1TTM,2009-04-01,2010-03-31,,-242434000.0,220982000.0,429735000.0,138221000.0,378085000.0,17259000.0,52605000.0,14055000.0,101491000.0,110443000.0,-1339573000.0,-446003000.0,1995371000.0,-1339573000.0,-446003000.0,1995371000.0,262400000.0,1345876000.0,1345876000.0,36373000.0,4236000.0,-15727000.0,-620679000.0,-6030000.0,-250984000.0,-935064000.0,,,25003000.0,26910000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:56:50+00:00,-27087000.0,52934000.0,148870000.0,6261000.0,83398000.0,,-14697000.0,-170123000.0,5141000.0,114942000.0,-36467000.0,-68286000.0,274820000.0,-36467000.0,-68286000.0,274820000.0,155370000.0,333805000.0,333805000.0,-25194000.0,188000.0,7265000.0,-155724000.0,-798000.0,-59181000.0,-1014000.0,,,6224000.0,5291000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q4,2011-10-01,2011-12-31,,-109000000.0,70000000.0,203000000.0,100000000.0,83000000.0,20000000.0,21000000.0,97000000.0,13000000.0,-541000000.0,-704000000.0,-170000000.0,712000000.0,-704000000.0,-170000000.0,712000000.0,-141000000.0,442000000.0,442000000.0,20000000.0,,-6000000.0,-174000000.0,2000000.0,-94000000.0,-2000000.0,,,14000000.0,3000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 10:54:39+00:00,-1308000000.0,258000000.0,978000000.0,168000000.0,336000000.0,22000000.0,-64000000.0,-753000000.0,153000000.0,1157000000.0,-321000000.0,-1579000000.0,1956000000.0,-321000000.0,-1579000000.0,1956000000.0,-8000000.0,2071000000.0,2071000000.0,44000000.0,8000000.0,6000000.0,-680000000.0,,-353000000.0,-9000000.0,-950000000.0,,37000000.0,17000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1394515000.0,242240000.0,1125740000.0,178424000.0,338539000.0,2846000.0,-57625000.0,-987294000.0,196339000.0,1297038000.0,-254346000.0,-1694063000.0,1599861000.0,-254346000.0,-1694063000.0,1599861000.0,-406173000.0,1964711000.0,1964711000.0,41665000.0,12535000.0,10274000.0,-674417000.0,-16439000.0,-347385000.0,-135841000.0,-950000000.0,,32450000.0,18706000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3,2011-07-01,2011-09-30,,-451000000.0,68000000.0,209000000.0,9000000.0,86000000.0,1000000.0,-208000000.0,99000000.0,9000000.0,583000000.0,21000000.0,-512000000.0,787000000.0,21000000.0,-512000000.0,787000000.0,88000000.0,507000000.0,507000000.0,27000000.0,1000000.0,3000000.0,-167000000.0,-2000000.0,-83000000.0,-5000000.0,-400000000.0,,11000000.0,9000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-26 09:59:50+00:00,-1199000000.0,188000000.0,775000000.0,68000000.0,253000000.0,2000000.0,-85000000.0,-850000000.0,140000000.0,1698000000.0,383000000.0,-1409000000.0,1244000000.0,383000000.0,-1409000000.0,1244000000.0,133000000.0,1629000000.0,1629000000.0,24000000.0,8000000.0,12000000.0,-506000000.0,-2000000.0,-259000000.0,-7000000.0,-950000000.0,,23000000.0,14000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2TTM,2010-07-01,2011-06-30,,-1028170000.0,227763000.0,1147821000.0,169545000.0,335475000.0,62597000.0,318232000.0,-1046204000.0,203148000.0,1018850000.0,-497361000.0,-1267849000.0,1336829000.0,-497361000.0,-1267849000.0,1336829000.0,-110149000.0,1879739000.0,1879739000.0,-59944000.0,12689000.0,9385000.0,-663505000.0,-14743000.0,-340719000.0,-168543000.0,-900000000.0,,29573000.0,14228000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2,2011-04-01,2011-06-30,,-205000000.0,64000000.0,348000000.0,56000000.0,84000000.0,1000000.0,92000000.0,-409000000.0,50000000.0,696000000.0,27000000.0,-284000000.0,312000000.0,27000000.0,-284000000.0,312000000.0,147000000.0,499000000.0,499000000.0,74000000.0,2000000.0,1000000.0,-170000000.0,,-87000000.0,-1000000.0,-550000000.0,,3000000.0,3000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 09:10:02+00:00,-748000000.0,120000000.0,566000000.0,59000000.0,167000000.0,1000000.0,123000000.0,-949000000.0,131000000.0,1115000000.0,362000000.0,-897000000.0,457000000.0,362000000.0,-897000000.0,457000000.0,45000000.0,1122000000.0,1122000000.0,-3000000.0,7000000.0,9000000.0,-339000000.0,,-176000000.0,-2000000.0,-550000000.0,,12000000.0,5000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 17:39:55+00:00,-543000000.0,56000000.0,218000000.0,3000000.0,83000000.0,,31000000.0,-540000000.0,81000000.0,419000000.0,335000000.0,-613000000.0,145000000.0,335000000.0,-613000000.0,145000000.0,-102000000.0,623000000.0,623000000.0,-77000000.0,5000000.0,8000000.0,-169000000.0,,-89000000.0,-1000000.0,,,9000000.0,2000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1012913000.0,217066000.0,1029130000.0,171739000.0,334602000.0,63000000.0,122697000.0,-919877000.0,190859000.0,305058000.0,-681533000.0,-1216714000.0,1358180000.0,-681533000.0,-1216714000.0,1358180000.0,-417370000.0,1792195000.0,1792195000.0,-65806000.0,12812000.0,21735000.0,-649276000.0,-15202000.0,-317819000.0,-190986000.0,-350000000.0,,29776000.0,14709000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q4,2012-10-01,2012-12-31,,-74000000.0,71000000.0,311000000.0,99000000.0,81000000.0,231000000.0,36000000.0,395000000.0,68000000.0,38000000.0,-872000000.0,956000000.0,605000000.0,-872000000.0,956000000.0,605000000.0,725000000.0,979000000.0,979000000.0,-921000000.0,3000000.0,817000000.0,-350000000.0,,-108000000.0,-7000000.0,-624000000.0,,80000000.0,10000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 13:36:31+00:00,-723000000.0,290000000.0,1134000000.0,211000000.0,323000000.0,1028000000.0,53000000.0,-31000000.0,283000000.0,1287000000.0,-1571000000.0,1047000000.0,2072000000.0,-1571000000.0,1047000000.0,2072000000.0,1601000000.0,2870000000.0,2870000000.0,-1380000000.0,16000000.0,813000000.0,-865000000.0,,-382000000.0,-272000000.0,-2020000000.0,,281000000.0,30000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3TTM,2011-10-01,2012-09-30,,-758000000.0,289000000.0,1026000000.0,212000000.0,325000000.0,817000000.0,38000000.0,-329000000.0,228000000.0,708000000.0,-1403000000.0,-79000000.0,2179000000.0,-1403000000.0,-79000000.0,2179000000.0,735000000.0,2333000000.0,2333000000.0,-439000000.0,13000000.0,-10000000.0,-689000000.0,2000000.0,-368000000.0,-267000000.0,-1396000000.0,,215000000.0,23000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3,2012-07-01,2012-09-30,,-62000000.0,72000000.0,341000000.0,26000000.0,80000000.0,168000000.0,41000000.0,-13000000.0,102000000.0,63000000.0,-394000000.0,80000000.0,635000000.0,-394000000.0,80000000.0,635000000.0,362000000.0,524000000.0,524000000.0,-28000000.0,11000000.0,-1000000.0,-169000000.0,,-90000000.0,-5000000.0,-396000000.0,,55000000.0,10000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-01 10:00:12+00:00,-649000000.0,219000000.0,823000000.0,112000000.0,242000000.0,797000000.0,17000000.0,-426000000.0,215000000.0,1249000000.0,-699000000.0,91000000.0,1467000000.0,-699000000.0,91000000.0,1467000000.0,876000000.0,1891000000.0,1891000000.0,-459000000.0,13000000.0,-4000000.0,-515000000.0,,-274000000.0,-265000000.0,-1396000000.0,,201000000.0,20000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2TTM,2011-07-01,2012-06-30,,-1147000000.0,285000000.0,894000000.0,195000000.0,331000000.0,650000000.0,-211000000.0,-217000000.0,135000000.0,1228000000.0,-988000000.0,-671000000.0,2331000000.0,-988000000.0,-671000000.0,2331000000.0,461000000.0,2316000000.0,2316000000.0,-384000000.0,3000000.0,-6000000.0,-687000000.0,,-361000000.0,-267000000.0,-1400000000.0,,171000000.0,22000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2,2012-04-01,2012-06-30,,-106000000.0,75000000.0,330000000.0,49000000.0,81000000.0,626000000.0,-74000000.0,-86000000.0,42000000.0,192000000.0,-495000000.0,448000000.0,509000000.0,-495000000.0,448000000.0,509000000.0,388000000.0,881000000.0,881000000.0,-442000000.0,1000000.0,,-172000000.0,,-100000000.0,-1000000.0,-557000000.0,,23000000.0,5000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-02 10:50:23+00:00,-587000000.0,147000000.0,482000000.0,86000000.0,162000000.0,629000000.0,-24000000.0,-413000000.0,113000000.0,1186000000.0,-305000000.0,11000000.0,832000000.0,-305000000.0,11000000.0,832000000.0,514000000.0,1367000000.0,1367000000.0,-431000000.0,2000000.0,-3000000.0,-346000000.0,,-184000000.0,-260000000.0,-1000000000.0,,146000000.0,10000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q1TTM,2011-04-01,2012-03-31,,-1246000000.0,274000000.0,912000000.0,202000000.0,334000000.0,25000000.0,-45000000.0,-540000000.0,143000000.0,1732000000.0,-466000000.0,-1403000000.0,2134000000.0,-466000000.0,-1403000000.0,2134000000.0,220000000.0,1934000000.0,1934000000.0,132000000.0,4000000.0,-5000000.0,-685000000.0,,-348000000.0,-267000000.0,-1393000000.0,,151000000.0,20000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 18:25:03+00:00,-481000000.0,72000000.0,152000000.0,37000000.0,81000000.0,3000000.0,50000000.0,-327000000.0,71000000.0,994000000.0,190000000.0,-437000000.0,323000000.0,190000000.0,-437000000.0,323000000.0,126000000.0,486000000.0,486000000.0,11000000.0,1000000.0,-3000000.0,-174000000.0,,-84000000.0,-259000000.0,-443000000.0,,123000000.0,5000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 18:14:40+00:00,-369000000.0,314000000.0,602000000.0,240000000.0,299000000.0,2000000.0,-93000000.0,143000000.0,206000000.0,1270000000.0,-1140000000.0,-456000000.0,2528000000.0,-1140000000.0,-456000000.0,2528000000.0,839000000.0,1679000000.0,1679000000.0,93000000.0,24000000.0,201000000.0,-528000000.0,,-368000000.0,-6000000.0,-2106000000.0,,40000000.0,38000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q4,2013-10-01,2013-12-31,,-2000000.0,64000000.0,206000000.0,100000000.0,70000000.0,,-11000000.0,159000000.0,20000000.0,1201000000.0,-38000000.0,-59000000.0,708000000.0,-38000000.0,-59000000.0,708000000.0,600000000.0,408000000.0,408000000.0,7000000.0,4000000.0,17000000.0,-186000000.0,,-111000000.0,-5000000.0,-1072000000.0,,22000000.0,15000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3TTM,2012-10-01,2013-09-30,,-441000000.0,321000000.0,707000000.0,239000000.0,310000000.0,233000000.0,-46000000.0,379000000.0,254000000.0,107000000.0,-1974000000.0,559000000.0,2425000000.0,-1974000000.0,559000000.0,2425000000.0,964000000.0,2250000000.0,2250000000.0,-835000000.0,23000000.0,1001000000.0,-692000000.0,,-365000000.0,-8000000.0,-1658000000.0,,98000000.0,33000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3,2013-07-01,2013-09-30,,-290000000.0,72000000.0,164000000.0,45000000.0,75000000.0,1000000.0,98000000.0,195000000.0,58000000.0,12000000.0,-438000000.0,-221000000.0,811000000.0,-438000000.0,-221000000.0,811000000.0,250000000.0,452000000.0,452000000.0,17000000.0,20000000.0,131000000.0,-171000000.0,,-79000000.0,,-357000000.0,,4000000.0,12000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-31 10:16:13+00:00,-367000000.0,250000000.0,396000000.0,140000000.0,229000000.0,2000000.0,-82000000.0,-16000000.0,186000000.0,69000000.0,-1102000000.0,-397000000.0,1820000000.0,-1102000000.0,-397000000.0,1820000000.0,239000000.0,1271000000.0,1271000000.0,86000000.0,20000000.0,184000000.0,-342000000.0,,-257000000.0,-1000000.0,-1034000000.0,,18000000.0,23000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q2TTM,2012-07-01,2013-06-30,,-213000000.0,321000000.0,884000000.0,220000000.0,315000000.0,400000000.0,-103000000.0,171000000.0,298000000.0,158000000.0,-1930000000.0,860000000.0,2249000000.0,-1930000000.0,860000000.0,2249000000.0,1076000000.0,2322000000.0,2322000000.0,-880000000.0,14000000.0,869000000.0,-690000000.0,,-376000000.0,-13000000.0,-1697000000.0,,149000000.0,31000000.0
