company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2,,2011-06-30,2011-08-05 08:50:00+00:00,864955000.0,3146005000.0,1430842000.0,4149845000.0,870881000.0,1230662000.0,637039000.0,329523000.0,46770000.0,167081000.0,5101220000.0,6281858000.0,2105649000.0,2622796000.0,435576000.0,1919679000.0,2132013000.0,13537000.0,,566621000.0,114120000.0,,423774000.0,102175000.0,628017000.0,1305080000.0,507436000.0,11192418000.0,1450332000.0,18526175000.0,10408487000.0,7557079000.0,4062155000.0,10408487000.0,10422024000.0,8104151000.0,18526175000.0,8837083000.0,4041996000.0,-2291851000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q1,,2011-03-31,2011-05-05 17:56:50+00:00,866654000.0,2981230000.0,1391481000.0,4125959000.0,667534000.0,1084470000.0,579129000.0,311755000.0,70631000.0,170017000.0,5155644000.0,6248255000.0,2079830000.0,2597310000.0,430978000.0,1824081000.0,2122296000.0,12428000.0,,613417000.0,111773000.0,,,,642618000.0,1303265000.0,394887000.0,10861069000.0,750773000.0,17641206000.0,10366874000.0,6596423000.0,3249556000.0,10366874000.0,10379302000.0,7261904000.0,17641206000.0,8922487000.0,4012348000.0,-1740858000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,FY,,2012-12-31,2014-02-14 10:54:39+00:00,676000000.0,2742000000.0,1392000000.0,,293000000.0,2779000000.0,1017000000.0,332000000.0,124000000.0,0.0,5530000000.0,,2258000000.0,4589000000.0,,1585000000.0,1994000000.0,9000000.0,,391000000.0,244000000.0,,0.0,0.0,1176000000.0,1255000000.0,522000000.0,13973000000.0,459000000.0,19309000000.0,10561000000.0,7960000000.0,2651000000.0,10561000000.0,10570000000.0,8739000000.0,19309000000.0,9355000000.0,6088000000.0,-4722000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3,,2012-09-30,2012-10-26 09:59:50+00:00,770000000.0,3062000000.0,1504000000.0,,277000000.0,2054000000.0,926000000.0,410000000.0,54000000.0,176000000.0,5506000000.0,,2302000000.0,4572000000.0,226000000.0,1760000000.0,2081000000.0,9000000.0,,473000000.0,120000000.0,,0.0,0.0,785000000.0,1141000000.0,364000000.0,13168000000.0,424000000.0,19023000000.0,10253000000.0,7650000000.0,2928000000.0,10253000000.0,10262000000.0,8761000000.0,19023000000.0,9292000000.0,5833000000.0,-4118000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2,,2012-06-30,2012-08-03 09:10:02+00:00,785000000.0,3164000000.0,1479000000.0,,135000000.0,1692000000.0,830000000.0,373000000.0,59000000.0,169000000.0,5456000000.0,,2368000000.0,3468000000.0,271000000.0,1796000000.0,2067000000.0,17000000.0,,514000000.0,118000000.0,,77000000.0,6000000.0,694000000.0,1298000000.0,449000000.0,12821000000.0,1438000000.0,18921000000.0,10084000000.0,7551000000.0,3936000000.0,10084000000.0,10101000000.0,8820000000.0,18921000000.0,9303000000.0,4884000000.0,-3702000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q1,,2012-03-31,2012-05-03 17:39:55+00:00,831000000.0,3134000000.0,1388000000.0,,410000000.0,1304000000.0,775000000.0,370000000.0,44000000.0,172000000.0,5489000000.0,,2400000000.0,3521000000.0,287000000.0,1824000000.0,2100000000.0,17000000.0,,593000000.0,120000000.0,,397000000.0,98000000.0,686000000.0,1391000000.0,360000000.0,12108000000.0,1244000000.0,18944000000.0,10118000000.0,7389000000.0,3777000000.0,10118000000.0,10135000000.0,8809000000.0,18944000000.0,9455000000.0,5032000000.0,-3175000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,FY,,2013-12-31,2015-02-13 13:36:31+00:00,634000000.0,2365000000.0,1272000000.0,,384000000.0,3618000000.0,1052000000.0,384000000.0,79000000.0,181000000.0,4886000000.0,,1999000000.0,2793000000.0,,1247000000.0,1709000000.0,6000000.0,,359000000.0,507000000.0,,1836000000.0,317000000.0,1197000000.0,923000000.0,366000000.0,14943000000.0,3551000000.0,19966000000.0,9703000000.0,9816000000.0,6034000000.0,9703000000.0,9709000000.0,10257000000.0,19966000000.0,8441000000.0,4223000000.0,-6676000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3,,2013-09-30,2013-11-01 10:00:12+00:00,616000000.0,2493000000.0,1282000000.0,,292000000.0,3018000000.0,1038000000.0,391000000.0,134000000.0,187000000.0,4854000000.0,,2121000000.0,3808000000.0,,1308000000.0,1667000000.0,6000000.0,,353000000.0,453000000.0,,1951000000.0,394000000.0,1174000000.0,1081000000.0,421000000.0,14716000000.0,1328000000.0,19751000000.0,10462000000.0,9582000000.0,3941000000.0,10462000000.0,10468000000.0,9283000000.0,19751000000.0,8502000000.0,5342000000.0,-5584000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q2,,2013-06-30,2013-08-02 10:50:23+00:00,717000000.0,2907000000.0,1336000000.0,,12000000.0,2768000000.0,1025000000.0,361000000.0,123000000.0,170000000.0,5359000000.0,,2132000000.0,3771000000.0,,1490000000.0,1936000000.0,6000000.0,,366000000.0,383000000.0,,235000000.0,64000000.0,1193000000.0,1103000000.0,452000000.0,14451000000.0,1301000000.0,19199000000.0,10225000000.0,8213000000.0,3711000000.0,10225000000.0,10231000000.0,8968000000.0,19199000000.0,9050000000.0,5257000000.0,-5263000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q1,,2013-03-31,2013-05-02 18:25:03+00:00,749000000.0,2789000000.0,1235000000.0,,155000000.0,2662000000.0,1018000000.0,343000000.0,107000000.0,171000000.0,5392000000.0,,2182000000.0,4556000000.0,,1514000000.0,1960000000.0,5000000.0,,390000000.0,309000000.0,,316000000.0,84000000.0,1172000000.0,1260000000.0,486000000.0,14156000000.0,456000000.0,19206000000.0,10274000000.0,8110000000.0,2802000000.0,10274000000.0,10279000000.0,8927000000.0,19206000000.0,9136000000.0,6125000000.0,-5055000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,FY,,2014-12-31,2016-02-11 18:14:40+00:00,512000000.0,2293000000.0,1287000000.0,,-658000000.0,3990000000.0,1102000000.0,,64000000.0,186000000.0,4667000000.0,,1799000000.0,5943000000.0,,1180000000.0,1686000000.0,5000000.0,,338000000.0,171000000.0,,,,1111000000.0,1002000000.0,401000000.0,17173000000.0,1476000000.0,17465000000.0,6819000000.0,7864000000.0,3525000000.0,6819000000.0,6824000000.0,10641000000.0,17465000000.0,7915000000.0,7116000000.0,-10798000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q3,,2014-09-30,2014-10-31 10:16:13+00:00,594000000.0,2519000000.0,1307000000.0,,-148000000.0,4820000000.0,1082000000.0,266000000.0,287000000.0,190000000.0,4771000000.0,,1825000000.0,6034000000.0,,1265000000.0,1693000000.0,5000000.0,,329000000.0,418000000.0,,0.0,0.0,1258000000.0,901000000.0,282000000.0,16909000000.0,1496000000.0,19028000000.0,7796000000.0,9152000000.0,3874000000.0,7796000000.0,7801000000.0,11227000000.0,19028000000.0,8183000000.0,7353000000.0,-10047000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q2,,2014-06-30,2014-08-08 10:47:14+00:00,683000000.0,2598000000.0,1278000000.0,,359000000.0,5297000000.0,1070000000.0,307000000.0,725000000.0,167000000.0,4904000000.0,,1876000000.0,6140000000.0,,1305000000.0,1700000000.0,5000000.0,,368000000.0,515000000.0,,0.0,0.0,1297000000.0,918000000.0,284000000.0,16568000000.0,1070000000.0,19936000000.0,8435000000.0,9791000000.0,3923000000.0,8435000000.0,8440000000.0,11496000000.0,19936000000.0,8445000000.0,7573000000.0,-9562000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q1,,2014-03-31,2014-05-01 18:37:00+00:00,689000000.0,2563000000.0,1204000000.0,,420000000.0,3547000000.0,1049000000.0,335000000.0,99000000.0,174000000.0,4893000000.0,,1936000000.0,4789000000.0,,1298000000.0,1699000000.0,6000000.0,,383000000.0,522000000.0,,1940000000.0,361000000.0,1231000000.0,919000000.0,345000000.0,15243000000.0,2833000000.0,20170000000.0,8574000000.0,10028000000.0,5360000000.0,8574000000.0,8580000000.0,11590000000.0,20170000000.0,8443000000.0,6230000000.0,-8138000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2015.0,FY,,2015-12-31,2017-02-10 13:52:48+00:00,449000000.0,2203000000.0,1136000000.0,,-1504000000.0,3090000000.0,1141000000.0,,57000000.0,200000000.0,4439000000.0,,1560000000.0,6896000000.0,,1086000000.0,1577000000.0,4000000.0,,346000000.0,256000000.0,,,,1087000000.0,981000000.0,341000000.0,18316000000.0,526000000.0,15729000000.0,5224000000.0,6720000000.0,2368000000.0,5224000000.0,5228000000.0,10501000000.0,15729000000.0,7432000000.0,8133000000.0,-12729000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2015.0,Q3,,2015-09-30,2015-10-29 18:28:58+00:00,498000000.0,2339000000.0,1137000000.0,,-1370000000.0,3001000000.0,1130000000.0,189000000.0,77000000.0,200000000.0,4470000000.0,,1618000000.0,7000000000.0,,1153000000.0,1601000000.0,4000000.0,,286000000.0,342000000.0,,,,1160000000.0,948000000.0,287000000.0,18066000000.0,812000000.0,16104000000.0,5086000000.0,6969000000.0,2724000000.0,5086000000.0,5090000000.0,11014000000.0,16104000000.0,7534000000.0,8290000000.0,-12740000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2015.0,Q2,,2015-06-30,2015-08-07 10:08:50+00:00,533000000.0,2412000000.0,1147000000.0,,-1046000000.0,2858000000.0,1119000000.0,185000000.0,69000000.0,178000000.0,4543000000.0,,1679000000.0,6994000000.0,,1191000000.0,1636000000.0,4000000.0,,298000000.0,363000000.0,,,,1159000000.0,939000000.0,387000000.0,17755000000.0,819000000.0,16348000000.0,5302000000.0,7033000000.0,2746000000.0,5302000000.0,5306000000.0,11042000000.0,16348000000.0,7679000000.0,8296000000.0,-12526000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2015.0,Q1,,2015-03-31,2015-05-07 15:55:16+00:00,670000000.0,2367000000.0,1083000000.0,,-1226000000.0,2672000000.0,1108000000.0,188000000.0,104000000.0,179000000.0,4498000000.0,,1733000000.0,5845000000.0,,1187000000.0,1624000000.0,4000000.0,,278000000.0,380000000.0,,,,1137000000.0,986000000.0,253000000.0,17453000000.0,1708000000.0,15937000000.0,4978000000.0,6667000000.0,3744000000.0,4978000000.0,4982000000.0,10955000000.0,15937000000.0,7646000000.0,7211000000.0,-12357000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2016.0,FY,,2016-12-31,2018-02-15 11:12:45+00:00,511000000.0,2357000000.0,1202000000.0,,-1807000000.0,2472000000.0,1194000000.0,,169000000.0,226000000.0,4558000000.0,,1463000000.0,7177000000.0,,1076000000.0,1652000000.0,5000000.0,0.0,449000000.0,134000000.0,,,,956000000.0,871000000.0,218000000.0,19505000000.0,652000000.0,15201000000.0,4254000000.0,6123000000.0,2760000000.0,4254000000.0,4259000000.0,10942000000.0,15201000000.0,7426000000.0,8182000000.0,-14638000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2016.0,Q3,,2016-09-30,2016-10-27 17:44:19+00:00,582000000.0,2496000000.0,1180000000.0,,-1468000000.0,2299000000.0,1180000000.0,,132000000.0,228000000.0,4711000000.0,,1480000000.0,6329000000.0,,1167000000.0,1702000000.0,5000000.0,,467000000.0,131000000.0,1364000000.0,,,1164000000.0,970000000.0,223000000.0,19223000000.0,,15709000000.0,4788000000.0,6185000000.0,3486000000.0,4788000000.0,4793000000.0,10916000000.0,15709000000.0,7822000000.0,7430000000.0,-14147000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2016.0,Q2,,2016-06-30,2016-08-04 16:20:53+00:00,519000000.0,2413000000.0,1116000000.0,,-1470000000.0,2355000000.0,1164000000.0,,130000000.0,195000000.0,4466000000.0,,1441000000.0,6300000000.0,,1145000000.0,1580000000.0,4000000.0,,466000000.0,149000000.0,864000000.0,,,1102000000.0,999000000.0,254000000.0,18916000000.0,,15222000000.0,4946000000.0,6167000000.0,2824000000.0,4946000000.0,4950000000.0,10272000000.0,15222000000.0,7475000000.0,7448000000.0,-13664000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2016.0,Q1,,2016-03-31,2016-05-05 18:12:14+00:00,525000000.0,2394000000.0,1086000000.0,,-1332000000.0,2448000000.0,1147000000.0,,257000000.0,198000000.0,4504000000.0,,1501000000.0,6353000000.0,,1134000000.0,1598000000.0,4000000.0,,505000000.0,151000000.0,650000000.0,,,1088000000.0,995000000.0,265000000.0,18586000000.0,,15437000000.0,5218000000.0,6241000000.0,2716000000.0,5218000000.0,5222000000.0,10215000000.0,15437000000.0,7598000000.0,7499000000.0,-13183000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2017.0,FY,,2017-12-31,2019-02-15 15:56:45+00:00,590000000.0,2628000000.0,1258000000.0,,-1287000000.0,3094000000.0,1224000000.0,,89000000.0,266000000.0,4752000000.0,,1272000000.0,7478000000.0,,1220000000.0,1778000000.0,4000000.0,614000000.0,505000000.0,164000000.0,,,,1195000000.0,882000000.0,336000000.0,20210000000.0,850000000.0,16780000000.0,4585000000.0,7278000000.0,3053000000.0,4585000000.0,4589000000.0,12191000000.0,16780000000.0,7724000000.0,9138000000.0,-15562000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2017.0,Q3,,2017-09-30,2017-10-27 10:26:05+00:00,585000000.0,2672000000.0,1231000000.0,,-1407000000.0,2785000000.0,1213000000.0,,86000000.0,267000000.0,4732000000.0,,1319000000.0,7439000000.0,,1225000000.0,1759000000.0,3000000.0,,473000000.0,112000000.0,698000000.0,,,1119000000.0,870000000.0,230000000.0,20553000000.0,,16314000000.0,5023000000.0,6912000000.0,2867000000.0,5023000000.0,5026000000.0,11288000000.0,16314000000.0,7643000000.0,8421000000.0,-15336000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2017.0,Q2,,2017-06-30,2017-08-03 17:51:46+00:00,582000000.0,2629000000.0,1172000000.0,,-1516000000.0,2496000000.0,1202000000.0,,157000000.0,224000000.0,4675000000.0,,1366000000.0,7360000000.0,,1199000000.0,1726000000.0,3000000.0,,488000000.0,121000000.0,691000000.0,,,1097000000.0,841000000.0,246000000.0,20180000000.0,,15922000000.0,4771000000.0,6570000000.0,2826000000.0,4771000000.0,4774000000.0,11148000000.0,15922000000.0,7626000000.0,8322000000.0,-15095000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2017.0,Q1,,2017-03-31,2017-05-05 16:03:30+00:00,574000000.0,2534000000.0,1149000000.0,,-1643000000.0,2493000000.0,1190000000.0,,256000000.0,225000000.0,4605000000.0,,1411000000.0,7205000000.0,,1158000000.0,1674000000.0,5000000.0,,425000000.0,121000000.0,671000000.0,,,984000000.0,830000000.0,245000000.0,19817000000.0,,15529000000.0,4493000000.0,6430000000.0,2875000000.0,4493000000.0,4498000000.0,11031000000.0,15529000000.0,7425000000.0,8156000000.0,-14871000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2018.0,FY,,2018-12-31,2020-02-14 15:16:14+00:00,524000000.0,2622000000.0,1271000000.0,,-1677000000.0,1504000000.0,1259000000.0,,68000000.0,328000000.0,4633000000.0,,1084000000.0,6029000000.0,,1318000000.0,1791000000.0,4000000.0,495000000.0,554000000.0,707000000.0,,0.0,0.0,1030000000.0,839000000.0,334000000.0,21217000000.0,1351000000.0,14870000000.0,3254000000.0,5778000000.0,3542000000.0,3254000000.0,3258000000.0,11612000000.0,14870000000.0,7301000000.0,8070000000.0,-17545000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2018.0,Q3,,2018-09-30,2018-11-01 10:36:07+00:00,576000000.0,2777000000.0,1268000000.0,,-1589000000.0,1589000000.0,1247000000.0,,137000000.0,332000000.0,4655000000.0,,1130000000.0,6054000000.0,,1338000000.0,1799000000.0,4000000.0,496000000.0,614000000.0,707000000.0,1350000000.0,,,1181000000.0,853000000.0,236000000.0,20938000000.0,,15319000000.0,3542000000.0,5940000000.0,3663000000.0,3542000000.0,3546000000.0,11773000000.0,15319000000.0,7580000000.0,8110000000.0,-17054000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2018.0,Q2,,2018-06-30,2018-08-02 18:38:55+00:00,623000000.0,2878000000.0,1224000000.0,,-1530000000.0,1628000000.0,1237000000.0,,88000000.0,262000000.0,4675000000.0,,1177000000.0,6069000000.0,,1320000000.0,1783000000.0,3000000.0,561000000.0,595000000.0,704000000.0,1350000000.0,,,1174000000.0,854000000.0,293000000.0,20633000000.0,,15523000000.0,3785000000.0,6119000000.0,3547000000.0,3785000000.0,3788000000.0,11735000000.0,15523000000.0,7621000000.0,8188000000.0,-16555000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2018.0,Q1,,2018-03-31,2018-05-04 15:50:09+00:00,655000000.0,2874000000.0,1250000000.0,,-1240000000.0,1940000000.0,1226000000.0,,96000000.0,264000000.0,4795000000.0,,1226000000.0,6889000000.0,,1335000000.0,1829000000.0,4000000.0,614000000.0,658000000.0,689000000.0,660000000.0,,,1232000000.0,883000000.0,274000000.0,20228000000.0,,16163000000.0,4159000000.0,6423000000.0,2925000000.0,4159000000.0,4163000000.0,12000000000.0,16163000000.0,7911000000.0,9075000000.0,-16055000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q3,,2020-03-31,2020-05-07 17:40:00+00:00,488000000.0,2424000000.0,1105000000.0,,-1983000000.0,1430000000.0,1315000000.0,,55000000.0,338000000.0,4401000000.0,,836000000.0,7690000000.0,,1185000000.0,1704000000.0,1000000.0,462000000.0,473000000.0,695000000.0,,223000000.0,42000000.0,1229000000.0,986000000.0,244000000.0,22631000000.0,4000000.0,14149000000.0,2283000000.0,5506000000.0,2032000000.0,2283000000.0,2284000000.0,11865000000.0,14149000000.0,6939000000.0,9833000000.0,-19680000000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2019.0,Q2,,2019-06-30,2019-08-01 17:50:38+00:00,512000000.0,2629000000.0,1207000000.0,,-1697000000.0,1677000000.0,1276000000.0,,53000000.0,323000000.0,4503000000.0,,928000000.0,7809000000.0,,1256000000.0,1717000000.0,4000000.0,462000000.0,516000000.0,683000000.0,0.0,439000000.0,93000000.0,1234000000.0,950000000.0,288000000.0,21788000000.0,,15187000000.0,3091000000.0,6289000000.0,2188000000.0,3091000000.0,3095000000.0,12092000000.0,15187000000.0,7181000000.0,9904000000.0,-18276000000.0
