company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,rdexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 18:08:45+00:00,50570000.0,-0.08,-0.08,0.62,-0.08,89997000.0,63533000.0,-39374000.0,-8016000.0,-31358000.0,-39374000.0,2152827000.0,3146379000.0,-4341000.0,,761691000.0,2152827000.0,993552000.0,31436000.0,902258000.0,91294000.0,-35777000.0,55517000.0,3146379000.0,492200000.0,499189000.0,499189000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q4,2010-10-01,2010-12-31,,50948000.0,1.34,0.68,-0.62,0.68,-6000.0,109677000.0,335711000.0,315349000.0,20362000.0,335711000.0,2545123000.0,3809219000.0,2195000.0,,746455000.0,2545123000.0,1264096000.0,43868000.0,797397000.0,466699000.0,-41673000.0,425026000.0,3809219000.0,500800000.0,500800000.0,500800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 12:06:38+00:00,207000000.0,3.0,3.0,1.27,2.99,1000000.0,637000000.0,1503000000.0,1452000000.0,51000000.0,1503000000.0,9997000000.0,15416000000.0,10000000.0,,2957000000.0,9997000000.0,5419000000.0,175000000.0,3165000000.0,2254000000.0,-165000000.0,2089000000.0,15416000000.0,500800000.0,500800000.0,500800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3YTD,2010-01-01,2010-09-30,,156052000.0,1.66,2.32,1.89,2.31,1006000.0,527323000.0,1167289000.0,1136651000.0,30638000.0,1167289000.0,7451877000.0,11606781000.0,7805000.0,,2210545000.0,7451877000.0,4154904000.0,131132000.0,2367603000.0,1787301000.0,-123327000.0,1663974000.0,11606781000.0,502400000.0,500751000.0,503149000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3TTM,2009-10-01,2010-09-30,,201462000.0,2.73,3.39,1.27,3.38,4577000.0,470805000.0,1700377000.0,1631398000.0,68979000.0,1700377000.0,9689002000.0,15060138000.0,16392000.0,,2904557000.0,9689002000.0,5371136000.0,174729000.0,3110596000.0,2260540000.0,-158337000.0,2102203000.0,15060138000.0,502400000.0,500751000.0,503149000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q3,2010-07-01,2010-09-30,2011-10-28 09:59:28+00:00,51166000.0,0.84,0.84,0.65,0.84,1006000.0,174142000.0,422028000.0,403054000.0,18974000.0,422028000.0,2548451000.0,3941124000.0,961000.0,,720776000.0,2548451000.0,1392673000.0,43490000.0,772948000.0,619725000.0,-42529000.0,577196000.0,3941124000.0,502400000.0,500751000.0,503149000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2YTD,2010-01-01,2010-06-30,,104886000.0,0.82,1.48,1.24,1.47,,353181000.0,745261000.0,733597000.0,11664000.0,745261000.0,4903426000.0,7665657000.0,6844000.0,,1489769000.0,4903426000.0,2762231000.0,87642000.0,1594655000.0,1167576000.0,-80798000.0,1086778000.0,7665657000.0,501800000.0,503265000.0,506297000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2TTM,2009-07-01,2010-06-30,,199838000.0,2.49,3.15,1.24,3.14,15571000.0,442763000.0,1580767000.0,1531308000.0,49459000.0,1580767000.0,9455726000.0,14699368000.0,26570000.0,,2903823000.0,9455726000.0,5243642000.0,176909000.0,3119232000.0,2124410000.0,-150339000.0,1974071000.0,14699368000.0,501800000.0,503265000.0,506297000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 08:50:00+00:00,51952000.0,0.82,0.82,0.62,0.81,,185181000.0,411456000.0,399792000.0,11664000.0,411456000.0,2514222000.0,3928056000.0,2207000.0,,735847000.0,2514222000.0,1413834000.0,43269000.0,787799000.0,626035000.0,-41062000.0,584973000.0,3928056000.0,501800000.0,503265000.0,506297000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 17:56:50+00:00,52934000.0,,0.66,0.62,0.66,,168000000.0,333805000.0,333805000.0,,333805000.0,2389204000.0,3737601000.0,4637000.0,,753922000.0,2389204000.0,1348397000.0,44373000.0,806856000.0,541541000.0,-39736000.0,501805000.0,3737601000.0,,502424000.0,505014000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2010.0,Q1TTM,2009-04-01,2010-03-31,,199833000.0,2.02,2.68,1.24,2.68,15571000.0,349749000.0,1345876000.0,1310459000.0,35417000.0,1345876000.0,9189757000.0,14164218000.0,4524000.0,,2925847000.0,9189757000.0,4974461000.0,177526000.0,3141251000.0,1833210000.0,-173002000.0,1660208000.0,14164218000.0,,502424000.0,505014000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q4,2011-10-01,2011-12-31,,33000000.0,0.92,0.92,-0.68,0.92,,36000000.0,442000000.0,195000000.0,247000000.0,442000000.0,369000000.0,1048000000.0,7000000.0,,369000000.0,369000000.0,679000000.0,53000000.0,402000000.0,277000000.0,-46000000.0,231000000.0,1048000000.0,491400000.0,491400000.0,491400000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,FY,2011-01-01,2011-12-31,2014-02-14 10:54:39+00:00,219000000.0,4.21,4.21,1.38,4.19,0.0,448000000.0,2071000000.0,1775000000.0,296000000.0,2071000000.0,9089000000.0,14515000000.0,53000000.0,,2846000000.0,9089000000.0,5426000000.0,191000000.0,3065000000.0,2361000000.0,-138000000.0,2223000000.0,14515000000.0,491400000.0,491400000.0,491400000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3YTD,2011-01-01,2011-09-30,,186000000.0,3.29,3.29,2.06,3.27,,412000000.0,1629000000.0,1580000000.0,49000000.0,1629000000.0,8720000000.0,13467000000.0,46000000.0,,2477000000.0,8720000000.0,4747000000.0,138000000.0,2663000000.0,2084000000.0,-92000000.0,1992000000.0,13467000000.0,487500000.0,486300000.0,488800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3TTM,2010-10-01,2011-09-30,,236948000.0,4.63,3.97,1.44,3.95,-6000.0,521677000.0,1964711000.0,1895349000.0,69362000.0,1964711000.0,11265123000.0,17276219000.0,48195000.0,,3223455000.0,11265123000.0,6011096000.0,181868000.0,3460397000.0,2550699000.0,-133673000.0,2417026000.0,17276219000.0,487500000.0,486300000.0,488800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q3,2011-07-01,2011-09-30,2012-10-26 09:59:50+00:00,68000000.0,1.04,1.04,0.7,1.04,0.0,200000000.0,507000000.0,490000000.0,17000000.0,507000000.0,2962000000.0,4580000000.0,25000000.0,,836000000.0,2962000000.0,1618000000.0,49000000.0,904000000.0,714000000.0,-24000000.0,690000000.0,4580000000.0,487500000.0,486300000.0,488800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2YTD,2011-01-01,2011-06-30,,118000000.0,2.25,2.25,1.36,2.23,,212000000.0,1122000000.0,1090000000.0,32000000.0,1122000000.0,5758000000.0,8887000000.0,21000000.0,,1641000000.0,5758000000.0,3129000000.0,89000000.0,1759000000.0,1370000000.0,-68000000.0,1302000000.0,8887000000.0,499000000.0,497800000.0,501900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2TTM,2010-07-01,2011-06-30,,220114000.0,4.43,3.77,1.39,3.75,1000000.0,495819000.0,1879739000.0,1808403000.0,71336000.0,1879739000.0,10851574000.0,16637343000.0,24156000.0,,3108231000.0,10851574000.0,5785769000.0,176358000.0,3329345000.0,2456424000.0,-152202000.0,2304222000.0,16637343000.0,499000000.0,497800000.0,501900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 09:10:02+00:00,63000000.0,1.0,1.0,0.68,0.99,,197000000.0,499000000.0,484000000.0,15000000.0,499000000.0,2996000000.0,4615000000.0,15000000.0,,845000000.0,2996000000.0,1619000000.0,45000000.0,908000000.0,711000000.0,-30000000.0,681000000.0,4615000000.0,499000000.0,497800000.0,501900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q1TTM,2010-04-01,2011-03-31,,209066000.0,4.25,3.59,1.33,3.57,1000000.0,484000000.0,1792195000.0,1724195000.0,68000000.0,1792195000.0,10369796000.0,15950399000.0,11363000.0,,2999078000.0,10369796000.0,5580603000.0,174627000.0,3209144000.0,2371459000.0,-163264000.0,2208195000.0,15950399000.0,498400000.0,498600000.0,502700000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 17:39:55+00:00,55000000.0,1.25,1.25,0.68,1.24,,15000000.0,623000000.0,606000000.0,17000000.0,623000000.0,2762000000.0,4272000000.0,6000000.0,,796000000.0,2762000000.0,1510000000.0,44000000.0,851000000.0,659000000.0,-38000000.0,621000000.0,4272000000.0,498400000.0,498600000.0,502700000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q4,2012-10-01,2012-12-31,,49000000.0,2.11,2.11,-0.34,2.09,,401000000.0,979000000.0,805000000.0,174000000.0,979000000.0,1268000000.0,2237000000.0,911000000.0,,564000000.0,1268000000.0,969000000.0,61000000.0,613000000.0,356000000.0,850000000.0,1206000000.0,2237000000.0,469800000.0,469800000.0,469800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,FY,2012-01-01,2012-12-31,2015-02-13 13:36:31+00:00,252000000.0,6.11,6.11,1.84,6.06,2000000.0,973000000.0,2870000000.0,2233000000.0,637000000.0,2870000000.0,9134000000.0,14791000000.0,944000000.0,,2928000000.0,9134000000.0,5657000000.0,213000000.0,3182000000.0,2475000000.0,731000000.0,3206000000.0,14791000000.0,469800000.0,469800000.0,469800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3YTD,2012-01-01,2012-09-30,,203000000.0,4.0,4.0,2.18,3.97,2000000.0,572000000.0,1891000000.0,1428000000.0,463000000.0,1891000000.0,7866000000.0,12554000000.0,33000000.0,,2364000000.0,7866000000.0,4688000000.0,152000000.0,2569000000.0,2119000000.0,-119000000.0,2000000000.0,12554000000.0,463700000.0,464800000.0,468100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3TTM,2011-10-01,2012-09-30,,236000000.0,4.92,4.92,1.5,4.89,2000000.0,608000000.0,2333000000.0,1623000000.0,710000000.0,2333000000.0,8235000000.0,13602000000.0,40000000.0,,2733000000.0,8235000000.0,5367000000.0,205000000.0,2971000000.0,2396000000.0,-165000000.0,2231000000.0,13602000000.0,463700000.0,464800000.0,468100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 10:00:12+00:00,62000000.0,1.13,1.13,0.74,1.12,2000000.0,171000000.0,524000000.0,445000000.0,79000000.0,524000000.0,2289000000.0,3733000000.0,1000000.0,,713000000.0,2289000000.0,1444000000.0,52000000.0,777000000.0,667000000.0,-51000000.0,616000000.0,3733000000.0,463700000.0,464800000.0,468100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2YTD,2012-01-01,2012-06-30,,141000000.0,2.87,2.87,1.44,2.85,,401000000.0,1367000000.0,983000000.0,384000000.0,1367000000.0,5577000000.0,8821000000.0,32000000.0,,1651000000.0,5577000000.0,3244000000.0,100000000.0,1792000000.0,1452000000.0,-68000000.0,1384000000.0,8821000000.0,473700000.0,472900000.0,476100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2TTM,2011-07-01,2012-06-30,,242000000.0,4.83,4.83,1.46,4.81,,637000000.0,2316000000.0,1668000000.0,648000000.0,2316000000.0,8908000000.0,14449000000.0,64000000.0,,2856000000.0,8908000000.0,5541000000.0,202000000.0,3098000000.0,2443000000.0,-138000000.0,2305000000.0,14449000000.0,473700000.0,472900000.0,476100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 10:50:23+00:00,72000000.0,1.86,1.86,0.72,1.85,,213000000.0,881000000.0,519000000.0,362000000.0,881000000.0,2814000000.0,4463000000.0,24000000.0,,819000000.0,2814000000.0,1649000000.0,50000000.0,891000000.0,758000000.0,-26000000.0,732000000.0,4463000000.0,473700000.0,472900000.0,476100000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q1TTM,2011-04-01,2012-03-31,,233000000.0,3.97,3.97,1.42,3.95,,621000000.0,1934000000.0,1633000000.0,301000000.0,1934000000.0,9090000000.0,14601000000.0,55000000.0,,2882000000.0,9090000000.0,5511000000.0,197000000.0,3115000000.0,2396000000.0,-142000000.0,2254000000.0,14601000000.0,481200000.0,482000000.0,485600000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 18:25:03+00:00,69000000.0,1.01,1.01,0.72,1.0,,188000000.0,486000000.0,464000000.0,22000000.0,486000000.0,2763000000.0,4358000000.0,8000000.0,,832000000.0,2763000000.0,1595000000.0,50000000.0,901000000.0,694000000.0,-42000000.0,652000000.0,4358000000.0,481200000.0,482000000.0,485600000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 18:14:40+00:00,250000000.0,3.76,3.76,1.18,3.74,2000000.0,717000000.0,1679000000.0,1630000000.0,49000000.0,1679000000.0,8554000000.0,14135000000.0,72000000.0,,2815000000.0,8554000000.0,5581000000.0,239000000.0,3067000000.0,2514000000.0,-167000000.0,2347000000.0,14135000000.0,446200000.0,446200000.0,446200000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q4,2013-10-01,2013-12-31,,64000000.0,0.93,0.93,-0.76,0.92,,166000000.0,408000000.0,407000000.0,1000000.0,408000000.0,2173000000.0,3554000000.0,5000000.0,,689000000.0,2173000000.0,1381000000.0,60000000.0,753000000.0,628000000.0,-55000000.0,573000000.0,3554000000.0,446200000.0,446200000.0,446200000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3YTD,2013-01-01,2013-09-30,,186000000.0,2.83,2.83,1.94,2.82,2000000.0,551000000.0,1271000000.0,1223000000.0,48000000.0,1271000000.0,6381000000.0,10581000000.0,67000000.0,,2126000000.0,6381000000.0,4200000000.0,179000000.0,2314000000.0,1886000000.0,-112000000.0,1774000000.0,10581000000.0,447500000.0,445900000.0,448900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3TTM,2012-10-01,2013-09-30,,235000000.0,4.94,4.94,1.6,4.91,2000000.0,952000000.0,2250000000.0,2028000000.0,222000000.0,2250000000.0,7649000000.0,12818000000.0,978000000.0,,2690000000.0,7649000000.0,5169000000.0,240000000.0,2927000000.0,2242000000.0,738000000.0,2980000000.0,12818000000.0,447500000.0,445900000.0,448900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 10:16:13+00:00,64000000.0,1.01,1.01,0.8,1.01,2000000.0,222000000.0,452000000.0,406000000.0,46000000.0,452000000.0,2148000000.0,3568000000.0,10000000.0,,676000000.0,2148000000.0,1420000000.0,60000000.0,742000000.0,678000000.0,-50000000.0,628000000.0,3568000000.0,447500000.0,445900000.0,448900000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q2YTD,2013-01-01,2013-06-30,,122000000.0,1.82,1.82,1.14,1.81,,329000000.0,819000000.0,817000000.0,2000000.0,819000000.0,4233000000.0,7013000000.0,57000000.0,,1450000000.0,4233000000.0,2780000000.0,119000000.0,1572000000.0,1208000000.0,-62000000.0,1146000000.0,7013000000.0,447100000.0,449600000.0,452500000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q2TTM,2012-07-01,2013-06-30,,233000000.0,5.06,5.06,1.54,5.02,2000000.0,901000000.0,2322000000.0,2067000000.0,255000000.0,2322000000.0,7790000000.0,12983000000.0,969000000.0,,2727000000.0,7790000000.0,5193000000.0,232000000.0,2962000000.0,2231000000.0,737000000.0,2968000000.0,12983000000.0,447100000.0,449600000.0,452500000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q2,2013-04-01,2013-06-30,2014-08-08 10:47:14+00:00,61000000.0,1.04,1.04,0.76,1.03,,165000000.0,465000000.0,416000000.0,49000000.0,465000000.0,2155000000.0,3593000000.0,10000000.0,,747000000.0,2155000000.0,1438000000.0,59000000.0,808000000.0,630000000.0,-49000000.0,581000000.0,3593000000.0,447100000.0,449600000.0,452500000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q1TTM,2012-04-01,2013-03-31,,244000000.0,5.88,5.88,1.5,5.84,2000000.0,949000000.0,2738000000.0,2170000000.0,568000000.0,2738000000.0,8449000000.0,13853000000.0,983000000.0,,2799000000.0,8449000000.0,5404000000.0,223000000.0,3045000000.0,2359000000.0,760000000.0,3119000000.0,13853000000.0,453800000.0,451700000.0,454800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2013.0,Q1,2013-01-01,2013-03-31,2014-05-01 18:37:00+00:00,61000000.0,0.78,0.78,0.38,0.78,0.0,164000000.0,354000000.0,401000000.0,-47000000.0,354000000.0,2078000000.0,3420000000.0,47000000.0,,703000000.0,2078000000.0,1342000000.0,60000000.0,764000000.0,578000000.0,-13000000.0,565000000.0,3420000000.0,453800000.0,451700000.0,454800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 13:52:48+00:00,245000000.0,7.33,7.33,1.745,7.28,,809000000.0,2946000000.0,1890000000.0,1056000000.0,2946000000.0,8673000000.0,14484000000.0,61000000.0,,2678000000.0,8673000000.0,5811000000.0,250000000.0,2923000000.0,2888000000.0,-189000000.0,2699000000.0,14484000000.0,401700000.0,401700000.0,401700000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q4,2014-10-01,2014-12-31,,63000000.0,1.17,1.17,-0.84,1.17,-3000000.0,196000000.0,450000000.0,461000000.0,-11000000.0,450000000.0,2114000000.0,3504000000.0,25000000.0,,644000000.0,2114000000.0,1390000000.0,54000000.0,704000000.0,686000000.0,-29000000.0,657000000.0,3504000000.0,401700000.0,401700000.0,401700000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q3,2014-07-01,2014-09-30,2015-10-29 18:28:58+00:00,60000000.0,1.35,1.35,0.905,1.34,3000000.0,217000000.0,531000000.0,507000000.0,24000000.0,531000000.0,2182000000.0,3692000000.0,20000000.0,,675000000.0,2182000000.0,1510000000.0,68000000.0,738000000.0,772000000.0,-48000000.0,724000000.0,3692000000.0,393300000.0,394000000.0,396800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q3YTD,2014-01-01,2014-09-30,,182000000.0,6.16,6.16,2.59,6.11,3000000.0,613000000.0,2496000000.0,1429000000.0,1067000000.0,2496000000.0,6559000000.0,10980000000.0,36000000.0,,2034000000.0,6559000000.0,4421000000.0,196000000.0,2219000000.0,2202000000.0,-160000000.0,2042000000.0,10980000000.0,393300000.0,394000000.0,396800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q3TTM,2013-10-01,2014-09-30,,246000000.0,7.09,7.09,1.83,7.03,3000000.0,779000000.0,2904000000.0,1836000000.0,1068000000.0,2904000000.0,8732000000.0,14534000000.0,41000000.0,,2723000000.0,8732000000.0,5802000000.0,256000000.0,2972000000.0,2830000000.0,-215000000.0,2615000000.0,14534000000.0,393300000.0,394000000.0,396800000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q2,2014-04-01,2014-06-30,2015-08-07 10:08:50+00:00,60000000.0,3.69,3.69,0.84,3.66,,212000000.0,1492000000.0,494000000.0,998000000.0,1492000000.0,2219000000.0,3719000000.0,7000000.0,,677000000.0,2219000000.0,1500000000.0,64000000.0,737000000.0,763000000.0,-57000000.0,706000000.0,3719000000.0,404300000.0,404700000.0,407600000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q2YTD,2014-01-01,2014-06-30,,122000000.0,4.81,4.81,1.68,4.77,,396000000.0,1965000000.0,922000000.0,1043000000.0,1965000000.0,4377000000.0,7288000000.0,16000000.0,,1359000000.0,4377000000.0,2911000000.0,128000000.0,1481000000.0,1430000000.0,-112000000.0,1318000000.0,7288000000.0,404300000.0,404700000.0,407600000.0
Illinois Tool Works Inc,ITW,76NA4I14SZCFAYMNSV04,49826,2014.0,Q2TTM,2013-07-01,2014-06-30,,250000000.0,6.75,6.75,1.72,6.7,2000000.0,784000000.0,2825000000.0,1735000000.0,1090000000.0,2825000000.0,8698000000.0,14410000000.0,31000000.0,,2724000000.0,8698000000.0,5712000000.0,248000000.0,2976000000.0,2736000000.0,-217000000.0,2519000000.0,14410000000.0,404300000.0,404700000.0,407600000.0
