company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,redeemablenoncontrollinginterest,retainedearnings,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Fox Corp,FOXA,,1754301,2018.0,FY,,2018-06-30,2019-05-10 16:25:06+00:00,1759000000.0,1833000000.0,81000000.0,2500000000.0,0.0,0.0,2747000000.0,2866000000.0,0.0,1180000000.0,1169000000.0,0.0,0.0,1071000000.0,67000000.0,9513000000.0,759000000.0,422000000.0,275000000.0,0.0,13121000000.0,9594000000.0,5580000000.0,1759000000.0,9594000000.0,9594000000.0,3252000000.0,13121000000.0,6372000000.0,1493000000.0
Fox Corp,FOXA,,1754301,2019.0,FY,,2019-06-30,2020-05-06 17:52:00+00:00,,1967000000.0,-308000000.0,3234000000.0,0.0,9898000000.0,2691000000.0,2851000000.0,6751000000.0,1129000000.0,1313000000.0,11000000.0,4651000000.0,,148000000.0,,1525000000.0,2611000000.0,189000000.0,357000000.0,19509000000.0,9947000000.0,6478000000.0,,9947000000.0,9958000000.0,9362000000.0,19509000000.0,11718000000.0,9362000000.0
Fox Corp,FOXA,,1754301,2019.0,Q3,,2019-03-31,2019-05-10 16:25:06+00:00,1297000000.0,1949000000.0,-214000000.0,2818000000.0,0.0,8713000000.0,2691000000.0,2855000000.0,6750000000.0,1074000000.0,1286000000.0,11000000.0,3685000000.0,0.0,123000000.0,0.0,1176000000.0,863000000.0,136000000.0,101000000.0,17657000000.0,8600000000.0,5964000000.0,1297000000.0,8600000000.0,8611000000.0,8910000000.0,17657000000.0,10407000000.0,7613000000.0
Fox Corp,FOXA,,1754301,2019.0,Q2,,2018-12-31,2019-03-18 16:41:05+00:00,1241000000.0,2438000000.0,-202000000.0,1951000000.0,0.0,,2747000000.0,2859000000.0,,1422000000.0,1150000000.0,12000000.0,,1106000000.0,66000000.0,10596000000.0,833000000.0,607000000.0,106000000.0,,13466000000.0,10394000000.0,5877000000.0,1241000000.0,10394000000.0,10406000000.0,2954000000.0,13466000000.0,6439000000.0,1713000000.0
Fox Corp,FOXA,,1754301,2020.0,Q3,,2020-03-31,2020-05-06 17:52:00+00:00,,2453000000.0,-291000000.0,3196000000.0,0.0,9816000000.0,3089000000.0,3084000000.0,6754000000.0,971000000.0,1386000000.0,19000000.0,4386000000.0,,124000000.0,,1548000000.0,3092000000.0,258000000.0,589000000.0,20237000000.0,10114000000.0,6744000000.0,,10114000000.0,10133000000.0,9846000000.0,20237000000.0,12107000000.0,9846000000.0
Fox Corp,FOXA,,1754301,2020.0,Q2,,2019-12-31,2020-02-05 17:31:05+00:00,1816000000.0,2733000000.0,-296000000.0,1991000000.0,0.0,9855000000.0,2991000000.0,2911000000.0,6753000000.0,1544000000.0,1330000000.0,19000000.0,4398000000.0,,130000000.0,,2422000000.0,1312000000.0,216000000.0,775000000.0,20450000000.0,10334000000.0,6398000000.0,1816000000.0,10334000000.0,10353000000.0,9881000000.0,20450000000.0,12722000000.0,8065000000.0
Fox Corp,FOXA,,1754301,2020.0,Q1,,2019-09-30,2019-11-06 17:19:28+00:00,1890000000.0,2108000000.0,-304000000.0,3340000000.0,0.0,9928000000.0,2707000000.0,2848000000.0,6752000000.0,1463000000.0,1314000000.0,10000000.0,4485000000.0,,138000000.0,,2131000000.0,1355000000.0,207000000.0,696000000.0,20534000000.0,10320000000.0,7049000000.0,1890000000.0,10320000000.0,10330000000.0,9997000000.0,20534000000.0,12171000000.0,8107000000.0
