company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2,,2011-06-30,2011-08-08 15:34:59+00:00,1652000000.0,1843000000.0,-346000000.0,1336000000.0,4711000000.0,,7493000000.0,,1839000000.0,139000000.0,537000000.0,4684000000.0,1475000000.0,343000000.0,20140000000.0,,,2658000000.0,673000000.0,,,417000000.0,193000000.0,,,1024000000.0,271000000.0,,,,12053000000.0,338000000.0,,30490000000.0,16707000000.0,7314000000.0,4161000000.0,16707000000.0,16707000000.0,13783000000.0,30490000000.0,3036000000.0,9622000000.0,0.0,-2493000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q1,,2011-03-31,2011-05-06 10:51:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24705000000.0,,,24705000000.0,,,,3901000000.0,15378000000.0,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,FY,,2012-12-31,2014-02-28 08:20:38+00:00,2324000000.0,2418000000.0,-433000000.0,1749000000.0,684000000.0,0.0,7386000000.0,,1983000000.0,217000000.0,525000000.0,6512000000.0,1279000000.0,361000000.0,28272000000.0,,,2432000000.0,856000000.0,,,299000000.0,173000000.0,,,1468000000.0,393000000.0,,,,13890000000.0,384000000.0,,35306000000.0,18283000000.0,3762000000.0,5081000000.0,18283000000.0,18283000000.0,17023000000.0,35306000000.0,3272000000.0,11942000000.0,0.0,-2560000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3,,2012-09-30,2012-11-07 15:19:56+00:00,2379000000.0,2575000000.0,-421000000.0,1516000000.0,671000000.0,0.0,7404000000.0,87000000.0,2027000000.0,148000000.0,525000000.0,4518000000.0,1319000000.0,324000000.0,27446000000.0,0.0,,2495000000.0,817000000.0,,,269000000.0,206000000.0,,,1231000000.0,366000000.0,,,111000000.0,13688000000.0,2022000000.0,,34558000000.0,18064000000.0,4037000000.0,6782000000.0,18064000000.0,18064000000.0,16494000000.0,34558000000.0,3075000000.0,9712000000.0,0.0,-2607000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q2,,2012-06-30,2012-08-03 17:02:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17785000000.0,,,,,,,2995000000.0,9774000000.0,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q1,,2012-03-31,2012-05-04 08:43:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17499000000.0,,,,,,,3041000000.0,9672000000.0,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,FY,,2013-12-31,2015-03-02 09:06:42+00:00,2206000000.0,2134000000.0,-250000000.0,2009000000.0,264000000.0,0.0,7362000000.0,,1445000000.0,240000000.0,499000000.0,6394000000.0,1201000000.0,364000000.0,28145000000.0,,,2492000000.0,604000000.0,,,213000000.0,239000000.0,,,2800000000.0,444000000.0,,,,15135000000.0,203000000.0,,35620000000.0,19344000000.0,2975000000.0,4333000000.0,19344000000.0,19344000000.0,16276000000.0,35620000000.0,4500000000.0,11943000000.0,0.0,-2903000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3,,2013-09-30,2013-11-05 17:39:22+00:00,2406000000.0,2562000000.0,-322000000.0,2027000000.0,354000000.0,0.0,7373000000.0,,1511000000.0,162000000.0,499000000.0,6433000000.0,1216000000.0,360000000.0,27822000000.0,,,2481000000.0,713000000.0,,,179000000.0,326000000.0,,,2784000000.0,455000000.0,,,,14892000000.0,268000000.0,,35776000000.0,18994000000.0,3455000000.0,4673000000.0,18994000000.0,18994000000.0,16782000000.0,35776000000.0,4499000000.0,12109000000.0,0.0,-2949000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2,,2013-06-30,2013-08-07 17:50:43+00:00,2152000000.0,2443000000.0,-344000000.0,2039000000.0,246000000.0,0.0,7384000000.0,,1397000000.0,137000000.0,499000000.0,6428000000.0,1244000000.0,368000000.0,27457000000.0,,,2406000000.0,739000000.0,,,224000000.0,254000000.0,,,2567000000.0,407000000.0,,,,14458000000.0,68000000.0,,35048000000.0,19021000000.0,3281000000.0,4008000000.0,19021000000.0,19021000000.0,16027000000.0,35048000000.0,4310000000.0,12019000000.0,0.0,-2477000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q1,,2013-03-31,2013-05-09 17:47:32+00:00,2284000000.0,2466000000.0,-426000000.0,1795000000.0,768000000.0,0.0,7388000000.0,,1892000000.0,182000000.0,528000000.0,6476000000.0,1304000000.0,368000000.0,28382000000.0,,,2401000000.0,850000000.0,,,175000000.0,203000000.0,,,1118000000.0,370000000.0,,,,14153000000.0,68000000.0,,35109000000.0,18588000000.0,3777000000.0,4629000000.0,18588000000.0,18588000000.0,16521000000.0,35109000000.0,2950000000.0,11892000000.0,0.0,-2527000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,FY,,2014-12-31,2015-11-05 16:40:21+00:00,2545000000.0,1729000000.0,-277000000.0,1917000000.0,2398000000.0,0.0,7301000000.0,,285000000.0,191000000.0,459000000.0,5323000000.0,1113000000.0,357000000.0,29040000000.0,,288000000.0,2486000000.0,598000000.0,,,109000000.0,290000000.0,,,806000000.0,,,,,17638000000.0,1068000000.0,0.0,36011000000.0,21020000000.0,4593000000.0,4379000000.0,21020000000.0,21020000000.0,14991000000.0,36011000000.0,2378000000.0,10612000000.0,0.0,3642000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q3,,2014-09-30,2014-11-04 17:02:33+00:00,2430000000.0,2048000000.0,-277000000.0,2003000000.0,761000000.0,0.0,7293000000.0,,181000000.0,149000000.0,457000000.0,6355000000.0,1103000000.0,379000000.0,28658000000.0,,,2570000000.0,611000000.0,,,143000000.0,184000000.0,873000000.0,1164000000.0,988000000.0,405000000.0,1290000000.0,354000000.0,,16854000000.0,68000000.0,,36700000000.0,20226000000.0,4204000000.0,4176000000.0,20226000000.0,20226000000.0,16474000000.0,36700000000.0,3838000000.0,12298000000.0,0.0,-3644000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q2,,2014-06-30,2014-08-07 16:50:31+00:00,2439000000.0,2042000000.0,-278000000.0,1804000000.0,1169000000.0,0.0,7300000000.0,,193000000.0,121000000.0,457000000.0,6362000000.0,1184000000.0,404000000.0,27824000000.0,,,2525000000.0,668000000.0,,,211000000.0,147000000.0,392000000.0,1006000000.0,1088000000.0,392000000.0,1164000000.0,342000000.0,,16564000000.0,68000000.0,,35935000000.0,19868000000.0,4218000000.0,3974000000.0,19868000000.0,19868000000.0,16067000000.0,35935000000.0,3893000000.0,12093000000.0,0.0,-3718000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q1,,2014-03-31,2014-05-07 17:25:59+00:00,2382000000.0,2222000000.0,-270000000.0,2062000000.0,1964000000.0,0.0,7369000000.0,,1476000000.0,180000000.0,499000000.0,6392000000.0,1223000000.0,405000000.0,28426000000.0,,,2517000000.0,660000000.0,,,196000000.0,208000000.0,,,1216000000.0,401000000.0,,,,16151000000.0,68000000.0,,36151000000.0,19805000000.0,4787000000.0,4314000000.0,19805000000.0,19805000000.0,16346000000.0,36151000000.0,2938000000.0,12032000000.0,0.0,-3445000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,FY,,2015-12-31,2017-02-24 08:14:39+00:00,1313000000.0,912000000.0,-135000000.0,1601000000.0,1221000000.0,0.0,7268000000.0,,132000000.0,133000000.0,115000000.0,7276000000.0,1003000000.0,313000000.0,27061000000.0,,308000000.0,2441000000.0,403000000.0,,,144000000.0,150000000.0,,,1542000000.0,,,,,14974000000.0,1000000.0,,32311000000.0,18553000000.0,2590000000.0,1729000000.0,18553000000.0,18553000000.0,13758000000.0,32311000000.0,2660000000.0,12029000000.0,0.0,-3554000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q3,,2015-09-30,2015-11-05 16:40:21+00:00,1246000000.0,991000000.0,-175000000.0,1965000000.0,1680000000.0,0.0,7263000000.0,,143000000.0,138000000.0,457000000.0,7323000000.0,1012000000.0,324000000.0,27920000000.0,,225000000.0,2542000000.0,436000000.0,,,163000000.0,286000000.0,,,1427000000.0,,,,,15800000000.0,1035000000.0,700000000.0,34674000000.0,19335000000.0,3858000000.0,2848000000.0,19335000000.0,19335000000.0,15339000000.0,34674000000.0,2896000000.0,12491000000.0,0.0,-3553000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q2,,2015-06-30,2015-08-06 13:30:40+00:00,1507000000.0,1195000000.0,-172000000.0,1963000000.0,1572000000.0,0.0,7254000000.0,,156000000.0,119000000.0,459000000.0,7321000000.0,1045000000.0,336000000.0,29121000000.0,,,2531000000.0,438000000.0,,,102000000.0,235000000.0,,,1015000000.0,247000000.0,,,,16691000000.0,1035000000.0,925000000.0,35770000000.0,20218000000.0,4130000000.0,3052000000.0,20218000000.0,20218000000.0,15552000000.0,35770000000.0,2519000000.0,12500000000.0,0.0,-3555000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2015.0,Q1,,2015-03-31,2015-05-07 16:13:38+00:00,1854000000.0,1341000000.0,-228000000.0,1949000000.0,1126000000.0,0.0,7302000000.0,,260000000.0,127000000.0,459000000.0,5326000000.0,1100000000.0,379000000.0,29291000000.0,,,2437000000.0,515000000.0,,,122000000.0,252000000.0,,,918000000.0,288000000.0,,,,17220000000.0,1068000000.0,,34736000000.0,20660000000.0,2968000000.0,3561000000.0,20660000000.0,20660000000.0,14076000000.0,34736000000.0,2477000000.0,10515000000.0,0.0,-3634000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2016.0,FY,,2016-12-31,2018-02-22 17:14:17+00:00,967000000.0,748000000.0,-83000000.0,1602000000.0,2488000000.0,0.0,8383000000.0,,94000000.0,129000000.0,115000000.0,6581000000.0,931000000.0,136000000.0,16727000000.0,,225000000.0,769000000.0,345000000.0,,0.0,66000000.0,243000000.0,227000000.0,121000000.0,558000000.0,,9098000000.0,1791000000.0,,12672000000.0,686000000.0,,31094000000.0,17541000000.0,3665000000.0,2240000000.0,17541000000.0,17541000000.0,13553000000.0,31094000000.0,10702000000.0,11313000000.0,0.0,-3431000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2016.0,Q3,,2016-09-30,2016-11-03 16:43:19+00:00,964000000.0,783000000.0,-137000000.0,1607000000.0,1953000000.0,0.0,8379000000.0,,66000000.0,121000000.0,115000000.0,7277000000.0,931000000.0,221000000.0,25976000000.0,,297000000.0,2399000000.0,400000000.0,,,85000000.0,256000000.0,,,2246000000.0,,,,,14086000000.0,1000000.0,,32310000000.0,18922000000.0,3042000000.0,1408000000.0,18922000000.0,18922000000.0,13388000000.0,32310000000.0,3292000000.0,11980000000.0,0.0,-3406000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2016.0,Q2,,2016-06-30,2016-08-04 16:41:12+00:00,953000000.0,822000000.0,-140000000.0,1597000000.0,2584000000.0,0.0,8370000000.0,,85000000.0,114000000.0,115000000.0,7280000000.0,944000000.0,272000000.0,25657000000.0,,314000000.0,2392000000.0,409000000.0,,,76000000.0,229000000.0,,,2057000000.0,,,,,14320000000.0,1000000.0,,32527000000.0,19153000000.0,3754000000.0,1382000000.0,19153000000.0,19153000000.0,13374000000.0,32527000000.0,3116000000.0,11992000000.0,0.0,-3397000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2016.0,Q1,,2016-03-31,2016-05-05 16:38:28+00:00,1084000000.0,779000000.0,-150000000.0,1614000000.0,2072000000.0,0.0,8365000000.0,,151000000.0,79000000.0,115000000.0,7280000000.0,959000000.0,306000000.0,26737000000.0,,283000000.0,2368000000.0,446000000.0,,,111000000.0,211000000.0,,,1789000000.0,,,,,14533000000.0,1000000.0,,32868000000.0,19351000000.0,3268000000.0,1526000000.0,19351000000.0,19351000000.0,13517000000.0,32868000000.0,2863000000.0,11991000000.0,0.0,-3397000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2017.0,FY,,2017-12-31,2019-02-21 16:53:44+00:00,1395000000.0,1082000000.0,-62000000.0,1428000000.0,563000000.0,0.0,8316000000.0,,177000000.0,108000000.0,115000000.0,5494000000.0,847000000.0,126000000.0,17665000000.0,,217000000.0,833000000.0,362000000.0,,748000000.0,36000000.0,288000000.0,11000000.0,0.0,764000000.0,,55000000.0,2000000.0,,6779000000.0,,,22012000000.0,11708000000.0,2566000000.0,1968000000.0,11708000000.0,11708000000.0,10304000000.0,22012000000.0,1781000000.0,8336000000.0,0.0,-3325000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2017.0,Q3,,2017-09-30,2017-11-02 16:37:43+00:00,1313000000.0,945000000.0,-54000000.0,1522000000.0,1795000000.0,0.0,8304000000.0,,162000000.0,99000000.0,115000000.0,6488000000.0,836000000.0,132000000.0,17645000000.0,,217000000.0,844000000.0,330000000.0,,745000000.0,62000000.0,188000000.0,11000000.0,0.0,607000000.0,,54000000.0,9000000.0,,6849000000.0,0.0,,22947000000.0,11775000000.0,3690000000.0,1762000000.0,11775000000.0,11775000000.0,11172000000.0,22947000000.0,1612000000.0,9410000000.0,0.0,-3324000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2017.0,Q2,,2017-06-30,2017-08-03 16:38:34+00:00,1158000000.0,767000000.0,-54000000.0,1642000000.0,2614000000.0,0.0,8286000000.0,,78000000.0,92000000.0,115000000.0,6715000000.0,821000000.0,140000000.0,18337000000.0,,211000000.0,839000000.0,340000000.0,,742000000.0,160000000.0,206000000.0,1000000.0,0.0,543000000.0,,1000000.0,7000000.0,,7491000000.0,548000000.0,,24241000000.0,12405000000.0,4424000000.0,2082000000.0,12405000000.0,12405000000.0,11836000000.0,24241000000.0,1480000000.0,9754000000.0,0.0,-3318000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2017.0,Q1,,2017-03-31,2017-05-05 16:50:12+00:00,1081000000.0,751000000.0,-48000000.0,1622000000.0,2490000000.0,0.0,8273000000.0,,81000000.0,70000000.0,115000000.0,5723000000.0,906000000.0,145000000.0,16533000000.0,,221000000.0,800000000.0,365000000.0,,,134000000.0,222000000.0,223000000.0,104000000.0,698000000.0,,2542000000.0,123000000.0,,7673000000.0,1541000000.0,,24537000000.0,12584000000.0,3743000000.0,3099000000.0,12584000000.0,12584000000.0,11953000000.0,24537000000.0,4261000000.0,8854000000.0,0.0,-3314000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2018.0,FY,,2018-12-31,2020-02-20 16:42:06+00:00,1320000000.0,1079000000.0,63000000.0,1081000000.0,1462000000.0,0.0,8175000000.0,,181000000.0,154000000.0,97000000.0,5499000000.0,745000000.0,96000000.0,16804000000.0,,279000000.0,199000000.0,195000000.0,,0.0,257000000.0,170000000.0,27000000.0,7000000.0,723000000.0,,31000000.0,108000000.0,,7706000000.0,,,21321000000.0,12128000000.0,2921000000.0,1832000000.0,12128000000.0,12128000000.0,9193000000.0,21321000000.0,1596000000.0,7361000000.0,0.0,-3816000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2018.0,Q3,,2018-09-30,2018-11-08 16:46:51+00:00,1479000000.0,1335000000.0,-21000000.0,1243000000.0,1564000000.0,0.0,8163000000.0,,128000000.0,127000000.0,97000000.0,5498000000.0,757000000.0,110000000.0,16899000000.0,,340000000.0,215000000.0,286000000.0,,0.0,31000000.0,405000000.0,25000000.0,3000000.0,912000000.0,,48000000.0,10000000.0,,7357000000.0,,,21778000000.0,12044000000.0,3065000000.0,2142000000.0,12044000000.0,12044000000.0,9734000000.0,21778000000.0,1814000000.0,7592000000.0,0.0,-3455000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2018.0,Q2,,2018-06-30,2018-08-02 16:38:17+00:00,1428000000.0,1176000000.0,-41000000.0,1364000000.0,1667000000.0,0.0,8164000000.0,,99000000.0,109000000.0,98000000.0,5497000000.0,788000000.0,117000000.0,16881000000.0,,194000000.0,237000000.0,311000000.0,,0.0,92000000.0,405000000.0,35000000.0,3000000.0,860000000.0,,157000000.0,92000000.0,,7146000000.0,,,21871000000.0,12132000000.0,3087000000.0,2044000000.0,12132000000.0,12132000000.0,9739000000.0,21871000000.0,1903000000.0,7695000000.0,0.0,-3137000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2018.0,Q1,,2018-03-31,2018-05-03 16:36:10+00:00,1335000000.0,1100000000.0,-58000000.0,1445000000.0,1613000000.0,0.0,8174000000.0,,128000000.0,85000000.0,98000000.0,5495000000.0,806000000.0,110000000.0,16931000000.0,,197000000.0,221000000.0,331000000.0,,0.0,66000000.0,359000000.0,13000000.0,2000000.0,849000000.0,,48000000.0,2000000.0,,7093000000.0,,,21634000000.0,12034000000.0,2902000000.0,1909000000.0,12034000000.0,12034000000.0,9600000000.0,21634000000.0,1801000000.0,7691000000.0,0.0,-3175000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2019.0,Q3,,2019-09-30,2019-11-07 16:34:06+00:00,1374000000.0,1148000000.0,112000000.0,198000000.0,1165000000.0,0.0,8134000000.0,,86000000.0,92000000.0,95000000.0,4903000000.0,667000000.0,71000000.0,16717000000.0,,265000000.0,183000000.0,174000000.0,,,136000000.0,227000000.0,0.0,0.0,374000000.0,,0.0,0.0,,8053000000.0,600000000.0,,20373000000.0,12271000000.0,2520000000.0,2379000000.0,12271000000.0,12271000000.0,8102000000.0,20373000000.0,1136000000.0,5723000000.0,0.0,-4028000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2019.0,Q2,,2019-06-30,2019-08-08 16:35:53+00:00,1401000000.0,1144000000.0,50000000.0,189000000.0,961000000.0,0.0,8107000000.0,,77000000.0,88000000.0,95000000.0,4902000000.0,684000000.0,72000000.0,16730000000.0,,292000000.0,184000000.0,179000000.0,,,101000000.0,216000000.0,410000000.0,89000000.0,420000000.0,,665000000.0,964000000.0,,7928000000.0,600000000.0,,21282000000.0,12101000000.0,2688000000.0,2471000000.0,12101000000.0,12101000000.0,9181000000.0,21282000000.0,1864000000.0,6710000000.0,0.0,-3984000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2019.0,Q1,,2019-03-31,2019-05-02 16:35:37+00:00,1310000000.0,1086000000.0,59000000.0,192000000.0,1019000000.0,0.0,8086000000.0,,149000000.0,76000000.0,97000000.0,5501000000.0,719000000.0,83000000.0,16714000000.0,,317000000.0,192000000.0,179000000.0,,,160000000.0,220000000.0,428000000.0,103000000.0,440000000.0,,664000000.0,963000000.0,,7808000000.0,,,21410000000.0,12208000000.0,2776000000.0,1858000000.0,12208000000.0,12208000000.0,9202000000.0,21410000000.0,1920000000.0,7344000000.0,0.0,-3745000000.0
