company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 15:50:10+00:00,0.4,0.4,0.24,660000000.0,0.4,62000000.0,0.0,257000000.0,,282000000.0,265000000.0,17000000.0,282000000.0,7357000000.0,10176000000.0,,,,,1371000000.0,52000000.0,-4000000.0,291000000.0,7357000000.0,2871000000.0,,31000000.0,2380000000.0,491000000.0,31000000.0,522000000.0,10228000000.0,705000000.0,705000000.0,705000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q4,2010-10-01,2010-12-31,,2.62,2.62,0.74,1398000000.0,2.61,373000000.0,414000000.0,1423000000.0,,1859000000.0,716000000.0,686000000.0,1402000000.0,-23540000000.0,-23493000000.0,457000000.0,457000000.0,-457000000.0,314000000.0,-848000000.0,61000000.0,-754000000.0,155000000.0,-23540000000.0,108000000.0,,-57000000.0,-1201000000.0,2309000000.0,317000000.0,2596000000.0,-23432000000.0,709400000.0,710000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 12:40:55+00:00,3.62,3.62,0.99,2056000000.0,3.61,498000000.0,447000000.0,2175000000.0,,2568000000.0,1882000000.0,686000000.0,2568000000.0,4786000000.0,11690000000.0,,,,344000000.0,371000000.0,73000000.0,-766000000.0,491000000.0,4786000000.0,6977000000.0,92000000.0,-75000000.0,3097000000.0,3880000000.0,177000000.0,4057000000.0,11763000000.0,709400000.0,710000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q3YTD,2010-01-01,2010-09-30,,1.0,2.62,0.74,1595000000.0,2.62,282000000.0,439000000.0,1521000000.0,,1862000000.0,1298000000.0,564000000.0,1862000000.0,15063000000.0,22293000000.0,,,,,1648000000.0,60000000.0,-10000000.0,524000000.0,15063000000.0,7290000000.0,92000000.0,99000000.0,4478000000.0,2812000000.0,7000000.0,2819000000.0,22353000000.0,,710000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q3TTM,2009-10-01,2010-09-30,,2.08,3.12,0.98,1559000000.0,3.12,408000000.0,439000000.0,2019000000.0,,2217000000.0,1029000000.0,1188000000.0,2217000000.0,-9847000000.0,-6760000000.0,,,,,-2325000000.0,38000000.0,-12000000.0,40000000.0,-9847000000.0,3125000000.0,92000000.0,124000000.0,109000000.0,3016000000.0,32000000.0,3048000000.0,-6722000000.0,,710000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.0,1.0,0.25,658000000.0,1.0,125000000.0,33000000.0,752000000.0,,709000000.0,1166000000.0,,1166000000.0,28326000000.0,35183000000.0,-457000000.0,-457000000.0,457000000.0,30000000.0,1219000000.0,12000000.0,-12000000.0,336000000.0,28326000000.0,6869000000.0,92000000.0,-18000000.0,4298000000.0,1571000000.0,-140000000.0,1461000000.0,35195000000.0,710000000.0,710000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2TTM,2009-07-01,2010-06-30,,2.08,2.08,0.73,1231000000.0,2.08,306000000.0,51000000.0,1831000000.0,,1477000000.0,1276000000.0,658000000.0,1934000000.0,13137000000.0,20389000000.0,-457000000.0,-457000000.0,457000000.0,30000000.0,-40000000.0,25000000.0,-19000000.0,175000000.0,13137000000.0,7277000000.0,92000000.0,108000000.0,3643000000.0,2634000000.0,-14000000.0,2650000000.0,20414000000.0,710000000.0,710000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2,2010-04-01,2010-06-30,2011-08-08 15:34:59+00:00,1.0,1.0,0.25,416000000.0,1.0,125000000.0,5000000.0,441000000.0,,709000000.0,374000000.0,335000000.0,709000000.0,1230000000.0,2807000000.0,,,,,87000000.0,3000000.0,-10000000.0,118000000.0,1230000000.0,1580000000.0,92000000.0,68000000.0,741000000.0,839000000.0,-24000000.0,815000000.0,2810000000.0,709000000.0,710000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:51:12+00:00,,,,,,,,,,,457000000.0,,457000000.0,,,,,,,,,,,12726000000.0,3939000000.0,,,2939000000.0,,-30000000.0,,16665000000.0,,714100000.0,714100000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q1TTM,2009-04-01,2010-03-31,,2.29,2.29,0.71,1274000000.0,2.29,245000000.0,18000000.0,1790000000.0,,1181000000.0,908000000.0,730000000.0,1638000000.0,8539000000.0,15013000000.0,-457000000.0,-457000000.0,457000000.0,30000000.0,-52000000.0,38000000.0,-198000000.0,160000000.0,8539000000.0,6512000000.0,,115000000.0,3386000000.0,2126000000.0,85000000.0,2241000000.0,15051000000.0,,714100000.0,714100000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q4,2011-10-01,2011-12-31,,2.75,2.75,0.55,1699000000.0,2.74,496000000.0,3000000.0,2109000000.0,,1950000000.0,1420000000.0,530000000.0,1950000000.0,4182000000.0,10855000000.0,,,,,69000000.0,42000000.0,-58000000.0,1066000000.0,4182000000.0,6715000000.0,279000000.0,368000000.0,3275000000.0,3440000000.0,89000000.0,3529000000.0,10897000000.0,709900000.0,710000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 08:20:38+00:00,4.15,4.15,0.8,2263000000.0,4.13,641000000.0,310000000.0,2726000000.0,,2946000000.0,1718000000.0,1228000000.0,2946000000.0,5849000000.0,14669000000.0,,,,,193000000.0,48000000.0,-103000000.0,1196000000.0,5849000000.0,8868000000.0,279000000.0,355000000.0,4500000000.0,4368000000.0,76000000.0,4444000000.0,14717000000.0,709900000.0,710000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q3YTD,2011-01-01,2011-09-30,,0.57,3.37,0.65,1716000000.0,3.35,504000000.0,307000000.0,2051000000.0,,2397000000.0,1158000000.0,1239000000.0,2397000000.0,4671000000.0,11014000000.0,,,,,354000000.0,36000000.0,-63000000.0,371000000.0,4671000000.0,6379000000.0,279000000.0,298000000.0,3189000000.0,3190000000.0,19000000.0,3209000000.0,11050000000.0,710500000.0,711000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q3TTM,2010-10-01,2011-09-30,,3.19,4.37,0.9,2177000000.0,4.34,720000000.0,315000000.0,2705000000.0,,3103000000.0,1742000000.0,1361000000.0,3103000000.0,-5606000000.0,411000000.0,,,,344000000.0,-923000000.0,49000000.0,-819000000.0,338000000.0,-5606000000.0,6066000000.0,279000000.0,124000000.0,1808000000.0,4258000000.0,189000000.0,4447000000.0,460000000.0,710500000.0,711000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.4,1.4,0.25,564000000.0,1.39,145000000.0,307000000.0,617000000.0,,996000000.0,298000000.0,698000000.0,996000000.0,1667000000.0,3814000000.0,,,,,124000000.0,6000000.0,-45000000.0,130000000.0,1667000000.0,2153000000.0,,-13000000.0,1225000000.0,928000000.0,-13000000.0,915000000.0,3820000000.0,711400000.0,713000000.0,717000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2TTM,2010-07-01,2011-06-30,,4.02,4.02,0.99,1962000000.0,4.0,518000000.0,721000000.0,2040000000.0,,2855000000.0,1014000000.0,1384000000.0,2398000000.0,-21873000000.0,-19679000000.0,457000000.0,457000000.0,-457000000.0,314000000.0,-724000000.0,67000000.0,-799000000.0,285000000.0,-21873000000.0,2261000000.0,,-70000000.0,24000000.0,3237000000.0,304000000.0,3511000000.0,-19612000000.0,711400000.0,713000000.0,717000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2,2011-04-01,2011-06-30,2012-08-03 17:02:59+00:00,,,,,,,,,,,,,996000000.0,,,,,,,,,,,1667000000.0,2033000000.0,,,1225000000.0,808000000.0,107000000.0,,3700000000.0,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q1TTM,2010-04-01,2011-03-31,,3.62,4.38,1.0,2042000000.0,4.36,630000000.0,13000000.0,2198000000.0,,3107000000.0,1880000000.0,1227000000.0,3107000000.0,-6536000000.0,-1271000000.0,,,,344000000.0,-975000000.0,56000000.0,-771000000.0,330000000.0,-6536000000.0,5321000000.0,371000000.0,53000000.0,1269000000.0,4052000000.0,26000000.0,4078000000.0,-1215000000.0,,711000000.0,715000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q4,2012-10-01,2012-12-31,,1.01,1.01,0.34,809000000.0,1.01,380000000.0,101000000.0,42000000.0,,715000000.0,-11000000.0,726000000.0,715000000.0,2227000000.0,4280000000.0,,,,,120000000.0,5000000.0,,498000000.0,2227000000.0,2058000000.0,,-119000000.0,1908000000.0,150000000.0,-119000000.0,31000000.0,4285000000.0,706300000.0,706000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 09:06:42+00:00,2.24,2.24,0.68,2008000000.0,2.23,685000000.0,371000000.0,2248000000.0,,1582000000.0,856000000.0,726000000.0,1582000000.0,4813000000.0,12463000000.0,,,,,243000000.0,23000000.0,,1040000000.0,4813000000.0,7673000000.0,,-222000000.0,4347000000.0,3326000000.0,-222000000.0,3104000000.0,12486000000.0,706300000.0,706000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3,2012-07-01,2012-09-30,2013-11-05 17:39:22+00:00,0.64,0.64,0.17,625000000.0,0.63,170000000.0,8000000.0,1279000000.0,,450000000.0,450000000.0,,450000000.0,1230000000.0,4146000000.0,,,,,55000000.0,15000000.0,,291000000.0,1230000000.0,2931000000.0,,-53000000.0,1149000000.0,1782000000.0,-53000000.0,1729000000.0,4161000000.0,703100000.0,706000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.23,1.23,0.34,1199000000.0,1.22,305000000.0,270000000.0,2206000000.0,,867000000.0,867000000.0,,867000000.0,2586000000.0,8183000000.0,,,,,123000000.0,18000000.0,,542000000.0,2586000000.0,5615000000.0,,-103000000.0,2439000000.0,3176000000.0,-103000000.0,3073000000.0,8201000000.0,703100000.0,706000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3TTM,2011-10-01,2012-09-30,,3.98,3.98,0.89,2898000000.0,3.96,801000000.0,273000000.0,4315000000.0,,2817000000.0,2287000000.0,530000000.0,2817000000.0,6768000000.0,19038000000.0,,,,,192000000.0,60000000.0,-58000000.0,1608000000.0,6768000000.0,12330000000.0,279000000.0,265000000.0,5714000000.0,6616000000.0,-14000000.0,6602000000.0,19098000000.0,703100000.0,706000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.15,1.15,0.34,1154000000.0,1.15,307000000.0,263000000.0,1952000000.0,,810000000.0,810000000.0,,810000000.0,2596000000.0,7769000000.0,,,,,123000000.0,23000000.0,28000000.0,512000000.0,2596000000.0,5196000000.0,,-47000000.0,2387000000.0,2809000000.0,-47000000.0,2762000000.0,7792000000.0,701800000.0,706000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q2TTM,2011-07-01,2012-06-30,,5.3,2.5,0.64,2218000000.0,2.5,573000000.0,266000000.0,3525000000.0,,1764000000.0,1775000000.0,-11000000.0,1764000000.0,5374000000.0,15073000000.0,,,,,78000000.0,49000000.0,-25000000.0,1441000000.0,5374000000.0,9748000000.0,,103000000.0,4551000000.0,5197000000.0,103000000.0,5300000000.0,15122000000.0,701800000.0,706000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 17:47:32+00:00,0.59,0.59,0.17,574000000.0,0.59,135000000.0,262000000.0,927000000.0,,417000000.0,417000000.0,,417000000.0,1356000000.0,4037000000.0,,,,,68000000.0,3000000.0,,251000000.0,1356000000.0,2684000000.0,,-50000000.0,1290000000.0,1394000000.0,-50000000.0,1344000000.0,4040000000.0,706800000.0,706000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q1TTM,2011-04-01,2012-03-31,,4.74,4.74,0.97,2837000000.0,4.72,776000000.0,572000000.0,3653000000.0,,3363000000.0,2135000000.0,1228000000.0,3363000000.0,7205000000.0,18706000000.0,,,,,261000000.0,51000000.0,-103000000.0,1447000000.0,7205000000.0,11552000000.0,279000000.0,305000000.0,5790000000.0,5762000000.0,26000000.0,5788000000.0,18757000000.0,706800000.0,706000000.0,710000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q4,2013-10-01,2013-12-31,,0.55,0.55,0.19,407000000.0,0.53,148000000.0,47000000.0,-913000000.0,,375000000.0,-262000000.0,637000000.0,375000000.0,940000000.0,820000000.0,,,,,77000000.0,26000000.0,-4000000.0,256000000.0,940000000.0,-94000000.0,,-150000000.0,931000000.0,-1025000000.0,-150000000.0,-1175000000.0,846000000.0,704000000.0,705000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 09:06:42+00:00,2.49,2.49,0.72,2500000000.0,2.47,891000000.0,96000000.0,1462000000.0,,1753000000.0,931000000.0,822000000.0,1753000000.0,4232000000.0,11719000000.0,,,,,345000000.0,64000000.0,,1048000000.0,4232000000.0,7551000000.0,,-278000000.0,4880000000.0,2671000000.0,-278000000.0,2393000000.0,11783000000.0,704000000.0,705000000.0,709000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.94,1.94,0.53,2093000000.0,1.94,743000000.0,49000000.0,2375000000.0,,1378000000.0,1193000000.0,185000000.0,1378000000.0,3292000000.0,10899000000.0,,,,,268000000.0,38000000.0,4000000.0,792000000.0,3292000000.0,7645000000.0,,-128000000.0,3949000000.0,3696000000.0,-128000000.0,3568000000.0,10937000000.0,711300000.0,707000000.0,711000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.95,2.95,0.87,2902000000.0,2.95,1123000000.0,150000000.0,2417000000.0,,2093000000.0,1182000000.0,911000000.0,2093000000.0,5519000000.0,15179000000.0,,,,,388000000.0,43000000.0,4000000.0,1290000000.0,5519000000.0,9703000000.0,,-247000000.0,5857000000.0,3846000000.0,-247000000.0,3599000000.0,15222000000.0,711300000.0,707000000.0,711000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q3,2013-07-01,2013-09-30,2014-11-04 17:02:33+00:00,0.8,0.8,0.19,657000000.0,0.8,83000000.0,11000000.0,359000000.0,,569000000.0,396000000.0,173000000.0,569000000.0,1203000000.0,3000000000.0,,,,,89000000.0,19000000.0,6000000.0,258000000.0,1203000000.0,1816000000.0,,43000000.0,1104000000.0,712000000.0,43000000.0,755000000.0,3019000000.0,711300000.0,707000000.0,711000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.14,1.14,0.34,1373000000.0,1.14,590000000.0,38000000.0,1588000000.0,,809000000.0,624000000.0,185000000.0,809000000.0,2053000000.0,6998000000.0,,,,,177000000.0,19000000.0,-2000000.0,514000000.0,2053000000.0,4964000000.0,,-62000000.0,2690000000.0,2274000000.0,-62000000.0,2212000000.0,7017000000.0,710000000.0,710000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2TTM,2012-07-01,2013-06-30,,2.79,2.79,0.85,2807000000.0,2.78,1140000000.0,147000000.0,2909000000.0,,1974000000.0,1063000000.0,911000000.0,1974000000.0,5510000000.0,15424000000.0,,,,,352000000.0,39000000.0,-2000000.0,1303000000.0,5510000000.0,9953000000.0,,-234000000.0,5747000000.0,4206000000.0,-234000000.0,3972000000.0,15463000000.0,710000000.0,710000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:50:31+00:00,0.6,0.6,0.17,626000000.0,0.6,125000000.0,0.0,563000000.0,,426000000.0,241000000.0,185000000.0,426000000.0,1046000000.0,3010000000.0,,,,,93000000.0,10000000.0,107000000.0,229000000.0,1046000000.0,1974000000.0,,10000000.0,1180000000.0,794000000.0,10000000.0,804000000.0,3020000000.0,710000000.0,710000000.0,714000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q1TTM,2012-04-01,2013-03-31,,2.19,2.19,0.68,2181000000.0,2.18,1015000000.0,147000000.0,2346000000.0,,1548000000.0,822000000.0,726000000.0,1548000000.0,4464000000.0,12414000000.0,,,,,259000000.0,29000000.0,-109000000.0,1074000000.0,4464000000.0,7979000000.0,,-244000000.0,4567000000.0,3412000000.0,-244000000.0,3168000000.0,12443000000.0,709300000.0,708000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 17:25:59+00:00,0.54,0.54,0.17,720000000.0,0.54,463000000.0,38000000.0,987000000.0,,383000000.0,380000000.0,3000000.0,383000000.0,993000000.0,3784000000.0,,,,,84000000.0,9000000.0,-109000000.0,283000000.0,993000000.0,2800000000.0,,46000000.0,1479000000.0,1321000000.0,46000000.0,1367000000.0,3793000000.0,709300000.0,708000000.0,712000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,FY,2014-01-01,2014-12-31,2017-02-24 08:14:39+00:00,4.48,4.48,0.8,2861000000.0,4.46,793000000.0,132000000.0,392000000.0,,3046000000.0,969000000.0,2077000000.0,3046000000.0,4351000000.0,11180000000.0,,,,,406000000.0,78000000.0,,1116000000.0,4351000000.0,6907000000.0,,-238000000.0,5308000000.0,1599000000.0,-238000000.0,1361000000.0,11258000000.0,679900000.0,680000000.0,683000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q4,2014-10-01,2014-12-31,,1.38,1.38,0.21,747000000.0,1.37,476000000.0,2000000.0,-498000000.0,,926000000.0,-235000000.0,1161000000.0,926000000.0,875000000.0,1829000000.0,,,,,84000000.0,23000000.0,-85000000.0,311000000.0,875000000.0,977000000.0,,-175000000.0,1535000000.0,-558000000.0,-175000000.0,-733000000.0,1852000000.0,679900000.0,680000000.0,683000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q3,2014-07-01,2014-09-30,2015-11-05 16:40:21+00:00,0.64,0.64,0.21,737000000.0,0.64,96000000.0,109000000.0,149000000.0,,431000000.0,304000000.0,127000000.0,431000000.0,1147000000.0,2956000000.0,,,,,115000000.0,15000000.0,,259000000.0,1147000000.0,1824000000.0,,-55000000.0,1316000000.0,508000000.0,-55000000.0,453000000.0,2971000000.0,673400000.0,675000000.0,678000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q3YTD,2014-01-01,2014-09-30,,3.1,3.1,0.59,2114000000.0,3.09,317000000.0,130000000.0,890000000.0,,2120000000.0,1204000000.0,916000000.0,2120000000.0,3476000000.0,9351000000.0,,,,,322000000.0,55000000.0,85000000.0,805000000.0,3476000000.0,5930000000.0,,-63000000.0,3773000000.0,2157000000.0,-63000000.0,2094000000.0,9406000000.0,673400000.0,675000000.0,678000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q3TTM,2013-10-01,2014-09-30,,3.65,3.65,0.78,2521000000.0,3.62,465000000.0,177000000.0,-23000000.0,,2495000000.0,942000000.0,1553000000.0,2495000000.0,4416000000.0,10171000000.0,,,,,399000000.0,81000000.0,81000000.0,1061000000.0,4416000000.0,5836000000.0,,-213000000.0,4704000000.0,1132000000.0,-213000000.0,919000000.0,10252000000.0,673400000.0,675000000.0,678000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2014.0,Q2YTD,2014-01-01,2014-06-30,,2.46,2.46,0.38,1377000000.0,2.45,221000000.0,21000000.0,741000000.0,,1689000000.0,900000000.0,789000000.0,1689000000.0,2329000000.0,6395000000.0,,,,,207000000.0,40000000.0,85000000.0,546000000.0,2329000000.0,4106000000.0,,-8000000.0,2457000000.0,1649000000.0,-8000000.0,1641000000.0,6435000000.0,675000000.0,676000000.0,679000000.0
