company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 16:09:10+00:00,-4077000000.0,1564000000.0,,11000000.0,137000000.0,66000000.0,2261000000.0,184000000.0,-7393000000.0,5671000000.0,,-88000000.0,229000000.0,184000000.0,-7481000000.0,5900000000.0,-1386000000.0,3956000000.0,3766000000.0,190000000.0,204000000.0,30000000.0,245000000.0,,-637000000.0,,-3757000000.0,-714000000.0,-822000000.0,59000000.0,137000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2008.0,Q4,2008-10-01,2008-12-31,,-117000000.0,,,-15000000.0,,9000000.0,-1306000000.0,-1495000000.0,-584000000.0,1946000000.0,,-21000000.0,,-1495000000.0,-605000000.0,1945000000.0,-194000000.0,0.0,,0.0,,7000000.0,436000000.0,-24000000.0,-170000000.0,,-1927000000.0,-35000000.0,,93000000.0,931000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2008.0,FY,2008-01-01,2008-12-31,2011-02-25 19:57:38+00:00,,,,,,,,-1193000000.0,-5278000000.0,,,,,,,,,,3384000000.0,,,,,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2008.0,Q3,2008-07-01,2008-09-30,,,580000000.0,,-37000000.0,-857000000.0,,312000000.0,36000000.0,-1589000000.0,1749000000.0,,-53000000.0,103000000.0,36000000.0,-1642000000.0,1852000000.0,209000000.0,2064000000.0,1948000000.0,116000000.0,78000000.0,,100000000.0,,-169000000.0,,-1733000000.0,,-107000000.0,,44000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 14:56:32+00:00,,1513000000.0,,-29000000.0,-455000000.0,,2553000000.0,302000000.0,-4694000000.0,4587000000.0,,-106000000.0,220000000.0,302000000.0,-4800000000.0,4807000000.0,280000000.0,3569000000.0,3433000000.0,136000000.0,96000000.0,,300000000.0,,-511000000.0,,-5062000000.0,-1338000000.0,-402000000.0,,68000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-28 13:09:00+00:00,,933000000.0,,8000000.0,402000000.0,,2241000000.0,266000000.0,-3105000000.0,2838000000.0,,-53000000.0,117000000.0,266000000.0,-3158000000.0,2955000000.0,71000000.0,1505000000.0,1485000000.0,20000000.0,18000000.0,,200000000.0,,-342000000.0,,-3329000000.0,-1338000000.0,-295000000.0,,24000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q4,2009-10-01,2009-12-31,,0.0,,,-1000000.0,,4000000.0,,-202000000.0,,2385000000.0,,,,-202000000.0,-1474000000.0,2362000000.0,687000000.0,0.0,,0.0,-23000000.0,,0.0,2000000.0,-169000000.0,,0.0,-37000000.0,,0.0,0.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q3TTM,2008-10-01,2009-09-30,,-117000000.0,,,4000000.0,,9000000.0,185000000.0,-569000000.0,-4298000000.0,4771000000.0,,-87000000.0,,-569000000.0,-4369000000.0,4851000000.0,-109000000.0,0.0,,0.0,80000000.0,7000000.0,499000000.0,-26000000.0,-680000000.0,,-6277000000.0,-90000000.0,,93000000.0,1504000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q3,2009-07-01,2009-09-30,,,,,36000000.0,,,,-173000000.0,,1110000000.0,,,,-173000000.0,-1145000000.0,1156000000.0,-126000000.0,0.0,,0.0,46000000.0,,0.0,,-170000000.0,,0.0,-3000000.0,,,0.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-05 17:43:28+00:00,,,,,,,,926000000.0,-4097000000.0,,,,,,,,,,985000000.0,,,,,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q2TTM,2008-07-01,2009-06-30,,-117000000.0,,,-69000000.0,,9000000.0,497000000.0,-360000000.0,-4745000000.0,5410000000.0,,-121000000.0,,-360000000.0,-4866000000.0,5547000000.0,226000000.0,0.0,,0.0,137000000.0,7000000.0,501000000.0,-26000000.0,-679000000.0,,-6599000000.0,-87000000.0,-107000000.0,93000000.0,1377000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q2,2009-04-01,2009-06-30,,3000000.0,,,-13000000.0,,,,-208000000.0,-1048000000.0,905000000.0,,-13000000.0,,-208000000.0,-1061000000.0,911000000.0,-373000000.0,0.0,,0.0,6000000.0,,-54000000.0,-2000000.0,-170000000.0,,-1353000000.0,-38000000.0,,-26000000.0,382000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-09-02 14:08:57+00:00,-10000000.0,1343000000.0,,-19000000.0,103000000.0,,1491000000.0,1099000000.0,-2840000000.0,1976000000.0,,-66000000.0,61000000.0,1099000000.0,-2906000000.0,2037000000.0,211000000.0,695000000.0,593000000.0,102000000.0,-63000000.0,,-70000000.0,,-340000000.0,,-3207000000.0,-52000000.0,,45000000.0,402000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2009.0,Q1,2009-01-01,2009-03-31,2010-05-10 15:50:10+00:00,-3000000.0,660000000.0,,-4000000.0,-176000000.0,,1491000000.0,1307000000.0,-1524000000.0,810000000.0,,-34000000.0,29000000.0,1307000000.0,-1558000000.0,839000000.0,584000000.0,282000000.0,265000000.0,17000000.0,61000000.0,,19000000.0,,-170000000.0,,-1586000000.0,-14000000.0,,26000000.0,20000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q4,2010-10-01,2010-12-31,,,,,,,,,-205000000.0,-821000000.0,4194000000.0,,,1676000000.0,-1355000000.0,-2621000000.0,5870000000.0,1894000000.0,0.0,,0.0,,-1150000000.0,-1800000000.0,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 12:40:55+00:00,0.0,2056000000.0,1368000000.0,0.0,171000000.0,,14000000.0,-1343000000.0,-2157000000.0,4194000000.0,-12000000.0,-464000000.0,1676000000.0,-1355000000.0,-2621000000.0,5870000000.0,1894000000.0,2568000000.0,1882000000.0,686000000.0,85000000.0,0.0,-47000000.0,,-704000000.0,,-3536000000.0,-653000000.0,0.0,58000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-04 12:20:15+00:00,,,,,,,,-1138000000.0,-1336000000.0,,,,,,,,,,1458000000.0,,,,,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q3TTM,2009-10-01,2010-09-30,,,,,-1000000.0,,,,-1340000000.0,-2776000000.0,2385000000.0,,,,-202000000.0,-1474000000.0,2362000000.0,687000000.0,0.0,,0.0,-23000000.0,1138000000.0,1302000000.0,2000000.0,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q3,2010-07-01,2010-09-30,,,,,10000000.0,,,,-173000000.0,-829000000.0,-1955000000.0,,,-172000000.0,970000000.0,1142000000.0,-2127000000.0,-5000000.0,0.0,,0.0,,1143000000.0,1971000000.0,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 15:34:59+00:00,,846000000.0,,-10000000.0,269000000.0,,5000000.0,-965000000.0,-507000000.0,1955000000.0,-5000000.0,-635000000.0,172000000.0,-970000000.0,-1142000000.0,2127000000.0,5000000.0,1166000000.0,991000000.0,175000000.0,-151000000.0,,-36000000.0,,-350000000.0,,-1860000000.0,-620000000.0,,35000000.0,1354000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2TTM,2009-07-01,2010-06-30,,-23000000.0,,,25000000.0,,4000000.0,5000000.0,-1340000000.0,-3089000000.0,5450000000.0,-5000000.0,-672000000.0,,-1345000000.0,-3761000000.0,5645000000.0,566000000.0,0.0,,0.0,195000000.0,,140000000.0,2000000.0,-689000000.0,,-5152000000.0,-660000000.0,,129000000.0,1817000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q2,2010-04-01,2010-06-30,,,,,-10000000.0,,,,-793000000.0,-497000000.0,1106000000.0,,,,-970000000.0,-1142000000.0,2127000000.0,5000000.0,0.0,,0.0,1021000000.0,-177000000.0,-645000000.0,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q1,2010-01-01,2010-03-31,2011-05-06 10:51:12+00:00,,,,,,,,-172000000.0,-10000000.0,849000000.0,,,,,,,,,457000000.0,,,,,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2010.0,Q1TTM,2009-04-01,2010-03-31,,-20000000.0,,,22000000.0,,,,-755000000.0,-3640000000.0,5249000000.0,,-50000000.0,,-583000000.0,-3680000000.0,4429000000.0,188000000.0,0.0,,0.0,-820000000.0,172000000.0,122000000.0,,,,-4645000000.0,,,68000000.0,845000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q4,2011-10-01,2011-12-31,,-4470000000.0,2263000000.0,518000000.0,-20000000.0,570000000.0,,155000000.0,-5211000000.0,-6865000000.0,5441000000.0,2916000000.0,-802000000.0,1083000000.0,-2295000000.0,-7667000000.0,6524000000.0,-3458000000.0,2946000000.0,1718000000.0,1228000000.0,890000000.0,,14000000.0,,-2189000000.0,,-2986000000.0,-2877000000.0,-300000000.0,59000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 08:20:38+00:00,-4470000000.0,2263000000.0,518000000.0,-20000000.0,570000000.0,,155000000.0,-5211000000.0,-6865000000.0,5441000000.0,2916000000.0,-802000000.0,1083000000.0,-2295000000.0,-7667000000.0,6524000000.0,-3458000000.0,2946000000.0,1718000000.0,1228000000.0,890000000.0,,14000000.0,,-2189000000.0,,-2986000000.0,-2877000000.0,-300000000.0,59000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q3TTM,2010-10-01,2011-09-30,,,2396000000.0,1753000000.0,-15000000.0,380000000.0,,135000000.0,-5303000000.0,-2939000000.0,5495000000.0,2912000000.0,-37000000.0,2877000000.0,-2391000000.0,-2976000000.0,8372000000.0,2990000000.0,3103000000.0,1582000000.0,1521000000.0,1137000000.0,,-12000000.0,,-2262000000.0,,-3390000000.0,-2876000000.0,-300000000.0,64000000.0,-1354000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q3,2011-07-01,2011-09-30,,,517000000.0,14000000.0,-17000000.0,81000000.0,,3000000.0,-403000000.0,-738000000.0,1080000000.0,,,,-403000000.0,-738000000.0,1080000000.0,-78000000.0,405000000.0,405000000.0,,77000000.0,,-2000000.0,,-106000000.0,,-755000000.0,,-300000000.0,5000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2TTM,2010-07-01,2011-06-30,,,,1368000000.0,12000000.0,,,135000000.0,-5073000000.0,-3523000000.0,5559000000.0,2909000000.0,171000000.0,,-2164000000.0,-3352000000.0,8153000000.0,2649000000.0,0.0,,0.0,2594000000.0,-1622000000.0,-453000000.0,,-710000000.0,,-3478000000.0,-2876000000.0,,23000000.0,-983000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2,2011-04-01,2011-06-30,,,,,2000000.0,,,126000000.0,-4695000000.0,-1873000000.0,3320000000.0,2916000000.0,,,-1779000000.0,-1873000000.0,4410000000.0,760000000.0,0.0,,0.0,1090000000.0,-1622000000.0,-442000000.0,,-356000000.0,,-1802000000.0,-2843000000.0,,,371000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 17:02:59+00:00,,,,,,,,-4695000000.0,-1380000000.0,,,,,,,,,,753000000.0,,,,,,,,,,,,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2011.0,Q1TTM,2010-04-01,2011-03-31,,7000000.0,2042000000.0,1455000000.0,10000000.0,238000000.0,,62000000.0,-4108000000.0,-2858000000.0,4978000000.0,2927000000.0,-586000000.0,2635000000.0,-1181000000.0,-3444000000.0,7613000000.0,2998000000.0,3107000000.0,1880000000.0,1227000000.0,818000000.0,,-23000000.0,,-710000000.0,,-3007000000.0,-3460000000.0,,52000000.0,-1342000000.0
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q4,2012-10-01,2012-12-31,,-227000000.0,229000000.0,274000000.0,1000000.0,-57000000.0,,381000000.0,215000000.0,-829000000.0,62000000.0,,-579000000.0,1143000000.0,215000000.0,-1408000000.0,1205000000.0,13000000.0,322000000.0,-404000000.0,726000000.0,294000000.0,,-39000000.0,,-120000000.0,,-852000000.0,-46000000.0,,15000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 09:06:42+00:00,-1033000000.0,2008000000.0,467000000.0,13000000.0,-702000000.0,,2246000000.0,1600000000.0,-4860000000.0,2874000000.0,,-579000000.0,1143000000.0,1600000000.0,-5439000000.0,4017000000.0,191000000.0,1582000000.0,856000000.0,726000000.0,712000000.0,,10000000.0,,-480000000.0,,-4361000000.0,-166000000.0,0.0,57000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 17:39:22+00:00,-806000000.0,1779000000.0,193000000.0,12000000.0,-645000000.0,,1865000000.0,1385000000.0,-4031000000.0,2812000000.0,,,,1385000000.0,-4031000000.0,2812000000.0,178000000.0,1260000000.0,1260000000.0,,418000000.0,,49000000.0,,-360000000.0,,-3509000000.0,-120000000.0,0.0,42000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3TTM,2011-10-01,2012-09-30,,-5276000000.0,4042000000.0,711000000.0,-8000000.0,-75000000.0,,2020000000.0,-3826000000.0,-10896000000.0,8253000000.0,2916000000.0,-802000000.0,1083000000.0,-910000000.0,-11698000000.0,9336000000.0,-3280000000.0,4206000000.0,2978000000.0,1228000000.0,1308000000.0,,63000000.0,,-2549000000.0,,-6495000000.0,-2997000000.0,-300000000.0,101000000.0,
Marathon Oil Corp,MRO,1FRVQX2CRLGC1XLP5727,101778,2012.0,Q3,2012-07-01,2012-09-30,,-806000000.0,1779000000.0,193000000.0,12000000.0,-645000000.0,,1865000000.0,1385000000.0,-4031000000.0,2812000000.0,,,,1385000000.0,-4031000000.0,2812000000.0,178000000.0,1260000000.0,1260000000.0,,418000000.0,,49000000.0,,-360000000.0,,-3509000000.0,-120000000.0,,42000000.0,
