company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,Q2,2008-10-01,2008-12-31,2010-02-05 19:10:55+00:00,0.9,0.9,0.13,0.9,,238000000.0,579000000.0,579000000.0,578000000.0,1000000.0,15461000000.0,16673000000.0,-58000000.0,,337000000.0,15461000000.0,1212000000.0,,,337000000.0,875000000.0,-58000000.0,817000000.0,16673000000.0,642200000.0,642000000.0,643000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,Q1,2008-07-01,2008-09-30,2009-11-06 15:47:27+00:00,,1.62,0.13,1.62,,440000000.0,1046000000.0,1046000000.0,1045000000.0,1000000.0,19293000000.0,21160000000.0,28000000.0,,409000000.0,19293000000.0,1867000000.0,,,409000000.0,1458000000.0,28000000.0,1486000000.0,21160000000.0,,644000000.0,645000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,FY,2007-07-01,2008-06-30,2010-08-27 21:06:24+00:00,2.76,2.76,,2.75,,808000000.0,1786000000.0,1786000000.0,1780000000.0,6000000.0,65974000000.0,69816000000.0,171000000.0,,1419000000.0,65974000000.0,3842000000.0,,,1419000000.0,2423000000.0,171000000.0,2594000000.0,69816000000.0,644900000.0,644000000.0,646000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q2YTD,2008-07-01,2009-12-31,,1.65,1.65,0.28,1.65,,443000000.0,1058000000.0,1058000000.0,1063000000.0,-5000000.0,28808000000.0,30834000000.0,187000000.0,,712000000.0,28808000000.0,2026000000.0,,,712000000.0,1314000000.0,187000000.0,1501000000.0,30834000000.0,644300000.0,643000000.0,645000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q2TTM,2009-01-01,2009-12-31,,3.51,1.89,0.51,1.88,,573000000.0,1219000000.0,1219000000.0,1220000000.0,-1000000.0,60028000000.0,62817000000.0,388000000.0,,1385000000.0,60028000000.0,2789000000.0,,,1385000000.0,1404000000.0,388000000.0,1792000000.0,62817000000.0,644300000.0,643000000.0,645000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q1,2009-07-01,2009-09-30,2010-11-08 17:18:12+00:00,0.77,0.77,0.14,0.77,,220000000.0,497000000.0,497000000.0,496000000.0,1000000.0,13948000000.0,14921000000.0,98000000.0,,354000000.0,13948000000.0,973000000.0,,,354000000.0,619000000.0,98000000.0,717000000.0,14921000000.0,644200000.0,642000000.0,644000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q1TTM,2008-10-01,2009-09-30,,3.53,1.91,0.01,1.9,,588000000.0,1237000000.0,1237000000.0,1231000000.0,6000000.0,60629000000.0,63577000000.0,241000000.0,,1364000000.0,60629000000.0,2948000000.0,,,1364000000.0,1584000000.0,241000000.0,1825000000.0,63577000000.0,644200000.0,642000000.0,644000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q4,2009-04-01,2009-06-30,,1.74,0.97,0.12,0.97,,229000000.0,627000000.0,627000000.0,618000000.0,9000000.0,22117000000.0,23531000000.0,-61000000.0,,354000000.0,22117000000.0,1414000000.0,469000000.0,326000000.0,354000000.0,1060000000.0,-204000000.0,856000000.0,23531000000.0,642700000.0,643000000.0,644000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,FY,2008-07-01,2009-06-30,2011-08-24 21:58:50+00:00,2.62,2.62,0.54,2.62,,812000000.0,1688000000.0,1688000000.0,1684000000.0,4000000.0,65118000000.0,69207000000.0,-34000000.0,,1412000000.0,65118000000.0,4089000000.0,469000000.0,326000000.0,1412000000.0,2677000000.0,-177000000.0,2500000000.0,69207000000.0,642700000.0,643000000.0,644000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q3,2009-01-01,2009-03-31,2010-05-07 20:05:13+00:00,0.0,0.0,0.14,0.0,,140000000.0,3000000.0,3000000.0,3000000.0,0.0,14193000000.0,14842000000.0,-160000000.0,,346000000.0,14193000000.0,649000000.0,,,346000000.0,303000000.0,-160000000.0,143000000.0,14842000000.0,,642000000.0,644000000.0
