company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,Q2,2008-10-01,2008-12-31,,,,,204000000.0,1000000.0,478000000.0,,1000000.0,-211000000.0,-1258000000.0,1185000000.0,-211000000.0,-1258000000.0,1185000000.0,-284000000.0,579000000.0,579000000.0,-76000000.0,,-25000000.0,-83000000.0,-1045000000.0,-586000000.0,-129000000.0,,375000000.0,22000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,Q2YTD,2008-07-01,2008-12-31,2010-02-05 19:10:55+00:00,-24000000.0,,,381000000.0,237000000.0,4453000000.0,,111000000.0,-2870000000.0,-1557000000.0,5865000000.0,-2870000000.0,-1557000000.0,5865000000.0,1438000000.0,1625000000.0,1625000000.0,-594000000.0,,-18000000.0,-167000000.0,-1644000000.0,-1069000000.0,-2714000000.0,-100000000.0,907000000.0,54000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2008.0,Q1,2008-07-01,2008-09-30,2009-11-06 15:47:27+00:00,-24000000.0,,,177000000.0,236000000.0,3975000000.0,,110000000.0,-2659000000.0,-299000000.0,4680000000.0,-2659000000.0,-299000000.0,4680000000.0,1722000000.0,1046000000.0,1046000000.0,-518000000.0,,7000000.0,-84000000.0,-599000000.0,-483000000.0,-2585000000.0,-100000000.0,532000000.0,32000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q2TTM,2009-01-01,2009-12-31,,-46000000.0,,,817000000.0,-226000000.0,-10443000000.0,,5599000000.0,7778000000.0,-1118000000.0,-7689000000.0,7778000000.0,-1118000000.0,-7689000000.0,-1029000000.0,1219000000.0,1219000000.0,718000000.0,,63000000.0,-329000000.0,-362000000.0,-1649000000.0,2469000000.0,39000000.0,1082000000.0,20000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q2,2009-10-01,2009-12-31,,-57000000.0,,,222000000.0,,-1337000000.0,,15000000.0,-110000000.0,-351000000.0,-612000000.0,-110000000.0,-351000000.0,-612000000.0,-1073000000.0,561000000.0,561000000.0,-58000000.0,,-8000000.0,-90000000.0,-313000000.0,-442000000.0,-35000000.0,,454000000.0,15000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q1,2009-07-01,2009-09-30,2010-11-08 17:18:12+00:00,0.0,,,209000000.0,0.0,1259000000.0,,3000000.0,-228000000.0,-429000000.0,1992000000.0,-228000000.0,-429000000.0,1992000000.0,1335000000.0,497000000.0,497000000.0,27000000.0,,4000000.0,-90000000.0,-256000000.0,-497000000.0,-141000000.0,0.0,313000000.0,7000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q1TTM,2008-10-01,2009-09-30,,11000000.0,,,799000000.0,-225000000.0,-8628000000.0,,5585000000.0,7677000000.0,-2025000000.0,-5892000000.0,7677000000.0,-2025000000.0,-5892000000.0,-240000000.0,1237000000.0,1237000000.0,700000000.0,,46000000.0,-322000000.0,-1094000000.0,-1793000000.0,2375000000.0,39000000.0,1003000000.0,27000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q4,2009-04-01,2009-06-30,,-154000000.0,1011000000.0,522000000.0,204000000.0,,-885000000.0,,23000000.0,26000000.0,-649000000.0,-510000000.0,26000000.0,-649000000.0,-510000000.0,-1133000000.0,60000000.0,60000000.0,111000000.0,,18000000.0,-90000000.0,-556000000.0,-436000000.0,93000000.0,,472000000.0,7000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,FY,2008-07-01,2009-06-30,2011-08-24 21:58:50+00:00,-198000000.0,1011000000.0,522000000.0,780000000.0,258000000.0,3102000000.0,,136000000.0,-3225000000.0,-1871000000.0,5341000000.0,-3225000000.0,-1871000000.0,5341000000.0,245000000.0,1688000000.0,1688000000.0,-229000000.0,,7000000.0,-347000000.0,-2417000000.0,-1898000000.0,-2914000000.0,-100000000.0,2312000000.0,65000000.0
Archer Daniels Midland Co,ADM,549300LO13MQ9HYSTR83,7084,2009.0,Q3YTD,2008-07-01,2009-03-31,2010-05-07 20:05:13+00:00,-44000000.0,,,576000000.0,258000000.0,3987000000.0,,113000000.0,-3251000000.0,-1222000000.0,5851000000.0,-3251000000.0,-1222000000.0,5851000000.0,1378000000.0,1628000000.0,1628000000.0,-340000000.0,,-11000000.0,-257000000.0,-1861000000.0,-1462000000.0,-3007000000.0,-100000000.0,1840000000.0,58000000.0
