company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,explorationexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3YTD,2014-01-01,2014-09-30,,6.04,6.04,2.01,12839000000.0,6.04,1132000000.0,15955000000.0,,26833000000.0,26833000000.0,25950000000.0,883000000.0,233915000000.0,322029000000.0,,24749000000.0,3082000000.0,,9470000000.0,233915000000.0,91196000000.0,218000000.0,,48190000000.0,43006000000.0,-218000000.0,42788000000.0,325111000000.0,4269800000.0,4269800000.0,4269800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3TTM,2013-10-01,2014-09-30,,7.95,7.95,2.64,17219000000.0,7.95,1723000000.0,22028000000.0,,35476000000.0,35476000000.0,34300000000.0,1176000000.0,313062000000.0,430761000000.0,,33333000000.0,4957000000.0,,12811000000.0,313062000000.0,122656000000.0,66000000.0,,65086000000.0,57570000000.0,-66000000.0,57504000000.0,435718000000.0,4269800000.0,4269800000.0,4269800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2YTD,2014-01-01,2014-06-30,,4.15,4.15,1.32,8477000000.0,4.15,813000000.0,10891000000.0,,18487000000.0,18487000000.0,17880000000.0,607000000.0,156377000000.0,214899000000.0,,16505000000.0,3082000000.0,,6301000000.0,156377000000.0,61604000000.0,130000000.0,,32096000000.0,29508000000.0,-130000000.0,29378000000.0,217981000000.0,4282900000.0,4282900000.0,4282900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2TTM,2013-07-01,2014-06-30,,7.85,7.85,2.58,17144000000.0,7.85,1890000000.0,23084000000.0,,35199000000.0,35199000000.0,34100000000.0,1099000000.0,317209000000.0,435465000000.0,,33612000000.0,5495000000.0,,12792000000.0,317209000000.0,123751000000.0,30000000.0,,65438000000.0,58313000000.0,-30000000.0,58283000000.0,440960000000.0,4282900000.0,4282900000.0,4282900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2,2014-04-01,2014-06-30,2015-08-05 11:45:57+00:00,2.05,2.05,0.69,4285000000.0,2.05,496000000.0,5034000000.0,,9117000000.0,9117000000.0,8780000000.0,337000000.0,80559000000.0,109031000000.0,,8484000000.0,2177000000.0,,3169000000.0,80559000000.0,30649000000.0,64000000.0,,16434000000.0,14215000000.0,-64000000.0,14151000000.0,111208000000.0,4282900000.0,4282900000.0,4282900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q1,2014-01-01,2014-03-31,2014-05-07 12:02:50+00:00,2.1,2.1,0.63,4192000000.0,2.1,317000000.0,5857000000.0,,9370000000.0,9370000000.0,9100000000.0,270000000.0,75818000000.0,105868000000.0,,8021000000.0,905000000.0,,3132000000.0,75818000000.0,30955000000.0,66000000.0,,15662000000.0,15293000000.0,-66000000.0,15227000000.0,106773000000.0,4328000000.0,4328000000.0,4328000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q1TTM,2013-04-01,2014-03-31,,7.35,7.35,2.52,17264000000.0,7.35,1848000000.0,23843000000.0,,33057000000.0,33057000000.0,32180000000.0,877000000.0,313961000000.0,432385000000.0,,33306000000.0,3836000000.0,,12891000000.0,313961000000.0,122260000000.0,51000000.0,,65309000000.0,56951000000.0,-51000000.0,56900000000.0,436221000000.0,4328000000.0,4328000000.0,4328000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:39:51+00:00,3.85,3.85,,18048000000.0,3.85,1523000000.0,5415000000.0,,16551000000.0,16551000000.0,16150000000.0,401000000.0,165590000000.0,247498000000.0,,30309000000.0,1750000000.0,,11501000000.0,165590000000.0,83658000000.0,311000000.0,,61381000000.0,22277000000.0,-311000000.0,21966000000.0,249248000000.0,4194800000.0,4194800000.0,4194800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q4,2015-10-01,2015-12-31,,0.67,0.67,-2.15,4755000000.0,0.67,518000000.0,-202000000.0,,2830000000.0,2830000000.0,2780000000.0,50000000.0,19417000000.0,38423000000.0,,9805000000.0,1750000000.0,,2990000000.0,19417000000.0,20756000000.0,60000000.0,,18068000000.0,2688000000.0,-60000000.0,2628000000.0,40173000000.0,4194800000.0,4194800000.0,4194800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3,2015-07-01,2015-09-30,2016-11-03 11:10:42+00:00,1.01,1.01,0.73,4542000000.0,1.01,324000000.0,1365000000.0,,4384000000.0,4384000000.0,4240000000.0,144000000.0,46703000000.0,67344000000.0,,6981000000.0,,,2967000000.0,46703000000.0,20641000000.0,78000000.0,,14814000000.0,5827000000.0,-78000000.0,5749000000.0,67344000000.0,4198000000.0,4198000000.0,4198000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3YTD,2015-01-01,2015-09-30,,3.18,3.18,2.15,13293000000.0,3.18,1005000000.0,5617000000.0,,13721000000.0,13721000000.0,13370000000.0,351000000.0,146173000000.0,209075000000.0,,20504000000.0,,,8511000000.0,146173000000.0,62902000000.0,251000000.0,,43313000000.0,19589000000.0,-251000000.0,19338000000.0,209075000000.0,4198000000.0,4198000000.0,4198000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3TTM,2014-10-01,2015-09-30,,4.74,4.74,0.14,17751000000.0,4.74,1542000000.0,7677000000.0,,20503000000.0,20503000000.0,19940000000.0,563000000.0,208431000000.0,294474000000.0,,28041000000.0,1429000000.0,,11639000000.0,208431000000.0,87472000000.0,319000000.0,,58973000000.0,28499000000.0,-319000000.0,28180000000.0,295903000000.0,4198000000.0,4198000000.0,4198000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2,2015-04-01,2015-06-30,2016-08-03 12:10:47+00:00,1.0,1.0,0.73,4451000000.0,1.0,370000000.0,2692000000.0,,4262000000.0,4262000000.0,4190000000.0,72000000.0,52512000000.0,74113000000.0,,6910000000.0,,,2831000000.0,52512000000.0,21601000000.0,85000000.0,,14562000000.0,7039000000.0,-85000000.0,6954000000.0,74113000000.0,4190000000.0,4190000000.0,4190000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2YTD,2015-01-01,2015-06-30,,2.17,2.17,1.42,8751000000.0,2.17,681000000.0,4252000000.0,,9337000000.0,9337000000.0,9130000000.0,207000000.0,99470000000.0,141731000000.0,,13523000000.0,,,5544000000.0,99470000000.0,42261000000.0,173000000.0,,28499000000.0,13762000000.0,-173000000.0,13589000000.0,141731000000.0,4190000000.0,4190000000.0,4190000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2TTM,2014-07-01,2015-06-30,,5.62,5.62,0.1,17571000000.0,5.62,1537000000.0,11376000000.0,,24465000000.0,24465000000.0,23770000000.0,695000000.0,239266000000.0,334260000000.0,,29304000000.0,1429000000.0,,11841000000.0,239266000000.0,96423000000.0,329000000.0,,60253000000.0,36170000000.0,-329000000.0,35841000000.0,335689000000.0,4190000000.0,4190000000.0,4190000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q1,2015-01-01,2015-03-31,2016-05-04 12:16:40+00:00,1.17,1.17,0.69,4300000000.0,1.17,311000000.0,1560000000.0,,5075000000.0,5075000000.0,4940000000.0,135000000.0,46958000000.0,67618000000.0,,6613000000.0,,,2713000000.0,46958000000.0,20660000000.0,88000000.0,,13937000000.0,6723000000.0,-88000000.0,6635000000.0,67618000000.0,4222200000.0,4222200000.0,4222200000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q1TTM,2014-04-01,2015-03-31,,6.67,6.67,0.06,17405000000.0,6.67,1663000000.0,13718000000.0,,29320000000.0,29320000000.0,28360000000.0,960000000.0,267313000000.0,369178000000.0,,30878000000.0,3606000000.0,,12179000000.0,267313000000.0,105471000000.0,308000000.0,,62125000000.0,43346000000.0,-308000000.0,43038000000.0,372784000000.0,4222200000.0,4222200000.0,4222200000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,FY,2016-01-01,2016-12-31,2019-02-27 16:19:37+00:00,1.88,1.88,2.98,22308000000.0,1.88,1467000000.0,-406000000.0,,8375000000.0,8375000000.0,7840000000.0,535000000.0,134619000000.0,205434000000.0,,30855000000.0,2680000000.0,,10443000000.0,134619000000.0,73495000000.0,453000000.0,,65073000000.0,8422000000.0,-453000000.0,7969000000.0,208114000000.0,4170200000.0,4170200000.0,4170200000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q4,2016-10-01,2016-12-31,,0.41,0.41,-2.23,8117000000.0,0.41,340000000.0,-1407000000.0,,2024000000.0,2024000000.0,1680000000.0,344000000.0,19714000000.0,40356000000.0,,11585000000.0,2680000000.0,,2468000000.0,19714000000.0,23322000000.0,195000000.0,,22510000000.0,812000000.0,-195000000.0,617000000.0,43036000000.0,4170200000.0,4170200000.0,4170200000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3,2016-07-01,2016-09-30,2017-11-01 15:51:48+00:00,0.63,0.63,0.75,4605000000.0,0.63,327000000.0,337000000.0,,2889000000.0,2889000000.0,2650000000.0,239000000.0,41181000000.0,58677000000.0,,6496000000.0,,,2736000000.0,41181000000.0,17496000000.0,106000000.0,,14164000000.0,3332000000.0,-106000000.0,3226000000.0,58677000000.0,4206300000.0,4206300000.0,4206300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3YTD,2016-01-01,2016-09-30,,1.47,1.47,2.23,14191000000.0,1.47,1127000000.0,1001000000.0,,6351000000.0,6351000000.0,6160000000.0,191000000.0,114905000000.0,165078000000.0,,19270000000.0,,,7975000000.0,114905000000.0,50173000000.0,258000000.0,,42563000000.0,7610000000.0,-258000000.0,7352000000.0,165078000000.0,4206300000.0,4206300000.0,4206300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3TTM,2015-10-01,2016-09-30,,2.14,2.14,0.08,18946000000.0,2.14,1645000000.0,799000000.0,,9181000000.0,9181000000.0,8940000000.0,241000000.0,134322000000.0,203501000000.0,,29075000000.0,1750000000.0,,10965000000.0,134322000000.0,70929000000.0,318000000.0,,60631000000.0,10298000000.0,-318000000.0,9980000000.0,205251000000.0,4206300000.0,4206300000.0,4206300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2,2016-04-01,2016-06-30,2017-08-02 12:19:33+00:00,0.41,0.41,0.75,4821000000.0,0.41,445000000.0,715000000.0,,1681000000.0,1681000000.0,1700000000.0,-19000000.0,40641000000.0,57694000000.0,,6670000000.0,,,2646000000.0,40641000000.0,17053000000.0,75000000.0,,14582000000.0,2471000000.0,-75000000.0,2396000000.0,57694000000.0,4146300000.0,4146300000.0,4146300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.84,0.84,1.48,9586000000.0,0.84,800000000.0,664000000.0,,3462000000.0,3462000000.0,3510000000.0,-48000000.0,73724000000.0,106401000000.0,,12774000000.0,,,5239000000.0,73724000000.0,32677000000.0,152000000.0,,28399000000.0,4278000000.0,-152000000.0,4126000000.0,106401000000.0,4146300000.0,4146300000.0,4146300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2TTM,2015-07-01,2016-06-30,,2.52,2.52,0.06,18883000000.0,2.52,1642000000.0,1827000000.0,,10676000000.0,10676000000.0,10530000000.0,146000000.0,139844000000.0,212168000000.0,,29560000000.0,1750000000.0,,11196000000.0,139844000000.0,74074000000.0,290000000.0,,61281000000.0,12793000000.0,-290000000.0,12503000000.0,213918000000.0,4146300000.0,4146300000.0,4146300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 14:32:17+00:00,0.43,0.43,0.73,4765000000.0,0.43,355000000.0,-51000000.0,,1781000000.0,1781000000.0,1810000000.0,-29000000.0,33083000000.0,48707000000.0,,6104000000.0,,,2593000000.0,33083000000.0,15624000000.0,77000000.0,,13817000000.0,1807000000.0,-77000000.0,1730000000.0,48707000000.0,4209300000.0,4209300000.0,4209300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q1TTM,2015-04-01,2016-03-31,,3.11,3.11,0.04,18513000000.0,3.11,1567000000.0,3804000000.0,,13257000000.0,13257000000.0,13020000000.0,237000000.0,151715000000.0,228587000000.0,,29800000000.0,1750000000.0,,11381000000.0,151715000000.0,78622000000.0,300000000.0,,61261000000.0,17361000000.0,-300000000.0,17061000000.0,230337000000.0,4209300000.0,4209300000.0,4209300000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,FY,2017-01-01,2017-12-31,2020-02-26 16:15:19+00:00,4.63,4.63,3.06,19893000000.0,4.63,1790000000.0,-1174000000.0,,19848000000.0,19848000000.0,19710000000.0,138000000.0,160907000000.0,242542000000.0,1821000000.0,30104000000.0,,1745000000.0,10649000000.0,160907000000.0,81635000000.0,601000000.0,,64181000000.0,17454000000.0,1220000000.0,18674000000.0,242542000000.0,4257000000.0,4257000000.0,4257000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q4,2017-10-01,2017-12-31,,1.97,1.97,-1.52,5842000000.0,1.97,703000000.0,-5392000000.0,,8409000000.0,8409000000.0,8380000000.0,29000000.0,45344000000.0,65985000000.0,1821000000.0,6722000000.0,-1291000000.0,1745000000.0,2956000000.0,45344000000.0,19350000000.0,186000000.0,,17968000000.0,1382000000.0,1635000000.0,3017000000.0,64694000000.0,4257000000.0,4257000000.0,4257000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3,2017-07-01,2017-09-30,2018-11-07 12:29:54+00:00,0.93,0.93,,4880000000.0,0.93,284000000.0,1498000000.0,,4085000000.0,4085000000.0,3970000000.0,115000000.0,39384000000.0,60822000000.0,,8226000000.0,278000000.0,,2632000000.0,39384000000.0,21716000000.0,111000000.0,,16022000000.0,5694000000.0,-111000000.0,5583000000.0,61100000000.0,4268800000.0,4268800000.0,4268800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3YTD,2017-01-01,2017-09-30,,2.66,2.66,1.52,14051000000.0,2.66,1087000000.0,4218000000.0,,11439000000.0,11439000000.0,11330000000.0,109000000.0,115563000000.0,176557000000.0,,23382000000.0,1291000000.0,,7693000000.0,115563000000.0,62285000000.0,415000000.0,,46213000000.0,16072000000.0,-415000000.0,15657000000.0,177848000000.0,4268800000.0,4268800000.0,4268800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3TTM,2016-10-01,2017-09-30,,3.07,3.07,-0.71,22168000000.0,3.07,1427000000.0,2811000000.0,,13463000000.0,13463000000.0,13010000000.0,453000000.0,135277000000.0,216913000000.0,,34967000000.0,3971000000.0,,10161000000.0,135277000000.0,85607000000.0,610000000.0,,68723000000.0,16884000000.0,-610000000.0,16274000000.0,220884000000.0,4268800000.0,4268800000.0,4268800000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2,2017-04-01,2017-06-30,2018-08-02 12:13:22+00:00,0.78,0.78,0.77,4652000000.0,0.78,514000000.0,892000000.0,,3264000000.0,3264000000.0,3350000000.0,-86000000.0,38254000000.0,57551000000.0,,7787000000.0,526000000.0,,2556000000.0,38254000000.0,19823000000.0,158000000.0,,15509000000.0,4314000000.0,-158000000.0,4156000000.0,58077000000.0,4294900000.0,4294900000.0,4294900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2YTD,2017-01-01,2017-06-30,,1.73,1.73,1.52,9171000000.0,1.73,803000000.0,2720000000.0,,7354000000.0,7354000000.0,7360000000.0,-6000000.0,76179000000.0,115735000000.0,,15156000000.0,1013000000.0,,5061000000.0,76179000000.0,40569000000.0,304000000.0,,30191000000.0,10378000000.0,-304000000.0,10074000000.0,116748000000.0,4294900000.0,4294900000.0,4294900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2TTM,2016-07-01,2017-06-30,,2.77,2.77,0.04,21893000000.0,2.77,1470000000.0,1650000000.0,,12267000000.0,12267000000.0,11690000000.0,577000000.0,137074000000.0,214768000000.0,,33237000000.0,3693000000.0,,10265000000.0,137074000000.0,81387000000.0,605000000.0,,66865000000.0,14522000000.0,-605000000.0,13917000000.0,218461000000.0,4294900000.0,4294900000.0,4294900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 12:16:43+00:00,0.95,0.95,0.75,4519000000.0,0.95,289000000.0,1828000000.0,,4090000000.0,4090000000.0,4010000000.0,80000000.0,37925000000.0,58184000000.0,,7369000000.0,487000000.0,,2505000000.0,37925000000.0,20746000000.0,146000000.0,,14682000000.0,6064000000.0,-146000000.0,5918000000.0,58671000000.0,4221100000.0,4221100000.0,4221100000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q1TTM,2016-04-01,2017-03-31,,2.4,2.4,0.02,22062000000.0,2.4,1401000000.0,1473000000.0,,10684000000.0,10684000000.0,10040000000.0,644000000.0,139461000000.0,214911000000.0,,32120000000.0,3167000000.0,,10355000000.0,139461000000.0,78617000000.0,522000000.0,,65938000000.0,12679000000.0,-522000000.0,12157000000.0,218078000000.0,4221100000.0,4221100000.0,4221100000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,FY,2018-01-01,2018-12-31,2020-02-26 16:15:19+00:00,4.88,4.88,3.23,18745000000.0,4.88,1466000000.0,9532000000.0,,21421000000.0,21421000000.0,20840000000.0,581000000.0,192854000000.0,286687000000.0,3525000000.0,32663000000.0,,1285000000.0,11480000000.0,192854000000.0,93833000000.0,766000000.0,,65639000000.0,28194000000.0,2759000000.0,30953000000.0,286687000000.0,4270500000.0,4270500000.0,4270500000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q4,2018-10-01,2018-12-31,,1.41,1.41,,5028000000.0,1.41,555000000.0,1915000000.0,,6206000000.0,6206000000.0,6000000000.0,206000000.0,46957000000.0,69693000000.0,3067000000.0,7193000000.0,-865000000.0,978000000.0,2848000000.0,46957000000.0,21871000000.0,215000000.0,,16602000000.0,5269000000.0,2852000000.0,8121000000.0,68828000000.0,4270500000.0,4270500000.0,4270500000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3,2018-07-01,2018-09-30,2019-11-06 13:34:22+00:00,1.46,1.46,,4658000000.0,1.46,292000000.0,2634000000.0,,6446000000.0,6446000000.0,6240000000.0,206000000.0,50873000000.0,76147000000.0,458000000.0,8303000000.0,,307000000.0,2892000000.0,50873000000.0,25274000000.0,200000000.0,,16452000000.0,8822000000.0,258000000.0,9080000000.0,76147000000.0,4274000000.0,4274000000.0,4274000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3YTD,2018-01-01,2018-09-30,,3.47,3.47,,13717000000.0,3.47,911000000.0,7617000000.0,,15215000000.0,15215000000.0,14840000000.0,375000000.0,145897000000.0,216994000000.0,458000000.0,25470000000.0,865000000.0,307000000.0,8632000000.0,145897000000.0,71962000000.0,551000000.0,,49037000000.0,22925000000.0,-93000000.0,22832000000.0,217859000000.0,4274000000.0,4274000000.0,4274000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3TTM,2017-10-01,2018-09-30,,5.44,5.44,-1.52,19559000000.0,5.44,1614000000.0,2225000000.0,,23624000000.0,23624000000.0,23220000000.0,404000000.0,191241000000.0,282979000000.0,2279000000.0,32192000000.0,-426000000.0,2052000000.0,11588000000.0,191241000000.0,91312000000.0,737000000.0,,67005000000.0,24307000000.0,1542000000.0,25849000000.0,282553000000.0,4274000000.0,4274000000.0,4274000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2,2018-04-01,2018-06-30,2019-08-07 12:55:10+00:00,0.92,0.92,,4589000000.0,0.92,332000000.0,2526000000.0,,3986000000.0,3986000000.0,3950000000.0,36000000.0,50245000000.0,73501000000.0,,8683000000.0,,,2993000000.0,50245000000.0,23256000000.0,147000000.0,,16597000000.0,6659000000.0,-147000000.0,6512000000.0,73501000000.0,4293500000.0,4293500000.0,4293500000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2YTD,2018-01-01,2018-06-30,,2.01,2.01,,9059000000.0,2.01,619000000.0,4983000000.0,,8769000000.0,8769000000.0,8600000000.0,169000000.0,95024000000.0,140847000000.0,,17167000000.0,865000000.0,,5740000000.0,95024000000.0,46688000000.0,351000000.0,,32585000000.0,14103000000.0,-351000000.0,13752000000.0,141712000000.0,4293500000.0,4293500000.0,4293500000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2TTM,2017-07-01,2018-06-30,,4.91,4.91,-1.52,19781000000.0,4.91,1606000000.0,1089000000.0,,21263000000.0,21263000000.0,20950000000.0,313000000.0,179752000000.0,267654000000.0,1821000000.0,32115000000.0,-148000000.0,1745000000.0,11328000000.0,179752000000.0,87754000000.0,648000000.0,,66575000000.0,21179000000.0,1173000000.0,22352000000.0,267506000000.0,4293500000.0,4293500000.0,4293500000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 13:44:33+00:00,1.09,1.09,0.77,4470000000.0,1.09,287000000.0,2457000000.0,,4783000000.0,4783000000.0,4650000000.0,133000000.0,44779000000.0,67346000000.0,,8484000000.0,865000000.0,,2747000000.0,44779000000.0,23432000000.0,204000000.0,,15988000000.0,7444000000.0,-204000000.0,7240000000.0,68211000000.0,4266100000.0,4266100000.0,4266100000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q1TTM,2017-04-01,2018-03-31,,4.77,4.77,-0.75,19844000000.0,4.77,1788000000.0,-545000000.0,,20541000000.0,20541000000.0,20350000000.0,191000000.0,167761000000.0,251704000000.0,1821000000.0,31219000000.0,378000000.0,1745000000.0,10891000000.0,167761000000.0,84321000000.0,659000000.0,,65487000000.0,18834000000.0,1162000000.0,19996000000.0,252082000000.0,4266100000.0,4266100000.0,4266100000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q4,2019-10-01,2019-12-31,,1.33,1.33,,4923000000.0,1.33,357000000.0,684000000.0,,5730000000.0,5730000000.0,5690000000.0,40000000.0,44254000000.0,63960000000.0,3213000000.0,7456000000.0,,520000000.0,3048000000.0,44254000000.0,19706000000.0,201000000.0,,16304000000.0,3402000000.0,3012000000.0,6414000000.0,63960000000.0,4267900000.0,4267900000.0,4267900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,FY,2019-01-01,2019-12-31,2020-02-26 16:15:19+00:00,3.36,3.36,3.43,18998000000.0,3.36,1269000000.0,5282000000.0,,14774000000.0,14774000000.0,14340000000.0,434000000.0,180627000000.0,261024000000.0,3914000000.0,30525000000.0,,1235000000.0,11398000000.0,180627000000.0,80397000000.0,830000000.0,,63425000000.0,16972000000.0,3084000000.0,20056000000.0,261024000000.0,4267900000.0,4267900000.0,4267900000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3YTD,2019-01-01,2019-09-30,,2.03,2.03,,14075000000.0,2.03,912000000.0,4598000000.0,,9044000000.0,9044000000.0,8650000000.0,394000000.0,136373000000.0,197064000000.0,701000000.0,23069000000.0,,715000000.0,8350000000.0,136373000000.0,60691000000.0,629000000.0,,47121000000.0,13570000000.0,72000000.0,13642000000.0,197064000000.0,4226700000.0,4226700000.0,4226700000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3TTM,2018-10-01,2019-09-30,,3.44,3.44,,19103000000.0,3.44,1467000000.0,6513000000.0,,15250000000.0,15250000000.0,14650000000.0,600000000.0,183330000000.0,266757000000.0,3768000000.0,30262000000.0,-865000000.0,1693000000.0,11198000000.0,183330000000.0,82562000000.0,844000000.0,,63723000000.0,18839000000.0,2924000000.0,21763000000.0,265892000000.0,4226700000.0,4226700000.0,4226700000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3,2019-07-01,2019-09-30,2019-11-06 13:34:22+00:00,0.75,0.75,,4873000000.0,0.75,299000000.0,1474000000.0,,3247000000.0,3247000000.0,3170000000.0,77000000.0,44138000000.0,64618000000.0,431000000.0,7676000000.0,,357000000.0,2753000000.0,44138000000.0,20480000000.0,232000000.0,,15958000000.0,4522000000.0,199000000.0,4721000000.0,64618000000.0,4226700000.0,4226700000.0,4226700000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2YTD,2019-01-01,2019-06-30,,1.28,1.28,,9202000000.0,1.28,613000000.0,3124000000.0,,5797000000.0,5797000000.0,5480000000.0,317000000.0,92235000000.0,132446000000.0,270000000.0,15393000000.0,,358000000.0,5597000000.0,92235000000.0,40211000000.0,397000000.0,,31163000000.0,9048000000.0,-127000000.0,8921000000.0,132446000000.0,4287700000.0,4287700000.0,4287700000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2TTM,2018-07-01,2019-06-30,,4.15,4.15,,18888000000.0,4.15,1460000000.0,7673000000.0,,18449000000.0,18449000000.0,17720000000.0,729000000.0,190065000000.0,278286000000.0,3795000000.0,30889000000.0,-865000000.0,1643000000.0,11337000000.0,190065000000.0,87356000000.0,812000000.0,,64217000000.0,23139000000.0,2983000000.0,26122000000.0,277421000000.0,4287700000.0,4287700000.0,4287700000.0
