company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,grossppe,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2012.0,Q1,,2012-03-31,2012-05-03 14:56:03+00:00,59084000000.0,35844000000.0,-7998000000.0,18670000000.0,0.0,9007000000.0,14491000000.0,,9231000000.0,34527000000.0,14749000000.0,214602000000.0,7105000000.0,36286000000.0,23559000000.0,6420000000.0,,8434000000.0,23049000000.0,11429000000.0,8916000000.0,477000000.0,338168000000.0,6419000000.0,,345152000000.0,157012000000.0,76160000000.0,79994000000.0,157012000000.0,164117000000.0,181035000000.0,345152000000.0,54390000000.0,101041000000.0,-182165000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,FY,,2013-12-31,2015-02-25 16:26:23+00:00,48085000000.0,33152000000.0,-10725000000.0,4644000000.0,0.0,10077000000.0,7831000000.0,,6891000000.0,36328000000.0,16135000000.0,243650000000.0,6492000000.0,40530000000.0,20646000000.0,5108000000.0,,7522000000.0,21780000000.0,,4742000000.0,269000000.0,387432000000.0,15808000000.0,,346808000000.0,174003000000.0,59308000000.0,71724000000.0,174003000000.0,180495000000.0,166313000000.0,346808000000.0,43850000000.0,94589000000.0,-212781000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q3,,2013-09-30,2013-11-05 12:08:04+00:00,51260000000.0,33230000000.0,-13051000000.0,5310000000.0,0.0,10062000000.0,7600000000.0,,7404000000.0,37048000000.0,16867000000.0,240981000000.0,6233000000.0,39506000000.0,25319000000.0,5457000000.0,,8232000000.0,22472000000.0,,4636000000.0,439000000.0,381832000000.0,13889000000.0,,347564000000.0,169245000000.0,61303000000.0,72749000000.0,169245000000.0,175478000000.0,172086000000.0,347564000000.0,45280000000.0,99337000000.0,-209598000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q2,,2013-06-30,2013-08-06 11:54:46+00:00,52619000000.0,35340000000.0,-14381000000.0,4609000000.0,0.0,9882000000.0,8208000000.0,,7496000000.0,35643000000.0,17197000000.0,235240000000.0,5941000000.0,38947000000.0,25281000000.0,5295000000.0,,7888000000.0,21570000000.0,,4045000000.0,403000000.0,376732000000.0,11861000000.0,,341615000000.0,165647000000.0,62844000000.0,72688000000.0,165647000000.0,171588000000.0,170027000000.0,341615000000.0,43531000000.0,97339000000.0,-206586000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2013.0,Q1,,2013-03-31,2013-05-02 11:50:47+00:00,53978000000.0,34291000000.0,-12767000000.0,6214000000.0,0.0,9665000000.0,10169000000.0,,7475000000.0,35641000000.0,16231000000.0,233728000000.0,6076000000.0,38712000000.0,25286000000.0,5482000000.0,,7676000000.0,21257000000.0,,3748000000.0,376000000.0,372666000000.0,5937000000.0,,339639000000.0,167001000000.0,62594000000.0,70084000000.0,167001000000.0,173077000000.0,166562000000.0,339639000000.0,43317000000.0,96478000000.0,-202563000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,FY,,2014-12-31,2015-11-04 11:56:53+00:00,42227000000.0,28009000000.0,-18957000000.0,4616000000.0,0.0,10792000000.0,4938000000.0,,11653000000.0,35239000000.0,16678000000.0,252668000000.0,6665000000.0,39230000000.0,25802000000.0,3565000000.0,,8676000000.0,21786000000.0,,5325000000.0,42000000.0,408384000000.0,17468000000.0,,349493000000.0,174399000000.0,52910000000.0,64633000000.0,174399000000.0,181064000000.0,168429000000.0,349493000000.0,43915000000.0,103796000000.0,225820000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q3,,2014-09-30,2014-11-05 12:09:44+00:00,49272000000.0,30963000000.0,-12196000000.0,4962000000.0,0.0,10681000000.0,6469000000.0,,11591000000.0,35012000000.0,17761000000.0,251406000000.0,6908000000.0,41132000000.0,19268000000.0,4857000000.0,,7751000000.0,22162000000.0,,5132000000.0,52000000.0,404738000000.0,10243000000.0,,352764000000.0,180587000000.0,58595000000.0,65984000000.0,180587000000.0,187495000000.0,165269000000.0,352764000000.0,42763000000.0,99285000000.0,-222636000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q2,,2014-06-30,2014-08-06 12:07:03+00:00,52363000000.0,34182000000.0,-9311000000.0,6083000000.0,0.0,10487000000.0,7218000000.0,,11817000000.0,35110000000.0,18177000000.0,251353000000.0,6976000000.0,41000000000.0,20161000000.0,5373000000.0,,8110000000.0,22907000000.0,,5041000000.0,198000000.0,399614000000.0,9948000000.0,,358586000000.0,181155000000.0,64013000000.0,69529000000.0,181155000000.0,188131000000.0,170455000000.0,358586000000.0,43220000000.0,100926000000.0,-219635000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2014.0,Q1,,2014-03-31,2014-05-07 12:02:50+00:00,52109000000.0,32480000000.0,-11040000000.0,5601000000.0,0.0,10276000000.0,8776000000.0,,12144000000.0,37169000000.0,18568000000.0,245897000000.0,6493000000.0,40783000000.0,20215000000.0,5011000000.0,,8103000000.0,22015000000.0,,4877000000.0,204000000.0,393800000000.0,9223000000.0,,353033000000.0,176398000000.0,61864000000.0,70108000000.0,176398000000.0,182891000000.0,170142000000.0,353033000000.0,45272000000.0,100034000000.0,-216638000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,FY,,2015-12-31,2017-02-22 16:47:56+00:00,32412000000.0,19875000000.0,-23511000000.0,3705000000.0,0.0,11612000000.0,2802000000.0,,19925000000.0,34245000000.0,16245000000.0,251605000000.0,5999000000.0,36818000000.0,22647000000.0,2798000000.0,,8285000000.0,21165000000.0,,5417000000.0,,412444000000.0,18762000000.0,,336758000000.0,170811000000.0,42623000000.0,53976000000.0,170811000000.0,176810000000.0,159948000000.0,336758000000.0,42530000000.0,105972000000.0,-229734000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q3,,2015-09-30,2015-11-04 11:56:53+00:00,36681000000.0,22157000000.0,-24336000000.0,4296000000.0,0.0,11443000000.0,3674000000.0,,19839000000.0,34315000000.0,16584000000.0,250583000000.0,6116000000.0,38210000000.0,24422000000.0,4197000000.0,,8530000000.0,21000000000.0,,5524000000.0,,412718000000.0,14473000000.0,,340662000000.0,170723000000.0,47234000000.0,54828000000.0,170723000000.0,176839000000.0,163823000000.0,340662000000.0,42845000000.0,108995000000.0,-229102000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q2,,2015-06-30,2015-08-05 11:45:57+00:00,39914000000.0,25957000000.0,-21493000000.0,4343000000.0,0.0,11224000000.0,4049000000.0,,19431000000.0,34162000000.0,16663000000.0,253653000000.0,6330000000.0,39419000000.0,25039000000.0,4649000000.0,,8798000000.0,21514000000.0,,5487000000.0,35000000.0,411538000000.0,14409000000.0,,348260000000.0,172668000000.0,51647000000.0,58372000000.0,172668000000.0,178998000000.0,169262000000.0,348260000000.0,42960000000.0,110890000000.0,-228601000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2015.0,Q1,,2015-03-31,2015-05-06 12:03:45+00:00,38144000000.0,25031000000.0,-22595000000.0,5184000000.0,0.0,11006000000.0,4512000000.0,,19494000000.0,34471000000.0,16102000000.0,249497000000.0,6219000000.0,38935000000.0,24632000000.0,4298000000.0,,8335000000.0,21002000000.0,,5519000000.0,43000000.0,410414000000.0,13277000000.0,,342961000000.0,171227000000.0,50658000000.0,55933000000.0,171227000000.0,177446000000.0,165515000000.0,342961000000.0,42806000000.0,109582000000.0,-227598000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,FY,,2016-12-31,2018-02-28 16:39:51+00:00,31193000000.0,21394000000.0,-22239000000.0,3657000000.0,0.0,12157000000.0,2615000000.0,,28932000000.0,35102000000.0,15080000000.0,244224000000.0,6505000000.0,34041000000.0,20680000000.0,1285000000.0,,9572000000.0,20069000000.0,,5124000000.0,,407831000000.0,13830000000.0,,330314000000.0,167325000000.0,41416000000.0,47638000000.0,167325000000.0,173830000000.0,156484000000.0,330314000000.0,44674000000.0,108846000000.0,-230424000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q3,,2016-09-30,2016-11-03 11:10:42+00:00,30027000000.0,20388000000.0,-20466000000.0,5093000000.0,0.0,12228000000.0,2755000000.0,,28916000000.0,35553000000.0,15342000000.0,251923000000.0,6413000000.0,34857000000.0,21019000000.0,2122000000.0,,8965000000.0,22223000000.0,,5340000000.0,,409284000000.0,17239000000.0,,339386000000.0,170597000000.0,42945000000.0,50021000000.0,170597000000.0,177010000000.0,162376000000.0,339386000000.0,44518000000.0,112355000000.0,-230449000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q2,,2016-06-30,2016-08-03 12:10:47+00:00,33801000000.0,21827000000.0,-20744000000.0,4358000000.0,0.0,12019000000.0,2731000000.0,,29499000000.0,34182000000.0,15875000000.0,254062000000.0,6284000000.0,36012000000.0,21583000000.0,3768000000.0,,8401000000.0,21680000000.0,,5320000000.0,,409767000000.0,14972000000.0,,342473000000.0,170591000000.0,45828000000.0,51504000000.0,170591000000.0,176875000000.0,165598000000.0,342473000000.0,42583000000.0,114094000000.0,-230451000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2016.0,Q1,,2016-03-31,2016-05-04 12:16:40+00:00,32294000000.0,19814000000.0,-20384000000.0,4846000000.0,0.0,11825000000.0,2892000000.0,,29568000000.0,34915000000.0,16223000000.0,255257000000.0,6311000000.0,36293000000.0,22401000000.0,3368000000.0,,8366000000.0,21846000000.0,,5457000000.0,,411200000000.0,13540000000.0,,342789000000.0,172187000000.0,44251000000.0,48726000000.0,172187000000.0,178498000000.0,164291000000.0,342789000000.0,43281000000.0,115565000000.0,-230454000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,FY,,2017-12-31,2019-02-27 16:19:37+00:00,36796000000.0,25597000000.0,-16262000000.0,3177000000.0,0.0,14656000000.0,3045000000.0,,24406000000.0,39160000000.0,16992000000.0,252630000000.0,6812000000.0,26893000000.0,21132000000.0,1368000000.0,,9767000000.0,19215000000.0,,4774000000.0,,414540000000.0,17930000000.0,,348691000000.0,187688000000.0,47134000000.0,57771000000.0,187688000000.0,194500000000.0,154191000000.0,348691000000.0,48927000000.0,96420000000.0,-225246000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q3,,2017-09-30,2017-11-01 15:51:48+00:00,34698000000.0,23263000000.0,-16651000000.0,4266000000.0,0.0,14783000000.0,3338000000.0,,24869000000.0,37649000000.0,16743000000.0,255556000000.0,6922000000.0,34430000000.0,20874000000.0,1480000000.0,,10470000000.0,21276000000.0,,5003000000.0,,409449000000.0,15741000000.0,,349427000000.0,182276000000.0,45752000000.0,53777000000.0,182276000000.0,189198000000.0,160229000000.0,349427000000.0,48119000000.0,106452000000.0,-225305000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q2,,2017-06-30,2017-08-02 12:19:33+00:00,31100000000.0,21289000000.0,-18902000000.0,4042000000.0,0.0,14617000000.0,2664000000.0,,24750000000.0,37719000000.0,15305000000.0,252987000000.0,6660000000.0,34585000000.0,20778000000.0,1544000000.0,,10126000000.0,21158000000.0,,4954000000.0,,408768000000.0,17185000000.0,,343012000000.0,179178000000.0,42180000000.0,50949000000.0,179178000000.0,185838000000.0,157174000000.0,343012000000.0,47845000000.0,106225000000.0,-225305000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2017.0,Q1,,2017-03-31,2017-05-03 14:32:17+00:00,32069000000.0,21842000000.0,-20679000000.0,4897000000.0,0.0,14415000000.0,2822000000.0,,25124000000.0,38268000000.0,14873000000.0,253147000000.0,6620000000.0,34772000000.0,20584000000.0,1519000000.0,,9663000000.0,21409000000.0,,5175000000.0,,408707000000.0,18483000000.0,,344209000000.0,177151000000.0,43131000000.0,53374000000.0,177151000000.0,183771000000.0,160438000000.0,344209000000.0,47931000000.0,107064000000.0,-225292000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,FY,,2018-12-31,2020-02-26 16:15:19+00:00,37268000000.0,24701000000.0,-19564000000.0,3042000000.0,0.0,15258000000.0,2612000000.0,,20538000000.0,40790000000.0,18958000000.0,247101000000.0,6734000000.0,27244000000.0,20272000000.0,1272000000.0,,10332000000.0,18094000000.0,,4382000000.0,,421653000000.0,17258000000.0,,346196000000.0,191794000000.0,47973000000.0,57138000000.0,191794000000.0,198528000000.0,147668000000.0,346196000000.0,51122000000.0,90530000000.0,-225553000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q3,,2018-09-30,2018-11-07 12:29:54+00:00,41714000000.0,27880000000.0,-18370000000.0,5669000000.0,0.0,15254000000.0,4161000000.0,,20624000000.0,40427000000.0,18761000000.0,249153000000.0,6466000000.0,27084000000.0,21448000000.0,1665000000.0,,11073000000.0,18728000000.0,,4625000000.0,,419155000000.0,19413000000.0,,354628000000.0,190365000000.0,53975000000.0,65288000000.0,190365000000.0,196831000000.0,157797000000.0,354628000000.0,51500000000.0,92509000000.0,-225674000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q2,,2018-06-30,2018-08-02 12:13:22+00:00,38490000000.0,26993000000.0,-18609000000.0,3430000000.0,0.0,15086000000.0,3457000000.0,,20720000000.0,39691000000.0,18483000000.0,248209000000.0,6311000000.0,26783000000.0,21504000000.0,1649000000.0,,10335000000.0,19228000000.0,,4575000000.0,,416418000000.0,20500000000.0,,348790000000.0,187222000000.0,50555000000.0,62447000000.0,187222000000.0,193533000000.0,155257000000.0,348790000000.0,50026000000.0,92810000000.0,-225673000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2018.0,Q1,,2018-03-31,2018-05-03 12:16:43+00:00,37207000000.0,24686000000.0,-16992000000.0,4125000000.0,0.0,14888000000.0,3263000000.0,,20781000000.0,40350000000.0,18048000000.0,250352000000.0,6716000000.0,26760000000.0,21696000000.0,1456000000.0,,9809000000.0,19554000000.0,,4818000000.0,,415970000000.0,19836000000.0,,348826000000.0,188195000000.0,48315000000.0,60306000000.0,188195000000.0,194911000000.0,153915000000.0,348826000000.0,50159000000.0,93609000000.0,-225671000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,FY,,2019-12-31,2020-05-06 14:06:03+00:00,41831000000.0,26966000000.0,-19493000000.0,3089000000.0,0.0,15637000000.0,1580000000.0,,26342000000.0,43164000000.0,18528000000.0,253018000000.0,7288000000.0,25620000000.0,22304000000.0,1469000000.0,,16363000000.0,21416000000.0,,3988000000.0,,421341000000.0,20578000000.0,,362597000000.0,191650000000.0,50052000000.0,63989000000.0,191650000000.0,198938000000.0,163659000000.0,362597000000.0,59527000000.0,99670000000.0,-225835000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3,,2019-09-30,2019-11-06 13:34:22+00:00,40541000000.0,25308000000.0,-19277000000.0,5351000000.0,0.0,15795000000.0,2458000000.0,,25950000000.0,42920000000.0,17590000000.0,250512000000.0,7194000000.0,26513000000.0,19365000000.0,1759000000.0,,15921000000.0,21997000000.0,,4232000000.0,,419367000000.0,21196000000.0,,359361000000.0,189915000000.0,50008000000.0,64195000000.0,189915000000.0,197109000000.0,162252000000.0,359361000000.0,58841000000.0,98057000000.0,-225970000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2,,2019-06-30,2019-08-07 12:55:10+00:00,41480000000.0,27132000000.0,-18205000000.0,4213000000.0,0.0,15639000000.0,2612000000.0,,19001000000.0,42533000000.0,18835000000.0,250853000000.0,7088000000.0,26846000000.0,19822000000.0,1563000000.0,,15600000000.0,22127000000.0,,4181000000.0,,419913000000.0,26195000000.0,,360729000000.0,191377000000.0,51743000000.0,70287000000.0,191377000000.0,198465000000.0,162264000000.0,360729000000.0,58133000000.0,91977000000.0,-225970000000.0
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q1,,2019-03-31,2019-05-02 13:44:33+00:00,42090000000.0,27105000000.0,-18782000000.0,4586000000.0,0.0,15476000000.0,2748000000.0,,19031000000.0,42068000000.0,18332000000.0,248563000000.0,6799000000.0,27287000000.0,20051000000.0,1553000000.0,,13982000000.0,20737000000.0,,4430000000.0,,420498000000.0,21794000000.0,,356189000000.0,191222000000.0,51576000000.0,66632000000.0,191222000000.0,198021000000.0,158168000000.0,356189000000.0,56050000000.0,91536000000.0,-225970000000.0
