company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q3TTM,2010-10-01,2011-09-30,,-35156000.0,235477000.0,50579000.0,89876000.0,139518000.0,-69201000.0,19403000.0,-204359000.0,76907000.0,34724000.0,-37511000.0,-172206000.0,117271000.0,-37511000.0,-172206000.0,117271000.0,-73043000.0,-90398000.0,-90398000.0,37033000.0,-46905000.0,-1024000.0,,-37634000.0,-95986000.0,-64603000.0,,,8648000.0,20513000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-05 16:40:20+00:00,-32054000.0,153272000.0,,,94184000.0,,23959000.0,-331426000.0,76492000.0,,-19208000.0,-87395000.0,-27541000.0,-19208000.0,-87395000.0,-27541000.0,-110185000.0,25293000.0,25293000.0,31136000.0,-44349000.0,-1933000.0,,-28056000.0,-69573000.0,-23295000.0,,,8804000.0,7361000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q3,2011-07-01,2011-09-30,,-6121000.0,51386000.0,,,35249000.0,,-21738000.0,-316947000.0,,,-9139000.0,-30304000.0,-160206000.0,-9139000.0,-30304000.0,-160206000.0,-221387000.0,63021000.0,63021000.0,7085000.0,-47431000.0,-1408000.0,,45750000.0,-24296000.0,-7458000.0,,,1323000.0,198000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q2TTM,2010-07-01,2011-06-30,,-29818000.0,227821000.0,50579000.0,89876000.0,133812000.0,-74613000.0,82732000.0,-191504000.0,76908000.0,34219000.0,-40149000.0,-161455000.0,122904000.0,-40149000.0,-161455000.0,122904000.0,4032000.0,-91594000.0,-91594000.0,44369000.0,798000.0,-159000.0,,-85724000.0,-90773000.0,-66350000.0,,,12380000.0,21528000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-07 16:35:27+00:00,-25933000.0,101886000.0,,,58935000.0,,45697000.0,-14479000.0,76492000.0,,-10069000.0,-57091000.0,132665000.0,-10069000.0,-57091000.0,132665000.0,111202000.0,-37728000.0,-37728000.0,24051000.0,3082000.0,-525000.0,,-73806000.0,-45277000.0,-15837000.0,,,7481000.0,7163000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q2,2011-04-01,2011-06-30,,-18051000.0,50176000.0,,,29988000.0,,9475000.0,-95190000.0,57656000.0,,35301000.0,-32899000.0,4897000.0,35301000.0,-32899000.0,4897000.0,16774000.0,16614000.0,16614000.0,3309000.0,2079000.0,139000.0,,-14920000.0,-26607000.0,-9514000.0,,,7141000.0,4479000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q1TTM,2010-04-01,2011-03-31,,-5929000.0,214758000.0,50579000.0,89876000.0,133549000.0,-84613000.0,51388000.0,-75943000.0,19257000.0,1205553000.0,62791000.0,-148975000.0,196785000.0,62791000.0,-148975000.0,196785000.0,161989000.0,-139427000.0,-139427000.0,63848000.0,810000.0,-413000.0,,-76490000.0,-81165000.0,-1046022000.0,-317000.0,-40000000.0,5367000.0,17778000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2011.0,Q1,2011-01-01,2011-03-31,2012-05-09 21:42:27+00:00,-7882000.0,51710000.0,,,28947000.0,,36222000.0,80711000.0,18836000.0,,-45370000.0,-24192000.0,127768000.0,-45370000.0,-24192000.0,127768000.0,94428000.0,-54342000.0,-54342000.0,20742000.0,1003000.0,-664000.0,,-58886000.0,-18670000.0,-6323000.0,,,340000.0,2684000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q4,2012-10-01,2012-12-31,,-4970000.0,142378000.0,-2238000.0,107975000.0,33804000.0,8293000.0,12000.0,248396000.0,695000.0,56838000.0,-24700000.0,-35987000.0,278059000.0,-24700000.0,-35987000.0,278059000.0,217384000.0,-165405000.0,-165405000.0,18886000.0,-3783000.0,-2580000.0,,-10877000.0,-31439000.0,-67573000.0,,,2497000.0,-7788000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,FY,2012-01-01,2012-12-31,2015-02-26 16:36:16+00:00,-93991000.0,321660000.0,-2238000.0,107975000.0,124593000.0,8293000.0,13386000.0,46139000.0,825000.0,538124000.0,-19891000.0,-203791000.0,367098000.0,-19891000.0,-203791000.0,367098000.0,156802000.0,-161897000.0,-161897000.0,36603000.0,-3116000.0,-3523000.0,,-30664000.0,-123811000.0,-525060000.0,,,9241000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q3TTM,2011-10-01,2012-09-30,,-114793000.0,252910000.0,37746000.0,101733000.0,125782000.0,,1601000.0,-64143000.0,841000.0,481286000.0,-20362000.0,-232426000.0,252285000.0,-20362000.0,-232426000.0,252285000.0,1098000.0,-92188000.0,-92188000.0,29924000.0,111000.0,-2365000.0,,-36401000.0,-130299000.0,-466199000.0,,,7213000.0,7818000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q3,2012-07-01,2012-09-30,,-6601000.0,58120000.0,,,31098000.0,,20422000.0,-385931000.0,,423016000.0,8546000.0,-29247000.0,-221089000.0,8546000.0,-29247000.0,-221089000.0,-221368000.0,68176000.0,68176000.0,7448000.0,-192000.0,-1240000.0,,-1013000.0,-29587000.0,-413265000.0,,,6041000.0,2140000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-05 16:37:24+00:00,-89021000.0,179282000.0,,,90789000.0,,13374000.0,-202257000.0,130000.0,481286000.0,4809000.0,-167804000.0,89039000.0,4809000.0,-167804000.0,89039000.0,-60582000.0,3508000.0,3508000.0,17717000.0,667000.0,-943000.0,,-19787000.0,-92372000.0,-457487000.0,,,6744000.0,7788000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q2TTM,2011-07-01,2012-06-30,,-114313000.0,246176000.0,37746000.0,101733000.0,129933000.0,,-40559000.0,4841000.0,841000.0,58270000.0,-38047000.0,-233483000.0,313168000.0,-38047000.0,-233483000.0,313168000.0,1079000.0,-97343000.0,-97343000.0,29561000.0,-47128000.0,-2533000.0,,10362000.0,-125008000.0,-60392000.0,,,2495000.0,5876000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q2,2012-04-01,2012-06-30,,-71554000.0,66982000.0,,,30755000.0,,-22135000.0,-63293000.0,,28683000.0,16793000.0,-106387000.0,45356000.0,16793000.0,-106387000.0,45356000.0,-66373000.0,5560000.0,5560000.0,5352000.0,451000.0,-228000.0,,-4963000.0,-34768000.0,-7378000.0,,,163000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 16:25:54+00:00,-82420000.0,121162000.0,,,59691000.0,,-7048000.0,183674000.0,130000.0,58270000.0,-3737000.0,-138557000.0,310128000.0,-3737000.0,-138557000.0,310128000.0,160786000.0,-64668000.0,-64668000.0,10269000.0,859000.0,297000.0,,-18774000.0,-62785000.0,-44222000.0,,,703000.0,5648000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q1TTM,2011-04-01,2012-03-31,,-60810000.0,229370000.0,37746000.0,101733000.0,129166000.0,,-8949000.0,-27056000.0,58497000.0,29587000.0,-19539000.0,-159995000.0,272709000.0,-19539000.0,-159995000.0,272709000.0,84226000.0,-86289000.0,-86289000.0,27518000.0,-45500000.0,-2166000.0,,405000.0,-116847000.0,-62528000.0,,,9473000.0,10355000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:41:45+00:00,-10866000.0,54180000.0,,,28936000.0,,15087000.0,246967000.0,130000.0,29587000.0,-20530000.0,-32170000.0,264772000.0,-20530000.0,-32170000.0,264772000.0,227159000.0,-70228000.0,-70228000.0,4917000.0,408000.0,525000.0,,-13811000.0,-28017000.0,-36844000.0,,,540000.0,5648000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,FY,2013-01-01,2013-12-31,2016-02-25 16:37:03+00:00,-103165000.0,266946000.0,45567000.0,86669000.0,122164000.0,82618000.0,-8664000.0,35201000.0,363000.0,903179000.0,32984000.0,-157552000.0,431361000.0,32984000.0,-157552000.0,431361000.0,298129000.0,-36015000.0,-36015000.0,43065000.0,34234000.0,-2137000.0,,-18195000.0,-134868000.0,-886597000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q4,2013-10-01,2013-12-31,,-69225000.0,84398000.0,45567000.0,86669000.0,31721000.0,-468000.0,-4439000.0,102910000.0,96000.0,32855000.0,-50716000.0,-115062000.0,166823000.0,-50716000.0,-115062000.0,166823000.0,-3394000.0,-81261000.0,-81261000.0,29055000.0,-46284000.0,-974000.0,,-5063000.0,-31291000.0,-32320000.0,,,-13104000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q3TTM,2012-10-01,2013-09-30,,-38910000.0,324926000.0,-2238000.0,107975000.0,124247000.0,91379000.0,-4213000.0,180687000.0,962000.0,927162000.0,59000000.0,-78477000.0,542597000.0,59000000.0,-78477000.0,542597000.0,518907000.0,-120159000.0,-120159000.0,32896000.0,76735000.0,-3743000.0,,-24009000.0,-135016000.0,-921850000.0,,,15601000.0,-7788000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q3,2013-07-01,2013-09-30,,-7125000.0,66684000.0,,,31033000.0,83086000.0,25186000.0,-305198000.0,,780955000.0,29689000.0,-21748000.0,-115809000.0,29689000.0,-21748000.0,-115809000.0,-82682000.0,50418000.0,50418000.0,41254000.0,7069000.0,-111000.0,,-10446000.0,-26892000.0,-747889000.0,,,10364000.0,-81070000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 16:32:28+00:00,-33940000.0,182548000.0,,,90443000.0,83086000.0,-4225000.0,-67709000.0,267000.0,870324000.0,83700000.0,-42490000.0,264538000.0,83700000.0,-42490000.0,264538000.0,301523000.0,45246000.0,45246000.0,14010000.0,80518000.0,-1163000.0,,-13132000.0,-103577000.0,-854277000.0,,,13104000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q2TTM,2012-07-01,2013-06-30,,-38386000.0,316362000.0,-2238000.0,107975000.0,124312000.0,8293000.0,-8977000.0,99954000.0,962000.0,569223000.0,37857000.0,-85976000.0,437317000.0,37857000.0,-85976000.0,437317000.0,380221000.0,-102401000.0,-102401000.0,-910000.0,69474000.0,-4872000.0,,-14576000.0,-137711000.0,-587226000.0,,,11278000.0,75422000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q2,2013-04-01,2013-06-30,,-24496000.0,58857000.0,,,29082000.0,,-9726000.0,-9006000.0,,102000.0,40790000.0,-2106000.0,109887000.0,40790000.0,-2106000.0,109887000.0,138845000.0,59015000.0,59015000.0,-28061000.0,51117000.0,-538000.0,,-715000.0,-51015000.0,-9714000.0,,,973000.0,72970000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 16:37:16+00:00,-26815000.0,115864000.0,,,59410000.0,,-29411000.0,237489000.0,267000.0,89369000.0,54011000.0,-20742000.0,380347000.0,54011000.0,-20742000.0,380347000.0,384205000.0,-5172000.0,-5172000.0,-27244000.0,73449000.0,-1052000.0,,-2686000.0,-76685000.0,-106388000.0,,,2740000.0,81070000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q1TTM,2012-04-01,2013-03-31,,-85444000.0,324487000.0,-2238000.0,107975000.0,125985000.0,8293000.0,-21386000.0,45667000.0,962000.0,597804000.0,13860000.0,-190257000.0,372786000.0,13860000.0,-190257000.0,372786000.0,175003000.0,-155856000.0,-155856000.0,32503000.0,18808000.0,-4562000.0,,-18824000.0,-121464000.0,-584890000.0,,,10468000.0,2452000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2013.0,Q1,2013-01-01,2013-03-31,2014-05-06 16:33:23+00:00,-2319000.0,57007000.0,,,30328000.0,,-19685000.0,246495000.0,267000.0,89267000.0,13221000.0,-18636000.0,270460000.0,13221000.0,-18636000.0,270460000.0,245360000.0,-64187000.0,-64187000.0,817000.0,22332000.0,-514000.0,,-1971000.0,-25670000.0,-96674000.0,,,1767000.0,8100000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:34:33+00:00,-233193000.0,257013000.0,41471000.0,89343000.0,127168000.0,,-43134000.0,-144312000.0,,515385000.0,225971000.0,-392158000.0,292166000.0,225971000.0,-392158000.0,292166000.0,82845000.0,-104450000.0,-104450000.0,156747000.0,17406000.0,-19378000.0,,-38235000.0,-139587000.0,-268585000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q4,2014-10-01,2014-12-31,,-173342000.0,80046000.0,41471000.0,89343000.0,34028000.0,,-24521000.0,270811000.0,-81000.0,127000.0,-25282000.0,-225163000.0,298695000.0,-25282000.0,-225163000.0,298695000.0,23729000.0,-216002000.0,-216002000.0,129812000.0,6792000.0,-10482000.0,,-8549000.0,-41339000.0,-23571000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q3TTM,2013-10-01,2014-09-30,,-129076000.0,261365000.0,45567000.0,86669000.0,124861000.0,-468000.0,-23052000.0,-312213000.0,177000.0,548113000.0,200537000.0,-282057000.0,160294000.0,200537000.0,-282057000.0,160294000.0,55722000.0,30291000.0,30291000.0,55990000.0,-35670000.0,-9870000.0,,-34749000.0,-129539000.0,-277334000.0,,,-13104000.0,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-29 16:32:21+00:00,-59851000.0,176967000.0,,,93140000.0,,-18613000.0,-415123000.0,81000.0,515258000.0,251253000.0,-166995000.0,-6529000.0,251253000.0,-166995000.0,-6529000.0,59116000.0,111552000.0,111552000.0,26935000.0,10614000.0,-8896000.0,,-29686000.0,-98248000.0,-245014000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q3,2014-07-01,2014-09-30,,-33821000.0,69965000.0,,,31234000.0,,-32091000.0,-573191000.0,,646000.0,-232946000.0,-71514000.0,-346835000.0,-232946000.0,-71514000.0,-346835000.0,-683386000.0,115827000.0,115827000.0,9330000.0,2405000.0,-9262000.0,,-6109000.0,-28431000.0,-229888000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q2TTM,2013-07-01,2014-06-30,,-102380000.0,258084000.0,45567000.0,86669000.0,124660000.0,82618000.0,34225000.0,-44220000.0,177000.0,1328422000.0,463172000.0,-232291000.0,391320000.0,463172000.0,-232291000.0,391320000.0,656426000.0,-35118000.0,-35118000.0,87914000.0,-31006000.0,-719000.0,,-39086000.0,-128000000.0,-795335000.0,,,-2740000.0,-81070000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-10 16:33:01+00:00,-26030000.0,107002000.0,,,61906000.0,,13478000.0,158068000.0,81000.0,514612000.0,484199000.0,-95481000.0,340306000.0,484199000.0,-95481000.0,340306000.0,742502000.0,-4275000.0,-4275000.0,17605000.0,8209000.0,366000.0,,-23577000.0,-69817000.0,-15126000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q2,2014-04-01,2014-06-30,,-13573000.0,50296000.0,,,31287000.0,,7842000.0,-145856000.0,,514569000.0,488951000.0,-57947000.0,-26302000.0,488951000.0,-57947000.0,-26302000.0,412544000.0,25822000.0,25822000.0,12149000.0,392000.0,920000.0,,-17431000.0,-45294000.0,-8579000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q1TTM,2013-04-01,2014-03-31,,-113303000.0,266645000.0,45567000.0,86669000.0,122455000.0,82618000.0,16657000.0,92630000.0,177000.0,813955000.0,15011000.0,-176450000.0,527509000.0,15011000.0,-176450000.0,527509000.0,382727000.0,-1925000.0,-1925000.0,47704000.0,19719000.0,-2177000.0,,-22370000.0,-133721000.0,-796470000.0,,,-1767000.0,-8100000.0
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 16:33:57+00:00,-12457000.0,56706000.0,,,30619000.0,,5636000.0,303924000.0,81000.0,43000.0,-4752000.0,-37534000.0,366608000.0,-4752000.0,-37534000.0,366608000.0,329958000.0,-30097000.0,-30097000.0,5456000.0,7817000.0,-554000.0,,-6146000.0,-24523000.0,-6547000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 16:35:53+00:00,-124045000.0,273978000.0,44287000.0,92620000.0,134148000.0,,-51652000.0,-143290000.0,711000.0,57276000.0,-44121000.0,-290985000.0,307854000.0,-44121000.0,-290985000.0,307854000.0,-78904000.0,-15769000.0,-15769000.0,58787000.0,6528000.0,-24449000.0,,-37415000.0,-142491000.0,-71221000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q4,2015-10-01,2015-12-31,,-19544000.0,91683000.0,44287000.0,92620000.0,36303000.0,,-6502000.0,236724000.0,711000.0,54724000.0,-10673000.0,-63861000.0,322778000.0,-10673000.0,-63861000.0,322778000.0,241742000.0,-73837000.0,-73837000.0,31905000.0,1334000.0,668000.0,,-19131000.0,-44985000.0,-48311000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-07 16:34:17+00:00,-104501000.0,182295000.0,,,97845000.0,,-45150000.0,-380014000.0,,2552000.0,-33448000.0,-227124000.0,-14924000.0,-33448000.0,-227124000.0,-14924000.0,-320646000.0,58068000.0,58068000.0,26882000.0,5194000.0,-25117000.0,,-18284000.0,-97506000.0,-22910000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q3TTM,2014-10-01,2015-09-30,,-277843000.0,262341000.0,41471000.0,89343000.0,131873000.0,,-69671000.0,-109203000.0,-81000.0,2679000.0,-58730000.0,-452287000.0,283771000.0,-58730000.0,-452287000.0,283771000.0,-296917000.0,-157934000.0,-157934000.0,156694000.0,11986000.0,-35599000.0,,-26833000.0,-138845000.0,-46481000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q3,2015-07-01,2015-09-30,,-24234000.0,67587000.0,,,34140000.0,,-22767000.0,-593323000.0,,2552000.0,-1086000.0,-63183000.0,-377400000.0,-1086000.0,-63183000.0,-377400000.0,-464436000.0,104382000.0,104382000.0,9814000.0,1670000.0,-8787000.0,,-4789000.0,-30162000.0,-519000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:34:51+00:00,-80267000.0,114708000.0,,,63705000.0,,-22383000.0,213309000.0,,,-32362000.0,-163941000.0,362476000.0,-32362000.0,-163941000.0,362476000.0,143790000.0,-46314000.0,-46314000.0,17068000.0,3524000.0,-16330000.0,,-13495000.0,-67344000.0,-22391000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q2TTM,2014-07-01,2015-06-30,,-287430000.0,264719000.0,41471000.0,89343000.0,128967000.0,,-78995000.0,-89071000.0,-81000.0,773000.0,-290590000.0,-460618000.0,314336000.0,-290590000.0,-460618000.0,314336000.0,-515867000.0,-146489000.0,-146489000.0,156210000.0,12721000.0,-36074000.0,,-28153000.0,-137114000.0,-275850000.0,,,,
Live Nation Entertainment Inc,LYV,5493007B9BM9ZXJINO78,1335258,2015.0,Q2,2015-04-01,2015-06-30,,-60475000.0,59657000.0,,,31571000.0,,25751000.0,-107770000.0,,,-8047000.0,-113358000.0,14815000.0,-8047000.0,-113358000.0,14815000.0,-80839000.0,20212000.0,20212000.0,11145000.0,11826000.0,-14904000.0,,-7637000.0,-37979000.0,-12236000.0,,,,
