company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,otherequity,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q2,,2011-06-30,2011-08-05 13:29:12+00:00,223000000.0,1329000000.0,-123000000.0,154000000.0,0.0,16293000000.0,417000000.0,9758000000.0,,6684000000.0,4197000000.0,927000000.0,1702000000.0,,,1916000000.0,1334000000.0,,336000000.0,7000000.0,,266000000.0,2014000000.0,310000000.0,-4630000000.0,4000000.0,21559000000.0,11540000000.0,3149000000.0,1892000000.0,11540000000.0,11540000000.0,10019000000.0,21559000000.0,16708000000.0,8127000000.0,0.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q1,,2011-03-31,2011-05-05 16:11:54+00:00,217000000.0,1300000000.0,-119000000.0,595000000.0,,16264000000.0,405000000.0,9748000000.0,,6806000000.0,4670000000.0,899000000.0,1708000000.0,,,1988000000.0,1336000000.0,,269000000.0,7000000.0,,239000000.0,2003000000.0,327000000.0,-4776000000.0,254000000.0,22070000000.0,11369000000.0,3569000000.0,2040000000.0,11369000000.0,11369000000.0,10701000000.0,22070000000.0,16793000000.0,8661000000.0,0.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,FY,,2012-12-31,2014-02-26 16:47:07+00:00,232000000.0,1284000000.0,-33000000.0,207000000.0,0.0,16444000000.0,433000000.0,5973000000.0,,6289000000.0,4252000000.0,884000000.0,1564000000.0,,,1713000000.0,1217000000.0,,252000000.0,,,306000000.0,2547000000.0,281000000.0,-8449000000.0,4000000.0,17154000000.0,6870000000.0,3022000000.0,1772000000.0,6870000000.0,6870000000.0,10284000000.0,17154000000.0,12568000000.0,8512000000.0,0.0,-1092000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q3,,2012-09-30,2012-11-06 17:09:01+00:00,228000000.0,1325000000.0,-112000000.0,352000000.0,0.0,16442000000.0,483000000.0,5724000000.0,,6154000000.0,4252000000.0,911000000.0,1624000000.0,,,1705000000.0,1197000000.0,,259000000.0,,,223000000.0,2298000000.0,230000000.0,-8510000000.0,3000000.0,16898000000.0,6828000000.0,3173000000.0,1815000000.0,6828000000.0,6828000000.0,10070000000.0,16898000000.0,12101000000.0,8255000000.0,0.0,-992000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q2,,2012-06-30,2012-08-07 17:31:10+00:00,263000000.0,1325000000.0,-87000000.0,371000000.0,0.0,16403000000.0,406000000.0,6474000000.0,,6249000000.0,4253000000.0,898000000.0,1632000000.0,,,1803000000.0,1243000000.0,,202000000.0,,,352000000.0,2240000000.0,193000000.0,-7846000000.0,4000000.0,17818000000.0,7728000000.0,3111000000.0,1794000000.0,7728000000.0,7728000000.0,10090000000.0,17818000000.0,13075000000.0,8296000000.0,0.0,-742000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q1,,2012-03-31,2012-05-03 17:22:11+00:00,288000000.0,1180000000.0,-79000000.0,284000000.0,0.0,16373000000.0,404000000.0,9762000000.0,,6382000000.0,4255000000.0,889000000.0,1669000000.0,,,1877000000.0,1316000000.0,,197000000.0,,,281000000.0,1988000000.0,198000000.0,-4268000000.0,4000000.0,21185000000.0,11396000000.0,3091000000.0,1669000000.0,11396000000.0,11396000000.0,9789000000.0,21185000000.0,16425000000.0,8120000000.0,0.0,-630000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,FY,,2013-12-31,2015-02-25 16:11:03+00:00,246000000.0,1348000000.0,106000000.0,217000000.0,0.0,16595000000.0,288000000.0,5693000000.0,,5950000000.0,4237000000.0,897000000.0,1546000000.0,,,1402000000.0,1307000000.0,,227000000.0,,,371000000.0,2569000000.0,302000000.0,-8570000000.0,3000000.0,16571000000.0,6539000000.0,3011000000.0,1824000000.0,6539000000.0,6539000000.0,10032000000.0,16571000000.0,12014000000.0,8208000000.0,0.0,-1592000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q3,,2013-09-30,2013-11-05 16:40:08+00:00,238000000.0,1346000000.0,56000000.0,571000000.0,0.0,16552000000.0,536000000.0,5553000000.0,,5936000000.0,4246000000.0,895000000.0,1530000000.0,,,1623000000.0,1238000000.0,,315000000.0,,,373000000.0,2583000000.0,285000000.0,-8678000000.0,3000000.0,16917000000.0,6563000000.0,3525000000.0,1902000000.0,6563000000.0,6563000000.0,10354000000.0,16917000000.0,11862000000.0,8452000000.0,0.0,-1367000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q2,,2013-06-30,2013-08-07 08:22:55+00:00,251000000.0,1365000000.0,82000000.0,530000000.0,0.0,16486000000.0,496000000.0,5553000000.0,,6026000000.0,3647000000.0,842000000.0,1524000000.0,,,1711000000.0,1278000000.0,,256000000.0,,,395000000.0,2558000000.0,352000000.0,-8673000000.0,605000000.0,16996000000.0,6603000000.0,3498000000.0,2477000000.0,6603000000.0,6603000000.0,10393000000.0,16996000000.0,11974000000.0,7916000000.0,0.0,-1292000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q1,,2013-03-31,2013-05-07 08:39:45+00:00,206000000.0,1186000000.0,45000000.0,268000000.0,0.0,16453000000.0,431000000.0,5552000000.0,,6177000000.0,4250000000.0,851000000.0,1537000000.0,,,1710000000.0,1232000000.0,,240000000.0,,,395000000.0,2664000000.0,320000000.0,-8803000000.0,4000000.0,16763000000.0,6503000000.0,3102000000.0,1636000000.0,6503000000.0,6503000000.0,10260000000.0,16763000000.0,12124000000.0,8624000000.0,0.0,-1192000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,FY,,2014-12-31,2015-11-04 16:25:22+00:00,262000000.0,1950000000.0,144000000.0,587000000.0,0.0,16719000000.0,447000000.0,5898000000.0,,5606000000.0,3859000000.0,946000000.0,1507000000.0,-3434000000.0,,1214000000.0,1183000000.0,,231000000.0,,,425000000.0,2666000000.0,443000000.0,-8689000000.0,403000000.0,17042000000.0,9891000000.0,3606000000.0,2846000000.0,9891000000.0,6457000000.0,10585000000.0,17042000000.0,11929000000.0,7739000000.0,0.0,1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q3,,2014-09-30,2014-11-05 16:11:13+00:00,234000000.0,1288000000.0,110000000.0,246000000.0,0.0,16697000000.0,303000000.0,5901000000.0,,5732000000.0,4249000000.0,989000000.0,1522000000.0,,,1224000000.0,1233000000.0,,295000000.0,,,388000000.0,2724000000.0,404000000.0,-8389000000.0,3000000.0,16718000000.0,6701000000.0,3175000000.0,1820000000.0,6701000000.0,6701000000.0,10017000000.0,16718000000.0,12021000000.0,8197000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q2,,2014-06-30,2014-08-06 17:01:22+00:00,241000000.0,1277000000.0,42000000.0,357000000.0,0.0,16651000000.0,320000000.0,5735000000.0,,5659000000.0,4252000000.0,949000000.0,1534000000.0,,,1302000000.0,1287000000.0,,252000000.0,,,335000000.0,2606000000.0,301000000.0,-8432000000.0,3000000.0,16477000000.0,6544000000.0,3214000000.0,1773000000.0,6544000000.0,6544000000.0,9933000000.0,16477000000.0,11729000000.0,8160000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q1,,2014-03-31,2014-05-08 16:22:46+00:00,241000000.0,1275000000.0,72000000.0,191000000.0,0.0,16615000000.0,279000000.0,5697000000.0,,5802000000.0,4245000000.0,926000000.0,1539000000.0,,,1439000000.0,1217000000.0,,199000000.0,,,361000000.0,2398000000.0,323000000.0,-8436000000.0,4000000.0,16335000000.0,6534000000.0,2936000000.0,1719000000.0,6534000000.0,6534000000.0,9801000000.0,16335000000.0,11860000000.0,8082000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,FY,,2015-12-31,2017-02-23 16:07:23+00:00,209000000.0,1970000000.0,88000000.0,319000000.0,0.0,16876000000.0,496000000.0,6473000000.0,,6194000000.0,5674000000.0,1016000000.0,1490000000.0,,,735000000.0,1275000000.0,,248000000.0,,,505000000.0,2974000000.0,365000000.0,-8927000000.0,3000000.0,18133000000.0,6320000000.0,3471000000.0,2430000000.0,6320000000.0,6320000000.0,11813000000.0,18133000000.0,13172000000.0,9383000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q3,,2015-09-30,2015-11-04 16:25:22+00:00,210000000.0,1605000000.0,81000000.0,350000000.0,0.0,16831000000.0,367000000.0,6468000000.0,,6228000000.0,5796000000.0,1086000000.0,1479000000.0,,,770000000.0,1274000000.0,,360000000.0,,,578000000.0,3001000000.0,385000000.0,-8785000000.0,63000000.0,18215000000.0,6410000000.0,3462000000.0,2238000000.0,6410000000.0,6410000000.0,11805000000.0,18215000000.0,13274000000.0,9567000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q2,,2015-06-30,2015-08-06 16:05:12+00:00,191000000.0,1401000000.0,104000000.0,903000000.0,0.0,16780000000.0,316000000.0,5930000000.0,,5442000000.0,5069000000.0,968000000.0,1451000000.0,,,899000000.0,1195000000.0,,302000000.0,,,527000000.0,2638000000.0,391000000.0,-8587000000.0,43000000.0,17123000000.0,6580000000.0,3773000000.0,1937000000.0,6580000000.0,6580000000.0,10543000000.0,17123000000.0,11899000000.0,8606000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2015.0,Q1,,2015-03-31,2015-05-06 16:41:48+00:00,228000000.0,1512000000.0,142000000.0,242000000.0,0.0,16766000000.0,339000000.0,5896000000.0,,5499000000.0,3845000000.0,958000000.0,1458000000.0,,,963000000.0,1161000000.0,,300000000.0,,,430000000.0,2700000000.0,489000000.0,-8690000000.0,423000000.0,16472000000.0,6501000000.0,3189000000.0,2463000000.0,6501000000.0,6501000000.0,9971000000.0,16472000000.0,11825000000.0,7508000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,FY,,2016-12-31,2018-02-20 06:20:01+00:00,447000000.0,2312000000.0,1000000.0,196000000.0,0.0,17030000000.0,75000000.0,6678000000.0,,5883000000.0,5420000000.0,955000000.0,1630000000.0,,,18000000.0,1472000000.0,,764000000.0,,,666000000.0,2338000000.0,541000000.0,-8581000000.0,64000000.0,18096000000.0,6733000000.0,3239000000.0,3587000000.0,6733000000.0,6733000000.0,11363000000.0,18096000000.0,13227000000.0,7776000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q3,,2016-09-30,2016-11-03 16:10:46+00:00,298000000.0,2099000000.0,-99000000.0,237000000.0,0.0,17004000000.0,84000000.0,6498000000.0,,5838000000.0,5171000000.0,998000000.0,1500000000.0,,,26000000.0,1385000000.0,,365000000.0,,,680000000.0,3002000000.0,477000000.0,-8706000000.0,254000000.0,17697000000.0,6482000000.0,3181000000.0,3016000000.0,6482000000.0,6482000000.0,11215000000.0,17697000000.0,13016000000.0,8199000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q2,,2016-06-30,2016-08-03 16:12:18+00:00,284000000.0,2236000000.0,-70000000.0,438000000.0,0.0,16941000000.0,78000000.0,6475000000.0,,5930000000.0,5173000000.0,981000000.0,1487000000.0,,,24000000.0,1387000000.0,,408000000.0,,,616000000.0,3239000000.0,446000000.0,-8934000000.0,254000000.0,17838000000.0,6220000000.0,3330000000.0,3182000000.0,6220000000.0,6220000000.0,11618000000.0,17838000000.0,13021000000.0,8436000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2016.0,Q1,,2016-03-31,2016-05-04 16:08:58+00:00,232000000.0,1792000000.0,35000000.0,338000000.0,0.0,16864000000.0,76000000.0,6477000000.0,,6062000000.0,5424000000.0,1022000000.0,1464000000.0,,,295000000.0,1291000000.0,,331000000.0,,,551000000.0,2934000000.0,437000000.0,-8725000000.0,253000000.0,17718000000.0,6457000000.0,3164000000.0,2608000000.0,6457000000.0,6457000000.0,11261000000.0,17718000000.0,13090000000.0,8653000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,FY,,2017-12-31,2019-02-19 17:21:15+00:00,530000000.0,2456000000.0,-59000000.0,188000000.0,0.0,17177000000.0,66000000.0,6998000000.0,,5837000000.0,3815000000.0,1078000000.0,1697000000.0,,,191000000.0,1548000000.0,,867000000.0,,,688000000.0,2370000000.0,942000000.0,-8390000000.0,1801000000.0,19042000000.0,7011000000.0,3822000000.0,5654000000.0,7011000000.0,7012000000.0,12030000000.0,19042000000.0,13523000000.0,6376000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q3,,2017-09-30,2017-11-02 16:50:28+00:00,371000000.0,2551000000.0,-51000000.0,210000000.0,0.0,17141000000.0,76000000.0,6882000000.0,,5783000000.0,4416000000.0,1077000000.0,1678000000.0,,,66000000.0,1470000000.0,,640000000.0,,,815000000.0,1738000000.0,645000000.0,-7785000000.0,1266000000.0,18636000000.0,7588000000.0,3478000000.0,4828000000.0,7588000000.0,7588000000.0,11048000000.0,18636000000.0,13480000000.0,6220000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q2,,2017-06-30,2017-08-03 16:24:02+00:00,376000000.0,2238000000.0,-53000000.0,195000000.0,0.0,17073000000.0,75000000.0,6871000000.0,,5921000000.0,4817000000.0,1023000000.0,1651000000.0,,,58000000.0,1444000000.0,,668000000.0,,,717000000.0,1972000000.0,485000000.0,-8068000000.0,1018000000.0,18382000000.0,7235000000.0,3222000000.0,4300000000.0,7235000000.0,7235000000.0,11147000000.0,18382000000.0,13509000000.0,6847000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2017.0,Q1,,2017-03-31,2017-05-03 16:26:53+00:00,376000000.0,2298000000.0,-46000000.0,156000000.0,0.0,17031000000.0,65000000.0,6680000000.0,,5743000000.0,5509000000.0,971000000.0,1652000000.0,,,19000000.0,1429000000.0,,811000000.0,,,842000000.0,1872000000.0,405000000.0,-8215000000.0,5000000.0,17943000000.0,7053000000.0,3026000000.0,3490000000.0,7053000000.0,7053000000.0,10890000000.0,17943000000.0,13265000000.0,7400000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,FY,,2018-12-31,2020-02-25 16:58:01+00:00,349000000.0,2246000000.0,33000000.0,146000000.0,0.0,17362000000.0,161000000.0,7911000000.0,,6372000000.0,4803000000.0,1166000000.0,1782000000.0,,87000000.0,328000000.0,1608000000.0,-1000000.0,412000000.0,,1000000.0,846000000.0,1882000000.0,921000000.0,-6953000000.0,2253000000.0,20999000000.0,8726000000.0,4003000000.0,5260000000.0,8726000000.0,8726000000.0,12273000000.0,20999000000.0,15216000000.0,7013000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q3,,2018-09-30,2018-10-29 16:50:47+00:00,453000000.0,2469000000.0,25000000.0,168000000.0,0.0,17320000000.0,43000000.0,7588000000.0,,6297000000.0,4806000000.0,1134000000.0,1730000000.0,,,428000000.0,1580000000.0,,340000000.0,,,794000000.0,1774000000.0,1045000000.0,-7339000000.0,1820000000.0,20379000000.0,8289000000.0,3971000000.0,5082000000.0,8289000000.0,8289000000.0,12090000000.0,20379000000.0,14679000000.0,7008000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q2,,2018-06-30,2018-07-31 16:18:42+00:00,403000000.0,2266000000.0,-16000000.0,208000000.0,0.0,17247000000.0,46000000.0,7242000000.0,,5934000000.0,4808000000.0,1087000000.0,1715000000.0,,,364000000.0,1587000000.0,,399000000.0,,,796000000.0,1945000000.0,1001000000.0,-7770000000.0,1685000000.0,19615000000.0,7744000000.0,3929000000.0,4753000000.0,7744000000.0,7744000000.0,11870000000.0,19615000000.0,13972000000.0,7117000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2018.0,Q1,,2018-03-31,2018-05-01 06:32:14+00:00,404000000.0,2447000000.0,-128000000.0,287000000.0,0.0,17200000000.0,50000000.0,6984000000.0,,5713000000.0,4803000000.0,1113000000.0,1700000000.0,,,128000000.0,1580000000.0,,1174000000.0,,,725000000.0,2254000000.0,1048000000.0,-8326000000.0,962000000.0,19202000000.0,7029000000.0,4080000000.0,4988000000.0,7029000000.0,7030000000.0,12173000000.0,19202000000.0,13422000000.0,7185000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,FY,,2019-12-31,2020-05-06 17:20:28+00:00,542000000.0,2109000000.0,270000000.0,217000000.0,0.0,17577000000.0,195000000.0,10176000000.0,,7886000000.0,8592000000.0,1579000000.0,2079000000.0,,4196000000.0,,1828000000.0,,800000000.0,,,1529000000.0,3230000000.0,880000000.0,-2253000000.0,1416000000.0,30565000000.0,13877000000.0,4699000000.0,4866000000.0,13877000000.0,13877000000.0,16688000000.0,30565000000.0,23787000000.0,11822000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q3,,2019-09-30,2019-11-05 06:33:21+00:00,512000000.0,1932000000.0,138000000.0,277000000.0,0.0,17526000000.0,189000000.0,10015000000.0,,8074000000.0,9590000000.0,1566000000.0,1942000000.0,,,807000000.0,1796000000.0,,513000000.0,,,1879000000.0,2406000000.0,1020000000.0,-6249000000.0,1297000000.0,26756000000.0,9698000000.0,4847000000.0,4254000000.0,9698000000.0,9699000000.0,17057000000.0,26756000000.0,19968000000.0,12803000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q2,,2019-06-30,2019-07-30 16:11:18+00:00,524000000.0,1932000000.0,78000000.0,123000000.0,0.0,17438000000.0,175000000.0,8451000000.0,,6486000000.0,7591000000.0,1300000000.0,1820000000.0,,,416000000.0,1712000000.0,,445000000.0,,,1217000000.0,2027000000.0,3024000000.0,-6375000000.0,1949000000.0,24309000000.0,9424000000.0,6334000000.0,4850000000.0,9424000000.0,9425000000.0,14884000000.0,24309000000.0,16154000000.0,10034000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2019.0,Q1,,2019-03-31,2019-04-29 16:23:10+00:00,498000000.0,1963000000.0,87000000.0,139000000.0,0.0,17390000000.0,163000000.0,8179000000.0,,6448000000.0,7590000000.0,1228000000.0,1782000000.0,,,441000000.0,1621000000.0,,380000000.0,,,1158000000.0,2059000000.0,3083000000.0,-6528000000.0,1638000000.0,23802000000.0,9232000000.0,6234000000.0,4479000000.0,9232000000.0,9233000000.0,14569000000.0,23802000000.0,15785000000.0,10090000000.0,0.0,-1717000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2020.0,Q1,,2020-03-31,2020-05-06 17:20:28+00:00,605000000.0,1562000000.0,168000000.0,370000000.0,0.0,17605000000.0,205000000.0,10098000000.0,2098000000.0,7393000000.0,9331000000.0,1628000000.0,2098000000.0,,4162000000.0,589000000.0,1577000000.0,,804000000.0,,,1538000000.0,2412000000.0,1043000000.0,-2252000000.0,1004000000.0,30113000000.0,13804000000.0,4823000000.0,3976000000.0,13804000000.0,13804000000.0,16308000000.0,30113000000.0,23191000000.0,12332000000.0,0.0,-1717000000.0
