company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,Q1,2009-01-01,2009-03-31,2010-05-06 16:49:45+00:00,128000000.0,-0.01,-0.01,-0.01,,-84000000.0,-13000000.0,-13000000.0,-13000000.0,607000000.0,2010000000.0,,-6000000.0,46000000.0,287000000.0,257000000.0,23000000.0,651000000.0,607000000.0,1403000000.0,102000000.0,1392000000.0,11000000.0,-108000000.0,-97000000.0,2010000000.0,1300000000.0,1504800000.0,1504800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q4,2010-10-01,2010-12-31,,132000000.0,0.16,0.16,0.17,1877000000.0,-6000000.0,236000000.0,236000000.0,236000000.0,659000000.0,2002000000.0,,-12000000.0,-1589000000.0,-354000000.0,224000000.0,19000000.0,686000000.0,659000000.0,1343000000.0,106000000.0,995000000.0,348000000.0,-118000000.0,230000000.0,2002000000.0,1521400000.0,1517800000.0,1517800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 16:02:54+00:00,513000000.0,-0.7,-0.7,-0.7,1882000000.0,2000000.0,-1065000000.0,-1065000000.0,-1065000000.0,2599000000.0,7806000000.0,,-14000000.0,185000000.0,-354000000.0,939000000.0,116000000.0,2582000000.0,2599000000.0,5207000000.0,393000000.0,5863000000.0,-656000000.0,-407000000.0,-1063000000.0,7806000000.0,1521400000.0,1517800000.0,1517800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q3,2010-07-01,2010-09-30,2010-11-05 14:14:49+00:00,129000000.0,0.13,0.13,0.12,5000000.0,-27000000.0,190000000.0,190000000.0,190000000.0,623000000.0,1916000000.0,,3000000.0,39000000.0,,230000000.0,5000000.0,634000000.0,623000000.0,1293000000.0,91000000.0,1042000000.0,251000000.0,-88000000.0,163000000.0,1916000000.0,1461500000.0,1519800000.0,1529300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q3YTD,2010-01-01,2010-09-30,,381000000.0,-0.86,-0.86,-0.87,5000000.0,8000000.0,-1301000000.0,-1301000000.0,-1301000000.0,1940000000.0,5804000000.0,,-2000000.0,1774000000.0,,715000000.0,97000000.0,1896000000.0,1940000000.0,3864000000.0,287000000.0,4868000000.0,-1004000000.0,-289000000.0,-1293000000.0,5804000000.0,1461500000.0,1519800000.0,1529300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q3TTM,2009-10-01,2010-09-30,,512000000.0,-1.57,-1.57,-1.58,7000000.0,-263000000.0,-2377000000.0,-2377000000.0,-2377000000.0,2650000000.0,7883000000.0,,4000000.0,1815000000.0,1499000000.0,976000000.0,115000000.0,2544000000.0,2650000000.0,5233000000.0,409000000.0,7468000000.0,-2235000000.0,-405000000.0,-2640000000.0,7883000000.0,1461500000.0,1519800000.0,1529300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q2,2010-04-01,2010-06-30,2010-08-05 14:54:36+00:00,124000000.0,0.06,0.06,0.06,,21000000.0,98000000.0,98000000.0,98000000.0,654000000.0,1928000000.0,,-9000000.0,26000000.0,,232000000.0,27000000.0,634000000.0,654000000.0,1274000000.0,103000000.0,1043000000.0,231000000.0,-112000000.0,119000000.0,1928000000.0,1633300000.0,1516600000.0,1525300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q2YTD,2010-01-01,2010-06-30,,252000000.0,-0.99,-0.99,-0.99,,35000000.0,-1491000000.0,-1491000000.0,-1491000000.0,1317000000.0,3888000000.0,,-5000000.0,1735000000.0,,485000000.0,92000000.0,1262000000.0,1317000000.0,2571000000.0,196000000.0,3826000000.0,-1255000000.0,-201000000.0,-1456000000.0,3888000000.0,1633300000.0,1516600000.0,1525300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q2TTM,2009-07-01,2010-06-30,,509000000.0,-1.76,-1.76,-1.76,2000000.0,-186000000.0,-2661000000.0,-2661000000.0,-2661000000.0,2656000000.0,7992000000.0,,-3000000.0,1827000000.0,1735000000.0,1004000000.0,119000000.0,2575000000.0,2656000000.0,5336000000.0,409000000.0,7771000000.0,-2435000000.0,-412000000.0,-2847000000.0,7992000000.0,1633300000.0,1516600000.0,1525300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q1,2010-01-01,2010-03-31,2010-05-06 16:49:45+00:00,128000000.0,-1.05,-1.05,-1.05,,14000000.0,-1589000000.0,-1589000000.0,-1589000000.0,663000000.0,1960000000.0,,4000000.0,1709000000.0,,253000000.0,65000000.0,628000000.0,663000000.0,1297000000.0,93000000.0,2783000000.0,-1486000000.0,-89000000.0,-1575000000.0,1960000000.0,1513300000.0,1514500000.0,1514500000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2010.0,Q1TTM,2009-04-01,2010-03-31,,511000000.0,-1.72,-1.72,-1.72,12000000.0,-185000000.0,-2601000000.0,-2601000000.0,-2601000000.0,2632000000.0,8138000000.0,,3000000.0,1854000000.0,1751000000.0,1052000000.0,105000000.0,2612000000.0,2632000000.0,5506000000.0,398000000.0,7897000000.0,-2391000000.0,-395000000.0,-2786000000.0,8138000000.0,1513300000.0,1514500000.0,1514500000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q4,2011-10-01,2011-12-31,,96000000.0,0.07,0.07,0.07,,-7000000.0,107000000.0,107000000.0,107000000.0,660000000.0,1848000000.0,,,787000000.0,-722000000.0,231000000.0,11000000.0,614000000.0,660000000.0,1188000000.0,71000000.0,1017000000.0,171000000.0,-71000000.0,100000000.0,1848000000.0,1520700000.0,1509300000.0,1519000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,FY,2011-01-01,2011-12-31,2014-02-26 16:47:07+00:00,421000000.0,0.29,0.29,0.29,718000000.0,201000000.0,441000000.0,441000000.0,441000000.0,2659000000.0,7622000000.0,,19000000.0,172000000.0,-730000000.0,895000000.0,89000000.0,2494000000.0,2659000000.0,4963000000.0,281000000.0,4059000000.0,904000000.0,-262000000.0,642000000.0,7622000000.0,1520700000.0,1509300000.0,1519000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q3,2011-07-01,2011-09-30,2011-11-08 16:50:25+00:00,97000000.0,0.09,0.09,0.09,9000000.0,-31000000.0,142000000.0,142000000.0,142000000.0,680000000.0,1874000000.0,,-1000000.0,36000000.0,-8000000.0,229000000.0,22000000.0,635000000.0,680000000.0,1194000000.0,62000000.0,1020000000.0,174000000.0,-63000000.0,111000000.0,1874000000.0,1577800000.0,1514400000.0,1524000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q3YTD,2011-01-01,2011-09-30,,325000000.0,0.22,0.22,0.22,718000000.0,208000000.0,334000000.0,334000000.0,334000000.0,1999000000.0,5774000000.0,,19000000.0,-615000000.0,-8000000.0,664000000.0,78000000.0,1880000000.0,1999000000.0,3775000000.0,210000000.0,3042000000.0,733000000.0,-191000000.0,542000000.0,5774000000.0,1577800000.0,1514400000.0,1524000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q3TTM,2010-10-01,2011-09-30,,457000000.0,0.38,0.38,0.39,2595000000.0,202000000.0,570000000.0,570000000.0,570000000.0,2658000000.0,7776000000.0,,7000000.0,-2204000000.0,-362000000.0,888000000.0,97000000.0,2566000000.0,2658000000.0,5118000000.0,316000000.0,4037000000.0,1081000000.0,-309000000.0,772000000.0,7776000000.0,1577800000.0,1514400000.0,1524000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q2,2011-04-01,2011-06-30,2011-08-05 13:29:12+00:00,96000000.0,0.1,0.1,0.1,12000000.0,12000000.0,146000000.0,146000000.0,146000000.0,688000000.0,1975000000.0,,-6000000.0,52000000.0,0.0,223000000.0,18000000.0,649000000.0,688000000.0,1287000000.0,73000000.0,1050000000.0,237000000.0,-79000000.0,158000000.0,1975000000.0,1460000000.0,1528600000.0,1535800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q2YTD,2011-01-01,2011-06-30,,228000000.0,0.13,0.13,0.13,709000000.0,239000000.0,192000000.0,192000000.0,192000000.0,1319000000.0,3900000000.0,,20000000.0,-651000000.0,,435000000.0,56000000.0,1245000000.0,1319000000.0,2581000000.0,148000000.0,2022000000.0,559000000.0,-128000000.0,431000000.0,3900000000.0,1460000000.0,1528600000.0,1535800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q2TTM,2010-07-01,2011-06-30,,489000000.0,0.42,0.42,0.42,2591000000.0,206000000.0,618000000.0,618000000.0,618000000.0,2601000000.0,7818000000.0,,11000000.0,-2201000000.0,-354000000.0,889000000.0,80000000.0,2565000000.0,2601000000.0,5217000000.0,345000000.0,4059000000.0,1158000000.0,-334000000.0,824000000.0,7818000000.0,1460000000.0,1528600000.0,1535800000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 16:11:54+00:00,132000000.0,0.03,0.03,0.03,697000000.0,227000000.0,46000000.0,46000000.0,46000000.0,631000000.0,1925000000.0,,26000000.0,-703000000.0,,212000000.0,38000000.0,596000000.0,631000000.0,1294000000.0,75000000.0,972000000.0,322000000.0,-49000000.0,273000000.0,1925000000.0,1533300000.0,1526500000.0,1536300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2011.0,Q1TTM,2010-04-01,2011-03-31,,517000000.0,0.38,0.38,0.38,2579000000.0,215000000.0,570000000.0,570000000.0,570000000.0,2567000000.0,7771000000.0,,8000000.0,-2227000000.0,-354000000.0,898000000.0,89000000.0,2550000000.0,2567000000.0,5204000000.0,375000000.0,4052000000.0,1152000000.0,-367000000.0,785000000.0,7771000000.0,1533300000.0,1526500000.0,1536300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q4,2012-10-01,2012-12-31,,100000000.0,0.02,0.02,0.02,,-10000000.0,61000000.0,61000000.0,61000000.0,582000000.0,1820000000.0,,-3000000.0,28000000.0,69000000.0,238000000.0,44000000.0,642000000.0,582000000.0,1238000000.0,63000000.0,1121000000.0,117000000.0,-66000000.0,51000000.0,1820000000.0,1407600000.0,1406700000.0,1406700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,FY,2012-01-01,2012-12-31,2015-02-25 16:11:03+00:00,395000000.0,-2.89,-2.89,-2.89,4492000000.0,-39000000.0,-4068000000.0,-4068000000.0,-4068000000.0,2349000000.0,7249000000.0,,22000000.0,153000000.0,177000000.0,886000000.0,136000000.0,2529000000.0,2349000000.0,4900000000.0,261000000.0,8768000000.0,-3868000000.0,-239000000.0,-4107000000.0,7249000000.0,1407600000.0,1406700000.0,1406700000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q3,2012-07-01,2012-09-30,2012-11-06 17:09:01+00:00,99000000.0,-0.48,-0.48,-0.48,761000000.0,1000000.0,-664000000.0,-664000000.0,-664000000.0,558000000.0,1735000000.0,,-4000000.0,29000000.0,39000000.0,220000000.0,54000000.0,569000000.0,558000000.0,1177000000.0,65000000.0,1771000000.0,-594000000.0,-69000000.0,-663000000.0,1735000000.0,1383300000.0,1392500000.0,1392500000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q3YTD,2012-01-01,2012-09-30,,295000000.0,-2.91,-2.91,-2.91,4492000000.0,-29000000.0,-4129000000.0,-4129000000.0,-4129000000.0,1767000000.0,5429000000.0,,25000000.0,125000000.0,108000000.0,648000000.0,92000000.0,1887000000.0,1767000000.0,3662000000.0,198000000.0,7647000000.0,-3985000000.0,-173000000.0,-4158000000.0,5429000000.0,1383300000.0,1392500000.0,1392500000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q3TTM,2011-10-01,2012-09-30,,391000000.0,-2.84,-2.84,-2.84,4492000000.0,-36000000.0,-4022000000.0,-4022000000.0,-4022000000.0,2427000000.0,7277000000.0,,25000000.0,912000000.0,-614000000.0,879000000.0,103000000.0,2501000000.0,2427000000.0,4850000000.0,269000000.0,8664000000.0,-3814000000.0,-244000000.0,-4058000000.0,7277000000.0,1383300000.0,1392500000.0,1392500000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q2,2012-04-01,2012-06-30,2012-08-07 17:31:10+00:00,99000000.0,-2.51,-2.51,-2.51,3731000000.0,-40000000.0,-3578000000.0,-3578000000.0,-3578000000.0,578000000.0,1828000000.0,,33000000.0,48000000.0,69000000.0,213000000.0,28000000.0,649000000.0,578000000.0,1250000000.0,64000000.0,4837000000.0,-3587000000.0,-31000000.0,-3618000000.0,1828000000.0,1425500000.0,1423200000.0,1423200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q2YTD,2012-01-01,2012-06-30,,196000000.0,-2.43,-2.43,-2.43,3731000000.0,-30000000.0,-3465000000.0,-3465000000.0,-3465000000.0,1209000000.0,3694000000.0,,29000000.0,96000000.0,69000000.0,428000000.0,38000000.0,1318000000.0,1209000000.0,2485000000.0,133000000.0,5876000000.0,-3391000000.0,-104000000.0,-3495000000.0,3694000000.0,1425500000.0,1423200000.0,1423200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q2TTM,2011-07-01,2012-06-30,,389000000.0,-2.27,-2.27,-2.27,3740000000.0,-68000000.0,-3216000000.0,-3216000000.0,-3216000000.0,2549000000.0,7416000000.0,,28000000.0,919000000.0,-661000000.0,888000000.0,71000000.0,2567000000.0,2549000000.0,4867000000.0,266000000.0,7913000000.0,-3046000000.0,-238000000.0,-3284000000.0,7416000000.0,1425500000.0,1423200000.0,1423200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q1TTM,2011-04-01,2012-03-31,,386000000.0,0.34,0.34,0.34,21000000.0,-16000000.0,508000000.0,508000000.0,508000000.0,2659000000.0,7563000000.0,,-11000000.0,923000000.0,-730000000.0,898000000.0,61000000.0,2567000000.0,2659000000.0,4904000000.0,275000000.0,4126000000.0,778000000.0,-286000000.0,492000000.0,7563000000.0,1412500000.0,1445200000.0,1454100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 16:01:34+00:00,97000000.0,0.08,0.08,0.08,0.0,10000000.0,113000000.0,113000000.0,113000000.0,631000000.0,1866000000.0,,-4000000.0,48000000.0,0.0,215000000.0,10000000.0,669000000.0,631000000.0,1235000000.0,69000000.0,1039000000.0,196000000.0,-73000000.0,123000000.0,1866000000.0,1412500000.0,1445200000.0,1454100000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q4,2013-10-01,2013-12-31,,105000000.0,0.07,0.07,0.07,,-49000000.0,108000000.0,108000000.0,108000000.0,556000000.0,1838000000.0,,-11000000.0,24000000.0,17000000.0,217000000.0,46000000.0,746000000.0,556000000.0,1282000000.0,57000000.0,1155000000.0,127000000.0,-68000000.0,59000000.0,1838000000.0,1344400000.0,1341200000.0,1341200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,FY,2013-01-01,2013-12-31,2015-02-25 16:11:03+00:00,410000000.0,-0.09,-0.09,-0.09,476000000.0,-102000000.0,-121000000.0,-121000000.0,-121000000.0,2174000000.0,7143000000.0,,-19000000.0,140000000.0,183000000.0,861000000.0,101000000.0,2678000000.0,2174000000.0,4969000000.0,324000000.0,4849000000.0,120000000.0,-343000000.0,-223000000.0,7143000000.0,1344400000.0,1341200000.0,1341200000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q3,2013-07-01,2013-09-30,2013-11-05 16:40:08+00:00,101000000.0,0.0,0.0,0.0,0.0,-35000000.0,-5000000.0,-5000000.0,-5000000.0,510000000.0,1735000000.0,,-6000000.0,28000000.0,76000000.0,217000000.0,19000000.0,681000000.0,510000000.0,1225000000.0,137000000.0,1122000000.0,103000000.0,-143000000.0,-40000000.0,1735000000.0,,1340300000.0,1340300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q3YTD,2013-01-01,2013-09-30,,305000000.0,-0.16,-0.16,-0.16,476000000.0,-53000000.0,-229000000.0,-229000000.0,-229000000.0,1618000000.0,5305000000.0,,-8000000.0,116000000.0,166000000.0,644000000.0,55000000.0,1932000000.0,1618000000.0,3687000000.0,267000000.0,3694000000.0,-7000000.0,-275000000.0,-282000000.0,5305000000.0,,1340300000.0,1340300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q3TTM,2012-10-01,2013-09-30,,405000000.0,-0.14,-0.14,-0.14,476000000.0,-63000000.0,-168000000.0,-168000000.0,-168000000.0,2200000000.0,7125000000.0,,-11000000.0,144000000.0,235000000.0,882000000.0,99000000.0,2574000000.0,2200000000.0,4925000000.0,330000000.0,4815000000.0,110000000.0,-341000000.0,-231000000.0,7125000000.0,,1340300000.0,1340300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q2,2013-04-01,2013-06-30,2013-08-07 08:22:55+00:00,101000000.0,0.1,0.1,0.1,53000000.0,22000000.0,130000000.0,130000000.0,130000000.0,530000000.0,1809000000.0,,-3000000.0,47000000.0,-34000000.0,223000000.0,26000000.0,643000000.0,530000000.0,1279000000.0,65000000.0,1059000000.0,220000000.0,-68000000.0,152000000.0,1809000000.0,1300000000.0,1343500000.0,1358600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q2YTD,2013-01-01,2013-06-30,,204000000.0,-0.16,-0.16,-0.16,476000000.0,-18000000.0,-224000000.0,-224000000.0,-224000000.0,1108000000.0,3570000000.0,,-2000000.0,88000000.0,90000000.0,427000000.0,36000000.0,1251000000.0,1108000000.0,2462000000.0,130000000.0,2572000000.0,-110000000.0,-132000000.0,-242000000.0,3570000000.0,1300000000.0,1343500000.0,1358600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q2TTM,2012-07-01,2013-06-30,,403000000.0,-0.62,-0.62,-0.62,1237000000.0,-27000000.0,-827000000.0,-827000000.0,-827000000.0,2248000000.0,7125000000.0,,-9000000.0,145000000.0,198000000.0,885000000.0,134000000.0,2462000000.0,2248000000.0,4877000000.0,258000000.0,5464000000.0,-587000000.0,-267000000.0,-854000000.0,7125000000.0,1300000000.0,1343500000.0,1358600000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q1TTM,2012-04-01,2013-03-31,,401000000.0,-3.23,-3.23,-3.23,4915000000.0,-89000000.0,-4535000000.0,-4535000000.0,-4535000000.0,2296000000.0,7144000000.0,,27000000.0,146000000.0,301000000.0,875000000.0,136000000.0,2468000000.0,2296000000.0,4848000000.0,257000000.0,9242000000.0,-4394000000.0,-230000000.0,-4624000000.0,7144000000.0,1361500000.0,1351900000.0,1351900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2013.0,Q1,2013-01-01,2013-03-31,2014-05-08 16:22:46+00:00,103000000.0,-0.26,-0.26,-0.26,423000000.0,-40000000.0,-354000000.0,-354000000.0,-354000000.0,578000000.0,1761000000.0,,1000000.0,41000000.0,124000000.0,204000000.0,10000000.0,608000000.0,578000000.0,1183000000.0,65000000.0,1513000000.0,-330000000.0,-64000000.0,-394000000.0,1761000000.0,1361500000.0,1351900000.0,1351900000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:07:23+00:00,438000000.0,-0.09,-0.09,-0.09,195000000.0,-390000000.0,-119000000.0,-119000000.0,-119000000.0,2210000000.0,7380000000.0,,8000000.0,111000000.0,939000000.0,817000000.0,69000000.0,2902000000.0,2210000000.0,5170000000.0,216000000.0,5471000000.0,-301000000.0,-208000000.0,-509000000.0,7380000000.0,1322200000.0,1324300000.0,1324300000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2014.0,Q4,2014-10-01,2014-12-31,,111000000.0,-0.22,-0.22,-0.22,18000000.0,-255000000.0,-299000000.0,-299000000.0,-299000000.0,560000000.0,1887000000.0,,-6000000.0,25000000.0,652000000.0,208000000.0,32000000.0,774000000.0,560000000.0,1327000000.0,55000000.0,1820000000.0,-493000000.0,-61000000.0,-554000000.0,1887000000.0,1322200000.0,1324300000.0,1324300000.0
