company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2007.0,FY,2007-01-01,2007-12-31,2010-02-25 19:40:11+00:00,-261000000.0,,475000000.0,543000000.0,918000000.0,,4000000.0,-339000000.0,132000000.0,246000000.0,-680000000.0,-474000000.0,934000000.0,-680000000.0,-474000000.0,934000000.0,-216000000.0,-495000000.0,-495000000.0,850000000.0,2000000.0,-123000000.0,,-363000000.0,-1000000000.0,-60000000.0,243000000.0,30000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2008.0,FY,2008-01-01,2008-12-31,2010-02-25 19:40:11+00:00,-696000000.0,,416000000.0,414000000.0,864000000.0,,-1000000.0,-411000000.0,71000000.0,,-1350000000.0,324000000.0,1216000000.0,-1350000000.0,324000000.0,1216000000.0,189000000.0,-2036000000.0,-2036000000.0,2799000000.0,4000000.0,1231000000.0,,-362000000.0,-1425000000.0,,149000000.0,2000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2008.0,Q3,2008-07-01,2008-09-30,,,,,,,-2000000.0,-1000000.0,,20000000.0,,-493000000.0,-26000000.0,,-493000000.0,-26000000.0,638000000.0,118000000.0,,,,,-15000000.0,,-72000000.0,-513000000.0,,63000000.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 08:52:41+00:00,-690000000.0,,,,,1286000000.0,1000000.0,,68000000.0,,-1353000000.0,472000000.0,,-1353000000.0,472000000.0,1162000000.0,282000000.0,,,,4000000.0,-26000000.0,,-208000000.0,-1425000000.0,,110000000.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-06 16:55:58+00:00,-690000000.0,,,,,1288000000.0,2000000.0,,48000000.0,,-860000000.0,498000000.0,,-860000000.0,498000000.0,524000000.0,164000000.0,,,,4000000.0,-11000000.0,,-136000000.0,-912000000.0,,47000000.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,Q4,2009-10-01,2009-12-31,,-6000000.0,,46000000.0,364000000.0,0.0,,-1000000.0,0.0,1000000.0,1972000000.0,-127000000.0,-60000000.0,-329000000.0,-127000000.0,-60000000.0,-329000000.0,-517000000.0,-1025000000.0,-1025000000.0,696000000.0,,132000000.0,-50000000.0,-87000000.0,-2100000000.0,,-54000000.0,5000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,FY,2009-01-01,2009-12-31,2012-02-17 16:40:03+00:00,-527000000.0,,46000000.0,364000000.0,834000000.0,0.0,1000000.0,861000000.0,33000000.0,1972000000.0,-820000000.0,-793000000.0,835000000.0,-820000000.0,-793000000.0,835000000.0,-777000000.0,-1025000000.0,-1025000000.0,165000000.0,,91000000.0,-50000000.0,-312000000.0,-2825000000.0,0.0,,5000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,Q3YTD,2009-01-01,2009-09-30,2009-11-06 08:52:41+00:00,-521000000.0,,,,,0.0,2000000.0,,32000000.0,,-693000000.0,-733000000.0,,-693000000.0,-733000000.0,1164000000.0,-260000000.0,,,,0.0,-41000000.0,,-225000000.0,-725000000.0,,54000000.0,
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,Q3TTM,2008-10-01,2009-09-30,,-527000000.0,,416000000.0,414000000.0,864000000.0,-1286000000.0,,-411000000.0,35000000.0,,-690000000.0,-881000000.0,1216000000.0,-690000000.0,-881000000.0,1218000000.0,-353000000.0,-2036000000.0,-2036000000.0,2799000000.0,,1216000000.0,,-379000000.0,-725000000.0,,93000000.0,2000000.0
Boston Scientific Corp,BSX,Y6ZDD9FP4P8JSSJMW954,885725,2009.0,Q3,2009-07-01,2009-09-30,,,,,,,,2000000.0,,19000000.0,,-206000000.0,-93000000.0,,-206000000.0,-93000000.0,484000000.0,187000000.0,,,,,-6000000.0,,-91000000.0,-225000000.0,,4000000.0,
