company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q1,,2010-03-31,2011-04-28 16:20:30+00:00,810000000.0,1029000000.0,,3779000000.0,-1328000000.0,276000000.0,496000000.0,,2951000000.0,,,42000000.0,2347000000.0,6445000000.0,,3185000000.0,116000000.0,888000000.0,2666000000.0,210000000.0,175000000.0,821000000.0,790000000.0,60000000.0,18000000.0,630000000.0,318000000.0,34000000.0,11000000.0,63000000.0,214000000.0,281000000.0,1000000.0,8372000000.0,1477000000.0,2537000000.0,1899000000.0,1477000000.0,1687000000.0,6685000000.0,8372000000.0,3169000000.0,4786000000.0,-360000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,FY,,2011-12-31,2013-02-13 16:38:58+00:00,1038000000.0,1158000000.0,598000000.0,4022000000.0,-1321000000.0,306000000.0,400000000.0,0.0,2993000000.0,38000000.0,,116000000.0,2082000000.0,6899000000.0,,3627000000.0,315000000.0,1061000000.0,2877000000.0,153000000.0,212000000.0,1140000000.0,165000000.0,,,842000000.0,404000000.0,,,124000000.0,-379000000.0,406000000.0,,8975000000.0,888000000.0,2743000000.0,2245000000.0,888000000.0,1041000000.0,7934000000.0,8975000000.0,3355000000.0,5689000000.0,-405000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q3,,2011-09-30,2012-10-25 16:09:40+00:00,935000000.0,1218000000.0,,4067000000.0,-987000000.0,204000000.0,256000000.0,0.0,2992000000.0,,,60000000.0,2762000000.0,6998000000.0,,3743000000.0,312000000.0,1101000000.0,2931000000.0,154000000.0,204000000.0,782000000.0,833000000.0,,,848000000.0,412000000.0,,,112000000.0,392000000.0,345000000.0,1000000.0,9601000000.0,1989000000.0,2688000000.0,2113000000.0,1989000000.0,2143000000.0,7458000000.0,9601000000.0,3982000000.0,5345000000.0,-408000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q2,,2011-06-30,2012-07-26 16:05:09+00:00,985000000.0,1322000000.0,,4240000000.0,-672000000.0,238000000.0,260000000.0,0.0,2988000000.0,,,63000000.0,2957000000.0,7416000000.0,,3969000000.0,330000000.0,1114000000.0,3176000000.0,157000000.0,234000000.0,823000000.0,836000000.0,,,867000000.0,398000000.0,,,104000000.0,276000000.0,371000000.0,,10193000000.0,2182000000.0,2800000000.0,2192000000.0,2182000000.0,2339000000.0,7854000000.0,10193000000.0,4217000000.0,5662000000.0,-410000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q1,,2011-03-31,2012-04-26 16:06:45+00:00,889000000.0,1223000000.0,,4070000000.0,-806000000.0,273000000.0,430000000.0,0.0,3043000000.0,,,59000000.0,2900000000.0,7213000000.0,,3991000000.0,301000000.0,1103000000.0,3143000000.0,201000000.0,215000000.0,836000000.0,816000000.0,,,788000000.0,403000000.0,,,78000000.0,203000000.0,372000000.0,,10025000000.0,2029000000.0,2834000000.0,2077000000.0,2029000000.0,2230000000.0,7795000000.0,10025000000.0,4048000000.0,5718000000.0,-411000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,FY,,2012-12-31,2014-02-13 16:14:22+00:00,1032000000.0,968000000.0,613000000.0,3898000000.0,-1506000000.0,306000000.0,431000000.0,0.0,3007000000.0,43000000.0,,,2079000000.0,6667000000.0,,3454000000.0,294000000.0,1139000000.0,2769000000.0,174000000.0,182000000.0,1110000000.0,155000000.0,,,808000000.0,329000000.0,,,110000000.0,-195000000.0,319000000.0,,8598000000.0,881000000.0,2648000000.0,2162000000.0,881000000.0,1055000000.0,7543000000.0,8598000000.0,3181000000.0,5381000000.0,-425000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3,,2012-09-30,2013-10-31 16:21:37+00:00,853000000.0,1133000000.0,,4102000000.0,-1270000000.0,220000000.0,336000000.0,0.0,3004000000.0,,,120000000.0,2065000000.0,6837000000.0,,3537000000.0,300000000.0,1228000000.0,2735000000.0,150000000.0,209000000.0,1061000000.0,829000000.0,,,863000000.0,370000000.0,,,91000000.0,-35000000.0,356000000.0,,8871000000.0,1286000000.0,2788000000.0,2038000000.0,1286000000.0,1436000000.0,7435000000.0,8871000000.0,3348000000.0,5397000000.0,-413000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2,,2012-06-30,2013-07-25 16:07:34+00:00,909000000.0,1173000000.0,,4056000000.0,-1373000000.0,248000000.0,336000000.0,0.0,3002000000.0,,,115000000.0,2023000000.0,6777000000.0,,3567000000.0,292000000.0,1223000000.0,2721000000.0,142000000.0,204000000.0,1083000000.0,753000000.0,,,836000000.0,374000000.0,,,115000000.0,-125000000.0,452000000.0,,8834000000.0,1102000000.0,2847000000.0,2114000000.0,1102000000.0,1244000000.0,7590000000.0,8834000000.0,3266000000.0,5476000000.0,-402000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q1,,2012-03-31,2013-04-24 16:25:41+00:00,943000000.0,1199000000.0,,4165000000.0,-1205000000.0,276000000.0,299000000.0,0.0,2998000000.0,,,121000000.0,2127000000.0,7049000000.0,,3724000000.0,316000000.0,1237000000.0,2884000000.0,164000000.0,214000000.0,1126000000.0,767000000.0,,,848000000.0,410000000.0,,,130000000.0,-258000000.0,406000000.0,,9161000000.0,1131000000.0,2865000000.0,2116000000.0,1131000000.0,1295000000.0,7866000000.0,9161000000.0,3412000000.0,5750000000.0,-404000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,FY,,2013-12-31,2015-02-10 17:59:40+00:00,1144000000.0,943000000.0,600000000.0,3806000000.0,-1121000000.0,298000000.0,383000000.0,0.0,3042000000.0,38000000.0,,68000000.0,2059000000.0,6438000000.0,,3245000000.0,315000000.0,1117000000.0,2632000000.0,147000000.0,196000000.0,537000000.0,150000000.0,,,795000000.0,286000000.0,,,107000000.0,-11000000.0,322000000.0,,8419000000.0,1456000000.0,2550000000.0,2254000000.0,1456000000.0,1603000000.0,6816000000.0,8419000000.0,3237000000.0,4562000000.0,-454000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3,,2013-09-30,2013-10-31 16:21:37+00:00,989000000.0,1172000000.0,,3909000000.0,-1520000000.0,198000000.0,219000000.0,0.0,3036000000.0,,,,2059000000.0,6566000000.0,,3298000000.0,291000000.0,1178000000.0,2657000000.0,167000000.0,195000000.0,1002000000.0,732000000.0,,,793000000.0,315000000.0,,,103000000.0,136000000.0,366000000.0,,8472000000.0,1210000000.0,2672000000.0,2087000000.0,1210000000.0,1377000000.0,7095000000.0,8472000000.0,3143000000.0,5008000000.0,-442000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q2,,2013-06-30,2013-07-25 16:07:34+00:00,982000000.0,1159000000.0,,3820000000.0,-1559000000.0,257000000.0,249000000.0,0.0,3020000000.0,,,,2031000000.0,6420000000.0,,3336000000.0,290000000.0,1175000000.0,2600000000.0,160000000.0,190000000.0,1004000000.0,700000000.0,,,796000000.0,310000000.0,,,110000000.0,6000000.0,437000000.0,,8410000000.0,1034000000.0,2693000000.0,2119000000.0,1034000000.0,1194000000.0,7216000000.0,8410000000.0,3117000000.0,5097000000.0,-433000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q1,,2013-03-31,2013-04-24 16:25:41+00:00,904000000.0,1047000000.0,,3829000000.0,-1485000000.0,289000000.0,359000000.0,0.0,3015000000.0,,,,2048000000.0,6509000000.0,,3550000000.0,293000000.0,1178000000.0,2680000000.0,175000000.0,184000000.0,1087000000.0,678000000.0,,,813000000.0,323000000.0,,,99000000.0,-126000000.0,347000000.0,,8517000000.0,980000000.0,2683000000.0,1929000000.0,980000000.0,1155000000.0,7362000000.0,8517000000.0,3154000000.0,5433000000.0,-424000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,FY,,2014-12-31,2016-05-13 06:51:42+00:00,1137000000.0,550000000.0,517000000.0,3446000000.0,-1494000000.0,796000000.0,512000000.0,0.0,3068000000.0,43000000.0,,22000000.0,1893000000.0,5891000000.0,,2957000000.0,427000000.0,1035000000.0,2445000000.0,117000000.0,121000000.0,643000000.0,143000000.0,,,685000000.0,227000000.0,,,274000000.0,-440000000.0,488000000.0,,7843000000.0,654000000.0,2371000000.0,2328000000.0,654000000.0,771000000.0,7072000000.0,7843000000.0,3027000000.0,4744000000.0,-480000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3,,2014-09-30,2015-10-28 17:12:07+00:00,1027000000.0,1042000000.0,544000000.0,,,226000000.0,264000000.0,,1823000000.0,,,,1960000000.0,,,2419000000.0,,1112000000.0,2499000000.0,,,,150000000.0,,,1159000000.0,887000000.0,,,105000000.0,,1065000000.0,,8141000000.0,1823000000.0,2523000000.0,2786000000.0,1823000000.0,1823000000.0,6318000000.0,8141000000.0,3119000000.0,3532000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2,,2014-06-30,2015-07-30 16:55:45+00:00,1123000000.0,1147000000.0,538000000.0,,,256000000.0,194000000.0,,1922000000.0,,,,2065000000.0,,,2620000000.0,,1204000000.0,2661000000.0,,,,150000000.0,,,1217000000.0,955000000.0,,,103000000.0,,1027000000.0,,8591000000.0,1922000000.0,2648000000.0,2838000000.0,1922000000.0,1922000000.0,6669000000.0,8591000000.0,3282000000.0,3831000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q1,,2014-03-31,2015-04-29 16:38:11+00:00,1074000000.0,1078000000.0,527000000.0,,,283000000.0,201000000.0,,1760000000.0,,,,2059000000.0,,,3371000000.0,,1204000000.0,2634000000.0,,,,150000000.0,,,1218000000.0,992000000.0,,,94000000.0,,331000000.0,,8488000000.0,1760000000.0,2577000000.0,2082000000.0,1760000000.0,1760000000.0,6728000000.0,8488000000.0,3277000000.0,4646000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,FY,,2015-12-31,2017-02-10 06:40:01+00:00,1212000000.0,562000000.0,516000000.0,3266000000.0,-2017000000.0,687000000.0,399000000.0,,3066000000.0,36000000.0,,32000000.0,2489000000.0,6227000000.0,597000000.0,5345000000.0,409000000.0,1007000000.0,2961000000.0,108000000.0,124000000.0,659000000.0,130000000.0,,,599000000.0,205000000.0,,,366000000.0,-305000000.0,228000000.0,,9421000000.0,171000000.0,2334000000.0,2122000000.0,171000000.0,279000000.0,9142000000.0,9421000000.0,4126000000.0,7020000000.0,-573000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q3,,2015-09-30,2016-10-26 16:44:51+00:00,1004000000.0,753000000.0,,,,738000000.0,270000000.0,,374000000.0,,,,2797000000.0,,404000000.0,5609000000.0,,1023000000.0,2874000000.0,,,,670000000.0,,,991000000.0,909000000.0,,,442000000.0,,250000000.0,,9554000000.0,374000000.0,2488000000.0,1924000000.0,374000000.0,374000000.0,9180000000.0,9554000000.0,4192000000.0,7256000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q2,,2015-06-30,2016-07-28 16:32:39+00:00,983000000.0,712000000.0,458000000.0,,,762000000.0,378000000.0,,591000000.0,,,,1789000000.0,,,3217000000.0,,985000000.0,2386000000.0,,,,143000000.0,,,1058000000.0,909000000.0,,,310000000.0,,555000000.0,,7618000000.0,591000000.0,2385000000.0,2139000000.0,591000000.0,591000000.0,7027000000.0,7618000000.0,2847000000.0,4888000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q1,,2015-03-31,2016-05-13 07:14:25+00:00,919000000.0,667000000.0,417000000.0,,,782000000.0,257000000.0,,524000000.0,,,,1752000000.0,,,2972000000.0,,1007000000.0,2337000000.0,,,,143000000.0,,,1024000000.0,920000000.0,,,268000000.0,,635000000.0,,7312000000.0,524000000.0,2199000000.0,2114000000.0,524000000.0,524000000.0,6788000000.0,7312000000.0,2776000000.0,4674000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,FY,,2016-12-31,2018-02-14 07:02:56+00:00,1135000000.0,580000000.0,557000000.0,3270000000.0,-2172000000.0,577000000.0,492000000.0,,3082000000.0,58000000.0,,40000000.0,2462000000.0,6150000000.0,464000000.0,5133000000.0,433000000.0,983000000.0,2880000000.0,109000000.0,100000000.0,714000000.0,115000000.0,,,602000000.0,188000000.0,,,199000000.0,-96000000.0,195000000.0,,9135000000.0,254000000.0,2254000000.0,2060000000.0,254000000.0,363000000.0,8772000000.0,9135000000.0,4001000000.0,6712000000.0,-560000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q3,,2016-09-30,2016-10-26 16:44:51+00:00,1059000000.0,857000000.0,,,,643000000.0,294000000.0,,,,,,2534000000.0,,490000000.0,5333000000.0,,1057000000.0,2917000000.0,,,,712000000.0,,,1114000000.0,1488000000.0,,,234000000.0,,262000000.0,,9497000000.0,,2442000000.0,2033000000.0,,,9497000000.0,9497000000.0,4138000000.0,7464000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q2,,2016-06-30,2016-07-28 16:32:39+00:00,1042000000.0,831000000.0,518000000.0,,,663000000.0,334000000.0,,458000000.0,,,,2536000000.0,,517000000.0,5549000000.0,,1051000000.0,2932000000.0,,,,130000000.0,,,1108000000.0,1002000000.0,,,358000000.0,,305000000.0,,9667000000.0,458000000.0,2574000000.0,1995000000.0,458000000.0,458000000.0,9209000000.0,9667000000.0,4161000000.0,7214000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q1,,2016-03-31,2016-05-13 07:14:25+00:00,1050000000.0,771000000.0,467000000.0,,,676000000.0,239000000.0,,416000000.0,,,,2532000000.0,,587000000.0,5662000000.0,,1107000000.0,2996000000.0,,,,130000000.0,,,1097000000.0,1048000000.0,,,359000000.0,,239000000.0,,9688000000.0,416000000.0,2476000000.0,1886000000.0,416000000.0,416000000.0,9272000000.0,9688000000.0,4216000000.0,7386000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,FY,,2017-12-31,2019-02-14 06:53:07+00:00,1324000000.0,663000000.0,544000000.0,3718000000.0,-1826000000.0,482000000.0,492000000.0,,3101000000.0,35000000.0,,49000000.0,2590000000.0,6849000000.0,439000000.0,5121000000.0,525000000.0,1036000000.0,3131000000.0,119000000.0,99000000.0,638000000.0,100000000.0,,115000000.0,602000000.0,209000000.0,,,229000000.0,84000000.0,162000000.0,,9756000000.0,808000000.0,2420000000.0,2280000000.0,808000000.0,927000000.0,8829000000.0,9756000000.0,4205000000.0,6549000000.0,-551000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q3,,2017-09-30,2017-10-24 16:53:52+00:00,1087000000.0,1028000000.0,,,,528000000.0,339000000.0,,939000000.0,,,,2621000000.0,,473000000.0,5378000000.0,,1046000000.0,3036000000.0,,,,732000000.0,,115000000.0,1202000000.0,977000000.0,,,254000000.0,,243000000.0,,9999000000.0,939000000.0,2667000000.0,2177000000.0,939000000.0,939000000.0,9060000000.0,9999000000.0,4296000000.0,6883000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q2,,2017-06-30,2017-08-01 17:03:27+00:00,1065000000.0,956000000.0,,,,551000000.0,335000000.0,,779000000.0,,,,2588000000.0,,486000000.0,5471000000.0,,1049000000.0,2996000000.0,,,,679000000.0,,,1156000000.0,964000000.0,,,214000000.0,,271000000.0,,9780000000.0,779000000.0,2554000000.0,2015000000.0,779000000.0,779000000.0,9001000000.0,9780000000.0,4230000000.0,6986000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q1,,2017-03-31,2017-04-25 16:30:26+00:00,1017000000.0,844000000.0,,,,565000000.0,312000000.0,,,,,,2524000000.0,,485000000.0,5431000000.0,,1051000000.0,2926000000.0,,,,646000000.0,,,1105000000.0,1604000000.0,,,212000000.0,,196000000.0,,9459000000.0,,2419000000.0,1859000000.0,,,9459000000.0,9459000000.0,4114000000.0,7600000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,FY,,2018-12-31,2020-02-21 06:24:46+00:00,1321000000.0,549000000.0,157000000.0,3939000000.0,-1968000000.0,442000000.0,512000000.0,,3126000000.0,34000000.0,,44000000.0,2513000000.0,7024000000.0,400000000.0,5181000000.0,698000000.0,1018000000.0,3085000000.0,114000000.0,96000000.0,679000000.0,535000000.0,,,602000000.0,194000000.0,,,278000000.0,333000000.0,160000000.0,,9699000000.0,786000000.0,2357000000.0,2207000000.0,786000000.0,900000000.0,8799000000.0,9699000000.0,4257000000.0,6592000000.0,-705000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q3,,2018-09-30,2018-10-31 16:15:35+00:00,1048000000.0,992000000.0,,,,442000000.0,440000000.0,,1067000000.0,,,,2549000000.0,,422000000.0,5487000000.0,,973000000.0,3044000000.0,,,,704000000.0,,115000000.0,1261000000.0,925000000.0,,,259000000.0,,152000000.0,,9940000000.0,1067000000.0,2664000000.0,2019000000.0,1067000000.0,1067000000.0,8873000000.0,9940000000.0,4232000000.0,6854000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q2,,2018-06-30,2018-07-24 16:23:35+00:00,1088000000.0,1026000000.0,,,,456000000.0,365000000.0,,899000000.0,,,,2533000000.0,,419000000.0,5377000000.0,,985000000.0,3025000000.0,,,,676000000.0,,115000000.0,1217000000.0,916000000.0,,,248000000.0,,291000000.0,,9818000000.0,899000000.0,2624000000.0,2170000000.0,899000000.0,899000000.0,8919000000.0,9818000000.0,4169000000.0,6749000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q1,,2018-03-31,2018-04-24 16:16:20+00:00,1115000000.0,1045000000.0,,,,475000000.0,418000000.0,,1119000000.0,,,,2649000000.0,,452000000.0,5640000000.0,,1065000000.0,3190000000.0,,,,654000000.0,,115000000.0,1222000000.0,969000000.0,,,240000000.0,,194000000.0,,10281000000.0,1119000000.0,2768000000.0,2078000000.0,1119000000.0,1119000000.0,9162000000.0,10281000000.0,4323000000.0,7084000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,FY,,2019-12-31,2020-04-29 16:33:19+00:00,1276000000.0,621000000.0,,,,486000000.0,551000000.0,,564000000.0,,,,1934000000.0,,371000000.0,5435000000.0,,1045000000.0,3273000000.0,,,,595000000.0,,,1544000000.0,1130000000.0,,,271000000.0,,124000000.0,,9610000000.0,564000000.0,2488000000.0,1995000000.0,564000000.0,564000000.0,9046000000.0,9610000000.0,3849000000.0,7051000000.0,
