company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,preferreddividends,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 16:30:49+00:00,0.27,0.27,,0.27,31200000.0,58800000.0,58800000.0,,45100000.0,13700000.0,1222200000.0,1519000000.0,,-48400000.0,,,13900000.0,118500000.0,1222200000.0,296800000.0,48100000.0,22100000.0,132400000.0,164400000.0,-74400000.0,90000000.0,1519000000.0,167000000.0,167080000.0,168469000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q3YTD,2010-01-01,2010-09-30,,2.22,2.22,,2.19,136000000.0,400000000.0,369000000.0,31000000.0,365000000.0,35000000.0,3863000000.0,4905000000.0,,-18000000.0,,,43000000.0,367000000.0,3863000000.0,1042000000.0,177000000.0,68000000.0,410000000.0,632000000.0,-127000000.0,505000000.0,4905000000.0,163500000.0,163079000.0,165591000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.27,1.27,,1.25,74500000.0,247700000.0,150700000.0,97000000.0,205900000.0,41800000.0,5132300000.0,6356400000.0,,-299300000.0,,,58700000.0,490900000.0,5132300000.0,1224100000.0,234400000.0,84400000.0,549600000.0,674500000.0,-449300000.0,225200000.0,6356400000.0,163500000.0,163079000.0,165591000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q3,2010-07-01,2010-09-30,2011-10-27 16:08:39+00:00,0.85,0.85,,0.84,53000000.0,151000000.0,135000000.0,16000000.0,139000000.0,12000000.0,1329000000.0,1689000000.0,,1000000.0,,,14000000.0,124000000.0,1329000000.0,360000000.0,61000000.0,26000000.0,138000000.0,222000000.0,-34000000.0,188000000.0,1689000000.0,163500000.0,163079000.0,165591000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.37,1.37,,1.35,83000000.0,249000000.0,234000000.0,15000000.0,226000000.0,23000000.0,2534000000.0,3216000000.0,,-19000000.0,,,29000000.0,243000000.0,2534000000.0,682000000.0,116000000.0,42000000.0,272000000.0,410000000.0,-93000000.0,317000000.0,3216000000.0,164000000.0,163501000.0,166459000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.17,1.17,,1.15,85300000.0,225700000.0,144700000.0,81000000.0,193600000.0,32100000.0,5229200000.0,6542000000.0,,-376500000.0,,,59000000.0,495100000.0,5229200000.0,1312800000.0,232000000.0,79800000.0,554100000.0,758700000.0,-528700000.0,230000000.0,6542000000.0,164000000.0,163501000.0,166459000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q2,2010-04-01,2010-06-30,2011-07-28 16:13:17+00:00,0.86,0.86,,0.85,51000000.0,155000000.0,143000000.0,12000000.0,141000000.0,14000000.0,1287000000.0,1670000000.0,,-12000000.0,,,15000000.0,123000000.0,1287000000.0,383000000.0,60000000.0,21000000.0,138000000.0,245000000.0,-51000000.0,194000000.0,1670000000.0,164000000.0,163501000.0,166459000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.2,1.2,,1.18,83800000.0,233200000.0,164200000.0,69000000.0,201900000.0,31300000.0,5341800000.0,6679000000.0,,-389600000.0,,,58100000.0,494500000.0,5341800000.0,1337200000.0,229900000.0,82900000.0,552600000.0,784600000.0,-536600000.0,248000000.0,6679000000.0,166700000.0,167381000.0,170671000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2010.0,Q1,2010-01-01,2010-03-31,2011-04-28 16:20:30+00:00,0.51,0.51,,0.5,32000000.0,94000000.0,91000000.0,3000000.0,85000000.0,9000000.0,1247000000.0,1546000000.0,,-7000000.0,,,14000000.0,120000000.0,1247000000.0,299000000.0,56000000.0,21000000.0,134000000.0,165000000.0,-42000000.0,123000000.0,1546000000.0,166700000.0,167381000.0,170671000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,FY,2011-01-01,2011-12-31,2014-02-13 16:14:22+00:00,-3.05,-3.05,,-3.05,85000000.0,-480000000.0,-481000000.0,1000000.0,-500000000.0,20000000.0,5969000000.0,7358000000.0,,-921000000.0,,,71000000.0,556000000.0,5969000000.0,1389000000.0,314000000.0,77000000.0,627000000.0,762000000.0,-1158000000.0,-396000000.0,7358000000.0,163691000.0,163691000.0,163691000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q4,2011-10-01,2011-12-31,,-4.7,-4.7,,-4.68,,-766000000.0,-769000000.0,3000000.0,-771000000.0,5000000.0,1514000000.0,1818000000.0,,-861000000.0,,,19000000.0,130000000.0,1514000000.0,304000000.0,68000000.0,5000000.0,149000000.0,155000000.0,-924000000.0,-769000000.0,1818000000.0,163691000.0,163691000.0,163691000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q3,2011-07-01,2011-09-30,2012-10-25 16:09:40+00:00,0.71,0.71,,0.7,25000000.0,120000000.0,123000000.0,-3000000.0,116000000.0,4000000.0,1475000000.0,1862000000.0,,-38000000.0,,,18000000.0,138000000.0,1475000000.0,387000000.0,70000000.0,25000000.0,156000000.0,231000000.0,-83000000.0,148000000.0,1862000000.0,163400000.0,163812000.0,165695000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.65,1.65,,1.63,85000000.0,286000000.0,288000000.0,-2000000.0,271000000.0,15000000.0,4455000000.0,5540000000.0,,-60000000.0,,,52000000.0,426000000.0,4455000000.0,1085000000.0,246000000.0,72000000.0,478000000.0,607000000.0,-234000000.0,373000000.0,5540000000.0,163400000.0,163812000.0,165695000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q2,2011-04-01,2011-06-30,2012-07-26 16:05:09+00:00,0.44,0.44,,0.43,32000000.0,80000000.0,78000000.0,2000000.0,73000000.0,7000000.0,1604000000.0,1959000000.0,,-6000000.0,,,18000000.0,146000000.0,1604000000.0,355000000.0,100000000.0,25000000.0,164000000.0,191000000.0,-81000000.0,110000000.0,1959000000.0,165900000.0,163633000.0,166271000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.94,0.94,,0.93,60000000.0,166000000.0,165000000.0,1000000.0,155000000.0,11000000.0,2980000000.0,3678000000.0,,-22000000.0,,,34000000.0,288000000.0,2980000000.0,698000000.0,176000000.0,47000000.0,322000000.0,376000000.0,-151000000.0,225000000.0,3678000000.0,165900000.0,163633000.0,166271000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 16:06:45+00:00,0.5,0.5,,0.5,28000000.0,86000000.0,87000000.0,-1000000.0,82000000.0,4000000.0,1376000000.0,1719000000.0,,-16000000.0,,,16000000.0,142000000.0,1376000000.0,343000000.0,76000000.0,22000000.0,158000000.0,185000000.0,-70000000.0,115000000.0,1719000000.0,164000000.0,163355000.0,166114000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 17:59:40+00:00,1.12,1.12,,1.11,108000000.0,218000000.0,220000000.0,-2000000.0,184000000.0,34000000.0,5626000000.0,7000000000.0,,-254000000.0,,,62000000.0,555000000.0,5626000000.0,1374000000.0,239000000.0,64000000.0,617000000.0,757000000.0,-429000000.0,328000000.0,7000000000.0,164300000.0,164300000.0,165800000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q4,2012-10-01,2012-12-31,,-0.96,-0.96,,-0.95,-5000000.0,-141000000.0,-143000000.0,2000000.0,-160000000.0,19000000.0,1470000000.0,1748000000.0,,-209000000.0,,,17000000.0,145000000.0,1470000000.0,278000000.0,52000000.0,-3000000.0,162000000.0,116000000.0,-264000000.0,-148000000.0,1748000000.0,164300000.0,164300000.0,165800000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3TTM,2011-10-01,2012-09-30,,-2.62,-2.62,,-2.62,113000000.0,-407000000.0,-406000000.0,-1000000.0,-427000000.0,20000000.0,5670000000.0,7070000000.0,,-906000000.0,,,64000000.0,540000000.0,5670000000.0,1400000000.0,255000000.0,72000000.0,604000000.0,796000000.0,-1089000000.0,-293000000.0,7070000000.0,166700000.0,164800000.0,165765000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.08,2.08,,2.06,113000000.0,359000000.0,363000000.0,-4000000.0,344000000.0,15000000.0,4156000000.0,5252000000.0,,-45000000.0,,,45000000.0,410000000.0,4156000000.0,1096000000.0,187000000.0,67000000.0,455000000.0,641000000.0,-165000000.0,476000000.0,5252000000.0,166700000.0,164800000.0,165765000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q3,2012-07-01,2012-09-30,2013-10-31 16:21:37+00:00,0.54,0.54,,0.54,28000000.0,97000000.0,99000000.0,-2000000.0,90000000.0,7000000.0,1405000000.0,1747000000.0,,-32000000.0,,,13000000.0,131000000.0,1405000000.0,342000000.0,61000000.0,22000000.0,144000000.0,198000000.0,-71000000.0,127000000.0,1747000000.0,166700000.0,164800000.0,165765000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2.45,-2.45,,-2.46,110000000.0,-384000000.0,-382000000.0,-2000000.0,-401000000.0,17000000.0,5740000000.0,7185000000.0,,-912000000.0,,,69000000.0,547000000.0,5740000000.0,1445000000.0,264000000.0,75000000.0,616000000.0,829000000.0,-1101000000.0,-272000000.0,7185000000.0,164200000.0,164799000.0,165930000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.54,1.54,,1.52,85000000.0,262000000.0,264000000.0,-2000000.0,254000000.0,8000000.0,2751000000.0,3505000000.0,,-13000000.0,,,32000000.0,279000000.0,2751000000.0,754000000.0,126000000.0,45000000.0,311000000.0,443000000.0,-94000000.0,349000000.0,3505000000.0,164200000.0,164799000.0,165930000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q2,2012-04-01,2012-06-30,2013-07-25 16:07:34+00:00,0.81,0.81,,0.8,41000000.0,137000000.0,138000000.0,-1000000.0,133000000.0,4000000.0,1390000000.0,1766000000.0,,-4000000.0,,,17000000.0,139000000.0,1390000000.0,376000000.0,62000000.0,25000000.0,156000000.0,220000000.0,-41000000.0,179000000.0,1766000000.0,164200000.0,164799000.0,165930000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q1TTM,2011-04-01,2012-03-31,,-2.82,-2.82,,-2.83,101000000.0,-441000000.0,-442000000.0,1000000.0,-461000000.0,20000000.0,5954000000.0,7378000000.0,,-914000000.0,,,70000000.0,554000000.0,5954000000.0,1424000000.0,302000000.0,75000000.0,624000000.0,800000000.0,-1141000000.0,-341000000.0,7378000000.0,165800000.0,164241000.0,166206000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2012.0,Q1,2012-01-01,2012-03-31,2013-04-24 16:25:41+00:00,0.73,0.73,,0.72,44000000.0,125000000.0,126000000.0,-1000000.0,121000000.0,4000000.0,1361000000.0,1739000000.0,,-9000000.0,,,15000000.0,140000000.0,1361000000.0,378000000.0,64000000.0,20000000.0,155000000.0,223000000.0,-53000000.0,170000000.0,1739000000.0,165800000.0,164241000.0,166206000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,FY,2013-01-01,2013-12-31,2016-05-13 06:51:42+00:00,1.11,1.92,,1.91,120000000.0,330000000.0,348000000.0,-18000000.0,317000000.0,13000000.0,5636000000.0,6967000000.0,,-133000000.0,,,62000000.0,506000000.0,5636000000.0,1331000000.0,229000000.0,67000000.0,568000000.0,763000000.0,-295000000.0,468000000.0,6967000000.0,285600000.0,164425000.0,164425000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q4,2013-10-01,2013-12-31,,-0.9,-0.09,,-0.08,10000000.0,-17000000.0,-14000000.0,-3000000.0,-14000000.0,-3000000.0,1470000000.0,1761000000.0,,-116000000.0,,,17000000.0,129000000.0,1470000000.0,291000000.0,51000000.0,18000000.0,146000000.0,145000000.0,-149000000.0,-4000000.0,1761000000.0,285600000.0,164425000.0,164425000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.05,1.05,,1.04,105000000.0,206000000.0,219000000.0,-13000000.0,171000000.0,35000000.0,5636000000.0,6954000000.0,,-226000000.0,,,62000000.0,522000000.0,5636000000.0,1318000000.0,230000000.0,46000000.0,584000000.0,734000000.0,-410000000.0,324000000.0,6954000000.0,164600000.0,164546000.0,165981000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3,2013-07-01,2013-09-30,2014-10-29 16:44:59+00:00,0.79,0.79,,0.78,40000000.0,136000000.0,138000000.0,-2000000.0,130000000.0,6000000.0,1432000000.0,1784000000.0,,-2000000.0,,,15000000.0,119000000.0,1432000000.0,352000000.0,54000000.0,16000000.0,134000000.0,218000000.0,-40000000.0,178000000.0,1784000000.0,164600000.0,164546000.0,165981000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q3YTD,2013-01-01,2013-09-30,,2.01,2.01,,1.99,110000000.0,347000000.0,362000000.0,-15000000.0,331000000.0,16000000.0,4166000000.0,5206000000.0,,-17000000.0,,,45000000.0,377000000.0,4166000000.0,1040000000.0,178000000.0,49000000.0,422000000.0,618000000.0,-146000000.0,472000000.0,5206000000.0,164600000.0,164546000.0,165981000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.8,0.8,,0.8,93000000.0,167000000.0,180000000.0,-13000000.0,131000000.0,36000000.0,5609000000.0,6917000000.0,,-256000000.0,,,60000000.0,534000000.0,5609000000.0,1308000000.0,237000000.0,52000000.0,594000000.0,714000000.0,-441000000.0,273000000.0,6917000000.0,165000000.0,164369000.0,165731000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q2,2013-04-01,2013-06-30,2014-07-30 16:34:44+00:00,0.8,0.8,,0.79,37000000.0,137000000.0,140000000.0,-3000000.0,132000000.0,5000000.0,1412000000.0,1781000000.0,,-8000000.0,,,15000000.0,129000000.0,1412000000.0,369000000.0,56000000.0,16000000.0,144000000.0,225000000.0,-48000000.0,177000000.0,1781000000.0,165000000.0,164369000.0,165731000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.22,1.22,,1.21,70000000.0,211000000.0,224000000.0,-13000000.0,201000000.0,10000000.0,2734000000.0,3422000000.0,,-15000000.0,,,30000000.0,258000000.0,2734000000.0,688000000.0,124000000.0,33000000.0,288000000.0,400000000.0,-106000000.0,294000000.0,3422000000.0,165000000.0,164369000.0,165731000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.81,0.81,,0.81,97000000.0,167000000.0,178000000.0,-11000000.0,132000000.0,35000000.0,5587000000.0,6902000000.0,,-252000000.0,,,62000000.0,544000000.0,5587000000.0,1315000000.0,243000000.0,61000000.0,606000000.0,709000000.0,-434000000.0,275000000.0,6902000000.0,164300000.0,164069000.0,165501000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 16:22:17+00:00,0.42,0.42,,0.42,33000000.0,74000000.0,84000000.0,-10000000.0,69000000.0,5000000.0,1322000000.0,1641000000.0,,-7000000.0,,,15000000.0,129000000.0,1322000000.0,319000000.0,68000000.0,17000000.0,144000000.0,175000000.0,-58000000.0,117000000.0,1641000000.0,164300000.0,164069000.0,165501000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,FY,2014-01-01,2014-12-31,2017-02-10 06:40:01+00:00,1.0,1.0,,0.99,92000000.0,192000000.0,215000000.0,-23000000.0,164000000.0,28000000.0,5531000000.0,6784000000.0,,,194000000.0,,63000000.0,523000000.0,5531000000.0,1253000000.0,230000000.0,64000000.0,780000000.0,473000000.0,-166000000.0,307000000.0,6784000000.0,164720000.0,164720000.0,164720000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q4,2014-10-01,2014-12-31,,-0.67,-0.67,,-0.67,3000000.0,-101000000.0,-100000000.0,-1000000.0,-111000000.0,10000000.0,1366000000.0,1603000000.0,,70000000.0,194000000.0,,16000000.0,141000000.0,1366000000.0,237000000.0,69000000.0,16000000.0,351000000.0,-114000000.0,17000000.0,-97000000.0,1603000000.0,164720000.0,164720000.0,164720000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.77,1.58,,1.58,99000000.0,276000000.0,301000000.0,-25000000.0,261000000.0,15000000.0,5635000000.0,6942000000.0,,-186000000.0,,,64000000.0,511000000.0,5635000000.0,1307000000.0,212000000.0,66000000.0,575000000.0,732000000.0,-332000000.0,400000000.0,6942000000.0,162200000.0,164798000.0,166138000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3,2014-07-01,2014-09-30,2015-10-28 17:12:07+00:00,0.37,0.37,,0.37,23000000.0,67000000.0,68000000.0,-1000000.0,60000000.0,7000000.0,1408000000.0,1745000000.0,,-73000000.0,,,15000000.0,118000000.0,1408000000.0,337000000.0,53000000.0,13000000.0,133000000.0,204000000.0,-113000000.0,91000000.0,1745000000.0,162200000.0,164798000.0,166138000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.67,1.67,,1.66,89000000.0,293000000.0,315000000.0,-22000000.0,275000000.0,18000000.0,4165000000.0,5181000000.0,,-70000000.0,,,47000000.0,382000000.0,4165000000.0,1016000000.0,161000000.0,48000000.0,429000000.0,587000000.0,-183000000.0,404000000.0,5181000000.0,162200000.0,164798000.0,166138000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2TTM,2013-07-01,2014-06-30,,1.19,2.0,,1.99,116000000.0,345000000.0,371000000.0,-26000000.0,331000000.0,14000000.0,5659000000.0,6981000000.0,,-115000000.0,,,64000000.0,512000000.0,5659000000.0,1322000000.0,213000000.0,69000000.0,576000000.0,746000000.0,-259000000.0,487000000.0,6981000000.0,165200000.0,164906000.0,166258000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2,2014-04-01,2014-06-30,2015-07-30 16:55:45+00:00,0.69,0.69,,0.68,39000000.0,120000000.0,140000000.0,-20000000.0,114000000.0,6000000.0,1439000000.0,1797000000.0,,4000000.0,,,17000000.0,131000000.0,1439000000.0,358000000.0,54000000.0,19000000.0,148000000.0,210000000.0,-31000000.0,179000000.0,1797000000.0,165200000.0,164906000.0,166258000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.3,1.3,,1.29,66000000.0,226000000.0,247000000.0,-21000000.0,215000000.0,11000000.0,2757000000.0,3436000000.0,,3000000.0,,,32000000.0,264000000.0,2757000000.0,679000000.0,108000000.0,35000000.0,296000000.0,383000000.0,-70000000.0,313000000.0,3436000000.0,165200000.0,164906000.0,166258000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q1TTM,2013-04-01,2014-03-31,,1.3,2.11,,2.1,114000000.0,362000000.0,371000000.0,-9000000.0,349000000.0,13000000.0,5632000000.0,6965000000.0,,-127000000.0,,,62000000.0,510000000.0,5632000000.0,1333000000.0,215000000.0,66000000.0,572000000.0,761000000.0,-276000000.0,485000000.0,6965000000.0,165600000.0,164760000.0,166165000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:38:11+00:00,0.61,0.61,,0.61,27000000.0,106000000.0,107000000.0,-1000000.0,101000000.0,5000000.0,1318000000.0,1639000000.0,,-1000000.0,,,15000000.0,133000000.0,1318000000.0,321000000.0,54000000.0,16000000.0,148000000.0,173000000.0,-39000000.0,134000000.0,1639000000.0,165600000.0,164760000.0,166165000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 07:02:56+00:00,0.83,0.83,,0.82,106000000.0,158000000.0,162000000.0,-4000000.0,135000000.0,23000000.0,5046000000.0,6156000000.0,,,111000000.0,,64000000.0,476000000.0,5046000000.0,1110000000.0,251000000.0,60000000.0,651000000.0,459000000.0,-191000000.0,268000000.0,6156000000.0,161169000.0,161169000.0,161169000.0
