company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,employeebenefitassets,goodwill,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2,,2011-07-03,2011-07-28 11:35:18+00:00,1331000000.0,,1156000000.0,-4803000000.0,2116000000.0,0.0,11623000000.0,1978000000.0,301000000.0,,876000000.0,,12469000000.0,3612000000.0,430000000.0,1966000000.0,144000000.0,129000000.0,350000000.0,4413000000.0,4964000000.0,,,1414000000.0,,266000000.0,,10906000000.0,,,24055000000.0,10195000000.0,8077000000.0,5341000000.0,10195000000.0,10339000000.0,13716000000.0,24055000000.0,14012000000.0,8375000000.0,-7531000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q1,,2011-04-03,2011-04-28 12:20:45+00:00,1322000000.0,,1505000000.0,-4965000000.0,2660000000.0,,11452000000.0,2104000000.0,287000000.0,,829000000.0,,12435000000.0,3611000000.0,422000000.0,1997000000.0,141000000.0,130000000.0,258000000.0,4892000000.0,4933000000.0,,,1468000000.0,,242000000.0,,10620000000.0,,,24574000000.0,9912000000.0,8544000000.0,5760000000.0,9912000000.0,10053000000.0,14521000000.0,24574000000.0,14033000000.0,8761000000.0,-7195000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,FY,,2012-12-31,2014-02-11 16:14:06+00:00,1348000000.0,,1142000000.0,-7788000000.0,3188000000.0,0.0,2931000000.0,2398000000.0,96000000.0,,1014000000.0,,12756000000.0,4731000000.0,381000000.0,1986000000.0,164000000.0,1367000000.0,9000000.0,7854000000.0,4543000000.0,,,1331000000.0,,182000000.0,,12883000000.0,,856000000.0,26686000000.0,8026000000.0,9246000000.0,5902000000.0,8026000000.0,8190000000.0,18496000000.0,26686000000.0,15454000000.0,12594000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3,,2012-09-30,2012-10-25 15:22:38+00:00,1190000000.0,,1179000000.0,-6506000000.0,3032000000.0,0.0,11903000000.0,2169000000.0,83000000.0,,1130000000.0,,12546000000.0,4609000000.0,482000000.0,1929000000.0,163000000.0,720000000.0,3000000.0,6192000000.0,4789000000.0,,,1242000000.0,,260000000.0,,12578000000.0,,614000000.0,25697000000.0,9062000000.0,9260000000.0,5668000000.0,9062000000.0,9225000000.0,16472000000.0,25697000000.0,14508000000.0,10804000000.0,-8913000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2,,2012-07-01,2012-07-26 10:07:26+00:00,1179000000.0,,1092000000.0,-6688000000.0,2350000000.0,0.0,11866000000.0,2274000000.0,177000000.0,,888000000.0,,12542000000.0,4607000000.0,448000000.0,1943000000.0,158000000.0,476000000.0,6000000.0,6233000000.0,5054000000.0,,,1338000000.0,,194000000.0,,12242000000.0,,556000000.0,25078000000.0,8641000000.0,8779000000.0,5433000000.0,8641000000.0,8799000000.0,16279000000.0,25078000000.0,14356000000.0,10846000000.0,-8779000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q1,,2012-04-01,2012-04-26 10:44:34+00:00,1199000000.0,,1313000000.0,-6817000000.0,3541000000.0,0.0,11777000000.0,2360000000.0,229000000.0,,859000000.0,,12544000000.0,4606000000.0,395000000.0,1979000000.0,163000000.0,575000000.0,4000000.0,6787000000.0,4838000000.0,,,1344000000.0,,182000000.0,,11938000000.0,,,25627000000.0,8336000000.0,9185000000.0,5731000000.0,8336000000.0,8499000000.0,17128000000.0,25627000000.0,14463000000.0,11397000000.0,-8562000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,FY,,2013-12-31,2015-02-11 08:33:29+00:00,1178000000.0,,1214000000.0,-5113000000.0,3296000000.0,0.0,1975000000.0,2350000000.0,,,1068000000.0,,12764000000.0,4734000000.0,363000000.0,1937000000.0,162000000.0,,,4226000000.0,4870000000.0,,,1450000000.0,,286000000.0,,14173000000.0,,1001000000.0,25967000000.0,11035000000.0,9816000000.0,5810000000.0,11035000000.0,11197000000.0,14770000000.0,25967000000.0,14214000000.0,8960000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3,,2013-09-29,2013-10-24 10:36:26+00:00,1143000000.0,,1311000000.0,-7314000000.0,2942000000.0,0.0,2338000000.0,2232000000.0,75000000.0,,1153000000.0,,12765000000.0,4733000000.0,405000000.0,1907000000.0,170000000.0,1106000000.0,1000000.0,7194000000.0,5248000000.0,,,1248000000.0,,127000000.0,,13817000000.0,,955000000.0,26778000000.0,8841000000.0,9752000000.0,5839000000.0,8841000000.0,9011000000.0,17767000000.0,26778000000.0,15119000000.0,11928000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2,,2013-06-30,2013-07-25 10:08:08+00:00,1164000000.0,,1223000000.0,-7464000000.0,2467000000.0,0.0,2529000000.0,2140000000.0,90000000.0,,927000000.0,,12764000000.0,4732000000.0,454000000.0,1924000000.0,169000000.0,1140000000.0,10000000.0,7443000000.0,5156000000.0,,,1272000000.0,,114000000.0,,13503000000.0,,995000000.0,26376000000.0,8568000000.0,9276000000.0,5454000000.0,8568000000.0,8737000000.0,17639000000.0,26376000000.0,15176000000.0,12185000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q1,,2013-03-31,2013-04-25 10:11:30+00:00,1221000000.0,,1416000000.0,-7646000000.0,3125000000.0,0.0,2743000000.0,2187000000.0,102000000.0,,865000000.0,,12757000000.0,4731000000.0,442000000.0,1954000000.0,170000000.0,1245000000.0,10000000.0,7797000000.0,4808000000.0,,,1273000000.0,,94000000.0,,13193000000.0,,887000000.0,26687000000.0,8290000000.0,9458000000.0,5689000000.0,8290000000.0,8460000000.0,18227000000.0,26687000000.0,15275000000.0,12538000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,FY,,2014-12-31,2016-02-10 08:47:56+00:00,1250000000.0,,1159000000.0,-7458000000.0,3222000000.0,0.0,1312000000.0,2284000000.0,,,1059000000.0,,13061000000.0,5325000000.0,414000000.0,1935000000.0,196000000.0,,,6918000000.0,4985000000.0,,,2441000000.0,,161000000.0,0.0,15671000000.0,,1497000000.0,27716000000.0,9525000000.0,10279000000.0,5752000000.0,9525000000.0,9721000000.0,17995000000.0,27716000000.0,15502000000.0,12243000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3,,2014-09-28,2014-10-23 10:08:29+00:00,1060000000.0,,1371000000.0,-4895000000.0,2634000000.0,0.0,1406000000.0,2382000000.0,,,1142000000.0,,12762000000.0,4737000000.0,522000000.0,1860000000.0,170000000.0,,,3661000000.0,5340000000.0,,,1400000000.0,,309000000.0,,15273000000.0,,1480000000.0,26307000000.0,11784000000.0,10285000000.0,5955000000.0,11784000000.0,11954000000.0,14353000000.0,26307000000.0,14162000000.0,8398000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2,,2014-06-29,2014-07-24 10:24:24+00:00,1113000000.0,,1299000000.0,-4786000000.0,3261000000.0,0.0,1569000000.0,2558000000.0,,,926000000.0,,12765000000.0,4736000000.0,430000000.0,1878000000.0,166000000.0,,,3854000000.0,5366000000.0,,,1438000000.0,,327000000.0,,14945000000.0,,915000000.0,26380000000.0,11728000000.0,10299000000.0,5896000000.0,11728000000.0,11894000000.0,14486000000.0,26380000000.0,14203000000.0,8590000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q1,,2014-03-30,2014-04-24 10:14:59+00:00,1078000000.0,,1422000000.0,-4962000000.0,3036000000.0,,1798000000.0,2612000000.0,,,867000000.0,,12765000000.0,4735000000.0,363000000.0,1902000000.0,165000000.0,,,4244000000.0,5211000000.0,,,1435000000.0,,334000000.0,,14582000000.0,,1495000000.0,26541000000.0,11418000000.0,10439000000.0,5979000000.0,11418000000.0,11583000000.0,14958000000.0,26541000000.0,14200000000.0,8979000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,FY,,2015-12-31,2017-02-15 09:05:54+00:00,1402000000.0,,1377000000.0,-7176000000.0,2328000000.0,0.0,401000000.0,2193000000.0,,,1154000000.0,,14731000000.0,5330000000.0,635000000.0,2005000000.0,202000000.0,,,7140000000.0,5564000000.0,,,2733000000.0,,413000000.0,355000000.0,16903000000.0,,872000000.0,29281000000.0,10128000000.0,9812000000.0,6126000000.0,10128000000.0,10330000000.0,18596000000.0,29281000000.0,17464000000.0,12470000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q3,,2015-09-27,2015-10-22 10:05:13+00:00,1334000000.0,,1589000000.0,-7024000000.0,2453000000.0,0.0,620000000.0,2215000000.0,,,1190000000.0,,14681000000.0,5334000000.0,619000000.0,1934000000.0,201000000.0,,,6895000000.0,5649000000.0,,,3106000000.0,,199000000.0,343000000.0,16552000000.0,,608000000.0,29249000000.0,10148000000.0,9528000000.0,6328000000.0,10148000000.0,10349000000.0,18557000000.0,29249000000.0,17787000000.0,12229000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q2,,2015-06-28,2015-07-23 10:05:51+00:00,1171000000.0,,1428000000.0,-7095000000.0,1828000000.0,0.0,837000000.0,1975000000.0,,103000000.0,964000000.0,,14683000000.0,5333000000.0,519000000.0,1929000000.0,199000000.0,,,6865000000.0,5514000000.0,,,3121000000.0,,177000000.0,343000000.0,16314000000.0,,666000000.0,28437000000.0,10056000000.0,8704000000.0,5641000000.0,10056000000.0,10255000000.0,17839000000.0,28437000000.0,17804000000.0,12198000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2015.0,Q1,,2015-03-29,2015-04-23 10:16:17+00:00,1141000000.0,,1299000000.0,-7353000000.0,2906000000.0,0.0,1043000000.0,1944000000.0,,346000000.0,905000000.0,,13060000000.0,5331000000.0,506000000.0,1906000000.0,199000000.0,,,6926000000.0,5223000000.0,,,2591000000.0,,372000000.0,,16017000000.0,,1234000000.0,27798000000.0,9707000000.0,10241000000.0,5635000000.0,9707000000.0,9906000000.0,17892000000.0,27798000000.0,15651000000.0,12257000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,FY,,2016-12-31,2018-02-14 10:22:29+00:00,1520000000.0,6204000000.0,,-7411000000.0,3303000000.0,0.0,3000000.0,2646000000.0,,,1234000000.0,,14788000000.0,5335000000.0,608000000.0,2166000000.0,0.0,,,7758000000.0,,670000000.0,1139000000.0,2399000000.0,,,449000000.0,17565000000.0,0.0,100000000.0,30238000000.0,10157000000.0,10885000000.0,6539000000.0,10157000000.0,10157000000.0,19632000000.0,30238000000.0,17187000000.0,13093000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q3,,2016-10-02,2016-10-27 10:24:42+00:00,1415000000.0,,1392000000.0,-6856000000.0,2342000000.0,0.0,3000000.0,2063000000.0,,,1131000000.0,,14791000000.0,5334000000.0,651000000.0,2053000000.0,0.0,,,7284000000.0,6469000000.0,,,2453000000.0,,231000000.0,366000000.0,17320000000.0,,462000000.0,29452000000.0,10467000000.0,10155000000.0,6001000000.0,10467000000.0,10467000000.0,18619000000.0,29452000000.0,17244000000.0,12618000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q2,,2016-07-03,2016-07-28 10:09:11+00:00,1405000000.0,,1360000000.0,-6899000000.0,2016000000.0,0.0,3000000.0,2136000000.0,,,1113000000.0,,14791000000.0,5333000000.0,671000000.0,2028000000.0,0.0,,,7092000000.0,6249000000.0,,,2429000000.0,,211000000.0,343000000.0,17212000000.0,,703000000.0,29098000000.0,10316000000.0,9850000000.0,6014000000.0,10316000000.0,10316000000.0,18439000000.0,29098000000.0,17220000000.0,12425000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2016.0,Q1,,2016-04-03,2016-04-28 10:11:40+00:00,1304000000.0,,1506000000.0,-7050000000.0,1934000000.0,0.0,33000000.0,2136000000.0,,,803000000.0,,14791000000.0,5332000000.0,637000000.0,2018000000.0,186000000.0,,,7108000000.0,5882000000.0,,,2661000000.0,,195000000.0,330000000.0,17141000000.0,,711000000.0,28829000000.0,10124000000.0,9359000000.0,5749000000.0,10124000000.0,10310000000.0,18189000000.0,28829000000.0,17452000000.0,12440000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,FY,,2017-12-31,2019-02-13 10:49:55+00:00,1519000000.0,1324000000.0,,-7935000000.0,3103000000.0,0.0,3000000.0,,,,1342000000.0,,14871000000.0,4750000000.0,594000000.0,2439000000.0,0.0,,,8287000000.0,,6008000000.0,4187000000.0,2224000000.0,,,512000000.0,17895000000.0,300000000.0,297000000.0,30860000000.0,9963000000.0,11326000000.0,7348000000.0,9963000000.0,9963000000.0,20385000000.0,30860000000.0,17095000000.0,13037000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q3,,2017-10-01,2017-10-26 10:14:26+00:00,1347000000.0,1393000000.0,,-7075000000.0,2311000000.0,0.0,3000000.0,,,,1165000000.0,,14878000000.0,4749000000.0,693000000.0,2248000000.0,0.0,,,7791000000.0,,5892000000.0,3680000000.0,2374000000.0,,489000000.0,389000000.0,17929000000.0,300000000.0,0.0,30278000000.0,10857000000.0,10778000000.0,6492000000.0,10857000000.0,10857000000.0,19032000000.0,30278000000.0,17252000000.0,12540000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q2,,2017-07-02,2017-07-27 10:08:21+00:00,1278000000.0,1560000000.0,1126000000.0,-6994000000.0,2167000000.0,0.0,3000000.0,,,,1179000000.0,,14827000000.0,4747000000.0,581000000.0,2172000000.0,0.0,,,7731000000.0,,5728000000.0,2704000000.0,2293000000.0,,491000000.0,349000000.0,17806000000.0,300000000.0,410000000.0,30229000000.0,10815000000.0,10937000000.0,6587000000.0,10815000000.0,10815000000.0,19065000000.0,30229000000.0,17120000000.0,12478000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2017.0,Q1,,2017-04-02,2017-04-27 12:18:01+00:00,1282000000.0,6874000000.0,1298000000.0,-7218000000.0,2186000000.0,0.0,3000000.0,2605000000.0,,,871000000.0,,14825000000.0,5086000000.0,599000000.0,2146000000.0,0.0,,,7743000000.0,,,,2383000000.0,,457000000.0,349000000.0,17599000000.0,251000000.0,399000000.0,29869000000.0,10384000000.0,10515000000.0,6307000000.0,10384000000.0,10384000000.0,19136000000.0,29869000000.0,17208000000.0,12829000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,FY,,2018-12-31,2020-02-12 16:04:56+00:00,1964000000.0,1648000000.0,,-8618000000.0,3608000000.0,0.0,3000000.0,3309000000.0,,,1509000000.0,,14864000000.0,4755000000.0,758000000.0,2840000000.0,0.0,,,6922000000.0,,6123000000.0,1381000000.0,2829000000.0,647000000.0,,411000000.0,20087000000.0,300000000.0,,32670000000.0,11472000000.0,12137000000.0,8463000000.0,11472000000.0,11472000000.0,20787000000.0,32670000000.0,17693000000.0,12324000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q3,,2018-09-30,2018-10-25 11:49:16+00:00,1392000000.0,1527000000.0,,-8413000000.0,2073000000.0,0.0,3000000.0,,,,1252000000.0,,14865000000.0,4753000000.0,804000000.0,2639000000.0,0.0,,,6355000000.0,,6231000000.0,4212000000.0,1995000000.0,,,560000000.0,19720000000.0,300000000.0,0.0,30134000000.0,11310000000.0,10635000000.0,7156000000.0,11310000000.0,11310000000.0,18264000000.0,30134000000.0,16860000000.0,11108000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q2,,2018-07-01,2018-07-26 10:15:20+00:00,1380000000.0,1317000000.0,,-8863000000.0,3094000000.0,0.0,3000000.0,,,,1245000000.0,,14865000000.0,4752000000.0,725000000.0,2554000000.0,0.0,,,7850000000.0,,6179000000.0,4092000000.0,2004000000.0,,,512000000.0,19467000000.0,300000000.0,0.0,30738000000.0,10607000000.0,11315000000.0,7017000000.0,10607000000.0,10607000000.0,19619000000.0,30738000000.0,16869000000.0,12602000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2018.0,Q1,,2018-04-01,2018-04-26 10:11:46+00:00,1255000000.0,7083000000.0,,-9095000000.0,2748000000.0,0.0,3000000.0,2949000000.0,,,921000000.0,,14871000000.0,4751000000.0,640000000.0,2478000000.0,0.0,,,8238000000.0,,489000000.0,1354000000.0,2188000000.0,,,492000000.0,19329000000.0,300000000.0,0.0,30497000000.0,10237000000.0,10960000000.0,6779000000.0,10237000000.0,10237000000.0,19768000000.0,30497000000.0,17059000000.0,12989000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,FY,,2019-12-31,2020-02-12 16:04:56+00:00,1796000000.0,1364000000.0,,-9260000000.0,4292000000.0,0.0,3000000.0,3267000000.0,,,1813000000.0,,14882000000.0,3261000000.0,671000000.0,3353000000.0,0.0,,,8553000000.0,,6755000000.0,1416000000.0,3249000000.0,706000000.0,,32000000.0,21480000000.0,1499000000.0,,34566000000.0,12223000000.0,13082000000.0,9791000000.0,12223000000.0,12223000000.0,22311000000.0,34566000000.0,18131000000.0,12520000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q3,,2019-09-29,2019-10-24 10:05:57+00:00,1470000000.0,1473000000.0,,-8042000000.0,2646000000.0,0.0,37000000.0,,,,1445000000.0,,14881000000.0,4258000000.0,802000000.0,3103000000.0,0.0,,,6642000000.0,,7108000000.0,4400000000.0,2804000000.0,692000000.0,,428000000.0,20987000000.0,500000000.0,,32817000000.0,12982000000.0,12029000000.0,7815000000.0,12982000000.0,12982000000.0,19407000000.0,32817000000.0,17685000000.0,11592000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q2,,2019-06-30,2019-07-25 10:21:24+00:00,1368000000.0,1607000000.0,,-8182000000.0,2173000000.0,0.0,3000000.0,,,,1361000000.0,,14882000000.0,4257000000.0,932000000.0,2982000000.0,0.0,,,6699000000.0,,6814000000.0,4342000000.0,2796000000.0,720000000.0,,435000000.0,20383000000.0,800000000.0,,32186000000.0,12204000000.0,11526000000.0,7871000000.0,12204000000.0,12204000000.0,19547000000.0,32186000000.0,17678000000.0,11676000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2019.0,Q1,,2019-03-31,2019-04-25 10:30:02+00:00,1361000000.0,1424000000.0,,-8399000000.0,2093000000.0,0.0,3000000.0,,,,995000000.0,,14882000000.0,4256000000.0,882000000.0,2899000000.0,0.0,,,6848000000.0,,6557000000.0,4524000000.0,2839000000.0,652000000.0,,432000000.0,20104000000.0,800000000.0,,31576000000.0,11708000000.0,10956000000.0,7680000000.0,11708000000.0,11708000000.0,19436000000.0,31576000000.0,17721000000.0,11756000000.0,
