company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2009.0,Q3YTD,2009-01-01,2009-09-27,2010-10-28 10:37:41+00:00,-49000000.0,295000000.0,,-169000000.0,,,-1277000000.0,-196000000.0,1672000000.0,,-16000000.0,-1277000000.0,-196000000.0,1656000000.0,183000000.0,1459000000.0,1460000000.0,-1000000.0,86000000.0,6000000.0,-10000000.0,-355000000.0,,-138000000.0,-8000000.0,-920000000.0,,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2009.0,Q2TTM,2008-06-30,2009-06-28,,-98000000.0,395000000.0,,-264000000.0,17000000.0,,-2079000000.0,-387000000.0,2125000000.0,,-14000000.0,-2079000000.0,-387000000.0,2111000000.0,-355000000.0,1826000000.0,1826000000.0,,168000000.0,13000000.0,-18000000.0,-467000000.0,,-286000000.0,-6000000.0,-1636000000.0,,15000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2009.0,Q2,2009-03-30,2009-06-28,,-21000000.0,97000000.0,,-112000000.0,-3000000.0,,-442000000.0,-78000000.0,512000000.0,,-3000000.0,-442000000.0,-78000000.0,509000000.0,-11000000.0,501000000.0,504000000.0,-3000000.0,23000000.0,5000000.0,-10000000.0,-122000000.0,,-48000000.0,-6000000.0,-316000000.0,,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2009.0,Q2YTD,2009-01-01,2009-06-28,2010-08-19 15:10:07+00:00,-34000000.0,194000000.0,,-285000000.0,,,-850000000.0,-124000000.0,923000000.0,,-9000000.0,-850000000.0,-124000000.0,914000000.0,-60000000.0,961000000.0,961000000.0,,53000000.0,6000000.0,-10000000.0,-234000000.0,,-81000000.0,-6000000.0,-616000000.0,,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2009.0,Q1,2009-01-01,2009-03-29,2010-04-22 10:38:03+00:00,-13000000.0,97000000.0,,-173000000.0,3000000.0,,-408000000.0,-46000000.0,411000000.0,,-6000000.0,-408000000.0,-46000000.0,405000000.0,-49000000.0,460000000.0,457000000.0,3000000.0,30000000.0,1000000.0,,-112000000.0,,-33000000.0,,-300000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q4,2010-09-27,2010-12-31,,-162000000.0,103000000.0,,261000000.0,10000000.0,1975000000.0,919000000.0,-295000000.0,822000000.0,,43000000.0,919000000.0,-295000000.0,865000000.0,1489000000.0,474000000.0,515000000.0,-41000000.0,-57000000.0,3000000.0,,-135000000.0,,-135000000.0,-684000000.0,-250000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,FY,2010-01-01,2010-12-31,2013-02-13 08:05:12+00:00,-219000000.0,414000000.0,,-473000000.0,22000000.0,1975000000.0,-411000000.0,-535000000.0,1892000000.0,0.0,50000000.0,-411000000.0,-535000000.0,1942000000.0,996000000.0,1879000000.0,1844000000.0,35000000.0,107000000.0,271000000.0,-1000000.0,-536000000.0,0.0,-319000000.0,-693000000.0,-1450000000.0,0.0,4000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q3TTM,2009-09-28,2010-09-26,,-409000000.0,418000000.0,,-313000000.0,13000000.0,496000000.0,-1703000000.0,-736000000.0,2143000000.0,,3000000.0,-1703000000.0,-736000000.0,2146000000.0,-293000000.0,1922000000.0,1846000000.0,76000000.0,192000000.0,275000000.0,-3000000.0,-519000000.0,,-326000000.0,-488000000.0,-1480000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q3,2010-06-28,2010-09-26,,-14000000.0,105000000.0,,-459000000.0,,,-565000000.0,-89000000.0,413000000.0,,5000000.0,-565000000.0,-89000000.0,418000000.0,-236000000.0,737000000.0,649000000.0,88000000.0,118000000.0,3000000.0,,-141000000.0,,-75000000.0,-2000000.0,-425000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q3YTD,2010-01-01,2010-09-26,2011-10-27 11:04:52+00:00,-57000000.0,311000000.0,,-734000000.0,12000000.0,,-1330000000.0,-240000000.0,1070000000.0,,7000000.0,-1330000000.0,-240000000.0,1077000000.0,-493000000.0,1405000000.0,1329000000.0,76000000.0,164000000.0,268000000.0,-1000000.0,-401000000.0,,-184000000.0,-9000000.0,-1200000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2TTM,2009-06-29,2010-06-27,,-410000000.0,414000000.0,,262000000.0,13000000.0,496000000.0,-1565000000.0,-719000000.0,2479000000.0,,-9000000.0,-1565000000.0,-719000000.0,2470000000.0,186000000.0,1683000000.0,1696000000.0,-13000000.0,107000000.0,272000000.0,-3000000.0,-499000000.0,,-308000000.0,-488000000.0,-1359000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2,2010-03-29,2010-06-27,,-17000000.0,103000000.0,,49000000.0,-11000000.0,,-546000000.0,-82000000.0,400000000.0,,,-546000000.0,-82000000.0,400000000.0,-228000000.0,215000000.0,219000000.0,-4000000.0,29000000.0,90000000.0,-1000000.0,-143000000.0,,-64000000.0,-7000000.0,-475000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2YTD,2010-01-01,2010-06-27,2011-07-28 11:35:18+00:00,-43000000.0,206000000.0,,-275000000.0,12000000.0,,-765000000.0,-151000000.0,657000000.0,,2000000.0,-765000000.0,-151000000.0,659000000.0,-257000000.0,668000000.0,680000000.0,-12000000.0,46000000.0,265000000.0,-1000000.0,-260000000.0,,-109000000.0,-7000000.0,-775000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q1TTM,2009-03-30,2010-03-28,,-414000000.0,408000000.0,,101000000.0,21000000.0,496000000.0,-1461000000.0,-715000000.0,2591000000.0,,-12000000.0,-1461000000.0,-715000000.0,2579000000.0,403000000.0,1969000000.0,1981000000.0,-12000000.0,101000000.0,187000000.0,-12000000.0,-478000000.0,,-292000000.0,-487000000.0,-1200000000.0,,3000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q1,2010-01-01,2010-03-28,2011-04-28 12:20:45+00:00,-26000000.0,103000000.0,,-324000000.0,23000000.0,,-219000000.0,-69000000.0,257000000.0,,2000000.0,-219000000.0,-69000000.0,259000000.0,-29000000.0,453000000.0,461000000.0,-8000000.0,17000000.0,175000000.0,,-117000000.0,,-45000000.0,,-300000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q4,2011-10-03,2011-12-31,,-117000000.0,116000000.0,,592000000.0,2000000.0,992000000.0,533000000.0,-262000000.0,1286000000.0,6000000.0,32000000.0,533000000.0,-256000000.0,1318000000.0,1595000000.0,552000000.0,548000000.0,4000000.0,30000000.0,,-1000000.0,-148000000.0,,-143000000.0,,-313000000.0,,-1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 16:14:06+00:00,-742000000.0,444000000.0,,-308000000.0,22000000.0,992000000.0,-694000000.0,-1083000000.0,2102000000.0,32000000.0,5000000.0,-694000000.0,-1051000000.0,2107000000.0,362000000.0,1896000000.0,1878000000.0,18000000.0,88000000.0,137000000.0,-1000000.0,-588000000.0,0.0,-340000000.0,-7000000.0,-1250000000.0,0.0,0.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3TTM,2010-09-27,2011-10-02,,-787000000.0,431000000.0,,-639000000.0,30000000.0,1975000000.0,-308000000.0,-1116000000.0,1638000000.0,26000000.0,16000000.0,-308000000.0,-1090000000.0,1654000000.0,256000000.0,1818000000.0,1845000000.0,-27000000.0,1000000.0,140000000.0,,-575000000.0,,-332000000.0,-691000000.0,-1187000000.0,,3000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3,2011-07-04,2011-10-02,,-25000000.0,113000000.0,,212000000.0,-4000000.0,,-466000000.0,-115000000.0,845000000.0,9000000.0,16000000.0,-466000000.0,-106000000.0,861000000.0,289000000.0,510000000.0,507000000.0,3000000.0,13000000.0,5000000.0,,-152000000.0,,-90000000.0,-3000000.0,-312000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3YTD,2011-01-01,2011-10-02,2012-10-25 15:22:38+00:00,-625000000.0,328000000.0,,-900000000.0,20000000.0,,-1227000000.0,-821000000.0,816000000.0,26000000.0,-27000000.0,-1227000000.0,-795000000.0,789000000.0,-1233000000.0,1344000000.0,1330000000.0,14000000.0,58000000.0,137000000.0,0.0,-440000000.0,0.0,-197000000.0,-7000000.0,-937000000.0,0.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2TTM,2010-06-28,2011-07-03,,-776000000.0,423000000.0,,-1310000000.0,34000000.0,1975000000.0,-407000000.0,-1090000000.0,1206000000.0,17000000.0,5000000.0,-407000000.0,-1073000000.0,1211000000.0,-269000000.0,2045000000.0,1987000000.0,58000000.0,106000000.0,138000000.0,,-564000000.0,,-317000000.0,-690000000.0,-1300000000.0,,3000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2,2011-04-04,2011-07-03,,-74000000.0,111000000.0,,-482000000.0,7000000.0,,-344000000.0,-130000000.0,-89000000.0,17000000.0,2000000.0,-344000000.0,-113000000.0,-87000000.0,-544000000.0,445000000.0,437000000.0,8000000.0,-155000000.0,119000000.0,,-153000000.0,,-57000000.0,-4000000.0,-313000000.0,,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2YTD,2011-01-01,2011-07-03,2012-07-26 10:07:26+00:00,-600000000.0,215000000.0,,-1112000000.0,24000000.0,,-761000000.0,-706000000.0,-29000000.0,17000000.0,-43000000.0,-761000000.0,-689000000.0,-72000000.0,-1522000000.0,834000000.0,823000000.0,11000000.0,45000000.0,132000000.0,0.0,-288000000.0,0.0,-107000000.0,-4000000.0,-625000000.0,0.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q1TTM,2010-03-29,2011-04-03,,-719000000.0,415000000.0,,-779000000.0,16000000.0,1975000000.0,-609000000.0,-1042000000.0,1695000000.0,,3000000.0,-609000000.0,-1042000000.0,1698000000.0,47000000.0,1815000000.0,1769000000.0,46000000.0,290000000.0,109000000.0,-1000000.0,-554000000.0,,-324000000.0,-693000000.0,-1462000000.0,,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q1,2011-01-01,2011-04-03,2012-04-26 10:44:34+00:00,-526000000.0,104000000.0,,-630000000.0,17000000.0,,-417000000.0,-576000000.0,60000000.0,,-45000000.0,-417000000.0,-576000000.0,15000000.0,-978000000.0,389000000.0,386000000.0,3000000.0,200000000.0,13000000.0,,-135000000.0,,-50000000.0,,-312000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q4,2012-10-01,2012-12-31,,-310000000.0,114000000.0,,367000000.0,-90000000.0,1092000000.0,-142000000.0,-690000000.0,988000000.0,,,-142000000.0,-690000000.0,988000000.0,156000000.0,471000000.0,468000000.0,3000000.0,39000000.0,130000000.0,-1000000.0,-165000000.0,-674000000.0,-135000000.0,-972000000.0,-137000000.0,430000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 08:33:29+00:00,-377000000.0,455000000.0,,-514000000.0,,1092000000.0,-1246000000.0,-1523000000.0,1951000000.0,,6000000.0,-1246000000.0,-1523000000.0,1957000000.0,-812000000.0,1900000000.0,1901000000.0,-1000000.0,109000000.0,144000000.0,-3000000.0,-643000000.0,-1505000000.0,-339000000.0,-977000000.0,-862000000.0,655000000.0,46000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3TTM,2011-10-03,2012-09-30,,-184000000.0,457000000.0,,-289000000.0,92000000.0,992000000.0,-571000000.0,-1095000000.0,2249000000.0,6000000.0,38000000.0,-571000000.0,-1089000000.0,2287000000.0,627000000.0,1981000000.0,1981000000.0,,100000000.0,14000000.0,-3000000.0,-626000000.0,-831000000.0,-347000000.0,-5000000.0,-1038000000.0,225000000.0,45000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3,2012-07-02,2012-09-30,,-21000000.0,113000000.0,,466000000.0,-4000000.0,,-292000000.0,-137000000.0,1111000000.0,,,-292000000.0,-137000000.0,1111000000.0,682000000.0,507000000.0,508000000.0,-1000000.0,24000000.0,4000000.0,-1000000.0,-165000000.0,-125000000.0,-67000000.0,-2000000.0,-125000000.0,75000000.0,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-24 10:36:26+00:00,-67000000.0,341000000.0,,-881000000.0,90000000.0,,-1104000000.0,-833000000.0,963000000.0,,6000000.0,-1104000000.0,-833000000.0,969000000.0,-968000000.0,1429000000.0,1433000000.0,-4000000.0,70000000.0,14000000.0,-2000000.0,-478000000.0,-831000000.0,-204000000.0,-5000000.0,-725000000.0,225000000.0,46000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2TTM,2011-07-04,2012-07-01,,-188000000.0,457000000.0,,-543000000.0,92000000.0,992000000.0,-745000000.0,-1073000000.0,1983000000.0,15000000.0,54000000.0,-745000000.0,-1058000000.0,2037000000.0,234000000.0,1984000000.0,1980000000.0,4000000.0,89000000.0,15000000.0,-2000000.0,-613000000.0,-706000000.0,-370000000.0,-6000000.0,-1225000000.0,150000000.0,43000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2,2012-04-02,2012-07-01,,-26000000.0,116000000.0,,-870000000.0,37000000.0,,-328000000.0,-606000000.0,-259000000.0,,2000000.0,-328000000.0,-606000000.0,-257000000.0,-1191000000.0,470000000.0,471000000.0,-1000000.0,24000000.0,5000000.0,-1000000.0,-167000000.0,-706000000.0,-67000000.0,-3000000.0,-200000000.0,150000000.0,44000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2YTD,2012-01-01,2012-07-01,2013-07-25 10:08:08+00:00,-46000000.0,228000000.0,,-1347000000.0,94000000.0,,-812000000.0,-696000000.0,-148000000.0,,6000000.0,-812000000.0,-696000000.0,-142000000.0,-1650000000.0,922000000.0,925000000.0,-3000000.0,46000000.0,10000000.0,-1000000.0,-313000000.0,-706000000.0,-137000000.0,-3000000.0,-600000000.0,150000000.0,44000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q1TTM,2011-04-04,2012-04-01,,-236000000.0,452000000.0,,-155000000.0,62000000.0,992000000.0,-761000000.0,-597000000.0,2153000000.0,32000000.0,54000000.0,-761000000.0,-565000000.0,2207000000.0,881000000.0,1959000000.0,1946000000.0,13000000.0,-90000000.0,129000000.0,-1000000.0,-599000000.0,,-360000000.0,-7000000.0,-1338000000.0,,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q1,2012-01-01,2012-04-01,2013-04-25 10:11:30+00:00,-20000000.0,112000000.0,,-477000000.0,57000000.0,,-484000000.0,-90000000.0,111000000.0,,4000000.0,-484000000.0,-90000000.0,115000000.0,-459000000.0,452000000.0,454000000.0,-2000000.0,22000000.0,5000000.0,,-146000000.0,0.0,-70000000.0,,-400000000.0,0.0,0.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 08:47:56+00:00,-58000000.0,445000000.0,,-125000000.0,,,-1797000000.0,-473000000.0,2382000000.0,,-4000000.0,-1797000000.0,-473000000.0,2378000000.0,108000000.0,2013000000.0,1949000000.0,64000000.0,113000000.0,40000000.0,0.0,-694000000.0,-1241000000.0,-280000000.0,-20000000.0,-1123000000.0,1104000000.0,2000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q4,2013-09-30,2013-12-31,,-10000000.0,113000000.0,,496000000.0,,,-582000000.0,-165000000.0,1106000000.0,,-5000000.0,-582000000.0,-165000000.0,1101000000.0,354000000.0,533000000.0,469000000.0,64000000.0,28000000.0,5000000.0,,-174000000.0,-302000000.0,-115000000.0,-12000000.0,-401000000.0,261000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3TTM,2012-10-01,2013-09-29,,-358000000.0,446000000.0,,-254000000.0,-90000000.0,1092000000.0,-1357000000.0,-998000000.0,2264000000.0,,1000000.0,-1357000000.0,-998000000.0,2265000000.0,-90000000.0,1951000000.0,1948000000.0,3000000.0,124000000.0,165000000.0,-1000000.0,-685000000.0,-1613000000.0,-300000000.0,-980000000.0,-859000000.0,1273000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3,2013-07-01,2013-09-29,,-13000000.0,111000000.0,,262000000.0,,,-404000000.0,-17000000.0,895000000.0,,1000000.0,-404000000.0,-17000000.0,896000000.0,475000000.0,493000000.0,491000000.0,2000000.0,31000000.0,2000000.0,,-177000000.0,-100000000.0,-60000000.0,-3000000.0,-226000000.0,156000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3YTD,2013-01-01,2013-09-29,2014-10-23 10:08:29+00:00,-48000000.0,332000000.0,,-621000000.0,,,-1215000000.0,-308000000.0,1276000000.0,,1000000.0,-1215000000.0,-308000000.0,1277000000.0,-246000000.0,1480000000.0,1480000000.0,0.0,85000000.0,35000000.0,,-520000000.0,-939000000.0,-165000000.0,-8000000.0,-722000000.0,843000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2TTM,2012-07-02,2013-06-30,,-366000000.0,448000000.0,,-50000000.0,-94000000.0,1092000000.0,-1245000000.0,-1118000000.0,2480000000.0,,,-1245000000.0,-1118000000.0,2480000000.0,117000000.0,1965000000.0,1965000000.0,,117000000.0,167000000.0,-2000000.0,-673000000.0,-1638000000.0,-307000000.0,-979000000.0,-758000000.0,1192000000.0,3000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2,2013-04-01,2013-06-30,,-26000000.0,113000000.0,,-673000000.0,,,-430000000.0,-186000000.0,-41000000.0,,-1000000.0,-430000000.0,-186000000.0,-42000000.0,-658000000.0,493000000.0,493000000.0,,26000000.0,16000000.0,,-179000000.0,-638000000.0,-56000000.0,-5000000.0,-262000000.0,534000000.0,
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-24 10:24:24+00:00,-35000000.0,221000000.0,,-883000000.0,,,-811000000.0,-291000000.0,381000000.0,,0.0,-811000000.0,-291000000.0,381000000.0,-721000000.0,987000000.0,989000000.0,-2000000.0,54000000.0,33000000.0,,-343000000.0,-839000000.0,-105000000.0,-5000000.0,-496000000.0,687000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q1TTM,2012-04-02,2013-03-31,,-366000000.0,451000000.0,,-247000000.0,-57000000.0,1092000000.0,-1143000000.0,-1538000000.0,2262000000.0,,3000000.0,-1143000000.0,-1538000000.0,2265000000.0,-416000000.0,1942000000.0,1943000000.0,-1000000.0,115000000.0,156000000.0,-3000000.0,-661000000.0,-1706000000.0,-318000000.0,-977000000.0,-696000000.0,808000000.0,47000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 10:14:59+00:00,-9000000.0,108000000.0,,-210000000.0,,,-381000000.0,-105000000.0,422000000.0,,1000000.0,-381000000.0,-105000000.0,423000000.0,-63000000.0,494000000.0,496000000.0,-2000000.0,28000000.0,17000000.0,,-164000000.0,-201000000.0,-49000000.0,,-234000000.0,153000000.0,1000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 09:05:54+00:00,-481000000.0,439000000.0,,-669000000.0,0.0,592000000.0,-936000000.0,-1322000000.0,2064000000.0,,120000000.0,-936000000.0,-1322000000.0,2184000000.0,-74000000.0,2258000000.0,2193000000.0,65000000.0,101000000.0,49000000.0,-15000000.0,-735000000.0,-2914000000.0,-326000000.0,-2000000.0,-840000000.0,2405000000.0,9000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q4,2014-09-29,2014-12-31,,-441000000.0,112000000.0,,111000000.0,,592000000.0,307000000.0,-633000000.0,829000000.0,,85000000.0,307000000.0,-633000000.0,914000000.0,588000000.0,586000000.0,580000000.0,6000000.0,26000000.0,5000000.0,-15000000.0,-184000000.0,-724000000.0,-153000000.0,,-106000000.0,691000000.0,9000000.0
