company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q3,2010-06-28,2010-09-26,2011-10-27 11:04:52+00:00,1.96,1.96,,1.94,77000000.0,737000000.0,649000000.0,88000000.0,728000000.0,9000000.0,4975000000.0,6272000000.0,,7000000.0,154000000.0,394000000.0,4975000000.0,1297000000.0,33000000.0,3000000.0,548000000.0,749000000.0,-23000000.0,726000000.0,6272000000.0,371700000.0,371700000.0,371700000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2YTD,2010-01-01,2010-06-27,,1.73,1.73,0.38,1.71,311000000.0,668000000.0,680000000.0,-12000000.0,653000000.0,15000000.0,9822000000.0,12026000000.0,,-5000000.0,328000000.0,822000000.0,9822000000.0,2204000000.0,65000000.0,7000000.0,1150000000.0,1054000000.0,-63000000.0,991000000.0,12026000000.0,378500000.0,378500000.0,378500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2TTM,2009-06-29,2010-06-27,,4.32,4.32,1.62,4.25,796000000.0,1683000000.0,1696000000.0,-13000000.0,1647000000.0,36000000.0,20033000000.0,24898000000.0,,-16000000.0,631000000.0,1615000000.0,20033000000.0,4865000000.0,125000000.0,14000000.0,2246000000.0,2619000000.0,-127000000.0,2492000000.0,24898000000.0,378500000.0,378500000.0,378500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q2,2010-03-29,2010-06-27,2011-07-28 11:35:18+00:00,0.55,0.55,,0.55,91000000.0,215000000.0,219000000.0,-4000000.0,208000000.0,7000000.0,5038000000.0,5973000000.0,,-6000000.0,176000000.0,414000000.0,5038000000.0,935000000.0,33000000.0,4000000.0,590000000.0,345000000.0,-35000000.0,310000000.0,5973000000.0,378500000.0,378500000.0,378500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q1TTM,2009-03-30,2010-03-28,,5.01,5.01,1.62,4.93,951000000.0,1969000000.0,1981000000.0,-12000000.0,1928000000.0,41000000.0,19834000000.0,25050000000.0,,3000000.0,606000000.0,1571000000.0,19834000000.0,5216000000.0,123000000.0,13000000.0,2177000000.0,3039000000.0,-107000000.0,2932000000.0,25050000000.0,377600000.0,377600000.0,377600000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2010.0,Q1,2010-01-01,2010-03-28,2011-04-28 12:20:45+00:00,1.18,1.18,0.375,1.16,220000000.0,453000000.0,461000000.0,-8000000.0,445000000.0,8000000.0,4784000000.0,6053000000.0,,1000000.0,152000000.0,408000000.0,4784000000.0,1269000000.0,32000000.0,3000000.0,560000000.0,709000000.0,-28000000.0,681000000.0,6053000000.0,377600000.0,377600000.0,377600000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q4,2011-10-03,2011-12-31,,1.57,1.57,1.29,1.56,261000000.0,552000000.0,548000000.0,4000000.0,543000000.0,9000000.0,5018000000.0,6422000000.0,,3000000.0,-454000000.0,1009000000.0,5018000000.0,1404000000.0,45000000.0,2000000.0,555000000.0,849000000.0,-40000000.0,809000000.0,6422000000.0,351700000.0,351700000.0,351700000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 16:14:06+00:00,5.3,5.3,1.72,5.28,782000000.0,1896000000.0,1878000000.0,18000000.0,1866000000.0,30000000.0,19664000000.0,24791000000.0,,-12000000.0,,2297000000.0,19664000000.0,5127000000.0,172000000.0,14000000.0,2297000000.0,2830000000.0,-170000000.0,2660000000.0,24791000000.0,351700000.0,351700000.0,351700000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3YTD,2011-01-01,2011-10-02,,3.73,3.73,0.43,3.72,521000000.0,1344000000.0,1330000000.0,14000000.0,1323000000.0,21000000.0,14646000000.0,18369000000.0,,-15000000.0,454000000.0,1288000000.0,14646000000.0,3723000000.0,127000000.0,12000000.0,1742000000.0,1981000000.0,-130000000.0,1851000000.0,18369000000.0,350500000.0,350500000.0,350500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3TTM,2010-09-27,2011-10-02,,4.98,4.98,1.56,4.95,723000000.0,1818000000.0,1845000000.0,-27000000.0,1782000000.0,36000000.0,20122000000.0,25221000000.0,,-82000000.0,597000000.0,1711000000.0,20122000000.0,5099000000.0,155000000.0,14000000.0,2308000000.0,2791000000.0,-223000000.0,2568000000.0,25221000000.0,350500000.0,350500000.0,350500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q3,2011-07-04,2011-10-02,2012-10-25 15:22:38+00:00,1.43,1.43,,1.43,165000000.0,510000000.0,507000000.0,3000000.0,501000000.0,9000000.0,4815000000.0,6116000000.0,,-14000000.0,153000000.0,426000000.0,4815000000.0,1301000000.0,41000000.0,5000000.0,579000000.0,722000000.0,-50000000.0,672000000.0,6116000000.0,350500000.0,350500000.0,350500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2YTD,2011-01-01,2011-07-03,,2.3,2.3,0.43,2.29,356000000.0,834000000.0,823000000.0,11000000.0,822000000.0,12000000.0,9831000000.0,12253000000.0,,-1000000.0,301000000.0,862000000.0,9831000000.0,2422000000.0,86000000.0,7000000.0,1163000000.0,1259000000.0,-80000000.0,1179000000.0,12253000000.0,355000000.0,355000000.0,355000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2TTM,2010-06-28,2011-07-03,,5.51,5.51,1.56,5.46,635000000.0,2045000000.0,1987000000.0,58000000.0,2009000000.0,36000000.0,20282000000.0,25377000000.0,,-61000000.0,598000000.0,1679000000.0,20282000000.0,5095000000.0,147000000.0,12000000.0,2277000000.0,2818000000.0,-196000000.0,2622000000.0,25377000000.0,355000000.0,355000000.0,355000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q2,2011-04-04,2011-07-03,2012-07-26 10:07:26+00:00,1.23,1.23,,1.23,192000000.0,445000000.0,437000000.0,8000000.0,438000000.0,7000000.0,4933000000.0,6201000000.0,,-1000000.0,162000000.0,436000000.0,4933000000.0,1268000000.0,43000000.0,3000000.0,598000000.0,670000000.0,-41000000.0,629000000.0,6201000000.0,355000000.0,355000000.0,355000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q1TTM,2010-03-29,2011-04-03,,4.83,4.83,1.56,4.78,534000000.0,1815000000.0,1769000000.0,46000000.0,1779000000.0,36000000.0,20387000000.0,25149000000.0,,-66000000.0,612000000.0,1657000000.0,20387000000.0,4762000000.0,137000000.0,13000000.0,2269000000.0,2493000000.0,-190000000.0,2303000000.0,25149000000.0,357400000.0,357400000.0,357400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2011.0,Q1,2011-01-01,2011-04-03,2012-04-26 10:44:34+00:00,1.07,1.07,0.43,1.06,164000000.0,389000000.0,386000000.0,3000000.0,384000000.0,5000000.0,4898000000.0,6052000000.0,,0.0,139000000.0,426000000.0,4898000000.0,1154000000.0,43000000.0,4000000.0,565000000.0,589000000.0,-39000000.0,550000000.0,6052000000.0,357400000.0,357400000.0,357400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q4,2012-10-01,2012-12-31,,1.42,1.42,1.5,1.42,210000000.0,471000000.0,468000000.0,3000000.0,469000000.0,,5092000000.0,6439000000.0,,-28000000.0,-543000000.0,1135000000.0,5092000000.0,1347000000.0,52000000.0,3000000.0,592000000.0,755000000.0,-77000000.0,678000000.0,6439000000.0,333200000.0,333200000.0,333200000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,FY,2012-01-01,2012-12-31,2015-02-11 08:33:29+00:00,5.67,5.67,2.0,5.65,878000000.0,1900000000.0,1901000000.0,-1000000.0,1888000000.0,12000000.0,19092000000.0,24414000000.0,,-18000000.0,,2333000000.0,19092000000.0,5322000000.0,201000000.0,9000000.0,2333000000.0,2989000000.0,-210000000.0,2779000000.0,24414000000.0,333200000.0,333200000.0,333200000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3YTD,2012-01-01,2012-09-30,,4.25,4.25,0.5,4.23,668000000.0,1429000000.0,1433000000.0,-4000000.0,1419000000.0,12000000.0,14000000000.0,17975000000.0,,10000000.0,543000000.0,1198000000.0,14000000000.0,3975000000.0,149000000.0,6000000.0,1741000000.0,2234000000.0,-133000000.0,2101000000.0,17975000000.0,332000000.0,332000000.0,332000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3TTM,2011-10-03,2012-09-30,,5.82,5.82,1.79,5.79,929000000.0,1981000000.0,1981000000.0,,1962000000.0,21000000.0,19018000000.0,24397000000.0,,13000000.0,89000000.0,2207000000.0,19018000000.0,5379000000.0,194000000.0,8000000.0,2296000000.0,3083000000.0,-173000000.0,2910000000.0,24397000000.0,332000000.0,332000000.0,332000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q3,2012-07-02,2012-09-30,2013-10-24 10:36:26+00:00,1.51,1.51,,1.5,237000000.0,507000000.0,508000000.0,-1000000.0,500000000.0,7000000.0,4689000000.0,6045000000.0,,5000000.0,181000000.0,389000000.0,4689000000.0,1356000000.0,49000000.0,3000000.0,570000000.0,786000000.0,-41000000.0,745000000.0,6045000000.0,332000000.0,332000000.0,332000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2YTD,2012-01-01,2012-07-01,,2.74,2.74,0.5,2.73,431000000.0,922000000.0,925000000.0,-3000000.0,919000000.0,5000000.0,9311000000.0,11930000000.0,,5000000.0,362000000.0,809000000.0,9311000000.0,2619000000.0,100000000.0,3000000.0,1171000000.0,1448000000.0,-92000000.0,1356000000.0,11930000000.0,333400000.0,333400000.0,333400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2TTM,2011-07-04,2012-07-01,,5.74,5.74,1.79,5.72,857000000.0,1984000000.0,1980000000.0,4000000.0,1963000000.0,23000000.0,19144000000.0,24468000000.0,,-6000000.0,61000000.0,2244000000.0,19144000000.0,5324000000.0,186000000.0,10000000.0,2305000000.0,3019000000.0,-182000000.0,2837000000.0,24468000000.0,333400000.0,333400000.0,333400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q2,2012-04-02,2012-07-01,2013-07-25 10:08:08+00:00,1.41,1.41,,1.41,219000000.0,470000000.0,471000000.0,-1000000.0,471000000.0,1000000.0,4652000000.0,5992000000.0,,-3000000.0,194000000.0,404000000.0,4652000000.0,1340000000.0,50000000.0,1000000.0,598000000.0,742000000.0,-52000000.0,690000000.0,5992000000.0,333400000.0,333400000.0,333400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q1TTM,2011-04-04,2012-04-01,,5.56,5.56,1.79,5.54,830000000.0,1959000000.0,1946000000.0,13000000.0,1930000000.0,29000000.0,19425000000.0,24677000000.0,,-4000000.0,29000000.0,2276000000.0,19425000000.0,5252000000.0,179000000.0,12000000.0,2305000000.0,2947000000.0,-171000000.0,2776000000.0,24677000000.0,337500000.0,337500000.0,337500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2012.0,Q1,2012-01-01,2012-04-01,2013-04-25 10:11:30+00:00,1.33,1.33,0.5,1.32,212000000.0,452000000.0,454000000.0,-2000000.0,448000000.0,4000000.0,4659000000.0,5938000000.0,,8000000.0,168000000.0,405000000.0,4659000000.0,1279000000.0,50000000.0,2000000.0,573000000.0,706000000.0,-40000000.0,666000000.0,5938000000.0,337500000.0,337500000.0,337500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,FY,2013-01-01,2013-12-31,2016-02-10 08:47:56+00:00,6.17,6.17,2.2,6.16,808000000.0,2013000000.0,1949000000.0,64000000.0,1996000000.0,17000000.0,18532000000.0,23706000000.0,,17000000.0,,2236000000.0,18532000000.0,5174000000.0,210000000.0,12000000.0,2236000000.0,2938000000.0,-181000000.0,2757000000.0,23706000000.0,323400000.0,323400000.0,323400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q4,2013-09-30,2013-12-31,,1.66,1.66,1.65,1.66,200000000.0,533000000.0,469000000.0,64000000.0,531000000.0,2000000.0,4640000000.0,5870000000.0,,8000000.0,,521000000.0,4640000000.0,1230000000.0,51000000.0,3000000.0,521000000.0,709000000.0,-40000000.0,669000000.0,5870000000.0,323400000.0,323400000.0,323400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3YTD,2013-01-01,2013-09-29,,4.51,4.51,0.55,4.5,608000000.0,1480000000.0,1480000000.0,,1465000000.0,15000000.0,13892000000.0,17836000000.0,,9000000.0,,1715000000.0,13892000000.0,3944000000.0,159000000.0,9000000.0,1715000000.0,2229000000.0,-141000000.0,2088000000.0,17836000000.0,322500000.0,322500000.0,322500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3TTM,2012-10-01,2013-09-29,,5.93,5.93,2.05,5.92,818000000.0,1951000000.0,1948000000.0,3000000.0,1934000000.0,15000000.0,18984000000.0,24275000000.0,,-19000000.0,-543000000.0,2850000000.0,18984000000.0,5291000000.0,211000000.0,12000000.0,2307000000.0,2984000000.0,-218000000.0,2766000000.0,24275000000.0,322500000.0,322500000.0,322500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q3,2013-07-01,2013-09-29,2014-10-23 10:08:29+00:00,1.52,1.52,,1.51,221000000.0,493000000.0,491000000.0,2000000.0,489000000.0,4000000.0,4534000000.0,5842000000.0,,5000000.0,,551000000.0,4534000000.0,1308000000.0,53000000.0,3000000.0,551000000.0,757000000.0,-45000000.0,712000000.0,5842000000.0,322500000.0,322500000.0,322500000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2YTD,2013-01-01,2013-06-30,,2.99,2.99,0.55,2.99,387000000.0,987000000.0,989000000.0,-2000000.0,976000000.0,11000000.0,9358000000.0,11994000000.0,,4000000.0,,1164000000.0,9358000000.0,2636000000.0,106000000.0,6000000.0,1164000000.0,1472000000.0,-96000000.0,1376000000.0,11994000000.0,324900000.0,324900000.0,324900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2TTM,2012-07-02,2013-06-30,,5.92,5.92,2.05,5.91,834000000.0,1965000000.0,1965000000.0,,1945000000.0,18000000.0,19139000000.0,24478000000.0,,-19000000.0,-362000000.0,2688000000.0,19139000000.0,5339000000.0,207000000.0,12000000.0,2326000000.0,3013000000.0,-214000000.0,2799000000.0,24478000000.0,324900000.0,324900000.0,324900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q2,2013-04-01,2013-06-30,2014-07-24 10:24:24+00:00,1.5,1.5,,1.5,220000000.0,493000000.0,493000000.0,0.0,488000000.0,5000000.0,4753000000.0,6115000000.0,,-3000000.0,,596000000.0,4753000000.0,1362000000.0,53000000.0,3000000.0,596000000.0,766000000.0,-53000000.0,713000000.0,6115000000.0,324900000.0,324900000.0,324900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q1TTM,2012-04-02,2013-03-31,,5.83,5.83,2.05,5.82,833000000.0,1942000000.0,1943000000.0,-1000000.0,1928000000.0,14000000.0,19038000000.0,24355000000.0,,-19000000.0,-168000000.0,2496000000.0,19038000000.0,5317000000.0,204000000.0,10000000.0,2328000000.0,2989000000.0,-213000000.0,2776000000.0,24355000000.0,327400000.0,327400000.0,327400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2013.0,Q1,2013-01-01,2013-03-31,2014-04-24 10:14:59+00:00,1.49,1.49,0.55,1.49,167000000.0,494000000.0,496000000.0,-2000000.0,488000000.0,6000000.0,4605000000.0,5879000000.0,,7000000.0,,568000000.0,4605000000.0,1274000000.0,53000000.0,3000000.0,568000000.0,706000000.0,-43000000.0,663000000.0,5879000000.0,327400000.0,327400000.0,327400000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,FY,2014-01-01,2014-12-31,2017-02-15 09:05:54+00:00,7.19,7.19,2.42,7.18,790000000.0,2258000000.0,2193000000.0,65000000.0,2244000000.0,14000000.0,17295000000.0,22826000000.0,,7000000.0,,2352000000.0,17295000000.0,5531000000.0,213000000.0,10000000.0,2352000000.0,3179000000.0,-196000000.0,2983000000.0,22826000000.0,312000000.0,312000000.0,312000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q4,2014-09-29,2014-12-31,,1.88,1.88,1.82,1.88,238000000.0,586000000.0,580000000.0,6000000.0,582000000.0,8000000.0,4662000000.0,6143000000.0,-4000000.0,2000000.0,,612000000.0,4662000000.0,1481000000.0,55000000.0,2000000.0,612000000.0,869000000.0,-51000000.0,818000000.0,6143000000.0,312000000.0,312000000.0,312000000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3,2014-06-30,2014-09-28,2015-10-22 10:05:13+00:00,1.66,1.66,,1.65,193000000.0,519000000.0,519000000.0,0.0,515000000.0,,4171000000.0,5474000000.0,4000000.0,-1000000.0,,540000000.0,4171000000.0,1303000000.0,53000000.0,3000000.0,540000000.0,763000000.0,-51000000.0,712000000.0,5474000000.0,310900000.0,310900000.0,310900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3YTD,2014-01-01,2014-09-28,,5.31,5.31,0.61,5.3,552000000.0,1672000000.0,1613000000.0,59000000.0,1662000000.0,6000000.0,12633000000.0,16683000000.0,4000000.0,5000000.0,,1740000000.0,12633000000.0,4050000000.0,158000000.0,8000000.0,1740000000.0,2310000000.0,-145000000.0,2165000000.0,16683000000.0,310900000.0,310900000.0,310900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q3TTM,2013-09-30,2014-09-28,,6.97,6.97,2.26,6.96,752000000.0,2205000000.0,2082000000.0,123000000.0,2193000000.0,8000000.0,17273000000.0,22553000000.0,4000000.0,13000000.0,,2261000000.0,17273000000.0,5280000000.0,209000000.0,11000000.0,2261000000.0,3019000000.0,-185000000.0,2834000000.0,22553000000.0,310900000.0,310900000.0,310900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2YTD,2014-01-01,2014-06-29,,3.65,3.65,0.61,3.65,359000000.0,1153000000.0,1094000000.0,59000000.0,1147000000.0,6000000.0,8462000000.0,11209000000.0,,6000000.0,,1200000000.0,8462000000.0,2747000000.0,105000000.0,5000000.0,1200000000.0,1547000000.0,-94000000.0,1453000000.0,11209000000.0,312900000.0,312900000.0,312900000.0
Raytheon Co,RTN,YR6K3WJN0KKLUPZSNL57,1047122,2014.0,Q2TTM,2013-07-01,2014-06-29,,6.83,6.83,2.26,6.82,780000000.0,2179000000.0,2054000000.0,125000000.0,2167000000.0,12000000.0,17636000000.0,22921000000.0,,19000000.0,,2272000000.0,17636000000.0,5285000000.0,209000000.0,11000000.0,2272000000.0,3013000000.0,-179000000.0,2834000000.0,22921000000.0,312900000.0,312900000.0,312900000.0
