company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2010.0,Q1,2010-01-01,2010-03-31,2011-05-10 11:51:14+00:00,0.28,0.28,0.23,0.28,,17900000.0,32449000.0,31795000.0,654000.0,30783000.0,1666000.0,835888000.0,1021729000.0,,3039000.0,,5625000.0,,115423000.0,835888000.0,185841000.0,18137000.0,121048000.0,64793000.0,-15098000.0,49695000.0,1021729000.0,109900000.0,109900000.0,109900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,FY,2011-01-01,2011-12-31,2014-02-21 09:48:26+00:00,1.73,1.73,0.96,1.73,,104900000.0,187300000.0,187300000.0,,184100000.0,3200000.0,4412500000.0,5322700000.0,,1600000.0,,38700000.0,38400000.0,465700000.0,4412500000.0,910200000.0,76800000.0,542800000.0,367400000.0,-75200000.0,292200000.0,5322700000.0,104600000.0,104600000.0,104600000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q4,2011-10-01,2011-12-31,,0.22,0.22,0.24,0.22,,11600000.0,22704000.0,22704000.0,,22690000.0,2900000.0,1051525000.0,1270172000.0,-2886000.0,1520000.0,,10513000.0,38400000.0,114986000.0,1051525000.0,218647000.0,21964000.0,163899000.0,54748000.0,-20444000.0,34304000.0,1270172000.0,104600000.0,104600000.0,104600000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 10:31:05+00:00,0.53,0.53,0.24,0.53,,31000000.0,56200000.0,56200000.0,,55900000.0,300000.0,1134200000.0,1357900000.0,,1400000.0,,10600000.0,0.0,108900000.0,1134200000.0,223700000.0,18400000.0,119500000.0,104200000.0,-17000000.0,87200000.0,1357900000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q3YTD,2011-01-01,2011-09-30,,1.51,1.51,0.72,1.51,,93300000.0,164596000.0,164596000.0,,161410000.0,300000.0,3360975000.0,4052528000.0,2886000.0,80000.0,,28187000.0,,350714000.0,3360975000.0,691553000.0,54836000.0,378901000.0,312652000.0,-54756000.0,257896000.0,4052528000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.99,1.99,0.95,1.99,,123700000.0,219302000.0,219284000.0,18000.0,214669000.0,1747000.0,4378555000.0,5301243000.0,2886000.0,-604000.0,,37641000.0,,468145000.0,4378555000.0,922688000.0,73314000.0,505786000.0,416902000.0,-73918000.0,342984000.0,5301243000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q2,2011-04-01,2011-06-30,2012-08-09 12:59:14+00:00,0.51,0.51,0.24,0.51,,32000000.0,55600000.0,55600000.0,,54300000.0,,1132200000.0,1370200000.0,1300000.0,400000.0,,10000000.0,,122700000.0,1132200000.0,238000000.0,18100000.0,132700000.0,105300000.0,-17700000.0,87600000.0,1370200000.0,105200000.0,105200000.0,105200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q2YTD,2011-01-01,2011-06-30,,0.98,0.98,0.48,0.98,,62300000.0,108396000.0,108396000.0,,105510000.0,,2226775000.0,2694628000.0,2886000.0,-1320000.0,,17587000.0,,241814000.0,2226775000.0,467853000.0,36436000.0,259401000.0,208452000.0,-37756000.0,170696000.0,2694628000.0,105200000.0,105200000.0,105200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q2TTM,2010-07-01,2011-06-30,,2.01,2.01,0.94,2.01,,128500000.0,225870000.0,226685000.0,-815000.0,220188000.0,2796000.0,4296439000.0,5237684000.0,2886000.0,-3527000.0,,37537000.0,,471737000.0,4296439000.0,941245000.0,73259000.0,509274000.0,431971000.0,-76786000.0,355185000.0,5237684000.0,105200000.0,105200000.0,105200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 10:38:11+00:00,0.47,0.47,0.24,0.47,,30300000.0,52796000.0,52796000.0,,51210000.0,,1094575000.0,1324428000.0,1586000.0,-1720000.0,,7587000.0,,119114000.0,1094575000.0,229853000.0,18336000.0,126701000.0,103152000.0,-20056000.0,83096000.0,1324428000.0,107142000.0,107142000.0,107142000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.04,2.04,0.93,2.04,,130000000.0,231847000.0,230701000.0,1146000.0,225527000.0,4734000.0,4200487000.0,5137699000.0,1586000.0,-4759000.0,,36262000.0,,461791000.0,4200487000.0,937212000.0,73699000.0,498053000.0,439159000.0,-78458000.0,360701000.0,5137699000.0,107142000.0,107142000.0,107142000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 11:27:22+00:00,1.67,1.67,1.0,1.66,,92300000.0,173800000.0,148900000.0,24900000.0,173800000.0,,3731900000.0,4583600000.0,,3800000.0,68700000.0,35700000.0,,439000000.0,3731900000.0,851700000.0,70900000.0,543400000.0,308300000.0,-67100000.0,241200000.0,4583600000.0,104100000.0,104100000.0,104700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q4,2012-10-01,2012-12-31,,0.38,0.38,0.25,0.39,,17400000.0,40100000.0,15200000.0,24900000.0,40100000.0,,538000000.0,678300000.0,,1600000.0,68700000.0,4200000.0,-49400000.0,69700000.0,538000000.0,140300000.0,16100000.0,93200000.0,47100000.0,-14500000.0,32600000.0,678300000.0,104100000.0,104100000.0,104700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q3,2012-07-01,2012-09-30,2013-11-01 09:49:19+00:00,0.46,0.46,0.25,0.45,,26800000.0,47400000.0,47400000.0,,47400000.0,,1040700000.0,1287800000.0,,1300000.0,,10200000.0,21400000.0,125600000.0,1040700000.0,247100000.0,17000000.0,157200000.0,89900000.0,-15700000.0,74200000.0,1287800000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q3YTD,2012-01-01,2012-09-30,,1.29,1.29,0.75,1.27,,74900000.0,133700000.0,133700000.0,,133700000.0,,3193900000.0,3905300000.0,,2200000.0,,31500000.0,49400000.0,369300000.0,3193900000.0,711400000.0,54800000.0,450200000.0,261200000.0,-52600000.0,208600000.0,3905300000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q3TTM,2011-10-01,2012-09-30,,1.51,1.51,0.99,1.49,,86500000.0,156404000.0,156404000.0,,156390000.0,2900000.0,4245425000.0,5175472000.0,-2886000.0,3720000.0,,42013000.0,87800000.0,484286000.0,4245425000.0,930047000.0,76764000.0,614099000.0,315948000.0,-73044000.0,242904000.0,5175472000.0,103300000.0,103300000.0,103300000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q2,2012-04-01,2012-06-30,2013-08-02 09:21:54+00:00,0.41,0.41,0.25,0.4,,24200000.0,42300000.0,42300000.0,,42300000.0,,1079400000.0,1312700000.0,,1000000.0,,10400000.0,19700000.0,120400000.0,1079400000.0,233300000.0,17300000.0,150500000.0,82800000.0,-16300000.0,66500000.0,1312700000.0,103100000.0,103100000.0,103100000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.83,0.83,0.5,0.82,,48100000.0,86300000.0,86300000.0,,86300000.0,,2153200000.0,2617500000.0,,900000.0,,21300000.0,28000000.0,243700000.0,2153200000.0,464300000.0,37800000.0,293000000.0,171300000.0,-36900000.0,134400000.0,2617500000.0,103100000.0,103100000.0,103100000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q2TTM,2011-07-01,2012-06-30,,1.58,1.58,0.98,1.57,,90700000.0,165204000.0,165204000.0,,164890000.0,3200000.0,4338925000.0,5245572000.0,-2886000.0,3820000.0,,42413000.0,66400000.0,467586000.0,4338925000.0,906647000.0,78164000.0,576399000.0,330248000.0,-74344000.0,255904000.0,5245572000.0,103100000.0,103100000.0,103100000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q1,2012-01-01,2012-03-31,2013-05-06 16:35:38+00:00,0.42,0.42,0.25,0.42,,23900000.0,44000000.0,44000000.0,,44000000.0,,1073800000.0,1304800000.0,,-100000.0,,10900000.0,8300000.0,123300000.0,1073800000.0,231000000.0,20500000.0,142500000.0,88500000.0,-20600000.0,67900000.0,1304800000.0,103100000.0,103100000.0,103100000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2012.0,Q1TTM,2011-04-01,2012-03-31,,1.68,1.68,0.97,1.68,,98500000.0,178504000.0,178504000.0,,176890000.0,3200000.0,4391725000.0,5303072000.0,-1586000.0,3220000.0,,42013000.0,46700000.0,469886000.0,4391725000.0,911347000.0,78964000.0,558599000.0,352748000.0,-75744000.0,277004000.0,5303072000.0,103100000.0,103100000.0,103100000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,FY,2013-01-01,2013-12-31,2016-02-19 12:00:10+00:00,2.06,2.06,1.04,2.04,,97200000.0,212600000.0,192500000.0,20100000.0,212600000.0,,3601200000.0,4476600000.0,,7700000.0,,40500000.0,45400000.0,439300000.0,3601200000.0,875400000.0,68200000.0,525200000.0,350200000.0,-60500000.0,289700000.0,4476600000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q4,2013-10-01,2013-12-31,,0.55,0.55,0.26,0.54,,22600000.0,56200000.0,41200000.0,15000000.0,56200000.0,,645400000.0,803000000.0,,1200000.0,,6800000.0,-600000.0,71200000.0,645400000.0,157600000.0,17600000.0,77400000.0,80200000.0,-16400000.0,63800000.0,803000000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.51,1.51,0.78,1.5,,74600000.0,156400000.0,151300000.0,5100000.0,156400000.0,,2955800000.0,3673600000.0,,6500000.0,,33700000.0,46000000.0,368100000.0,2955800000.0,717800000.0,50600000.0,447800000.0,270000000.0,-44100000.0,225900000.0,3673600000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q3TTM,2012-10-01,2013-09-30,,1.89,1.89,1.03,1.89,,92000000.0,196500000.0,166500000.0,30000000.0,196500000.0,,3493800000.0,4351900000.0,,8100000.0,68700000.0,37900000.0,-3400000.0,437800000.0,3493800000.0,858100000.0,66700000.0,541000000.0,317100000.0,-58600000.0,258500000.0,4351900000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q3,2013-07-01,2013-09-30,2014-10-31 10:32:51+00:00,0.52,0.52,0.26,0.52,,25100000.0,54000000.0,48900000.0,5100000.0,54000000.0,,897300000.0,1121500000.0,,3400000.0,,10700000.0,15800000.0,110100000.0,897300000.0,224200000.0,17000000.0,136600000.0,87600000.0,-13600000.0,74000000.0,1121500000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.99,0.99,0.52,0.98,,49500000.0,102400000.0,102400000.0,,102400000.0,,2058500000.0,2552100000.0,,3100000.0,,23000000.0,30200000.0,258000000.0,2058500000.0,493600000.0,33600000.0,311200000.0,182400000.0,-30500000.0,151900000.0,2552100000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q2TTM,2012-07-01,2013-06-30,,1.83,1.83,1.02,1.82,,93700000.0,189900000.0,165000000.0,24900000.0,189900000.0,,3637200000.0,4518200000.0,,6000000.0,68700000.0,37400000.0,2200000.0,453300000.0,3637200000.0,881000000.0,66700000.0,561600000.0,319400000.0,-60700000.0,258700000.0,4518200000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 10:00:30+00:00,0.51,0.51,0.26,0.51,,27400000.0,53100000.0,53100000.0,,53100000.0,,1045300000.0,1297100000.0,,7200000.0,,11700000.0,20900000.0,128900000.0,1045300000.0,251800000.0,17000000.0,161500000.0,90300000.0,-9800000.0,80500000.0,1297100000.0,102900000.0,102900000.0,102900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q1TTM,2012-04-01,2013-03-31,,1.73,1.73,1.01,1.71,,90500000.0,179100000.0,154200000.0,24900000.0,179100000.0,,3671300000.0,4533800000.0,,-200000.0,68700000.0,36100000.0,1000000.0,444800000.0,3671300000.0,862500000.0,67000000.0,550600000.0,311900000.0,-67200000.0,244700000.0,4533800000.0,103200000.0,103200000.0,103200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 11:08:43+00:00,0.48,0.48,0.26,0.47,,22100000.0,49300000.0,49300000.0,,49300000.0,,1013200000.0,1255000000.0,,-4100000.0,,11300000.0,9300000.0,129100000.0,1013200000.0,241800000.0,16600000.0,149700000.0,92100000.0,-20700000.0,71400000.0,1255000000.0,103200000.0,103200000.0,103200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,FY,2014-01-01,2014-12-31,2017-02-17 14:51:18+00:00,1.91,1.91,1.08,1.89,,124600000.0,191100000.0,239100000.0,-48000000.0,191100000.0,,3484400000.0,4343500000.0,,16800000.0,-9300000.0,44100000.0,0.0,416600000.0,3484400000.0,859100000.0,60800000.0,451400000.0,407700000.0,-44000000.0,363700000.0,4343500000.0,100200000.0,100200000.0,100200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q4,2014-10-01,2014-12-31,,0.6,0.6,0.27,0.59,,29600000.0,59100000.0,57200000.0,1900000.0,59100000.0,,844200000.0,1052700000.0,,1200000.0,-9300000.0,10700000.0,,108600000.0,844200000.0,208500000.0,12900000.0,110000000.0,98500000.0,-11700000.0,86800000.0,1052700000.0,100200000.0,100200000.0,100200000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 09:43:15+00:00,0.17,0.17,0.27,0.17,,33000000.0,17000000.0,61500000.0,-44500000.0,17000000.0,,877500000.0,1098200000.0,,1200000.0,,11200000.0,0.0,102200000.0,877500000.0,220700000.0,14000000.0,113400000.0,107300000.0,-12800000.0,94500000.0,1098200000.0,99900000.0,99900000.0,99900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.31,1.31,0.81,1.3,,95000000.0,132000000.0,181900000.0,-49900000.0,132000000.0,,2640200000.0,3290800000.0,,15600000.0,,33400000.0,,308000000.0,2640200000.0,650600000.0,47900000.0,341400000.0,309200000.0,-32300000.0,276900000.0,3290800000.0,99900000.0,99900000.0,99900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.86,1.86,1.07,1.84,,117600000.0,188200000.0,223100000.0,-34900000.0,188200000.0,,3285600000.0,4093800000.0,,16800000.0,,40200000.0,-600000.0,379200000.0,3285600000.0,808200000.0,65500000.0,418800000.0,389400000.0,-48700000.0,340700000.0,4093800000.0,99900000.0,99900000.0,99900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.14,1.14,0.54,1.13,,62000000.0,115000000.0,120400000.0,-5400000.0,115000000.0,,1762700000.0,2192600000.0,,14400000.0,,22200000.0,,205800000.0,1762700000.0,429900000.0,33900000.0,228000000.0,201900000.0,-19500000.0,182400000.0,2192600000.0,100400000.0,100400000.0,100400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q2TTM,2013-07-01,2014-06-30,,2.21,2.21,1.06,2.19,,109700000.0,225200000.0,210500000.0,14700000.0,225200000.0,,3305400000.0,4117100000.0,,19000000.0,,39700000.0,15200000.0,387100000.0,3305400000.0,811700000.0,68500000.0,442000000.0,369700000.0,-49500000.0,320200000.0,4117100000.0,100400000.0,100400000.0,100400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q2,2014-04-01,2014-06-30,2015-07-29 14:20:38+00:00,0.66,0.66,0.27,0.65,,30600000.0,65800000.0,60700000.0,5100000.0,65800000.0,,878600000.0,1097600000.0,,1700000.0,,11100000.0,0.0,101300000.0,878600000.0,219000000.0,17000000.0,112400000.0,106600000.0,-15300000.0,91300000.0,1097600000.0,100400000.0,100400000.0,100400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.06,2.06,1.05,2.05,,106500000.0,212500000.0,202900000.0,9600000.0,212500000.0,,3472100000.0,4316600000.0,,24500000.0,,40300000.0,36100000.0,414700000.0,3472100000.0,844500000.0,68500000.0,491100000.0,353400000.0,-44000000.0,309400000.0,4316600000.0,101500000.0,101500000.0,101500000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2014.0,Q1,2014-01-01,2014-03-31,2015-05-01 09:50:23+00:00,0.48,0.48,0.27,0.48,,31400000.0,49200000.0,59700000.0,-10500000.0,49200000.0,,884100000.0,1095000000.0,,12700000.0,,11100000.0,0.0,104500000.0,884100000.0,210900000.0,16900000.0,115600000.0,95300000.0,-4200000.0,91100000.0,1095000000.0,101500000.0,101500000.0,101500000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,FY,2015-01-01,2015-12-31,2018-02-23 16:49:53+00:00,2.47,2.47,1.12,2.44,0.0,122000000.0,239300000.0,241900000.0,-2600000.0,239300000.0,,3198000000.0,4071400000.0,,6000000.0,-12400000.0,44100000.0,12100000.0,420000000.0,3198000000.0,873400000.0,51700000.0,463800000.0,409600000.0,-45700000.0,363900000.0,4071400000.0,96700000.0,96700000.0,96700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q4,2015-10-01,2015-12-31,,0.59,0.59,0.28,0.58,,28400000.0,56800000.0,56800000.0,,56800000.0,,769800000.0,982700000.0,,1200000.0,-7300000.0,10300000.0,2200000.0,110500000.0,769800000.0,212900000.0,13200000.0,115700000.0,97200000.0,-12000000.0,85200000.0,982700000.0,96700000.0,96700000.0,96700000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q3,2015-07-01,2015-09-30,2016-10-28 10:36:05+00:00,0.65,0.65,0.28,0.64,,31500000.0,62500000.0,62500000.0,0.0,62500000.0,,796500000.0,1018300000.0,,800000.0,-1400000.0,11000000.0,4600000.0,101800000.0,796500000.0,221800000.0,12600000.0,116000000.0,105800000.0,-11800000.0,94000000.0,1018300000.0,96400000.0,96400000.0,96400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.88,1.88,0.84,1.86,,93600000.0,182500000.0,185100000.0,-2600000.0,182500000.0,,2428200000.0,3088700000.0,,4800000.0,-5100000.0,33800000.0,9900000.0,309500000.0,2428200000.0,660500000.0,38500000.0,348100000.0,312400000.0,-33700000.0,278700000.0,3088700000.0,96400000.0,96400000.0,96400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q3TTM,2014-10-01,2015-09-30,,2.48,2.48,1.11,2.45,,123200000.0,241600000.0,242300000.0,-700000.0,241600000.0,,3272400000.0,4141400000.0,,6000000.0,-14400000.0,44500000.0,9900000.0,418100000.0,3272400000.0,869000000.0,51400000.0,458100000.0,410900000.0,-45400000.0,365500000.0,4141400000.0,96400000.0,96400000.0,96400000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 09:39:25+00:00,0.68,0.68,0.28,0.67,,33000000.0,65600000.0,65600000.0,0.0,65600000.0,,809100000.0,1030300000.0,,2200000.0,-3700000.0,11500000.0,300000.0,103900000.0,809100000.0,221200000.0,12800000.0,112000000.0,109200000.0,-10600000.0,98600000.0,1030300000.0,96900000.0,96900000.0,96900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q2YTD,2015-01-01,2015-06-30,,1.23,1.23,0.56,1.22,,62100000.0,120000000.0,122600000.0,-2600000.0,120000000.0,,1631700000.0,2070400000.0,,4000000.0,-3700000.0,22800000.0,5300000.0,207700000.0,1631700000.0,438700000.0,25900000.0,232100000.0,206600000.0,-21900000.0,184700000.0,2070400000.0,96900000.0,96900000.0,96900000.0
Bemis Company Inc,BMS,PTVU09TE3QPJPL7K4E13,11199,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.0,2.0,1.1,1.98,,124700000.0,196100000.0,241300000.0,-45200000.0,196100000.0,,3353400000.0,4221300000.0,,6400000.0,-13000000.0,44700000.0,5300000.0,418500000.0,3353400000.0,867900000.0,52800000.0,455500000.0,412400000.0,-46400000.0,366000000.0,4221300000.0,96900000.0,96900000.0,96900000.0
