company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3YTD,2011-01-01,2011-09-30,,277000.0,0.69,0.69,0.69,,28445000.0,127145000.0,127145000.0,127145000.0,64342000.0,555872000.0,-952000.0,,,103023000.0,11164000.0,221610000.0,64342000.0,491530000.0,605000.0,1691000.0,336074000.0,155456000.0,134000.0,155590000.0,555872000.0,182100000.0,183706000.0,192161000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3TTM,2010-10-01,2011-09-30,,277000.0,0.84,0.84,0.84,,46243000.0,153595000.0,153595000.0,153595000.0,84564000.0,711848000.0,-2002000.0,,,130200000.0,11886000.0,284435000.0,84564000.0,627284000.0,779000.0,2133000.0,426798000.0,200486000.0,-648000.0,199838000.0,711848000.0,182100000.0,183706000.0,192161000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q3,2011-07-01,2011-09-30,2012-10-29 13:26:34+00:00,104000.0,0.36,0.36,0.34,0.0,107000.0,65570000.0,65570000.0,65570000.0,23369000.0,204047000.0,-841000.0,,,36567000.0,236000.0,77572000.0,23369000.0,180678000.0,204000.0,523000.0,114479000.0,66199000.0,-522000.0,65677000.0,204047000.0,182100000.0,183706000.0,192161000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2YTD,2011-01-01,2011-06-30,,173000.0,0.34,0.34,0.34,,28338000.0,61575000.0,61575000.0,61575000.0,40973000.0,351825000.0,-111000.0,,,66456000.0,10928000.0,144038000.0,40973000.0,310852000.0,401000.0,1168000.0,221595000.0,89257000.0,656000.0,89913000.0,351825000.0,182900000.0,182962000.0,191187000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2TTM,2010-07-01,2011-06-30,,173000.0,0.63,0.63,0.63,,60870000.0,115898000.0,115898000.0,115898000.0,77690000.0,649370000.0,-1588000.0,,,118786000.0,11650000.0,264071000.0,77690000.0,571680000.0,737000.0,2093000.0,394680000.0,177000000.0,-232000.0,176768000.0,649370000.0,182900000.0,182962000.0,191187000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q2,2011-04-01,2011-06-30,2012-07-27 13:45:17+00:00,104000.0,0.19,0.19,0.18,,14342000.0,34745000.0,34745000.0,34745000.0,21745000.0,185699000.0,-506000.0,,,35646000.0,1000000.0,78180000.0,21745000.0,163954000.0,203000.0,772000.0,114930000.0,49024000.0,63000.0,49087000.0,185699000.0,182900000.0,182962000.0,191187000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q1TTM,2010-04-01,2011-03-31,,69000.0,0.57,0.57,0.57,,56838000.0,102926000.0,102926000.0,102926000.0,69666000.0,589505000.0,-1502000.0,,,106830000.0,10650000.0,241989000.0,69666000.0,519839000.0,692000.0,1657000.0,359538000.0,160301000.0,-537000.0,159764000.0,589505000.0,178900000.0,181724000.0,190366000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2011.0,Q1,2011-01-01,2011-03-31,2012-05-02 16:14:16+00:00,69000.0,0.15,0.15,0.14,,13996000.0,26830000.0,26830000.0,26830000.0,19228000.0,166126000.0,395000.0,,,30810000.0,9928000.0,65858000.0,19228000.0,146898000.0,198000.0,396000.0,106665000.0,40233000.0,593000.0,40826000.0,166126000.0,178900000.0,181724000.0,190366000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q4,2012-10-01,2012-12-31,,105000.0,0.43,0.43,0.43,,26298000.0,80972000.0,80972000.0,80972000.0,33147000.0,320526000.0,-391000.0,,,63409000.0,3365000.0,112624000.0,33147000.0,287379000.0,1181000.0,966000.0,179503000.0,107876000.0,-606000.0,107270000.0,320526000.0,190200000.0,190461000.0,198501000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,FY,2012-01-01,2012-12-31,2015-02-06 16:37:46+00:00,417000.0,1.34,1.34,1.28,26300000.0,142744000.0,254822000.0,254822000.0,254822000.0,72837000.0,1134114000.0,-1208000.0,,,222732000.0,22812000.0,384678000.0,72837000.0,1061277000.0,7402000.0,1838000.0,656939000.0,404338000.0,-6772000.0,397566000.0,1134114000.0,190200000.0,190461000.0,198501000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3YTD,2012-01-01,2012-09-30,,312000.0,0.9,0.9,0.9,26300000.0,116446000.0,173850000.0,173850000.0,173850000.0,39690000.0,813588000.0,-817000.0,,,159323000.0,19447000.0,272054000.0,39690000.0,773898000.0,6221000.0,872000.0,477436000.0,296462000.0,-6166000.0,290296000.0,813588000.0,192000000.0,193353000.0,201142000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3TTM,2011-10-01,2012-09-30,,417000.0,1.15,1.15,1.15,26300000.0,142354000.0,222020000.0,222020000.0,222020000.0,68488000.0,1041147000.0,-2146000.0,,,193721000.0,21769000.0,358620000.0,68488000.0,972659000.0,6404000.0,1092000.0,600827000.0,371832000.0,-7458000.0,364374000.0,1041147000.0,192000000.0,193353000.0,201142000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q3,2012-07-01,2012-09-30,2013-10-25 16:53:43+00:00,104000.0,0.48,0.48,0.46,26300000.0,48586000.0,92179000.0,92179000.0,92179000.0,-20191000.0,294136000.0,-416000.0,,,54280000.0,967000.0,89957000.0,-20191000.0,314327000.0,1855000.0,317000.0,171608000.0,142719000.0,-1954000.0,140765000.0,294136000.0,192000000.0,193353000.0,201142000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2YTD,2012-01-01,2012-06-30,,208000.0,0.43,0.43,0.43,,67860000.0,81671000.0,81671000.0,81671000.0,59881000.0,519452000.0,-401000.0,,,105043000.0,18480000.0,182097000.0,59881000.0,459571000.0,4366000.0,555000.0,305828000.0,153743000.0,-4212000.0,149531000.0,519452000.0,190800000.0,188575000.0,197051000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2TTM,2011-07-01,2012-06-30,,417000.0,1.04,1.04,1.04,,93875000.0,195411000.0,195411000.0,195411000.0,112048000.0,951058000.0,-2571000.0,,,176008000.0,21038000.0,346235000.0,112048000.0,839010000.0,4753000.0,1298000.0,543698000.0,295312000.0,-6026000.0,289286000.0,951058000.0,190800000.0,188575000.0,197051000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2,2012-04-01,2012-06-30,2013-07-26 16:21:02+00:00,104000.0,0.19,0.19,0.18,,45464000.0,36258000.0,36258000.0,36258000.0,31613000.0,274719000.0,-186000.0,,,59635000.0,4807000.0,94855000.0,31613000.0,243106000.0,2079000.0,282000.0,159401000.0,83705000.0,-1983000.0,81722000.0,274719000.0,190800000.0,188575000.0,197051000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q1TTM,2011-04-01,2012-03-31,,417000.0,1.04,1.04,1.04,,62753000.0,193898000.0,193898000.0,193898000.0,102180000.0,862038000.0,-2891000.0,,,152019000.0,17231000.0,329560000.0,102180000.0,759858000.0,2877000.0,1788000.0,499227000.0,260631000.0,-3980000.0,256651000.0,862038000.0,189200000.0,185682000.0,194560000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 14:32:58+00:00,104000.0,0.24,0.24,0.23,,22396000.0,45413000.0,45413000.0,45413000.0,28268000.0,244733000.0,-215000.0,,,45408000.0,13673000.0,87242000.0,28268000.0,216465000.0,2287000.0,273000.0,146427000.0,70038000.0,-2229000.0,67809000.0,244733000.0,189200000.0,185682000.0,194560000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,FY,2013-01-01,2013-12-31,2017-01-19 17:14:33+00:00,1440000.0,1.29,1.29,1.27,33521000.0,273374000.0,252895000.0,252895000.0,252895000.0,177556000.0,1551346000.0,-975000.0,0.0,4006000.0,317093000.0,0.0,489720000.0,177556000.0,1373790000.0,4112000.0,3346000.0,845780000.0,528010000.0,-1741000.0,526269000.0,1551346000.0,196000000.0,195532000.0,199712000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q4,2013-10-01,2013-12-31,,1128000.0,-0.1,-0.1,-0.09,33521000.0,156969000.0,-18992000.0,-18992000.0,-18992000.0,51552000.0,441909000.0,-841000.0,,4006000.0,85785000.0,-6974000.0,134819000.0,51552000.0,390357000.0,807000.0,1553000.0,252285000.0,138072000.0,-95000.0,137977000.0,441909000.0,196000000.0,195532000.0,199712000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3YTD,2013-01-01,2013-09-30,,312000.0,1.39,1.39,1.39,,116405000.0,271887000.0,271887000.0,271887000.0,126004000.0,1109437000.0,-134000.0,,,231308000.0,6974000.0,354901000.0,126004000.0,983433000.0,3305000.0,1793000.0,593495000.0,389938000.0,-1646000.0,388292000.0,1109437000.0,195400000.0,195662000.0,199711000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3TTM,2012-10-01,2013-09-30,,417000.0,1.8,1.8,1.8,,142703000.0,352859000.0,352859000.0,352859000.0,159151000.0,1429963000.0,-525000.0,,,294717000.0,10339000.0,467525000.0,159151000.0,1270812000.0,4486000.0,2759000.0,772998000.0,497814000.0,-2252000.0,495562000.0,1429963000.0,195400000.0,195662000.0,199711000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3,2013-07-01,2013-09-30,2014-10-24 16:52:52+00:00,104000.0,0.48,0.48,0.47,0.0,40503000.0,93785000.0,93785000.0,93785000.0,51358000.0,400405000.0,-547000.0,,,88209000.0,2573000.0,122886000.0,51358000.0,349047000.0,1078000.0,638000.0,213772000.0,135275000.0,-987000.0,134288000.0,400405000.0,195400000.0,195662000.0,199711000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2YTD,2013-01-01,2013-06-30,,208000.0,0.91,0.91,0.91,,75902000.0,178102000.0,178102000.0,178102000.0,74646000.0,709032000.0,413000.0,,,143099000.0,4401000.0,232015000.0,74646000.0,634386000.0,2227000.0,1155000.0,379723000.0,254663000.0,-659000.0,254004000.0,709032000.0,195700000.0,195247000.0,199299000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2TTM,2012-07-01,2013-06-30,,417000.0,1.8,1.8,1.8,26300000.0,150786000.0,351253000.0,351253000.0,351253000.0,87602000.0,1323694000.0,-394000.0,,,260788000.0,8733000.0,434596000.0,87602000.0,1236092000.0,5263000.0,2438000.0,730834000.0,505258000.0,-3219000.0,502039000.0,1323694000.0,195700000.0,195247000.0,199299000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2,2013-04-01,2013-06-30,2014-07-25 12:19:23+00:00,104000.0,0.49,0.49,0.48,0.0,41378000.0,95885000.0,95885000.0,95885000.0,39377000.0,370091000.0,-90000.0,,,68563000.0,1167000.0,123189000.0,39377000.0,330714000.0,1056000.0,718000.0,193023000.0,137691000.0,-428000.0,137263000.0,370091000.0,195700000.0,195247000.0,199299000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q1TTM,2012-04-01,2013-03-31,,417000.0,1.5,1.5,1.5,26300000.0,154872000.0,291626000.0,291626000.0,291626000.0,79838000.0,1228322000.0,-490000.0,,,251860000.0,12373000.0,406262000.0,79838000.0,1148484000.0,6286000.0,2002000.0,697212000.0,451272000.0,-4774000.0,446498000.0,1228322000.0,195800000.0,194771000.0,199057000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q1,2013-01-01,2013-03-31,2014-04-25 15:32:26+00:00,104000.0,0.42,0.42,0.41,0.0,34524000.0,82217000.0,82217000.0,82217000.0,35269000.0,338941000.0,503000.0,,,74536000.0,3234000.0,108826000.0,35269000.0,303672000.0,1171000.0,437000.0,186700000.0,116972000.0,-231000.0,116741000.0,338941000.0,195800000.0,194771000.0,199057000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,FY,2014-01-01,2014-12-31,2017-02-16 17:22:36+00:00,0.0,3.32,3.32,3.26,12000000.0,215000000.0,657000000.0,657000000.0,657000000.0,174000000.0,2234000000.0,-2000000.0,0.0,20000000.0,514000000.0,15000000.0,630000000.0,174000000.0,2060000000.0,3000000.0,8000000.0,1191000000.0,869000000.0,3000000.0,872000000.0,2234000000.0,197900000.0,198000000.0,202000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q4,2014-10-01,2014-12-31,,-10292000.0,0.77,0.77,0.76,8536000.0,51814000.0,153420000.0,153420000.0,153420000.0,49577000.0,599743000.0,-11000.0,,20000000.0,129328000.0,15038000.0,183567000.0,49577000.0,550166000.0,567000.0,1823000.0,346177000.0,203989000.0,1245000.0,205234000.0,599743000.0,197900000.0,198000000.0,202000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 16:41:31+00:00,8303000.0,0.9,0.9,0.88,0.0,58478000.0,177731000.0,177731000.0,177731000.0,51858000.0,555146000.0,-2045000.0,0.0,,100661000.0,0.0,157665000.0,51858000.0,503288000.0,655000.0,2250000.0,266629000.0,236659000.0,-450000.0,236209000.0,555146000.0,197500000.0,198052000.0,201313000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3YTD,2014-01-01,2014-09-30,,10292000.0,2.55,2.55,2.5,3464000.0,163186000.0,503580000.0,503580000.0,503580000.0,124423000.0,1634257000.0,-1989000.0,,,384672000.0,-38000.0,446433000.0,124423000.0,1509834000.0,2433000.0,6177000.0,844823000.0,665011000.0,1755000.0,666766000.0,1634257000.0,197500000.0,198052000.0,201313000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3TTM,2013-10-01,2014-09-30,,11420000.0,2.45,2.45,2.41,36985000.0,320155000.0,484588000.0,484588000.0,484588000.0,175975000.0,2076166000.0,-2830000.0,,4006000.0,470457000.0,-7012000.0,581252000.0,175975000.0,1900191000.0,3240000.0,7730000.0,1097108000.0,803083000.0,1660000.0,804743000.0,2076166000.0,197500000.0,198052000.0,201313000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2YTD,2014-01-01,2014-06-30,,1989000.0,1.65,1.65,1.62,3464000.0,104708000.0,325849000.0,325849000.0,325849000.0,72565000.0,1079111000.0,56000.0,,,284011000.0,-38000.0,288768000.0,72565000.0,1006546000.0,1778000.0,3927000.0,578194000.0,428352000.0,2205000.0,430557000.0,1079111000.0,198200000.0,197880000.0,201524000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2TTM,2013-07-01,2014-06-30,,3221000.0,2.03,2.03,2.0,36985000.0,302180000.0,400642000.0,400642000.0,400642000.0,175475000.0,1921425000.0,-1332000.0,,4006000.0,458005000.0,-4439000.0,546473000.0,175475000.0,1745950000.0,3663000.0,6118000.0,1044251000.0,701699000.0,1123000.0,702822000.0,1921425000.0,198200000.0,197880000.0,201524000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2,2014-04-01,2014-06-30,2015-07-31 13:50:45+00:00,1989000.0,0.84,0.84,0.83,0.0,52151000.0,166495000.0,166495000.0,166495000.0,39626000.0,512495000.0,-1202000.0,0.0,,92554000.0,0.0,159477000.0,39626000.0,472869000.0,715000.0,1714000.0,254020000.0,218849000.0,-203000.0,218646000.0,512495000.0,198200000.0,197880000.0,201524000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q1TTM,2013-04-01,2014-03-31,,1336000.0,1.67,1.67,1.67,36985000.0,291407000.0,330032000.0,330032000.0,330032000.0,175226000.0,1779021000.0,-220000.0,,4006000.0,434014000.0,-3272000.0,510185000.0,175226000.0,1603795000.0,4004000.0,5122000.0,983254000.0,620541000.0,898000.0,621439000.0,1779021000.0,196700000.0,197797000.0,201804000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 16:06:38+00:00,,0.81,0.81,0.79,3464000.0,52557000.0,159354000.0,159354000.0,159354000.0,32939000.0,566616000.0,1258000.0,,,191457000.0,-38000.0,129291000.0,32939000.0,533677000.0,1063000.0,2213000.0,324174000.0,209503000.0,2408000.0,211911000.0,566616000.0,196700000.0,197797000.0,201804000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,FY,2015-01-01,2015-12-31,2018-02-08 16:26:33+00:00,155800000.0,0.68,0.68,0.67,0.0,353700000.0,144400000.0,144400000.0,144400000.0,233100000.0,2602500000.0,700000.0,1500000.0,64200000.0,709500000.0,42100000.0,862600000.0,233100000.0,2370900000.0,47800000.0,8500000.0,1834200000.0,536700000.0,-38600000.0,498100000.0,2604000000.0,212400000.0,213400000.0,215900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q4,2015-10-01,2015-12-31,,83340000.0,0.19,0.19,0.2,,7885000.0,66619000.0,66619000.0,66619000.0,57637000.0,700393000.0,-1055000.0,427000.0,18493000.0,191063000.0,11363000.0,241581000.0,57637000.0,643183000.0,23207000.0,1423000.0,545840000.0,97343000.0,-22839000.0,74504000.0,700820000.0,212400000.0,213400000.0,215900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3,2015-07-01,2015-09-30,2017-01-04 17:16:37+00:00,42683000.0,-0.81,-0.81,-0.81,,323116000.0,-183757000.0,-183757000.0,-183757000.0,54057000.0,665791000.0,2795000.0,846000.0,29684000.0,165664000.0,7461000.0,212520000.0,54057000.0,612580000.0,19971000.0,1967000.0,458012000.0,154568000.0,-15209000.0,139359000.0,666637000.0,226900000.0,226228000.0,226228000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3YTD,2015-01-01,2015-09-30,,72460000.0,0.49,0.49,0.47,,345815000.0,77781000.0,77781000.0,77781000.0,175463000.0,1902107000.0,1755000.0,1073000.0,45707000.0,518437000.0,30737000.0,621019000.0,175463000.0,1727717000.0,24593000.0,7077000.0,1288360000.0,439357000.0,-15761000.0,423596000.0,1903180000.0,226900000.0,226228000.0,226228000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3TTM,2014-10-01,2015-09-30,,62168000.0,1.26,1.26,1.23,8536000.0,397629000.0,231201000.0,231201000.0,231201000.0,225040000.0,2501850000.0,1744000.0,1073000.0,65707000.0,647765000.0,45775000.0,804586000.0,225040000.0,2277883000.0,25160000.0,8900000.0,1634537000.0,643346000.0,-14516000.0,628830000.0,2502923000.0,226900000.0,226228000.0,226228000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q2,2015-04-01,2015-06-30,2016-07-29 16:11:04+00:00,29777000.0,0.84,0.84,0.83,,7077000.0,170215000.0,170215000.0,170215000.0,52007000.0,635983000.0,-2045000.0,227000.0,4044000.0,131693000.0,16224000.0,221383000.0,52007000.0,584203000.0,3971000.0,2226000.0,403121000.0,181082000.0,-3790000.0,177292000.0,636210000.0,202600000.0,202234000.0,204546000.0
