company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q2,,2012-06-30,2012-07-27 13:45:17+00:00,23752000.0,282722000.0,270573000.0,16542000.0,,806210000.0,0.0,1782776000.0,26812000.0,19127000.0,842000.0,255405000.0,675796000.0,180000000.0,94108000.0,164568000.0,66430000.0,,73994000.0,5183000.0,19250000.0,152754000.0,,-46948000.0,48000000.0,,2457610000.0,1755046000.0,1276161000.0,375162000.0,1749694000.0,1749694000.0,707916000.0,2457610000.0,1016881000.0,332754000.0,0.0,2676000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2012.0,Q1,,2012-03-31,2012-05-02 16:14:16+00:00,16023000.0,267397000.0,206863000.0,7556000.0,,359388000.0,0.0,1291606000.0,17983000.0,19048000.0,894000.0,264118000.0,677200000.0,247000000.0,92906000.0,165763000.0,80553000.0,55510000.0,73195000.0,3914000.0,17896000.0,147997000.0,,-83206000.0,108000000.0,,2017464000.0,1218632000.0,811934000.0,353677000.0,1213280000.0,1213280000.0,804184000.0,2017464000.0,1039767000.0,450507000.0,0.0,2676000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,FY,,2013-12-31,2015-02-06 16:37:46+00:00,21596000.0,421752000.0,402344000.0,-22857000.0,32230000.0,529857000.0,0.0,2106203000.0,53801000.0,41432000.0,,254073000.0,609719000.0,65000000.0,102602000.0,201109000.0,3394000.0,101241000.0,106220000.0,56688000.0,62544000.0,154717000.0,,379098000.0,48000000.0,984994000.0,3317696000.0,2382079000.0,2186857000.0,582429000.0,2382079000.0,2382079000.0,935617000.0,3317696000.0,929730000.0,353188000.0,0.0,-80365000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q3,,2013-09-30,2013-10-25 16:53:43+00:00,24416000.0,404956000.0,255784000.0,-12223000.0,12251000.0,910411000.0,0.0,2049264000.0,54371000.0,23820000.0,,254073000.0,646138000.0,77000000.0,105196000.0,178842000.0,9743000.0,13607000.0,78775000.0,12885000.0,45497000.0,196715000.0,,398090000.0,48000000.0,392344000.0,3049795000.0,2354766000.0,1915502000.0,395456000.0,2354766000.0,2354766000.0,695029000.0,3049795000.0,955451000.0,299573000.0,0.0,-80365000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q2,,2013-06-30,2013-07-26 16:21:02+00:00,25587000.0,355284000.0,188759000.0,19526000.0,6854000.0,936464000.0,0.0,1968074000.0,32875000.0,19892000.0,,254073000.0,643252000.0,89000000.0,112627000.0,173721000.0,9734000.0,20755000.0,71440000.0,7757000.0,55825000.0,184111000.0,,304305000.0,48000000.0,182926000.0,2815238000.0,2211540000.0,1678633000.0,302978000.0,2211540000.0,2211540000.0,603698000.0,2815238000.0,962884000.0,300720000.0,0.0,-80365000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2013.0,Q1,,2013-03-31,2013-04-30 14:32:58+00:00,25586000.0,323907000.0,186959000.0,30962000.0,,1022960000.0,0.0,1900007000.0,29787000.0,19995000.0,,254073000.0,644965000.0,101000000.0,101856000.0,164966000.0,11980000.0,21120000.0,81323000.0,5415000.0,59856000.0,177961000.0,,208420000.0,48000000.0,,2685881000.0,2090053000.0,1550041000.0,295747000.0,2090053000.0,2090053000.0,595828000.0,2685881000.0,970874000.0,300081000.0,0.0,-49336000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,FY,,2014-12-31,2017-01-19 17:14:33+00:00,44016000.0,432888000.0,395232000.0,56785000.0,107099000.0,943999000.0,0.0,2592187000.0,58837000.0,,,254073000.0,587046000.0,9500000.0,176441000.0,392248000.0,,7046000.0,225134000.0,60655000.0,172566000.0,169559000.0,,1036010000.0,48000000.0,1017567000.0,4201962000.0,3302018000.0,2796029000.0,606740000.0,3302018000.0,3302018000.0,899944000.0,4201962000.0,1013685000.0,293204000.0,0.0,-382964000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q3,,2014-09-30,2014-10-24 16:52:52+00:00,23175000.0,436467000.0,278265000.0,48500000.0,87030000.0,752164000.0,0.0,2555374000.0,98811000.0,54381000.0,,254073000.0,597260000.0,21500000.0,140044000.0,328476000.0,49620000.0,4971000.0,147279000.0,54286000.0,101580000.0,151810000.0,,882678000.0,48000000.0,1029543000.0,3890887000.0,3123039000.0,2559878000.0,502537000.0,3123039000.0,3123039000.0,767848000.0,3890887000.0,1002533000.0,265311000.0,0.0,-363513000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q2,,2014-06-30,2014-07-25 12:19:23+00:00,36066000.0,440699000.0,204743000.0,-32450000.0,59515000.0,612045000.0,0.0,2467965000.0,72271000.0,50281000.0,,254073000.0,599786000.0,33500000.0,144859000.0,273326000.0,7417000.0,96000.0,111105000.0,56621000.0,77902000.0,161416000.0,,704947000.0,48000000.0,982317000.0,3553810000.0,2881582000.0,2341306000.0,417701000.0,2881582000.0,2881582000.0,672228000.0,3553810000.0,939178000.0,254527000.0,0.0,-258880000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2014.0,Q1,,2014-03-31,2014-04-25 15:32:26+00:00,35339000.0,429021000.0,196369000.0,-26435000.0,38417000.0,528285000.0,0.0,2291383000.0,58859000.0,45871000.0,,254073000.0,603021000.0,45500000.0,126154000.0,218086000.0,3366000.0,45986000.0,87356000.0,58255000.0,55240000.0,151963000.0,,538452000.0,48000000.0,1029193000.0,3379666000.0,2700978000.0,2245880000.0,396822000.0,2700978000.0,2700978000.0,678688000.0,3379666000.0,915700000.0,281866000.0,0.0,-102422000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,FY,,2015-12-31,2017-02-16 17:22:36+00:00,57000000.0,533000000.0,403000000.0,62000000.0,151000000.0,1010000000.0,0.0,7727000000.0,21000000.0,,,5048000000.0,4708000000.0,3254000000.0,290000000.0,697000000.0,,529000000.0,208000000.0,6000000.0,228000000.0,195000000.0,,1181000000.0,222000000.0,375000000.0,13097000000.0,8259000000.0,2416000000.0,709000000.0,8259000000.0,8259000000.0,4838000000.0,13097000000.0,9984000000.0,4129000000.0,,-711000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q3,,2015-09-30,2015-11-02 16:41:31+00:00,46974000.0,512253000.0,357987000.0,54428000.0,149604000.0,1163281000.0,0.0,7642997000.0,49944000.0,,132619000.0,5015519000.0,4787901000.0,3325000000.0,236542000.0,618733000.0,,417319000.0,272932000.0,4336000.0,250643000.0,241363000.0,,1113791000.0,175000000.0,295211000.0,13153015000.0,8252869000.0,2480219000.0,766860000.0,8252869000.0,8252869000.0,4900146000.0,13153015000.0,10054063000.0,4133286000.0,0.0,-558347000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q2,,2015-06-30,2015-07-31 13:50:45+00:00,47039000.0,535824000.0,407345000.0,62516000.0,129560000.0,1322123000.0,0.0,7659334000.0,88366000.0,,42018000.0,5007142000.0,4824520000.0,3368750000.0,234347000.0,555388000.0,,,268715000.0,53151000.0,247431000.0,347369000.0,,1297548000.0,131250000.0,172229000.0,13167719000.0,8552871000.0,2533238000.0,769169000.0,8552871000.0,8552871000.0,4614848000.0,13167719000.0,10079093000.0,3845679000.0,0.0,-466527000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2015.0,Q1,,2015-03-31,2015-04-24 16:06:38+00:00,52869000.0,479883000.0,308407000.0,119489000.0,114912000.0,916814000.0,0.0,2713070000.0,106616000.0,,,254073000.0,587035000.0,0.0,174498000.0,440487000.0,,,273514000.0,67047000.0,280343000.0,202672000.0,,1127333000.0,45500000.0,1008278000.0,4414925000.0,3516902000.0,2852987000.0,580439000.0,3516902000.0,3516902000.0,898023000.0,4414925000.0,1121451000.0,317584000.0,0.0,-442990000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2016.0,FY,,2016-12-31,2018-02-08 16:26:33+00:00,64100000.0,649600000.0,508000000.0,60500000.0,233400000.0,966000000.0,0.0,7957000000.0,36600000.0,,,5037400000.0,4303100000.0,2888100000.0,374700000.0,1035600000.0,,395500000.0,260500000.0,23400000.0,299000000.0,219600000.0,,1817600000.0,190800000.0,327400000.0,13253300000.0,8693800000.0,2578200000.0,822900000.0,8693800000.0,8693800000.0,4559500000.0,13253300000.0,9639500000.0,3736600000.0,,-1141300000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2016.0,Q3,,2016-09-30,2017-01-04 17:16:37+00:00,44849000.0,676837000.0,485234000.0,-16617000.0,224442000.0,761989000.0,0.0,7906546000.0,63402000.0,,,5037444000.0,4467726000.0,2929384000.0,363058000.0,931060000.0,,343794000.0,241768000.0,36066000.0,262698000.0,257398000.0,,1724809000.0,404790000.0,550882000.0,13293462000.0,8504103000.0,2594534000.0,1034341000.0,8504103000.0,8504103000.0,4789359000.0,13293462000.0,9767868000.0,3755018000.0,,-1110635000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2016.0,Q2,,2016-06-30,2016-07-29 16:11:04+00:00,28978000.0,609297000.0,407289000.0,694000.0,196439000.0,597550000.0,,7852455000.0,53422000.0,,,5037444000.0,4547762000.0,3171092000.0,329847000.0,825301000.0,,570074000.0,242014000.0,89637000.0,257631000.0,233941000.0,,1387504000.0,79136000.0,582501000.0,13029347000.0,8199339000.0,2361209000.0,658462000.0,8199339000.0,8199339000.0,4830008000.0,13029347000.0,9842837000.0,4171546000.0,,-1041314000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2016.0,Q1,,2016-03-31,2016-04-29 16:29:38+00:00,42897000.0,586249000.0,359077000.0,3815000.0,172970000.0,710198000.0,0.0,7793079000.0,78416000.0,,,5049321000.0,4627817000.0,3212772000.0,293962000.0,749295000.0,,535910000.0,219746000.0,87865000.0,248503000.0,214903000.0,,1272561000.0,35358000.0,317354000.0,12802445000.0,8062277000.0,2127509000.0,603613000.0,8062277000.0,8062277000.0,4740168000.0,12802445000.0,9925641000.0,4136555000.0,,-1007178000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2017.0,FY,,2017-12-31,2019-02-06 09:03:21+00:00,710200000.0,726500000.0,,-34400000.0,342900000.0,584400000.0,0.0,8290300000.0,,,,5037400000.0,3954400000.0,2720700000.0,460400000.0,1325400000.0,,365000000.0,292900000.0,74900000.0,312200000.0,309100000.0,,2242100000.0,167400000.0,889700000.0,13583300000.0,8893100000.0,2953900000.0,952500000.0,8893100000.0,8893100000.0,4690200000.0,13583300000.0,9304000000.0,3737700000.0,,-1604900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2017.0,Q3,,2017-09-30,2017-10-26 16:06:12+00:00,35000000.0,705000000.0,703000000.0,-37000000.0,333000000.0,550000000.0,0.0,8209000000.0,18000000.0,,,5037000000.0,4032000000.0,2763000000.0,441000000.0,1354000000.0,,353000000.0,207000000.0,49000000.0,338000000.0,278000000.0,,2212000000.0,167000000.0,979000000.0,13643000000.0,8944000000.0,2882000000.0,972000000.0,8944000000.0,8944000000.0,4699000000.0,13643000000.0,9407000000.0,3727000000.0,,-1440000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2017.0,Q2,,2017-06-30,2017-07-27 16:10:01+00:00,51000000.0,710000000.0,562000000.0,-14000000.0,277000000.0,542000000.0,0.0,8135000000.0,14000000.0,,,5037000000.0,4112000000.0,2804000000.0,410000000.0,1233000000.0,,387000000.0,225000000.0,37000000.0,318000000.0,290000000.0,,2134000000.0,192000000.0,902000000.0,13489000000.0,8875000000.0,2789000000.0,856000000.0,8875000000.0,8875000000.0,4614000000.0,13489000000.0,9467000000.0,3758000000.0,,-1380000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2017.0,Q1,,2017-03-31,2017-04-27 16:07:26+00:00,61000000.0,660000000.0,546000000.0,36000000.0,270000000.0,713000000.0,0.0,8060000000.0,16000000.0,,,5037000000.0,4223000000.0,2846000000.0,396000000.0,1138000000.0,,384000000.0,215000000.0,22000000.0,304000000.0,242000000.0,,1969000000.0,192000000.0,749000000.0,13435000000.0,8856000000.0,2733000000.0,837000000.0,8856000000.0,8856000000.0,4579000000.0,13435000000.0,9564000000.0,3742000000.0,,-1209000000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2018.0,FY,,2018-12-31,2020-02-04 06:30:53+00:00,698200000.0,922300000.0,,-9700000.0,361000000.0,1365500000.0,0.0,8539100000.0,,,,5037400000.0,3641300000.0,2501700000.0,472500000.0,1471500000.0,101800000.0,391100000.0,426400000.0,34400000.0,294900000.0,338800000.0,,2325800000.0,441400000.0,198300000.0,13931900000.0,9165300000.0,3385000000.0,1174000000.0,9165300000.0,9165300000.0,4766600000.0,13931900000.0,9075400000.0,3592600000.0,,-1689900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2018.0,Q3,,2018-09-30,2018-10-24 16:27:34+00:00,52200000.0,910200000.0,539800000.0,6900000.0,361200000.0,1228900000.0,0.0,8481800000.0,,,,5037400000.0,3713600000.0,2533300000.0,432700000.0,1443400000.0,,442800000.0,370400000.0,28400000.0,400800000.0,309200000.0,,2370900000.0,407000000.0,306200000.0,13843600000.0,9169700000.0,3248400000.0,1027400000.0,9169700000.0,9169700000.0,4673900000.0,13843600000.0,9151800000.0,3646500000.0,,-1689900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2018.0,Q2,,2018-06-30,2018-07-26 16:40:18+00:00,58800000.0,853700000.0,605200000.0,-2900000.0,361400000.0,727500000.0,0.0,8420200000.0,,,,5037400000.0,3793800000.0,2564900000.0,463200000.0,1422600000.0,,464000000.0,342200000.0,31600000.0,400500000.0,288300000.0,,2040000000.0,348800000.0,449500000.0,13490400000.0,8767400000.0,2836100000.0,1044400000.0,8767400000.0,8767400000.0,4723000000.0,13490400000.0,9231700000.0,3678600000.0,,-1689900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2018.0,Q1,,2018-03-31,2018-04-26 16:05:12+00:00,57100000.0,776700000.0,582800000.0,-45700000.0,350200000.0,511800000.0,0.0,8350900000.0,,,,5037400000.0,3874100000.0,2678800000.0,456500000.0,1379300000.0,,442700000.0,327900000.0,65800000.0,387400000.0,303800000.0,,2497400000.0,236300000.0,1079100000.0,13830200000.0,9112700000.0,3152000000.0,942000000.0,9112700000.0,9112700000.0,4717500000.0,13830200000.0,9298900000.0,3775500000.0,,-1689900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2019.0,FY,,2019-12-31,2020-05-06 07:23:44+00:00,966700000.0,1243200000.0,,-66800000.0,164100000.0,2685500000.0,0.0,8804700000.0,,,,5037400000.0,3344300000.0,2375000000.0,627600000.0,1163300000.0,2290200000.0,2081400000.0,456100000.0,100900000.0,633000000.0,458000000.0,,4639800000.0,126700000.0,64000000.0,17544600000.0,11271800000.0,5076400000.0,1194300000.0,11271800000.0,11271800000.0,6272800000.0,17544600000.0,11304900000.0,5078500000.0,,-2105900000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2019.0,Q3,,2019-09-30,2019-10-23 07:56:30+00:00,868200000.0,1116300000.0,,-48200000.0,166800000.0,2171300000.0,0.0,8738000000.0,,,,5037400000.0,3410100000.0,2406700000.0,576700000.0,1148000000.0,,314700000.0,432500000.0,96400000.0,878300000.0,468400000.0,,3750800000.0,126600000.0,44400000.0,14815000000.0,10367200000.0,4341200000.0,1091200000.0,10367200000.0,10367200000.0,4447800000.0,14815000000.0,9325800000.0,3356600000.0,,-2073400000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2019.0,Q2,,2019-06-30,2019-07-24 08:00:01+00:00,728700000.0,1123600000.0,,-57900000.0,165500000.0,1984200000.0,0.0,8677000000.0,,,,5037400000.0,3487600000.0,2438300000.0,494600000.0,1123500000.0,,341200000.0,460700000.0,76200000.0,750700000.0,427700000.0,,3283200000.0,226600000.0,105400000.0,14567700000.0,10163500000.0,4168500000.0,1031500000.0,10163500000.0,10163500000.0,4404200000.0,14567700000.0,9275700000.0,3372700000.0,,-1738800000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2019.0,Q1,,2019-03-31,2019-04-25 08:51:04+00:00,669800000.0,1016300000.0,,-20500000.0,150800000.0,1544800000.0,0.0,8604900000.0,,,,5037400000.0,3560800000.0,2470000000.0,482200000.0,1095700000.0,,306100000.0,497000000.0,49900000.0,655100000.0,422300000.0,,2823400000.0,224100000.0,110300000.0,13999600000.0,9706600000.0,3650600000.0,943800000.0,9706600000.0,9706600000.0,4293000000.0,13999600000.0,9253300000.0,3349200000.0,,-1701200000.0
Alexion Pharmaceuticals Inc,ALXN,M1YXUUZR0EIMU8T0EM75,899866,2020.0,Q1,,2020-03-31,2020-05-06 07:23:44+00:00,862800000.0,1345200000.0,,-101500000.0,162800000.0,2315000000.0,0.0,8864900000.0,,,,5072100000.0,4187600000.0,2343300000.0,586800000.0,1159900000.0,2223500000.0,2113300000.0,575400000.0,130400000.0,635200000.0,661400000.0,,5197400000.0,126700000.0,47800000.0,18148500000.0,11747800000.0,4870200000.0,1119900000.0,11747800000.0,11747800000.0,6400700000.0,18148500000.0,12118400000.0,5280800000.0,,-2213000000.0
