company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-09 14:59:22+00:00,,5000000.0,299000000.0,425000000.0,,424000000.0,22000000.0,805000000.0,,-62000000.0,-1167000000.0,1307000000.0,-62000000.0,-1167000000.0,1307000000.0,78000000.0,305000000.0,305000000.0,153000000.0,,-153000000.0,-177000000.0,-370000000.0,-839000000.0,-710000000.0,-2000000.0,,36000000.0,159000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 15:27:11+00:00,,-73000000.0,99000000.0,210000000.0,,605000000.0,14000000.0,306000000.0,,-280000000.0,-496000000.0,888000000.0,-280000000.0,-496000000.0,888000000.0,112000000.0,100000000.0,100000000.0,-27000000.0,,-46000000.0,-88000000.0,-74000000.0,-446000000.0,-510000000.0,-2000000.0,,24000000.0,46000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q4,2011-10-01,2011-12-31,,-245000000.0,38000000.0,236000000.0,247000000.0,7000000.0,-348000000.0,6000000.0,568000000.0,,130000000.0,-766000000.0,224000000.0,130000000.0,-766000000.0,224000000.0,-405000000.0,308000000.0,308000000.0,17000000.0,,-82000000.0,-123000000.0,,-813000000.0,-321000000.0,,,17000000.0,357000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,FY,2011-01-01,2011-12-31,2014-02-27 16:21:04+00:00,-941000000.0,144000000.0,636000000.0,976000000.0,9000000.0,-192000000.0,28000000.0,2098000000.0,,534000000.0,-3070000000.0,1867000000.0,534000000.0,-3070000000.0,1867000000.0,-660000000.0,1381000000.0,1381000000.0,-298000000.0,-43000000.0,-104000000.0,-464000000.0,,-2844000000.0,-987000000.0,-18000000.0,-80000000.0,64000000.0,755000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q3TTM,2010-10-01,2011-09-30,,-1307000000.0,142000000.0,621000000.0,952000000.0,2000000.0,232000000.0,33000000.0,2271000000.0,,867000000.0,-2954000000.0,2195000000.0,867000000.0,-2954000000.0,2195000000.0,110000000.0,1344000000.0,1344000000.0,-333000000.0,-43000000.0,-264000000.0,-463000000.0,385000000.0,-2739000000.0,-833000000.0,-18000000.0,-80000000.0,159000000.0,812000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q3,2011-07-01,2011-09-30,,-696000000.0,31000000.0,91000000.0,251000000.0,6000000.0,-47000000.0,2000000.0,650000000.0,,406000000.0,-651000000.0,504000000.0,406000000.0,-651000000.0,504000000.0,265000000.0,319000000.0,319000000.0,-19000000.0,-43000000.0,-153000000.0,-126000000.0,682000000.0,-806000000.0,-77000000.0,,,18000000.0,304000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-06 16:26:30+00:00,-696000000.0,106000000.0,400000000.0,729000000.0,2000000.0,156000000.0,22000000.0,1530000000.0,,404000000.0,-2304000000.0,1643000000.0,404000000.0,-2304000000.0,1643000000.0,-255000000.0,1073000000.0,1073000000.0,-315000000.0,-43000000.0,-22000000.0,-341000000.0,,-2031000000.0,-666000000.0,-18000000.0,-80000000.0,47000000.0,398000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q2TTM,2010-07-01,2011-06-30,,-611000000.0,138000000.0,599000000.0,919000000.0,-4000000.0,-35000000.0,38000000.0,1771000000.0,,-9000000.0,-1769000000.0,1986000000.0,-9000000.0,-1769000000.0,1986000000.0,204000000.0,1152000000.0,1152000000.0,-50000000.0,,628000000.0,-436000000.0,-312000000.0,-2448000000.0,-784000000.0,-518000000.0,-80000000.0,364000000.0,610000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q2,2011-04-01,2011-06-30,,,38000000.0,221000000.0,248000000.0,-4000000.0,-166000000.0,5000000.0,71000000.0,,-260000000.0,-897000000.0,334000000.0,-260000000.0,-897000000.0,334000000.0,-827000000.0,494000000.0,494000000.0,-242000000.0,,343000000.0,-119000000.0,-678000000.0,-618000000.0,-137000000.0,,-80000000.0,8000000.0,48000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-02 16:49:29+00:00,,75000000.0,309000000.0,478000000.0,-4000000.0,203000000.0,20000000.0,880000000.0,,-2000000.0,-1653000000.0,1139000000.0,-2000000.0,-1653000000.0,1139000000.0,-520000000.0,754000000.0,754000000.0,-296000000.0,,131000000.0,-215000000.0,-682000000.0,-1225000000.0,-589000000.0,-18000000.0,-80000000.0,29000000.0,94000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q1TTM,2010-04-01,2011-03-31,,-611000000.0,178000000.0,578000000.0,886000000.0,,-50000000.0,41000000.0,2199000000.0,,469000000.0,-1543000000.0,2071000000.0,469000000.0,-1543000000.0,2071000000.0,997000000.0,863000000.0,863000000.0,372000000.0,,178000000.0,-406000000.0,70000000.0,-2223000000.0,-847000000.0,-518000000.0,,368000000.0,675000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2011.0,Q1,2011-01-01,2011-03-31,2012-05-03 17:37:56+00:00,,37000000.0,88000000.0,230000000.0,,369000000.0,15000000.0,809000000.0,,258000000.0,-756000000.0,805000000.0,258000000.0,-756000000.0,805000000.0,307000000.0,260000000.0,260000000.0,-54000000.0,,-212000000.0,-96000000.0,-4000000.0,-607000000.0,-452000000.0,-18000000.0,,21000000.0,46000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,FY,2012-01-01,2012-12-31,2014-02-27 16:21:04+00:00,,-96000000.0,682000000.0,1090000000.0,8000000.0,0.0,94000000.0,3954000000.0,,4844000000.0,6384000000.0,5891000000.0,4844000000.0,6384000000.0,5891000000.0,17127000000.0,5118000000.0,5118000000.0,-317000000.0,7000000.0,749000000.0,812000000.0,-4000000.0,,-23000000.0,,,0.0,5639000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q4,2012-10-01,2012-12-31,,,-265000000.0,236000000.0,,-1000000.0,,,,,4844000000.0,6384000000.0,5891000000.0,4844000000.0,6384000000.0,5891000000.0,17127000000.0,0.0,,,,,,,,,,,,
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q3TTM,2011-10-01,2012-09-30,,-245000000.0,137000000.0,646000000.0,1050000000.0,16000000.0,-417000000.0,56000000.0,2862000000.0,,1287000000.0,-3342000000.0,1912000000.0,1287000000.0,-3342000000.0,1912000000.0,-127000000.0,923000000.0,923000000.0,356000000.0,,-644000000.0,-569000000.0,-359000000.0,-3054000000.0,-1046000000.0,-16000000.0,,69000000.0,891000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q3,2012-07-01,2012-09-30,,,6000000.0,101000000.0,280000000.0,5000000.0,-109000000.0,5000000.0,886000000.0,,563000000.0,-795000000.0,536000000.0,563000000.0,-795000000.0,536000000.0,309000000.0,290000000.0,290000000.0,75000000.0,,-232000000.0,-173000000.0,-56000000.0,-724000000.0,-155000000.0,,,12000000.0,205000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q2TTM,2011-07-01,2012-06-30,,-941000000.0,162000000.0,636000000.0,1021000000.0,17000000.0,-355000000.0,53000000.0,2626000000.0,,1130000000.0,-3198000000.0,1880000000.0,1130000000.0,-3198000000.0,1880000000.0,-171000000.0,952000000.0,952000000.0,262000000.0,-43000000.0,-565000000.0,-522000000.0,379000000.0,-3136000000.0,-968000000.0,-16000000.0,,75000000.0,990000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q2,2012-04-01,2012-06-30,,,55000000.0,225000000.0,266000000.0,2000000.0,-172000000.0,32000000.0,400000000.0,,284000000.0,-922000000.0,453000000.0,284000000.0,-922000000.0,453000000.0,-183000000.0,74000000.0,74000000.0,285000000.0,,-190000000.0,-153000000.0,-252000000.0,-706000000.0,5000000.0,,,32000000.0,194000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 14:56:23+00:00,,93000000.0,309000000.0,523000000.0,4000000.0,40000000.0,45000000.0,1408000000.0,,594000000.0,-1781000000.0,1152000000.0,594000000.0,-1781000000.0,1152000000.0,-31000000.0,325000000.0,325000000.0,264000000.0,,-330000000.0,-273000000.0,-303000000.0,-1517000000.0,-570000000.0,-16000000.0,,40000000.0,329000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q1TTM,2011-04-01,2012-03-31,,-941000000.0,145000000.0,632000000.0,1003000000.0,11000000.0,-349000000.0,26000000.0,2297000000.0,,586000000.0,-3173000000.0,1761000000.0,586000000.0,-3173000000.0,1761000000.0,-815000000.0,1372000000.0,1372000000.0,-265000000.0,-43000000.0,-32000000.0,-488000000.0,-47000000.0,-3048000000.0,-1110000000.0,-16000000.0,-80000000.0,51000000.0,844000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:03:45+00:00,,38000000.0,84000000.0,257000000.0,2000000.0,212000000.0,13000000.0,1008000000.0,,310000000.0,-859000000.0,699000000.0,310000000.0,-859000000.0,699000000.0,152000000.0,251000000.0,251000000.0,-21000000.0,,-140000000.0,-120000000.0,-51000000.0,-811000000.0,-575000000.0,-16000000.0,,8000000.0,135000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 13:38:18+00:00,,120000000.0,796000000.0,1113000000.0,-4000000.0,-440000000.0,62000000.0,2337000000.0,,338000000.0,-1689000000.0,1784000000.0,338000000.0,-1689000000.0,1784000000.0,429000000.0,1088000000.0,1088000000.0,23000000.0,574000000.0,-498000000.0,-680000000.0,-36000000.0,-2572000000.0,-1828000000.0,-45000000.0,-82000000.0,152000000.0,1265000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q4,2013-10-01,2013-12-31,,,14000000.0,266000000.0,285000000.0,-4000000.0,-123000000.0,5000000.0,837000000.0,,181000000.0,-788000000.0,454000000.0,181000000.0,-788000000.0,454000000.0,-157000000.0,320000000.0,320000000.0,-28000000.0,,-186000000.0,-195000000.0,-15000000.0,-787000000.0,-384000000.0,,-82000000.0,11000000.0,189000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-159000000.0,766000000.0,,-1000000.0,,,,,5001000000.0,5483000000.0,7221000000.0,5001000000.0,5483000000.0,7221000000.0,17713000000.0,0.0,,,,,,,,,,,,
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q3,2013-07-01,2013-09-30,,,28000000.0,135000000.0,286000000.0,3000000.0,-359000000.0,35000000.0,588000000.0,,153000000.0,-274000000.0,225000000.0,153000000.0,-274000000.0,225000000.0,107000000.0,323000000.0,323000000.0,-25000000.0,,-15000000.0,-170000000.0,-16000000.0,-655000000.0,-300000000.0,,,46000000.0,366000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-04 14:46:11+00:00,,106000000.0,530000000.0,828000000.0,0.0,-317000000.0,57000000.0,1500000000.0,,157000000.0,-901000000.0,1330000000.0,157000000.0,-901000000.0,1330000000.0,586000000.0,768000000.0,768000000.0,51000000.0,574000000.0,-312000000.0,-485000000.0,-21000000.0,-1785000000.0,-1444000000.0,-45000000.0,,141000000.0,1076000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q2TTM,2012-07-01,2013-06-30,,,-111000000.0,768000000.0,1109000000.0,1000000.0,2000000.0,71000000.0,3458000000.0,,4254000000.0,7538000000.0,5844000000.0,4254000000.0,7538000000.0,5844000000.0,17637000000.0,5238000000.0,5238000000.0,-505000000.0,581000000.0,782000000.0,770000000.0,294000000.0,387000000.0,-597000000.0,-29000000.0,,55000000.0,6020000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q2,2013-04-01,2013-06-30,,,64000000.0,268000000.0,247000000.0,-6000000.0,-385000000.0,7000000.0,301000000.0,,-316000000.0,-465000000.0,270000000.0,-316000000.0,-465000000.0,270000000.0,-517000000.0,267000000.0,267000000.0,141000000.0,,-151000000.0,-168000000.0,,-599000000.0,-456000000.0,,,-291000000.0,576000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-07 14:54:31+00:00,,78000000.0,395000000.0,542000000.0,-3000000.0,42000000.0,22000000.0,912000000.0,,4000000.0,-627000000.0,1105000000.0,4000000.0,-627000000.0,1105000000.0,479000000.0,445000000.0,445000000.0,76000000.0,574000000.0,-297000000.0,-315000000.0,-5000000.0,-1130000000.0,-1144000000.0,-45000000.0,,95000000.0,710000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q1TTM,2012-04-01,2013-03-31,,,-120000000.0,725000000.0,1128000000.0,9000000.0,215000000.0,96000000.0,3557000000.0,,4854000000.0,7081000000.0,6027000000.0,4854000000.0,7081000000.0,6027000000.0,17971000000.0,5045000000.0,5045000000.0,-361000000.0,581000000.0,743000000.0,785000000.0,42000000.0,280000000.0,-136000000.0,-29000000.0,,378000000.0,5638000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2013.0,Q1,2013-01-01,2013-03-31,2014-05-02 15:00:07+00:00,,14000000.0,127000000.0,295000000.0,3000000.0,427000000.0,15000000.0,611000000.0,,320000000.0,-162000000.0,835000000.0,320000000.0,-162000000.0,835000000.0,996000000.0,178000000.0,178000000.0,-65000000.0,574000000.0,-146000000.0,-147000000.0,-5000000.0,-531000000.0,-688000000.0,-45000000.0,,386000000.0,134000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:12:24+00:00,,102000000.0,794000000.0,1156000000.0,-7000000.0,-165000000.0,56000000.0,3684000000.0,,854000000.0,-3342000000.0,2161000000.0,854000000.0,-3342000000.0,2161000000.0,-334000000.0,1262000000.0,1262000000.0,-92000000.0,-74000000.0,-575000000.0,-703000000.0,-425000000.0,-3123000000.0,-2071000000.0,-38000000.0,,31000000.0,750000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q4,2014-10-01,2014-12-31,,,-52000000.0,256000000.0,290000000.0,-3000000.0,-151000000.0,13000000.0,621000000.0,,282000000.0,-876000000.0,500000000.0,282000000.0,-876000000.0,500000000.0,-97000000.0,321000000.0,321000000.0,40000000.0,-74000000.0,-97000000.0,-168000000.0,-133000000.0,-803000000.0,-110000000.0,,,-3000000.0,160000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 15:23:25+00:00,,154000000.0,538000000.0,866000000.0,-4000000.0,-14000000.0,43000000.0,3063000000.0,,572000000.0,-2466000000.0,1661000000.0,572000000.0,-2466000000.0,1661000000.0,-237000000.0,941000000.0,941000000.0,-132000000.0,,-478000000.0,-535000000.0,-292000000.0,-2320000000.0,-1961000000.0,-38000000.0,,34000000.0,590000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q3TTM,2013-10-01,2014-09-30,,,168000000.0,804000000.0,1151000000.0,-8000000.0,-137000000.0,48000000.0,3900000000.0,,753000000.0,-3254000000.0,2115000000.0,753000000.0,-3254000000.0,2115000000.0,-394000000.0,1261000000.0,1261000000.0,-160000000.0,,-664000000.0,-730000000.0,-307000000.0,-3107000000.0,-2345000000.0,-38000000.0,-82000000.0,45000000.0,779000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q3,2014-07-01,2014-09-30,,,6000000.0,139000000.0,292000000.0,-4000000.0,-36000000.0,15000000.0,718000000.0,,100000000.0,-845000000.0,627000000.0,100000000.0,-845000000.0,627000000.0,-122000000.0,383000000.0,383000000.0,-12000000.0,,-132000000.0,-210000000.0,-108000000.0,-807000000.0,-422000000.0,-1000000.0,,28000000.0,174000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-04 16:41:57+00:00,,148000000.0,399000000.0,574000000.0,0.0,22000000.0,28000000.0,2345000000.0,,472000000.0,-1621000000.0,1034000000.0,472000000.0,-1621000000.0,1034000000.0,-115000000.0,558000000.0,558000000.0,-120000000.0,,-346000000.0,-325000000.0,-184000000.0,-1513000000.0,-1539000000.0,-37000000.0,,6000000.0,416000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q2TTM,2013-07-01,2014-06-30,,,190000000.0,800000000.0,1145000000.0,-1000000.0,-460000000.0,68000000.0,3770000000.0,,806000000.0,-2683000000.0,1713000000.0,806000000.0,-2683000000.0,1713000000.0,-165000000.0,1201000000.0,1201000000.0,-173000000.0,,-547000000.0,-690000000.0,-215000000.0,-2955000000.0,-2223000000.0,-37000000.0,-82000000.0,63000000.0,971000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q2,2014-04-01,2014-06-30,,,107000000.0,260000000.0,288000000.0,1000000.0,-420000000.0,17000000.0,1151000000.0,,665000000.0,-851000000.0,130000000.0,665000000.0,-851000000.0,130000000.0,-55000000.0,292000000.0,292000000.0,-30000000.0,,-142000000.0,-171000000.0,-155000000.0,-712000000.0,-332000000.0,,,3000000.0,155000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q1,2014-01-01,2014-03-31,2015-05-05 14:45:33+00:00,,41000000.0,139000000.0,286000000.0,-1000000.0,442000000.0,11000000.0,1194000000.0,,-193000000.0,-770000000.0,904000000.0,-193000000.0,-770000000.0,904000000.0,-60000000.0,266000000.0,266000000.0,-90000000.0,,-204000000.0,-154000000.0,-29000000.0,-801000000.0,-1207000000.0,-37000000.0,,3000000.0,261000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2014.0,Q1TTM,2013-04-01,2014-03-31,,,147000000.0,808000000.0,1104000000.0,-8000000.0,-425000000.0,58000000.0,2920000000.0,,-175000000.0,-2297000000.0,1853000000.0,-175000000.0,-2297000000.0,1853000000.0,-627000000.0,1176000000.0,1176000000.0,-2000000.0,,-556000000.0,-687000000.0,-60000000.0,-2842000000.0,-2347000000.0,-37000000.0,-82000000.0,-231000000.0,1392000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,FY,2015-01-01,2015-12-31,2018-02-27 15:55:44+00:00,-198000000.0,67000000.0,815000000.0,1250000000.0,,328000000.0,52000000.0,2992000000.0,,-176000000.0,-2868000000.0,2898000000.0,-176000000.0,-2868000000.0,2898000000.0,-146000000.0,1448000000.0,1448000000.0,-128000000.0,52000000.0,-522000000.0,-702000000.0,-31000000.0,-3156000000.0,-2496000000.0,-74000000.0,,89000000.0,950000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-02 13:11:31+00:00,,37000000.0,549000000.0,925000000.0,-12000000.0,317000000.0,41000000.0,2058000000.0,,29000000.0,-1979000000.0,2084000000.0,29000000.0,-1979000000.0,2089000000.0,127000000.0,1060000000.0,1060000000.0,-218000000.0,56000000.0,-411000000.0,-526000000.0,-207000000.0,-2227000000.0,-1526000000.0,-74000000.0,,88000000.0,778000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q3TTM,2014-10-01,2015-09-30,,,-15000000.0,805000000.0,1215000000.0,-15000000.0,166000000.0,54000000.0,2679000000.0,,311000000.0,-2855000000.0,2584000000.0,311000000.0,-2855000000.0,2589000000.0,30000000.0,1381000000.0,1381000000.0,-178000000.0,-18000000.0,-508000000.0,-694000000.0,-340000000.0,-3030000000.0,-1636000000.0,-74000000.0,,85000000.0,938000000.0
Sempra Energy,SRE,PBBKGKLRK5S5C0Y4T545,1032208,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-04 14:50:57+00:00,,72000000.0,395000000.0,610000000.0,-2000000.0,11000000.0,31000000.0,1547000000.0,,50000000.0,-1201000000.0,1225000000.0,50000000.0,-1201000000.0,1219000000.0,66000000.0,778000000.0,778000000.0,-174000000.0,52000000.0,-205000000.0,-323000000.0,-181000000.0,-1466000000.0,-1191000000.0,-66000000.0,,83000000.0,568000000.0
