company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q3,,2012-02-26,2012-03-21 16:14:06+00:00,1011900000.0,1437100000.0,-1111900000.0,485300000.0,1413200000.0,27800000.0,,8205000000.0,,4728400000.0,6194800000.0,1528000000.0,3549900000.0,482800000.0,1367600000.0,,1397200000.0,1119400000.0,1774800000.0,358100000.0,848400000.0,9833700000.0,1439900000.0,21439000000.0,6921600000.0,3836300000.0,3849000000.0,6921600000.0,7404400000.0,13186200000.0,21439000000.0,14052800000.0,9337200000.0,-3213400000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q2,,2011-11-27,2011-12-20 15:37:40+00:00,1096500000.0,1510400000.0,-1204600000.0,509100000.0,1394300000.0,20200000.0,,8115900000.0,,4795500000.0,5247600000.0,1628700000.0,3507400000.0,475800000.0,1374100000.0,,1464100000.0,1026400000.0,1818400000.0,353200000.0,831600000.0,9642200000.0,2581400000.0,21466800000.0,6577300000.0,4021600000.0,5142000000.0,6577300000.0,7053100000.0,13582100000.0,21466800000.0,13937800000.0,8440100000.0,-3254600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2012.0,Q1,,2011-08-28,2011-09-21 17:00:22+00:00,1181900000.0,1504000000.0,-1014700000.0,338200000.0,1368500000.0,13400000.0,,8301400000.0,,4935800000.0,5901100000.0,1788100000.0,3565200000.0,509700000.0,1417100000.0,452700000.0,1553500000.0,994400000.0,1777600000.0,,904400000.0,9396600000.0,2148600000.0,21893200000.0,6499300000.0,4096400000.0,4884000000.0,6499300000.0,7009000000.0,13979800000.0,21893200000.0,14231600000.0,9095800000.0,-3251100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,FY,,2013-05-26,2014-07-03 15:00:07+00:00,1423200000.0,1446400000.0,-1585300000.0,741400000.0,1242100000.0,128000000.0,,8622200000.0,,5015100000.0,5926100000.0,1545500000.0,3878100000.0,456300000.0,1389100000.0,,1827700000.0,843700000.0,1952900000.0,437600000.0,967500000.0,10702600000.0,2043000000.0,22658000000.0,6672200000.0,4298900000.0,5293900000.0,6672200000.0,7128500000.0,14562000000.0,22658000000.0,14481000000.0,9268100000.0,-3687200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q3,,2013-02-24,2013-03-20 16:25:07+00:00,1186000000.0,1591500000.0,-1544000000.0,751200000.0,1244100000.0,87600000.0,,8665700000.0,,5060400000.0,6631900000.0,1606400000.0,3806800000.0,462700000.0,1202400000.0,,1669900000.0,894700000.0,2212900000.0,329100000.0,984200000.0,10795800000.0,1426700000.0,22793400000.0,7016700000.0,4365800000.0,4282600000.0,7016700000.0,7479400000.0,14329800000.0,22793400000.0,14620800000.0,10047200000.0,-3479200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q2,,2012-11-25,2012-12-19 16:25:17+00:00,1244900000.0,1673800000.0,-1603300000.0,734900000.0,1337300000.0,51900000.0,,8604100000.0,,5026000000.0,5571900000.0,1770200000.0,3814000000.0,456300000.0,1148700000.0,,1730800000.0,943300000.0,2178300000.0,334700000.0,877600000.0,10614500000.0,2760700000.0,22952900000.0,6983700000.0,4565500000.0,5736400000.0,6983700000.0,7440000000.0,14635300000.0,22952900000.0,14573400000.0,8898900000.0,-3364800000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2013.0,Q1,,2012-08-26,2012-09-19 16:55:14+00:00,1264900000.0,1473500000.0,-1662500000.0,1508400000.0,1364200000.0,63200000.0,,8207700000.0,,4723700000.0,5462000000.0,1808500000.0,3603500000.0,448000000.0,1127500000.0,,1587400000.0,883000000.0,2125500000.0,363800000.0,851600000.0,10289600000.0,3123200000.0,22635300000.0,6645200000.0,5217400000.0,5975500000.0,6645200000.0,7093200000.0,14690500000.0,22635300000.0,13814400000.0,8715000000.0,-3346100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,FY,,2014-05-25,2015-07-06 15:25:51+00:00,1611300000.0,1483600000.0,-1340300000.0,867300000.0,1307300000.0,74100000.0,,8650500000.0,,5014300000.0,6423500000.0,1559400000.0,3941900000.0,470600000.0,1666000000.0,,1449900000.0,1145500000.0,1643200000.0,409100000.0,984100000.0,11787200000.0,2362300000.0,23145700000.0,6534800000.0,4393500000.0,5423500000.0,6534800000.0,7005400000.0,15156200000.0,23145700000.0,14810300000.0,9732700000.0,-5219400000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q3,,2014-02-23,2014-03-19 11:34:38+00:00,1360300000.0,1648100000.0,-1640600000.0,847100000.0,1291500000.0,103600000.0,,8648900000.0,,5011700000.0,7179600000.0,1559600000.0,3797000000.0,470400000.0,1474400000.0,,1574200000.0,909800000.0,1822000000.0,399200000.0,987300000.0,11636500000.0,1749100000.0,22925000000.0,6307700000.0,4557600000.0,4683600000.0,6307700000.0,6778100000.0,15159600000.0,22925000000.0,14570400000.0,10476000000.0,-4979700000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q2,,2013-11-24,2013-12-18 16:49:54+00:00,1424100000.0,1725500000.0,-1606700000.0,774200000.0,1239700000.0,110800000.0,,8646500000.0,,5020400000.0,6740600000.0,1752300000.0,3809000000.0,453100000.0,1450300000.0,,1661900000.0,900400000.0,1874200000.0,413000000.0,1010400000.0,11465500000.0,1904100000.0,23152100000.0,6633400000.0,4775800000.0,4990100000.0,6633400000.0,7086500000.0,15055200000.0,23152100000.0,14567300000.0,10065100000.0,-4465100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2014.0,Q1,,2013-08-25,2013-09-18 16:15:03+00:00,1425500000.0,1637500000.0,-1670400000.0,758900000.0,1265100000.0,114300000.0,,8615200000.0,,5003900000.0,5913500000.0,1773600000.0,3789400000.0,469500000.0,1409600000.0,,1706300000.0,842900000.0,1868900000.0,408900000.0,995900000.0,11157900000.0,2331100000.0,22944600000.0,6824300000.0,4693200000.0,5462900000.0,6824300000.0,7293800000.0,14654900000.0,22944600000.0,14462000000.0,9192000000.0,-3928300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2015.0,FY,,2015-05-31,2016-06-30 17:01:08+00:00,1684000000.0,1386700000.0,-2310700000.0,334200000.0,1372200000.0,,,8874900000.0,,4677000000.0,7575300000.0,1540900000.0,3783300000.0,396000000.0,1450200000.0,,1589900000.0,811200000.0,1744800000.0,423800000.0,778900000.0,11990800000.0,1616200000.0,21832000000.0,4996700000.0,3685600000.0,4890100000.0,4996700000.0,5392700000.0,15660400000.0,21832000000.0,14363100000.0,10770300000.0,-6055600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2015.0,Q3,,2015-02-22,2015-03-18 16:19:28+00:00,1481300000.0,1585300000.0,-1837800000.0,784200000.0,1368700000.0,120700000.0,,8935100000.0,,4993300000.0,6642600000.0,1585100000.0,3725400000.0,407900000.0,1792700000.0,,1572700000.0,1264900000.0,1594700000.0,389100000.0,801500000.0,12070400000.0,3648500000.0,23383100000.0,5441200000.0,4464400000.0,6702500000.0,5441200000.0,5849100000.0,16732500000.0,23383100000.0,15193300000.0,10030000000.0,-6160100000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2015.0,Q2,,2014-11-23,2014-12-17 16:25:38+00:00,1656700000.0,1705800000.0,-1559600000.0,894500000.0,1335800000.0,98500000.0,,9078700000.0,,5127900000.0,7713100000.0,1893400000.0,3824200000.0,437900000.0,1761500000.0,,1614900000.0,1186500000.0,1623800000.0,394200000.0,901400000.0,11975300000.0,2822100000.0,24203700000.0,5672300000.0,4986400000.0,6093700000.0,5672300000.0,6110200000.0,17192100000.0,24203700000.0,15393100000.0,11098400000.0,-6079200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2015.0,Q1,,2014-08-24,2014-09-18 17:27:07+00:00,1571300000.0,1623300000.0,-1374900000.0,841200000.0,1313000000.0,66600000.0,,8608100000.0,,4967900000.0,6669100000.0,1823300000.0,3907000000.0,480500000.0,1668600000.0,,1571000000.0,1194300000.0,1600100000.0,341100000.0,959100000.0,11878000000.0,2650800000.0,23372800000.0,6202300000.0,4695500000.0,5793100000.0,6202300000.0,6682800000.0,15730900000.0,23372800000.0,14770300000.0,9937800000.0,-5613800000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2016.0,FY,,2016-05-29,2017-06-29 07:18:57+00:00,2046500000.0,1360800000.0,-2612200000.0,763700000.0,1252500000.0,,,8741200000.0,,4538600000.0,7057700000.0,1413700000.0,3743600000.0,376900000.0,1399600000.0,,1595000000.0,751700000.0,2087600000.0,399000000.0,845600000.0,12616500000.0,1373200000.0,21712300000.0,4930200000.0,3937200000.0,5014700000.0,4930200000.0,5307100000.0,15559600000.0,21712300000.0,14031500000.0,10544900000.0,-6326600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2016.0,Q3,,2016-02-28,2016-03-23 16:39:14+00:00,1725600000.0,1390900000.0,-2414900000.0,782700000.0,1239900000.0,86200000.0,,8692400000.0,,4509800000.0,7024400000.0,1350200000.0,3604500000.0,374900000.0,1575600000.0,,1784300000.0,813600000.0,1687500000.0,401300000.0,826700000.0,12514000000.0,1743800000.0,21631600000.0,4888800000.0,4011300000.0,5253700000.0,4888800000.0,5263700000.0,15541200000.0,21631600000.0,14015800000.0,10287500000.0,-6450200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2016.0,Q2,,2015-11-29,2015-12-17 16:59:49+00:00,1704100000.0,1461300000.0,-2407000000.0,649800000.0,1230900000.0,98600000.0,,8602100000.0,,4471000000.0,7416600000.0,1455000000.0,3588400000.0,368200000.0,1508300000.0,,1858400000.0,879600000.0,1711800000.0,382900000.0,817400000.0,12416000000.0,1406900000.0,21588700000.0,4797000000.0,4047600000.0,4969400000.0,4797000000.0,5165200000.0,15606100000.0,21588700000.0,13952700000.0,10636700000.0,-6442900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2016.0,Q1,,2015-08-30,2015-09-23 12:38:22+00:00,1759600000.0,1531500000.0,-2420200000.0,450600000.0,1307600000.0,87600000.0,,8857700000.0,,4655000000.0,7609700000.0,1795800000.0,3679200000.0,402900000.0,1560700000.0,,1716300000.0,825900000.0,1714000000.0,439600000.0,786600000.0,12150900000.0,1824000000.0,22322900000.0,4949100000.0,4305100000.0,5299900000.0,4949100000.0,5352000000.0,16184300000.0,22322900000.0,14338600000.0,10884400000.0,-6089200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2017.0,FY,,2017-05-28,2018-06-29 14:27:14+00:00,2119800000.0,1430100000.0,-2244500000.0,766100000.0,1196400000.0,,,8747200000.0,,4530400000.0,7642900000.0,1483600000.0,3687700000.0,357600000.0,1719400000.0,,1372200000.0,785900000.0,1523100000.0,381600000.0,910900000.0,13138900000.0,1838800000.0,21812600000.0,4327900000.0,4061400000.0,5330800000.0,4327900000.0,4685500000.0,16216200000.0,21812600000.0,14063500000.0,10885400000.0,-7762900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2017.0,Q3,,2017-02-26,2017-03-21 17:11:21+00:00,1855300000.0,1427500000.0,-2350400000.0,899100000.0,1205300000.0,,,8705800000.0,,4499700000.0,7176400000.0,1461000000.0,3575200000.0,340100000.0,1547700000.0,,1341500000.0,761600000.0,1930000000.0,340400000.0,869200000.0,13008800000.0,2546700000.0,21670300000.0,4063400000.0,4128000000.0,5743500000.0,4063400000.0,4403500000.0,16397600000.0,21670300000.0,13967100000.0,10654100000.0,-7800300000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2017.0,Q2,,2016-11-27,2016-12-20 16:39:55+00:00,1938300000.0,1382700000.0,-2476900000.0,809700000.0,1254900000.0,,,8679100000.0,,4487400000.0,6542000000.0,1525500000.0,3571300000.0,345200000.0,1506400000.0,,1376800000.0,752800000.0,1981800000.0,393600000.0,801700000.0,12931800000.0,2929300000.0,21602100000.0,4180600000.0,4111500000.0,6244400000.0,4180600000.0,4525800000.0,16274600000.0,21602100000.0,13919300000.0,10030200000.0,-7529200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2017.0,Q1,,2016-08-28,2016-09-21 16:37:14+00:00,1944800000.0,1446100000.0,-2484700000.0,765700000.0,1260600000.0,,,8758200000.0,,4552200000.0,7078000000.0,1547500000.0,3655300000.0,380300000.0,1442700000.0,,1476400000.0,754400000.0,2047700000.0,433700000.0,841000000.0,12734600000.0,1793900000.0,21913100000.0,4908300000.0,4193000000.0,5215100000.0,4908300000.0,5288600000.0,15783500000.0,21913100000.0,14064800000.0,10568400000.0,-6602200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2018.0,FY,,2018-05-27,2019-06-27 20:12:37+00:00,2746200000.0,1684200000.0,-2429000000.0,399000000.0,1278000000.0,,,14065000000.0,,7445100000.0,12668700000.0,1642200000.0,4047200000.0,351300000.0,2003800000.0,,1445800000.0,943000000.0,1341000000.0,398300000.0,776200000.0,14459600000.0,3149900000.0,30624000000.0,6141100000.0,4123700000.0,7341900000.0,6141100000.0,6492400000.0,23355400000.0,30624000000.0,22453100000.0,16013500000.0,-7167500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2018.0,Q3,,2018-02-25,2018-03-21 17:17:17+00:00,2505700000.0,1496500000.0,-2552500000.0,953100000.0,1310500000.0,,,8867300000.0,,4604100000.0,7163600000.0,1452500000.0,3626200000.0,369100000.0,1233900000.0,,1242600000.0,865900000.0,1481300000.0,375000000.0,817500000.0,14398400000.0,2461300000.0,22240600000.0,4965600000.0,4277100000.0,6209600000.0,4965600000.0,5334700000.0,16088400000.0,22240600000.0,14337300000.0,9878800000.0,-8190800000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2018.0,Q2,,2017-11-26,2017-12-20 14:41:05+00:00,2467000000.0,1510500000.0,-2244400000.0,962100000.0,1318800000.0,,,8828300000.0,,4581800000.0,8228300000.0,1516500000.0,3631400000.0,359000000.0,1790900000.0,,1384000000.0,815900000.0,1439700000.0,345000000.0,793400000.0,13408900000.0,1498500000.0,22191500000.0,4230700000.0,4334100000.0,5349500000.0,4230700000.0,4589700000.0,16808400000.0,22191500000.0,14226000000.0,11458900000.0,-8252600000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2018.0,Q1,,2017-08-27,2017-09-20 16:15:23+00:00,2172900000.0,1546500000.0,-2232000000.0,820800000.0,1146200000.0,,,8832300000.0,,4593300000.0,7822700000.0,1595200000.0,3648100000.0,379100000.0,1761000000.0,,1452000000.0,797400000.0,1485600000.0,376000000.0,967500000.0,13259300000.0,2265000000.0,22209600000.0,3903800000.0,4338500000.0,5889900000.0,3903800000.0,4282900000.0,16959200000.0,22209600000.0,14223000000.0,11069300000.0,-8269700000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2019.0,FY,,2019-05-26,2020-07-02 13:50:10+00:00,2854100000.0,1679700000.0,-2625400000.0,450000000.0,1462200000.0,,,13995800000.0,3787200000.0,7166800000.0,11624800000.0,1559300000.0,3787200000.0,313200000.0,2031000000.0,,1367800000.0,974900000.0,1448900000.0,497500000.0,551700000.0,14996700000.0,2865200000.0,30111200000.0,7054500000.0,4186500000.0,7087100000.0,7054500000.0,7367700000.0,22191800000.0,30111200000.0,22137500000.0,15104700000.0,-6779000000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2019.0,Q3,,2019-02-24,2019-03-20 17:19:25+00:00,2750500000.0,1704100000.0,-2360300000.0,547100000.0,1489700000.0,,,14025800000.0,,7195700000.0,11642600000.0,1544500000.0,3822900000.0,319000000.0,2046900000.0,,1387600000.0,1071600000.0,1281400000.0,374100000.0,548900000.0,14724500000.0,3378500000.0,30285800000.0,6930400000.0,4169800000.0,7516600000.0,6930400000.0,7249400000.0,22487500000.0,30285800000.0,22293100000.0,14970900000.0,-6923500000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2019.0,Q2,,2018-11-25,2018-12-19 16:21:23+00:00,2823900000.0,1716800000.0,-2419200000.0,532700000.0,1508500000.0,,,14018300000.0,,7202700000.0,12208600000.0,1639200000.0,3897400000.0,327600000.0,2036900000.0,,1427300000.0,1031800000.0,1313400000.0,345100000.0,547600000.0,14572200000.0,3046900000.0,30384000000.0,6651800000.0,4233800000.0,7298100000.0,6651800000.0,6979400000.0,22857000000.0,30384000000.0,22252800000.0,15558900000.0,-7009700000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2019.0,Q1,,2018-08-26,2018-09-18 16:47:27+00:00,2723800000.0,1709100000.0,-2499200000.0,432900000.0,1236400000.0,,,14030400000.0,,7420800000.0,12665100000.0,1685500000.0,3955100000.0,350700000.0,2028700000.0,,1515400000.0,963000000.0,1325800000.0,358000000.0,771600000.0,14523800000.0,2948600000.0,30554800000.0,6225100000.0,4185500000.0,7187800000.0,6225100000.0,6575800000.0,23207400000.0,30554800000.0,22414200000.0,16019600000.0,-7035900000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2020.0,Q3,,2020-02-23,2020-03-18 16:21:51+00:00,2931500000.0,1731100000.0,-2584500000.0,606900000.0,1410400000.0,,,13950800000.0,,7108400000.0,11589600000.0,1542100000.0,3535000000.0,285000000.0,2027200000.0,,1726800000.0,1346000000.0,1536600000.0,428400000.0,538600000.0,15360000000.0,2038300000.0,30248700000.0,7575100000.0,4308500000.0,6696600000.0,7575100000.0,7860100000.0,21850000000.0,30248700000.0,22405200000.0,15153400000.0,-6610800000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2020.0,Q2,,2019-11-24,2019-12-18 16:31:08+00:00,3063000000.0,1772700000.0,-2589800000.0,560200000.0,1462500000.0,,,13973900000.0,,7133000000.0,10953100000.0,1719500000.0,3588500000.0,308300000.0,2015900000.0,,1417000000.0,1278100000.0,1555400000.0,426500000.0,545100000.0,15501800000.0,2882300000.0,30452400000.0,7712300000.0,4478900000.0,7362300000.0,7712300000.0,8020600000.0,21886700000.0,30452400000.0,22385000000.0,14524400000.0,-6662200000.0
General Mills Inc,GIS,2TGYMUGI08PO8X8L6150,40704,2020.0,Q1,,2019-08-25,2019-09-18 16:09:18+00:00,2786700000.0,1710500000.0,-2600600000.0,504800000.0,1446400000.0,,,13983600000.0,,7151400000.0,11619800000.0,1700100000.0,3668300000.0,312800000.0,1991700000.0,,1428800000.0,1248500000.0,1554900000.0,346000000.0,547800000.0,15218800000.0,2687900000.0,30313200000.0,7382800000.0,4261400000.0,6903400000.0,7382800000.0,7695600000.0,22069800000.0,30313200000.0,22383500000.0,15166400000.0,-6681800000.0
