company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q3,2010-07-01,2010-09-30,,,2140000.0,45500000.0,6068000.0,40794000.0,75276000.0,17832000.0,41200000.0,-131117000.0,-94121000.0,237009000.0,-131117000.0,-94121000.0,236820000.0,11582000.0,116542000.0,116542000.0,2257000.0,3992000.0,-2024000.0,,-94191000.0,-194141000.0,,1934000.0,160000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-11-08 16:30:43+00:00,,8332000.0,122051000.0,24192000.0,118817000.0,146369000.0,45589000.0,318200000.0,-301590000.0,-274715000.0,593124000.0,-301590000.0,-274715000.0,592563000.0,16258000.0,313613000.0,313613000.0,5993000.0,11755000.0,-4728000.0,,-276463000.0,-677134000.0,0.0,4610000.0,1866000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q2TTM,2009-07-01,2010-06-30,,,6130000.0,129233000.0,35357000.0,156078000.0,-36488000.0,60848000.0,603300000.0,-137538000.0,-360055000.0,488552000.0,-137538000.0,-360055000.0,488180000.0,-9413000.0,356219000.0,356219000.0,6613000.0,13100000.0,-5377000.0,,-365879000.0,-814786000.0,,6572000.0,4629000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q2,2010-04-01,2010-06-30,,,2383000.0,63380000.0,10848000.0,39760000.0,43707000.0,18921000.0,154300000.0,-93021000.0,-90337000.0,185284000.0,-93021000.0,-90337000.0,185097000.0,1739000.0,99595000.0,99595000.0,-161000.0,5988000.0,-1518000.0,,-91547000.0,-272230000.0,,1404000.0,1324000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 16:30:54+00:00,,6192000.0,76551000.0,18124000.0,78023000.0,71093000.0,27757000.0,277000000.0,-170473000.0,-180594000.0,356115000.0,-170473000.0,-180594000.0,355743000.0,4676000.0,197071000.0,197071000.0,3736000.0,7763000.0,-2704000.0,,-182272000.0,-482993000.0,0.0,2676000.0,1706000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q1TTM,2009-04-01,2010-03-31,,,7433000.0,121077000.0,35416000.0,152578000.0,-147660000.0,57988000.0,614096000.0,-26502000.0,-350326000.0,369481000.0,-26502000.0,-350326000.0,369296000.0,-7532000.0,342139000.0,342139000.0,14991000.0,9965000.0,-5348000.0,,-354242000.0,-708551000.0,,5759000.0,3505000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2010.0,Q1,2010-01-01,2010-03-31,2011-05-23 16:32:50+00:00,,3809000.0,13171000.0,7276000.0,38263000.0,27386000.0,8836000.0,122700000.0,-77452000.0,-90257000.0,170831000.0,-77452000.0,-90257000.0,170646000.0,2937000.0,97476000.0,97476000.0,3897000.0,1775000.0,-1186000.0,,-90725000.0,-210763000.0,0.0,1272000.0,382000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q4,2011-10-01,2011-12-31,,,425000.0,67605000.0,-715000.0,43139000.0,114648000.0,16065000.0,,-112326000.0,-81681000.0,278842000.0,-112326000.0,-81681000.0,278842000.0,84835000.0,122988000.0,122988000.0,-2358000.0,8280000.0,290000.0,,-85008000.0,-295000.0,-136376000.0,1072000.0,1965000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 13:02:01+00:00,,1797000.0,252769000.0,13350000.0,165880000.0,416129000.0,57562000.0,838363000.0,-467507000.0,-319653000.0,1118991000.0,-467507000.0,-319653000.0,1118991000.0,331831000.0,507673000.0,507673000.0,27512000.0,22985000.0,516000.0,,-328319000.0,-409785000.0,-976632000.0,5435000.0,2715000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q3TTM,2010-10-01,2011-09-30,,,892000.0,217259000.0,21084000.0,165366000.0,276492000.0,59024000.0,1068863000.0,-403215000.0,-314534000.0,950712000.0,-403215000.0,-314534000.0,951273000.0,233524000.0,490445000.0,490445000.0,17517000.0,21537000.0,-392000.0,,-332267000.0,-712383000.0,-840256000.0,17117000.0,1008000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q3,2011-07-01,2011-09-30,,,680000.0,92383000.0,12616000.0,42627000.0,87282000.0,18771000.0,299478000.0,-179564000.0,-91192000.0,278681000.0,-179564000.0,-91192000.0,278681000.0,7925000.0,148439000.0,148439000.0,-347000.0,7324000.0,,,-92662000.0,-2911000.0,-502226000.0,1341000.0,129000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-08 16:56:25+00:00,,1372000.0,185164000.0,14065000.0,122741000.0,301481000.0,41497000.0,838363000.0,-355181000.0,-237972000.0,840149000.0,-355181000.0,-237972000.0,840149000.0,246996000.0,384685000.0,384685000.0,29870000.0,14705000.0,226000.0,,-243311000.0,-409490000.0,-840256000.0,4363000.0,750000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q2TTM,2010-07-01,2011-06-30,,,2352000.0,170376000.0,14536000.0,163533000.0,264486000.0,58085000.0,810585000.0,-354768000.0,-317463000.0,909040000.0,-354768000.0,-317463000.0,909412000.0,237181000.0,458548000.0,458548000.0,20121000.0,18205000.0,-2416000.0,,-333796000.0,-903613000.0,-338030000.0,17710000.0,1039000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-08 16:37:16+00:00,,692000.0,92781000.0,1449000.0,80114000.0,214199000.0,22726000.0,538885000.0,-175617000.0,-146780000.0,561468000.0,-175617000.0,-146780000.0,561468000.0,239071000.0,236246000.0,236246000.0,30217000.0,7381000.0,226000.0,,-150649000.0,-406579000.0,-338030000.0,3022000.0,621000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q1TTM,2010-04-01,2011-03-31,,,4382000.0,158657000.0,25572000.0,161970000.0,222015000.0,62965000.0,964885000.0,-273712000.0,-353266000.0,828333000.0,-273712000.0,-353266000.0,827154000.0,200176000.0,424371000.0,424371000.0,15595000.0,18960000.0,-3933000.0,,-369098000.0,-1175458000.0,-145064000.0,17771000.0,1994000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 16:31:32+00:00,,339000.0,17682000.0,1637000.0,38791000.0,128021000.0,8685000.0,538885000.0,-1540000.0,-92246000.0,295477000.0,-1540000.0,-92246000.0,294113000.0,200327000.0,102474000.0,102474000.0,25852000.0,2148000.0,227000.0,,-94404000.0,-406194000.0,-145064000.0,1679000.0,252000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q4,2012-10-01,2012-12-31,,,493000.0,86887000.0,-1305000.0,44610000.0,41505000.0,16391000.0,,-287225000.0,-105781000.0,218429000.0,-287225000.0,-105781000.0,218429000.0,-174577000.0,132802000.0,132802000.0,-981000.0,8493000.0,-23889000.0,,-83378000.0,-340000.0,-311769000.0,1042000.0,444000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 15:28:23+00:00,,1788000.0,274637000.0,34655000.0,177106000.0,496056000.0,63514000.0,298881000.0,-1047572000.0,-317407000.0,1251555000.0,-1047572000.0,-317407000.0,1251555000.0,-113424000.0,585746000.0,585746000.0,-9141000.0,38631000.0,-23889000.0,,-300719000.0,-3311000.0,-1445287000.0,4157000.0,3044000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-08 16:50:17+00:00,,1295000.0,187750000.0,35960000.0,132496000.0,454551000.0,47123000.0,298881000.0,-760347000.0,-211626000.0,1033126000.0,-760347000.0,-211626000.0,1033126000.0,61153000.0,452944000.0,452944000.0,-8160000.0,30138000.0,,,-217341000.0,-2971000.0,-1133518000.0,3115000.0,2600000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q3TTM,2011-10-01,2012-09-30,,,1720000.0,255355000.0,35245000.0,175635000.0,569199000.0,63188000.0,298881000.0,-872673000.0,-293307000.0,1311968000.0,-872673000.0,-293307000.0,1311968000.0,145988000.0,575932000.0,575932000.0,-10518000.0,38418000.0,290000.0,,-302349000.0,-3266000.0,-1269894000.0,4187000.0,4565000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q3,2012-07-01,2012-09-30,,,458000.0,62175000.0,18242000.0,44266000.0,137046000.0,14135000.0,298881000.0,-222210000.0,-64470000.0,341668000.0,-222210000.0,-64470000.0,341668000.0,54988000.0,159332000.0,159332000.0,566000.0,6446000.0,,,-66014000.0,-2604000.0,-539068000.0,1015000.0,529000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q2TTM,2011-07-01,2012-06-30,,,1942000.0,285563000.0,29619000.0,173996000.0,519435000.0,67824000.0,299478000.0,-830027000.0,-320029000.0,1248981000.0,-830027000.0,-320029000.0,1248981000.0,98925000.0,565039000.0,565039000.0,-11431000.0,39296000.0,290000.0,,-328997000.0,-3573000.0,-1233052000.0,4513000.0,4165000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q2,2012-04-01,2012-06-30,,,420000.0,114280000.0,-729000.0,44397000.0,90449000.0,16559000.0,,-411152000.0,-73257000.0,276930000.0,-411152000.0,-73257000.0,276930000.0,-207479000.0,146120000.0,146120000.0,-4456000.0,12908000.0,,,-75870000.0,-182000.0,-440437000.0,1029000.0,1584000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 16:46:31+00:00,,837000.0,125575000.0,17718000.0,88230000.0,317505000.0,32988000.0,0.0,-538137000.0,-147156000.0,691458000.0,-538137000.0,-147156000.0,691458000.0,6165000.0,293612000.0,293612000.0,-8726000.0,23692000.0,,,-151327000.0,-367000.0,-594450000.0,2100000.0,2071000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 16:40:47+00:00,,417000.0,11295000.0,18447000.0,43833000.0,227056000.0,16429000.0,,-126985000.0,-73899000.0,414528000.0,-126985000.0,-73899000.0,414528000.0,213644000.0,147492000.0,147492000.0,-4270000.0,10784000.0,,,-75457000.0,-185000.0,-154013000.0,1071000.0,487000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2012.0,Q1TTM,2011-04-01,2012-03-31,,,1875000.0,246382000.0,30160000.0,170922000.0,515164000.0,65306000.0,299478000.0,-592952000.0,-301306000.0,1238042000.0,-592952000.0,-301306000.0,1239406000.0,345148000.0,552691000.0,552691000.0,-2610000.0,31621000.0,289000.0,,-309372000.0,-3776000.0,-985581000.0,4827000.0,2950000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 13:14:39+00:00,,2054000.0,362596000.0,46760000.0,183180000.0,54184000.0,69350000.0,299976000.0,-536082000.0,-388754000.0,908026000.0,-536082000.0,-388754000.0,908026000.0,-16810000.0,670292000.0,670292000.0,-1684000.0,30811000.0,,,-395881000.0,-3191000.0,-933028000.0,5396000.0,1731000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q4,2013-10-01,2013-12-31,,,528000.0,90698000.0,2700000.0,47109000.0,-14197000.0,14648000.0,,-225619000.0,-94249000.0,188178000.0,-225619000.0,-94249000.0,188178000.0,-131690000.0,152347000.0,152347000.0,2391000.0,5616000.0,,,-96370000.0,-17000.0,-245866000.0,1491000.0,630000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q3TTM,2012-10-01,2013-09-30,,,2019000.0,358785000.0,42755000.0,180681000.0,109886000.0,71093000.0,299976000.0,-597688000.0,-400286000.0,938277000.0,-597688000.0,-400286000.0,938277000.0,-59697000.0,650747000.0,650747000.0,-5056000.0,33688000.0,-23889000.0,,-382889000.0,-3514000.0,-998931000.0,4947000.0,1545000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q3,2013-07-01,2013-09-30,,,526000.0,101798000.0,22354000.0,46389000.0,46717000.0,17254000.0,,-162586000.0,-120772000.0,280436000.0,-162586000.0,-120772000.0,280436000.0,-2922000.0,186489000.0,186489000.0,315000.0,6514000.0,,,-122934000.0,-1106000.0,-185248000.0,1739000.0,423000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-07 16:34:37+00:00,,1526000.0,271898000.0,44060000.0,136071000.0,68381000.0,54702000.0,299976000.0,-310463000.0,-294505000.0,719848000.0,-310463000.0,-294505000.0,719848000.0,114880000.0,517945000.0,517945000.0,-4075000.0,25195000.0,,,-299511000.0,-3174000.0,-687162000.0,3905000.0,1101000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q2TTM,2012-07-01,2013-06-30,,,1951000.0,319162000.0,38643000.0,178558000.0,200215000.0,67974000.0,598857000.0,-657312000.0,-343984000.0,999509000.0,-657312000.0,-343984000.0,999509000.0,-1787000.0,623590000.0,623590000.0,-4805000.0,33620000.0,-23889000.0,,-325969000.0,-5012000.0,-1352751000.0,4223000.0,1651000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q2,2013-04-01,2013-06-30,,,504000.0,140942000.0,-2058000.0,45503000.0,-9405000.0,17123000.0,299976000.0,49085000.0,-101633000.0,213068000.0,49085000.0,-101633000.0,213068000.0,160520000.0,177127000.0,177127000.0,-661000.0,7893000.0,,,-103093000.0,-1923000.0,-273984000.0,1137000.0,323000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-08 16:38:00+00:00,,1000000.0,170100000.0,21706000.0,89682000.0,21664000.0,37448000.0,299976000.0,-147877000.0,-173733000.0,439412000.0,-147877000.0,-173733000.0,439412000.0,117802000.0,331456000.0,331456000.0,-4390000.0,18681000.0,,,-176577000.0,-2068000.0,-501914000.0,2166000.0,678000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q1TTM,2012-04-01,2013-03-31,,,1867000.0,292500000.0,39972000.0,177452000.0,300069000.0,67410000.0,298881000.0,-1117549000.0,-315608000.0,1063371000.0,-1117549000.0,-315608000.0,1063371000.0,-369786000.0,592583000.0,592583000.0,-8600000.0,38635000.0,-23889000.0,,-298746000.0,-3271000.0,-1519204000.0,4115000.0,2912000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 16:46:08+00:00,,496000.0,29158000.0,23764000.0,44179000.0,31069000.0,20325000.0,,-196962000.0,-72100000.0,226344000.0,-196962000.0,-72100000.0,226344000.0,-42718000.0,154329000.0,154329000.0,-3729000.0,10788000.0,,,-73484000.0,-145000.0,-227930000.0,1029000.0,355000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 16:32:37+00:00,,2086000.0,416458000.0,51203000.0,194205000.0,236420000.0,69620000.0,,-747786000.0,-423402000.0,1190430000.0,-747786000.0,-423402000.0,1190430000.0,19242000.0,778182000.0,778182000.0,-20463000.0,49150000.0,0.0,,-429987000.0,-72000.0,-866484000.0,3705000.0,2880000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q4,2014-10-01,2014-12-31,,,523000.0,108429000.0,4030000.0,50690000.0,-16023000.0,18614000.0,,-143880000.0,-111319000.0,207476000.0,-143880000.0,-111319000.0,207476000.0,-47723000.0,181678000.0,181678000.0,-9392000.0,16854000.0,,,-112830000.0,-18000.0,-179330000.0,935000.0,576000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-06 16:48:15+00:00,,1563000.0,308029000.0,47173000.0,143515000.0,252443000.0,51006000.0,,-603906000.0,-312083000.0,982954000.0,-603906000.0,-312083000.0,982954000.0,66965000.0,596504000.0,596504000.0,-11071000.0,32296000.0,,,-317157000.0,-54000.0,-687154000.0,2770000.0,2304000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q3TTM,2013-10-01,2014-09-30,,,2091000.0,398727000.0,49873000.0,190624000.0,238246000.0,65654000.0,,-829525000.0,-406332000.0,1171132000.0,-829525000.0,-406332000.0,1171132000.0,-64725000.0,748851000.0,748851000.0,-8680000.0,37912000.0,,,-413527000.0,-71000.0,-933020000.0,4261000.0,2934000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q3,2014-07-01,2014-09-30,,,522000.0,118085000.0,21983000.0,48511000.0,63476000.0,16271000.0,,-362799000.0,-119778000.0,327429000.0,-362799000.0,-119778000.0,327429000.0,-155148000.0,216997000.0,216997000.0,-2077000.0,8447000.0,,,-122228000.0,-18000.0,-387499000.0,935000.0,1515000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q2TTM,2013-07-01,2014-06-30,,,2095000.0,382440000.0,50244000.0,188502000.0,221487000.0,66637000.0,,-629312000.0,-407326000.0,1124139000.0,-629312000.0,-407326000.0,1124139000.0,87501000.0,718343000.0,718343000.0,-6288000.0,35979000.0,,,-414233000.0,-1159000.0,-730769000.0,5065000.0,1842000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q2,2014-04-01,2014-06-30,,,521000.0,156613000.0,2771000.0,47527000.0,54047000.0,13638000.0,,-257969000.0,-110407000.0,309976000.0,-257969000.0,-110407000.0,309976000.0,-58400000.0,205647000.0,205647000.0,2234000.0,5999000.0,,,-111844000.0,-18000.0,-277588000.0,935000.0,502000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-07 16:33:33+00:00,,1041000.0,189944000.0,25190000.0,95004000.0,188967000.0,34735000.0,,-241107000.0,-192305000.0,655525000.0,-241107000.0,-192305000.0,655525000.0,222113000.0,379507000.0,379507000.0,-8994000.0,23849000.0,,,-194929000.0,-36000.0,-299655000.0,1835000.0,789000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q1TTM,2013-04-01,2014-03-31,,,2078000.0,366769000.0,45415000.0,186478000.0,158035000.0,70122000.0,299976000.0,-322258000.0,-398552000.0,1027231000.0,-322258000.0,-398552000.0,1027231000.0,306421000.0,689823000.0,689823000.0,-9183000.0,37873000.0,,,-405482000.0,-3064000.0,-727165000.0,5267000.0,1663000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2014.0,Q1,2014-01-01,2014-03-31,2015-05-08 16:32:26+00:00,,520000.0,33331000.0,22419000.0,47477000.0,134920000.0,21097000.0,,16862000.0,-81898000.0,345549000.0,16862000.0,-81898000.0,345549000.0,280513000.0,173860000.0,173860000.0,-11228000.0,17850000.0,,,-83085000.0,-18000.0,-22067000.0,900000.0,287000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 16:32:56+00:00,,2106000.0,485824000.0,55061000.0,210256000.0,173172000.0,64613000.0,,-1072559000.0,-407188000.0,1345488000.0,-1072559000.0,-407188000.0,1345488000.0,-134259000.0,931216000.0,931216000.0,28738000.0,,0.0,,-414020000.0,-959000.0,-1136213000.0,4074000.0,2758000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q4,2015-10-01,2015-12-31,,,528000.0,142904000.0,4058000.0,52191000.0,-47176000.0,11262000.0,,-327442000.0,-115939000.0,282766000.0,-327442000.0,-115939000.0,282766000.0,-160615000.0,218576000.0,218576000.0,58647000.0,-50759000.0,,,-117546000.0,-934000.0,-287011000.0,1046000.0,561000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 16:32:47+00:00,,1578000.0,342920000.0,51003000.0,158065000.0,220348000.0,53351000.0,0.0,-745117000.0,-291249000.0,1062722000.0,-745117000.0,-291249000.0,1062722000.0,26356000.0,712640000.0,712640000.0,-29909000.0,50759000.0,,,-296474000.0,-25000.0,-849202000.0,3028000.0,2197000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q3TTM,2014-10-01,2015-09-30,,,2101000.0,451349000.0,55033000.0,208755000.0,204325000.0,71965000.0,,-888997000.0,-402568000.0,1270198000.0,-888997000.0,-402568000.0,1270198000.0,-21367000.0,894318000.0,894318000.0,-39301000.0,67613000.0,,,-409304000.0,-43000.0,-1028532000.0,3963000.0,2773000.0
O'Reilly Automotive Inc,ORLY,549300K2RLMQL149Q332,898173,2015.0,Q3,2015-07-01,2015-09-30,,,527000.0,148205000.0,23292000.0,52058000.0,56276000.0,17330000.0,,-239088000.0,-108307000.0,364269000.0,-239088000.0,-108307000.0,364269000.0,16874000.0,266268000.0,266268000.0,-10860000.0,17812000.0,,,-109943000.0,,-274230000.0,1047000.0,589000.0
