company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2009.0,Q3YTD,2008-12-29,2009-09-26,2010-11-03 18:14:41+00:00,-45700000.0,,,,135300000.0,,-4200000.0,25500000.0,10000000.0,-91600000.0,-226500000.0,653900000.0,12900000.0,-91600000.0,-226500000.0,666800000.0,348700000.0,500400000.0,500400000.0,22400000.0,18200000.0,233500000.0,-125800000.0,-346500000.0,-71700000.0,-19500000.0,,,3900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2009.0,Q2TTM,2008-06-30,2009-06-28,,-45700000.0,17100000.0,,,195000000.0,38800000.0,-156300000.0,26500000.0,-7800000.0,-171000000.0,-385500000.0,608800000.0,-5400000.0,-171000000.0,-385500000.0,603400000.0,46900000.0,530400000.0,530400000.0,22600000.0,18300000.0,-110600000.0,-155800000.0,-212100000.0,-139300000.0,-52200000.0,,114300000.0,-30900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2009.0,Q2,2009-03-30,2009-06-28,,-19600000.0,,,,44400000.0,,71300000.0,11900000.0,-4400000.0,-48500000.0,-99900000.0,347700000.0,,-48500000.0,-99900000.0,347700000.0,199300000.0,187800000.0,187800000.0,44200000.0,100000.0,-9500000.0,-44600000.0,-144900000.0,-25600000.0,-11500000.0,,99200000.0,500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2009.0,Q2YTD,2008-12-29,2009-06-28,2010-08-03 17:38:35+00:00,-45700000.0,,,,88800000.0,,-21600000.0,13400000.0,10000000.0,-62000000.0,-210300000.0,348600000.0,3900000.0,-62000000.0,-210300000.0,352500000.0,80200000.0,264000000.0,264000000.0,17400000.0,15300000.0,90100000.0,-81400000.0,-212100000.0,-45200000.0,-19300000.0,,,2600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2009.0,Q1,2008-12-29,2009-03-29,2010-05-04 17:59:00+00:00,-26100000.0,,,,44400000.0,,-92900000.0,1500000.0,14400000.0,-13500000.0,-110400000.0,900000.0,3900000.0,-13500000.0,-110400000.0,4800000.0,-119100000.0,76200000.0,76200000.0,-26800000.0,15200000.0,-2800000.0,-36800000.0,-67200000.0,-19600000.0,-7800000.0,,3200000.0,2100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q4,2010-09-26,2010-12-25,,,20600000.0,,,68500000.0,5200000.0,-170100000.0,25000000.0,504200000.0,477300000.0,-46500000.0,-17300000.0,41100000.0,477300000.0,-46500000.0,23800000.0,454600000.0,109200000.0,109200000.0,-45500000.0,4400000.0,-800000000.0,-56100000.0,-208100000.0,-100200000.0,-200000.0,,1060300000.0,-3700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,FY,2009-12-27,2010-12-25,2013-02-22 15:23:58+00:00,-19800000.0,20600000.0,,,202300000.0,5200000.0,-171100000.0,38500000.0,507300000.0,-7600000.0,-267400000.0,749700000.0,,-7600000.0,-267400000.0,749700000.0,474700000.0,709900000.0,709900000.0,-12000000.0,-37200000.0,-64000000.0,-204800000.0,-1071200000.0,-177900000.0,-311400000.0,0.0,1060300000.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q3TTM,2009-09-27,2010-09-25,,-87600000.0,19400000.0,,,206500000.0,58000000.0,-89800000.0,31100000.0,-1300000.0,-510500000.0,-222600000.0,971400000.0,-54000000.0,-510500000.0,-222600000.0,917400000.0,184300000.0,823500000.0,823500000.0,11800000.0,-19900000.0,572400000.0,-196200000.0,-1031100000.0,-164800000.0,-324200000.0,,430700000.0,-200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q3,2010-06-27,2010-09-25,,-19800000.0,,,,41800000.0,,30000000.0,6400000.0,,-386900000.0,11400000.0,329400000.0,900000.0,-386900000.0,11400000.0,330300000.0,-45200000.0,257000000.0,257000000.0,600000.0,-42200000.0,295200000.0,-51100000.0,-239400000.0,-26300000.0,-300000000.0,,,1700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q3YTD,2009-12-27,2010-09-25,2011-11-03 16:57:45+00:00,-19800000.0,,,,151900000.0,,-1800000.0,13500000.0,3100000.0,-484900000.0,-238200000.0,784300000.0,-41100000.0,-484900000.0,-238200000.0,743200000.0,20100000.0,600700000.0,600700000.0,33500000.0,-40700000.0,-112600000.0,-149600000.0,-863100000.0,-95000000.0,-311200000.0,0.0,848600000.0,3700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q2TTM,2009-06-29,2010-06-26,,-22100000.0,19400000.0,,,211200000.0,58000000.0,-102400000.0,36800000.0,7800000.0,-153200000.0,-250200000.0,947300000.0,-45900000.0,-153200000.0,-250200000.0,901400000.0,498000000.0,802900000.0,802900000.0,16200000.0,7000000.0,459800000.0,-189500000.0,-926100000.0,-165000000.0,-15300000.0,,345800000.0,-600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q2,2010-03-28,2010-06-26,,,,,,45000000.0,,400000.0,2300000.0,,-58700000.0,-113900000.0,309000000.0,600000.0,-58700000.0,-113900000.0,309600000.0,137000000.0,238300000.0,238300000.0,25300000.0,100000.0,243800000.0,-52900000.0,-325500000.0,-28400000.0,-8200000.0,,-4300000.0,500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q2YTD,2009-12-27,2010-06-26,2011-08-02 18:39:33+00:00,-34200000.0,,,,104100000.0,,-32900000.0,7100000.0,3100000.0,-98000000.0,-242500000.0,447800000.0,-42000000.0,-98000000.0,-242500000.0,405800000.0,65300000.0,343700000.0,343700000.0,32900000.0,600000.0,-94300000.0,-97600000.0,-623700000.0,-61600000.0,-11200000.0,,569300000.0,2000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q1TTM,2009-03-30,2010-03-27,,-41700000.0,19400000.0,,,210600000.0,58000000.0,-31500000.0,46400000.0,3400000.0,-143000000.0,-236200000.0,986000000.0,-46500000.0,-143000000.0,-236200000.0,939500000.0,560300000.0,752400000.0,752400000.0,35100000.0,7000000.0,206500000.0,-181200000.0,-745500000.0,-162200000.0,-18600000.0,,449300000.0,-600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2010.0,Q1,2009-12-27,2010-03-27,2011-05-03 19:25:26+00:00,,,,,53100000.0,,-33100000.0,4800000.0,3100000.0,-39300000.0,-122800000.0,133000000.0,-42600000.0,-39300000.0,-122800000.0,90400000.0,-71700000.0,105400000.0,105400000.0,7600000.0,500000.0,1800000.0,-44700000.0,-298200000.0,-27400000.0,-3000000.0,,199500000.0,1500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q4,2011-09-25,2011-12-31,,,22500000.0,,,55800000.0,4600000.0,4500000.0,3100000.0,600000.0,-108800000.0,-67200000.0,263200000.0,1500000.0,-108800000.0,-67200000.0,264700000.0,88700000.0,173600000.0,173600000.0,6800000.0,-4400000.0,26100000.0,-58000000.0,-142800000.0,-109100000.0,-100000.0,-50000000.0,155500000.0,-1500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,FY,2010-12-26,2011-12-31,2014-02-14 14:51:23+00:00,-41300000.0,22500000.0,,,217100000.0,4600000.0,-91900000.0,11600000.0,8900000.0,-665100000.0,-338100000.0,868100000.0,,-665100000.0,-338100000.0,868100000.0,-135100000.0,677100000.0,677100000.0,43300000.0,-102500000.0,-48600000.0,-230400000.0,-800100000.0,-235400000.0,-31600000.0,-321100000.0,782700000.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q3TTM,2010-09-26,2011-09-24,,-41300000.0,20600000.0,,,229800000.0,5200000.0,-266500000.0,33500000.0,512500000.0,-79000000.0,-317400000.0,587600000.0,39600000.0,-79000000.0,-317400000.0,627200000.0,230800000.0,612700000.0,612700000.0,-9000000.0,-93700000.0,-874700000.0,-228500000.0,-865400000.0,-226500000.0,-31700000.0,-271100000.0,1687500000.0,-2200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q3,2011-06-26,2011-09-24,,,,,,54200000.0,,80500000.0,2200000.0,1500000.0,-430600000.0,-79100000.0,334300000.0,-2700000.0,-431000000.0,-79100000.0,331600000.0,-178500000.0,197000000.0,197000000.0,2600000.0,-99000000.0,-89500000.0,-58800000.0,-186900000.0,-53800000.0,-5400000.0,-271100000.0,250800000.0,300000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q3YTD,2010-12-26,2011-09-24,2012-11-07 20:31:39+00:00,-41300000.0,16900000.0,,,161300000.0,,-122500000.0,8500000.0,8300000.0,-556300000.0,-270900000.0,604900000.0,-1500000.0,-556300000.0,-270900000.0,603400000.0,-223800000.0,503500000.0,503500000.0,45700000.0,-98100000.0,-74700000.0,-172400000.0,-657300000.0,-126300000.0,-31500000.0,-271100000.0,627200000.0,1500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q2TTM,2010-06-27,2011-06-25,,-61100000.0,20600000.0,,,217400000.0,5200000.0,-317000000.0,0.0,0.0,,-226900000.0,582700000.0,43200000.0,-34900000.0,-226900000.0,625900000.0,364100000.0,672700000.0,672700000.0,-11000000.0,0.0,-490000000.0,0.0,-917900000.0,-199000000.0,0.0,,1436700000.0,-800000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q2,2011-03-27,2011-06-25,,-41300000.0,,,,56100000.0,,-75500000.0,0.0,,,-47200000.0,225300000.0,1500000.0,-75200000.0,-47200000.0,226800000.0,104400000.0,223800000.0,223800000.0,20900000.0,0.0,26600000.0,0.0,-193200000.0,-38200000.0,0.0,,198900000.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q2YTD,2010-12-26,2011-06-25,2012-08-07 18:07:21+00:00,-41300000.0,10600000.0,,,107100000.0,,-187500000.0,6300000.0,9400000.0,-125300000.0,-191800000.0,270600000.0,1200000.0,-125300000.0,-191800000.0,271800000.0,-45300000.0,306500000.0,306500000.0,33900000.0,900000.0,14800000.0,-113600000.0,-470400000.0,-72500000.0,-28300000.0,,376400000.0,1200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q1TTM,2010-03-28,2011-03-26,,-19800000.0,20600000.0,,,206300000.0,5200000.0,-241100000.0,38000000.0,511000000.0,-18400000.0,-293600000.0,666400000.0,42300000.0,-18400000.0,-293600000.0,708700000.0,396700000.0,687200000.0,687200000.0,-6600000.0,-36500000.0,-272800000.0,-212200000.0,-1050200000.0,-189200000.0,-318700000.0,,1233500000.0,-300000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q1,2010-12-26,2011-03-26,2012-05-09 13:39:48+00:00,-29400000.0,5300000.0,,,51000000.0,,-106700000.0,4300000.0,7200000.0,-50100000.0,-144600000.0,45300000.0,-300000.0,-50100000.0,-144600000.0,45000000.0,-149700000.0,82700000.0,82700000.0,13000000.0,800000.0,17600000.0,-52100000.0,-277200000.0,-34300000.0,-10300000.0,,177500000.0,1200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q4,2012-09-30,2012-12-29,,-900000.0,7200000.0,,,80700000.0,15700000.0,-48000000.0,6700000.0,200000.0,-85900000.0,-20600000.0,142100000.0,1600000.0,-85900000.0,-20600000.0,143700000.0,37200000.0,59600000.0,59600000.0,42600000.0,-31400000.0,10100000.0,-58200000.0,-182700000.0,-78900000.0,-3200000.0,,219100000.0,-3000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,FY,2012-01-01,2012-12-29,2015-02-12 13:07:23+00:00,-2258300000.0,41700000.0,,,272700000.0,15700000.0,138700000.0,34100000.0,2219200000.0,1171400000.0,-2635100000.0,983700000.0,,1171400000.0,-2635100000.0,983700000.0,-480000000.0,439100000.0,439100000.0,91500000.0,-31200000.0,-103800000.0,-237200000.0,-1008800000.0,-222300000.0,-813500000.0,,942400000.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3TTM,2011-09-25,2012-09-29,,-2257400000.0,57000000.0,,,247800000.0,4600000.0,191200000.0,30500000.0,2219600000.0,1148500000.0,-2681700000.0,1104800000.0,-100000.0,1148500000.0,-2681700000.0,1104700000.0,-428500000.0,553100000.0,553100000.0,55700000.0,-4200000.0,-87800000.0,-237000000.0,-968900000.0,-252500000.0,-810400000.0,-50000000.0,878800000.0,1500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3,2012-07-01,2012-09-29,,,9500000.0,,,80200000.0,,136300000.0,6600000.0,15100000.0,-326300000.0,-61800000.0,443300000.0,-700000.0,-326300000.0,-61800000.0,442600000.0,54500000.0,201400000.0,201400000.0,15900000.0,700000.0,-4500000.0,-60200000.0,-260400000.0,-62000000.0,-288500000.0,,263400000.0,1700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-06 11:04:47+00:00,-2257400000.0,34500000.0,,,192000000.0,0.0,186700000.0,27400000.0,2219000000.0,1257300000.0,-2614500000.0,841600000.0,-1600000.0,1257300000.0,-2614500000.0,840000000.0,-517200000.0,379500000.0,379500000.0,48900000.0,200000.0,-113900000.0,-179000000.0,-826100000.0,-143400000.0,-810300000.0,,723300000.0,3000000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2TTM,2011-06-26,2012-06-30,,-2257400000.0,47500000.0,,,221800000.0,4600000.0,135400000.0,26100000.0,2206000000.0,1044200000.0,-2699000000.0,995800000.0,-2100000.0,1043800000.0,-2699000000.0,993700000.0,-661500000.0,548700000.0,548700000.0,42400000.0,-103900000.0,-172800000.0,-235600000.0,-895400000.0,-244300000.0,-527300000.0,-321100000.0,866200000.0,100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2,2012-04-01,2012-06-30,,-2257400000.0,19400000.0,,,58400000.0,,152500000.0,1100000.0,2202400000.0,1629500000.0,-2294500000.0,347800000.0,-800000.0,1629500000.0,-2294500000.0,347000000.0,-318000000.0,98700000.0,98700000.0,18800000.0,-3800000.0,4400000.0,-59300000.0,-329700000.0,-47600000.0,-510900000.0,,335300000.0,500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 07:41:26+00:00,-2257400000.0,25000000.0,,,111800000.0,0.0,54500000.0,20800000.0,2203900000.0,1583600000.0,-2552700000.0,398300000.0,-900000.0,1583600000.0,-2552700000.0,397400000.0,-571700000.0,178100000.0,178100000.0,28900000.0,-500000.0,-109400000.0,-118800000.0,-565700000.0,-81400000.0,-521800000.0,,459900000.0,1300000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q1TTM,2011-03-27,2012-03-31,,-41300000.0,28100000.0,,,219500000.0,4600000.0,-92600000.0,27000000.0,3600000.0,-660900000.0,-451700000.0,873300000.0,200000.0,-660900000.0,-451700000.0,873500000.0,-239100000.0,673800000.0,673800000.0,44500000.0,-100400000.0,-150600000.0,-237800000.0,-758900000.0,-234900000.0,-32200000.0,-321100000.0,729800000.0,-400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 17:01:45+00:00,,5600000.0,,,53400000.0,,-102100000.0,19700000.0,1500000.0,-45900000.0,-258200000.0,50500000.0,-100000.0,-45900000.0,-258200000.0,50400000.0,-253700000.0,79400000.0,79400000.0,14200000.0,3300000.0,-113800000.0,-59500000.0,-236000000.0,-33800000.0,-10900000.0,,124600000.0,800000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q4,2013-09-29,2013-12-31,,,1700000.0,,,82400000.0,51600000.0,-69100000.0,13900000.0,-38600000.0,-134400000.0,33600000.0,136500000.0,1700000.0,-134400000.0,33600000.0,138200000.0,37400000.0,131900000.0,131900000.0,-10400000.0,-48000000.0,4100000.0,-61800000.0,-262500000.0,-75700000.0,100000.0,,323600000.0,-7500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,FY,2012-12-30,2013-12-31,2015-02-12 13:07:23+00:00,0.0,20300000.0,,,320500000.0,53600000.0,78800000.0,88800000.0,529100000.0,-1059200000.0,-277000000.0,1168200000.0,,-1059200000.0,-277000000.0,1168200000.0,-168000000.0,572500000.0,572500000.0,176100000.0,-105800000.0,3800000.0,-238700000.0,-1186500000.0,-293900000.0,-1332600000.0,,1146000000.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3TTM,2012-09-30,2013-09-28,,-900000.0,25800000.0,,,318800000.0,17700000.0,99900000.0,81600000.0,567900000.0,-1010700000.0,-331200000.0,1173800000.0,-100000.0,-1010700000.0,-331200000.0,1173700000.0,-168200000.0,500200000.0,500200000.0,229100000.0,-89200000.0,9800000.0,-235100000.0,-1106700000.0,-297100000.0,-1335900000.0,,1041500000.0,4500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3,2013-06-30,2013-09-28,,,4400000.0,,,77200000.0,,98600000.0,11800000.0,556400000.0,-780700000.0,-65700000.0,439900000.0,-900000.0,-780700000.0,-65700000.0,439000000.0,-407400000.0,123600000.0,123600000.0,136100000.0,-27900000.0,1700000.0,-58900000.0,-308700000.0,-68500000.0,-1262100000.0,,307200000.0,2600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3YTD,2012-12-30,2013-09-28,2014-11-06 11:57:57+00:00,,18600000.0,,,238100000.0,2000000.0,153600000.0,74900000.0,567700000.0,-924800000.0,-310600000.0,1031700000.0,-1700000.0,-924800000.0,-310600000.0,1030000000.0,-205400000.0,434900000.0,434900000.0,186500000.0,-57800000.0,-300000.0,-176900000.0,-924000000.0,-218200000.0,-1332700000.0,,822400000.0,7500000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2TTM,2012-07-01,2013-06-29,,-900000.0,30900000.0,,,321800000.0,17700000.0,137600000.0,76400000.0,26600000.0,-556300000.0,-327300000.0,1177200000.0,100000.0,-556300000.0,-327300000.0,1177300000.0,293700000.0,578000000.0,578000000.0,108900000.0,-60600000.0,3600000.0,-236400000.0,-1058400000.0,-290600000.0,-362300000.0,,997700000.0,3600000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2,2013-03-31,2013-06-29,,,6900000.0,,,80700000.0,2000000.0,96900000.0,35900000.0,1900000.0,-108900000.0,-71000000.0,474300000.0,-1700000.0,-108900000.0,-71000000.0,472600000.0,292700000.0,280000000.0,280000000.0,9800000.0,-31300000.0,-2100000.0,-59800000.0,-283500000.0,-81400000.0,-55600000.0,,292800000.0,1200000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2YTD,2012-12-30,2013-06-29,2014-08-06 13:09:33+00:00,,14200000.0,,,160900000.0,2000000.0,67500000.0,63100000.0,11300000.0,-144100000.0,-244900000.0,591800000.0,-800000.0,-144100000.0,-244900000.0,591000000.0,202000000.0,298800000.0,298800000.0,50400000.0,-29900000.0,-2000000.0,-118000000.0,-615300000.0,-149700000.0,-70600000.0,,515200000.0,4900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q1TTM,2012-04-01,2013-03-30,,-2258300000.0,43400000.0,,,299500000.0,15700000.0,193200000.0,41600000.0,2227100000.0,1182100000.0,-2550800000.0,1050700000.0,1000000.0,1182100000.0,-2550800000.0,1051700000.0,-317000000.0,396700000.0,396700000.0,117900000.0,-33100000.0,10100000.0,-235900000.0,-1104600000.0,-256800000.0,-817600000.0,,1040200000.0,2900000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q1,2012-12-30,2013-03-30,2014-05-07 14:10:49+00:00,,7300000.0,,,80200000.0,,-40500000.0,27200000.0,9400000.0,-35200000.0,-173900000.0,117500000.0,900000.0,-35200000.0,-173900000.0,118400000.0,-90700000.0,29900000.0,29900000.0,40600000.0,1400000.0,100000.0,-58200000.0,-331800000.0,-68300000.0,-15000000.0,,222400000.0,3700000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,FY,2014-01-01,2014-12-31,2017-02-14 12:55:59+00:00,0.0,7000000.0,,,313000000.0,,23700000.0,44400000.0,67300000.0,-817300000.0,-239400000.0,1288400000.0,-500000.0,-817300000.0,-239400000.0,1287900000.0,231200000.0,517800000.0,517800000.0,426900000.0,-65200000.0,16900000.0,-273600000.0,-1388100000.0,-259500000.0,-590200000.0,0.0,1382500000.0,8800000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q4,2014-10-01,2014-12-31,,,1400000.0,,,80000000.0,,13300000.0,5900000.0,-80100000.0,-304100000.0,-1500000.0,230400000.0,-900000.0,-304100000.0,-1500000.0,229500000.0,-76100000.0,94400000.0,94400000.0,41300000.0,-6600000.0,24400000.0,-68500000.0,-287700000.0,-63700000.0,-154800000.0,,322700000.0,2800000.0
