company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,noncurrentnotereceivables,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2011.0,Q1,,2011-03-26,2011-05-03 19:25:26+00:00,220600000.0,671600000.0,780600000.0,341600000.0,1081700000.0,,4395500000.0,,293400000.0,1545500000.0,4798700000.0,2003200000.0,2693200000.0,217000000.0,1429000000.0,43600000.0,152100000.0,429000000.0,470000000.0,42600000.0,,99300000.0,,300000.0,14300000.0,138300000.0,578500000.0,,24700000.0,3272300000.0,2000000.0,12869300000.0,8009400000.0,2069900000.0,1310900000.0,8009400000.0,8053000000.0,4816300000.0,12869300000.0,9370400000.0,3505400000.0,0.0,
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,FY,,2012-12-29,2014-02-14 14:51:23+00:00,1186900000.0,660500000.0,,-72300000.0,624000000.0,0.0,4459800000.0,39200000.0,152300000.0,2453100000.0,7234800000.0,3422500000.0,2431800000.0,242200000.0,1995900000.0,24700000.0,125400000.0,1030300000.0,833000000.0,26300000.0,92900000.0,89200000.0,6000000.0,,7900000.0,196900000.0,316100000.0,,20000000.0,3900500000.0,1245600000.0,16212200000.0,7966900000.0,1748000000.0,2598700000.0,7966900000.0,7991600000.0,8220600000.0,16212200000.0,12468300000.0,5621900000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q3,,2012-09-29,2012-11-07 20:31:39+00:00,488900000.0,769700000.0,788200000.0,195300000.0,585700000.0,0.0,4452300000.0,29400000.0,171800000.0,2415600000.0,7226900000.0,3438100000.0,2626600000.0,265800000.0,2001000000.0,54000000.0,161500000.0,999400000.0,696600000.0,27600000.0,,130200000.0,9800000.0,0.0,7900000.0,226500000.0,307800000.0,,20200000.0,3898700000.0,1258600000.0,16466500000.0,8225200000.0,1780800000.0,2725200000.0,8225200000.0,8279200000.0,8187300000.0,16466500000.0,12684700000.0,5462100000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q2,,2012-06-30,2012-08-07 18:07:21+00:00,492000000.0,876100000.0,799400000.0,-68000000.0,516000000.0,0.0,4441500000.0,32400000.0,171500000.0,2288000000.0,7125300000.0,4097900000.0,2605800000.0,268700000.0,1977700000.0,71100000.0,154400000.0,972900000.0,687200000.0,27600000.0,,140400000.0,6400000.0,0.0,14300000.0,224300000.0,290300000.0,,20400000.0,3758400000.0,802500000.0,16236700000.0,7810800000.0,1833600000.0,2286100000.0,7810800000.0,7881900000.0,8354800000.0,16236700000.0,12425400000.0,6068700000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2012.0,Q1,,2012-03-31,2012-05-09 13:39:48+00:00,205600000.0,646100000.0,612000000.0,-18600000.0,836300000.0,0.0,4435600000.0,26400000.0,169100000.0,1491500000.0,4682800000.0,1950400000.0,2613100000.0,256400000.0,1455300000.0,40600000.0,128500000.0,554800000.0,708100000.0,32000000.0,,108700000.0,11400000.0,300000.0,13700000.0,158800000.0,292600000.0,,22400000.0,3711400000.0,48200000.0,12436200000.0,7807300000.0,1874200000.0,1060000000.0,7807300000.0,7847900000.0,4588300000.0,12436200000.0,9106700000.0,3528300000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,FY,,2013-12-31,2015-02-12 13:07:23+00:00,1429600000.0,603600000.0,,154900000.0,442300000.0,0.0,4571900000.0,50400000.0,138100000.0,2418700000.0,6825100000.0,3213000000.0,2506500000.0,234900000.0,1970100000.0,24900000.0,38300000.0,1018500000.0,462600000.0,23600000.0,124400000.0,82100000.0,,,6800000.0,260100000.0,77200000.0,,17300000.0,4199500000.0,586900000.0,15580100000.0,8605200000.0,1537700000.0,2161400000.0,8605200000.0,8630100000.0,6950000000.0,15580100000.0,12072300000.0,4788600000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q3,,2013-09-28,2013-11-06 11:04:47+00:00,,762800000.0,1394600000.0,-104500000.0,406900000.0,0.0,4555600000.0,70000000.0,111200000.0,2415300000.0,6973700000.0,3253500000.0,2541900000.0,238400000.0,1976700000.0,28100000.0,39500000.0,1023300000.0,752700000.0,24700000.0,,118000000.0,136700000.0,,7100000.0,204900000.0,118600000.0,,18100000.0,4160600000.0,638300000.0,15772800000.0,8290600000.0,1596100000.0,2287900000.0,8290600000.0,8318700000.0,7454100000.0,15772800000.0,12200000000.0,5166200000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q2,,2013-06-29,2013-08-06 07:41:26+00:00,,803200000.0,1363100000.0,-332300000.0,801600000.0,0.0,4540200000.0,66400000.0,112300000.0,2325500000.0,6947400000.0,3295700000.0,2516600000.0,265400000.0,1910500000.0,26300000.0,119300000.0,1018400000.0,745700000.0,24300000.0,,134700000.0,164900000.0,,7200000.0,202000000.0,108100000.0,,18300000.0,4097700000.0,1272400000.0,16116900000.0,7984500000.0,2071300000.0,2919900000.0,7984500000.0,8010800000.0,8106100000.0,16116900000.0,12135100000.0,5186200000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2013.0,Q1,,2013-03-30,2013-05-07 17:01:45+00:00,455500000.0,710200000.0,708500000.0,-279800000.0,511500000.0,0.0,4494100000.0,68900000.0,168900000.0,2365700000.0,7028300000.0,3390800000.0,2530400000.0,257600000.0,1925500000.0,25800000.0,189800000.0,1048400000.0,776600000.0,24400000.0,,141500000.0,13500000.0,,8000000.0,188900000.0,294900000.0,,20300000.0,3877900000.0,1260400000.0,15942700000.0,7771100000.0,1689700000.0,2614800000.0,7771100000.0,7796900000.0,8145800000.0,15942700000.0,12327500000.0,5531000000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,FY,,2014-12-31,2015-11-05 11:13:51+00:00,,621700000.0,1305000000.0,-898400000.0,624600000.0,0.0,4642900000.0,27200000.0,164800000.0,2191600000.0,5755800000.0,2321300000.0,2388600000.0,202200000.0,1798000000.0,22800000.0,58200000.0,809700000.0,542900000.0,21600000.0,,101400000.0,,,6100000.0,189200000.0,79700000.0,,15500000.0,4439900000.0,849000000.0,13980100000.0,7863300000.0,1577100000.0,2324900000.0,7863300000.0,7886100000.0,6094000000.0,13980100000.0,10605000000.0,3769100000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q3,,2014-09-30,2014-11-06 11:57:57+00:00,,694000000.0,1366400000.0,-325600000.0,722100000.0,0.0,4630400000.0,25400000.0,138100000.0,2294100000.0,6025900000.0,2345800000.0,2580100000.0,261200000.0,1850200000.0,24400000.0,17700000.0,954600000.0,417000000.0,23200000.0,,109200000.0,,,6600000.0,230300000.0,57100000.0,,16700000.0,4414300000.0,1108700000.0,14833400000.0,8398000000.0,1811900000.0,2619800000.0,8398000000.0,8422400000.0,6411000000.0,14833400000.0,11171300000.0,3791200000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q2,,2014-06-30,2014-08-06 13:09:33+00:00,,872400000.0,1514700000.0,155900000.0,506000000.0,0.0,4610100000.0,25300000.0,138100000.0,2440700000.0,6777200000.0,3208600000.0,2598600000.0,277300000.0,1974000000.0,23100000.0,16500000.0,1039100000.0,443300000.0,23900000.0,,119300000.0,,,7300000.0,241800000.0,66700000.0,,18500000.0,4517100000.0,451600000.0,15873000000.0,8962000000.0,1800300000.0,2111700000.0,8962000000.0,8985100000.0,6887900000.0,15873000000.0,12098700000.0,4776200000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2014.0,Q1,,2014-03-31,2014-05-07 14:10:49+00:00,,713400000.0,1267000000.0,-6600000.0,337600000.0,0.0,4600200000.0,46400000.0,167300000.0,2394700000.0,6652300000.0,3162300000.0,2608500000.0,263200000.0,1936200000.0,23800000.0,15700000.0,989000000.0,436500000.0,23000000.0,,123700000.0,,,7100000.0,251100000.0,63500000.0,,18000000.0,4328400000.0,630400000.0,15365800000.0,8600900000.0,1484300000.0,2071800000.0,8600900000.0,8624700000.0,6741100000.0,15365800000.0,11945300000.0,4669300000.0,0.0,-321100000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2015.0,FY,,2015-12-31,2017-02-14 12:55:59+00:00,1184400000.0,525900000.0,,-1694900000.0,430900000.0,0.0,4713300000.0,,,1983300000.0,4745700000.0,2908700000.0,2441000000.0,179300000.0,1590800000.0,20100000.0,20200000.0,799800000.0,201900000.0,,,122700000.0,,,4100000.0,256700000.0,83700000.0,,10300000.0,4496000000.0,28700000.0,12276300000.0,7043000000.0,1258800000.0,1217200000.0,7043000000.0,7063100000.0,5213200000.0,12276300000.0,9446900000.0,4004400000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2015.0,Q3,,2015-09-30,2015-11-05 11:13:51+00:00,,616400000.0,1196200000.0,-1556700000.0,393600000.0,0.0,4689900000.0,27300000.0,164800000.0,2046800000.0,4923600000.0,2953900000.0,2440700000.0,224500000.0,1614800000.0,22400000.0,38500000.0,681700000.0,243000000.0,21300000.0,,89800000.0,,,4100000.0,208000000.0,70300000.0,,10400000.0,4538500000.0,48200000.0,12645300000.0,7250300000.0,1351600000.0,1413300000.0,7250300000.0,7272700000.0,5372600000.0,12645300000.0,9678900000.0,3959300000.0,0.0,-421400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2015.0,Q2,,2015-06-30,2015-08-06 11:24:16+00:00,,685600000.0,1332900000.0,-1301200000.0,413800000.0,0.0,4682000000.0,27200000.0,179000000.0,2115300000.0,5373300000.0,2305200000.0,2452900000.0,244300000.0,1709400000.0,24300000.0,51200000.0,764300000.0,269000000.0,22600000.0,,105300000.0,,,5200000.0,196300000.0,64600000.0,,13200000.0,4597700000.0,832400000.0,13397200000.0,7607100000.0,1476200000.0,2349500000.0,7607100000.0,7631400000.0,5765800000.0,13397200000.0,10211600000.0,3416300000.0,0.0,-371400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2015.0,Q1,,2015-03-31,2015-05-07 13:05:09+00:00,,590300000.0,1124900000.0,-1535800000.0,317600000.0,0.0,4673500000.0,26200000.0,183000000.0,2021100000.0,5229500000.0,2310100000.0,2499100000.0,229200000.0,1640600000.0,24000000.0,40500000.0,741800000.0,273900000.0,20600000.0,,114800000.0,,,5000000.0,222200000.0,73900000.0,,12800000.0,4444800000.0,941200000.0,12951700000.0,7261100000.0,1278100000.0,2254100000.0,7261100000.0,7285100000.0,5666600000.0,12951700000.0,10033000000.0,3412500000.0,0.0,-321400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2016.0,FY,,2016-12-31,2018-02-14 11:48:50+00:00,2467700000.0,805300000.0,,-1571800000.0,560900000.0,0.0,7316600000.0,,,8250100000.0,14031900000.0,11387700000.0,,592700000.0,4507400000.0,203000000.0,,1699000000.0,1196000000.0,,,210700000.0,,,5000000.0,382500000.0,267000000.0,,12600000.0,6145300000.0,684800000.0,29341500000.0,11418700000.0,2169600000.0,3157500000.0,11418700000.0,11621700000.0,17719800000.0,29341500000.0,22664500000.0,14562300000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2016.0,Q3,,2016-09-30,2016-11-01 12:43:07+00:00,,638800000.0,1273900000.0,-1633300000.0,9981500000.0,0.0,7255300000.0,,,1925200000.0,4880400000.0,9560700000.0,2643600000.0,218300000.0,1527100000.0,20900000.0,26700000.0,810300000.0,206100000.0,17600000.0,,109100000.0,,,4900000.0,228500000.0,61000000.0,,12600000.0,4768900000.0,326900000.0,22196800000.0,9919500000.0,10947700000.0,1605700000.0,9919500000.0,9940400000.0,12256400000.0,22196800000.0,9722000000.0,10650700000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2016.0,Q2,,2016-06-30,2016-08-02 11:40:08+00:00,,718200000.0,1315600000.0,-1573900000.0,2990300000.0,0.0,7247000000.0,,,1943500000.0,4928900000.0,2680300000.0,2557100000.0,234200000.0,1539200000.0,19600000.0,28100000.0,816800000.0,209100000.0,17400000.0,,128000000.0,,,5000000.0,237300000.0,63800000.0,,12700000.0,4650600000.0,347000000.0,15322200000.0,9852300000.0,4070700000.0,1667600000.0,9852300000.0,9871900000.0,5450300000.0,15322200000.0,9712300000.0,3782700000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2016.0,Q1,,2016-03-31,2016-05-03 11:01:34+00:00,,772900000.0,1153900000.0,-1437900000.0,2602900000.0,0.0,7241600000.0,,,2028900000.0,4984900000.0,2973400000.0,2580900000.0,230400000.0,1588700000.0,20500000.0,23100000.0,808500000.0,208900000.0,18500000.0,,156600000.0,,,4500000.0,222500000.0,66900000.0,,11400000.0,4566500000.0,63500000.0,15210300000.0,9898800000.0,3762800000.0,1221900000.0,9898800000.0,9919300000.0,5291000000.0,15210300000.0,9858800000.0,4069100000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2017.0,Q3,,2017-09-30,2017-11-01 16:07:13+00:00,2506100000.0,1031300000.0,,-1038600000.0,971300000.0,0.0,7339500000.0,,,8346900000.0,14315800000.0,10574200000.0,,636000000.0,4590200000.0,208400000.0,,1932400000.0,895500000.0,,,277800000.0,,,5100000.0,508400000.0,309900000.0,,12900000.0,6658700000.0,1745000000.0,30677700000.0,12488200000.0,2916400000.0,4256200000.0,12488200000.0,12696600000.0,17981100000.0,30677700000.0,23171100000.0,13724900000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2017.0,Q2,,2017-06-30,2017-08-02 11:22:07+00:00,2616600000.0,1076700000.0,,-1222300000.0,502900000.0,0.0,7322600000.0,,,8391200000.0,14199600000.0,11185100000.0,,633700000.0,4585200000.0,209900000.0,,1865200000.0,1124800000.0,,,275700000.0,,,4900000.0,453600000.0,317200000.0,,12400000.0,6467000000.0,686600000.0,30118600000.0,12095900000.0,2489000000.0,3308100000.0,12095900000.0,12305800000.0,17812800000.0,30118600000.0,23044400000.0,14504700000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2017.0,Q1,,2017-03-31,2017-05-03 11:53:49+00:00,2200500000.0,923000000.0,,-1470200000.0,395000000.0,0.0,7307900000.0,,,8276200000.0,14032600000.0,11443100000.0,,663500000.0,4528800000.0,212000000.0,,1762600000.0,1157900000.0,,,297700000.0,,,5200000.0,426100000.0,307200000.0,,13100000.0,6232000000.0,843000000.0,29542900000.0,11598300000.0,2279200000.0,3048700000.0,11598300000.0,11810300000.0,17732600000.0,29542900000.0,22734900000.0,14683900000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2018.0,FY,,2018-12-31,2020-02-12 12:57:07+00:00,2706400000.0,871000000.0,,-1150000000.0,1057900000.0,0.0,7435900000.0,,,8260800000.0,13776400000.0,8893800000.0,,591800000.0,4608300000.0,228400000.0,,2128900000.0,726600000.0,,,245600000.0,,,,698000000.0,323800000.0,,,7692900000.0,1594500000.0,30109800000.0,13507400000.0,2766300000.0,4300900000.0,13507400000.0,13735800000.0,16374000000.0,30109800000.0,22735200000.0,12073100000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2018.0,Q3,,2018-09-30,2018-10-31 11:19:20+00:00,2820600000.0,1117600000.0,,-996400000.0,750100000.0,0.0,7378700000.0,,,8333000000.0,13996400000.0,8970300000.0,,631900000.0,4593500000.0,225900000.0,,1853600000.0,827600000.0,,,312700000.0,,,,735100000.0,306200000.0,,,7953200000.0,1602000000.0,30470300000.0,13864100000.0,2812300000.0,4422600000.0,13864100000.0,14090000000.0,16380300000.0,30470300000.0,23064500000.0,11957700000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2018.0,Q2,,2018-06-30,2018-08-01 14:45:38+00:00,2971000000.0,1116000000.0,,-1025400000.0,792900000.0,0.0,7369900000.0,,,8332600000.0,14018400000.0,9455100000.0,,637500000.0,4599400000.0,220000000.0,,1771000000.0,828100000.0,,,341100000.0,,,,723000000.0,328100000.0,,,7703500000.0,1411000000.0,30560900000.0,13576600000.0,2887500000.0,4382000000.0,13576600000.0,13796600000.0,16764300000.0,30560900000.0,23074000000.0,12382300000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2018.0,Q1,,2018-03-31,2018-05-02 11:05:38+00:00,2537100000.0,947300000.0,,-810900000.0,197900000.0,0.0,7360300000.0,,,8442700000.0,14237600000.0,9527000000.0,,665600000.0,4680800000.0,217600000.0,,1688700000.0,838000000.0,,,326200000.0,,,,686400000.0,338900000.0,,,7367900000.0,1591300000.0,30184500000.0,13445900000.0,2137000000.0,4128400000.0,13445900000.0,13663500000.0,16521000000.0,30184500000.0,23366700000.0,12392600000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2019.0,Q3,,2019-09-30,2019-10-30 12:22:39+00:00,2694800000.0,950600000.0,,-1378300000.0,410200000.0,0.0,7435300000.0,,,7549200000.0,13587200000.0,8058500000.0,,642800000.0,4432000000.0,244100000.0,,2214100000.0,715700000.0,,,283300000.0,,,,896300000.0,468200000.0,,,7576800000.0,1193800000.0,28751600000.0,13162400000.0,2286900000.0,3888600000.0,13162400000.0,13406500000.0,15345100000.0,28751600000.0,22032700000.0,11456500000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2019.0,Q2,,2019-06-30,2019-07-31 11:24:35+00:00,3045600000.0,1108100000.0,,-1178600000.0,490200000.0,0.0,7446300000.0,,,8288900000.0,13767400000.0,8517900000.0,,698100000.0,4505100000.0,245600000.0,,2199600000.0,725500000.0,,,304000000.0,,,,899800000.0,393300000.0,,,8103100000.0,1034700000.0,30061600000.0,13899400000.0,2600400000.0,4080300000.0,13899400000.0,14145000000.0,15916600000.0,30061600000.0,22956100000.0,11836300000.0,0.0,-471400000.0
Molson Coors Brewing Co,TAP,54930073LBBH6ZCBE225,24545,2020.0,Q1,,2020-03-31,2020-04-30 11:34:36+00:00,2558400000.0,744900000.0,,-1661300000.0,666100000.0,,7443100000.0,,,7539000000.0,13305100000.0,8032100000.0,,681500000.0,4393600000.0,259400000.0,,,693900000.0,,,280000000.0,,,,850900000.0,2785700000.0,,,7376200000.0,1445000000.0,28461100000.0,12686600000.0,2372500000.0,4003400000.0,12686600000.0,12946000000.0,15515100000.0,28461100000.0,21695000000.0,11511700000.0,0.0,-471400000.0
