company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2009.0,Q3YTD,2009-01-01,2009-10-04,2010-11-02 15:31:10+00:00,-805000000.0,161000000.0,614000000.0,114000000.0,257000000.0,,-937000000.0,747000000.0,-636000000.0,-921000000.0,1357000000.0,,-636000000.0,-921000000.0,1357000000.0,-212000000.0,1780000000.0,1789000000.0,-9000000.0,87000000.0,68000000.0,90000000.0,-12000000.0,-430000000.0,-129000000.0,-251000000.0,-912000000.0,-109000000.0,174000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2009.0,Q2TTM,2008-06-30,2009-07-05,,-3323000000.0,187000000.0,-46000000.0,-15000000.0,326000000.0,,-665000000.0,2624000000.0,114000000.0,-3654000000.0,2431000000.0,5000000.0,114000000.0,-3654000000.0,2436000000.0,-1126000000.0,2454000000.0,2480000000.0,-26000000.0,105000000.0,85000000.0,289000000.0,-22000000.0,-559000000.0,-266000000.0,-460000000.0,-1065000000.0,-971000000.0,106000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2009.0,Q2,2009-04-06,2009-07-05,,3000000.0,54000000.0,429000000.0,22000000.0,86000000.0,,-182000000.0,747000000.0,-116000000.0,-2000000.0,609000000.0,,-116000000.0,-2000000.0,609000000.0,488000000.0,618000000.0,621000000.0,-3000000.0,30000000.0,3000000.0,191000000.0,-3000000.0,-147000000.0,-107000000.0,-89000000.0,-719000000.0,,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2009.0,Q2YTD,2009-01-01,2009-07-05,2010-08-03 16:20:22+00:00,-165000000.0,108000000.0,470000000.0,51000000.0,171000000.0,,-787000000.0,747000000.0,-474000000.0,-287000000.0,763000000.0,,-474000000.0,-287000000.0,763000000.0,-7000000.0,1208000000.0,1214000000.0,-6000000.0,57000000.0,30000000.0,155000000.0,-9000000.0,-283000000.0,-107000000.0,-170000000.0,-859000000.0,-109000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2009.0,Q1,2009-01-01,2009-04-05,2010-05-04 16:29:27+00:00,-168000000.0,54000000.0,41000000.0,29000000.0,85000000.0,,-605000000.0,,-358000000.0,-285000000.0,154000000.0,,-358000000.0,-285000000.0,154000000.0,-495000000.0,590000000.0,593000000.0,-3000000.0,27000000.0,27000000.0,-36000000.0,-6000000.0,-136000000.0,,-81000000.0,-140000000.0,-109000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q4,2010-10-04,2010-12-31,,,391000000.0,-750000000.0,-145000000.0,602000000.0,,-338000000.0,-3000000.0,-504000000.0,-147000000.0,1415000000.0,,-504000000.0,-147000000.0,1419000000.0,770000000.0,729000000.0,729000000.0,,31000000.0,118000000.0,-43000000.0,2000000.0,-160000000.0,-43000000.0,-151000000.0,,-459000000.0,90000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,FY,2010-01-01,2010-12-31,2013-02-08 09:16:17+00:00,-233000000.0,224000000.0,,,345000000.0,,-311000000.0,13000000.0,-2226000000.0,-408000000.0,2978000000.0,,-2226000000.0,-408000000.0,2986000000.0,350000000.0,2624000000.0,2620000000.0,4000000.0,100000000.0,277000000.0,80000000.0,-2000000.0,-631000000.0,-694000000.0,-370000000.0,-700000000.0,-1185000000.0,809000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q3TTM,2009-10-05,2010-10-03,,-239000000.0,-110000000.0,136000000.0,31000000.0,-170000000.0,,738000000.0,16000000.0,-1892000000.0,-732000000.0,3061000000.0,,-1892000000.0,-732000000.0,3065000000.0,434000000.0,2509000000.0,2509000000.0,,94000000.0,233000000.0,147000000.0,-7000000.0,-618000000.0,-1011000000.0,-353000000.0,-697000000.0,-826000000.0,724000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q3,2010-07-05,2010-10-03,,4000000.0,-279000000.0,227000000.0,62000000.0,-428000000.0,,912000000.0,,-1074000000.0,185000000.0,876000000.0,,-1074000000.0,185000000.0,880000000.0,-10000000.0,650000000.0,641000000.0,9000000.0,30000000.0,2000000.0,-1000000.0,-1000000.0,-161000000.0,-177000000.0,-96000000.0,-700000000.0,-215000000.0,455000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q3YTD,2010-01-01,2010-10-03,2011-11-01 15:37:48+00:00,-233000000.0,-167000000.0,750000000.0,145000000.0,-257000000.0,,27000000.0,16000000.0,-1722000000.0,-261000000.0,1563000000.0,,-1722000000.0,-261000000.0,1567000000.0,-420000000.0,1895000000.0,1891000000.0,4000000.0,69000000.0,159000000.0,123000000.0,-4000000.0,-471000000.0,-651000000.0,-219000000.0,-700000000.0,-726000000.0,719000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q2TTM,2009-07-06,2010-07-04,,-883000000.0,222000000.0,53000000.0,32000000.0,344000000.0,,-324000000.0,16000000.0,-980000000.0,-1551000000.0,2779000000.0,,-980000000.0,-1551000000.0,2779000000.0,239000000.0,2431000000.0,2443000000.0,-12000000.0,94000000.0,269000000.0,83000000.0,-9000000.0,-604000000.0,-856000000.0,-338000000.0,-50000000.0,-611000000.0,443000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q2,2010-04-05,2010-07-04,,-237000000.0,55000000.0,488000000.0,21000000.0,85000000.0,,-341000000.0,,-485000000.0,-164000000.0,477000000.0,,-485000000.0,-164000000.0,477000000.0,-172000000.0,648000000.0,651000000.0,-3000000.0,27000000.0,-11000000.0,70000000.0,,-163000000.0,-196000000.0,-63000000.0,,-311000000.0,262000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q2YTD,2010-01-01,2010-07-04,2011-08-03 11:19:47+00:00,-237000000.0,112000000.0,523000000.0,83000000.0,171000000.0,,-885000000.0,16000000.0,-648000000.0,-446000000.0,687000000.0,,-648000000.0,-446000000.0,687000000.0,-410000000.0,1245000000.0,1250000000.0,-5000000.0,39000000.0,157000000.0,124000000.0,-3000000.0,-310000000.0,-474000000.0,-123000000.0,,-511000000.0,264000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q1TTM,2009-04-06,2010-04-04,,-643000000.0,221000000.0,-6000000.0,33000000.0,345000000.0,,-165000000.0,763000000.0,-611000000.0,-1389000000.0,2911000000.0,,-611000000.0,-1389000000.0,2911000000.0,899000000.0,2401000000.0,2413000000.0,-12000000.0,97000000.0,283000000.0,204000000.0,-12000000.0,-588000000.0,-767000000.0,-364000000.0,-769000000.0,-300000000.0,181000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2010.0,Q1,2010-01-01,2010-04-04,2011-05-03 16:57:09+00:00,,57000000.0,35000000.0,62000000.0,86000000.0,,-544000000.0,16000000.0,-163000000.0,-282000000.0,210000000.0,,-163000000.0,-282000000.0,210000000.0,-238000000.0,597000000.0,599000000.0,-2000000.0,12000000.0,168000000.0,54000000.0,-3000000.0,-147000000.0,-278000000.0,-60000000.0,,-200000000.0,2000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q4,2011-10-03,2011-12-31,,-417000000.0,62000000.0,-804000000.0,-112000000.0,95000000.0,,1121000000.0,-200000000.0,-375000000.0,-517000000.0,2022000000.0,,-375000000.0,-517000000.0,2022000000.0,1109000000.0,603000000.0,603000000.0,,141000000.0,12000000.0,-95000000.0,-21000000.0,-169000000.0,-54000000.0,-185000000.0,1000000.0,-19000000.0,234000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,FY,2011-01-01,2011-12-31,2014-02-07 09:05:33+00:00,-1560000000.0,238000000.0,,,354000000.0,,-121000000.0,1497000000.0,-1201000000.0,-1974000000.0,3238000000.0,,-1201000000.0,-1974000000.0,3238000000.0,36000000.0,2526000000.0,2552000000.0,-26000000.0,215000000.0,198000000.0,93000000.0,-27000000.0,-673000000.0,-832000000.0,-458000000.0,-755000000.0,-1468000000.0,783000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q3TTM,2010-10-04,2011-10-02,,-1143000000.0,567000000.0,54000000.0,-33000000.0,861000000.0,,-1580000000.0,1694000000.0,-1330000000.0,-1604000000.0,2631000000.0,,-1330000000.0,-1604000000.0,2635000000.0,-303000000.0,2652000000.0,2678000000.0,-26000000.0,105000000.0,304000000.0,145000000.0,-4000000.0,-664000000.0,-821000000.0,-424000000.0,-756000000.0,-1908000000.0,639000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q3,2011-07-04,2011-10-02,,-1143000000.0,60000000.0,270000000.0,46000000.0,87000000.0,,-706000000.0,1697000000.0,455000000.0,-1206000000.0,137000000.0,,455000000.0,-1206000000.0,137000000.0,-617000000.0,652000000.0,665000000.0,-13000000.0,31000000.0,11000000.0,-27000000.0,-3000000.0,-171000000.0,-243000000.0,-121000000.0,-754000000.0,-328000000.0,328000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q3YTD,2011-01-01,2011-10-02,2012-10-30 15:16:16+00:00,-1143000000.0,176000000.0,804000000.0,112000000.0,259000000.0,,-1242000000.0,1697000000.0,-826000000.0,-1457000000.0,1216000000.0,,-826000000.0,-1457000000.0,1216000000.0,-1073000000.0,1923000000.0,1949000000.0,-26000000.0,74000000.0,186000000.0,188000000.0,-6000000.0,-504000000.0,-778000000.0,-273000000.0,-756000000.0,-1449000000.0,549000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q2TTM,2010-07-05,2011-07-03,,4000000.0,228000000.0,11000000.0,-17000000.0,346000000.0,,38000000.0,-3000000.0,-2859000000.0,-213000000.0,3370000000.0,,-2859000000.0,-213000000.0,3378000000.0,304000000.0,2650000000.0,2654000000.0,-4000000.0,104000000.0,295000000.0,171000000.0,-2000000.0,-654000000.0,-755000000.0,-399000000.0,-702000000.0,-1795000000.0,766000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q2,2011-04-04,2011-07-03,,,58000000.0,479000000.0,22000000.0,87000000.0,,-86000000.0,-15000000.0,-963000000.0,-113000000.0,751000000.0,,-963000000.0,-113000000.0,751000000.0,-327000000.0,653000000.0,666000000.0,-13000000.0,26000000.0,37000000.0,156000000.0,-2000000.0,-176000000.0,-283000000.0,-91000000.0,-2000000.0,-807000000.0,105000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q2YTD,2011-01-01,2011-07-03,2012-08-01 10:54:59+00:00,,116000000.0,534000000.0,66000000.0,172000000.0,,-536000000.0,,-1281000000.0,-251000000.0,1079000000.0,,-1281000000.0,-251000000.0,1079000000.0,-456000000.0,1271000000.0,1284000000.0,-13000000.0,43000000.0,175000000.0,215000000.0,-3000000.0,-333000000.0,-535000000.0,-152000000.0,-2000000.0,-1121000000.0,221000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q1TTM,2010-04-05,2011-04-03,,-233000000.0,225000000.0,20000000.0,-18000000.0,344000000.0,,-217000000.0,12000000.0,-2381000000.0,-264000000.0,3096000000.0,,-2381000000.0,-264000000.0,3104000000.0,459000000.0,2645000000.0,2639000000.0,6000000.0,105000000.0,247000000.0,85000000.0,,-641000000.0,-668000000.0,-371000000.0,-700000000.0,-1299000000.0,923000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2011.0,Q1,2011-01-01,2011-04-03,2012-05-01 17:19:15+00:00,,58000000.0,55000000.0,44000000.0,85000000.0,,-450000000.0,15000000.0,-318000000.0,-138000000.0,328000000.0,,-318000000.0,-138000000.0,328000000.0,-129000000.0,618000000.0,618000000.0,,17000000.0,138000000.0,59000000.0,-1000000.0,-157000000.0,-252000000.0,-61000000.0,,-314000000.0,116000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q4,2012-10-01,2012-12-31,,426000000.0,42000000.0,-805000000.0,-135000000.0,90000000.0,,446000000.0,2380000000.0,-370000000.0,26000000.0,699000000.0,,-370000000.0,26000000.0,699000000.0,422000000.0,-2130000000.0,-2179000000.0,49000000.0,2300000000.0,25000000.0,-34000000.0,67000000.0,-360000000.0,-512000000.0,-150000000.0,-2415000000.0,,296000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,FY,2012-01-01,2012-12-31,2015-02-09 12:08:20+00:00,,214000000.0,,,376000000.0,,17000000.0,2382000000.0,-1382000000.0,-642000000.0,2606000000.0,,-1382000000.0,-642000000.0,2606000000.0,647000000.0,-332000000.0,-381000000.0,49000000.0,2380000000.0,146000000.0,10000000.0,65000000.0,-893000000.0,-512000000.0,-436000000.0,-2415000000.0,-602000000.0,296000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-23 10:55:51+00:00,-426000000.0,172000000.0,805000000.0,135000000.0,286000000.0,,-429000000.0,2000000.0,-1012000000.0,-668000000.0,1907000000.0,,-1012000000.0,-668000000.0,1907000000.0,225000000.0,1798000000.0,1798000000.0,,80000000.0,121000000.0,44000000.0,-2000000.0,-533000000.0,,-286000000.0,,-602000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q3TTM,2011-10-03,2012-09-30,,-843000000.0,234000000.0,1000000.0,23000000.0,381000000.0,,692000000.0,-198000000.0,-1387000000.0,-1185000000.0,3929000000.0,,-1387000000.0,-1185000000.0,3929000000.0,1334000000.0,2401000000.0,2401000000.0,,221000000.0,133000000.0,-51000000.0,-23000000.0,-702000000.0,-54000000.0,-471000000.0,1000000.0,-621000000.0,234000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q3,2012-07-02,2012-09-30,,-261000000.0,57000000.0,299000000.0,57000000.0,97000000.0,,-83000000.0,-26000000.0,-206000000.0,-162000000.0,704000000.0,,-206000000.0,-162000000.0,704000000.0,334000000.0,600000000.0,600000000.0,,33000000.0,10000000.0,109000000.0,-2000000.0,-180000000.0,100000000.0,-110000000.0,,-10000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q2TTM,2011-07-04,2012-07-01,,-1725000000.0,237000000.0,-28000000.0,12000000.0,371000000.0,,69000000.0,1525000000.0,-726000000.0,-2229000000.0,3362000000.0,,-726000000.0,-2229000000.0,3362000000.0,383000000.0,2453000000.0,2466000000.0,-13000000.0,219000000.0,134000000.0,-187000000.0,-24000000.0,-693000000.0,-397000000.0,-482000000.0,-753000000.0,-939000000.0,562000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2012.0,Q2YTD,2012-01-01,2012-07-01,2013-07-24 10:37:55+00:00,-165000000.0,115000000.0,506000000.0,78000000.0,189000000.0,,-346000000.0,28000000.0,-806000000.0,-506000000.0,1203000000.0,,-806000000.0,-506000000.0,1203000000.0,-109000000.0,1198000000.0,1198000000.0,,47000000.0,111000000.0,-65000000.0,0.0,-353000000.0,-100000000.0,-176000000.0,,-592000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,FY,2013-01-01,2013-12-31,2016-02-08 11:26:07+00:00,,143000000.0,,,382000000.0,104000000.0,3000000.0,23000000.0,-725000000.0,-363000000.0,3111000000.0,,-725000000.0,-363000000.0,3111000000.0,2005000000.0,2357000000.0,2486000000.0,-129000000.0,97000000.0,583000000.0,-9000000.0,-18000000.0,-591000000.0,-135000000.0,-436000000.0,0.0,-740000000.0,113000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q4,2013-09-30,2013-12-31,,,31000000.0,-713000000.0,-66000000.0,102000000.0,104000000.0,775000000.0,-23000000.0,-165000000.0,-151000000.0,1558000000.0,,-165000000.0,-151000000.0,1558000000.0,1236000000.0,495000000.0,624000000.0,-129000000.0,26000000.0,99000000.0,-64000000.0,-6000000.0,-197000000.0,-135000000.0,-169000000.0,,-44000000.0,113000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q3TTM,2012-10-01,2013-09-29,,426000000.0,154000000.0,-92000000.0,-69000000.0,370000000.0,,-326000000.0,2426000000.0,-930000000.0,-186000000.0,2252000000.0,,-930000000.0,-186000000.0,2252000000.0,1191000000.0,-268000000.0,-317000000.0,49000000.0,2371000000.0,509000000.0,21000000.0,55000000.0,-754000000.0,-512000000.0,-417000000.0,-2415000000.0,-696000000.0,296000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q3,2013-07-01,2013-09-29,,,33000000.0,245000000.0,20000000.0,94000000.0,,-339000000.0,46000000.0,-105000000.0,-51000000.0,464000000.0,,-105000000.0,-51000000.0,466000000.0,308000000.0,651000000.0,650000000.0,1000000.0,26000000.0,256000000.0,51000000.0,-2000000.0,-196000000.0,,-102000000.0,,-211000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q3YTD,2013-01-01,2013-09-29,2014-10-22 10:10:00+00:00,,112000000.0,713000000.0,66000000.0,280000000.0,,-772000000.0,46000000.0,-560000000.0,-212000000.0,1553000000.0,,-560000000.0,-212000000.0,1553000000.0,769000000.0,1862000000.0,1862000000.0,0.0,71000000.0,484000000.0,55000000.0,-12000000.0,-394000000.0,0.0,-267000000.0,,-696000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q2TTM,2012-07-02,2013-06-30,,165000000.0,178000000.0,-38000000.0,-32000000.0,373000000.0,,-70000000.0,2354000000.0,-1031000000.0,-297000000.0,2492000000.0,,-1031000000.0,-297000000.0,2490000000.0,1217000000.0,-319000000.0,-367000000.0,48000000.0,2378000000.0,263000000.0,79000000.0,55000000.0,-738000000.0,-412000000.0,-425000000.0,-2415000000.0,-495000000.0,296000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q2,2013-04-01,2013-06-30,,,32000000.0,442000000.0,27000000.0,91000000.0,,-205000000.0,,-479000000.0,-85000000.0,585000000.0,,-479000000.0,-85000000.0,583000000.0,12000000.0,640000000.0,641000000.0,-1000000.0,26000000.0,204000000.0,2000000.0,-7000000.0,-198000000.0,29000000.0,-90000000.0,,-485000000.0,-26000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-23 10:13:50+00:00,,79000000.0,468000000.0,46000000.0,186000000.0,,-433000000.0,,-455000000.0,-161000000.0,1089000000.0,,-455000000.0,-161000000.0,1087000000.0,461000000.0,1211000000.0,1212000000.0,-1000000.0,45000000.0,228000000.0,4000000.0,-10000000.0,-198000000.0,,-165000000.0,,-485000000.0,,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 10:28:08+00:00,,47000000.0,26000000.0,19000000.0,95000000.0,,-228000000.0,,24000000.0,-76000000.0,504000000.0,,24000000.0,-76000000.0,504000000.0,449000000.0,571000000.0,571000000.0,,19000000.0,24000000.0,2000000.0,-3000000.0,0.0,-29000000.0,-75000000.0,,0.0,26000000.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,FY,2014-01-01,2014-12-31,2017-02-06 09:42:26+00:00,,121000000.0,,,375000000.0,102000000.0,531000000.0,,-3675000000.0,-1102000000.0,3828000000.0,,-3675000000.0,-1102000000.0,3828000000.0,-913000000.0,2533000000.0,2673000000.0,-140000000.0,128000000.0,547000000.0,-183000000.0,36000000.0,-822000000.0,-500000000.0,-521000000.0,-18000000.0,-3382000000.0,0.0,
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q4,2014-09-29,2014-12-31,,,30000000.0,-573000000.0,-65000000.0,90000000.0,102000000.0,-927000000.0,-66000000.0,-481000000.0,-276000000.0,30000000.0,,-481000000.0,-276000000.0,30000000.0,-717000000.0,701000000.0,737000000.0,-36000000.0,100000000.0,72000000.0,-187000000.0,10000000.0,-204000000.0,,-184000000.0,-18000000.0,-265000000.0,,-7000000.0
General Dynamics Corp,GD,9C1X8XOOTYY2FNYTVH06,40533,2014.0,Q3YTD,2014-01-01,2014-09-28,2015-10-28 10:15:21+00:00,,91000000.0,573000000.0,65000000.0,285000000.0,,1458000000.0,66000000.0,-3194000000.0,-826000000.0,3798000000.0,,-3194000000.0,-826000000.0,3798000000.0,-196000000.0,1832000000.0,1936000000.0,-104000000.0,28000000.0,475000000.0,4000000.0,26000000.0,-618000000.0,-500000000.0,-337000000.0,0.0,-3117000000.0,0.0,7000000.0
