company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2008.0,FY,,2008-12-31,2009-10-29 16:15:32+00:00,222985000.0,109087000.0,50551000.0,186426000.0,,28101000.0,0.0,685924000.0,526000.0,69520000.0,831143000.0,0.0,45677000.0,3135828000.0,599106000.0,54714000.0,12500000.0,,,,105285000.0,47226000.0,,,,921561000.0,35857000.0,264660000.0,3701664000.0,1790562000.0,460551000.0,378913000.0,1790562000.0,1790562000.0,1911102000.0,3701664000.0,105285000.0,1532189000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,FY,,2009-12-31,2011-02-28 15:21:48+00:00,215588000.0,80362000.0,58049000.0,42436000.0,29676000.0,40158000.0,,715955000.0,8909000.0,35104000.0,805000000.0,,27990000.0,3358199000.0,644801000.0,54835000.0,9397000.0,,,,43700000.0,27834000.0,,,,1057472000.0,,114686000.0,3683401000.0,1819212000.0,281502000.0,308741000.0,1812514000.0,1812514000.0,1870887000.0,3683401000.0,43700000.0,1562146000.0,3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q3,,2009-09-30,2009-10-29 16:15:32+00:00,115940000.0,52613000.0,45721000.0,92589000.0,,35670000.0,0.0,710357000.0,33103000.0,65511000.0,790000000.0,20636000.0,36769000.0,3184305000.0,623946000.0,49755000.0,10065000.0,,,,49106000.0,54367000.0,,,,1024217000.0,20000000.0,166787000.0,3589054000.0,1823814000.0,335007000.0,247172000.0,1823814000.0,1823814000.0,1765240000.0,3589054000.0,69742000.0,1518068000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q2,,2009-06-30,2009-07-30 15:41:49+00:00,127392000.0,54521000.0,52343000.0,158273000.0,,29848000.0,0.0,693118000.0,,65392000.0,795000000.0,20636000.0,29514000.0,3154753000.0,628234000.0,48077000.0,12565000.0,,,,77473000.0,50774000.0,,,,988430000.0,20000000.0,244374000.0,3623684000.0,1836472000.0,370822000.0,265127000.0,1836472000.0,1836472000.0,1787212000.0,3623684000.0,98109000.0,1522085000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,FY,,2010-12-31,2012-02-28 15:23:32+00:00,229981000.0,94488000.0,47897000.0,-3683000.0,72311000.0,55949000.0,0.0,731341000.0,0.0,25957000.0,975000000.0,,29667000.0,3762760000.0,714953000.0,34053000.0,5978000.0,,,,39263000.0,32179000.0,,,,1148391000.0,,16926000.0,4005031000.0,1872700000.0,203008000.0,303835000.0,1872700000.0,1872700000.0,2132331000.0,4005031000.0,39263000.0,1828496000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q3,,2010-09-30,2010-10-29 13:04:42+00:00,168042000.0,75520000.0,39633000.0,19697000.0,,37588000.0,0.0,724589000.0,3913000.0,21864000.0,1020000000.0,,32342000.0,3663186000.0,676106000.0,43438000.0,6328000.0,,,,62539000.0,59289000.0,,,,1102401000.0,75000000.0,65294000.0,3946710000.0,1843338000.0,220985000.0,304539000.0,1843338000.0,1843338000.0,2103372000.0,3946710000.0,62539000.0,1798833000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q2,,2010-06-30,2010-07-30 13:38:06+00:00,152035000.0,79162000.0,49282000.0,27263000.0,,47685000.0,,720368000.0,3767000.0,25516000.0,1015000000.0,20636000.0,23534000.0,3571349000.0,675824000.0,48931000.0,8336000.0,,,,29958000.0,57708000.0,,,,1101622000.0,,85773000.0,3870200000.0,1845904000.0,248257000.0,226833000.0,1845904000.0,1845904000.0,2024296000.0,3870200000.0,50594000.0,1797463000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q1,,2010-03-31,2010-04-30 11:03:42+00:00,184019000.0,93551000.0,39727000.0,57984000.0,,28505000.0,0.0,716439000.0,14019000.0,41556000.0,915000000.0,20636000.0,17671000.0,3470038000.0,663579000.0,,6733000.0,,,,27346000.0,113906000.0,,,,1083056000.0,,133418000.0,3811917000.0,1854130000.0,293897000.0,265302000.0,1854130000.0,1854130000.0,1957787000.0,3811917000.0,47982000.0,1692485000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,FY,,2011-12-31,2013-02-28 16:22:23+00:00,217294000.0,114381000.0,70918000.0,104547000.0,60142000.0,29911000.0,0.0,745279000.0,1388000.0,55132000.0,950000000.0,,21278000.0,3934584000.0,802592000.0,38708000.0,4579000.0,,,,51109000.0,31939000.0,,,,1258291000.0,,174263000.0,4331493000.0,2111466000.0,345800000.0,343344000.0,2104768000.0,2104768000.0,2226725000.0,4331493000.0,51109000.0,1883381000.0,3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q3,,2011-09-30,2011-10-28 15:42:13+00:00,207798000.0,101612000.0,49204000.0,70026000.0,74784000.0,62928000.0,0.0,741434000.0,10158000.0,31975000.0,1205000000.0,,28296000.0,4103317000.0,785146000.0,39443000.0,6554000.0,,,,59043000.0,35877000.0,,,,1235059000.0,,100489000.0,4472397000.0,2043170000.0,310037000.0,288977000.0,2043170000.0,2043170000.0,2429227000.0,4472397000.0,59043000.0,2140250000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q2,,2011-06-30,2011-07-29 12:15:21+00:00,223838000.0,117314000.0,53108000.0,22375000.0,74048000.0,39314000.0,0.0,737468000.0,7893000.0,9778000.0,1095000000.0,,24044000.0,3967716000.0,757612000.0,34869000.0,6929000.0,,,,46606000.0,35708000.0,,,,1209705000.0,,40344000.0,4250160000.0,1966199000.0,235838000.0,286724000.0,1966199000.0,1966199000.0,2283961000.0,4250160000.0,46606000.0,1997237000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q1,,2011-03-31,2011-04-29 11:44:03+00:00,199649000.0,90586000.0,36975000.0,-1754000.0,73039000.0,24896000.0,0.0,732967000.0,3323000.0,5078000.0,1055000000.0,,20806000.0,3847047000.0,722369000.0,34502000.0,4733000.0,,,,39822000.0,35775000.0,,,,1158156000.0,,17194000.0,4048407000.0,1886020000.0,161538000.0,241702000.0,1886020000.0,1886020000.0,2162387000.0,4048407000.0,39822000.0,1920685000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,FY,,2012-12-31,2014-02-28 09:05:12+00:00,312480000.0,172419000.0,49597000.0,23880000.0,67016000.0,30736000.0,0.0,737652000.0,,6870000.0,1012000000.0,,14173000.0,4310977000.0,882672000.0,38864000.0,2158000.0,192000.0,,,35026000.0,40175000.0,,,,1373264000.0,75000000.0,50824000.0,4616313000.0,2138145000.0,270310000.0,444139000.0,2131447000.0,2131447000.0,2484866000.0,4616313000.0,35026000.0,2040727000.0,3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q3,,2012-09-30,2012-10-26 14:56:33+00:00,276149000.0,103634000.0,47412000.0,27258000.0,63069000.0,37501000.0,0.0,739784000.0,1183000.0,14229000.0,987000000.0,,17696000.0,4218921000.0,837319000.0,40993000.0,2937000.0,,,,39342000.0,41479000.0,,,,1336594000.0,75000000.0,61723000.0,4482937000.0,2100287000.0,224674000.0,412790000.0,2100287000.0,2100287000.0,2382650000.0,4482937000.0,39342000.0,1969860000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q2,,2012-06-30,2012-07-27 08:54:50+00:00,237417000.0,89167000.0,54116000.0,88833000.0,61952000.0,48641000.0,0.0,741668000.0,0.0,49326000.0,972000000.0,,11985000.0,4061674000.0,829027000.0,40474000.0,6728000.0,,,,52651000.0,34550000.0,,,,1304178000.0,,139346000.0,4410192000.0,2131330000.0,295867000.0,340859000.0,2131330000.0,2131330000.0,2278862000.0,4410192000.0,52651000.0,1938003000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q1,,2012-03-31,2012-04-27 16:03:38+00:00,213188000.0,95120000.0,46296000.0,117925000.0,61284000.0,32328000.0,0.0,737948000.0,0.0,62670000.0,1012000000.0,,12230000.0,4011203000.0,814189000.0,39591000.0,3366000.0,,,,51864000.0,28620000.0,,,,1272432000.0,,196683000.0,4402794000.0,2124956000.0,339727000.0,322154000.0,2124956000.0,2124956000.0,2277838000.0,4402794000.0,51864000.0,1955684000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,FY,,2013-12-31,2015-02-27 11:15:10+00:00,288801000.0,222476000.0,73601000.0,-8361000.0,73853000.0,23400000.0,0.0,753141000.0,81855000.0,31591000.0,1147000000.0,26892000.0,17468000.0,4546227000.0,1067912000.0,33554000.0,2587000.0,13912000.0,,,29062000.0,46254000.0,,,28094000.0,1627805000.0,,3019000.0,4981080000.0,2204602000.0,378899000.0,407905000.0,2204602000.0,2204602000.0,2776478000.0,4981080000.0,55954000.0,2368573000.0,-167983000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q3,,2013-09-30,2013-10-25 12:35:06+00:00,335349000.0,178479000.0,59234000.0,33244000.0,70525000.0,27932000.0,0.0,740579000.0,1972000.0,4690000.0,1162000000.0,,20839000.0,4690176000.0,986943000.0,41041000.0,3703000.0,,,,51460000.0,42876000.0,,,,1558260000.0,0.0,56831000.0,5031392000.0,2328734000.0,289756000.0,399273000.0,2328734000.0,2328734000.0,2702658000.0,5031392000.0,51460000.0,2303385000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q2,,2013-06-30,2013-07-26 09:09:04+00:00,356851000.0,204970000.0,58571000.0,46563000.0,68390000.0,47277000.0,0.0,746232000.0,58137000.0,3969000.0,1067000000.0,,18276000.0,4558207000.0,1015493000.0,40313000.0,4889000.0,,,,56536000.0,46108000.0,,,,1496795000.0,75000000.0,69644000.0,5017936000.0,2286241000.0,403193000.0,494391000.0,2286241000.0,2286241000.0,2731695000.0,5017936000.0,56536000.0,2237304000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q1,,2013-03-31,2013-04-26 11:48:56+00:00,299733000.0,172661000.0,42553000.0,-22295000.0,69093000.0,20457000.0,0.0,736971000.0,29095000.0,3878000.0,1052000000.0,,11278000.0,4412772000.0,910608000.0,39636000.0,1174000.0,26100000.0,,,36184000.0,46021000.0,,,,1411887000.0,75000000.0,4215000.0,4687836000.0,2123214000.0,238880000.0,447264000.0,2123214000.0,2123214000.0,2564622000.0,4687836000.0,36184000.0,2117358000.0,-3349000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,FY,,2014-12-31,2015-10-23 10:28:55+00:00,400076000.0,235397000.0,63669000.0,-2151000.0,124655000.0,20954000.0,0.0,752724000.0,3612000.0,35273000.0,1752000000.0,68029000.0,14026000.0,4925711000.0,843876000.0,35827000.0,1855000.0,,,,30529000.0,39607000.0,,,,1698995000.0,0.0,137603000.0,5437716000.0,2142733000.0,413447000.0,499018000.0,2142733000.0,2142733000.0,3294983000.0,5437716000.0,98558000.0,2795965000.0,306835000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q3,,2014-09-30,2014-10-24 10:55:37+00:00,379787000.0,191270000.0,44843000.0,-19199000.0,114241000.0,309987000.0,0.0,755378000.0,53725000.0,8161000.0,1612000000.0,57495000.0,13731000.0,5130213000.0,1208036000.0,35936000.0,19233000.0,,,,31610000.0,37789000.0,,,0.0,1929026000.0,,,5807264000.0,2366471000.0,587946000.0,432791000.0,2366471000.0,2366471000.0,3440793000.0,5807264000.0,89105000.0,3008002000.0,-298734000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2,,2014-06-30,2014-07-25 11:40:07+00:00,255681000.0,212100000.0,59734000.0,-32164000.0,77459000.0,45610000.0,0.0,765509000.0,32947000.0,8239000.0,1193000000.0,49854000.0,11914000.0,4825524000.0,1101326000.0,35212000.0,3525000.0,38493000.0,,,27448000.0,37839000.0,,,,1836577000.0,,,5208922000.0,2401939000.0,306096000.0,362147000.0,2401939000.0,2401939000.0,2806983000.0,5208922000.0,77302000.0,2444836000.0,-167983000.0
