company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q2YTD,2009-01-01,2009-06-30,2009-07-30 15:41:49+00:00,-292741000.0,,110893000.0,79667000.0,66142000.0,150000.0,70000000.0,-68472000.0,-230166000.0,300385000.0,-68472000.0,-230166000.0,300385000.0,1747000.0,73082000.0,73082000.0,50268000.0,,,-6213000.0,-17092000.0,-132409000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q2TTM,2008-07-01,2009-06-30,,-828936000.0,634000.0,253810000.0,78517000.0,174038000.0,273000.0,782000000.0,533739000.0,-1298643000.0,658421000.0,533739000.0,-1298643000.0,658421000.0,-106483000.0,183772000.0,183772000.0,46167000.0,10691000.0,,-12413000.0,-550323000.0,-246812000.0,,,2099000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q2,2009-04-01,2009-06-30,,-121712000.0,,55108000.0,64604000.0,26239000.0,150000.0,19851000.0,-75518000.0,-67734000.0,147851000.0,-75518000.0,-67734000.0,147851000.0,4599000.0,25502000.0,25502000.0,41002000.0,,,-3110000.0,-10626000.0,-92409000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 11:03:42+00:00,-171029000.0,,55785000.0,15063000.0,39903000.0,,50149000.0,7046000.0,-162432000.0,152534000.0,7046000.0,-162432000.0,152534000.0,-2852000.0,47580000.0,47580000.0,9266000.0,,,-3103000.0,-6466000.0,-40000000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 16:22:23+00:00,,3381000.0,327083000.0,,75001000.0,,525909000.0,144621000.0,-613741000.0,484911000.0,144621000.0,-613741000.0,484911000.0,15791000.0,103386000.0,103386000.0,-23940000.0,,,-12467000.0,-857251000.0,-368821000.0,,,243510000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q4,2010-10-01,2010-12-31,,658123000.0,3381000.0,91504000.0,-21033000.0,51290000.0,,225909000.0,-122407000.0,23349000.0,117419000.0,-122407000.0,23349000.0,117419000.0,18361000.0,49109000.0,49109000.0,-77865000.0,-108000.0,,-3119000.0,-857251000.0,-345089000.0,,,243510000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q3YTD,2010-01-01,2010-09-30,2010-10-29 13:04:42+00:00,-658123000.0,,235579000.0,21033000.0,23711000.0,,300000000.0,267028000.0,-637090000.0,367492000.0,267028000.0,-637090000.0,367492000.0,-2570000.0,54277000.0,54277000.0,53925000.0,108000.0,,-9348000.0,,-23732000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q3TTM,2009-10-01,2010-09-30,,-263598000.0,3635000.0,321060000.0,-59147000.0,70646000.0,-83000.0,315083000.0,259624000.0,-822120000.0,564414000.0,259624000.0,-822120000.0,564414000.0,1918000.0,90641000.0,90641000.0,78432000.0,813000.0,,-12457000.0,-579555000.0,-43732000.0,,,80180000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q3,2010-07-01,2010-09-30,,-658123000.0,-2136000.0,85355000.0,21033000.0,-7230000.0,,90000000.0,65278000.0,-199689000.0,124314000.0,65278000.0,-199689000.0,124314000.0,-10097000.0,3899000.0,3899000.0,44426000.0,108000.0,,-3120000.0,454143000.0,-21710000.0,,,-16742000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-07-29 12:15:21+00:00,,2136000.0,150224000.0,,30941000.0,,210000000.0,201750000.0,-437401000.0,243178000.0,201750000.0,-437401000.0,243178000.0,7527000.0,50378000.0,50378000.0,9499000.0,,,-6228000.0,-454143000.0,-2022000.0,,,16742000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q2TTM,2009-07-01,2010-06-30,,292741000.0,5771000.0,290591000.0,-79667000.0,86568000.0,-150000.0,245083000.0,199254000.0,-738262000.0,556845000.0,199254000.0,-738262000.0,556845000.0,17837000.0,125639000.0,125639000.0,48276000.0,13790000.0,,-12447000.0,-1048258000.0,-47022000.0,,,96922000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q2,2010-04-01,2010-06-30,,226977000.0,2136000.0,91949000.0,-803000.0,29983000.0,,100000000.0,94900000.0,-202801000.0,127081000.0,94900000.0,-202801000.0,127081000.0,19180000.0,21682000.0,21682000.0,-18669000.0,,,-3116000.0,-445717000.0,-1984000.0,,,16742000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q1,2010-01-01,2010-03-31,2010-04-30 11:03:42+00:00,-226977000.0,,58275000.0,803000.0,958000.0,,110000000.0,106850000.0,-234600000.0,116097000.0,106850000.0,-234600000.0,116097000.0,-11653000.0,28696000.0,28696000.0,28168000.0,,,-3112000.0,-8426000.0,-38000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2010.0,Q1TTM,2009-04-01,2010-03-31,,-55948000.0,3635000.0,253750000.0,-14260000.0,82824000.0,,164934000.0,28836000.0,-603195000.0,577615000.0,28836000.0,-603195000.0,577615000.0,3256000.0,129459000.0,129459000.0,107947000.0,13790000.0,,-12441000.0,-613167000.0,-137447000.0,,,80180000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q4,2011-10-01,2011-12-31,,,1064000.0,92499000.0,,22887000.0,,,-258748000.0,99258000.0,126473000.0,-258748000.0,99258000.0,126473000.0,-33017000.0,26363000.0,26363000.0,-16340000.0,,,-3129000.0,-222290000.0,-255619000.0,,,321548000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 09:05:12+00:00,,4381000.0,343141000.0,,28374000.0,,330000000.0,-40257000.0,-487620000.0,501839000.0,-40257000.0,-487620000.0,501839000.0,-26038000.0,122408000.0,122408000.0,3535000.0,,,-12508000.0,-891277000.0,-357749000.0,,,403657000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q3YTD,2011-01-01,2011-09-30,2011-10-28 15:42:13+00:00,,3317000.0,250642000.0,,5487000.0,,330000000.0,218491000.0,-586878000.0,375366000.0,218491000.0,-586878000.0,375366000.0,6979000.0,96045000.0,96045000.0,19875000.0,0.0,,-9379000.0,-668987000.0,-102130000.0,,,82109000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q3TTM,2010-10-01,2011-09-30,,658123000.0,6698000.0,342146000.0,-21033000.0,56777000.0,,555909000.0,96084000.0,-563529000.0,492785000.0,96084000.0,-563529000.0,492785000.0,25340000.0,145154000.0,145154000.0,-57990000.0,-108000.0,,-12498000.0,-1526238000.0,-447219000.0,,,325619000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q3,2011-07-01,2011-09-30,,,1064000.0,90293000.0,,2477000.0,,110000000.0,105949000.0,-237000000.0,154665000.0,105949000.0,-237000000.0,154665000.0,23614000.0,28482000.0,28482000.0,32349000.0,,,-3129000.0,-264773000.0,-922000.0,,,27773000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q2YTD,2011-01-01,2011-06-30,2011-07-29 12:15:21+00:00,,2253000.0,160349000.0,,3010000.0,,220000000.0,112542000.0,-349878000.0,220701000.0,112542000.0,-349878000.0,220701000.0,-16635000.0,67563000.0,67563000.0,-12474000.0,,,-6250000.0,-404214000.0,-101208000.0,,,54336000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q2TTM,2010-07-01,2011-06-30,,,3498000.0,337208000.0,,47070000.0,,535909000.0,55413000.0,-526218000.0,462434000.0,55413000.0,-526218000.0,462434000.0,-8371000.0,120571000.0,120571000.0,-45913000.0,,,-12489000.0,-807322000.0,-468007000.0,,,281104000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q2,2011-04-01,2011-06-30,,203169000.0,1133000.0,83225000.0,,13873000.0,,109993000.0,36682000.0,-151752000.0,129488000.0,36682000.0,-151752000.0,129488000.0,14418000.0,54677000.0,54677000.0,-23420000.0,,,-3128000.0,-404214000.0,-70183000.0,,,49293000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q1,2011-01-01,2011-03-31,2011-04-29 11:44:03+00:00,-203169000.0,1120000.0,77124000.0,,-10863000.0,,110007000.0,75860000.0,-198126000.0,91213000.0,75860000.0,-198126000.0,91213000.0,-31053000.0,12886000.0,12886000.0,10946000.0,,,-3122000.0,,-31025000.0,,,5043000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2011.0,Q1TTM,2010-04-01,2011-03-31,,23808000.0,4501000.0,345932000.0,-803000.0,63180000.0,,525916000.0,113631000.0,-577267000.0,460027000.0,113631000.0,-577267000.0,460027000.0,-3609000.0,87576000.0,87576000.0,-41162000.0,,,-12477000.0,-848825000.0,-399808000.0,,,248553000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q4,2012-10-01,2012-12-31,,-2375000.0,965000.0,115984000.0,,11523000.0,,120000000.0,20822000.0,-224568000.0,196981000.0,20822000.0,-224568000.0,196981000.0,-6765000.0,40866000.0,40866000.0,27643000.0,,,-4196000.0,-258779000.0,-94982000.0,,,36586000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 11:15:10+00:00,-6863000.0,5265000.0,451405000.0,,53456000.0,,400000000.0,114246000.0,-765514000.0,652093000.0,114246000.0,-765514000.0,652093000.0,825000.0,131730000.0,131730000.0,10237000.0,0.0,0.0,-16757000.0,-927977000.0,-268997000.0,0.0,,169326000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q3YTD,2012-01-01,2012-09-30,2012-10-26 14:56:33+00:00,-4488000.0,4300000.0,335421000.0,,41933000.0,,280000000.0,93424000.0,-540946000.0,455112000.0,93424000.0,-540946000.0,455112000.0,7590000.0,90864000.0,90864000.0,-17406000.0,0.0,,-12561000.0,-669198000.0,-174015000.0,,,132740000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q3TTM,2011-10-01,2012-09-30,,-4488000.0,5364000.0,427920000.0,,64820000.0,,280000000.0,-165324000.0,-441688000.0,581585000.0,-165324000.0,-441688000.0,581585000.0,-25427000.0,117227000.0,117227000.0,-33746000.0,,,-15690000.0,-891488000.0,-429634000.0,,,454288000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q3,2012-07-01,2012-09-30,,-2400000.0,966000.0,110448000.0,,4097000.0,,110000000.0,85136000.0,-260246000.0,163970000.0,85136000.0,-260246000.0,163970000.0,-11140000.0,36609000.0,36609000.0,11850000.0,,,-4193000.0,-257871000.0,-20671000.0,,,25000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q2YTD,2012-01-01,2012-06-30,2012-07-27 08:54:50+00:00,-2088000.0,3334000.0,224973000.0,,37836000.0,,170000000.0,8288000.0,-280700000.0,291142000.0,8288000.0,-280700000.0,291142000.0,18730000.0,54255000.0,54255000.0,-29256000.0,0.0,,-8368000.0,-411327000.0,-153344000.0,,,132715000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q2TTM,2011-07-01,2012-06-30,,-2088000.0,5462000.0,407765000.0,,63200000.0,,280000000.0,-144511000.0,-418442000.0,572280000.0,-144511000.0,-418442000.0,572280000.0,9327000.0,109100000.0,109100000.0,-13247000.0,,,-14626000.0,-898390000.0,-409885000.0,,,482036000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q2,2012-04-01,2012-06-30,,-2088000.0,2270000.0,114616000.0,,34909000.0,,79919000.0,-49616000.0,-93433000.0,159362000.0,-49616000.0,-93433000.0,159362000.0,16313000.0,35937000.0,35937000.0,-28370000.0,,,-4191000.0,-222780000.0,-125344000.0,,,131435000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q1,2012-01-01,2012-03-31,2012-04-27 16:03:38+00:00,0.0,1064000.0,110357000.0,,2927000.0,,90081000.0,57904000.0,-187267000.0,131780000.0,57904000.0,-187267000.0,131780000.0,2417000.0,18318000.0,18318000.0,-886000.0,0.0,,-4177000.0,-188547000.0,-28000000.0,,,1280000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2012.0,Q1TTM,2011-04-01,2012-03-31,,203169000.0,4325000.0,376374000.0,,42164000.0,,310074000.0,-58213000.0,-476761000.0,542406000.0,-58213000.0,-476761000.0,542406000.0,7432000.0,127840000.0,127840000.0,-8297000.0,,,-13563000.0,-1079824000.0,-354724000.0,,,399894000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q4,2013-10-01,2013-12-31,,-10251000.0,926000.0,182030000.0,,14147000.0,,370004000.0,-181153000.0,-81229000.0,257850000.0,-181153000.0,-81229000.0,257850000.0,-4532000.0,77946000.0,77946000.0,-17199000.0,9629000.0,-28094000.0,-8402000.0,-351211000.0,-387750000.0,-164634000.0,,308327000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,FY,2013-01-01,2013-12-31,2015-02-27 11:15:10+00:00,-18875000.0,3693000.0,651052000.0,,83601000.0,,955048000.0,-113655000.0,-918207000.0,1024526000.0,-113655000.0,-918207000.0,1024526000.0,-7336000.0,279773000.0,279773000.0,6407000.0,18913000.0,-28094000.0,-25232000.0,-1194739000.0,-897750000.0,-164634000.0,,323501000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q3TTM,2012-10-01,2013-09-30,,-10999000.0,3732000.0,585006000.0,,80977000.0,,705044000.0,88320000.0,-1061546000.0,963657000.0,88320000.0,-1061546000.0,963657000.0,-9569000.0,242693000.0,242693000.0,51249000.0,9284000.0,,-21026000.0,-1102307000.0,-604982000.0,,,51760000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q3,2013-07-01,2013-09-30,,-4374000.0,925000.0,168980000.0,,33942000.0,,260011000.0,13524000.0,-309578000.0,276709000.0,13524000.0,-309578000.0,276709000.0,-19345000.0,69889000.0,69889000.0,2973000.0,1936000.0,,-8423000.0,-319472000.0,-240000000.0,,,14268000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-24 10:55:37+00:00,-8624000.0,2767000.0,469022000.0,,69454000.0,,585044000.0,67498000.0,-836978000.0,766676000.0,67498000.0,-836978000.0,766676000.0,-2804000.0,201827000.0,201827000.0,23606000.0,9284000.0,0.0,-16830000.0,-843528000.0,-510000000.0,0.0,,15174000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q2TTM,2012-07-01,2013-06-30,,-9025000.0,3773000.0,526474000.0,,51132000.0,,555033000.0,159932000.0,-1012214000.0,850918000.0,159932000.0,-1012214000.0,850918000.0,-1364000.0,209413000.0,209413000.0,60126000.0,7348000.0,,-16796000.0,-1040706000.0,-385653000.0,,,37517000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q2,2013-04-01,2013-06-30,,-3000000.0,945000.0,151389000.0,,31480000.0,,190001000.0,16005000.0,-266467000.0,277282000.0,16005000.0,-266467000.0,277282000.0,26820000.0,89114000.0,89114000.0,4354000.0,5210000.0,,-4206000.0,-263887000.0,-175000000.0,,,906000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-25 11:40:07+00:00,-4250000.0,1842000.0,300042000.0,,35512000.0,,325033000.0,53974000.0,-527400000.0,489967000.0,53974000.0,-527400000.0,489967000.0,16541000.0,131938000.0,131938000.0,20633000.0,7348000.0,,-8407000.0,-524056000.0,-270000000.0,,,906000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q1,2013-01-01,2013-03-31,2013-04-26 11:48:56+00:00,-1250000.0,897000.0,148653000.0,,4032000.0,,135032000.0,37969000.0,-260933000.0,212685000.0,37969000.0,-260933000.0,212685000.0,-10279000.0,42824000.0,42824000.0,16279000.0,2138000.0,,-4201000.0,-260169000.0,-95000000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2013.0,Q1TTM,2012-04-01,2013-03-31,,-8113000.0,5098000.0,489701000.0,,54561000.0,,444951000.0,94311000.0,-839180000.0,732998000.0,94311000.0,-839180000.0,732998000.0,-11871000.0,156236000.0,156236000.0,27402000.0,2138000.0,,-16781000.0,-999599000.0,-335997000.0,,,168046000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,FY,2014-01-01,2014-12-31,2017-02-27 11:04:42+00:00,-38057000.0,4754000.0,632760000.0,,-368811000.0,0.0,2032090000.0,425959000.0,-1664840000.0,1236455000.0,425959000.0,-1664840000.0,1236435000.0,-2446000.0,104468000.0,104468000.0,863284000.0,-1375000.0,28094000.0,-33278000.0,-1694369000.0,-1432626000.0,-138852000.0,,39492000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q4,2014-10-01,2014-12-31,,-9273000.0,1376000.0,173765000.0,,-482146000.0,,229999000.0,105278000.0,-687496000.0,293205000.0,105278000.0,-687496000.0,293185000.0,-289033000.0,-221771000.0,-221771000.0,821981000.0,-7376000.0,,-8260000.0,-713802000.0,-90000000.0,-19085000.0,,35579000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-10-23 10:28:55+00:00,-28784000.0,3378000.0,458995000.0,,113335000.0,,1802091000.0,320681000.0,-977344000.0,943250000.0,320681000.0,-977344000.0,943250000.0,286587000.0,326239000.0,326239000.0,41303000.0,6001000.0,28094000.0,-25018000.0,-980567000.0,-1342626000.0,-119767000.0,,3913000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q3TTM,2013-10-01,2014-09-30,,-39035000.0,4304000.0,641025000.0,,127482000.0,,2172095000.0,139528000.0,-1058573000.0,1201100000.0,139528000.0,-1058573000.0,1201100000.0,282055000.0,404185000.0,404185000.0,24104000.0,15630000.0,,-33420000.0,-1331778000.0,-1730376000.0,-284401000.0,,312240000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q3,2014-07-01,2014-09-30,,-6554000.0,1126000.0,154014000.0,,39079000.0,,1191000000.0,270915000.0,-364840000.0,358302000.0,270915000.0,-364840000.0,358302000.0,264377000.0,100788000.0,100788000.0,63295000.0,-14353000.0,,-8339000.0,-362199000.0,-777626000.0,-119767000.0,,3913000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2TTM,2013-07-01,2014-06-30,,-36855000.0,4103000.0,655991000.0,,122345000.0,,1241106000.0,-117863000.0,-1003311000.0,1119507000.0,-117863000.0,-1003311000.0,1119507000.0,-1667000.0,373286000.0,373286000.0,-36218000.0,31919000.0,,-33504000.0,-1289051000.0,-1192750000.0,-164634000.0,,322595000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2,2014-04-01,2014-06-30,,-16293000.0,1126000.0,157563000.0,,64764000.0,,245001000.0,-33035000.0,-276356000.0,329570000.0,-33035000.0,-276356000.0,329570000.0,20179000.0,118420000.0,118420000.0,-12303000.0,4311000.0,19712000.0,-8347000.0,-279667000.0,-274000000.0,,,-108000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-07-24 10:34:01+00:00,-22230000.0,2252000.0,304981000.0,,74256000.0,,611091000.0,49766000.0,-612504000.0,584948000.0,49766000.0,-612504000.0,584948000.0,22210000.0,225451000.0,225451000.0,-21992000.0,20354000.0,28094000.0,-16679000.0,-618368000.0,-565000000.0,,,
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q1TTM,2013-04-01,2014-03-31,,-23562000.0,3922000.0,649817000.0,,89061000.0,,1186106000.0,-68823000.0,-993422000.0,1067219000.0,-68823000.0,-993422000.0,1067219000.0,4974000.0,343980000.0,343980000.0,-19561000.0,32818000.0,-19712000.0,-29363000.0,-1273271000.0,-1093750000.0,-164634000.0,,323609000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2014.0,Q1,2014-01-01,2014-03-31,2015-04-24 11:24:59+00:00,-5937000.0,1126000.0,147418000.0,,9492000.0,,366090000.0,82801000.0,-336148000.0,255378000.0,82801000.0,-336148000.0,255378000.0,2031000.0,107031000.0,107031000.0,-9689000.0,16043000.0,8382000.0,-8332000.0,-338701000.0,-291000000.0,,,108000.0
Cabot Oil & Gas Corp,COG,FCNMH6O7VWU7LHXMK351,858470,2015.0,FY,2015-01-01,2015-12-31,2018-03-01 19:20:34+00:00,-29073000.0,4454000.0,622211000.0,,-79156000.0,0.0,877085000.0,223296000.0,-993334000.0,749598000.0,223296000.0,-993334000.0,749598000.0,-20440000.0,-113891000.0,-113891000.0,315980000.0,-8861000.0,,-33090000.0,-971914000.0,-611838000.0,0.0,,7653000.0
