company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinvestmentincome,allowanceforloanandleaselosses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,fedfundssold,goodwill,interestbearingdeposits,loansandleases,longtermdebt,netloansandleases,netpremisesandequipment,noninterestbearingdeposits,otherassets,otherequity,otherlongtermliabilities,othershorttermpayables,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,tradingaccountsecurities,treasurystock
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q2,,2011-06-30,2011-08-05 15:33:10+00:00,211541000.0,262306000.0,25216000.0,146701000.0,,4720889000.0,566950000.0,152109000.0,24969778000.0,30465502000.0,,30203196000.0,70970000.0,584823000.0,1400521000.0,,211079000.0,,2069138000.0,21125000000.0,51778639000.0,4887959000.0,4887959000.0,4887959000.0,46890680000.0,51778639000.0,19026651000.0,-1927284000.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q1,,2011-03-31,2011-05-09 17:08:30+00:00,201730000.0,255283000.0,-72046000.0,148276000.0,,4716989000.0,289719000.0,152109000.0,24868905000.0,30437663000.0,,30182380000.0,69712000.0,592174000.0,1594131000.0,,214140000.0,,2012579000.0,22025000000.0,52429066000.0,4728847000.0,4728847000.0,4728847000.0,47700219000.0,52429066000.0,19791009000.0,-1928675000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,FY,,2012-12-31,2014-02-28 11:23:53+00:00,87075000.0,302348000.0,69970000.0,171042000.0,0.0,4737520000.0,656926000.0,152109000.0,22833992000.0,27188413000.0,,26886065000.0,74912000.0,649925000.0,1083645000.0,-192217000.0,,237616000.0,1798430000.0,12175000000.0,40596341000.0,4699808000.0,4699808000.0,4699808000.0,35896533000.0,40596341000.0,11484567000.0,-1713895000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q3,,2012-09-30,2012-11-09 11:34:26+00:00,102656000.0,291573000.0,94429000.0,112157000.0,,4735178000.0,313704000.0,152109000.0,23403258000.0,27825191000.0,,27533618000.0,75468000.0,618923000.0,1113011000.0,,,239327000.0,1790232000.0,12925000000.0,41898593000.0,4712085000.0,4712085000.0,4712085000.0,37186508000.0,41898593000.0,12495870000.0,-1907754000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q2,,2012-06-30,2012-08-08 15:33:47+00:00,108793000.0,287901000.0,66272000.0,130768000.0,,4732778000.0,674662000.0,152109000.0,24027204000.0,28095960000.0,,27808059000.0,74313000.0,617344000.0,1142530000.0,,,228050000.0,1774138000.0,14054145000.0,43590185000.0,4663442000.0,4663442000.0,4663442000.0,38926743000.0,43590185000.0,13323451000.0,-1909746000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q1,,2012-03-31,2012-05-10 11:37:00+00:00,113509000.0,280713000.0,55099000.0,140592000.0,,4732086000.0,690096000.0,152109000.0,24497169000.0,28814793000.0,,28534080000.0,71348000.0,624372000.0,1185736000.0,,,224534000.0,1741571000.0,14175000000.0,44138584000.0,4617509000.0,4617509000.0,4617509000.0,39521075000.0,44138584000.0,13251114000.0,-1911247000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,FY,,2013-12-31,2015-03-02 09:47:41+00:00,52887000.0,276097000.0,6336000.0,133665000.0,0.0,4750803000.0,4190809000.0,152109000.0,20811108000.0,24218309000.0,5225000000.0,23942212000.0,65353000.0,661221000.0,782006000.0,-186210000.0,,217449000.0,1883754000.0,6950000000.0,38607354000.0,4742576000.0,4742576000.0,4742576000.0,33864778000.0,38607354000.0,9288313000.0,-1712107000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q3,,2013-09-30,2013-11-08 12:23:54+00:00,63828000.0,291007000.0,-15909000.0,121336000.0,,4747002000.0,3600607000.0,152109000.0,21427531000.0,24653968000.0,,24362961000.0,67354000.0,652200000.0,794079000.0,-187712000.0,,242724000.0,1857831000.0,12175000000.0,39186560000.0,4689105000.0,4689105000.0,4689105000.0,34497455000.0,39186560000.0,10024286000.0,-1712107000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q2,,2013-06-30,2013-08-08 11:03:56+00:00,73313000.0,297288000.0,-15584000.0,97572000.0,,4742803000.0,2899637000.0,152109000.0,21968816000.0,25274956000.0,,24977668000.0,69900000.0,650455000.0,778987000.0,,,241282000.0,1835001000.0,12175000000.0,39696453000.0,4660900000.0,4660900000.0,4660900000.0,35035553000.0,39696453000.0,10647267000.0,-1901320000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q1,,2013-03-31,2013-05-09 15:38:13+00:00,80223000.0,301093000.0,68113000.0,75048000.0,,4739967000.0,2680562000.0,152109000.0,22517066000.0,26224303000.0,,25923210000.0,73180000.0,646026000.0,724058000.0,,,237163000.0,1806185000.0,12175000000.0,40286698000.0,4711443000.0,4711443000.0,4711443000.0,35575255000.0,40286698000.0,10578308000.0,-1902822000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,FY,,2014-12-31,2015-08-07 09:16:32+00:00,31665000.0,235317000.0,-50374000.0,6285566000.0,,4759193000.0,,152109000.0,18711444000.0,21664129000.0,6025000000.0,21428812000.0,56633000.0,665100000.0,728800000.0,-180204000.0,,236128000.0,1961531000.0,6150000000.0,36569082000.0,4781410000.0,4781410000.0,4781410000.0,31787672000.0,36569082000.0,7885497000.0,-1708736000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q3,,2014-09-30,2014-11-07 10:18:34+00:00,44200000.0,242212000.0,6554000.0,109294000.0,,4757912000.0,5570103000.0,152109000.0,19322569000.0,22373868000.0,,22131656000.0,59324000.0,650578000.0,725174000.0,-181706000.0,,197405000.0,1942454000.0,12175000000.0,37161125000.0,4815573000.0,4815573000.0,4815573000.0,32345552000.0,37161125000.0,8369265000.0,-1709641000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q2,,2014-06-30,2014-08-07 16:13:27+00:00,45681000.0,255011000.0,25579000.0,128637000.0,,4754849000.0,5322044000.0,152109000.0,19845215000.0,23259308000.0,,23004297000.0,61074000.0,668620000.0,747099000.0,-183207000.0,,198918000.0,1925398000.0,12175000000.0,37700645000.0,4812892000.0,4812892000.0,4812892000.0,32887753000.0,37700645000.0,8239704000.0,-1709727000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q1,,2014-03-31,2014-05-09 13:06:33+00:00,53568000.0,265732000.0,19032000.0,105116000.0,,4754061000.0,4997668000.0,152109000.0,20396905000.0,23844443000.0,,23578711000.0,62819000.0,668677000.0,751705000.0,-184660000.0,,207186000.0,1906331000.0,12175000000.0,38230626000.0,4782858000.0,4782858000.0,4782858000.0,33447768000.0,38230626000.0,8528930000.0,-1711906000.0
Hudson City Bancorp Inc ,HCBK,,921847,2015.0,Q2,,2015-06-30,2015-08-07 09:16:32+00:00,20355000.0,225573000.0,-40230000.0,6702750000.0,,4760521000.0,,152109000.0,17470681000.0,19872330000.0,6025000000.0,19646757000.0,52420000.0,703458000.0,752143000.0,-177201000.0,,246574000.0,1983067000.0,6150000000.0,35417458000.0,4821745000.0,4821745000.0,4821745000.0,30595713000.0,35417458000.0,8090924000.0,-1704412000.0
Hudson City Bancorp Inc ,HCBK,,921847,2015.0,Q1,,2015-03-31,2015-05-08 10:55:07+00:00,28916000.0,230489000.0,-41918000.0,6172616000.0,,4762396000.0,,152109000.0,18230896000.0,20900921000.0,6025000000.0,20670432000.0,54506000.0,678125000.0,756549000.0,-178702000.0,,264378000.0,1947410000.0,6150000000.0,36129290000.0,4780891000.0,4780891000.0,4780891000.0,31348399000.0,36129290000.0,8294162000.0,-1708295000.0
