company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depositsinterestexpense,dilutedeps,fedfundsandrepointerestincome,incometaxexpense,investmentsecuritiesinterestincome,loansandleaseinterestincome,longtermdebtinterestexpense,netincome,netincomecontinuing,netincometocommon,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,propertyliabilityinsuranceclaims,provisionforcreditlosses,salariesandemployeebenefitsexpense,servicechargesondepositsincome,totalinterestexpense,totalinterestincome,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Hudson City Bancorp Inc ,HCBK,,921847,2009.0,Q1,2009-01-01,2009-03-31,2010-05-07 14:41:42+00:00,0.26,0.26,,138824000.0,0.26,176000.0,83647000.0,302948000.0,420198000.0,300667000.0,127663000.0,127663000.0,127663000.0,283831000.0,8480000.0,,148000.0,10967000.0,2125000.0,,2616000.0,20000000.0,32731000.0,,439491000.0,723322000.0,54794000.0,2273000.0,211310000.0,286104000.0,491000000.0,487567802.0,491326567.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q4,2010-10-01,2010-12-31,,0.25,0.25,,86232000.0,0.25,985000.0,79045000.0,242229000.0,400022000.0,305170000.0,121161000.0,121161000.0,121161000.0,251834000.0,8143000.0,,60214000.0,11584000.0,2713000.0,,15030000.0,45000000.0,34798000.0,,391402000.0,643236000.0,69555000.0,62927000.0,200206000.0,314761000.0,492800000.0,492800000.0,492800000.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,FY,2010-01-01,2010-12-31,2013-02-28 15:10:22+00:00,1.09,1.09,,376347000.0,1.09,2614000.0,355227000.0,1096446000.0,1685436000.0,1217322000.0,537206000.0,537206000.0,537206000.0,1190827000.0,32689000.0,,152625000.0,43939000.0,10369000.0,,55957000.0,195000000.0,133803000.0,,1593669000.0,2784496000.0,266388000.0,162994000.0,892433000.0,1353821000.0,492800000.0,492800000.0,492800000.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q3YTD,2010-01-01,2010-09-30,,0.84,0.84,,290115000.0,0.84,1629000.0,276182000.0,854217000.0,1285414000.0,912152000.0,416045000.0,416045000.0,416045000.0,938993000.0,24546000.0,,92411000.0,32355000.0,7656000.0,,40927000.0,150000000.0,99005000.0,,1202267000.0,2141260000.0,196833000.0,100067000.0,692227000.0,1039060000.0,498300000.0,493164078.0,493983690.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q3TTM,2009-10-01,2010-09-30,,1.12,1.12,,398580000.0,1.12,2108000.0,365656000.0,1168453000.0,1717239000.0,1218434000.0,552621000.0,552621000.0,552621000.0,1270786000.0,32556000.0,,92411000.0,41575000.0,9848000.0,,52727000.0,195000000.0,132910000.0,,1617014000.0,2887800000.0,259768000.0,102259000.0,918277000.0,1373045000.0,498300000.0,493164078.0,493983690.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q3,2010-07-01,2010-09-30,2011-11-08 15:47:50+00:00,0.25,0.25,,90526000.0,0.25,604000.0,83918000.0,266610000.0,421596000.0,307950000.0,124569000.0,124569000.0,124569000.0,290334000.0,8275000.0,,31017000.0,10377000.0,2842000.0,,15000000.0,50000000.0,32054000.0,,398476000.0,688810000.0,65706000.0,33859000.0,208487000.0,324193000.0,498300000.0,493164078.0,493983690.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q2,2010-04-01,2010-06-30,2011-08-05 15:33:10+00:00,0.29,0.29,,95670000.0,0.29,576000.0,93537000.0,286106000.0,430898000.0,304396000.0,142591000.0,142591000.0,142591000.0,317514000.0,7924000.0,,30626000.0,10583000.0,2584000.0,,13300000.0,50000000.0,32789000.0,,400066000.0,717580000.0,64596000.0,33210000.0,236128000.0,350724000.0,491700000.0,492888447.0,494406802.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q2YTD,2010-01-01,2010-06-30,,0.59,0.59,,199589000.0,0.59,1025000.0,192264000.0,587607000.0,863818000.0,604202000.0,291476000.0,291476000.0,291476000.0,648659000.0,16271000.0,,61394000.0,21978000.0,4814000.0,,25927000.0,100000000.0,66951000.0,,803791000.0,1452450000.0,131127000.0,66208000.0,483740000.0,714867000.0,491700000.0,492888447.0,494406802.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q2TTM,2009-07-01,2010-06-30,,1.15,1.15,,420979000.0,1.14,1848000.0,371702000.0,1215931000.0,1725376000.0,1216267000.0,563138000.0,563138000.0,563138000.0,1305909000.0,32246000.0,,61394000.0,41180000.0,9519000.0,,48657000.0,185000000.0,134899000.0,,1637246000.0,2943155000.0,256982000.0,70913000.0,934840000.0,1376822000.0,491700000.0,492888447.0,494406802.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q1TTM,2009-04-01,2010-03-31,,1.12,1.12,,448563000.0,1.11,1459000.0,361802000.0,1238688000.0,1713187000.0,1213979000.0,548466000.0,548466000.0,548466000.0,1290792000.0,32137000.0,,54805000.0,61589000.0,9504000.0,,45105000.0,167500000.0,138502000.0,,1662542000.0,2953334000.0,277333000.0,64309000.0,910268000.0,1355101000.0,496300000.0,492564183.0,493694756.0
Hudson City Bancorp Inc ,HCBK,,921847,2010.0,Q1,2010-01-01,2010-03-31,2011-05-09 17:08:30+00:00,0.3,0.3,,103919000.0,0.3,449000.0,98727000.0,301501000.0,432920000.0,299806000.0,148885000.0,148885000.0,148885000.0,331145000.0,8347000.0,,30768000.0,11395000.0,2230000.0,,12627000.0,50000000.0,34162000.0,,403725000.0,734870000.0,66531000.0,32998000.0,247612000.0,364143000.0,496300000.0,492564183.0,493694756.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q4,2011-10-01,2011-12-31,,-0.72,-0.72,,78298000.0,-0.72,2455000.0,-274693000.0,112677000.0,357712000.0,187565000.0,-360536000.0,-360536000.0,-360536000.0,206981000.0,8664000.0,102468000.0,-102468000.0,20189000.0,2884000.0,728499000.0,37587000.0,25000000.0,25155000.0,,265863000.0,472844000.0,820094000.0,2884000.0,-635229000.0,209865000.0,494000000.0,494000000.0,494000000.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,FY,2011-01-01,2011-12-31,2014-02-28 11:23:53+00:00,-1.49,-1.49,,328514000.0,-1.49,4392000.0,-519320000.0,654516000.0,1508729000.0,858189000.0,-735989000.0,-735989000.0,-735989000.0,980934000.0,33830000.0,102468000.0,,61629000.0,11449000.0,1900591000.0,120981000.0,120000000.0,113129000.0,,1186703000.0,2167637000.0,2230160000.0,113917000.0,-1255309000.0,1094851000.0,494000000.0,494000000.0,494000000.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q3YTD,2011-01-01,2011-09-30,,-0.77,-0.77,,250216000.0,-0.77,1937000.0,-244627000.0,541839000.0,1151017000.0,670624000.0,-375453000.0,-375453000.0,-375453000.0,773953000.0,25166000.0,,102468000.0,41440000.0,8565000.0,1172092000.0,83394000.0,95000000.0,87974000.0,,920840000.0,1694793000.0,1410066000.0,111033000.0,-620080000.0,884986000.0,495300000.0,494966393.0,495089402.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q3TTM,2010-10-01,2011-09-30,,-0.52,-0.52,,336448000.0,-0.52,2922000.0,-165582000.0,784068000.0,1551039000.0,975794000.0,-254292000.0,-254292000.0,-254292000.0,1025787000.0,33309000.0,,162682000.0,53024000.0,11278000.0,1172092000.0,98424000.0,140000000.0,122772000.0,,1312242000.0,2338029000.0,1479621000.0,173960000.0,-419874000.0,1199747000.0,495300000.0,494966393.0,495089402.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q3,2011-07-01,2011-09-30,2012-11-09 11:34:26+00:00,0.17,0.17,,81538000.0,0.17,519000.0,54873000.0,144555000.0,379464000.0,198357000.0,84203000.0,84203000.0,84203000.0,244643000.0,8711000.0,,,13883000.0,3094000.0,,33866000.0,25000000.0,27201000.0,,279895000.0,524538000.0,83661000.0,3094000.0,139076000.0,247737000.0,495300000.0,494966393.0,495089402.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q2YTD,2011-01-01,2011-06-30,,-0.94,-0.94,,168678000.0,-0.94,1418000.0,-299500000.0,397284000.0,771553000.0,472267000.0,-459656000.0,-459656000.0,-459656000.0,529310000.0,16455000.0,,102468000.0,27557000.0,5471000.0,1172092000.0,49528000.0,70000000.0,60773000.0,,640945000.0,1170255000.0,1326405000.0,107939000.0,-759156000.0,637249000.0,505300000.0,494137888.0,494751960.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q2TTM,2010-07-01,2011-06-30,,-0.44,-0.44,,345436000.0,-0.44,3007000.0,-136537000.0,906123000.0,1593171000.0,1085387000.0,-213926000.0,-213926000.0,-213926000.0,1071478000.0,32873000.0,,193699000.0,49518000.0,11026000.0,1172092000.0,79558000.0,165000000.0,127625000.0,,1430823000.0,2502301000.0,1461666000.0,204725000.0,-350463000.0,1276203000.0,505300000.0,494137888.0,494751960.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q2,2011-04-01,2011-06-30,2012-08-08 15:33:47+00:00,0.19,0.19,,84360000.0,0.19,707000.0,63796000.0,167573000.0,384452000.0,195463000.0,96008000.0,96008000.0,96008000.0,272909000.0,8030000.0,,,14720000.0,2732000.0,,33198000.0,30000000.0,29889000.0,,279823000.0,552732000.0,85837000.0,2732000.0,159804000.0,275641000.0,505300000.0,494137888.0,494751960.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q1TTM,2010-04-01,2011-03-31,,-0.34,-0.34,,356746000.0,-0.34,2876000.0,-106796000.0,1024656000.0,1639617000.0,1194320000.0,-167343000.0,-167343000.0,-167343000.0,1116083000.0,32767000.0,,224325000.0,45381000.0,10878000.0,1172092000.0,59660000.0,185000000.0,130525000.0,,1551066000.0,2667149000.0,1440425000.0,235203000.0,-274139000.0,1351286000.0,491700000.0,493843304.0,493843304.0
Hudson City Bancorp Inc ,HCBK,,921847,2011.0,Q1,2011-01-01,2011-03-31,2012-05-10 11:37:00+00:00,-1.13,-1.13,,84318000.0,-1.13,711000.0,-363296000.0,229711000.0,387101000.0,276804000.0,-555664000.0,-555664000.0,-555664000.0,256401000.0,8425000.0,,102468000.0,12837000.0,2739000.0,1172092000.0,16330000.0,40000000.0,30884000.0,,361122000.0,617523000.0,1240568000.0,105207000.0,-918960000.0,361608000.0,491700000.0,493843304.0,493843304.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q4,2012-10-01,2012-12-31,,0.09,0.09,,52239000.0,0.09,243000.0,34493000.0,75015000.0,312900000.0,143655000.0,47948000.0,47948000.0,47948000.0,192264000.0,8484000.0,,,16104000.0,2733000.0,,29750000.0,25000000.0,33218000.0,,195894000.0,388158000.0,87556000.0,2733000.0,82441000.0,194997000.0,498300000.0,498300000.0,498300000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,FY,2012-01-01,2012-12-31,2015-03-02 09:47:41+00:00,0.5,0.5,0.32,238684000.0,0.5,1443000.0,164639000.0,349141000.0,1322455000.0,580432000.0,249143000.0,249143000.0,249143000.0,853923000.0,34270000.0,,,68993000.0,11461000.0,,123695000.0,95000000.0,129644000.0,,819116000.0,1673039000.0,356602000.0,11461000.0,413782000.0,865384000.0,498300000.0,498300000.0,498300000.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q3YTD,2012-01-01,2012-09-30,,0.41,0.41,,186445000.0,0.41,1200000.0,130146000.0,274126000.0,1009555000.0,436777000.0,201195000.0,201195000.0,201195000.0,661659000.0,25786000.0,,,52889000.0,8728000.0,,93945000.0,70000000.0,96426000.0,,623222000.0,1284881000.0,269046000.0,8728000.0,331341000.0,670387000.0,508500000.0,496772798.0,496779005.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q3TTM,2011-10-01,2012-09-30,,-0.31,-0.31,,264743000.0,-0.31,3655000.0,-144547000.0,386803000.0,1367267000.0,624342000.0,-159341000.0,-159341000.0,-159341000.0,868640000.0,34450000.0,102468000.0,-102468000.0,73078000.0,11612000.0,728499000.0,131532000.0,95000000.0,121581000.0,,889085000.0,1757725000.0,1089140000.0,11612000.0,-303888000.0,880252000.0,508500000.0,496772798.0,496779005.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q3,2012-07-01,2012-09-30,2013-11-08 12:23:54+00:00,0.11,0.11,,56927000.0,0.11,194000.0,36496000.0,81034000.0,324201000.0,145214000.0,55932000.0,55932000.0,55932000.0,203288000.0,8586000.0,,,21158000.0,3017000.0,,30250000.0,20000000.0,33883000.0,,202141000.0,405429000.0,93877000.0,3017000.0,92428000.0,206305000.0,508500000.0,496772798.0,496779005.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q2YTD,2012-01-01,2012-06-30,,0.3,0.3,,129518000.0,0.3,1006000.0,93650000.0,193092000.0,685354000.0,291563000.0,145263000.0,145263000.0,145263000.0,458371000.0,17200000.0,,,31731000.0,5711000.0,,63695000.0,50000000.0,62543000.0,,421081000.0,879452000.0,175169000.0,5711000.0,238913000.0,464082000.0,481800000.0,496539980.0,496552810.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q2TTM,2011-07-01,2012-06-30,,-0.25,-0.25,,289354000.0,-0.25,3980000.0,-126170000.0,450324000.0,1422530000.0,677485000.0,-131070000.0,-131070000.0,-131070000.0,909995000.0,34575000.0,102468000.0,-102468000.0,65803000.0,11689000.0,728499000.0,135148000.0,100000000.0,114899000.0,,966839000.0,1876834000.0,1078924000.0,11689000.0,-257240000.0,921684000.0,481800000.0,496539980.0,496552810.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q2,2012-04-01,2012-06-30,2013-08-08 11:03:56+00:00,0.15,0.15,,61642000.0,0.15,438000.0,46330000.0,90977000.0,339246000.0,144766000.0,72276000.0,72276000.0,72276000.0,224253000.0,8543000.0,,,16932000.0,2924000.0,,27695000.0,25000000.0,30401000.0,,206408000.0,430661000.0,83571000.0,2924000.0,118606000.0,227177000.0,481800000.0,496539980.0,496552810.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q1TTM,2011-04-01,2012-03-31,,-0.21,-0.21,,312072000.0,-0.21,4249000.0,-108704000.0,526920000.0,1467736000.0,728182000.0,-107338000.0,-107338000.0,-107338000.0,958651000.0,34062000.0,102468000.0,-102468000.0,63591000.0,11497000.0,728499000.0,140651000.0,105000000.0,114387000.0,,1040254000.0,1998905000.0,1081190000.0,11497000.0,-216042000.0,970148000.0,486600000.0,495983174.0,496008154.0
Hudson City Bancorp Inc ,HCBK,,921847,2012.0,Q1,2012-01-01,2012-03-31,2013-05-09 15:38:13+00:00,0.15,0.15,,67876000.0,0.15,568000.0,47320000.0,102115000.0,346108000.0,146797000.0,72987000.0,72987000.0,72987000.0,234118000.0,8657000.0,,,14799000.0,2787000.0,,36000000.0,25000000.0,32142000.0,,214673000.0,448791000.0,91598000.0,2787000.0,120307000.0,236905000.0,486600000.0,495983174.0,496008154.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q4,2013-10-01,2013-12-31,,0.08,0.08,,42627000.0,0.08,2749000.0,30074000.0,56896000.0,261664000.0,142818000.0,45829000.0,45829000.0,45829000.0,135864000.0,8874000.0,11109000.0,,19944000.0,2403000.0,,10938000.0,,33717000.0,,185445000.0,321309000.0,73473000.0,13512000.0,75903000.0,149376000.0,500600000.0,500600000.0,500600000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,FY,2013-01-01,2013-12-31,2015-03-02 09:47:41+00:00,0.37,0.37,0.2,182391000.0,0.37,7425000.0,120049000.0,239828000.0,1113928000.0,566277000.0,185216000.0,185216000.0,185216000.0,612513000.0,36790000.0,28933000.0,,66851000.0,10156000.0,,73463000.0,36500000.0,132733000.0,,748668000.0,1361181000.0,309837000.0,39089000.0,305265000.0,651602000.0,500600000.0,500600000.0,500600000.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q3YTD,2013-01-01,2013-09-30,,0.29,0.29,,139764000.0,0.29,4676000.0,89975000.0,182932000.0,852264000.0,423459000.0,139387000.0,139387000.0,139387000.0,476649000.0,27916000.0,17824000.0,,46907000.0,7753000.0,,62525000.0,36500000.0,99016000.0,,563223000.0,1039872000.0,236364000.0,25577000.0,229362000.0,502226000.0,474800000.0,497954146.0,498313185.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q3TTM,2012-10-01,2013-09-30,,0.38,0.38,,192003000.0,0.38,4919000.0,124468000.0,257947000.0,1165164000.0,567114000.0,187335000.0,187335000.0,187335000.0,668913000.0,36400000.0,17824000.0,,63011000.0,10486000.0,,92275000.0,61500000.0,132234000.0,,759117000.0,1428030000.0,323920000.0,28310000.0,311803000.0,697223000.0,474800000.0,497954146.0,498313185.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q3,2013-07-01,2013-09-30,2014-11-07 10:18:34+00:00,0.09,0.09,,44021000.0,0.09,1835000.0,27647000.0,55762000.0,268701000.0,142864000.0,42734000.0,42734000.0,42734000.0,139413000.0,9383000.0,10641000.0,,15453000.0,2815000.0,,18850000.0,4000000.0,34802000.0,,186885000.0,326298000.0,78488000.0,13456000.0,70381000.0,152869000.0,474800000.0,497954146.0,498313185.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q2YTD,2013-01-01,2013-06-30,,0.2,0.2,,95743000.0,0.2,2841000.0,62328000.0,127170000.0,583563000.0,280595000.0,96653000.0,96653000.0,96653000.0,337236000.0,18533000.0,7183000.0,,31454000.0,4938000.0,,43675000.0,32500000.0,64214000.0,,376338000.0,713574000.0,157876000.0,12121000.0,158981000.0,349357000.0,487200000.0,497720918.0,498070995.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q2TTM,2012-07-01,2013-06-30,,0.4,0.4,,204909000.0,0.4,3278000.0,133317000.0,283219000.0,1220664000.0,569464000.0,200533000.0,200533000.0,200533000.0,732788000.0,35603000.0,7183000.0,,68716000.0,10688000.0,,103675000.0,77500000.0,131315000.0,,774373000.0,1507161000.0,339309000.0,17871000.0,333850000.0,750659000.0,487200000.0,497720918.0,498070995.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q2,2013-04-01,2013-06-30,2014-08-07 16:13:27+00:00,0.1,0.1,,46604000.0,0.1,1969000.0,31598000.0,59072000.0,286468000.0,141052000.0,48722000.0,48722000.0,48722000.0,159853000.0,9723000.0,7183000.0,,14685000.0,2405000.0,,19600000.0,12500000.0,32613000.0,,187656000.0,347509000.0,76621000.0,9588000.0,80320000.0,169441000.0,487200000.0,497720918.0,498070995.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q1TTM,2012-04-01,2013-03-31,,0.45,0.45,,219947000.0,0.45,1747000.0,148049000.0,315124000.0,1273442000.0,573178000.0,224087000.0,224087000.0,224087000.0,797188000.0,34423000.0,,,70963000.0,11207000.0,,111770000.0,90000000.0,129103000.0,,793125000.0,1590313000.0,346259000.0,11207000.0,372136000.0,808395000.0,479300000.0,497324412.0,497364942.0
Hudson City Bancorp Inc ,HCBK,,921847,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 13:06:33+00:00,0.1,0.1,,49139000.0,0.1,872000.0,30730000.0,68098000.0,297095000.0,139543000.0,47931000.0,47931000.0,47931000.0,177383000.0,8810000.0,,,16769000.0,2533000.0,,24075000.0,20000000.0,31601000.0,,188682000.0,366065000.0,81255000.0,2533000.0,78661000.0,179916000.0,479300000.0,497324412.0,497364942.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q4,2014-10-01,2014-12-31,,0.08,0.08,,38391000.0,0.08,3589000.0,25387000.0,37327000.0,227436000.0,142780000.0,39136000.0,39136000.0,39136000.0,87181000.0,9209000.0,45927000.0,,19309000.0,1578000.0,,11000000.0,,30645000.0,,181171000.0,268352000.0,70163000.0,47505000.0,64523000.0,134686000.0,493600000.0,493600000.0,493600000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,FY,2014-01-01,2014-12-31,2015-03-02 09:47:41+00:00,0.32,0.32,0.16,159152000.0,0.32,13178000.0,105028000.0,178570000.0,975968000.0,566427000.0,157965000.0,157965000.0,157965000.0,442137000.0,37421000.0,103716000.0,,76443000.0,6669000.0,,49835000.0,-3500000.0,129330000.0,,725579000.0,1167716000.0,293029000.0,110385000.0,262993000.0,552522000.0,493600000.0,493600000.0,493600000.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q3YTD,2014-01-01,2014-09-30,,0.24,0.24,,120761000.0,0.24,9589000.0,79641000.0,141243000.0,748532000.0,423647000.0,118829000.0,118829000.0,118829000.0,354956000.0,28212000.0,57789000.0,,57134000.0,5091000.0,,38835000.0,-3500000.0,98685000.0,,544408000.0,899364000.0,222866000.0,62880000.0,198470000.0,417836000.0,530400000.0,499225954.0,500258664.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q3TTM,2013-10-01,2014-09-30,,0.32,0.32,,163388000.0,0.32,12338000.0,109715000.0,198139000.0,1010196000.0,566465000.0,164658000.0,164658000.0,164658000.0,490820000.0,37086000.0,68898000.0,,77078000.0,7494000.0,,49773000.0,-3500000.0,132402000.0,,729853000.0,1220673000.0,296339000.0,76392000.0,274373000.0,567212000.0,530400000.0,499225954.0,500258664.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q3,2014-07-01,2014-09-30,2014-11-07 10:18:34+00:00,0.07,0.07,,39950000.0,0.07,3387000.0,25205000.0,40441000.0,243792000.0,142732000.0,37126000.0,37126000.0,37126000.0,104938000.0,9068000.0,22307000.0,,16483000.0,1631000.0,,11825000.0,-3500000.0,32669000.0,,182682000.0,287620000.0,70045000.0,23938000.0,62331000.0,128876000.0,530400000.0,499225954.0,500258664.0
Hudson City Bancorp Inc ,HCBK,,921847,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.17,0.17,,80811000.0,0.17,6202000.0,54436000.0,100802000.0,504740000.0,280915000.0,81703000.0,81703000.0,81703000.0,250018000.0,19144000.0,35482000.0,,40651000.0,3460000.0,,27010000.0,,66016000.0,,361726000.0,611744000.0,152821000.0,38942000.0,136139000.0,288960000.0,489800000.0,498874695.0,499838263.0
