company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2008.0,Q2YTD,2008-02-01,2008-07-31,2009-08-25 13:09:38+00:00,,28630000.0,5415000.0,133000.0,17028000.0,,-1714000.0,56364000.0,,5000.0,58556000.0,-45791000.0,136907000.0,58546000.0,-45791000.0,136907000.0,147948000.0,22477000.0,22477000.0,12408000.0,58551000.0,,,-199399000.0,-37213000.0,,190821000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2008.0,FY,2007-02-01,2008-01-31,2010-03-11 15:32:20+00:00,0.0,42195000.0,1564000.0,46000.0,24219000.0,,-1792000.0,94046000.0,0.0,175000.0,93063000.0,-102709000.0,205245000.0,92713000.0,-102709000.0,204275000.0,192487000.0,22828000.0,22828000.0,21957000.0,92888000.0,,,-447296000.0,-43552000.0,0.0,388139000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2009.0,Q2TTM,2008-08-01,2009-07-31,,,43826000.0,17223000.0,405000.0,31480000.0,,-3723000.0,67754000.0,,170000.0,70443000.0,-470705000.0,211199000.0,70103000.0,-470705000.0,211199000.0,-193126000.0,41185000.0,41185000.0,26954000.0,73779000.0,,,-1016373000.0,-39095000.0,-3506000.0,584763000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2009.0,FY,2008-02-01,2009-01-31,2011-03-23 17:01:37+00:00,-27907000.0,58732000.0,9600000.0,107000.0,35971000.0,,-732000.0,62267000.0,0.0,0.0,75289000.0,-99375000.0,229557000.0,75289000.0,-99375000.0,229557000.0,204739000.0,48035000.0,48035000.0,24552000.0,97908000.0,0.0,-21622000.0,-449035000.0,-61059000.0,-997000.0,438626000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2009.0,Q4,2008-11-01,2009-01-31,,-563000.0,15318000.0,2291000.0,60000.0,11033000.0,,933000.0,26781000.0,,,-7272000.0,32330000.0,75529000.0,-7272000.0,32330000.0,75529000.0,101520000.0,13875000.0,13875000.0,8522000.0,15056000.0,,-21622000.0,-108927000.0,-12232000.0,-706000.0,154052000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2009.0,Q3,2008-08-01,2008-10-31,,-27344000.0,13153000.0,-13765000.0,-445000.0,649000.0,,1980000.0,4444000.0,,,46625000.0,282082000.0,10197000.0,46625000.0,282082000.0,10197000.0,340884000.0,-6674000.0,-6674000.0,-1375000.0,43410000.0,,,428368000.0,-16071000.0,3215000.0,-102871000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2009.0,Q3YTD,2008-02-01,2008-10-31,2009-11-25 15:34:43+00:00,-27344000.0,43414000.0,7309000.0,47000.0,24938000.0,,-1665000.0,35486000.0,,,82561000.0,-131705000.0,154028000.0,82561000.0,-131705000.0,154028000.0,103219000.0,34160000.0,34160000.0,16030000.0,82852000.0,,,-340108000.0,-48827000.0,-291000.0,284574000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2010.0,Q4,2009-11-01,2010-01-31,,-7499000.0,18660000.0,959000.0,276000.0,15287000.0,,4200000.0,28256000.0,153139000.0,567094000.0,577655000.0,95003000.0,91560000.0,577655000.0,95003000.0,91560000.0,768418000.0,22415000.0,22415000.0,6942000.0,-13863000.0,,,-337433000.0,-7056000.0,-128715000.0,446991000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2010.0,FY,2009-02-01,2010-01-31,2012-03-09 17:17:10+00:00,-11999000.0,64619000.0,28479000.0,1069000.0,53177000.0,,-1976000.0,31070000.0,153139000.0,567094000.0,637153000.0,-378616000.0,270911000.0,637153000.0,-378616000.0,270911000.0,527472000.0,84692000.0,84692000.0,37353000.0,51539000.0,0.0,0.0,-1322352000.0,-49501000.0,-134619000.0,1005236000.0,
Salesforce.com Inc,CRM,RCGZFPDMRW58VJ54VR07,1108524,2010.0,Q3YTD,2009-02-01,2009-10-31,2010-11-24 17:02:26+00:00,-4500000.0,45959000.0,27520000.0,793000.0,37890000.0,,-6176000.0,2814000.0,,,59498000.0,-473619000.0,179351000.0,59498000.0,-473619000.0,179351000.0,-240946000.0,62277000.0,62277000.0,30411000.0,65402000.0,,,-984919000.0,-42445000.0,-5904000.0,558245000.0,
