company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2007.0,FY,2007-01-01,2007-12-31,2010-02-26 16:54:14+00:00,-76386000.0,28316000.0,81458000.0,,14692000.0,-213343000.0,,0.0,-447114000.0,-312919000.0,451720000.0,-447114000.0,-312919000.0,451720000.0,-293621000.0,488181000.0,488181000.0,67108000.0,80818000.0,,,,-245589000.0,-206019000.0,-321913000.0,,9056000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2008.0,FY,2008-01-01,2008-12-31,2010-02-26 16:54:14+00:00,-191681000.0,33351000.0,98728000.0,,-61548000.0,212972000.0,,779781000.0,415127000.0,-460026000.0,987577000.0,415127000.0,-460026000.0,987577000.0,881130000.0,580703000.0,580703000.0,61823000.0,34614000.0,,,,-272248000.0,-119875000.0,-279393000.0,,3903000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2008.0,Q4,2008-10-01,2008-12-31,,-93982000.0,10282000.0,26086000.0,,-30848000.0,254284000.0,,11121000.0,-54875000.0,-203612000.0,474864000.0,-54875000.0,-203612000.0,474864000.0,185529000.0,145956000.0,145956000.0,38256000.0,375000.0,,,,-111822000.0,-2305000.0,-64066000.0,,2192000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2008.0,Q3,2008-07-01,2008-09-30,,-40187000.0,7319000.0,25177000.0,,-38670000.0,60246000.0,,-59610000.0,-219482000.0,-103781000.0,263333000.0,-219482000.0,-103781000.0,263333000.0,-98600000.0,162980000.0,162980000.0,7611000.0,9699000.0,,,,-64380000.0,-108722000.0,-60849000.0,,786000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2008.0,Q3YTD,2008-01-01,2008-09-30,2009-11-06 16:38:22+00:00,-97699000.0,23069000.0,72642000.0,,-30700000.0,-41312000.0,,768660000.0,470002000.0,-256414000.0,512713000.0,470002000.0,-256414000.0,512713000.0,695601000.0,434747000.0,434747000.0,23567000.0,34239000.0,,,,-160426000.0,-117570000.0,-215327000.0,,1711000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2008.0,Q2YTD,2008-01-01,2008-06-30,2009-08-06 16:08:40+00:00,-57512000.0,15750000.0,47465000.0,,7970000.0,-101558000.0,,828270000.0,689484000.0,-152633000.0,249380000.0,689484000.0,-152633000.0,249380000.0,794201000.0,271767000.0,271767000.0,15956000.0,24540000.0,,,,-96046000.0,-8848000.0,-154478000.0,,925000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q4,2009-10-01,2009-12-31,,23200000.0,11900000.0,32400000.0,11200000.0,3800000.0,282100000.0,,-23000000.0,-57500000.0,-42200000.0,429400000.0,-57500000.0,-42200000.0,429400000.0,333500000.0,97300000.0,97300000.0,5700000.0,8000000.0,,,,-80700000.0,-20400000.0,-22100000.0,,4100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,FY,2009-01-01,2009-12-31,2012-02-27 19:12:04+00:00,,41900000.0,114700000.0,11200000.0,21400000.0,-46300000.0,,0.0,-169300000.0,-225600000.0,613500000.0,-169300000.0,-225600000.0,613500000.0,240000000.0,475500000.0,475500000.0,27700000.0,16600000.0,,,0.0,-240900000.0,-156700000.0,-29200000.0,,4100000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-11-02 17:53:46+00:00,-23200000.0,30000000.0,82300000.0,,17600000.0,-328400000.0,,23000000.0,-111800000.0,-183400000.0,184100000.0,-111800000.0,-183400000.0,184100000.0,-93500000.0,378200000.0,378200000.0,22000000.0,8600000.0,,,,-160200000.0,-136300000.0,-7100000.0,,
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q3TTM,2008-10-01,2009-09-30,,-117182000.0,40282000.0,108386000.0,,-13248000.0,-74116000.0,,34121000.0,-166675000.0,-387012000.0,658964000.0,-166675000.0,-387012000.0,658964000.0,92029000.0,524156000.0,524156000.0,60256000.0,8975000.0,,,,-272022000.0,-138605000.0,-71166000.0,,2192000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q3,2009-07-01,2009-09-30,,,10000000.0,28300000.0,,12000000.0,5500000.0,,-12100000.0,-141900000.0,-55100000.0,174800000.0,-141900000.0,-55100000.0,174800000.0,-10200000.0,125000000.0,125000000.0,6000000.0,2900000.0,,,,-52400000.0,-132700000.0,,,-2700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q2TTM,2008-07-01,2009-06-30,,-157369000.0,37601000.0,105263000.0,,-63918000.0,-19370000.0,,-13389000.0,-244257000.0,-435693000.0,747497000.0,-244257000.0,-435693000.0,747497000.0,3629000.0,562136000.0,562136000.0,61867000.0,15774000.0,,,,-284002000.0,-114627000.0,-132015000.0,,5678000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q2,2009-04-01,2009-06-30,,-23200000.0,9800000.0,27500000.0,,23500000.0,-46600000.0,,12100000.0,15500000.0,-80900000.0,137600000.0,15500000.0,-80900000.0,137600000.0,95700000.0,138600000.0,138600000.0,8300000.0,5000000.0,,,,-58900000.0,-1600000.0,,,1200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-08-20 17:47:02+00:00,-23200000.0,20000000.0,54000000.0,,5600000.0,-333900000.0,,35100000.0,30100000.0,-128300000.0,9300000.0,30100000.0,-128300000.0,9300000.0,-83300000.0,253200000.0,253200000.0,16000000.0,5700000.0,,,,-107800000.0,-3600000.0,-7100000.0,,2700000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2009.0,Q1,2009-01-01,2009-03-31,2010-04-30 19:08:16+00:00,0.0,10200000.0,26500000.0,,-17900000.0,-287300000.0,,23000000.0,14600000.0,-47400000.0,-128300000.0,14600000.0,-47400000.0,-128300000.0,-179000000.0,114600000.0,114600000.0,7700000.0,700000.0,,,,-48900000.0,-2000000.0,-7100000.0,,1500000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2010.0,Q4,2010-10-01,2010-12-31,,,13100000.0,34800000.0,,-4400000.0,133000000.0,,,52400000.0,-82200000.0,354900000.0,52400000.0,-82200000.0,354900000.0,320700000.0,164700000.0,164700000.0,9300000.0,56000000.0,,,,-94600000.0,-3500000.0,-100000.0,,12400000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2010.0,FY,2010-01-01,2010-12-31,2013-02-22 15:20:30+00:00,-40900000.0,59000000.0,142600000.0,,-7200000.0,-504800000.0,,0.0,-86300000.0,-229200000.0,294200000.0,-86300000.0,-229200000.0,294200000.0,-28500000.0,562900000.0,562900000.0,34500000.0,52700000.0,,,0.0,-200700000.0,-15000000.0,-124000000.0,0.0,12400000.0
