company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otherincome,otheroperatingexpenses,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q4,2010-10-01,2010-12-31,,-0.37,-0.37,0.06,-0.37,25200000.0,-50300000.0,-42000000.0,-8300000.0,-53500000.0,3200000.0,546100000.0,810500000.0,,,,30700000.0,116200000.0,124800000.0,546100000.0,264400000.0,10500000.0,1000000.0,271700000.0,-7300000.0,-9500000.0,-16800000.0,810500000.0,144420000.0,144420000.0,144420000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,FY,2010-01-01,2010-12-31,2013-02-19 12:33:44+00:00,1.19,1.19,0.25,1.18,132000000.0,184900000.0,218500000.0,-33600000.0,172500000.0,12400000.0,2065600000.0,3116300000.0,,,,100500000.0,151900000.0,411200000.0,2065600000.0,1050700000.0,39500000.0,2900000.0,663600000.0,387100000.0,-36600000.0,350500000.0,3116300000.0,144420000.0,144420000.0,144420000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q3YTD,2010-01-01,2010-09-30,,3.12,3.12,0.53,3.12,106800000.0,235200000.0,260500000.0,-25300000.0,226000000.0,9200000.0,1519500000.0,2305800000.0,,,,69800000.0,35700000.0,286400000.0,1519500000.0,786300000.0,29000000.0,1900000.0,391900000.0,394400000.0,-27100000.0,367300000.0,2305800000.0,72341000.0,72341000.0,72341000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q3TTM,2009-10-01,2010-09-30,,3.98,3.98,0.65,3.98,85600000.0,302000000.0,329800000.0,-27800000.0,288100000.0,13900000.0,2021900000.0,3027900000.0,,,,98400000.0,83600000.0,374100000.0,2021900000.0,1006000000.0,36500000.0,2000000.0,556100000.0,449900000.0,-34500000.0,415400000.0,3027900000.0,72341000.0,72341000.0,72341000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q3,2010-07-01,2010-09-30,2011-11-02 13:47:24+00:00,1.14,1.14,,1.13,32300000.0,85900000.0,86200000.0,-300000.0,82900000.0,3000000.0,517800000.0,772500000.0,,,,24000000.0,3700000.0,99900000.0,517800000.0,254700000.0,9600000.0,1000000.0,127600000.0,127100000.0,-8600000.0,118500000.0,772500000.0,72341000.0,72341000.0,72341000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2YTD,2010-01-01,2010-06-30,,1.97,1.97,0.32,1.97,74500000.0,149300000.0,174300000.0,-25000000.0,143100000.0,6200000.0,1001700000.0,1533300000.0,,,,45800000.0,32000000.0,186500000.0,1001700000.0,531600000.0,19400000.0,900000.0,264300000.0,267300000.0,-18500000.0,248800000.0,1533300000.0,72483000.0,72483000.0,72483000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2TTM,2009-07-01,2010-06-30,,3.22,3.22,0.64,3.22,80500000.0,245500000.0,279100000.0,-33600000.0,233200000.0,12300000.0,2014100000.0,2968700000.0,,,,97600000.0,112200000.0,354000000.0,2014100000.0,954600000.0,33100000.0,1900000.0,563800000.0,390800000.0,-31200000.0,359600000.0,2968700000.0,72483000.0,72483000.0,72483000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q2,2010-04-01,2010-06-30,2011-08-03 14:54:32+00:00,0.9,0.9,,0.9,33800000.0,68900000.0,88200000.0,-19300000.0,65700000.0,3200000.0,512200000.0,776800000.0,,,,22300000.0,15300000.0,95600000.0,512200000.0,264600000.0,9400000.0,0.0,133200000.0,131400000.0,-9400000.0,122000000.0,776800000.0,72483000.0,72483000.0,72483000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q1TTM,2009-04-01,2010-03-31,,3.24,3.24,0.6,3.24,60300000.0,248300000.0,267800000.0,-19500000.0,236800000.0,11500000.0,1979200000.0,2892200000.0,,,,96300000.0,127000000.0,333100000.0,1979200000.0,913000000.0,30200000.0,1700000.0,556400000.0,356600000.0,-28500000.0,328100000.0,2892200000.0,73000000.0,73000000.0,73000000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2010.0,Q1,2010-01-01,2010-03-31,2011-05-05 09:44:21+00:00,1.06,1.06,,1.06,40700000.0,80400000.0,86100000.0,-5700000.0,77400000.0,3000000.0,489500000.0,756500000.0,,,,23500000.0,16700000.0,90900000.0,489500000.0,267000000.0,10000000.0,900000.0,131100000.0,135900000.0,-9100000.0,126800000.0,756500000.0,73000000.0,73000000.0,73000000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q4,2011-10-01,2011-12-31,,0.55,0.55,0.07,0.55,36800000.0,81700000.0,96600000.0,-14900000.0,77900000.0,3800000.0,340700000.0,567000000.0,,,,25600000.0,-20900000.0,80400000.0,340700000.0,226300000.0,5600000.0,-2200000.0,85100000.0,141200000.0,-7800000.0,133400000.0,567000000.0,142056000.0,142056000.0,142056000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 14:53:36+00:00,2.57,2.57,0.3,2.55,132900000.0,382200000.0,420300000.0,-38100000.0,365900000.0,16300000.0,1935700000.0,3036300000.0,,,,101100000.0,6300000.0,405800000.0,1935700000.0,1100600000.0,35100000.0,900000.0,513200000.0,587400000.0,-34200000.0,553200000.0,3036300000.0,142056000.0,142056000.0,142056000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3YTD,2011-01-01,2011-09-30,,2.03,2.03,0.31,2.03,96100000.0,300500000.0,323700000.0,-23200000.0,288000000.0,12500000.0,1595000000.0,2469300000.0,,,,75500000.0,27200000.0,325400000.0,1595000000.0,874300000.0,29500000.0,3100000.0,428100000.0,446200000.0,-26400000.0,419800000.0,2469300000.0,141942000.0,141942000.0,141942000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3TTM,2010-10-01,2011-09-30,,1.65,1.65,0.37,1.65,121300000.0,250200000.0,281700000.0,-31500000.0,234500000.0,15700000.0,2141100000.0,3279800000.0,,,,106200000.0,143400000.0,450200000.0,2141100000.0,1138700000.0,40000000.0,4100000.0,699800000.0,438900000.0,-35900000.0,403000000.0,3279800000.0,141942000.0,141942000.0,141942000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q3,2011-07-01,2011-09-30,2012-10-31 16:37:08+00:00,0.61,0.61,,0.61,29800000.0,90900000.0,97200000.0,-6300000.0,86800000.0,4100000.0,574700000.0,862100000.0,,,,27800000.0,13400000.0,110600000.0,574700000.0,287400000.0,9100000.0,500000.0,151800000.0,135600000.0,-8600000.0,127000000.0,862100000.0,141942000.0,141942000.0,141942000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2YTD,2011-01-01,2011-06-30,,1.4,1.4,0.18,1.4,66300000.0,209600000.0,226500000.0,-16900000.0,201200000.0,8400000.0,1020300000.0,1607200000.0,,,,47700000.0,13800000.0,214800000.0,1020300000.0,586900000.0,20400000.0,2600000.0,276300000.0,310600000.0,-17800000.0,292800000.0,1607200000.0,143212000.0,143212000.0,143212000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2TTM,2010-07-01,2011-06-30,,1.61,1.61,0.35,1.61,123800000.0,245200000.0,270700000.0,-25500000.0,230600000.0,14600000.0,2084200000.0,3190200000.0,,,,102400000.0,133700000.0,439500000.0,2084200000.0,1106000000.0,40500000.0,4600000.0,675600000.0,430400000.0,-35900000.0,394500000.0,3190200000.0,143212000.0,143212000.0,143212000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q2,2011-04-01,2011-06-30,2012-08-01 11:43:49+00:00,0.75,0.75,,0.74,25700000.0,112200000.0,121100000.0,-8900000.0,107200000.0,5000000.0,513400000.0,812200000.0,,,,25000000.0,9300000.0,108900000.0,513400000.0,298800000.0,10500000.0,1700000.0,143200000.0,155600000.0,-8800000.0,146800000.0,812200000.0,143212000.0,143212000.0,143212000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q1TTM,2010-04-01,2011-03-31,,2.63,2.63,0.7,2.63,131900000.0,201900000.0,237800000.0,-35900000.0,189100000.0,12800000.0,2083000000.0,3154800000.0,,,,99700000.0,139700000.0,426200000.0,2083000000.0,1071800000.0,39400000.0,2900000.0,665600000.0,406200000.0,-36500000.0,369700000.0,3154800000.0,142954000.0,71800000.0,72300000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 15:50:41+00:00,0.66,1.31,,1.3,40600000.0,97400000.0,105400000.0,-8000000.0,94000000.0,3400000.0,506900000.0,795000000.0,,,,22700000.0,4500000.0,105900000.0,506900000.0,288100000.0,9900000.0,900000.0,133100000.0,155000000.0,-9000000.0,146000000.0,795000000.0,142954000.0,71800000.0,72300000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q4,2012-10-01,2012-12-31,,0.74,0.74,0.09,0.74,14500000.0,106200000.0,107000000.0,-800000.0,102200000.0,4000000.0,456900000.0,742100000.0,,,,27000000.0,14700000.0,113600000.0,456900000.0,285200000.0,8200000.0,-200000.0,155300000.0,129900000.0,-8400000.0,121500000.0,742100000.0,137701000.0,137701000.0,137701000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,FY,2012-01-01,2012-12-31,2015-02-27 12:33:13+00:00,3.01,3.01,0.405,3.0,134500000.0,435700000.0,463200000.0,-27500000.0,416200000.0,19500000.0,2141600000.0,3409900000.0,,,0.0,112000000.0,27500000.0,489700000.0,2141600000.0,1268300000.0,40800000.0,-600000.0,629200000.0,639100000.0,-41400000.0,597700000.0,3409900000.0,137701000.0,137701000.0,137701000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3YTD,2012-01-01,2012-09-30,,2.29,2.29,0.37,2.29,120000000.0,329500000.0,356200000.0,-26700000.0,314000000.0,15500000.0,1684700000.0,2667800000.0,,,,85000000.0,12800000.0,376100000.0,1684700000.0,983100000.0,32600000.0,-400000.0,473900000.0,509200000.0,-33000000.0,476200000.0,2667800000.0,137373000.0,137373000.0,137373000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3TTM,2011-10-01,2012-09-30,,2.85,2.85,0.45,2.85,156800000.0,411200000.0,452800000.0,-41600000.0,391900000.0,19300000.0,2025400000.0,3234800000.0,,,,110600000.0,-8100000.0,456500000.0,2025400000.0,1209400000.0,38200000.0,-2600000.0,559000000.0,650400000.0,-40800000.0,609600000.0,3234800000.0,137373000.0,137373000.0,137373000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q3,2012-07-01,2012-09-30,2013-10-29 15:15:31+00:00,0.65,0.65,,0.65,29900000.0,94600000.0,105800000.0,-11200000.0,90000000.0,4600000.0,523900000.0,821900000.0,,,,28100000.0,5500000.0,118700000.0,523900000.0,298000000.0,9800000.0,-200000.0,152300000.0,145700000.0,-10000000.0,135700000.0,821900000.0,137373000.0,137373000.0,137373000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2YTD,2012-01-01,2012-06-30,,1.63,1.63,0.22,1.63,90100000.0,234900000.0,250400000.0,-15500000.0,224000000.0,10900000.0,1160800000.0,1845900000.0,,,,56900000.0,7300000.0,257400000.0,1160800000.0,685100000.0,22800000.0,-200000.0,321600000.0,363500000.0,-23000000.0,340500000.0,1845900000.0,137247000.0,137247000.0,137247000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2TTM,2011-07-01,2012-06-30,,2.83,2.83,0.43,2.83,156700000.0,407500000.0,444200000.0,-36700000.0,388700000.0,18800000.0,2076200000.0,3275000000.0,,,,110300000.0,-200000.0,448400000.0,2076200000.0,1198800000.0,37500000.0,-1900000.0,558500000.0,640300000.0,-39400000.0,600900000.0,3275000000.0,137247000.0,137247000.0,137247000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q2,2012-04-01,2012-06-30,2013-07-30 14:04:51+00:00,0.76,0.76,,0.76,45300000.0,110300000.0,118400000.0,-8100000.0,104900000.0,5400000.0,567400000.0,905200000.0,,,,28400000.0,5600000.0,128300000.0,567400000.0,337800000.0,11500000.0,-300000.0,162300000.0,175500000.0,-11800000.0,163700000.0,905200000.0,137247000.0,137247000.0,137247000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q1TTM,2011-04-01,2012-03-31,,2.83,2.83,0.41,2.83,137100000.0,409400000.0,446900000.0,-37500000.0,391000000.0,18400000.0,2022200000.0,3182000000.0,,,,106900000.0,3500000.0,429000000.0,2022200000.0,1159800000.0,36500000.0,100000.0,539400000.0,620400000.0,-36400000.0,584000000.0,3182000000.0,138336000.0,138336000.0,138336000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2012.0,Q1,2012-01-01,2012-03-31,2013-05-01 13:58:53+00:00,0.86,0.86,,0.85,44800000.0,124600000.0,132000000.0,-7400000.0,119100000.0,5500000.0,593400000.0,940700000.0,,,,28500000.0,1700000.0,129100000.0,593400000.0,347300000.0,11300000.0,100000.0,159300000.0,188000000.0,-11200000.0,176800000.0,940700000.0,138336000.0,138336000.0,138336000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 14:18:26+00:00,2.16,2.16,0.54,2.16,131600000.0,308000000.0,371600000.0,-63600000.0,293900000.0,14100000.0,1929800000.0,3130700000.0,,,0.0,115600000.0,50500000.0,496100000.0,1929800000.0,1200900000.0,36500000.0,1000000.0,662200000.0,538700000.0,-35500000.0,503200000.0,3130700000.0,135209000.0,135209000.0,135209000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q4,2013-10-01,2013-12-31,,0.2,0.2,0.13,0.2,18500000.0,31900000.0,37200000.0,-5300000.0,27100000.0,4800000.0,171200000.0,386600000.0,,,,30900000.0,3200000.0,122000000.0,171200000.0,215400000.0,5100000.0,1500000.0,156100000.0,59300000.0,-3600000.0,55700000.0,386600000.0,135209000.0,135209000.0,135209000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3YTD,2013-01-01,2013-09-30,,1.99,1.99,1.08,1.99,113100000.0,276100000.0,334400000.0,-58300000.0,266800000.0,9300000.0,1758600000.0,2744100000.0,,,,84700000.0,47300000.0,374100000.0,1758600000.0,985500000.0,31400000.0,-500000.0,506100000.0,479400000.0,-31900000.0,447500000.0,2744100000.0,134146000.0,134146000.0,134146000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3TTM,2012-10-01,2013-09-30,,2.75,2.75,1.18,2.75,127600000.0,382300000.0,441400000.0,-59100000.0,369000000.0,13300000.0,2215500000.0,3486200000.0,,,,111700000.0,62000000.0,487700000.0,2215500000.0,1270700000.0,39600000.0,-700000.0,661400000.0,609300000.0,-40300000.0,569000000.0,3486200000.0,134146000.0,134146000.0,134146000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q3,2013-07-01,2013-09-30,2014-10-30 13:27:43+00:00,0.13,0.13,,0.13,32000000.0,19900000.0,76500000.0,-56600000.0,17900000.0,2000000.0,653000000.0,957400000.0,,,0.0,29000000.0,32100000.0,124900000.0,653000000.0,304400000.0,9800000.0,-100000.0,186000000.0,118400000.0,-9900000.0,108500000.0,957400000.0,134146000.0,134146000.0,134146000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.83,1.83,0.91,1.83,81100000.0,256200000.0,257900000.0,-1700000.0,248900000.0,7300000.0,1105600000.0,1786700000.0,,,,55700000.0,15200000.0,249200000.0,1105600000.0,681100000.0,21600000.0,-400000.0,320100000.0,361000000.0,-22000000.0,339000000.0,1786700000.0,136328000.0,136328000.0,136328000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2TTM,2012-07-01,2013-06-30,,3.24,3.24,1.15,3.24,125500000.0,457000000.0,470700000.0,-13700000.0,441100000.0,15900000.0,2086400000.0,3350700000.0,,,,110800000.0,35400000.0,481500000.0,2086400000.0,1264300000.0,39600000.0,-800000.0,627700000.0,636600000.0,-40400000.0,596200000.0,3350700000.0,136328000.0,136328000.0,136328000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q2,2013-04-01,2013-06-30,2014-08-01 14:44:07+00:00,0.86,0.86,,0.86,35700000.0,121200000.0,119700000.0,1500000.0,118000000.0,3200000.0,548500000.0,876000000.0,,,0.0,27700000.0,5900000.0,127300000.0,548500000.0,327500000.0,11100000.0,-100000.0,160900000.0,166600000.0,-11200000.0,155400000.0,876000000.0,136328000.0,136328000.0,136328000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q1TTM,2012-04-01,2013-03-31,,3.12,3.12,1.04,3.12,135100000.0,446100000.0,469400000.0,-23300000.0,428000000.0,18100000.0,2105300000.0,3379900000.0,,,,111500000.0,35100000.0,482500000.0,2105300000.0,1274600000.0,40000000.0,-1000000.0,629100000.0,645500000.0,-41000000.0,604500000.0,3379900000.0,137133000.0,137133000.0,137133000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2013.0,Q1,2013-01-01,2013-03-31,2014-05-07 12:35:20+00:00,0.95,0.95,,0.94,45400000.0,135000000.0,138200000.0,-3200000.0,130900000.0,4100000.0,557100000.0,910700000.0,,,0.0,28000000.0,9300000.0,121900000.0,557100000.0,353600000.0,10500000.0,-300000.0,159200000.0,194400000.0,-10800000.0,183600000.0,910700000.0,137133000.0,137133000.0,137133000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,FY,2014-01-01,2014-12-31,2017-02-28 15:06:20+00:00,2.3,2.3,0.6,2.29,56200000.0,322100000.0,307600000.0,14500000.0,307500000.0,14600000.0,2047800000.0,3258700000.0,,,23600000.0,126300000.0,56400000.0,589800000.0,2047800000.0,1210900000.0,51400000.0,400000.0,796100000.0,414800000.0,-51000000.0,363800000.0,3258700000.0,133327000.0,133327000.0,133327000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q4,2014-10-01,2014-12-31,,0.57,0.57,0.6,0.57,-18400000.0,78300000.0,58900000.0,19400000.0,76500000.0,1800000.0,569500000.0,887800000.0,,,,37800000.0,11500000.0,214900000.0,569500000.0,318300000.0,13800000.0,200000.0,264200000.0,54100000.0,-13600000.0,40500000.0,887800000.0,133327000.0,133327000.0,133327000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q3,2014-07-01,2014-09-30,2015-11-02 15:40:40+00:00,0.42,0.42,,0.42,3600000.0,60100000.0,53700000.0,6400000.0,56300000.0,3800000.0,535600000.0,819100000.0,,,6800000.0,30200000.0,35600000.0,140700000.0,535600000.0,283500000.0,12800000.0,-100000.0,213300000.0,70200000.0,-12900000.0,57300000.0,819100000.0,133409000.0,133409000.0,133409000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.73,1.73,0.6,1.73,74600000.0,243800000.0,248700000.0,-4900000.0,231000000.0,12800000.0,1478300000.0,2370900000.0,,,23600000.0,88500000.0,44900000.0,374900000.0,1478300000.0,892600000.0,37600000.0,200000.0,531900000.0,360700000.0,-37400000.0,323300000.0,2370900000.0,133409000.0,133409000.0,133409000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q3TTM,2013-10-01,2014-09-30,,1.93,1.93,0.73,1.93,93100000.0,275700000.0,285900000.0,-10200000.0,258100000.0,17600000.0,1649500000.0,2757500000.0,,,23600000.0,119400000.0,48100000.0,496900000.0,1649500000.0,1108000000.0,42700000.0,1700000.0,688000000.0,420000000.0,-41000000.0,379000000.0,2757500000.0,133409000.0,133409000.0,133409000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 16:06:24+00:00,0.82,0.82,,0.81,36400000.0,113300000.0,98000000.0,15300000.0,109100000.0,4200000.0,478800000.0,794900000.0,,,13800000.0,32500000.0,2600000.0,119600000.0,478800000.0,316100000.0,13200000.0,0.0,168500000.0,147600000.0,-13200000.0,134400000.0,794900000.0,133339000.0,133339000.0,133339000.0
FMC Corp,FMC,CKDHZ2X64EEBQCSP7013,37785,2014.0,Q2YTD,2014-01-01,2014-06-30,,1.31,1.31,0.37,1.31,71000000.0,183700000.0,195000000.0,-11300000.0,174700000.0,9000000.0,942700000.0,1551800000.0,,,16800000.0,58300000.0,9300000.0,234200000.0,942700000.0,609100000.0,24800000.0,300000.0,318600000.0,290500000.0,-24500000.0,266000000.0,1551800000.0,133339000.0,133339000.0,133339000.0
