company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherrevenue,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Carmax Inc,KMX,,1170010,2009.0,FY,2008-03-01,2009-02-28,2011-04-28 15:18:03+00:00,0.27,0.27,0.27,37585000.0,59213000.0,59213000.0,59213000.0,6005796000.0,6732383000.0,,256869000.0,882358000.0,6005796000.0,983456000.0,6086000.0,1786000.0,882358000.0,101098000.0,-4300000.0,96798000.0,6989252000.0,219300000.0,217537000.0,219537000.0
Carmax Inc,KMX,,1170010,2010.0,FY,2009-03-01,2010-02-28,2012-04-25 17:31:18+00:00,1.27,1.25,1.24,168608000.0,277844000.0,277844000.0,277844000.0,6371323000.0,7223627000.0,560000.0,421783000.0,792201000.0,6371323000.0,1274087000.0,35994000.0,,792201000.0,481886000.0,-35434000.0,446452000.0,7645410000.0,218800000.0,219527000.0,222234000.0
Carmax Inc,KMX,,1170010,2010.0,Q3,2009-09-01,2009-11-30,2011-01-07 15:33:27+00:00,0.34,0.34,0.33,41311000.0,74589000.0,74589000.0,74589000.0,1483114000.0,1672142000.0,,119641000.0,192140000.0,1483114000.0,308669000.0,674000.0,45000.0,192140000.0,116529000.0,-629000.0,115900000.0,1791783000.0,219400000.0,220204000.0,223879000.0
Carmax Inc,KMX,,1170010,2010.0,Q2,2009-06-01,2009-08-31,2010-10-08 17:55:42+00:00,0.47,0.47,0.46,64428000.0,102971000.0,102971000.0,102971000.0,1762122000.0,2006813000.0,,141988000.0,218122000.0,1762122000.0,386679000.0,1348000.0,190000.0,218122000.0,168557000.0,-1158000.0,167399000.0,2148801000.0,219100000.0,218747000.0,221334000.0
Carmax Inc,KMX,,1170010,2011.0,FY,2010-03-01,2011-02-28,2013-04-26 17:20:01+00:00,1.68,1.68,1.65,230711000.0,377495000.0,377495000.0,377495000.0,7674326000.0,8975554000.0,480000.0,219983000.0,878805000.0,7674326000.0,1521211000.0,34680000.0,,878805000.0,642406000.0,-34200000.0,608206000.0,9195537000.0,224700000.0,223449000.0,227601000.0
Carmax Inc,KMX,,1170010,2011.0,Q4,2010-12-01,2011-02-28,,0.38,0.38,0.37,49200000.0,86127000.0,86127000.0,86127000.0,1931981000.0,2449300000.0,282000.0,-142528000.0,207170000.0,1931981000.0,374791000.0,32394000.0,-182000.0,207170000.0,167621000.0,-32294000.0,135327000.0,2306772000.0,224700000.0,223449000.0,227601000.0
Carmax Inc,KMX,,1170010,2011.0,Q3YTD,2010-03-01,2010-11-30,,1.3,1.3,1.28,181511000.0,291368000.0,291368000.0,291368000.0,5742345000.0,6526254000.0,198000.0,362511000.0,671635000.0,5742345000.0,1146420000.0,2286000.0,182000.0,671635000.0,474785000.0,-1906000.0,472879000.0,6888765000.0,222600000.0,223953000.0,228471000.0
Carmax Inc,KMX,,1170010,2011.0,Q3,2010-09-01,2010-11-30,2012-01-09 16:30:46+00:00,0.37,0.37,0.36,50981000.0,82364000.0,82364000.0,82364000.0,1821219000.0,2056257000.0,198000.0,118617000.0,219707000.0,1821219000.0,353655000.0,801000.0,,219707000.0,133948000.0,-603000.0,133345000.0,2174874000.0,222600000.0,223953000.0,228471000.0
Carmax Inc,KMX,,1170010,2011.0,Q2YTD,2010-03-01,2010-08-31,,0.93,0.93,0.92,130530000.0,209004000.0,209004000.0,209004000.0,3921126000.0,4469997000.0,,243894000.0,451928000.0,3921126000.0,792765000.0,1485000.0,182000.0,451928000.0,340837000.0,-1303000.0,339534000.0,4713891000.0,224800000.0,222857000.0,226132000.0
Carmax Inc,KMX,,1170010,2011.0,Q2,2010-06-01,2010-08-31,2011-10-07 08:33:58+00:00,0.48,0.48,0.48,67290000.0,107885000.0,107885000.0,107885000.0,1992762000.0,2270544000.0,,123940000.0,225236000.0,1992762000.0,401722000.0,1413000.0,102000.0,225236000.0,176486000.0,-1311000.0,175175000.0,2394484000.0,224800000.0,222857000.0,226132000.0
Carmax Inc,KMX,,1170010,2011.0,Q1,2010-03-01,2010-05-31,2011-07-11 10:39:24+00:00,0.45,0.45,0.44,63240000.0,101119000.0,101119000.0,101119000.0,1928364000.0,2199453000.0,,119954000.0,226692000.0,1928364000.0,391043000.0,72000.0,80000.0,226692000.0,164351000.0,8000.0,164359000.0,2319407000.0,224700000.0,222221000.0,226179000.0
Carmax Inc,KMX,,1170010,2012.0,FY,2011-03-01,2012-02-29,2014-04-28 16:02:32+00:00,1.83,1.83,1.79,253115000.0,413795000.0,413795000.0,413795000.0,8624838000.0,10003599000.0,464000.0,262185000.0,940786000.0,8624838000.0,1640946000.0,33714000.0,,940786000.0,700160000.0,-33250000.0,666910000.0,10265784000.0,226100000.0,226282000.0,230721000.0
Carmax Inc,KMX,,1170010,2012.0,Q4,2011-12-01,2012-02-29,,0.41,0.42,0.41,57729000.0,95031000.0,95031000.0,95031000.0,2137677000.0,7392379000.0,-4847988000.0,-2124000.0,243479000.0,2137677000.0,5252578000.0,8351000.0,,243479000.0,5009099000.0,-4856339000.0,152760000.0,7390255000.0,226100000.0,226282000.0,230721000.0
Carmax Inc,KMX,,1170010,2012.0,Q3,2011-09-01,2011-11-30,2013-01-08 17:38:19+00:00,0.37,0.36,0.36,49516000.0,82110000.0,82110000.0,82110000.0,1957295000.0,,2260420000.0,62625000.0,225765000.0,1957295000.0,-1894670000.0,8359000.0,,225765000.0,-2120435000.0,2252061000.0,131626000.0,62625000.0,221900000.0,226446000.0,230632000.0
Carmax Inc,KMX,,1170010,2012.0,Q3YTD,2011-03-01,2011-11-30,,1.42,1.41,1.38,195386000.0,318764000.0,318764000.0,318764000.0,6487161000.0,2611220000.0,4848452000.0,264309000.0,697307000.0,6487161000.0,-3611632000.0,25363000.0,,697307000.0,-4308939000.0,4823089000.0,514150000.0,2875529000.0,221900000.0,226446000.0,230632000.0
Carmax Inc,KMX,,1170010,2012.0,Q3TTM,2010-12-01,2011-11-30,,1.8,1.79,1.75,244586000.0,404891000.0,404891000.0,404891000.0,8419142000.0,5060520000.0,4848734000.0,121781000.0,904477000.0,8419142000.0,-3236841000.0,57757000.0,-182000.0,904477000.0,-4141318000.0,4790795000.0,649477000.0,5182301000.0,221900000.0,226446000.0,230632000.0
Carmax Inc,KMX,,1170010,2012.0,Q2,2011-06-01,2011-08-31,2012-10-09 17:43:49+00:00,0.49,0.49,0.48,68706000.0,111154000.0,111154000.0,111154000.0,2233544000.0,,2587929000.0,63826000.0,229887000.0,2233544000.0,-2169718000.0,8464000.0,,229887000.0,-2399605000.0,2579465000.0,179860000.0,63826000.0,226800000.0,226300000.0,230681000.0
Carmax Inc,KMX,,1170010,2012.0,Q2YTD,2011-03-01,2011-08-31,,1.05,1.05,1.02,145870000.0,236654000.0,236654000.0,236654000.0,4529866000.0,2611220000.0,2588032000.0,201684000.0,471542000.0,4529866000.0,-1716962000.0,17004000.0,,471542000.0,-2188504000.0,2571028000.0,382524000.0,2812904000.0,226800000.0,226300000.0,230681000.0
Carmax Inc,KMX,,1170010,2012.0,Q2TTM,2010-09-01,2011-08-31,,1.8,1.8,1.75,246051000.0,405145000.0,405145000.0,405145000.0,8283066000.0,7116777000.0,2588512000.0,177773000.0,898419000.0,8283066000.0,-988516000.0,50199000.0,-182000.0,898419000.0,-1886935000.0,2538131000.0,651196000.0,7294550000.0,226800000.0,226300000.0,230681000.0
Carmax Inc,KMX,,1170010,2012.0,Q1TTM,2010-06-01,2011-05-31,,1.79,1.79,1.75,244635000.0,401876000.0,401876000.0,401876000.0,8042284000.0,9387321000.0,583000.0,237887000.0,893768000.0,8042284000.0,1582924000.0,43148000.0,-80000.0,893768000.0,689156000.0,-42645000.0,646511000.0,9625208000.0,224100000.0,225570000.0,230278000.0
Carmax Inc,KMX,,1170010,2012.0,Q1,2011-03-01,2011-05-31,2012-07-06 16:14:39+00:00,0.56,0.56,0.54,77164000.0,125500000.0,125500000.0,125500000.0,2296322000.0,2611220000.0,103000.0,137858000.0,241655000.0,2296322000.0,452756000.0,8540000.0,,241655000.0,211101000.0,-8437000.0,202664000.0,2749078000.0,224100000.0,225570000.0,230278000.0
Carmax Inc,KMX,,1170010,2013.0,Q4,2012-12-01,2013-02-28,,0.47,0.47,0.46,64930000.0,107221000.0,107221000.0,107221000.0,2458713000.0,5602368000.0,-2773990000.0,75958000.0,265475000.0,2458713000.0,3219613000.0,7997000.0,,265475000.0,2954138000.0,-2781987000.0,172151000.0,5678326000.0,228600000.0,228095000.0,231823000.0
Carmax Inc,KMX,,1170010,2013.0,FY,2012-03-01,2013-02-28,2015-04-24 15:47:05+00:00,1.9,1.9,1.87,267067000.0,434284000.0,434284000.0,434284000.0,9498456000.0,10962818000.0,1113000.0,299267000.0,1031034000.0,9498456000.0,1763629000.0,32357000.0,,1031034000.0,732595000.0,-31244000.0,701351000.0,11262085000.0,228600000.0,228095000.0,231823000.0
Carmax Inc,KMX,,1170010,2013.0,Q3YTD,2012-03-01,2012-11-30,,1.43,1.43,1.41,202137000.0,327063000.0,327063000.0,327063000.0,7039743000.0,5360450000.0,2775103000.0,223309000.0,765559000.0,7039743000.0,-1455984000.0,24360000.0,,765559000.0,-2221543000.0,2750743000.0,529200000.0,5583759000.0,230900000.0,228904000.0,232656000.0
Carmax Inc,KMX,,1170010,2013.0,Q3TTM,2011-12-01,2012-11-30,,1.84,1.85,1.82,259866000.0,422094000.0,422094000.0,422094000.0,9177420000.0,12752829000.0,-2072885000.0,221185000.0,1009038000.0,9177420000.0,3796594000.0,32711000.0,,1009038000.0,2787556000.0,-2105596000.0,681960000.0,12974014000.0,230900000.0,228904000.0,232656000.0
Carmax Inc,KMX,,1170010,2013.0,Q3,2012-09-01,2012-11-30,2014-01-08 14:19:04+00:00,0.41,0.41,0.41,57784000.0,94681000.0,94681000.0,94681000.0,2257227000.0,2602446000.0,139000.0,72454000.0,257282000.0,2257227000.0,417673000.0,8065000.0,,257282000.0,160391000.0,-7926000.0,152465000.0,2674900000.0,230900000.0,228904000.0,232656000.0
Carmax Inc,KMX,,1170010,2013.0,Q2YTD,2012-03-01,2012-08-31,,1.02,1.02,1.0,144353000.0,232382000.0,232382000.0,232382000.0,4782516000.0,2758004000.0,2774964000.0,150855000.0,508277000.0,4782516000.0,-1873657000.0,16295000.0,,508277000.0,-2381934000.0,2758669000.0,376735000.0,2908859000.0,227800000.0,228366000.0,231696000.0
Carmax Inc,KMX,,1170010,2013.0,Q2TTM,2011-09-01,2012-08-31,,1.8,1.8,1.77,251598000.0,409523000.0,409523000.0,409523000.0,8877488000.0,10150383000.0,187396000.0,211356000.0,977521000.0,8877488000.0,1484251000.0,33005000.0,,977521000.0,506730000.0,154391000.0,661121000.0,10361739000.0,227800000.0,228366000.0,231696000.0
Carmax Inc,KMX,,1170010,2013.0,Q2,2012-06-01,2012-08-31,2013-10-07 15:49:13+00:00,0.49,0.49,0.48,69466000.0,111636000.0,111636000.0,111636000.0,2390011000.0,2758004000.0,259000.0,75676000.0,254674000.0,2390011000.0,443669000.0,8152000.0,,254674000.0,188995000.0,-7893000.0,181102000.0,2833680000.0,227800000.0,228366000.0,231696000.0
Carmax Inc,KMX,,1170010,2013.0,Q1,2012-03-01,2012-05-31,2013-07-09 16:51:33+00:00,0.53,0.53,0.52,74887000.0,120746000.0,120746000.0,120746000.0,2392505000.0,,2774705000.0,75179000.0,253603000.0,2392505000.0,-2317326000.0,8143000.0,,253603000.0,-2570929000.0,2766562000.0,195633000.0,75179000.0,227800000.0,227773000.0,231802000.0
Carmax Inc,KMX,,1170010,2013.0,Q1TTM,2011-06-01,2012-05-31,,1.8,1.8,1.77,250838000.0,409041000.0,409041000.0,409041000.0,8721021000.0,7392379000.0,2775066000.0,199506000.0,952734000.0,8721021000.0,-1129136000.0,33317000.0,,952734000.0,-2081870000.0,2741749000.0,659879000.0,7591885000.0,227800000.0,227773000.0,231802000.0
Carmax Inc,KMX,,1170010,2014.0,FY,2013-03-01,2014-02-28,2016-04-22 12:02:48+00:00,2.2,2.2,2.16,304736000.0,492586000.0,492586000.0,492586000.0,10925598000.0,12574299000.0,-1497000.0,336200000.0,1155215000.0,10925598000.0,1984901000.0,30834000.0,,1155215000.0,829686000.0,-32331000.0,797322000.0,12910499000.0,223900000.0,223589000.0,227584000.0
Carmax Inc,KMX,,1170010,2014.0,Q4,2013-12-01,2014-02-28,,0.44,0.44,0.43,60499000.0,99209000.0,99209000.0,99209000.0,2692142000.0,3076283000.0,-254000.0,80854000.0,297454000.0,2692142000.0,464995000.0,7546000.0,,297454000.0,167541000.0,-7800000.0,159708000.0,3157137000.0,223900000.0,223589000.0,227584000.0
Carmax Inc,KMX,,1170010,2014.0,Q3YTD,2013-03-01,2013-11-30,,1.76,1.76,1.73,244237000.0,393377000.0,393377000.0,393377000.0,8233456000.0,9498016000.0,-1243000.0,255346000.0,857761000.0,8233456000.0,1519906000.0,23288000.0,,857761000.0,662145000.0,-24531000.0,637614000.0,9753362000.0,221800000.0,223259000.0,227417000.0
Carmax Inc,KMX,,1170010,2014.0,Q3TTM,2012-12-01,2013-11-30,,2.23,2.23,2.19,309167000.0,500598000.0,500598000.0,500598000.0,10692169000.0,15100384000.0,-2775233000.0,331304000.0,1123236000.0,10692169000.0,4739519000.0,31285000.0,,1123236000.0,3616283000.0,-2806518000.0,809765000.0,15431688000.0,221800000.0,223259000.0,227417000.0
Carmax Inc,KMX,,1170010,2014.0,Q3,2013-09-01,2013-11-30,2015-01-08 13:35:37+00:00,0.48,0.48,0.47,66748000.0,106452000.0,106452000.0,106452000.0,2559686000.0,2941407000.0,-411000.0,83905000.0,284366000.0,2559686000.0,465626000.0,7649000.0,,284366000.0,181260000.0,-8060000.0,173200000.0,3025312000.0,221800000.0,223259000.0,227417000.0
Carmax Inc,KMX,,1170010,2014.0,Q2YTD,2013-03-01,2013-08-31,,1.28,1.28,1.26,177489000.0,286925000.0,286925000.0,286925000.0,5673770000.0,6556609000.0,-832000.0,171441000.0,573395000.0,5673770000.0,1054280000.0,15639000.0,,573395000.0,480885000.0,-16471000.0,464414000.0,6728050000.0,222700000.0,223610000.0,227634000.0
Carmax Inc,KMX,,1170010,2014.0,Q2TTM,2012-09-01,2013-08-31,,2.16,2.16,2.13,300203000.0,488827000.0,488827000.0,488827000.0,10389710000.0,14761423000.0,-2774683000.0,319853000.0,1096152000.0,10389710000.0,4691566000.0,31701000.0,,1096152000.0,3595414000.0,-2806384000.0,789030000.0,15081276000.0,222700000.0,223610000.0,227634000.0
Carmax Inc,KMX,,1170010,2014.0,Q2,2013-06-01,2013-08-31,2014-10-08 13:41:59+00:00,0.63,0.63,0.62,86851000.0,140274000.0,140274000.0,140274000.0,2810809000.0,3245552000.0,-1073000.0,84422000.0,283206000.0,2810809000.0,519165000.0,7761000.0,,283206000.0,235959000.0,-8834000.0,227125000.0,3329974000.0,222700000.0,223610000.0,227634000.0
Carmax Inc,KMX,,1170010,2014.0,Q1TTM,2012-06-01,2013-05-31,,2.02,2.02,1.99,282818000.0,460189000.0,460189000.0,460189000.0,9968912000.0,14273875000.0,-2773351000.0,311107000.0,1067620000.0,9968912000.0,4616070000.0,32092000.0,,1067620000.0,3548450000.0,-2805443000.0,743007000.0,14584982000.0,225600000.0,224618000.0,228552000.0
Carmax Inc,KMX,,1170010,2014.0,Q1,2013-03-01,2013-05-31,2014-07-08 14:34:59+00:00,0.65,0.65,0.64,90638000.0,146651000.0,146651000.0,146651000.0,2862961000.0,3311057000.0,241000.0,87019000.0,290189000.0,2862961000.0,535115000.0,7878000.0,,290189000.0,244926000.0,-7637000.0,237289000.0,3398076000.0,225600000.0,224618000.0,228552000.0
Carmax Inc,KMX,,1170010,2015.0,FY,2014-03-01,2015-02-28,2017-04-21 12:08:41+00:00,2.77,2.77,2.73,371973000.0,597358000.0,597358000.0,597358000.0,12381189000.0,14268716000.0,-3292000.0,367300000.0,1257725000.0,12381189000.0,2254827000.0,24473000.0,,1257725000.0,997102000.0,-27765000.0,969331000.0,14636016000.0,215700000.0,215617000.0,218691000.0
Carmax Inc,KMX,,1170010,2015.0,Q4,2014-12-01,2015-02-28,,0.68,0.68,0.67,89694000.0,143138000.0,143138000.0,143138000.0,3038255000.0,3667389000.0,-1196000.0,-62908000.0,330009000.0,3038255000.0,566226000.0,2183000.0,,330009000.0,236217000.0,-3379000.0,232832000.0,3604481000.0,215700000.0,215617000.0,218691000.0
Carmax Inc,KMX,,1170010,2015.0,Q3,2014-09-01,2014-11-30,2016-01-07 15:06:28+00:00,0.61,0.61,0.6,80787000.0,130049000.0,130049000.0,130049000.0,2958614000.0,3330752000.0,-1536000.0,164204000.0,316632000.0,2958614000.0,536342000.0,7338000.0,,316632000.0,219710000.0,-8874000.0,210836000.0,3494956000.0,213200000.0,214228000.0,217025000.0
Carmax Inc,KMX,,1170010,2015.0,Q3YTD,2014-03-01,2014-11-30,,2.09,2.09,2.06,282279000.0,454220000.0,454220000.0,454220000.0,9342934000.0,10601327000.0,-2096000.0,430208000.0,927716000.0,9342934000.0,1688601000.0,22290000.0,,927716000.0,760885000.0,-24386000.0,736499000.0,11031535000.0,213200000.0,214228000.0,217025000.0
Carmax Inc,KMX,,1170010,2015.0,Q3TTM,2013-12-01,2014-11-30,,2.53,2.53,2.49,342778000.0,553429000.0,553429000.0,553429000.0,12035076000.0,13677610000.0,-2350000.0,511062000.0,1225170000.0,12035076000.0,2153596000.0,29836000.0,,1225170000.0,928426000.0,-32186000.0,896207000.0,14188672000.0,213200000.0,214228000.0,217025000.0
Carmax Inc,KMX,,1170010,2015.0,Q2,2014-06-01,2014-08-31,2015-10-08 15:41:20+00:00,0.71,0.71,0.7,96123000.0,154518000.0,154518000.0,154518000.0,3135855000.0,3520379000.0,-283000.0,171389000.0,297638000.0,3135855000.0,555913000.0,7351000.0,,297638000.0,258275000.0,-7634000.0,250641000.0,3691768000.0,217600000.0,218180000.0,221070000.0
Carmax Inc,KMX,,1170010,2015.0,Q2YTD,2014-03-01,2014-08-31,,1.48,1.48,1.46,201492000.0,324171000.0,324171000.0,324171000.0,6384320000.0,7270575000.0,-560000.0,266004000.0,611084000.0,6384320000.0,1152259000.0,14952000.0,,611084000.0,541175000.0,-15512000.0,525663000.0,7536579000.0,217600000.0,218180000.0,221070000.0
Carmax Inc,KMX,,1170010,2015.0,Q2TTM,2013-09-01,2014-08-31,,2.4,2.4,2.36,328739000.0,529832000.0,529832000.0,529832000.0,11636148000.0,13288265000.0,-1225000.0,430763000.0,1192904000.0,11636148000.0,2082880000.0,30147000.0,,1192904000.0,889976000.0,-31372000.0,858571000.0,13719028000.0,217600000.0,218180000.0,221070000.0
Carmax Inc,KMX,,1170010,2015.0,Q1TTM,2013-06-01,2014-05-31,,2.32,2.32,2.28,319467000.0,515588000.0,515588000.0,515588000.0,11311102000.0,13013438000.0,-2015000.0,343796000.0,1178472000.0,11311102000.0,2046132000.0,30557000.0,,1178472000.0,867660000.0,-32572000.0,835055000.0,13357234000.0,220300000.0,220268000.0,223632000.0
Carmax Inc,KMX,,1170010,2015.0,Q1,2014-03-01,2014-05-31,2015-07-08 14:26:28+00:00,0.77,0.77,0.76,105369000.0,169653000.0,169653000.0,169653000.0,3248465000.0,3750196000.0,-277000.0,94615000.0,313446000.0,3248465000.0,596346000.0,7601000.0,,313446000.0,282900000.0,-7878000.0,275022000.0,3844811000.0,220300000.0,220268000.0,223632000.0
Carmax Inc,KMX,,1170010,2016.0,FY,2015-03-01,2016-02-29,2018-04-24 12:09:40+00:00,3.07,3.07,3.03,386516000.0,623428000.0,623428000.0,623428000.0,13130915000.0,15149675000.0,-12559000.0,392000000.0,1351935000.0,13130915000.0,2410760000.0,36358000.0,,1351935000.0,1058825000.0,-48917000.0,1009944000.0,15541675000.0,203100000.0,203275000.0,205540000.0
Carmax Inc,KMX,,1170010,2016.0,Q4,2015-12-01,2016-02-29,,0.73,0.73,0.72,85159000.0,141027000.0,141027000.0,141027000.0,3216540000.0,4115639000.0,-9768000.0,-317537000.0,333860000.0,3216540000.0,581562000.0,11784000.0,,333860000.0,247702000.0,-21552000.0,226186000.0,3798102000.0,203100000.0,203275000.0,205540000.0
Carmax Inc,KMX,,1170010,2016.0,Q3,2015-09-01,2015-11-30,2017-01-06 10:11:21+00:00,0.64,0.64,0.63,79758000.0,128199000.0,128199000.0,128199000.0,3079738000.0,3422759000.0,-1157000.0,213626000.0,337512000.0,3079738000.0,556647000.0,10021000.0,,337512000.0,219135000.0,-11178000.0,207957000.0,3636385000.0,200300000.0,201291000.0,203383000.0
Carmax Inc,KMX,,1170010,2016.0,Q3YTD,2015-03-01,2015-11-30,,2.34,2.34,2.31,301357000.0,482401000.0,482401000.0,482401000.0,9914375000.0,11034036000.0,-2791000.0,709537000.0,1018075000.0,9914375000.0,1829198000.0,24574000.0,,1018075000.0,811123000.0,-27365000.0,783758000.0,11743573000.0,200300000.0,201291000.0,203383000.0
Carmax Inc,KMX,,1170010,2016.0,Q3TTM,2014-12-01,2015-11-30,,3.02,3.02,2.98,391051000.0,625539000.0,625539000.0,625539000.0,12952630000.0,14701425000.0,-3987000.0,646629000.0,1348084000.0,12952630000.0,2395424000.0,26757000.0,,1348084000.0,1047340000.0,-30744000.0,1016590000.0,15348054000.0,200300000.0,201291000.0,203383000.0
Carmax Inc,KMX,,1170010,2016.0,Q2,2015-06-01,2015-08-31,2016-10-06 12:29:08+00:00,0.83,0.83,0.82,107594000.0,172228000.0,172228000.0,172228000.0,3363543000.0,3741994000.0,-1593000.0,241198000.0,330784000.0,3363543000.0,619649000.0,7450000.0,,330784000.0,288865000.0,-9043000.0,279822000.0,3983192000.0,207500000.0,207249000.0,209648000.0
Carmax Inc,KMX,,1170010,2016.0,Q2YTD,2015-03-01,2015-08-31,,1.7,1.7,1.68,221599000.0,354202000.0,354202000.0,354202000.0,6834637000.0,7611277000.0,-1634000.0,495911000.0,680563000.0,6834637000.0,1272551000.0,14553000.0,,680563000.0,591988000.0,-16187000.0,575801000.0,8107188000.0,207500000.0,207249000.0,209648000.0
