company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,grossppe,longtermdebt,netinventory,netppe,noncurrentdeferredtaxassets,noncurrentnotereceivables,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,restrictedcash,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Carmax Inc,KMX,,1170010,2010.0,FY,,2010-02-28,2011-04-28 15:18:03+00:00,253267000.0,99434000.0,94557000.0,-19546000.0,,18278000.0,,857667000.0,5595000.0,6327000.0,,27371000.0,843133000.0,893453000.0,57234000.0,,7017000.0,,30578000.0,49092000.0,117887000.0,552377000.0,1095461000.0,123200000.0,2556191000.0,1933582000.0,1556412000.0,477351000.0,1933582000.0,1933582000.0,622609000.0,2556191000.0,106326000.0,145258000.0
Carmax Inc,KMX,,1170010,2011.0,FY,,2011-02-28,2012-04-25 17:31:18+00:00,269763000.0,119597000.0,105998000.0,-25057000.0,367617000.0,41121000.0,0.0,933582000.0,5191000.0,772000.0,,3881142000.0,1049477000.0,1175317000.0,123685000.0,4320575000.0,33660000.0,,,95874000.0,114870000.0,161052000.0,1330724000.0,146138000.0,7125549000.0,2239249000.0,1410098000.0,522671000.0,2239249000.0,2239249000.0,4886300000.0,7125549000.0,4540134000.0,4363629000.0
Carmax Inc,KMX,,1170010,2011.0,Q3,,2010-11-30,2011-01-07 15:33:27+00:00,218037000.0,66045000.0,110436000.0,-29308000.0,,74391000.0,,919198000.0,8266000.0,524000.0,,3915396000.0,1002982000.0,893421000.0,95100000.0,4274572000.0,20031000.0,,0.0,94799000.0,127257000.0,165785000.0,1293595000.0,140257000.0,6695392000.0,2183485000.0,1337500000.0,469254000.0,2183485000.0,2183485000.0,4511907000.0,6695392000.0,4464471000.0,4042653000.0
Carmax Inc,KMX,,1170010,2011.0,Q2,,2010-08-31,2010-10-08 17:55:42+00:00,236997000.0,65982000.0,92144000.0,-25589000.0,,55163000.0,,883361000.0,8829000.0,15499000.0,,3895792000.0,929170000.0,880197000.0,100554000.0,4262590000.0,8854000.0,,0.0,99266000.0,126546000.0,166574000.0,1211231000.0,141198000.0,6577179000.0,2069003000.0,1234572000.0,485838000.0,2069003000.0,2069003000.0,4508176000.0,6577179000.0,4462410000.0,4022338000.0
Carmax Inc,KMX,,1170010,2012.0,FY,,2012-02-29,2013-04-26 17:20:01+00:00,324827000.0,86434000.0,128973000.0,-62459000.0,353566000.0,442658000.0,0.0,991052000.0,9938000.0,3125000.0,,4509752000.0,1092592000.0,1278722000.0,133134000.0,4959847000.0,17512000.0,,,106392000.0,148800000.0,204314000.0,1744519000.0,189388000.0,8331543000.0,2673112000.0,1853448000.0,646313000.0,2673112000.0,2673112000.0,5658431000.0,8331543000.0,5199373000.0,5012118000.0
Carmax Inc,KMX,,1170010,2012.0,Q3,,2011-11-30,2012-01-09 16:30:46+00:00,246393000.0,54522000.0,123074000.0,-39257000.0,,383411000.0,0.0,972027000.0,13085000.0,13069000.0,,4345759000.0,1013183000.0,988300000.0,87705000.0,4807804000.0,9806000.0,,,101193000.0,119474000.0,174392000.0,1704082000.0,148780000.0,7633401000.0,2636852000.0,1648399000.0,531316000.0,2636852000.0,2636852000.0,4996549000.0,7633401000.0,4996702000.0,4465233000.0
Carmax Inc,KMX,,1170010,2012.0,Q2,,2011-08-31,2011-10-07 08:33:58+00:00,243473000.0,64849000.0,107653000.0,-33416000.0,,181913000.0,,964350000.0,11042000.0,7451000.0,,4196968000.0,1061309000.0,976901000.0,88451000.0,4699074000.0,21762000.0,,,98730000.0,119495000.0,154944000.0,1621288000.0,131713000.0,7358975000.0,2552222000.0,1495819000.0,490290000.0,2552222000.0,2552222000.0,4806753000.0,7358975000.0,4886255000.0,4316463000.0
Carmax Inc,KMX,,1170010,2012.0,Q1,,2011-05-31,2011-07-11 10:39:24+00:00,288073000.0,85058000.0,107596000.0,-28007000.0,,156003000.0,,949040000.0,4268000.0,38236000.0,,4029247000.0,1116341000.0,949623000.0,86593000.0,4483612000.0,9187000.0,,,99250000.0,123529000.0,170096000.0,1509393000.0,142924000.0,7160031000.0,2430426000.0,1540953000.0,576829000.0,2430426000.0,2430426000.0,4729605000.0,7160031000.0,4669455000.0,4152776000.0
Carmax Inc,KMX,,1170010,2013.0,FY,,2013-02-28,2014-04-28 16:02:32+00:00,336721000.0,91961000.0,147821000.0,-59808000.0,337452000.0,449364000.0,0.0,1085203000.0,5193000.0,222000.0,,5672175000.0,1517813000.0,1428970000.0,145875000.0,5895918000.0,21513000.0,,,107708000.0,175635000.0,224287000.0,1993772000.0,199409000.0,9888602000.0,3019167000.0,2310131000.0,684173000.0,3019167000.0,3019167000.0,6869435000.0,9888602000.0,6149501000.0,6185262000.0
Carmax Inc,KMX,,1170010,2013.0,Q3,,2012-11-30,2013-01-08 17:38:19+00:00,272807000.0,62660000.0,116629000.0,-51745000.0,341424000.0,445110000.0,0.0,1056125000.0,9315000.0,266000.0,,5211064000.0,1339044000.0,1411588000.0,147571000.0,5552035000.0,24875000.0,,,101125000.0,145834000.0,204360000.0,2019289000.0,185990000.0,9297683000.0,3023669000.0,2085364000.0,575692000.0,3023669000.0,3023669000.0,6274014000.0,9297683000.0,5800731000.0,5698322000.0
Carmax Inc,KMX,,1170010,2013.0,Q2,,2012-08-31,2012-10-09 17:43:49+00:00,221430000.0,70426000.0,116167000.0,-53411000.0,345628000.0,458567000.0,0.0,1026097000.0,7705000.0,557000.0,,4909702000.0,1198013000.0,1347313000.0,143754000.0,5315232000.0,22106000.0,,,103593000.0,140684000.0,204731000.0,1976901000.0,187685000.0,8871440000.0,2949587000.0,1961548000.0,525839000.0,2949587000.0,2949587000.0,5921853000.0,8871440000.0,5562579000.0,5396014000.0
Carmax Inc,KMX,,1170010,2013.0,Q1,,2012-05-31,2012-07-06 16:14:39+00:00,293924000.0,65705000.0,108733000.0,-60795000.0,349648000.0,456413000.0,0.0,1015878000.0,6119000.0,48070000.0,,4672921000.0,1210196000.0,1305462000.0,130583000.0,5132163000.0,10258000.0,,,98948000.0,136730000.0,182316000.0,1865265000.0,167789000.0,8598163000.0,2820348000.0,1931007000.0,618516000.0,2820348000.0,2820348000.0,5777815000.0,8598163000.0,5361694000.0,5159299000.0
Carmax Inc,KMX,,1170010,2014.0,FY,,2014-02-28,2015-04-24 15:47:05+00:00,427492000.0,79923000.0,202588000.0,-46271000.0,315925000.0,627901000.0,0.0,1149052000.0,7866000.0,2438000.0,,7024506000.0,1641424000.0,1652977000.0,152199000.0,7147848000.0,26811000.0,,,110909000.0,174232000.0,259299000.0,2214216000.0,242979000.0,11707157000.0,3316997000.0,2643224000.0,875497000.0,3316997000.0,3316997000.0,8390160000.0,11707157000.0,7410956000.0,7514663000.0
Carmax Inc,KMX,,1170010,2014.0,Q3,,2013-11-30,2014-01-08 14:19:04+00:00,367478000.0,68027000.0,138910000.0,-57127000.0,320791000.0,664758000.0,0.0,1125553000.0,2651000.0,8554000.0,,6755534000.0,1556277000.0,1588633000.0,151281000.0,6892311000.0,20286000.0,,,112856000.0,190580000.0,246795000.0,2219943000.0,233659000.0,11303875000.0,3288369000.0,2558794000.0,748601000.0,3288369000.0,3288369000.0,8015506000.0,11303875000.0,7156448000.0,7266905000.0
Carmax Inc,KMX,,1170010,2014.0,Q2,,2013-08-31,2013-10-07 15:49:13+00:00,346152000.0,85549000.0,144949000.0,-53909000.0,325492000.0,750032000.0,0.0,1111923000.0,4300000.0,1808000.0,,6512328000.0,1364016000.0,1535431000.0,146167000.0,6665985000.0,26173000.0,,,104781000.0,181256000.0,251340000.0,2126765000.0,237010000.0,10933774000.0,3184779000.0,2481410000.0,729919000.0,3184779000.0,3184779000.0,7748995000.0,10933774000.0,6916933000.0,7019076000.0
Carmax Inc,KMX,,1170010,2014.0,Q1,,2013-05-31,2013-07-09 16:51:33+00:00,316640000.0,70452000.0,109714000.0,-57510000.0,332965000.0,725267000.0,0.0,1102851000.0,4737000.0,58965000.0,,6160242000.0,1398200000.0,1444128000.0,138158000.0,6310446000.0,15402000.0,,,102949000.0,171631000.0,240715000.0,2030041000.0,224915000.0,10450454000.0,3075382000.0,2454773000.0,710234000.0,3075382000.0,3075382000.0,7375072000.0,10450454000.0,6551553000.0,6664838000.0
Carmax Inc,KMX,,1170010,2015.0,FY,,2015-02-28,2016-04-22 12:02:48+00:00,454810000.0,137690000.0,250307000.0,-65391000.0,306284000.0,27606000.0,0.0,1227955000.0,,1554000.0,,8512466000.0,2086874000.0,1862538000.0,175738000.0,8435500000.0,44646000.0,,,133483000.0,225493000.0,294122000.0,1994221000.0,290502000.0,13198201000.0,3156785000.0,2590938000.0,997173000.0,3156785000.0,3156785000.0,10041416000.0,13198201000.0,8744721000.0,9044243000.0
Carmax Inc,KMX,,1170010,2015.0,Q3,,2014-11-30,2015-01-08 13:35:37+00:00,459929000.0,88180000.0,202533000.0,-45858000.0,311771000.0,189880000.0,,1185726000.0,6368000.0,424000.0,,8238626000.0,1964673000.0,1833600000.0,166811000.0,8138307000.0,48433000.0,,,131436000.0,182675000.0,275718000.0,2042284000.0,265296000.0,12843406000.0,3182152000.0,2573252000.0,928182000.0,3182152000.0,3182152000.0,9661254000.0,12843406000.0,8436554000.0,8733072000.0
Carmax Inc,KMX,,1170010,2015.0,Q2,,2014-08-31,2014-10-08 13:41:59+00:00,418269000.0,108859000.0,205480000.0,-44467000.0,310689000.0,354600000.0,0.0,1197669000.0,8275000.0,244000.0,,7648284000.0,1708955000.0,1753992000.0,157175000.0,7844268000.0,38685000.0,,,128036000.0,176026000.0,297068000.0,2204785000.0,282934000.0,12399913000.0,3357987000.0,2516442000.0,906927000.0,3357987000.0,3357987000.0,9041926000.0,12399913000.0,8129479000.0,8134999000.0
Carmax Inc,KMX,,1170010,2015.0,Q1,,2014-05-31,2014-07-08 14:34:59+00:00,433115000.0,97810000.0,159298000.0,-45776000.0,315762000.0,532191000.0,0.0,1145439000.0,8080000.0,94816000.0,,7373003000.0,1681800000.0,1696940000.0,150905000.0,7547665000.0,26202000.0,,,116714000.0,168665000.0,290653000.0,2229709000.0,274929000.0,12148960000.0,3329372000.0,2636736000.0,962158000.0,3329372000.0,3329372000.0,8819588000.0,12148960000.0,7815284000.0,7857430000.0
Carmax Inc,KMX,,1170010,2016.0,FY,,2016-02-29,2017-04-21 12:08:41+00:00,441746000.0,132171000.0,245909000.0,-70196000.0,400323000.0,37394000.0,0.0,1228178000.0,,2029000.0,,9920335000.0,1932029000.0,2161698000.0,161862000.0,9536892000.0,26358000.0,,,127678000.0,229274000.0,343800000.0,1746804000.0,315509000.0,14459911000.0,2904786000.0,2471781000.0,1005193000.0,2904786000.0,2904786000.0,11555125000.0,14459911000.0,9826432000.0,10549932000.0
Carmax Inc,KMX,,1170010,2016.0,Q3,,2015-11-30,2016-01-07 15:06:28+00:00,420856000.0,88530000.0,211833000.0,-66664000.0,391856000.0,33346000.0,0.0,1235388000.0,10878000.0,328000.0,,9924090000.0,2153270000.0,2105807000.0,174059000.0,9318313000.0,32673000.0,,,148103000.0,229910000.0,316186000.0,1743031000.0,290537000.0,14381165000.0,2911755000.0,2634883000.0,923554000.0,2911755000.0,2911755000.0,11469410000.0,14381165000.0,9640475000.0,10545856000.0
Carmax Inc,KMX,,1170010,2016.0,Q2,,2015-08-31,2015-10-08 15:41:20+00:00,453864000.0,100832000.0,226371000.0,-66149000.0,357825000.0,100477000.0,0.0,1264143000.0,10333000.0,1169000.0,,9156227000.0,1911549000.0,2016520000.0,166669000.0,9116512000.0,45459000.0,,,149139000.0,225552000.0,335075000.0,2012990000.0,320573000.0,13952565000.0,3210984000.0,2503725000.0,1001977000.0,3210984000.0,3210984000.0,10741581000.0,13952565000.0,9432320000.0,9739604000.0
Carmax Inc,KMX,,1170010,2016.0,Q1,,2015-05-31,2015-07-08 14:26:28+00:00,446453000.0,103663000.0,184277000.0,-66458000.0,301480000.0,351698000.0,0.0,1274371000.0,9245000.0,59089000.0,,8874773000.0,1844077000.0,1896348000.0,156726000.0,8812883000.0,29088000.0,,,138895000.0,220185000.0,328054000.0,2066753000.0,309754000.0,13670677000.0,3274666000.0,2665825000.0,999573000.0,3274666000.0,3274666000.0,10396011000.0,13670677000.0,9108504000.0,9396438000.0
Carmax Inc,KMX,,1170010,2017.0,FY,,2017-02-28,2018-04-24 12:09:40+00:00,494989000.0,152388000.0,266128000.0,-56555000.0,486645000.0,38416000.0,0.0,1281852000.0,,1404000.0,,11339793000.0,2260563000.0,2518393000.0,150962000.0,10596076000.0,41910000.0,,,140295000.0,238551000.0,380353000.0,1883283000.0,343266000.0,16279356000.0,3108580000.0,2873630000.0,1105787000.0,3108580000.0,3108580000.0,13170776000.0,16279356000.0,10887333000.0,12064989000.0
Carmax Inc,KMX,,1170010,2017.0,Q3,,2016-11-30,2017-01-06 10:11:21+00:00,476757000.0,92003000.0,224585000.0,-60135000.0,466965000.0,23713000.0,0.0,1254160000.0,,2071000.0,,11017562000.0,2170175000.0,2449343000.0,155995000.0,10333318000.0,41347000.0,,,137133000.0,232439000.0,357040000.0,1821359000.0,324304000.0,15760067000.0,3015384000.0,2684278000.0,1027717000.0,3015384000.0,3015384000.0,12744683000.0,15760067000.0,10626446000.0,11716966000.0
Carmax Inc,KMX,,1170010,2017.0,Q2,,2016-08-31,2016-10-06 12:29:08+00:00,486943000.0,94577000.0,246053000.0,-66582000.0,427273000.0,316031000.0,0.0,1270706000.0,,205000.0,,10703373000.0,1918803000.0,2326178000.0,152840000.0,10131378000.0,45273000.0,,,138589000.0,226978000.0,380663000.0,1858221000.0,351162000.0,15504332000.0,3062345000.0,2755347000.0,1084363000.0,3062345000.0,3062345000.0,12441987000.0,15504332000.0,10422807000.0,11357624000.0
Carmax Inc,KMX,,1170010,2017.0,Q1,,2016-05-31,2016-07-07 13:59:24+00:00,454522000.0,102541000.0,205426000.0,-66825000.0,419875000.0,52575000.0,0.0,1232717000.0,,89991000.0,,10091457000.0,1864991000.0,2234385000.0,152328000.0,9853368000.0,32317000.0,,,133266000.0,222936000.0,364156000.0,1806393000.0,333435000.0,14789927000.0,2972285000.0,2416580000.0,1083374000.0,2972285000.0,2972285000.0,11817642000.0,14789927000.0,10138962000.0,10734268000.0
Carmax Inc,KMX,,1170010,2018.0,FY,,2018-02-28,2019-04-19 13:08:12+00:00,529733000.0,133321000.0,278771000.0,-54312000.0,490369000.0,44525000.0,0.0,1323921000.0,,0.0,,12262443000.0,2390694000.0,2667061000.0,63256000.0,11535704000.0,93462000.0,,,158807000.0,242553000.0,399400000.0,2047240000.0,365554000.0,17486272000.0,3316849000.0,3061444000.0,1174058000.0,3316849000.0,3316849000.0,14169423000.0,17486272000.0,11757767000.0,12995365000.0
Carmax Inc,KMX,,1170010,2018.0,Q3,,2017-11-30,2018-01-04 10:55:07+00:00,519984000.0,95841000.0,233397000.0,-51304000.0,490968000.0,26287000.0,0.0,1323807000.0,,0.0,,12160369000.0,2440551000.0,2634442000.0,133173000.0,11376825000.0,53299000.0,,,154051000.0,239672000.0,388945000.0,2028224000.0,358297000.0,17303414000.0,3300727000.0,3004923000.0,1111678000.0,3300727000.0,3300727000.0,14002687000.0,17303414000.0,11664049000.0,12891009000.0
