company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Carmax Inc,KMX,,1170010,2011.0,Q3YTD,2010-03-01,2010-11-30,2012-01-09 16:30:46+00:00,,,43657000.0,-410006000.0,31945000.0,3190300000.0,116194000.0,-37593000.0,-22488000.0,116194000.0,-37593000.0,-22488000.0,56113000.0,291368000.0,291368000.0,52493000.0,7316000.0,-3066000.0,0.0,-38536000.0,-3113367000.0,,4001000.0,8000.0
Carmax Inc,KMX,,1170010,2011.0,Q2TTM,2009-09-01,2010-08-31,,163324000.0,40344000.0,74697000.0,-377992000.0,33875000.0,2335746000.0,-140186000.0,-28343000.0,101345000.0,-140186000.0,-28343000.0,101345000.0,-67184000.0,355129000.0,355129000.0,49511000.0,5838000.0,-5618000.0,,-23338000.0,-2515645000.0,,1000.0,612000.0
Carmax Inc,KMX,,1170010,2011.0,Q2,2010-06-01,2010-08-31,,,,14616000.0,-205087000.0,1032000.0,1217000000.0,131719000.0,-25190000.0,-65074000.0,131719000.0,-25190000.0,-65074000.0,41455000.0,107885000.0,107885000.0,17512000.0,255000.0,-19112000.0,,-6078000.0,-1086568000.0,,,
Carmax Inc,KMX,,1170010,2011.0,Q2YTD,2010-03-01,2010-08-31,2011-10-07 08:33:58+00:00,,,29048000.0,-279674000.0,6387000.0,2116300000.0,67200000.0,-20849000.0,-9466000.0,67200000.0,-20849000.0,-9466000.0,36885000.0,209004000.0,209004000.0,32156000.0,2543000.0,-5618000.0,0.0,-15232000.0,-2058030000.0,,1000.0,
Carmax Inc,KMX,,1170010,2011.0,Q1,2010-03-01,2010-05-31,2011-07-11 10:39:24+00:00,,,14432000.0,-74587000.0,5355000.0,899300000.0,-64519000.0,4341000.0,55608000.0,-64519000.0,4341000.0,55608000.0,-4570000.0,101119000.0,101119000.0,14644000.0,2288000.0,13494000.0,,-9154000.0,-971462000.0,,1000.0,
Carmax Inc,KMX,,1170010,2012.0,Q4,2011-12-01,2012-02-29,,223806000.0,33741000.0,22116000.0,-232472000.0,10538000.0,1497000000.0,228611000.0,-100867000.0,-68497000.0,228611000.0,-100867000.0,-68497000.0,59247000.0,95031000.0,95031000.0,46828000.0,2258000.0,-33705000.0,-544000.0,-66618000.0,-1281185000.0,,,
Carmax Inc,KMX,,1170010,2012.0,FY,2011-03-01,2012-02-29,2014-04-28 16:02:32+00:00,223806000.0,33741000.0,82812000.0,-668956000.0,15577000.0,5130000000.0,683103000.0,-219402000.0,-62164000.0,683103000.0,-219402000.0,-62164000.0,401537000.0,413795000.0,413795000.0,110185000.0,9717000.0,-43530000.0,-3316000.0,-172608000.0,-4472191000.0,0.0,52000.0,
Carmax Inc,KMX,,1170010,2012.0,Q3TTM,2010-12-01,2011-11-30,,242510000.0,35351000.0,93360000.0,-559550000.0,11371000.0,4034119000.0,440111000.0,-153154000.0,22063000.0,440111000.0,-153154000.0,22063000.0,309020000.0,404891000.0,404891000.0,83362000.0,9054000.0,-6400000.0,-2772000.0,-144026000.0,-3614433000.0,,52000.0,-8000.0
Carmax Inc,KMX,,1170010,2012.0,Q3,2011-09-01,2011-11-30,,,,21242000.0,-47171000.0,677000.0,1763669000.0,163639000.0,-44398000.0,82257000.0,163639000.0,-44398000.0,82257000.0,201498000.0,82110000.0,82110000.0,26076000.0,147000.0,-18368000.0,-317000.0,-25765000.0,-1600854000.0,,52000.0,
Carmax Inc,KMX,,1170010,2012.0,Q3YTD,2011-03-01,2011-11-30,2013-01-08 17:38:19+00:00,,,60696000.0,-436484000.0,5039000.0,3633000000.0,454492000.0,-118535000.0,6333000.0,454492000.0,-118535000.0,6333000.0,342290000.0,318764000.0,318764000.0,63357000.0,7459000.0,-9825000.0,-2772000.0,-105990000.0,-3191006000.0,0.0,52000.0,
Carmax Inc,KMX,,1170010,2012.0,Q2TTM,2010-09-01,2011-08-31,,242510000.0,35351000.0,86727000.0,-642711000.0,36252000.0,3344450000.0,325466000.0,-125500000.0,-73216000.0,325466000.0,-125500000.0,-73216000.0,126750000.0,405145000.0,405145000.0,77623000.0,13680000.0,14520000.0,-2455000.0,-141565000.0,-3068916000.0,,4000000.0,
Carmax Inc,KMX,,1170010,2012.0,Q2,2011-06-01,2011-08-31,,,,19825000.0,-254934000.0,4362000.0,635161000.0,161396000.0,-34658000.0,-100828000.0,161396000.0,-34658000.0,-100828000.0,25910000.0,111154000.0,111154000.0,23127000.0,1297000.0,16976000.0,-2455000.0,-49179000.0,-481556000.0,2132000.0,,
Carmax Inc,KMX,,1170010,2012.0,Q2YTD,2011-03-01,2011-08-31,2012-10-09 17:43:49+00:00,,,39454000.0,-389313000.0,4362000.0,1869331000.0,290853000.0,-74137000.0,-75924000.0,290853000.0,-74137000.0,-75924000.0,140792000.0,236654000.0,236654000.0,37281000.0,7312000.0,8543000.0,-2455000.0,-80225000.0,-1590152000.0,,0.0,
Carmax Inc,KMX,,1170010,2012.0,Q1TTM,2010-06-01,2011-05-31,,242510000.0,35351000.0,81518000.0,-592864000.0,32922000.0,3926289000.0,295789000.0,-116032000.0,-37462000.0,295789000.0,-116032000.0,-37462000.0,142295000.0,401876000.0,401876000.0,72008000.0,12638000.0,-21568000.0,,-98464000.0,-3673928000.0,-2132000.0,4000000.0,
Carmax Inc,KMX,,1170010,2012.0,Q1,2011-03-01,2011-05-31,2012-07-06 16:14:39+00:00,,,19629000.0,-134379000.0,,1234170000.0,129457000.0,-39479000.0,24904000.0,129457000.0,-39479000.0,24904000.0,114882000.0,125500000.0,125500000.0,14154000.0,6015000.0,-8433000.0,0.0,-31046000.0,-1108596000.0,-2132000.0,0.0,
Carmax Inc,KMX,,1170010,2013.0,Q4,2012-12-01,2013-02-28,,244337000.0,32601000.0,24562000.0,-474583000.0,33910000.0,1841000000.0,359526000.0,-76059000.0,-279213000.0,359526000.0,-76059000.0,-279213000.0,4254000.0,107221000.0,107221000.0,63587000.0,7372000.0,-25012000.0,-30282000.0,-50765000.0,-1370442000.0,-152314000.0,30000000.0,
Carmax Inc,KMX,,1170010,2013.0,FY,2012-03-01,2013-02-28,2015-04-24 15:47:05+00:00,244337000.0,32601000.0,95283000.0,-1459900000.0,63396000.0,5851000000.0,1040421000.0,-255274000.0,-778441000.0,1040421000.0,-255274000.0,-778441000.0,6706000.0,434284000.0,434284000.0,151892000.0,24100000.0,-15990000.0,-33895000.0,-235707000.0,-4694670000.0,-203405000.0,30318000.0,0.0
Carmax Inc,KMX,,1170010,2013.0,Q3TTM,2011-12-01,2012-11-30,,223806000.0,33741000.0,92837000.0,-1217789000.0,40024000.0,5507000000.0,909506000.0,-280082000.0,-567725000.0,909506000.0,-280082000.0,-567725000.0,61699000.0,422094000.0,422094000.0,135133000.0,18986000.0,-24683000.0,-4157000.0,-251560000.0,-4605413000.0,-51091000.0,318000.0,
Carmax Inc,KMX,,1170010,2013.0,Q3YTD,2012-03-01,2012-11-30,2014-01-08 14:19:04+00:00,,,70721000.0,-985317000.0,29486000.0,4010000000.0,680895000.0,-179215000.0,-499228000.0,680895000.0,-179215000.0,-499228000.0,2452000.0,327063000.0,327063000.0,88305000.0,16728000.0,9022000.0,-3613000.0,-184942000.0,-3324228000.0,-51091000.0,318000.0,0.0
Carmax Inc,KMX,,1170010,2013.0,Q2TTM,2011-09-01,2012-08-31,,223806000.0,33741000.0,89800000.0,-897141000.0,15424000.0,5605794000.0,796598000.0,-247772000.0,-272172000.0,796598000.0,-247772000.0,-272172000.0,276654000.0,409523000.0,409523000.0,125646000.0,12235000.0,-47649000.0,-4192000.0,-196301000.0,-4836855000.0,,370000.0,
Carmax Inc,KMX,,1170010,2013.0,Q2,2012-06-01,2012-08-31,,,,23460000.0,-333290000.0,1680000.0,1647125000.0,254654000.0,-82088000.0,-170412000.0,254654000.0,-82088000.0,-170412000.0,2154000.0,111636000.0,111636000.0,27782000.0,317000.0,-23720000.0,-2235000.0,-56282000.0,-1394468000.0,,149000.0,
Carmax Inc,KMX,,1170010,2013.0,Q2YTD,2012-03-01,2012-08-31,2013-10-07 15:49:13+00:00,,,46442000.0,-617498000.0,4209000.0,2345125000.0,404348000.0,-102507000.0,-285932000.0,404348000.0,-102507000.0,-285932000.0,15909000.0,232382000.0,232382000.0,52742000.0,9830000.0,4424000.0,-3331000.0,-103918000.0,-1954816000.0,0.0,318000.0,0.0
Carmax Inc,KMX,,1170010,2013.0,Q1TTM,2011-06-01,2012-05-31,,223806000.0,33741000.0,86165000.0,-818785000.0,18106000.0,4593830000.0,703340000.0,-200342000.0,-202588000.0,703340000.0,-200342000.0,-202588000.0,300410000.0,409041000.0,409041000.0,120991000.0,13215000.0,-6953000.0,-4412000.0,-189198000.0,-3923943000.0,2132000.0,221000.0,
Carmax Inc,KMX,,1170010,2013.0,Q1,2012-03-01,2012-05-31,2013-07-09 16:51:33+00:00,,,22982000.0,-284208000.0,2529000.0,698000000.0,149694000.0,-20419000.0,-115520000.0,149694000.0,-20419000.0,-115520000.0,13755000.0,120746000.0,120746000.0,24960000.0,9513000.0,28144000.0,-1096000.0,-47636000.0,-560348000.0,0.0,169000.0,0.0
Carmax Inc,KMX,,1170010,2014.0,FY,2013-03-01,2014-02-28,2016-04-22 12:02:48+00:00,287000000.0,30991000.0,101911000.0,-1425805000.0,45146000.0,6907227000.0,1128381000.0,-336681000.0,-613163000.0,1128381000.0,-336681000.0,-613163000.0,178537000.0,492586000.0,492586000.0,218145000.0,22644000.0,-26213000.0,-5712000.0,-310317000.0,-5533242000.0,-313394000.0,466000.0,5095000.0
Carmax Inc,KMX,,1170010,2014.0,Q4,2013-12-01,2014-02-28,,73035000.0,7652000.0,27928000.0,-324273000.0,25179000.0,1606295000.0,191148000.0,-107982000.0,-120023000.0,191148000.0,-107982000.0,-120023000.0,-36857000.0,99209000.0,99209000.0,77113000.0,9578000.0,-10901000.0,-11000.0,-97417000.0,-1333258000.0,-116646000.0,395000.0,-48000.0
Carmax Inc,KMX,,1170010,2014.0,Q3TTM,2012-12-01,2013-11-30,,458302000.0,55940000.0,98545000.0,-1576115000.0,53877000.0,7141932000.0,1296759000.0,-304758000.0,-772353000.0,1296759000.0,-304758000.0,-772353000.0,219648000.0,500598000.0,500598000.0,204619000.0,20438000.0,-40324000.0,-35983000.0,-263665000.0,-5570426000.0,-349062000.0,30071000.0,5143000.0
Carmax Inc,KMX,,1170010,2014.0,Q3,2013-09-01,2013-11-30,,58342000.0,7625000.0,24823000.0,-415264000.0,5214000.0,1769548000.0,224271000.0,-80014000.0,-229531000.0,224271000.0,-80014000.0,-229531000.0,-85274000.0,106452000.0,106452000.0,54458000.0,1373000.0,2043000.0,-4296000.0,-76889000.0,-1534394000.0,-17470000.0,-1299000.0,427000.0
Carmax Inc,KMX,,1170010,2014.0,Q3YTD,2013-03-01,2013-11-30,2015-01-08 13:35:37+00:00,213965000.0,23339000.0,73983000.0,-1101532000.0,19967000.0,5300932000.0,937233000.0,-228699000.0,-493140000.0,937233000.0,-228699000.0,-493140000.0,215394000.0,393377000.0,393377000.0,141032000.0,13066000.0,-15312000.0,-5701000.0,-212900000.0,-4199984000.0,-196748000.0,71000.0,5143000.0
Carmax Inc,KMX,,1170010,2014.0,Q2TTM,2012-09-01,2013-08-31,,399960000.0,48315000.0,98001000.0,-1528670000.0,73940000.0,7037259000.0,1349035000.0,-301452000.0,-756118000.0,1349035000.0,-301452000.0,-756118000.0,291465000.0,488827000.0,488827000.0,185724000.0,25963000.0,-37769000.0,-31969000.0,-267800000.0,-5405444000.0,-382683000.0,31370000.0,4716000.0
Carmax Inc,KMX,,1170010,2014.0,Q2,2013-06-01,2013-08-31,,153523000.0,7787000.0,24825000.0,-394518000.0,3549000.0,1756767000.0,312968000.0,-102173000.0,-186030000.0,312968000.0,-102173000.0,-186030000.0,24765000.0,140274000.0,140274000.0,43389000.0,1774000.0,-8126000.0,-244000.0,-93966000.0,-1400059000.0,-49063000.0,57000.0,106000.0
Carmax Inc,KMX,,1170010,2014.0,Q2YTD,2013-03-01,2013-08-31,2014-10-08 13:41:59+00:00,155623000.0,15714000.0,49160000.0,-686268000.0,14753000.0,3531384000.0,712962000.0,-148685000.0,-263609000.0,712962000.0,-148685000.0,-263609000.0,300668000.0,286925000.0,286925000.0,86574000.0,11693000.0,-17355000.0,-1405000.0,-136011000.0,-2665590000.0,-179278000.0,1370000.0,4716000.0
Carmax Inc,KMX,,1170010,2014.0,Q1TTM,2012-06-01,2013-05-31,,246437000.0,40528000.0,96636000.0,-1467442000.0,72071000.0,6927617000.0,1290721000.0,-281367000.0,-740500000.0,1290721000.0,-281367000.0,-740500000.0,268854000.0,460189000.0,460189000.0,170117000.0,24506000.0,-53363000.0,-33960000.0,-230116000.0,-5399853000.0,-333620000.0,31462000.0,4610000.0
Carmax Inc,KMX,,1170010,2014.0,Q1,2013-03-01,2013-05-31,2014-07-08 14:34:59+00:00,2100000.0,7927000.0,24335000.0,-291750000.0,11204000.0,1774617000.0,399994000.0,-46512000.0,-77579000.0,399994000.0,-46512000.0,-77579000.0,275903000.0,146651000.0,146651000.0,43185000.0,9919000.0,-9229000.0,-1161000.0,-42045000.0,-1265531000.0,-130215000.0,1313000.0,4610000.0
Carmax Inc,KMX,,1170010,2015.0,FY,2014-03-01,2015-02-28,2017-04-21 12:08:41+00:00,,,115173000.0,-1919723000.0,89810000.0,8768203000.0,728579000.0,-360744000.0,-968130000.0,728579000.0,-360744000.0,-968130000.0,-600295000.0,597358000.0,597358000.0,239062000.0,50142000.0,-45033000.0,-12418000.0,-309817000.0,-7255248000.0,-924328000.0,655000.0,5869000.0
Carmax Inc,KMX,,1170010,2015.0,Q4,2014-12-01,2015-02-28,,-287905000.0,-22232000.0,30179000.0,-422178000.0,35517000.0,2584211000.0,115817000.0,-94576000.0,-183515000.0,115817000.0,-94576000.0,-183515000.0,-162274000.0,143138000.0,143138000.0,65346000.0,16181000.0,-23631000.0,-346000.0,-70957000.0,-2291346000.0,-228746000.0,322000.0,36000.0
Carmax Inc,KMX,,1170010,2015.0,Q3YTD,2014-03-01,2014-11-30,2016-01-07 15:06:28+00:00,287905000.0,22232000.0,84994000.0,-1497545000.0,54293000.0,6183992000.0,612762000.0,-266168000.0,-784615000.0,612762000.0,-266168000.0,-784615000.0,-438021000.0,454220000.0,454220000.0,173716000.0,33961000.0,-21402000.0,-12072000.0,-238860000.0,-4963902000.0,-695582000.0,333000.0,5833000.0
Carmax Inc,KMX,,1170010,2015.0,Q3TTM,2013-12-01,2014-11-30,,360940000.0,29884000.0,112922000.0,-1821818000.0,79472000.0,7790287000.0,803910000.0,-374150000.0,-904638000.0,803910000.0,-374150000.0,-904638000.0,-474878000.0,553429000.0,553429000.0,250829000.0,43539000.0,-32303000.0,-12083000.0,-336277000.0,-6297160000.0,-812228000.0,728000.0,5785000.0
Carmax Inc,KMX,,1170010,2015.0,Q3,2014-09-01,2014-11-30,,96504000.0,7203000.0,29228000.0,-567623000.0,10023000.0,2379345000.0,265651000.0,-82375000.0,-347996000.0,265651000.0,-82375000.0,-347996000.0,-164720000.0,130049000.0,130049000.0,60350000.0,4171000.0,21373000.0,-212000.0,-103567000.0,-1812455000.0,-315433000.0,27000.0,4000.0
Carmax Inc,KMX,,1170010,2015.0,Q2YTD,2014-03-01,2014-08-31,2015-10-08 15:41:20+00:00,191401000.0,15029000.0,55766000.0,-929922000.0,44270000.0,3804647000.0,347111000.0,-183793000.0,-436619000.0,347111000.0,-183793000.0,-436619000.0,-273301000.0,324171000.0,324171000.0,113366000.0,29790000.0,-42775000.0,-11860000.0,-135293000.0,-3151447000.0,-380149000.0,306000.0,5829000.0
Carmax Inc,KMX,,1170010,2015.0,Q2TTM,2013-09-01,2014-08-31,,322778000.0,30306000.0,108517000.0,-1669459000.0,74663000.0,7180490000.0,762530000.0,-371789000.0,-786173000.0,762530000.0,-371789000.0,-786173000.0,-395432000.0,529832000.0,529832000.0,244937000.0,40741000.0,-51633000.0,-16167000.0,-309599000.0,-6019099000.0,-514265000.0,-598000.0,6208000.0
Carmax Inc,KMX,,1170010,2015.0,Q2,2014-06-01,2014-08-31,,185599000.0,7387000.0,28423000.0,-471069000.0,44150000.0,1906987000.0,139622000.0,-89674000.0,-227539000.0,139622000.0,-89674000.0,-227539000.0,-177591000.0,154518000.0,154518000.0,60589000.0,25484000.0,-8166000.0,-6027000.0,-81584000.0,-1628774000.0,-208225000.0,274000.0,5829000.0
Carmax Inc,KMX,,1170010,2015.0,Q1TTM,2013-06-01,2014-05-31,,290702000.0,30706000.0,104919000.0,-1592908000.0,34062000.0,7030270000.0,935876000.0,-384288000.0,-744664000.0,935876000.0,-384288000.0,-744664000.0,-193076000.0,515588000.0,515588000.0,227737000.0,17031000.0,-51593000.0,-10384000.0,-321981000.0,-5790384000.0,-355103000.0,-815000.0,485000.0
Carmax Inc,KMX,,1170010,2015.0,Q1,2014-03-01,2014-05-31,2015-07-08 14:26:28+00:00,5802000.0,7642000.0,27343000.0,-458853000.0,120000.0,1897660000.0,207489000.0,-94119000.0,-209080000.0,207489000.0,-94119000.0,-209080000.0,-95710000.0,169653000.0,169653000.0,52777000.0,4306000.0,-34609000.0,-5833000.0,-53709000.0,-1522673000.0,-171924000.0,32000.0,0.0
Carmax Inc,KMX,,1170010,2016.0,FY,2015-03-01,2016-02-29,2018-04-24 12:09:40+00:00,,,137360000.0,-1120075000.0,47038000.0,11610905000.0,505340000.0,-378795000.0,-116757000.0,505340000.0,-378795000.0,-116757000.0,9788000.0,623428000.0,623428000.0,242530000.0,,-53614000.0,-11463000.0,-315584000.0,-10168662000.0,-983941000.0,324000.0,1542000.0
Carmax Inc,KMX,,1170010,2016.0,Q4,2015-12-01,2016-02-29,,,,36856000.0,23913000.0,2183000.0,3042800000.0,-156598000.0,-104176000.0,264822000.0,-156598000.0,-104176000.0,264822000.0,4048000.0,141027000.0,141027000.0,63026000.0,-31138000.0,-29074000.0,-598000.0,-74749000.0,-3002683000.0,-167760000.0,223000.0,22000.0
Carmax Inc,KMX,,1170010,2016.0,Q3YTD,2015-03-01,2015-11-30,2017-01-06 10:11:21+00:00,,,100504000.0,-1143988000.0,44855000.0,8568105000.0,661938000.0,-274619000.0,-381579000.0,661938000.0,-274619000.0,-381579000.0,5740000.0,482401000.0,482401000.0,179504000.0,31138000.0,-24540000.0,-10865000.0,-240835000.0,-7165979000.0,-816181000.0,101000.0,1520000.0
Carmax Inc,KMX,,1170010,2016.0,Q3TTM,2014-12-01,2015-11-30,,-287905000.0,-22232000.0,130683000.0,-1566166000.0,80372000.0,11152316000.0,777755000.0,-369195000.0,-565094000.0,777755000.0,-369195000.0,-565094000.0,-156534000.0,625539000.0,625539000.0,244850000.0,47319000.0,-48171000.0,-11211000.0,-311792000.0,-9457325000.0,-1044927000.0,423000.0,1556000.0
Carmax Inc,KMX,,1170010,2016.0,Q3,2015-09-01,2015-11-30,,,,35316000.0,-522835000.0,7698000.0,3439963000.0,304841000.0,-75137000.0,-296835000.0,304841000.0,-75137000.0,-296835000.0,-67131000.0,128199000.0,128199000.0,62485000.0,3068000.0,20254000.0,-384000.0,-95108000.0,-2698917000.0,-446971000.0,,101000.0
Carmax Inc,KMX,,1170010,2016.0,Q2YTD,2015-03-01,2015-08-31,2016-10-06 12:29:08+00:00,,,65188000.0,-621153000.0,37157000.0,5128142000.0,357097000.0,-199482000.0,-84744000.0,357097000.0,-199482000.0,-84744000.0,72871000.0,354202000.0,354202000.0,117019000.0,28070000.0,-44794000.0,-10481000.0,-145727000.0,-4467062000.0,-369210000.0,101000.0,1419000.0
Carmax Inc,KMX,,1170010,2016.0,Q2TTM,2014-09-01,2015-08-31,,-191401000.0,-15029000.0,124595000.0,-1610954000.0,82697000.0,10091698000.0,738565000.0,-376433000.0,-616255000.0,738565000.0,-376433000.0,-616255000.0,-254123000.0,627389000.0,627389000.0,242715000.0,48422000.0,-47052000.0,-11039000.0,-320251000.0,-8570863000.0,-913389000.0,450000.0,1459000.0
Carmax Inc,KMX,,1170010,2016.0,Q2,2015-06-01,2015-08-31,,,,33122000.0,-467253000.0,2834000.0,2060337000.0,53482000.0,-102405000.0,-202298000.0,53482000.0,-102405000.0,-202298000.0,-251221000.0,172228000.0,172228000.0,59605000.0,1390000.0,-9523000.0,-6539000.0,-86290000.0,-1776095000.0,-234984000.0,-53000.0,
Carmax Inc,KMX,,1170010,2016.0,Q1,2015-03-01,2015-05-31,2016-07-07 13:59:24+00:00,,,32066000.0,-153900000.0,34323000.0,3067805000.0,303615000.0,-97077000.0,117554000.0,303615000.0,-97077000.0,117554000.0,324092000.0,181974000.0,181974000.0,57414000.0,26680000.0,-35271000.0,-3942000.0,-59437000.0,-2690967000.0,-134226000.0,154000.0,1419000.0
Carmax Inc,KMX,,1170010,2016.0,Q1TTM,2014-06-01,2015-05-31,,-5802000.0,-7642000.0,119896000.0,-1614770000.0,124013000.0,9938348000.0,824705000.0,-363702000.0,-641496000.0,824705000.0,-363702000.0,-641496000.0,-180493000.0,609679000.0,609679000.0,243699000.0,72516000.0,-45695000.0,-10527000.0,-315545000.0,-8423542000.0,-886630000.0,777000.0,7288000.0
Carmax Inc,KMX,,1170010,2017.0,FY,2016-03-01,2017-02-28,2019-04-19 13:08:12+00:00,,,168875000.0,-1561638000.0,59869000.0,12584635000.0,921906000.0,-419959000.0,-455311000.0,921906000.0,-419959000.0,-455311000.0,46636000.0,626970000.0,626970000.0,310482000.0,,,-3774000.0,-418144000.0,-11158261000.0,-564337000.0,730000.0,1229000.0
Carmax Inc,KMX,,1170010,2017.0,Q4,2016-12-01,2017-02-28,,,,43221000.0,-395410000.0,25315000.0,3688583000.0,261329000.0,-81747000.0,-119265000.0,261329000.0,-81747000.0,-119265000.0,60317000.0,152603000.0,152603000.0,80321000.0,,16791000.0,3150000.0,-102601000.0,-3352584000.0,-99985000.0,412000.0,501000.0
Carmax Inc,KMX,,1170010,2017.0,Q3YTD,2016-03-01,2016-11-30,2018-01-04 10:55:07+00:00,,,125654000.0,-1166228000.0,34554000.0,8896052000.0,660577000.0,-338212000.0,-336046000.0,660577000.0,-338212000.0,-336046000.0,-13681000.0,474367000.0,474367000.0,230161000.0,,-16791000.0,-6924000.0,-315543000.0,-7805677000.0,-464352000.0,318000.0,728000.0
Carmax Inc,KMX,,1170010,2017.0,Q3TTM,2015-12-01,2016-11-30,,,,162510000.0,-1142315000.0,36737000.0,11938852000.0,503979000.0,-442388000.0,-71224000.0,503979000.0,-442388000.0,-71224000.0,-9633000.0,615394000.0,615394000.0,293187000.0,-31138000.0,-45865000.0,-7522000.0,-390292000.0,-10808360000.0,-632112000.0,541000.0,750000.0
