company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,intangibleassets,longtermdebt,longterminvestments,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2011.0,Q2,,2011-06-30,2011-07-28 17:58:27+00:00,476800000.0,872300000.0,940100000.0,3800000.0,1733400000.0,320500000.0,0.0,6481100000.0,304900000.0,117200000.0,10640200000.0,439200000.0,6907700000.0,160100000.0,6702700000.0,2000000.0,975700000.0,169600000.0,,84400000.0,260200000.0,194500000.0,1943500000.0,397800000.0,19682000000.0,7664700000.0,1479600000.0,2204000000.0,7664700000.0,7666700000.0,12015300000.0,19682000000.0,11499700000.0,9811300000.0,0.0,-763700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2011.0,Q1,,2011-03-31,2011-04-28 18:10:41+00:00,431600000.0,839500000.0,928900000.0,17600000.0,1745600000.0,67900000.0,,6453900000.0,316400000.0,115800000.0,10657200000.0,435000000.0,6192300000.0,164900000.0,6693600000.0,2300000.0,1051800000.0,187100000.0,,78200000.0,235700000.0,238600000.0,1972500000.0,615700000.0,19396700000.0,7795300000.0,1210300000.0,2370800000.0,7795300000.0,7797600000.0,11599100000.0,19396700000.0,11492800000.0,9228300000.0,0.0,-648700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2012.0,FY,,2012-12-31,2014-02-12 18:22:42+00:00,474500000.0,836600000.0,819100000.0,-5800000.0,1711500000.0,67600000.0,0.0,6593000000.0,313200000.0,117800000.0,10690000000.0,358700000.0,7051100000.0,164200000.0,6910300000.0,2400000.0,1232700000.0,209300000.0,,68800000.0,262400000.0,220900000.0,2403200000.0,19400000.0,19616900000.0,7703300000.0,1231300000.0,1695000000.0,7703300000.0,7705700000.0,11911200000.0,19616900000.0,11475300000.0,10216200000.0,0.0,-1287100000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2012.0,Q3,,2012-09-30,2012-11-01 20:04:00+00:00,490600000.0,854200000.0,781500000.0,-19800000.0,1707700000.0,74000000.0,0.0,6567300000.0,311100000.0,123900000.0,10678200000.0,371900000.0,7060000000.0,132900000.0,6903200000.0,2400000.0,1165300000.0,217900000.0,,71600000.0,278100000.0,260500000.0,2361300000.0,44400000.0,19634300000.0,7739200000.0,1270000000.0,1699200000.0,7739200000.0,7741600000.0,11892700000.0,19634300000.0,11461100000.0,10193500000.0,0.0,-1169600000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2012.0,Q2,,2012-06-30,2012-07-27 12:48:39+00:00,529500000.0,845300000.0,796700000.0,-31800000.0,1701900000.0,69300000.0,0.0,6551600000.0,323500000.0,128100000.0,10677600000.0,388600000.0,7079400000.0,138900000.0,6882700000.0,2300000.0,1151900000.0,191600000.0,,68600000.0,268200000.0,222100000.0,2294500000.0,34000000.0,19590300000.0,7680400000.0,1234300000.0,1752300000.0,7680400000.0,7682700000.0,11907600000.0,19590300000.0,11473300000.0,10155300000.0,0.0,-1133900000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2012.0,Q1,,2012-03-31,2012-04-27 13:49:11+00:00,451000000.0,808400000.0,841300000.0,-17300000.0,1710100000.0,73500000.0,0.0,6536000000.0,309000000.0,144400000.0,10653100000.0,398100000.0,6870300000.0,151400000.0,6813000000.0,2000000.0,1165000000.0,152900000.0,,80300000.0,261100000.0,241000000.0,2225800000.0,34200000.0,19455900000.0,7751700000.0,1179200000.0,1715800000.0,7751700000.0,7753700000.0,11702200000.0,19455900000.0,11463700000.0,9986400000.0,0.0,-992800000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2013.0,FY,,2013-12-31,2015-02-23 17:27:05+00:00,511400000.0,890700000.0,820000000.0,3000000.0,1759200000.0,213300000.0,0.0,6769000000.0,301800000.0,117600000.0,10724100000.0,315800000.0,7002400000.0,169700000.0,7036800000.0,2600000.0,1185400000.0,200300000.0,,68200000.0,280900000.0,379000000.0,2632700000.0,15700000.0,19949200000.0,7903500000.0,1421900000.0,1717100000.0,7903500000.0,7906100000.0,12043100000.0,19949200000.0,11490500000.0,10326000000.0,0.0,-1501200000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2013.0,Q3,,2013-09-30,2013-10-31 18:22:33+00:00,505500000.0,906800000.0,869300000.0,-800000.0,1770000000.0,97300000.0,0.0,6748700000.0,308800000.0,96500000.0,10712600000.0,327200000.0,7023600000.0,175500000.0,7046900000.0,2500000.0,1156300000.0,189800000.0,,70100000.0,273400000.0,367500000.0,2490200000.0,15500000.0,19826000000.0,7736900000.0,1290400000.0,1769200000.0,7736900000.0,7739400000.0,12086600000.0,19826000000.0,11488700000.0,10317400000.0,0.0,-1501200000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2013.0,Q2,,2013-06-30,2013-07-25 18:25:10+00:00,527600000.0,876500000.0,842300000.0,-7400000.0,1771000000.0,96700000.0,0.0,6727500000.0,298700000.0,125600000.0,10707200000.0,330100000.0,7013300000.0,183800000.0,7017700000.0,2800000.0,1171900000.0,170000000.0,,66900000.0,266600000.0,354000000.0,2413000000.0,15300000.0,19774200000.0,7710400000.0,1268800000.0,1750800000.0,7710400000.0,7713200000.0,12061000000.0,19774200000.0,11487700000.0,10310200000.0,0.0,-1422700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2013.0,Q1,,2013-03-31,2013-04-25 17:58:49+00:00,464300000.0,821900000.0,801500000.0,-4700000.0,1719600000.0,130100000.0,0.0,6658100000.0,314100000.0,118200000.0,10696900000.0,343100000.0,7007800000.0,164300000.0,6946800000.0,2700000.0,1208500000.0,153100000.0,,70300000.0,264700000.0,293500000.0,2442100000.0,25100000.0,19639100000.0,7731700000.0,1223300000.0,1675300000.0,7731700000.0,7734400000.0,11904700000.0,19639100000.0,11469000000.0,10229400000.0,0.0,-1363800000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2014.0,FY,,2014-12-31,2016-02-11 19:33:57+00:00,527300000.0,930400000.0,915000000.0,-28900000.0,1975500000.0,75200000.0,0.0,6881000000.0,306300000.0,122000000.0,10830900000.0,298900000.0,7050800000.0,115600000.0,7165300000.0,2500000.0,1149000000.0,263400000.0,,67000000.0,292300000.0,344900000.0,2795000000.0,10400000.0,20094000000.0,7745300000.0,1391000000.0,1826000000.0,7745300000.0,7747800000.0,12346200000.0,20094000000.0,11537700000.0,10520200000.0,0.0,-1901800000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2014.0,Q3,,2014-09-30,2014-10-30 18:21:08+00:00,517300000.0,955200000.0,817000000.0,-2200000.0,1787100000.0,113000000.0,0.0,6867600000.0,311700000.0,112100000.0,10760400000.0,279900000.0,7020000000.0,133500000.0,7149300000.0,2300000.0,1157800000.0,180600000.0,,68500000.0,303000000.0,365800000.0,2843900000.0,10500000.0,19987000000.0,7929000000.0,1360900000.0,1725000000.0,7929000000.0,7931300000.0,12055700000.0,19987000000.0,11476800000.0,10330700000.0,0.0,-1780300000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2014.0,Q2,,2014-06-30,2014-07-24 17:59:16+00:00,522300000.0,932800000.0,794000000.0,4500000.0,1767900000.0,49500000.0,0.0,6848000000.0,313300000.0,107300000.0,10752300000.0,292000000.0,7042100000.0,178100000.0,7126900000.0,2300000.0,1149500000.0,135500000.0,,65800000.0,301600000.0,355500000.0,2758000000.0,10100000.0,19876000000.0,7853200000.0,1225100000.0,1705500000.0,7853200000.0,7855500000.0,12020500000.0,19876000000.0,11524000000.0,10315000000.0,0.0,-1757300000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2014.0,Q1,,2014-03-31,2014-04-24 17:55:10+00:00,491100000.0,873200000.0,824200000.0,1400000.0,1774700000.0,175800000.0,0.0,6792200000.0,307100000.0,118300000.0,10727700000.0,301100000.0,7007900000.0,161700000.0,7053400000.0,2700000.0,1166100000.0,139600000.0,,69600000.0,291700000.0,371700000.0,2671900000.0,5400000.0,19842500000.0,7822000000.0,1306900000.0,1697400000.0,7822000000.0,7824700000.0,12017800000.0,19842500000.0,11482200000.0,10320400000.0,0.0,-1643500000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2015.0,FY,,2015-12-31,2017-02-16 19:15:45+00:00,577400000.0,962900000.0,866400000.0,-30500000.0,1956000000.0,32400000.0,0.0,4681200000.0,313900000.0,,11145500000.0,246400000.0,7527400000.0,100300000.0,7552800000.0,2500000.0,1131800000.0,235000000.0,,71600000.0,260600000.0,309300000.0,3138300000.0,5500000.0,20535900000.0,7774100000.0,1230300000.0,1834800000.0,7774100000.0,7776600000.0,12759300000.0,20535900000.0,11752800000.0,10924500000.0,0.0,-14900000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2015.0,Q3,,2015-09-30,2015-10-29 18:08:52+00:00,560800000.0,988800000.0,948400000.0,-26600000.0,1958400000.0,102500000.0,0.0,6956500000.0,316500000.0,116200000.0,11128300000.0,258600000.0,7555600000.0,107200000.0,7553200000.0,2400000.0,1133400000.0,236800000.0,,69400000.0,300200000.0,441700000.0,3070300000.0,5400000.0,20791800000.0,7799800000.0,1444300000.0,1900500000.0,7799800000.0,7802200000.0,12989600000.0,20791800000.0,11794300000.0,11089100000.0,0.0,-2200400000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2015.0,Q2,,2015-06-30,2015-07-23 19:55:32+00:00,544100000.0,969400000.0,852400000.0,-21700000.0,1974600000.0,99900000.0,0.0,6931200000.0,315800000.0,119900000.0,11102400000.0,272700000.0,7547500000.0,110600000.0,7538700000.0,2200000.0,1138500000.0,151700000.0,,70800000.0,301300000.0,453100000.0,2960200000.0,5100000.0,20666600000.0,7762500000.0,1340900000.0,1788200000.0,7762500000.0,7764700000.0,12901900000.0,20666600000.0,11787000000.0,11113700000.0,0.0,-2107200000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2015.0,Q1,,2015-03-31,2015-04-23 18:10:11+00:00,491600000.0,930400000.0,870200000.0,-27800000.0,1988500000.0,134300000.0,0.0,6918600000.0,314600000.0,122400000.0,11095500000.0,289400000.0,7554500000.0,112700000.0,7447000000.0,2600000.0,1140100000.0,156600000.0,,69900000.0,305400000.0,389500000.0,2868300000.0,10100000.0,20593700000.0,7762100000.0,1343700000.0,1756400000.0,7762100000.0,7764700000.0,12829000000.0,20593700000.0,11803000000.0,11072600000.0,0.0,-1997000000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2016.0,FY,,2016-12-31,2018-02-08 21:50:43+00:00,553800000.0,994800000.0,867700000.0,14200000.0,1959400000.0,67800000.0,0.0,4768000000.0,312900000.0,,11163200000.0,182300000.0,7653100000.0,90500000.0,7588600000.0,2400000.0,1210200000.0,221900000.0,,71800000.0,320500000.0,301200000.0,3324000000.0,5800000.0,20629600000.0,7691300000.0,1284500000.0,1812000000.0,7691300000.0,7693700000.0,12935900000.0,20629600000.0,11756500000.0,11123900000.0,0.0,-414900000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2016.0,Q3,,2016-09-30,2016-10-27 18:31:38+00:00,542800000.0,1016700000.0,881200000.0,-23000000.0,1930100000.0,55000000.0,0.0,4745000000.0,320200000.0,,11163100000.0,201400000.0,7739600000.0,85600000.0,7616000000.0,2300000.0,1194700000.0,229900000.0,,68000000.0,294000000.0,337900000.0,3243900000.0,5700000.0,20661700000.0,7639200000.0,1301600000.0,1817900000.0,7639200000.0,7641500000.0,13020200000.0,20661700000.0,11744100000.0,11202300000.0,0.0,-326700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2016.0,Q2,,2016-06-30,2016-07-28 18:29:43+00:00,558000000.0,990600000.0,891800000.0,-30900000.0,1941700000.0,42000000.0,0.0,4727800000.0,320300000.0,,11154200000.0,214600000.0,7608400000.0,96800000.0,7634300000.0,2300000.0,1139900000.0,226800000.0,,72000000.0,286100000.0,349700000.0,3268000000.0,5600000.0,20645400000.0,7755700000.0,1259400000.0,1847700000.0,7755700000.0,7758000000.0,12887400000.0,20645400000.0,11751700000.0,11039700000.0,0.0,-209200000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2016.0,Q1,,2016-03-31,2016-04-28 18:26:22+00:00,542400000.0,935000000.0,875400000.0,-31100000.0,1962400000.0,33400000.0,0.0,4705100000.0,316900000.0,,11149100000.0,231100000.0,7554900000.0,95700000.0,7612000000.0,2700000.0,1128900000.0,214900000.0,,70100000.0,268000000.0,316800000.0,3190900000.0,5500000.0,20539200000.0,7763200000.0,1183300000.0,1810300000.0,7763200000.0,7765900000.0,12773300000.0,20539200000.0,11743900000.0,10963000000.0,0.0,-101700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2017.0,FY,,2017-12-31,2019-02-07 21:08:41+00:00,598100000.0,1105900000.0,943400000.0,22600000.0,1961900000.0,83300000.0,0.0,4843100000.0,312100000.0,,11315400000.0,141100000.0,7480700000.0,141100000.0,7777400000.0,2300000.0,796400000.0,247600000.0,,74500000.0,335200000.0,312100000.0,4152500000.0,706700000.0,21147000000.0,7958800000.0,1436800000.0,2634800000.0,7958800000.0,7961100000.0,13185900000.0,21147000000.0,11932800000.0,10551100000.0,0.0,-1059400000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2017.0,Q3,,2017-09-30,2017-11-02 21:07:30+00:00,599300000.0,1126900000.0,888200000.0,15400000.0,1946000000.0,63900000.0,0.0,4824700000.0,329300000.0,,11233600000.0,152100000.0,7152000000.0,96400000.0,7750100000.0,2200000.0,1267500000.0,205900000.0,,69000000.0,319700000.0,317400000.0,3603400000.0,705700000.0,20948600000.0,7672000000.0,1396700000.0,2591500000.0,7672000000.0,7674200000.0,13274400000.0,20948600000.0,11801800000.0,10682900000.0,0.0,-771500000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2017.0,Q2,,2017-06-30,2017-07-27 17:57:04+00:00,596500000.0,1074400000.0,847900000.0,11100000.0,1945300000.0,36000000.0,0.0,4807300000.0,321900000.0,,11208200000.0,157500000.0,7075700000.0,93300000.0,7690100000.0,2200000.0,1230400000.0,182400000.0,,71300000.0,319200000.0,301600000.0,3496700000.0,705400000.0,20761100000.0,7662900000.0,1292800000.0,2543000000.0,7662900000.0,7665100000.0,13096000000.0,20761100000.0,11778200000.0,10553000000.0,0.0,-652200000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2017.0,Q1,,2017-03-31,2017-04-27 18:05:32+00:00,520800000.0,1017400000.0,855600000.0,13500000.0,1946900000.0,33200000.0,0.0,4792000000.0,325400000.0,,11184300000.0,173000000.0,7663900000.0,90800000.0,7592800000.0,2400000.0,1218500000.0,183800000.0,,69200000.0,320500000.0,303600000.0,3402500000.0,6200000.0,20595800000.0,7683300000.0,1234400000.0,1777200000.0,7683300000.0,7685700000.0,12910100000.0,20595800000.0,11768600000.0,11132900000.0,0.0,-524700000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2018.0,FY,,2018-12-31,2020-02-13 22:00:11+00:00,761500000.0,1102700000.0,728600000.0,30800000.0,1972400000.0,70500000.0,0.0,4928400000.0,338700000.0,,11400100000.0,106500000.0,7646800000.0,108100000.0,8020100000.0,2400000.0,1028300000.0,391200000.0,130600000.0,68500000.0,417800000.0,321400000.0,4750500000.0,690700000.0,21617000000.0,7927100000.0,1564400000.0,2718600000.0,7927100000.0,7929500000.0,13687500000.0,21617000000.0,12032500000.0,10968900000.0,0.0,-1782600000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2018.0,Q3,,2018-09-30,2018-10-25 20:19:04+00:00,661300000.0,1156000000.0,908400000.0,55900000.0,1949700000.0,81900000.0,0.0,4914500000.0,336400000.0,,11382700000.0,105400000.0,7556700000.0,99100000.0,7913900000.0,2200000.0,970000000.0,254200000.0,,78400000.0,408900000.0,326600000.0,4571600000.0,690800000.0,21402100000.0,7921600000.0,1492100000.0,2675300000.0,7921600000.0,7923800000.0,13478300000.0,21402100000.0,11996100000.0,10803000000.0,0.0,-1620400000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2018.0,Q2,,2018-06-30,2018-07-26 21:35:39+00:00,629800000.0,1112200000.0,902300000.0,52800000.0,1959200000.0,61300000.0,0.0,4891900000.0,340600000.0,,11345300000.0,115400000.0,8215800000.0,116200000.0,7863500000.0,2700000.0,868400000.0,195900000.0,,74900000.0,393900000.0,322000000.0,4430900000.0,41900000.0,21203700000.0,7846100000.0,1369400000.0,1989500000.0,7846100000.0,7848800000.0,13354900000.0,21203700000.0,11970800000.0,11365400000.0,0.0,-1529500000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2018.0,Q1,,2018-03-31,2018-05-02 21:31:01+00:00,572400000.0,1052200000.0,863100000.0,41700000.0,1974500000.0,62600000.0,0.0,4875100000.0,341500000.0,,11329100000.0,121300000.0,7499700000.0,116300000.0,7783100000.0,2500000.0,836500000.0,239200000.0,,76200000.0,404900000.0,323500000.0,4309300000.0,707000000.0,21108700000.0,7911800000.0,1354000000.0,2560200000.0,7911800000.0,7914300000.0,13194400000.0,21108700000.0,11971600000.0,10634200000.0,0.0,-1314300000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2019.0,FY,,2019-12-31,2020-05-05 20:29:41+00:00,777900000.0,1125900000.0,814200000.0,2200000.0,1979700000.0,47100000.0,0.0,4998300000.0,336000000.0,,11633400000.0,133900000.0,7758600000.0,179400000.0,8383500000.0,2700000.0,1180600000.0,433000000.0,132600000.0,74000000.0,747600000.0,579400000.0,5317300000.0,929900000.0,22683800000.0,8118200000.0,1606000000.0,3064600000.0,8118200000.0,8120900000.0,14562900000.0,22683800000.0,12694300000.0,11498300000.0,0.0,-2199600000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2019.0,Q3,,2019-09-30,2019-10-30 21:51:56+00:00,697200000.0,1162900000.0,966600000.0,-8500000.0,1981300000.0,55600000.0,0.0,4983000000.0,341100000.0,,11650500000.0,124100000.0,7705800000.0,121300000.0,8257600000.0,2000000.0,1074600000.0,255400000.0,,79700000.0,701700000.0,591500000.0,5155900000.0,912800000.0,22329100000.0,7976500000.0,1473900000.0,2997400000.0,7976500000.0,7978500000.0,14350600000.0,22329100000.0,12597600000.0,11353200000.0,0.0,-2153900000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2019.0,Q2,,2019-06-30,2019-07-25 21:50:29+00:00,719600000.0,1147000000.0,883500000.0,3900000.0,1974300000.0,72500000.0,0.0,4964200000.0,331300000.0,,11497700000.0,125800000.0,6883900000.0,119200000.0,8093600000.0,2300000.0,1060500000.0,254600000.0,,75300000.0,686400000.0,551900000.0,4987900000.0,1561300000.0,21996800000.0,7952900000.0,1474100000.0,3571000000.0,7952900000.0,7955200000.0,14041600000.0,21996800000.0,12429100000.0,10470600000.0,0.0,-2003100000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2019.0,Q1,,2019-03-31,2019-04-25 21:45:26+00:00,629600000.0,1073700000.0,832400000.0,24800000.0,1977700000.0,68000000.0,0.0,4948100000.0,330800000.0,,11431600000.0,115100000.0,6801500000.0,115100000.0,7989700000.0,3100000.0,1051800000.0,302900000.0,,79500000.0,685900000.0,560500000.0,4857500000.0,1595600000.0,21782000000.0,7919500000.0,1444600000.0,3467900000.0,7919500000.0,7922600000.0,13859400000.0,21782000000.0,12347700000.0,10391500000.0,0.0,-1910900000.0
Republic Services Inc,RSG,NKNQHM6BLECKVOQP7O46,1060391,2020.0,Q1,,2020-03-31,2020-05-05 20:29:41+00:00,660600000.0,1095300000.0,874700000.0,-17600000.0,1979100000.0,281600000.0,0.0,5016600000.0,342900000.0,,11667500000.0,130000000.0,8952200000.0,117700000.0,8442000000.0,3000000.0,1191900000.0,377000000.0,,77900000.0,797800000.0,684900000.0,5433600000.0,24500000.0,22908900000.0,8117200000.0,1753900000.0,1980600000.0,8117200000.0,8120200000.0,14788700000.0,22908900000.0,12713000000.0,12808100000.0,0.0,-2315400000.0
