company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofplantpropertyandequipment
Big Lots Inc,BIG,,768835,2010.0,Q2YTD,2010-01-31,2010-07-31,2011-09-07 16:24:26+00:00,0.0,,69243000.0,38000.0,36169000.0,,,-8782000.0,,61000.0,-200391000.0,-50303000.0,137672000.0,,-200391000.0,-50303000.0,137672000.0,-113022000.0,94775000.0,94775000.0,15510000.0,43271000.0,-8021000.0,,-42618000.0,-1263000.0,-242460000.0,336000.0
Big Lots Inc,BIG,,768835,2010.0,Q1,2010-01-31,2010-05-01,2011-06-07 16:03:23+00:00,,,22922000.0,41000.0,18275000.0,,,24845000.0,,62000.0,-119119000.0,-11427000.0,107761000.0,,-119119000.0,-11427000.0,107761000.0,-22785000.0,55898000.0,55898000.0,8743000.0,40094000.0,-9000.0,,-11484000.0,-646000.0,-158629000.0,66000.0
Big Lots Inc,BIG,,768835,2011.0,Q4,2011-10-30,2012-01-28,,,,,,26946000.0,77000.0,-85000.0,149294000.0,,-219041000.0,-261425000.0,-28797000.0,298907000.0,,-261425000.0,-28797000.0,298907000.0,8600000.0,114720000.0,114720000.0,7947000.0,4303000.0,-122000.0,,-28974000.0,-451000.0,-46236000.0,222000.0
Big Lots Inc,BIG,,768835,2011.0,FY,2011-01-30,2012-01-28,2014-04-01 16:02:19+00:00,,,,,82851000.0,1835000.0,-496000.0,623000.0,,66179000.0,-306255000.0,-120712000.0,318471000.0,,-306255000.0,-120712000.0,318471000.0,-108992000.0,207064000.0,207064000.0,27933000.0,13110000.0,7879000.0,,-131293000.0,-21587000.0,-363957000.0,867000.0
Big Lots Inc,BIG,,768835,2011.0,Q3TTM,2010-10-31,2011-10-29,,,,-89407000.0,-167000.0,75529000.0,1758000.0,-411000.0,7421000.0,,156719000.0,-173674000.0,-115353000.0,298605000.0,,-173674000.0,-115353000.0,298605000.0,9167000.0,202399000.0,202399000.0,13256000.0,9079000.0,7998000.0,,-126012000.0,-21734000.0,-317738000.0,903000.0
Big Lots Inc,BIG,,768835,2011.0,Q3YTD,2011-01-30,2011-10-29,2012-12-05 17:20:45+00:00,,,,,55905000.0,1758000.0,-411000.0,-148671000.0,,285220000.0,-44830000.0,-91915000.0,19564000.0,,-44830000.0,-91915000.0,19564000.0,-117592000.0,92344000.0,92344000.0,19986000.0,8807000.0,8001000.0,,-102319000.0,-21136000.0,-317721000.0,645000.0
Big Lots Inc,BIG,,768835,2011.0,Q3,2011-07-31,2011-10-29,,,,,,16729000.0,478000.0,-411000.0,-118727000.0,,224700000.0,147610000.0,-54020000.0,-91061000.0,,147610000.0,-54020000.0,-91061000.0,2118000.0,4190000.0,4190000.0,6747000.0,691000.0,-2000.0,,-54815000.0,-714000.0,-77067000.0,319000.0
Big Lots Inc,BIG,,768835,2011.0,Q2TTM,2010-08-01,2011-07-30,,,,-69243000.0,-38000.0,77048000.0,1280000.0,,-18455000.0,,60555000.0,-298948000.0,-102144000.0,288210000.0,,-298948000.0,-102144000.0,288210000.0,-112882000.0,215903000.0,215903000.0,13714000.0,11136000.0,7734000.0,,-112449000.0,-21622000.0,-349017000.0,1291000.0
Big Lots Inc,BIG,,768835,2011.0,Q2,2011-05-01,2011-07-30,,,,,,19872000.0,1280000.0,,-77992000.0,,60400000.0,-192350000.0,-18796000.0,-14920000.0,,-192350000.0,-18796000.0,-14920000.0,-226066000.0,35683000.0,35683000.0,7517000.0,3101000.0,8005000.0,,-28307000.0,-19823000.0,-236028000.0,226000.0
Big Lots Inc,BIG,,768835,2011.0,Q2YTD,2011-01-30,2011-07-30,2012-09-05 16:06:15+00:00,,,,,39176000.0,1280000.0,0.0,-29944000.0,,60520000.0,-192440000.0,-37895000.0,110625000.0,,-192440000.0,-37895000.0,110625000.0,-119710000.0,88154000.0,88154000.0,13239000.0,8116000.0,8003000.0,,-47504000.0,-20422000.0,-240654000.0,326000.0
Big Lots Inc,BIG,,768835,2011.0,Q1TTM,2010-05-02,2011-04-30,,,,-22922000.0,-41000.0,75070000.0,,,25910000.0,,154000.0,-187870000.0,-122224000.0,333041000.0,,-187870000.0,-122224000.0,333041000.0,22947000.0,219097000.0,219097000.0,12964000.0,11212000.0,-8283000.0,,-115276000.0,-2416000.0,-196820000.0,1335000.0
Big Lots Inc,BIG,,768835,2011.0,Q1,2011-01-30,2011-04-30,2012-06-06 16:03:35+00:00,,,,,19304000.0,,0.0,48048000.0,,120000.0,-90000.0,-19099000.0,125545000.0,,-90000.0,-19099000.0,125545000.0,106356000.0,52471000.0,52471000.0,5722000.0,5015000.0,-2000.0,,-19197000.0,-599000.0,-4626000.0,100000.0
Big Lots Inc,BIG,,768835,2012.0,FY,2012-01-29,2013-02-02,2015-03-31 16:04:13+00:00,,,,,95602000.0,,-468000.0,-6551000.0,,105653000.0,-158274000.0,-130357000.0,281133000.0,,-158274000.0,-130357000.0,281133000.0,-7966000.0,177121000.0,177121000.0,14961000.0,41432000.0,4000.0,0.0,-131273000.0,-1321000.0,-304038000.0,912000.0
Big Lots Inc,BIG,,768835,2012.0,Q4,2012-10-28,2013-02-02,,,,,,24911000.0,,21000.0,166072000.0,,-291900000.0,-291992000.0,-30743000.0,317038000.0,,-291992000.0,-30743000.0,317038000.0,-5676000.0,120287000.0,120287000.0,5768000.0,185000.0,23000.0,,-30891000.0,-277000.0,,125000.0
Big Lots Inc,BIG,,768835,2012.0,Q3TTM,2011-10-30,2012-10-27,,,,,,97637000.0,77000.0,-574000.0,-23329000.0,,178512000.0,-127707000.0,-128411000.0,263002000.0,,-127707000.0,-128411000.0,263002000.0,6310000.0,171554000.0,171554000.0,17140000.0,45550000.0,-141000.0,,-129356000.0,-1495000.0,-350274000.0,1009000.0
Big Lots Inc,BIG,,768835,2012.0,Q3,2012-07-29,2012-10-27,,,,,,23937000.0,,-340000.0,-143800000.0,,220299000.0,168913000.0,-39341000.0,-124654000.0,,168913000.0,-39341000.0,-124654000.0,4578000.0,-5987000.0,-5987000.0,1196000.0,171000.0,-6000.0,,-39661000.0,-278000.0,-51279000.0,326000.0
Big Lots Inc,BIG,,768835,2012.0,Q3YTD,2012-01-29,2012-10-27,2013-12-11 16:04:13+00:00,,,,,70691000.0,,-489000.0,-172623000.0,,397553000.0,133718000.0,-99614000.0,-35905000.0,,133718000.0,-99614000.0,-35905000.0,-2290000.0,56834000.0,56834000.0,9193000.0,41247000.0,-19000.0,,-100382000.0,-1044000.0,-304038000.0,787000.0
Big Lots Inc,BIG,,768835,2012.0,Q2TTM,2011-07-31,2012-07-28,,,,,,90429000.0,555000.0,-645000.0,1744000.0,,182913000.0,-149010000.0,-143090000.0,296595000.0,,-149010000.0,-143090000.0,296595000.0,3850000.0,181731000.0,181731000.0,22691000.0,46070000.0,-137000.0,,-144510000.0,-1931000.0,-376062000.0,1002000.0
Big Lots Inc,BIG,,768835,2012.0,Q2,2012-04-29,2012-07-28,,,,,,23862000.0,,-228000.0,-89192000.0,,176940000.0,58453000.0,-42284000.0,-36833000.0,,58453000.0,-42284000.0,-36833000.0,-20892000.0,22075000.0,22075000.0,6422000.0,1054000.0,-3000.0,,-42433000.0,65575000.0,-185116000.0,152000.0
Big Lots Inc,BIG,,768835,2012.0,Q2YTD,2012-01-29,2012-07-28,2013-09-10 16:12:24+00:00,,,,,46754000.0,,-149000.0,-28823000.0,,177254000.0,-35195000.0,-60273000.0,88749000.0,,-35195000.0,-60273000.0,88749000.0,-6868000.0,62821000.0,62821000.0,7997000.0,41076000.0,-13000.0,,-60721000.0,-766000.0,-252759000.0,461000.0
Big Lots Inc,BIG,,768835,2012.0,Q1TTM,2011-05-01,2012-04-28,,,,,,86439000.0,1835000.0,-417000.0,12944000.0,,66373000.0,-399813000.0,-119602000.0,318508000.0,,-399813000.0,-119602000.0,318508000.0,-201324000.0,195339000.0,195339000.0,23786000.0,48117000.0,7871000.0,,-130384000.0,-87329000.0,-426974000.0,1076000.0
Big Lots Inc,BIG,,768835,2012.0,Q1,2012-01-29,2012-04-28,2013-06-12 16:01:57+00:00,,,,,22892000.0,,79000.0,60369000.0,,314000.0,-93648000.0,-17989000.0,125582000.0,,-93648000.0,-17989000.0,125582000.0,14024000.0,40746000.0,40746000.0,1575000.0,40022000.0,-10000.0,,-18288000.0,-66341000.0,-67643000.0,309000.0
Big Lots Inc,BIG,,768835,2013.0,FY,2013-02-03,2014-02-01,2016-03-29 16:05:09+00:00,,,,,102196000.0,,-1595000.0,-63650000.0,,195000.0,-91196000.0,-97495000.0,198334000.0,,-91196000.0,-97495000.0,198334000.0,8048000.0,125295000.0,125295000.0,34493000.0,5007000.0,31000.0,0.0,-104786000.0,-96184000.0,-214000.0,7260000.0
Big Lots Inc,BIG,,768835,2013.0,Q4,2013-11-03,2014-02-01,,,,,,26730000.0,,-1262000.0,134003000.0,,-152605000.0,-246380000.0,-20887000.0,269432000.0,,-246380000.0,-20887000.0,269432000.0,903000.0,84353000.0,84353000.0,24346000.0,659000.0,17000.0,,-21080000.0,-94434000.0,,176000.0
Big Lots Inc,BIG,,768835,2013.0,Q3TTM,2012-10-28,2013-11-02,,,,,,100377000.0,,-312000.0,-31581000.0,,-139100000.0,-136808000.0,-107351000.0,245940000.0,,-136808000.0,-107351000.0,245940000.0,1469000.0,161229000.0,161229000.0,15915000.0,4533000.0,37000.0,,-114597000.0,-2027000.0,-214000.0,7209000.0
Big Lots Inc,BIG,,768835,2013.0,Q3,2013-08-04,2013-11-02,,,,,,25981000.0,,-7000.0,-170839000.0,,152800000.0,183546000.0,-26507000.0,-153116000.0,,183546000.0,-26507000.0,-153116000.0,3916000.0,-9517000.0,-9517000.0,1259000.0,1447000.0,27000.0,,-32016000.0,29299000.0,,5482000.0
Big Lots Inc,BIG,,768835,2013.0,Q3YTD,2013-02-03,2013-11-02,2014-12-10 16:13:27+00:00,,,,,75466000.0,,-333000.0,-197653000.0,,152800000.0,155184000.0,-76608000.0,-71098000.0,,155184000.0,-76608000.0,-71098000.0,7145000.0,40942000.0,40942000.0,10147000.0,4348000.0,14000.0,0.0,-83706000.0,-1750000.0,-214000.0,7084000.0
Big Lots Inc,BIG,,768835,2013.0,Q2TTM,2012-07-29,2013-08-03,,,,,,98333000.0,,-645000.0,-4542000.0,,-71601000.0,-151441000.0,-120185000.0,274402000.0,,-151441000.0,-120185000.0,274402000.0,2131000.0,164759000.0,164759000.0,15852000.0,3257000.0,4000.0,,-122242000.0,-31604000.0,-51493000.0,2053000.0
Big Lots Inc,BIG,,768835,2013.0,Q2,2013-05-05,2013-08-03,,,,,,24634000.0,,-218000.0,-24702000.0,,,4802000.0,-34278000.0,21835000.0,,4802000.0,-34278000.0,21835000.0,-7859000.0,18126000.0,18126000.0,3777000.0,1755000.0,,,-34409000.0,3261000.0,-214000.0,131000.0
Big Lots Inc,BIG,,768835,2013.0,Q2YTD,2013-02-03,2013-08-03,2014-09-10 16:04:43+00:00,,,,,49485000.0,,-326000.0,-26814000.0,,,-28362000.0,-50101000.0,82018000.0,,-28362000.0,-50101000.0,82018000.0,3229000.0,50459000.0,50459000.0,8888000.0,2901000.0,-13000.0,0.0,-51690000.0,-31049000.0,-214000.0,1602000.0
Big Lots Inc,BIG,,768835,2013.0,Q1TTM,2012-04-29,2013-05-04,,,,,,97561000.0,,-655000.0,-69032000.0,,105339000.0,-97790000.0,-128191000.0,215734000.0,,-97790000.0,-128191000.0,215734000.0,-10902000.0,168708000.0,168708000.0,18497000.0,2556000.0,1000.0,,-130266000.0,30710000.0,-236395000.0,2074000.0
Big Lots Inc,BIG,,768835,2013.0,Q1,2013-02-03,2013-05-04,2014-06-11 16:07:43+00:00,,,,,24851000.0,,-108000.0,-2112000.0,,,-33164000.0,-15823000.0,60183000.0,,-33164000.0,-15823000.0,60183000.0,11088000.0,32333000.0,32333000.0,5111000.0,1146000.0,-13000.0,,-17281000.0,-34310000.0,0.0,1471000.0
Big Lots Inc,BIG,,768835,2014.0,FY,2014-02-02,2015-01-31,2017-03-28 16:05:53+00:00,,,,,105849000.0,,5139000.0,81198000.0,,62000.0,-249320000.0,-90749000.0,318562000.0,,-249320000.0,-90749000.0,318562000.0,-16368000.0,114276000.0,114276000.0,17239000.0,46382000.0,-72000.0,-27828000.0,-93460000.0,-17265000.0,-250671000.0,2783000.0
Big Lots Inc,BIG,,768835,2014.0,Q4,2014-11-02,2015-01-31,,,,,,27562000.0,,,126591000.0,,-206400000.0,-247570000.0,-18841000.0,256184000.0,,-247570000.0,-18841000.0,256184000.0,-10227000.0,94431000.0,94431000.0,7600000.0,5248000.0,10000.0,-9005000.0,-18901000.0,-16562000.0,-20851000.0,50000.0
Big Lots Inc,BIG,,768835,2014.0,Q3TTM,2013-11-03,2014-11-01,,,,,,105017000.0,,3877000.0,88610000.0,,53857000.0,-248130000.0,-92795000.0,331810000.0,,-248130000.0,-92795000.0,331810000.0,-5238000.0,104198000.0,104198000.0,33985000.0,41793000.0,-65000.0,-18823000.0,-95639000.0,-95137000.0,-229820000.0,2909000.0
Big Lots Inc,BIG,,768835,2014.0,Q3YTD,2014-02-02,2014-11-01,2015-12-09 16:05:30+00:00,,,,,78287000.0,,5139000.0,-45393000.0,,206462000.0,-1750000.0,-71908000.0,62378000.0,,-1750000.0,-71908000.0,62378000.0,-6141000.0,19845000.0,19845000.0,9639000.0,41134000.0,-82000.0,-18823000.0,-74559000.0,-703000.0,-229820000.0,2733000.0
Big Lots Inc,BIG,,768835,2014.0,Q3,2014-08-03,2014-11-01,,,,,,26639000.0,,,-119308000.0,,206422000.0,129546000.0,-34300000.0,-94791000.0,,129546000.0,-34300000.0,-94791000.0,455000.0,-3441000.0,-3441000.0,1319000.0,16713000.0,-7000.0,-9457000.0,-36118000.0,20265000.0,-104397000.0,1825000.0
Big Lots Inc,BIG,,768835,2014.0,Q2TTM,2013-08-04,2014-08-02,,,,,,104359000.0,,3870000.0,37079000.0,,235000.0,-194130000.0,-85002000.0,273485000.0,,-194130000.0,-85002000.0,273485000.0,-1777000.0,98122000.0,98122000.0,33925000.0,26527000.0,-31000.0,-9366000.0,-91537000.0,-86103000.0,-125423000.0,6566000.0
Big Lots Inc,BIG,,768835,2014.0,Q2YTD,2014-02-02,2014-08-02,2015-09-09 16:18:51+00:00,,,,,51648000.0,,5139000.0,73915000.0,,40000.0,-131296000.0,-37608000.0,157169000.0,,-131296000.0,-37608000.0,157169000.0,-6596000.0,23286000.0,23286000.0,8320000.0,24421000.0,-75000.0,-9366000.0,-38441000.0,-20968000.0,-125423000.0,908000.0
Big Lots Inc,BIG,,768835,2014.0,Q2,2014-05-04,2014-08-02,,,,,,26111000.0,,-119000.0,4795000.0,,17000.0,-37888000.0,-22124000.0,55003000.0,,-37888000.0,-22124000.0,55003000.0,-5128000.0,19938000.0,19938000.0,4159000.0,17349000.0,-1000.0,-9366000.0,-22401000.0,2667000.0,-48555000.0,278000.0
Big Lots Inc,BIG,,768835,2014.0,Q1TTM,2013-05-05,2014-05-03,,,,,,102882000.0,,3771000.0,7582000.0,,218000.0,-151440000.0,-97156000.0,240317000.0,,-151440000.0,-97156000.0,240317000.0,-4508000.0,96310000.0,96310000.0,33543000.0,10933000.0,-30000.0,,-103545000.0,-85509000.0,-77082000.0,6419000.0
Big Lots Inc,BIG,,768835,2014.0,Q1,2014-02-02,2014-05-03,2015-06-10 16:05:00+00:00,,,,,25537000.0,,5258000.0,69120000.0,,23000.0,-93408000.0,-15484000.0,102166000.0,,-93408000.0,-15484000.0,102166000.0,-1468000.0,3348000.0,3348000.0,4161000.0,7072000.0,-74000.0,0.0,-16040000.0,-23635000.0,-76868000.0,630000.0
Big Lots Inc,BIG,,768835,2015.0,FY,2015-02-01,2016-01-30,2018-04-03 16:07:45+00:00,,,,,108054000.0,,,78073000.0,,720000.0,-227276000.0,-113193000.0,342352000.0,,-227276000.0,-113193000.0,342352000.0,1883000.0,142873000.0,142873000.0,13352000.0,17613000.0,23000.0,-38530000.0,-125989000.0,-5212000.0,-201867000.0,12773000.0
Big Lots Inc,BIG,,768835,2015.0,Q4,2015-11-01,2016-01-30,,,,,,26876000.0,,,160714000.0,,-272110000.0,-282536000.0,-14895000.0,290034000.0,,-282536000.0,-14895000.0,290034000.0,-7397000.0,94532000.0,94532000.0,7912000.0,42000.0,31000.0,-9332000.0,-14968000.0,-1118000.0,-18000.0,42000.0
Big Lots Inc,BIG,,768835,2015.0,Q3YTD,2015-02-01,2015-10-31,2016-12-07 16:05:11+00:00,,,,,81178000.0,,,-82641000.0,,272830000.0,55260000.0,-98298000.0,52318000.0,,55260000.0,-98298000.0,52318000.0,9280000.0,48341000.0,48341000.0,5440000.0,17571000.0,-8000.0,-29198000.0,-111021000.0,-4094000.0,-201849000.0,12731000.0
Big Lots Inc,BIG,,768835,2015.0,Q3TTM,2014-11-02,2015-10-31,,,,,,108740000.0,,,43950000.0,,66430000.0,-192310000.0,-117139000.0,308502000.0,,-192310000.0,-117139000.0,308502000.0,-947000.0,142772000.0,142772000.0,13040000.0,22819000.0,2000.0,-38203000.0,-129922000.0,-20656000.0,-222700000.0,12781000.0
Big Lots Inc,BIG,,768835,2015.0,Q3,2015-08-02,2015-10-31,,,,,,26849000.0,,,-84887000.0,,111720000.0,102519000.0,-33996000.0,-64345000.0,,102519000.0,-33996000.0,-64345000.0,4178000.0,-1508000.0,-1508000.0,-4799000.0,1353000.0,-1000.0,-9267000.0,-34372000.0,-1189000.0,-98000.0,377000.0
Big Lots Inc,BIG,,768835,2015.0,Q2YTD,2015-02-01,2015-08-01,2016-09-07 16:08:56+00:00,,,,,54329000.0,,,2246000.0,,161110000.0,-47259000.0,-64302000.0,116663000.0,,-47259000.0,-64302000.0,116663000.0,5102000.0,49849000.0,49849000.0,10239000.0,16218000.0,-7000.0,-19931000.0,-76649000.0,-2905000.0,-201751000.0,12354000.0
Big Lots Inc,BIG,,768835,2015.0,Q2TTM,2014-08-03,2015-08-01,,,,,,108530000.0,,,9529000.0,,161132000.0,-165283000.0,-117443000.0,278056000.0,,-165283000.0,-117443000.0,278056000.0,-4670000.0,140839000.0,140839000.0,19158000.0,38179000.0,-4000.0,-38393000.0,-131668000.0,798000.0,-326999000.0,14229000.0
Big Lots Inc,BIG,,768835,2015.0,Q2,2015-05-03,2015-08-01,,,,,,26264000.0,,,-20929000.0,,161097000.0,-3416000.0,-35550000.0,29138000.0,,-3416000.0,-35550000.0,29138000.0,-9828000.0,17636000.0,17636000.0,6167000.0,235000.0,21000.0,-9734000.0,-37329000.0,19324000.0,-174338000.0,1758000.0
Big Lots Inc,BIG,,768835,2015.0,Q1,2015-02-01,2015-05-02,2016-06-08 16:03:40+00:00,,,,,28065000.0,,,23175000.0,,13000.0,-43843000.0,-28752000.0,87525000.0,,-43843000.0,-28752000.0,87525000.0,14930000.0,32213000.0,32213000.0,4072000.0,15983000.0,-28000.0,-10197000.0,-39320000.0,-22229000.0,-27413000.0,10596000.0
Big Lots Inc,BIG,,768835,2016.0,FY,2016-01-31,2017-01-28,2019-04-02 16:06:03+00:00,0.0,,,,108315000.0,,,18676000.0,,44313000.0,-230204000.0,-84701000.0,311925000.0,,-230204000.0,-84701000.0,311925000.0,-2980000.0,152828000.0,152828000.0,32106000.0,22767000.0,20000.0,-38466000.0,-89782000.0,-4514000.0,-254304000.0,5061000.0
Big Lots Inc,BIG,,768835,2016.0,Q4,2016-10-30,2017-01-28,,,,,,26502000.0,,,138221000.0,,-256501000.0,-264109000.0,-12859000.0,268389000.0,,-264109000.0,-12859000.0,268389000.0,-8579000.0,90078000.0,90078000.0,13588000.0,3104000.0,23000.0,-9297000.0,-17677000.0,-1400000.0,-15000.0,4795000.0
Big Lots Inc,BIG,,768835,2016.0,Q3YTD,2016-01-31,2016-10-29,2017-12-06 16:07:36+00:00,,,,,81813000.0,,,-119545000.0,,300814000.0,33905000.0,-71842000.0,43536000.0,,33905000.0,-71842000.0,43536000.0,5599000.0,62750000.0,62750000.0,18518000.0,19663000.0,-3000.0,-29169000.0,-72105000.0,-3114000.0,-254289000.0,266000.0
Big Lots Inc,BIG,,768835,2016.0,Q3TTM,2015-11-01,2016-10-29,,,,,,108689000.0,,,41169000.0,,28704000.0,-248631000.0,-86737000.0,333570000.0,,-248631000.0,-86737000.0,333570000.0,-1798000.0,157282000.0,157282000.0,26430000.0,19705000.0,28000.0,-38501000.0,-87073000.0,-4232000.0,-254307000.0,308000.0
Big Lots Inc,BIG,,768835,2016.0,Q3,2016-07-31,2016-10-29,,,,,,27226000.0,,,-98349000.0,,104998000.0,96150000.0,-26812000.0,-67964000.0,,96150000.0,-26812000.0,-67964000.0,1374000.0,1376000.0,1376000.0,1783000.0,1479000.0,-1000.0,-9290000.0,-26858000.0,-869000.0,-168000.0,47000.0
Big Lots Inc,BIG,,768835,2016.0,Q2YTD,2016-01-31,2016-07-30,2017-09-06 16:06:03+00:00,,,,,54587000.0,,,-21196000.0,,195816000.0,-62245000.0,-45030000.0,111500000.0,,-62245000.0,-45030000.0,111500000.0,4225000.0,61374000.0,61374000.0,16735000.0,18184000.0,-2000.0,-19879000.0,-45247000.0,-2245000.0,-254121000.0,219000.0
