company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,assetretirementandlitigationobligation,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,customerdeposits,dividendspayable,employeebenefitassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
NiSource Inc,NI,,1111711,2009.0,FY,,2009-12-31,2011-02-28 14:19:33+00:00,502300000.0,881100000.0,146100000.0,8387100000.0,-45900000.0,1697000000.0,16400000.0,,4060400000.0,247700000.0,24900000.0,212900000.0,23600000.0,301200000.0,200000.0,19800000.0,3677300000.0,19075100000.0,319600000.0,5969100000.0,295000000.0,547000000.0,10688000000.0,,80900000.0,2057800000.0,1134200000.0,404800000.0,766900000.0,1400000.0,126000000.0,2033800000.0,322800000.0,14600000.0,6200000.0,174700000.0,865500000.0,822700000.0,173300000.0,19271700000.0,4854100000.0,2223600000.0,3149600000.0,4854100000.0,4854100000.0,14417600000.0,19271700000.0,6360100000.0,11268000000.0,,-25900000.0
NiSource Inc,NI,,1111711,2010.0,FY,,2010-12-31,2012-02-24 14:26:10+00:00,581800000.0,1142000000.0,86000000.0,8492600000.0,-57900000.0,1734600000.0,9200000.0,0.0,4106700000.0,28200000.0,99000000.0,221100000.0,23300000.0,318100000.0,100000.0,35100000.0,3677300000.0,19494900000.0,308600000.0,5936100000.0,340600000.0,428000000.0,11097000000.0,,68900000.0,2226800000.0,1039600000.0,385300000.0,876600000.0,,114400000.0,2021000000.0,343600000.0,7900000.0,,202900000.0,876100000.0,1416700000.0,159500000.0,19913400000.0,4897500000.0,2425900000.0,3666300000.0,4897500000.0,4897500000.0,15015900000.0,19913400000.0,6390500000.0,11349600000.0,,-27400000.0
NiSource Inc,NI,,1111711,2010.0,Q3,,2010-09-30,2010-10-29 12:00:51+00:00,242900000.0,591000000.0,73200000.0,8445000000.0,-57400000.0,1696600000.0,10900000.0,,4094200000.0,30800000.0,97600000.0,168400000.0,7600000.0,290500000.0,64200000.0,20200000.0,3677300000.0,19366500000.0,311400000.0,5964300000.0,346300000.0,570500000.0,10921500000.0,,76900000.0,2242800000.0,1029500000.0,433400000.0,836500000.0,0.0,85600000.0,2045000000.0,386200000.0,8200000.0,0.0,276500000.0,868500000.0,1451500000.0,215600000.0,19525400000.0,4877900000.0,2195500000.0,3251200000.0,4877900000.0,4877900000.0,14647500000.0,19525400000.0,6408400000.0,11396300000.0,,-27400000.0
NiSource Inc,NI,,1111711,2010.0,Q2,,2010-06-30,2010-08-03 13:32:06+00:00,278900000.0,678000000.0,83900000.0,8547300000.0,-60400000.0,1728600000.0,7400000.0,,4083200000.0,48200000.0,26400000.0,227800000.0,7600000.0,196500000.0,64100000.0,22900000.0,3677300000.0,19314200000.0,314100000.0,5977300000.0,269800000.0,382900000.0,10800000000.0,,75600000.0,2110900000.0,1190500000.0,397100000.0,748200000.0,0.0,130600000.0,2061800000.0,352900000.0,8800000.0,0.0,212700000.0,899500000.0,931600000.0,188900000.0,19048100000.0,4894900000.0,1893400000.0,2717400000.0,4894900000.0,4894900000.0,14153200000.0,19048100000.0,6354700000.0,11435800000.0,,-27400000.0
NiSource Inc,NI,,1111711,2011.0,FY,,2011-12-31,2013-02-19 11:56:41+00:00,434800000.0,915500000.0,43900000.0,8651900000.0,-59700000.0,1810300000.0,11500000.0,0.0,4170500000.0,58600000.0,900000.0,220900000.0,26600000.0,313600000.0,,31500000.0,3677300000.0,20299700000.0,297600000.0,6267100000.0,355600000.0,565100000.0,11779200000.0,,78900000.0,2570900000.0,953800000.0,452200000.0,749000000.0,26100000.0,112300000.0,2297800000.0,383600000.0,200000.0,,160600000.0,917000000.0,1686700000.0,137200000.0,20708300000.0,4997300000.0,2269100000.0,3646400000.0,4997300000.0,4997300000.0,15711000000.0,20708300000.0,6660000000.0,12064600000.0,,-30500000.0
NiSource Inc,NI,,1111711,2011.0,Q3,,2011-09-30,2011-10-28 12:07:59+00:00,244400000.0,605200000.0,28900000.0,8672300000.0,-54400000.0,1784200000.0,22200000.0,0.0,4152200000.0,83700000.0,1200000.0,157800000.0,23300000.0,281300000.0,64700000.0,43600000.0,3677300000.0,20095500000.0,300400000.0,6337300000.0,364500000.0,595300000.0,11548700000.0,,79000000.0,2460300000.0,874400000.0,319800000.0,693200000.0,,67700000.0,1944800000.0,329700000.0,2300000.0,,180100000.0,922600000.0,1242200000.0,136700000.0,19742100000.0,4990000000.0,1860500000.0,2887200000.0,4990000000.0,4990000000.0,14752100000.0,19742100000.0,6332900000.0,11864900000.0,,-30400000.0
NiSource Inc,NI,,1111711,2011.0,Q2,,2011-06-30,2011-08-02 11:01:36+00:00,316200000.0,756500000.0,46000000.0,8602900000.0,-54500000.0,1763700000.0,59900000.0,0.0,4135700000.0,126400000.0,1200000.0,179500000.0,23300000.0,183100000.0,64600000.0,42000000.0,3677300000.0,19783800000.0,303100000.0,6340000000.0,348000000.0,409900000.0,11295000000.0,,75500000.0,2400400000.0,919600000.0,247000000.0,604200000.0,,114400000.0,1933500000.0,285600000.0,2300000.0,,154600000.0,952600000.0,900400000.0,116000000.0,19346300000.0,5003400000.0,1745100000.0,2558100000.0,5003400000.0,5003400000.0,14342900000.0,19346300000.0,6306200000.0,11784800000.0,,-30400000.0
NiSource Inc,NI,,1111711,2011.0,Q1,,2011-03-31,2011-05-03 12:21:50+00:00,429600000.0,1128700000.0,68200000.0,8528000000.0,-56700000.0,1752100000.0,62500000.0,,4122900000.0,99600000.0,20400000.0,244400000.0,23300000.0,181600000.0,64500000.0,38500000.0,3677300000.0,19668600000.0,305900000.0,5927600000.0,338900000.0,216900000.0,11140600000.0,,72400000.0,2372700000.0,944700000.0,257700000.0,624300000.0,,61200000.0,1990100000.0,298900000.0,2300000.0,,164900000.0,978300000.0,1299400000.0,134100000.0,19478800000.0,5014300000.0,1985200000.0,3096100000.0,5014300000.0,5014300000.0,14464500000.0,19478800000.0,6353000000.0,11368400000.0,,-30200000.0
NiSource Inc,NI,,1111711,2012.0,FY,,2012-12-31,2014-02-18 10:20:54+00:00,538900000.0,958600000.0,42200000.0,8986400000.0,-65500000.0,1753700000.0,36300000.0,0.0,4600700000.0,64900000.0,130900000.0,235500000.0,6100000.0,269600000.0,,,3677300000.0,21642300000.0,286600000.0,6819100000.0,437700000.0,495700000.0,12915900000.0,,84100000.0,2978100000.0,1107300000.0,565000000.0,635700000.0,133900000.0,242300000.0,2159500000.0,228800000.0,,,46800000.0,1059600000.0,1284100000.0,500000.0,21844700000.0,5554300000.0,2367700000.0,3319300000.0,5554300000.0,5554300000.0,16290400000.0,21844700000.0,6561100000.0,12971100000.0,,-40500000.0
NiSource Inc,NI,,1111711,2012.0,Q3,,2012-09-30,2012-11-02 06:32:15+00:00,300100000.0,557100000.0,36800000.0,8956800000.0,-56800000.0,1769100000.0,12300000.0,0.0,4582400000.0,83500000.0,56000000.0,172000000.0,26600000.0,263600000.0,74300000.0,41700000.0,3677300000.0,21303800000.0,289400000.0,6819700000.0,411700000.0,539700000.0,12542700000.0,,108800000.0,2784300000.0,939700000.0,504900000.0,638700000.0,,82900000.0,2036900000.0,279100000.0,200000.0,,65100000.0,925700000.0,1048600000.0,103600000.0,20838600000.0,5410800000.0,1838700000.0,2727100000.0,5410800000.0,5410800000.0,15427800000.0,20838600000.0,6457200000.0,12700700000.0,,-40500000.0
NiSource Inc,NI,,1111711,2012.0,Q1,,2012-03-31,2012-05-01 12:26:05+00:00,380700000.0,806700000.0,37000000.0,8805900000.0,-60900000.0,1764600000.0,38500000.0,0.0,4201800000.0,84900000.0,700000.0,237300000.0,26600000.0,215100000.0,65300000.0,34900000.0,3677300000.0,20571100000.0,294900000.0,5834400000.0,361300000.0,354200000.0,11902000000.0,,80700000.0,2678600000.0,946000000.0,478600000.0,586300000.0,,70200000.0,2205000000.0,342700000.0,200000.0,,149700000.0,980000000.0,2015000000.0,141900000.0,20445900000.0,5080500000.0,1970300000.0,3718400000.0,5080500000.0,5080500000.0,15365400000.0,20445900000.0,6573600000.0,11647000000.0,,-40400000.0
NiSource Inc,NI,,1111711,2013.0,FY,,2013-12-31,2015-02-18 10:36:47+00:00,619000000.0,1076400000.0,59000000.0,9256500000.0,-43600000.0,1844200000.0,26800000.0,0.0,4693300000.0,50700000.0,175300000.0,254800000.0,6200000.0,262600000.0,,,3666200000.0,23303700000.0,275700000.0,7593200000.0,577700000.0,500400000.0,14365100000.0,,109000000.0,3298700000.0,527500000.0,372300000.0,548900000.0,,136400000.0,1610000000.0,216300000.0,,,8000000.0,1285500000.0,1240800000.0,,22653900000.0,5886600000.0,2159200000.0,3178400000.0,5886600000.0,5886600000.0,16767300000.0,22653900000.0,6129600000.0,13588900000.0,,-48600000.0
NiSource Inc,NI,,1111711,2013.0,Q3,,2013-09-30,2013-10-31 10:01:05+00:00,369600000.0,675300000.0,34200000.0,9258600000.0,-60400000.0,1791400000.0,14900000.0,0.0,4676100000.0,53000000.0,6400000.0,181300000.0,6100000.0,249200000.0,78300000.0,,3666200000.0,22869700000.0,278400000.0,7089100000.0,529400000.0,594500000.0,13912400000.0,,118000000.0,3155400000.0,1003100000.0,415000000.0,600300000.0,0.0,71600000.0,1952200000.0,220600000.0,,,18300000.0,1133800000.0,1362000000.0,21100000.0,22084100000.0,5700900000.0,1745500000.0,3005600000.0,5700900000.0,5700900000.0,16383200000.0,22084100000.0,6426200000.0,13377600000.0,,-48600000.0
NiSource Inc,NI,,1111711,2013.0,Q2,,2013-06-30,2013-07-31 09:47:49+00:00,393000000.0,797600000.0,43100000.0,9169700000.0,-62000000.0,1777600000.0,44500000.0,0.0,4649100000.0,69700000.0,6400000.0,202100000.0,6100000.0,164700000.0,78100000.0,,3666200000.0,22346000000.0,281200000.0,7616700000.0,468500000.0,419700000.0,13473900000.0,,129300000.0,3085600000.0,1020300000.0,370500000.0,537600000.0,0.0,125200000.0,2024200000.0,221400000.0,,,29300000.0,1164100000.0,448400000.0,39600000.0,21621600000.0,5702700000.0,1707600000.0,2068000000.0,5702700000.0,5702700000.0,15918900000.0,21621600000.0,6440100000.0,13850900000.0,,-48500000.0
NiSource Inc,NI,,1111711,2013.0,Q1,,2013-03-31,2013-04-30 11:59:14+00:00,527400000.0,1141400000.0,41100000.0,9075400000.0,-62300000.0,1776700000.0,101400000.0,0.0,4630600000.0,105600000.0,80500000.0,258200000.0,6100000.0,167600000.0,74800000.0,,3666200000.0,21910100000.0,283900000.0,6803900000.0,451200000.0,240700000.0,13118900000.0,,88300000.0,3003900000.0,1066600000.0,386700000.0,504900000.0,0.0,68200000.0,2084400000.0,231900000.0,,,23100000.0,1170500000.0,1220500000.0,58000000.0,21636400000.0,5690700000.0,2031800000.0,2974400000.0,5690700000.0,5690700000.0,15945700000.0,21636400000.0,6485700000.0,12971300000.0,,-48100000.0
NiSource Inc,NI,,1111711,2014.0,FY,,2014-12-31,2016-02-18 11:29:02+00:00,610100000.0,949100000.0,22700000.0,6629500000.0,-50600000.0,1515800000.0,24900000.0,0.0,4790800000.0,49000000.0,,169200000.0,172100000.0,280900000.0,,,1690700000.0,17668400000.0,264700000.0,8151500000.0,213100000.0,586200000.0,11057400000.0,,100900000.0,2182900000.0,733900000.0,325900000.0,307100000.0,283400000.0,509700000.0,1623500000.0,206800000.0,7546000000.0,1558400000.0,24900000.0,1494000000.0,1843500000.0,,24589800000.0,6175300000.0,2194400000.0,3964300000.0,6175300000.0,6175300000.0,18414500000.0,24589800000.0,11338000000.0,14450200000.0,,-58900000.0
NiSource Inc,NI,,1111711,2014.0,Q3,,2014-09-30,2014-10-30 10:23:36+00:00,427700000.0,720200000.0,15300000.0,9533200000.0,-41600000.0,1851000000.0,17700000.0,0.0,4767900000.0,27700000.0,231700000.0,189300000.0,6200000.0,257100000.0,82100000.0,,3666200000.0,24775700000.0,267400000.0,8397400000.0,655200000.0,667600000.0,15586500000.0,,123600000.0,3559000000.0,425600000.0,358400000.0,631600000.0,,81700000.0,1523200000.0,297700000.0,,,16000000.0,1339900000.0,1329800000.0,,23710100000.0,6007300000.0,2011600000.0,3048500000.0,6007300000.0,6007300000.0,17702800000.0,23710100000.0,6112000000.0,14654300000.0,,-58900000.0
NiSource Inc,NI,,1111711,2014.0,Q2,,2014-06-30,2014-07-31 09:47:38+00:00,459600000.0,959700000.0,18900000.0,9444200000.0,-41400000.0,1851900000.0,18000000.0,0.0,4737900000.0,58500000.0,,216100000.0,6200000.0,241700000.0,82000000.0,,3666200000.0,24202600000.0,270200000.0,7640600000.0,639000000.0,469100000.0,15088800000.0,,124200000.0,3491000000.0,466100000.0,584700000.0,575300000.0,,142000000.0,1539100000.0,224300000.0,,,9800000.0,1390600000.0,1631100000.0,13200000.0,23257800000.0,6028300000.0,2054500000.0,3431400000.0,6028300000.0,6028300000.0,17229500000.0,23257800000.0,6114500000.0,13798100000.0,,-58800000.0
NiSource Inc,NI,,1111711,2014.0,Q1,,2014-03-31,2014-04-30 09:42:01+00:00,714400000.0,1432600000.0,25500000.0,9358600000.0,-42500000.0,1854100000.0,38000000.0,0.0,4718800000.0,33700000.0,4100000.0,278600000.0,6200000.0,239400000.0,78700000.0,,3666200000.0,23695700000.0,272900000.0,7638500000.0,610200000.0,225600000.0,14657700000.0,,122000000.0,3412300000.0,508100000.0,594500000.0,546000000.0,,75300000.0,1580200000.0,219400000.0,,,10900000.0,1394400000.0,1343000000.0,14400000.0,23107300000.0,6012100000.0,2320100000.0,3340800000.0,6012100000.0,6012100000.0,17095200000.0,23107300000.0,6129500000.0,13754400000.0,,-58600000.0
NiSource Inc,NI,,1111711,2015.0,FY,,2015-12-31,2017-05-08 16:55:36+00:00,433400000.0,681000000.0,37600000.0,6853400000.0,-35100000.0,1604400000.0,15500000.0,0.0,5081200000.0,,,183500000.0,141300000.0,316300000.0,,,1690700000.0,18946900000.0,253700000.0,5948500000.0,194600000.0,536600000.0,12111500000.0,,,2380100000.0,759700000.0,314400000.0,415300000.0,,129000000.0,1664800000.0,298800000.0,,,29700000.0,-1123300000.0,1001100000.0,,17492500000.0,3843500000.0,1577200000.0,2657500000.0,3843500000.0,3843500000.0,13649000000.0,17492500000.0,3803800000.0,10991500000.0,,-79300000.0
NiSource Inc,NI,,1111711,2015.0,Q3,,2015-09-30,2015-11-03 10:28:29+00:00,349200000.0,520200000.0,36800000.0,6811500000.0,-19600000.0,1568300000.0,31700000.0,0.0,5081800000.0,178500000.0,227100000.0,137000000.0,131100000.0,255400000.0,49300000.0,,1690700000.0,18484800000.0,256400000.0,6133500000.0,202500000.0,564200000.0,11690700000.0,,99400000.0,2529300000.0,665200000.0,266700000.0,308700000.0,0.0,77500000.0,1577800000.0,186600000.0,0.0,0.0,27900000.0,-1182700000.0,549800000.0,,17055900000.0,3800300000.0,1637800000.0,2073300000.0,3800300000.0,3800300000.0,13255600000.0,17055900000.0,3727400000.0,11182300000.0,,-79200000.0
