company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
NiSource Inc,NI,,1111711,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 12:07:59+00:00,,8100000.0,454500000.0,,-350100000.0,10600000.0,621600000.0,,423100000.0,-761500000.0,387400000.0,,400000.0,-54900000.0,423100000.0,-761100000.0,332500000.0,-5500000.0,258600000.0,258200000.0,400000.0,16100000.0,,-208100000.0,,-191400000.0,,-553700000.0,-16300000.0,-1400000.0,,300000.0
NiSource Inc,NI,,1111711,2010.0,Q2TTM,2009-07-01,2010-06-30,,20200000.0,12200000.0,599400000.0,,53300000.0,17000000.0,606300000.0,,-341600000.0,-729300000.0,1065900000.0,,500000.0,-237000000.0,-341600000.0,-728800000.0,828900000.0,-241500000.0,298800000.0,299800000.0,-1000000.0,101000000.0,,-25100000.0,,-254700000.0,,-728300000.0,-707100000.0,-3100000.0,,3900000.0
NiSource Inc,NI,,1111711,2010.0,Q2,2010-04-01,2010-06-30,,,2700000.0,151600000.0,,141400000.0,3200000.0,-157900000.0,,-222900000.0,-199500000.0,332900000.0,,,-13700000.0,-222900000.0,-199500000.0,319200000.0,-103200000.0,28100000.0,28200000.0,-100000.0,9200000.0,,-1500000.0,,-63900000.0,,-198100000.0,-4300000.0,,,100000.0
NiSource Inc,NI,,1111711,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-02 11:01:36+00:00,,5400000.0,301400000.0,,-87400000.0,6800000.0,109800000.0,,-17600000.0,-394300000.0,447300000.0,,400000.0,-44800000.0,-17600000.0,-393900000.0,402500000.0,-9000000.0,225400000.0,225200000.0,200000.0,2500000.0,,-57700000.0,,-127600000.0,,-336900000.0,-5200000.0,-1400000.0,,300000.0
NiSource Inc,NI,,1111711,2010.0,Q1,2010-01-01,2010-03-31,2011-05-03 12:21:50+00:00,,2700000.0,149800000.0,,-228800000.0,3600000.0,267700000.0,,205300000.0,-194800000.0,114400000.0,,400000.0,-31100000.0,205300000.0,-194400000.0,83300000.0,94200000.0,197300000.0,197000000.0,300000.0,-6700000.0,,-56200000.0,,-63700000.0,,-138800000.0,-900000.0,-1400000.0,,200000.0
NiSource Inc,NI,,1111711,2011.0,Q4,2011-10-01,2011-12-31,,,2300000.0,132000000.0,,-203400000.0,9300000.0,494700000.0,,260600000.0,-344900000.0,38700000.0,,-2500000.0,37400000.0,260600000.0,-347400000.0,76100000.0,-10700000.0,14700000.0,23400000.0,-8700000.0,84400000.0,,3600000.0,,-64500000.0,,-348500000.0,-178900000.0,,,
NiSource Inc,NI,,1111711,2011.0,FY,2011-01-01,2011-12-31,2014-02-18 10:20:54+00:00,,8900000.0,535700000.0,,-85400000.0,24400000.0,890000000.0,,281400000.0,-1146800000.0,881400000.0,,-2500000.0,-11200000.0,281400000.0,-1149300000.0,870200000.0,2300000.0,299100000.0,309600000.0,-10500000.0,112600000.0,,-33500000.0,,-257800000.0,,-1122700000.0,-372100000.0,-3100000.0,,9400000.0
NiSource Inc,NI,,1111711,2011.0,Q3TTM,2010-10-01,2011-09-30,,,8800000.0,544000000.0,,236800000.0,18900000.0,1297800000.0,,-191600000.0,-981600000.0,1227500000.0,,-2500000.0,-40500000.0,-191600000.0,-984100000.0,1187000000.0,11300000.0,308400000.0,304800000.0,3600000.0,133700000.0,,30600000.0,,-257500000.0,,-1021800000.0,-1247600000.0,-3200000.0,,9600000.0
NiSource Inc,NI,,1111711,2011.0,Q3,2011-07-01,2011-09-30,,,6600000.0,403700000.0,,118000000.0,15100000.0,395300000.0,,20800000.0,-801900000.0,842700000.0,,,-48600000.0,20800000.0,-801900000.0,794100000.0,13000000.0,284400000.0,286200000.0,-1800000.0,28200000.0,,-37100000.0,,-193300000.0,,-774200000.0,-193200000.0,-3100000.0,,9400000.0
NiSource Inc,NI,,1111711,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-02 06:32:15+00:00,,6600000.0,403700000.0,,118000000.0,15100000.0,395300000.0,,20800000.0,-801900000.0,842700000.0,,,-48600000.0,20800000.0,-801900000.0,794100000.0,13000000.0,284400000.0,286200000.0,-1800000.0,28200000.0,,-37100000.0,,-193300000.0,,-774200000.0,-193200000.0,-3100000.0,,9400000.0
NiSource Inc,NI,,1111711,2011.0,Q2TTM,2010-07-01,2011-06-30,,,4900000.0,293400000.0,,-143900000.0,7600000.0,1414300000.0,,228300000.0,-546900000.0,324900000.0,,-2500000.0,-2000000.0,228300000.0,-549400000.0,322900000.0,1800000.0,57200000.0,51600000.0,5600000.0,119100000.0,,-82700000.0,,-128000000.0,,-464400000.0,-1065500000.0,-100000.0,,200000.0
NiSource Inc,NI,,1111711,2011.0,Q2,2011-04-01,2011-06-30,,,-2100000.0,-134300000.0,,-85500000.0,-3700000.0,,,193700000.0,175100000.0,-436800000.0,,,14700000.0,193700000.0,175100000.0,-422100000.0,-53300000.0,-209500000.0,-209900000.0,400000.0,-5800000.0,,-28800000.0,,64200000.0,,209400000.0,130500000.0,2700000.0,,-5500000.0
NiSource Inc,NI,,1111711,2011.0,Q1TTM,2010-04-01,2011-03-31,,,9700000.0,579300000.0,,83000000.0,14500000.0,1256400000.0,,-188300000.0,-921500000.0,1094600000.0,,-2500000.0,-30400000.0,-188300000.0,-924000000.0,1064200000.0,-48100000.0,294800000.0,289700000.0,5100000.0,134100000.0,,-55400000.0,,-256100000.0,,-871900000.0,-1200300000.0,-2800000.0,,5800000.0
NiSource Inc,NI,,1111711,2011.0,Q1,2011-01-01,2011-03-31,2012-05-01 12:26:05+00:00,,2100000.0,134300000.0,,85500000.0,3700000.0,,,-193700000.0,-175100000.0,436800000.0,,,-14700000.0,-193700000.0,-175100000.0,422100000.0,53300000.0,209500000.0,209900000.0,-400000.0,5800000.0,,28800000.0,,-64200000.0,,-209400000.0,-130500000.0,-2700000.0,,5500000.0
NiSource Inc,NI,,1111711,2012.0,Q3TTM,2011-10-01,2012-09-30,,,9600000.0,550000000.0,,19600000.0,385700000.0,1486100000.0,,270900000.0,-1294100000.0,990400000.0,,-4600000.0,27500000.0,270900000.0,-1298700000.0,1017900000.0,-9900000.0,296800000.0,300100000.0,-3300000.0,111100000.0,,53000000.0,,-263300000.0,,-1370700000.0,-1327600000.0,-10000000.0,,23600000.0
NiSource Inc,NI,,1111711,2012.0,Q3,2012-07-01,2012-09-30,,,2600000.0,125300000.0,,31800000.0,346400000.0,,,171900000.0,-381900000.0,186800000.0,,-500000.0,-16800000.0,171900000.0,-382400000.0,170000000.0,-40500000.0,19300000.0,16300000.0,3000000.0,10800000.0,,1000000.0,,-68400000.0,,-404300000.0,-106100000.0,,,21400000.0
NiSource Inc,NI,,1111711,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-31 10:01:05+00:00,,7300000.0,418000000.0,,223000000.0,376400000.0,991400000.0,,10300000.0,-949200000.0,951700000.0,,-2100000.0,-9900000.0,10300000.0,-951300000.0,941800000.0,800000.0,282100000.0,276700000.0,5400000.0,26700000.0,,49400000.0,,-198800000.0,,-1022200000.0,-1148700000.0,-10000000.0,,23600000.0
NiSource Inc,NI,,1111711,2012.0,Q2TTM,2011-07-01,2012-06-30,,,13600000.0,828400000.0,,105800000.0,54400000.0,1881400000.0,,119800000.0,-1714100000.0,1646300000.0,,-4100000.0,-4300000.0,119800000.0,-1718200000.0,1642000000.0,43600000.0,561900000.0,570000000.0,-8100000.0,128500000.0,,14900000.0,,-388200000.0,,-1740600000.0,-1414700000.0,-13100000.0,,11600000.0
NiSource Inc,NI,,1111711,2012.0,Q2,2012-04-01,2012-06-30,,,2400000.0,147300000.0,,67000000.0,12600000.0,991400000.0,,-3300000.0,-273400000.0,287900000.0,,-800000.0,3900000.0,-3300000.0,-274200000.0,291800000.0,14300000.0,69400000.0,67900000.0,1500000.0,3300000.0,,52600000.0,,-65300000.0,,-326100000.0,-941900000.0,-100000.0,,100000.0
NiSource Inc,NI,,1111711,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-31 09:47:49+00:00,,4700000.0,292700000.0,,191200000.0,30000000.0,991400000.0,,-161600000.0,-567300000.0,764900000.0,,-1600000.0,6900000.0,-161600000.0,-568900000.0,771800000.0,41300000.0,262800000.0,260400000.0,2400000.0,15900000.0,,48400000.0,,-130400000.0,,-617900000.0,-1042600000.0,-10000000.0,,2200000.0
NiSource Inc,NI,,1111711,2012.0,Q1TTM,2011-04-01,2012-03-31,,,9100000.0,546800000.0,,-46700000.0,38100000.0,890000000.0,,316800000.0,-1265600000.0,921600000.0,,-3300000.0,6500000.0,316800000.0,-1268900000.0,928100000.0,-24000000.0,283000000.0,292200000.0,-9200000.0,119400000.0,,-66500000.0,,-258700000.0,,-1205100000.0,-342300000.0,-10300000.0,,6000000.0
NiSource Inc,NI,,1111711,2012.0,Q1,2012-01-01,2012-03-31,2013-04-30 11:59:14+00:00,,2300000.0,145400000.0,,124200000.0,17400000.0,,,-158300000.0,-293900000.0,477000000.0,,-800000.0,3000000.0,-158300000.0,-294700000.0,480000000.0,27000000.0,193400000.0,192500000.0,900000.0,12600000.0,,-4200000.0,,-65100000.0,,-291800000.0,-100700000.0,-9900000.0,,2100000.0
NiSource Inc,NI,,1111711,2013.0,Q3,2013-07-01,2013-09-30,,,2400000.0,144500000.0,,-8200000.0,12000000.0,43900000.0,,319500000.0,-530100000.0,186800000.0,,-3100000.0,-2700000.0,319500000.0,-533200000.0,184100000.0,-29600000.0,48100000.0,49500000.0,-1400000.0,-1400000.0,,-51700000.0,,-78100000.0,,-495600000.0,341800000.0,-100000.0,,17200000.0
NiSource Inc,NI,,1111711,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-30 10:23:36+00:00,,7000000.0,431400000.0,,281100000.0,36100000.0,859200000.0,,151300000.0,-1370000000.0,1067700000.0,,118700000.0,10900000.0,151300000.0,-1251300000.0,1078600000.0,-21400000.0,380300000.0,337900000.0,42400000.0,10300000.0,,-90600000.0,,-227600000.0,,-1297300000.0,-508400000.0,-8000000.0,,17900000.0
NiSource Inc,NI,,1111711,2013.0,Q2,2013-04-01,2013-06-30,,,2300000.0,143300000.0,,221000000.0,6900000.0,461000000.0,,-30300000.0,-472300000.0,444100000.0,,300000.0,1300000.0,-30300000.0,-472000000.0,445400000.0,-56900000.0,71700000.0,72400000.0,-700000.0,5100000.0,,-40100000.0,,-74800000.0,,-432400000.0,-423100000.0,-300000.0,,200000.0
NiSource Inc,NI,,1111711,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-31 09:47:38+00:00,,4600000.0,286900000.0,,289300000.0,24100000.0,815300000.0,,-168200000.0,-839900000.0,880900000.0,,121800000.0,13600000.0,-168200000.0,-718100000.0,894500000.0,8200000.0,332200000.0,288400000.0,43800000.0,11700000.0,,-38900000.0,,-149500000.0,,-801700000.0,-850200000.0,-7900000.0,,700000.0
NiSource Inc,NI,,1111711,2013.0,Q1,2013-01-01,2013-03-31,2014-04-30 09:42:01+00:00,,2300000.0,143600000.0,,68300000.0,17200000.0,354300000.0,,-137900000.0,-367600000.0,436800000.0,,121500000.0,12300000.0,-137900000.0,-246100000.0,449100000.0,65100000.0,260500000.0,216000000.0,44500000.0,6600000.0,,1200000.0,,-74700000.0,,-369300000.0,-427100000.0,-7600000.0,,500000.0
NiSource Inc,NI,,1111711,2014.0,FY,2014-01-01,2014-12-31,2017-05-08 16:55:36+00:00,,10000000.0,486900000.0,,-47200000.0,30300000.0,1626500000.0,,795600000.0,-1313500000.0,761200000.0,0.0,-803100000.0,558400000.0,795600000.0,-2116600000.0,1319600000.0,243300000.0,530000000.0,256200000.0,273800000.0,55300000.0,0.0,-31000000.0,244700000.0,-321300000.0,,-1282500000.0,-529700000.0,-10200000.0,,
NiSource Inc,NI,,1111711,2014.0,Q4,2014-10-01,2014-12-31,,,2500000.0,123800000.0,,126200000.0,7900000.0,265800000.0,,179000000.0,-385300000.0,342400000.0,,-219100000.0,90700000.0,179000000.0,-604400000.0,433100000.0,252400000.0,154200000.0,-119600000.0,273800000.0,209500000.0,,-15500000.0,244700000.0,-82100000.0,,-368200000.0,-12600000.0,,,-1600000.0
NiSource Inc,NI,,1111711,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-03 10:28:29+00:00,0.0,7500000.0,363100000.0,,-173400000.0,22400000.0,1360700000.0,,616600000.0,-928200000.0,418800000.0,0.0,-584000000.0,467700000.0,616600000.0,-1512200000.0,886500000.0,-9100000.0,375800000.0,375800000.0,,-154200000.0,,-15500000.0,,-239200000.0,,-914300000.0,-517100000.0,-10200000.0,,1600000.0
NiSource Inc,NI,,1111711,2014.0,Q3,2014-07-01,2014-09-30,,54800000.0,2400000.0,65300000.0,,-183000000.0,6300000.0,958300000.0,,378800000.0,-30600000.0,-233200000.0,,-584000000.0,468700000.0,378800000.0,-614600000.0,235500000.0,700000.0,31400000.0,31900000.0,-500000.0,-148800000.0,,-19400000.0,1000000.0,-82000000.0,,-61400000.0,-503800000.0,,,-4600000.0
NiSource Inc,NI,,1111711,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 11:00:59+00:00,-54800000.0,5100000.0,297800000.0,,9600000.0,16100000.0,402400000.0,,237800000.0,-897600000.0,652000000.0,,,-1000000.0,237800000.0,-897600000.0,651000000.0,-9800000.0,344400000.0,343900000.0,500000.0,-5400000.0,,3900000.0,-1000000.0,-157200000.0,,-852900000.0,-13300000.0,-10200000.0,,6200000.0
NiSource Inc,NI,,1111711,2014.0,Q2,2014-04-01,2014-06-30,,-23800000.0,2700000.0,149100000.0,,24900000.0,7200000.0,288600000.0,,212700000.0,-489700000.0,257600000.0,,,-600000.0,212700000.0,-489700000.0,257000000.0,-20600000.0,78200000.0,77900000.0,300000.0,2400000.0,,-200000.0,-600000.0,-78700000.0,,-466600000.0,-4200000.0,-200000.0,,900000.0
NiSource Inc,NI,,1111711,2014.0,Q1,2014-01-01,2014-03-31,2015-04-30 17:17:46+00:00,-31000000.0,2400000.0,148700000.0,,-15300000.0,8900000.0,113800000.0,,25100000.0,-407900000.0,394400000.0,,,-400000.0,25100000.0,-407900000.0,394000000.0,10800000.0,266200000.0,266000000.0,200000.0,-7800000.0,,4100000.0,-400000.0,-78500000.0,,-386300000.0,-9100000.0,-10000000.0,,5300000.0
NiSource Inc,NI,,1111711,2015.0,FY,2015-01-01,2015-12-31,2018-02-20 11:00:43+00:00,,8700000.0,524400000.0,,295300000.0,22500000.0,0.0,,-3520200000.0,2379800000.0,1163400000.0,108600000.0,-430100000.0,293400000.0,-3411600000.0,1949700000.0,1456800000.0,23000000.0,302100000.0,198600000.0,103500000.0,136400000.0,-136800000.0,3737000000.0,28100000.0,-263400000.0,-54900000.0,-1360700000.0,-3122100000.0,-20400000.0,58400000.0,
NiSource Inc,NI,,1111711,2015.0,Q4,2015-10-01,2015-12-31,,,1900000.0,133400000.0,,49100000.0,4600000.0,,,182200000.0,-456400000.0,257100000.0,,-100000.0,5800000.0,182200000.0,-456500000.0,262900000.0,16700000.0,59400000.0,-44100000.0,103500000.0,116800000.0,,-18300000.0,28100000.0,-49400000.0,-54900000.0,-437300000.0,227100000.0,-100000.0,58400000.0,-4300000.0
NiSource Inc,NI,,1111711,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-01 11:50:38+00:00,,6800000.0,391000000.0,,246200000.0,17900000.0,0.0,,-3702400000.0,2836200000.0,906300000.0,108600000.0,-430000000.0,287600000.0,-3593800000.0,2406200000.0,1193900000.0,6300000.0,242700000.0,242700000.0,,19600000.0,-136800000.0,3755300000.0,,-214000000.0,,-923400000.0,-3349200000.0,-20300000.0,,4300000.0
NiSource Inc,NI,,1111711,2015.0,Q3TTM,2014-10-01,2015-09-30,,,9300000.0,514800000.0,,372400000.0,25800000.0,265800000.0,,-3523400000.0,2450900000.0,1248700000.0,108600000.0,-649100000.0,378300000.0,-3414800000.0,1801800000.0,1627000000.0,258700000.0,396900000.0,123100000.0,273800000.0,229100000.0,-136800000.0,3739800000.0,244700000.0,-296100000.0,,-1291600000.0,-3361800000.0,-20300000.0,,2700000.0
NiSource Inc,NI,,1111711,2015.0,Q3,2015-07-01,2015-09-30,,,2000000.0,132500000.0,,-68400000.0,5500000.0,,,-145000000.0,-398300000.0,87000000.0,,,-8600000.0,-145000000.0,-398300000.0,78400000.0,-464900000.0,-4900000.0,-4900000.0,,25800000.0,-136800000.0,-32400000.0,,-49300000.0,,-368700000.0,35700000.0,-100000.0,,2800000.0
NiSource Inc,NI,,1111711,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 09:50:29+00:00,,4800000.0,258500000.0,,314600000.0,12400000.0,,,-3557400000.0,3234500000.0,819300000.0,108600000.0,-430000000.0,296200000.0,-3448800000.0,2804500000.0,1115500000.0,471200000.0,247600000.0,247600000.0,,-6200000.0,,3787700000.0,,-164700000.0,,-554700000.0,-3384900000.0,-20200000.0,,1500000.0
NiSource Inc,NI,,1111711,2015.0,Q2TTM,2014-07-01,2015-06-30,,54800000.0,9700000.0,447600000.0,,257800000.0,26600000.0,1224100000.0,,-2999600000.0,2818600000.0,928500000.0,108600000.0,-1233100000.0,855600000.0,-2891000000.0,1585500000.0,1784100000.0,724300000.0,433200000.0,159900000.0,273300000.0,54500000.0,,3752800000.0,245700000.0,-328800000.0,,-984300000.0,-3901300000.0,-20200000.0,,-4700000.0
NiSource Inc,NI,,1111711,2015.0,Q2,2015-04-01,2015-06-30,,,2300000.0,133500000.0,-500000000.0,201100000.0,6500000.0,,,-2190200000.0,2968400000.0,371100000.0,-559800000.0,-275100000.0,140000000.0,-2750000000.0,2693300000.0,511100000.0,454400000.0,-27700000.0,-27700000.0,,61900000.0,,3779600000.0,,-82500000.0,,-311200000.0,-2114000000.0,-200000.0,,
NiSource Inc,NI,,1111711,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 09:45:39+00:00,,2500000.0,125000000.0,500000000.0,113500000.0,5900000.0,,,-1367200000.0,266100000.0,448200000.0,668400000.0,-154900000.0,156200000.0,-698800000.0,111200000.0,604400000.0,16800000.0,275300000.0,275300000.0,,-68100000.0,,8100000.0,,-82200000.0,,-243500000.0,-1270900000.0,-20000000.0,,1500000.0
NiSource Inc,NI,,1111711,2015.0,Q1TTM,2014-04-01,2015-03-31,,31000000.0,10100000.0,463200000.0,500000000.0,81600000.0,27300000.0,1512700000.0,,-596700000.0,-639500000.0,815000000.0,668400000.0,-958000000.0,715000000.0,71700000.0,-1597500000.0,1530000000.0,249300000.0,539100000.0,265500000.0,273600000.0,-5000000.0,,-27000000.0,245100000.0,-325000000.0,,-1139700000.0,-1791500000.0,-20200000.0,,-3800000.0
NiSource Inc,NI,,1111711,2016.0,FY,2016-01-01,2016-12-31,2019-02-20 11:33:16+00:00,,7600000.0,547100000.0,,-117800000.0,23100000.0,1420600000.0,0.0,790500000.0,-1603000000.0,803300000.0,,,,790500000.0,-1603000000.0,803300000.0,-9200000.0,331500000.0,331500000.0,,34900000.0,,-122500000.0,,-205500000.0,-38300000.0,-1475200000.0,-438300000.0,-9400000.0,33000000.0,
NiSource Inc,NI,,1111711,2016.0,Q4,2016-10-01,2016-12-31,,,7600000.0,141100000.0,,-1900000.0,6300000.0,429000000.0,,153700000.0,-434800000.0,270500000.0,,,800000.0,153700000.0,-434800000.0,271300000.0,-9800000.0,88800000.0,88800000.0,,34900000.0,,-45200000.0,,-53200000.0,-4900000.0,-391800000.0,-227100000.0,-1300000.0,7100000.0,
NiSource Inc,NI,,1111711,2016.0,Q3TTM,2015-10-01,2016-09-30,,,1900000.0,539400000.0,,-66800000.0,21400000.0,991600000.0,,819000000.0,-1624600000.0,789900000.0,,-100000.0,5000000.0,819000000.0,-1624700000.0,794900000.0,17300000.0,302100000.0,198600000.0,103500000.0,116800000.0,,-95600000.0,28100000.0,-201700000.0,-88300000.0,-1520700000.0,15900000.0,-8200000.0,84300000.0,-4300000.0
NiSource Inc,NI,,1111711,2016.0,Q3,2016-07-01,2016-09-30,,,,136300000.0,,-118500000.0,6800000.0,458300000.0,,408700000.0,-453200000.0,45000000.0,,,-100000.0,408700000.0,-453200000.0,44900000.0,400000.0,27200000.0,27200000.0,,,,-32700000.0,,-53000000.0,-16800000.0,-410900000.0,-3200000.0,-200000.0,7200000.0,
NiSource Inc,NI,,1111711,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 10:32:05+00:00,,,406000000.0,,-115900000.0,16800000.0,991600000.0,,636800000.0,-1168200000.0,532800000.0,,,-800000.0,636800000.0,-1168200000.0,532000000.0,600000.0,242700000.0,242700000.0,,0.0,,-77300000.0,,-152300000.0,-33400000.0,-1083400000.0,-211200000.0,-8100000.0,25900000.0,
NiSource Inc,NI,,1111711,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 09:26:06+00:00,,,269700000.0,,2600000.0,10000000.0,533300000.0,,228100000.0,-715000000.0,487800000.0,,,-700000.0,228100000.0,-715000000.0,487100000.0,200000.0,215500000.0,215500000.0,,0.0,,-44600000.0,,-99300000.0,-16600000.0,-672500000.0,-208000000.0,-7900000.0,18700000.0,
NiSource Inc,NI,,1111711,2016.0,Q2TTM,2015-07-01,2016-06-30,,,3900000.0,535600000.0,,-16700000.0,20100000.0,533300000.0,,265300000.0,-1569700000.0,831900000.0,,-100000.0,-3500000.0,265300000.0,-1569800000.0,828400000.0,-448000000.0,270000000.0,166500000.0,103500000.0,142600000.0,-136800000.0,-95300000.0,28100000.0,-198000000.0,-71500000.0,-1478500000.0,54800000.0,-8100000.0,77100000.0,-1500000.0
NiSource Inc,NI,,1111711,2016.0,Q2,2016-04-01,2016-06-30,,,,136900000.0,,18800000.0,5700000.0,255400000.0,,207500000.0,-399700000.0,184600000.0,,,-400000.0,207500000.0,-399700000.0,184200000.0,-8000000.0,28900000.0,28900000.0,,,,-30300000.0,,-49700000.0,-16600000.0,-371500000.0,-3400000.0,-500000.0,18700000.0,
