company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2TTM,2009-04-01,2010-03-31,,-1683000000.0,771000000.0,4000000.0,34000000.0,1043000000.0,1230000000.0,-841000000.0,-2128000000.0,3587000000.0,,,-841000000.0,-2128000000.0,3587000000.0,652000000.0,1773000000.0,1773000000.0,,,,-12000000.0,-1000000000.0,-437000000.0,-1047000000.0,-24000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2,2010-01-01,2010-03-31,,-39000000.0,206000000.0,,-14000000.0,8000000.0,112000000.0,-164000000.0,-135000000.0,632000000.0,,,-164000000.0,-135000000.0,632000000.0,319000000.0,418000000.0,418000000.0,,,,-7000000.0,-253000000.0,-89000000.0,1000000.0,-24000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2YTD,2009-10-01,2010-03-31,2011-05-04 17:26:51+00:00,-1340000000.0,402000000.0,,-25000000.0,62000000.0,1370000000.0,792000000.0,-1487000000.0,1319000000.0,,,792000000.0,-1487000000.0,1319000000.0,599000000.0,855000000.0,855000000.0,,,,31000000.0,-504000000.0,-178000000.0,-50000000.0,-24000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q1TTM,2009-01-01,2009-12-31,,-1806000000.0,747000000.0,4000000.0,20000000.0,970000000.0,1534000000.0,-1056000000.0,-2246000000.0,3454000000.0,,,-1056000000.0,-2246000000.0,3454000000.0,172000000.0,1737000000.0,1737000000.0,,,,44000000.0,-997000000.0,-488000000.0,-1308000000.0,-285000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q1,2009-10-01,2009-12-31,2011-02-02 15:03:06+00:00,-1301000000.0,196000000.0,,-11000000.0,54000000.0,1258000000.0,956000000.0,-1352000000.0,687000000.0,,,956000000.0,-1352000000.0,687000000.0,280000000.0,437000000.0,437000000.0,,,,38000000.0,-251000000.0,-89000000.0,-51000000.0,0.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q4,2011-07-01,2011-09-30,,-4000000.0,217000000.0,103000000.0,-86000000.0,245000000.0,-12000000.0,-723000000.0,-175000000.0,1255000000.0,,,-723000000.0,-175000000.0,1255000000.0,271000000.0,774000000.0,774000000.0,,19000000.0,,-30000000.0,-258000000.0,-244000000.0,-13000000.0,-440000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,FY,2010-10-01,2011-09-30,2013-11-19 12:06:10+00:00,-232000000.0,867000000.0,103000000.0,-38000000.0,-183000000.0,186000000.0,-1887000000.0,-848000000.0,3233000000.0,,,-1887000000.0,-848000000.0,3233000000.0,460000000.0,2530000000.0,2530000000.0,,19000000.0,,-72000000.0,-1039000000.0,-647000000.0,-99000000.0,-935000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3TTM,2010-07-01,2011-06-30,,-1699000000.0,861000000.0,846000000.0,114000000.0,-130000000.0,-1196000000.0,-3470000000.0,-1535000000.0,3248000000.0,,,-3470000000.0,-1535000000.0,3248000000.0,-1643000000.0,2517000000.0,2517000000.0,,,,-55000000.0,-1034000000.0,-627000000.0,-716000000.0,-524000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3,2011-04-01,2011-06-30,,-42000000.0,215000000.0,,17000000.0,-10000000.0,91000000.0,-486000000.0,-246000000.0,903000000.0,,,-486000000.0,-246000000.0,903000000.0,188000000.0,698000000.0,698000000.0,,,,-9000000.0,-259000000.0,-195000000.0,1000000.0,-319000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3YTD,2010-10-01,2011-06-30,2012-08-08 13:16:08+00:00,-228000000.0,650000000.0,,48000000.0,-428000000.0,198000000.0,-1164000000.0,-673000000.0,1978000000.0,,,-1164000000.0,-673000000.0,1978000000.0,189000000.0,1756000000.0,1756000000.0,,,,-42000000.0,-781000000.0,-403000000.0,-86000000.0,-495000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2TTM,2010-04-01,2011-03-31,,-1689000000.0,849000000.0,846000000.0,39000000.0,-221000000.0,-200000000.0,-2196000000.0,-1457000000.0,3048000000.0,,,-2196000000.0,-1457000000.0,3048000000.0,-566000000.0,2420000000.0,2420000000.0,,,,-60000000.0,-1027000000.0,-554000000.0,-717000000.0,-252000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2,2011-01-01,2011-03-31,,-147000000.0,216000000.0,,34000000.0,-30000000.0,-9000000.0,-397000000.0,-290000000.0,753000000.0,,,-397000000.0,-290000000.0,753000000.0,100000000.0,567000000.0,567000000.0,,,,-17000000.0,-261000000.0,-126000000.0,-2000000.0,-125000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2YTD,2010-10-01,2011-03-31,2012-05-02 16:10:11+00:00,-186000000.0,435000000.0,,31000000.0,-418000000.0,107000000.0,-678000000.0,-427000000.0,1075000000.0,,,-678000000.0,-427000000.0,1075000000.0,1000000.0,1058000000.0,1058000000.0,,,,-33000000.0,-522000000.0,-208000000.0,-87000000.0,-176000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q1TTM,2010-01-01,2010-12-31,,-1581000000.0,839000000.0,846000000.0,-9000000.0,-183000000.0,-79000000.0,-1963000000.0,-1302000000.0,2927000000.0,,,-1963000000.0,-1302000000.0,2927000000.0,-347000000.0,2271000000.0,2271000000.0,,,,-50000000.0,-1019000000.0,-517000000.0,-714000000.0,-151000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 12:34:53+00:00,-39000000.0,219000000.0,,-3000000.0,-388000000.0,116000000.0,-281000000.0,-137000000.0,322000000.0,,,-281000000.0,-137000000.0,322000000.0,-99000000.0,491000000.0,491000000.0,,,,-16000000.0,-261000000.0,-82000000.0,-85000000.0,-51000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q4,2012-07-01,2012-09-30,,-9000000.0,206000000.0,125000000.0,25000000.0,277000000.0,-554000000.0,-1101000000.0,-160000000.0,1311000000.0,,,-1101000000.0,-160000000.0,1311000000.0,75000000.0,300000000.0,300000000.0,,528000000.0,,-39000000.0,-304000000.0,-237000000.0,27000000.0,-270000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,FY,2011-10-01,2012-09-30,2014-11-19 14:26:00+00:00,-187000000.0,823000000.0,125000000.0,-33000000.0,-322000000.0,352000000.0,-1899000000.0,-806000000.0,3053000000.0,,,-1899000000.0,-806000000.0,3053000000.0,315000000.0,2024000000.0,2024000000.0,,528000000.0,,-79000000.0,-1185000000.0,-665000000.0,-269000000.0,-797000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3TTM,2011-07-01,2012-06-30,,-182000000.0,834000000.0,103000000.0,-144000000.0,-354000000.0,894000000.0,-1521000000.0,-821000000.0,2997000000.0,,,-1521000000.0,-821000000.0,2997000000.0,511000000.0,2498000000.0,2498000000.0,,19000000.0,,-70000000.0,-1139000000.0,-672000000.0,-309000000.0,-967000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3,2012-04-01,2012-06-30,,-11000000.0,211000000.0,,-64000000.0,-152000000.0,15000000.0,-494000000.0,-149000000.0,846000000.0,,,-494000000.0,-149000000.0,846000000.0,139000000.0,787000000.0,787000000.0,,,,3000000.0,-293000000.0,-141000000.0,-18000000.0,-198000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3YTD,2011-10-01,2012-06-30,2013-08-07 16:52:13+00:00,-178000000.0,617000000.0,,-58000000.0,-599000000.0,906000000.0,-798000000.0,-646000000.0,1742000000.0,,,-798000000.0,-646000000.0,1742000000.0,240000000.0,1724000000.0,1724000000.0,,0.0,,-40000000.0,-881000000.0,-428000000.0,-296000000.0,-527000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2TTM,2011-04-01,2012-03-31,,-213000000.0,838000000.0,103000000.0,-63000000.0,-212000000.0,970000000.0,-1513000000.0,-918000000.0,3054000000.0,,,-1513000000.0,-918000000.0,3054000000.0,560000000.0,2409000000.0,2409000000.0,,19000000.0,,-82000000.0,-1105000000.0,-726000000.0,-290000000.0,-1088000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2,2012-01-01,2012-03-31,,-167000000.0,202000000.0,,6000000.0,-196000000.0,225000000.0,-134000000.0,-357000000.0,562000000.0,,,-134000000.0,-357000000.0,562000000.0,77000000.0,556000000.0,556000000.0,,,,-33000000.0,-294000000.0,-157000000.0,20000000.0,-85000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2YTD,2011-10-01,2012-03-31,2013-05-08 14:50:18+00:00,-167000000.0,406000000.0,,6000000.0,-447000000.0,891000000.0,-304000000.0,-497000000.0,896000000.0,,,-304000000.0,-497000000.0,896000000.0,101000000.0,937000000.0,937000000.0,,,,-43000000.0,-588000000.0,-287000000.0,-278000000.0,-329000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q1TTM,2011-01-01,2011-12-31,,-193000000.0,852000000.0,103000000.0,-35000000.0,-46000000.0,736000000.0,-1776000000.0,-851000000.0,3245000000.0,,,-1776000000.0,-851000000.0,3245000000.0,583000000.0,2420000000.0,2420000000.0,,19000000.0,,-66000000.0,-1072000000.0,-695000000.0,-312000000.0,-1128000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q1,2011-10-01,2011-12-31,2013-02-06 15:37:06+00:00,,204000000.0,,0.0,-251000000.0,666000000.0,-170000000.0,-140000000.0,334000000.0,,,-170000000.0,-140000000.0,334000000.0,24000000.0,381000000.0,381000000.0,,,,-10000000.0,-294000000.0,-130000000.0,-298000000.0,-244000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,FY,2012-10-01,2013-09-30,2015-11-18 17:24:04+00:00,-19000000.0,819000000.0,3000000.0,-19000000.0,268000000.0,2090000000.0,-1933000000.0,-789000000.0,3649000000.0,,,-1933000000.0,-789000000.0,3649000000.0,908000000.0,2066000000.0,2066000000.0,,496000000.0,,-95000000.0,-1191000000.0,-678000000.0,-1722000000.0,-1110000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q4,2013-07-01,2013-09-30,,1000000.0,207000000.0,,13000000.0,410000000.0,1306000000.0,-735000000.0,-259000000.0,1446000000.0,,,-735000000.0,-259000000.0,1446000000.0,465000000.0,808000000.0,808000000.0,,21000000.0,,-19000000.0,-303000000.0,-241000000.0,-1201000000.0,-537000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3TTM,2012-07-01,2013-06-30,,-29000000.0,818000000.0,128000000.0,-7000000.0,135000000.0,230000000.0,-2299000000.0,-690000000.0,3514000000.0,,,-2299000000.0,-690000000.0,3514000000.0,518000000.0,1558000000.0,1558000000.0,,1003000000.0,,-115000000.0,-1192000000.0,-674000000.0,-494000000.0,-843000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3,2013-04-01,2013-06-30,,-20000000.0,201000000.0,,-9000000.0,100000000.0,250000000.0,-598000000.0,-188000000.0,990000000.0,,,-598000000.0,-188000000.0,990000000.0,195000000.0,214000000.0,214000000.0,,475000000.0,,-28000000.0,-295000000.0,-140000000.0,-251000000.0,-302000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3YTD,2012-10-01,2013-06-30,2014-08-06 15:56:53+00:00,-20000000.0,612000000.0,3000000.0,-32000000.0,-142000000.0,784000000.0,-1198000000.0,-530000000.0,2203000000.0,,,-1198000000.0,-530000000.0,2203000000.0,443000000.0,1258000000.0,1258000000.0,,475000000.0,,-76000000.0,-888000000.0,-437000000.0,-521000000.0,-573000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2TTM,2012-04-01,2013-03-31,,-20000000.0,828000000.0,128000000.0,-62000000.0,-117000000.0,-5000000.0,-2195000000.0,-651000000.0,3370000000.0,,,-2195000000.0,-651000000.0,3370000000.0,462000000.0,2131000000.0,2131000000.0,,528000000.0,,-84000000.0,-1190000000.0,-675000000.0,-261000000.0,-739000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2,2013-01-01,2013-03-31,,,205000000.0,,-21000000.0,-209000000.0,110000000.0,-342000000.0,-123000000.0,574000000.0,,,-342000000.0,-123000000.0,574000000.0,88000000.0,578000000.0,578000000.0,,,,-26000000.0,-296000000.0,-97000000.0,2000000.0,-158000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2YTD,2012-10-01,2013-03-31,2014-05-07 17:13:24+00:00,0.0,411000000.0,3000000.0,-23000000.0,-242000000.0,534000000.0,-600000000.0,-342000000.0,1213000000.0,,,-600000000.0,-342000000.0,1213000000.0,248000000.0,1044000000.0,1044000000.0,,,,-48000000.0,-593000000.0,-297000000.0,-270000000.0,-271000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q1TTM,2012-01-01,2012-12-31,,-187000000.0,825000000.0,128000000.0,-35000000.0,-104000000.0,110000000.0,-1987000000.0,-885000000.0,3358000000.0,,,-1987000000.0,-885000000.0,3358000000.0,451000000.0,2109000000.0,2109000000.0,,528000000.0,,-91000000.0,-1188000000.0,-735000000.0,-243000000.0,-666000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q1,2012-10-01,2012-12-31,2014-02-05 12:55:54+00:00,0.0,206000000.0,3000000.0,-2000000.0,-33000000.0,424000000.0,-258000000.0,-219000000.0,639000000.0,,,-258000000.0,-219000000.0,639000000.0,160000000.0,466000000.0,466000000.0,,,,-22000000.0,-297000000.0,-200000000.0,-272000000.0,-113000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3TTM,2013-07-01,2014-06-30,,-609000000.0,830000000.0,264000000.0,4000000.0,302000000.0,4398000000.0,-2210000000.0,-1285000000.0,3730000000.0,,,-2210000000.0,-1285000000.0,3730000000.0,239000000.0,2577000000.0,2577000000.0,,21000000.0,-574000000.0,-126000000.0,-1213000000.0,-814000000.0,-3501000000.0,-1320000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3,2014-04-01,2014-06-30,,-34000000.0,204000000.0,-4000000.0,4000000.0,76000000.0,1278000000.0,-431000000.0,-266000000.0,1018000000.0,,,-431000000.0,-266000000.0,1018000000.0,325000000.0,738000000.0,738000000.0,,,,-52000000.0,-304000000.0,-176000000.0,-1218000000.0,-187000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3YTD,2013-10-01,2014-06-30,2015-08-05 13:32:06+00:00,-610000000.0,623000000.0,264000000.0,-9000000.0,-108000000.0,3092000000.0,-1475000000.0,-1026000000.0,2284000000.0,,,-1475000000.0,-1026000000.0,2284000000.0,-226000000.0,1769000000.0,1769000000.0,,0.0,-574000000.0,-107000000.0,-910000000.0,-573000000.0,-2300000000.0,-783000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2TTM,2013-04-01,2014-03-31,,-595000000.0,827000000.0,268000000.0,-9000000.0,326000000.0,3370000000.0,-2377000000.0,-1207000000.0,3702000000.0,,,-2377000000.0,-1207000000.0,3702000000.0,109000000.0,2053000000.0,2053000000.0,,496000000.0,-574000000.0,-102000000.0,-1204000000.0,-778000000.0,-2534000000.0,-1435000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2,2014-01-01,2014-03-31,,,210000000.0,,-14000000.0,-189000000.0,1098000000.0,-369000000.0,-205000000.0,575000000.0,,,-369000000.0,-205000000.0,575000000.0,-13000000.0,554000000.0,554000000.0,,,-574000000.0,-44000000.0,-302000000.0,-161000000.0,-385000000.0,-206000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-05-06 14:51:50+00:00,-576000000.0,419000000.0,268000000.0,-13000000.0,-184000000.0,1814000000.0,-1044000000.0,-760000000.0,1266000000.0,,,-1044000000.0,-760000000.0,1266000000.0,-551000000.0,1031000000.0,1031000000.0,,0.0,-574000000.0,-55000000.0,-606000000.0,-397000000.0,-1082000000.0,-596000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q1TTM,2013-01-01,2013-12-31,,-595000000.0,822000000.0,268000000.0,-16000000.0,306000000.0,2382000000.0,-2350000000.0,-1125000000.0,3701000000.0,,,-2350000000.0,-1125000000.0,3701000000.0,210000000.0,2077000000.0,2077000000.0,,496000000.0,,-84000000.0,-1198000000.0,-714000000.0,-2147000000.0,-1387000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q1,2013-10-01,2013-12-31,2015-02-04 12:02:08+00:00,-576000000.0,209000000.0,268000000.0,1000000.0,5000000.0,716000000.0,-675000000.0,-555000000.0,691000000.0,,,-675000000.0,-555000000.0,691000000.0,-538000000.0,477000000.0,477000000.0,,,,-11000000.0,-304000000.0,-236000000.0,-697000000.0,-390000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,FY,2014-10-01,2015-09-30,2017-11-20 13:57:46+00:00,-324000000.0,573000000.0,1812000000.0,-267000000.0,-38000000.0,4631000000.0,-2948000000.0,679000000.0,2040000000.0,-88000000.0,489000000.0,-2948000000.0,591000000.0,2529000000.0,-95000000.0,2733000000.0,2540000000.0,193000000.0,-1035000000.0,,-221000000.0,-1269000000.0,-588000000.0,-3809000000.0,-2501000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q4,2015-07-01,2015-09-30,,-74000000.0,-40000000.0,413000000.0,-108000000.0,341000000.0,-384000000.0,-1376000000.0,132000000.0,612000000.0,-88000000.0,489000000.0,-1376000000.0,44000000.0,1101000000.0,-339000000.0,651000000.0,458000000.0,193000000.0,-147000000.0,,-135000000.0,-309000000.0,-72000000.0,-223000000.0,-460000000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-08-03 16:10:48+00:00,-250000000.0,613000000.0,1399000000.0,-159000000.0,-379000000.0,5015000000.0,-1572000000.0,547000000.0,1428000000.0,,,-1572000000.0,547000000.0,1428000000.0,244000000.0,2082000000.0,2082000000.0,,-888000000.0,,-86000000.0,-960000000.0,-516000000.0,-3586000000.0,-2041000000.0
