company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q4,2010-07-01,2010-09-30,,0.99,0.99,0.34,0.98,,254000000.0,761000000.0,584000000.0,177000000.0,749000000.0,12000000.0,3510000000.0,5841000000.0,-116000000.0,,1312000000.0,3510000000.0,2331000000.0,-65000000.0,-130000000.0,1312000000.0,1019000000.0,-181000000.0,838000000.0,5841000000.0,750700000.0,750700000.0,750700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,FY,2009-10-01,2010-09-30,2012-11-20 11:55:46+00:00,2.87,2.87,1.34,2.84,0.0,848000000.0,2217000000.0,2031000000.0,186000000.0,2164000000.0,53000000.0,12713000000.0,21039000000.0,-369000000.0,,4817000000.0,12713000000.0,8326000000.0,,-261000000.0,4817000000.0,3509000000.0,-630000000.0,2879000000.0,21039000000.0,750700000.0,750700000.0,750700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q3YTD,2009-10-01,2010-06-30,,1.88,1.88,1.01,1.86,,594000000.0,1456000000.0,1447000000.0,9000000.0,1415000000.0,41000000.0,9203000000.0,15198000000.0,-253000000.0,,3505000000.0,9203000000.0,5995000000.0,65000000.0,-131000000.0,3505000000.0,2490000000.0,-449000000.0,2041000000.0,15198000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q3TTM,2009-07-01,2010-06-30,,3.15,2.55,1.34,2.53,,741000000.0,1976000000.0,1958000000.0,18000000.0,1921000000.0,55000000.0,11823000000.0,19707000000.0,-406000000.0,,4520000000.0,11823000000.0,7884000000.0,-92000000.0,-351000000.0,4520000000.0,3364000000.0,-665000000.0,2699000000.0,19707000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q3,2010-04-01,2010-06-30,2011-08-04 10:11:20+00:00,0.78,0.78,0.335,0.77,,266000000.0,601000000.0,597000000.0,4000000.0,585000000.0,16000000.0,3253000000.0,5417000000.0,-69000000.0,,1168000000.0,3253000000.0,2164000000.0,,-64000000.0,1168000000.0,996000000.0,-133000000.0,863000000.0,5417000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2YTD,2009-10-01,2010-03-31,,1.1,1.1,0.67,1.09,,328000000.0,855000000.0,850000000.0,5000000.0,830000000.0,25000000.0,5950000000.0,9781000000.0,-184000000.0,,2337000000.0,5950000000.0,3831000000.0,65000000.0,-67000000.0,2337000000.0,1494000000.0,-316000000.0,1178000000.0,9781000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2TTM,2009-04-01,2010-03-31,,2.89,2.29,1.33,2.27,,630000000.0,1773000000.0,1759000000.0,14000000.0,1723000000.0,50000000.0,11823000000.0,19381000000.0,-468000000.0,,4441000000.0,11823000000.0,7558000000.0,-27000000.0,-287000000.0,4441000000.0,3117000000.0,-728000000.0,2389000000.0,19381000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q2,2010-01-01,2010-03-31,2011-05-04 17:26:51+00:00,0.54,0.54,0.335,0.53,,180000000.0,418000000.0,421000000.0,-3000000.0,405000000.0,13000000.0,2990000000.0,4953000000.0,-92000000.0,,1203000000.0,2990000000.0,1963000000.0,,-67000000.0,1203000000.0,760000000.0,-159000000.0,601000000.0,4953000000.0,751100000.0,751100000.0,751100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q1TTM,2009-01-01,2009-12-31,,2.85,2.25,1.33,2.23,,626000000.0,1737000000.0,1720000000.0,17000000.0,1691000000.0,46000000.0,12083000000.0,19515000000.0,-487000000.0,,4357000000.0,12083000000.0,7432000000.0,22000000.0,-220000000.0,4357000000.0,3075000000.0,-729000000.0,2346000000.0,19515000000.0,750300000.0,750300000.0,750300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2010.0,Q1,2009-10-01,2009-12-31,2011-02-02 15:03:06+00:00,0.56,0.56,0.335,0.56,,148000000.0,437000000.0,429000000.0,8000000.0,425000000.0,12000000.0,2960000000.0,4828000000.0,-92000000.0,,1134000000.0,2960000000.0,1868000000.0,65000000.0,,1134000000.0,734000000.0,-157000000.0,577000000.0,4828000000.0,750300000.0,750300000.0,750300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q4,2011-07-01,2011-09-30,,1.01,1.01,0.34,1.01,19000000.0,345000000.0,774000000.0,748000000.0,26000000.0,761000000.0,13000000.0,3955000000.0,6545000000.0,-90000000.0,,1339000000.0,3955000000.0,2590000000.0,,-49000000.0,1358000000.0,1232000000.0,-139000000.0,1093000000.0,6545000000.0,748500000.0,748500000.0,748500000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,FY,2010-10-01,2011-09-30,2013-11-19 12:06:10+00:00,3.29,3.29,1.38,3.27,19000000.0,1127000000.0,2530000000.0,2504000000.0,26000000.0,2480000000.0,50000000.0,14665000000.0,24222000000.0,-356000000.0,,5328000000.0,14665000000.0,9557000000.0,,-223000000.0,5347000000.0,4210000000.0,-579000000.0,3631000000.0,24222000000.0,748500000.0,748500000.0,748500000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3,2011-04-01,2011-06-30,2012-08-08 13:16:08+00:00,0.91,0.91,0.35,0.9,,294000000.0,698000000.0,698000000.0,,683000000.0,15000000.0,3790000000.0,6288000000.0,-87000000.0,,1363000000.0,3790000000.0,2498000000.0,,-56000000.0,1363000000.0,1135000000.0,-143000000.0,992000000.0,6288000000.0,748700000.0,748700000.0,748700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3YTD,2010-10-01,2011-06-30,,2.28,2.28,1.05,2.26,,782000000.0,1756000000.0,1756000000.0,,1719000000.0,37000000.0,10710000000.0,17677000000.0,-266000000.0,,3989000000.0,10710000000.0,6967000000.0,,-174000000.0,3989000000.0,2978000000.0,-440000000.0,2538000000.0,17677000000.0,748700000.0,748700000.0,748700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q3TTM,2010-07-01,2011-06-30,,3.27,3.27,1.38,3.24,,1036000000.0,2517000000.0,2340000000.0,177000000.0,2468000000.0,49000000.0,14220000000.0,23518000000.0,-382000000.0,,5301000000.0,14220000000.0,9298000000.0,-65000000.0,-304000000.0,5301000000.0,3997000000.0,-621000000.0,3376000000.0,23518000000.0,748700000.0,748700000.0,748700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2,2011-01-01,2011-03-31,2012-05-02 16:10:11+00:00,0.74,0.74,0.35,0.73,,266000000.0,567000000.0,567000000.0,,556000000.0,11000000.0,3548000000.0,5854000000.0,-101000000.0,,1315000000.0,3548000000.0,2306000000.0,,-57000000.0,1315000000.0,991000000.0,-158000000.0,833000000.0,5854000000.0,752100000.0,752100000.0,752100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2YTD,2010-10-01,2011-03-31,,1.37,1.37,0.7,1.36,,488000000.0,1058000000.0,1058000000.0,,1036000000.0,22000000.0,6920000000.0,11389000000.0,-179000000.0,,2626000000.0,6920000000.0,4469000000.0,,-118000000.0,2626000000.0,1843000000.0,-297000000.0,1546000000.0,11389000000.0,752100000.0,752100000.0,752100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q2TTM,2010-04-01,2011-03-31,,3.14,3.14,1.37,3.11,,1008000000.0,2420000000.0,2239000000.0,181000000.0,2370000000.0,50000000.0,13683000000.0,22647000000.0,-364000000.0,,5106000000.0,13683000000.0,8964000000.0,-65000000.0,-312000000.0,5106000000.0,3858000000.0,-611000000.0,3247000000.0,22647000000.0,752100000.0,752100000.0,752100000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q1,2010-10-01,2010-12-31,2012-02-08 12:34:53+00:00,0.63,0.63,0.345,0.63,,222000000.0,491000000.0,491000000.0,,480000000.0,11000000.0,3372000000.0,5535000000.0,-78000000.0,,1311000000.0,3372000000.0,2163000000.0,,-61000000.0,1311000000.0,852000000.0,-139000000.0,713000000.0,5535000000.0,752200000.0,752200000.0,752200000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2011.0,Q1TTM,2010-01-01,2010-12-31,,2.94,2.94,1.35,2.91,,922000000.0,2271000000.0,2093000000.0,178000000.0,2219000000.0,52000000.0,13125000000.0,21746000000.0,-355000000.0,,4994000000.0,13125000000.0,8621000000.0,-65000000.0,-322000000.0,4994000000.0,3627000000.0,-612000000.0,3015000000.0,21746000000.0,752200000.0,752200000.0,752200000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,FY,2011-10-01,2012-09-30,2014-11-19 14:26:00+00:00,2.68,2.68,1.6,2.67,592000000.0,1091000000.0,2024000000.0,2024000000.0,,1968000000.0,56000000.0,14644000000.0,24412000000.0,,401000000.0,5436000000.0,14644000000.0,9768000000.0,,-224000000.0,6429000000.0,3339000000.0,-224000000.0,3115000000.0,24412000000.0,730600000.0,730600000.0,730600000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q4,2012-07-01,2012-09-30,,0.39,0.39,0.4,0.39,592000000.0,293000000.0,300000000.0,300000000.0,,282000000.0,18000000.0,3951000000.0,6700000000.0,90000000.0,212000000.0,1385000000.0,3951000000.0,2749000000.0,,-57000000.0,2189000000.0,560000000.0,33000000.0,593000000.0,6700000000.0,730600000.0,730600000.0,730600000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3YTD,2011-10-01,2012-06-30,,2.29,2.29,1.2,2.28,,798000000.0,1724000000.0,1724000000.0,,1686000000.0,38000000.0,10693000000.0,17712000000.0,-90000000.0,189000000.0,4051000000.0,10693000000.0,7019000000.0,,-167000000.0,4240000000.0,2779000000.0,-257000000.0,2522000000.0,17712000000.0,730400000.0,730400000.0,730400000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3TTM,2011-07-01,2012-06-30,,3.3,3.3,1.53,3.29,19000000.0,1143000000.0,2498000000.0,2472000000.0,26000000.0,2447000000.0,51000000.0,14648000000.0,24257000000.0,-180000000.0,189000000.0,5390000000.0,14648000000.0,9609000000.0,,-216000000.0,5598000000.0,4011000000.0,-396000000.0,3615000000.0,24257000000.0,730400000.0,730400000.0,730400000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q3,2012-04-01,2012-06-30,2013-08-07 16:52:13+00:00,1.05,1.05,0.4,1.04,0.0,368000000.0,787000000.0,787000000.0,,770000000.0,17000000.0,3856000000.0,6484000000.0,,84000000.0,1338000000.0,3856000000.0,2628000000.0,,-51000000.0,1422000000.0,1206000000.0,-51000000.0,1155000000.0,6484000000.0,730400000.0,730400000.0,730400000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2YTD,2011-10-01,2012-03-31,,1.24,1.24,0.8,1.24,,430000000.0,937000000.0,937000000.0,,916000000.0,21000000.0,6837000000.0,11228000000.0,-90000000.0,105000000.0,2713000000.0,6837000000.0,4391000000.0,,-116000000.0,2818000000.0,1573000000.0,-206000000.0,1367000000.0,11228000000.0,732700000.0,732700000.0,732700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2TTM,2011-04-01,2012-03-31,,3.16,3.16,1.49,3.15,19000000.0,1069000000.0,2409000000.0,2383000000.0,26000000.0,2360000000.0,49000000.0,14582000000.0,24061000000.0,-267000000.0,105000000.0,5415000000.0,14582000000.0,9479000000.0,,-221000000.0,5539000000.0,3940000000.0,-488000000.0,3452000000.0,24061000000.0,732700000.0,732700000.0,732700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q2,2012-01-01,2012-03-31,2013-05-08 14:50:18+00:00,0.74,0.74,0.4,0.74,,258000000.0,556000000.0,556000000.0,,545000000.0,11000000.0,3583000000.0,5919000000.0,,105000000.0,1359000000.0,3583000000.0,2336000000.0,,-58000000.0,1464000000.0,872000000.0,-58000000.0,814000000.0,5919000000.0,732700000.0,732700000.0,732700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q1TTM,2011-01-01,2011-12-31,,3.16,3.16,1.43,3.14,19000000.0,1077000000.0,2420000000.0,2394000000.0,26000000.0,2371000000.0,49000000.0,14547000000.0,23996000000.0,-368000000.0,,5371000000.0,14547000000.0,9449000000.0,,-220000000.0,5390000000.0,4059000000.0,-588000000.0,3471000000.0,23996000000.0,734300000.0,734300000.0,734300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2012.0,Q1,2011-10-01,2011-12-31,2013-02-06 15:37:06+00:00,0.5,0.5,0.4,0.5,,172000000.0,381000000.0,381000000.0,,371000000.0,10000000.0,3254000000.0,5309000000.0,-90000000.0,,1354000000.0,3254000000.0,2055000000.0,,-58000000.0,1354000000.0,701000000.0,-148000000.0,553000000.0,5309000000.0,734300000.0,734300000.0,734300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,FY,2012-10-01,2013-09-30,2015-11-18 17:24:04+00:00,2.78,2.78,1.64,2.76,528000000.0,1130000000.0,2066000000.0,2066000000.0,,2004000000.0,62000000.0,14717000000.0,24669000000.0,0.0,362000000.0,5648000000.0,14717000000.0,9952000000.0,,-218000000.0,6538000000.0,3414000000.0,-218000000.0,3196000000.0,24669000000.0,717700000.0,717700000.0,717700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q4,2013-07-01,2013-09-30,,1.11,1.11,0.41,1.1,25000000.0,373000000.0,808000000.0,808000000.0,,795000000.0,13000000.0,4008000000.0,6812000000.0,,110000000.0,1432000000.0,4008000000.0,2804000000.0,,-56000000.0,1567000000.0,1237000000.0,-56000000.0,1181000000.0,6812000000.0,717700000.0,717700000.0,717700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3YTD,2012-10-01,2013-06-30,,1.67,1.67,1.23,1.66,503000000.0,757000000.0,1258000000.0,1258000000.0,,1209000000.0,49000000.0,10709000000.0,17857000000.0,,252000000.0,4216000000.0,10709000000.0,7148000000.0,,-162000000.0,4971000000.0,2177000000.0,-162000000.0,2015000000.0,17857000000.0,716900000.0,716900000.0,716900000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3TTM,2012-07-01,2013-06-30,,2.06,2.06,1.63,2.05,1095000000.0,1050000000.0,1558000000.0,1558000000.0,,1491000000.0,67000000.0,14660000000.0,24557000000.0,90000000.0,464000000.0,5601000000.0,14660000000.0,9897000000.0,,-219000000.0,7160000000.0,2737000000.0,-129000000.0,2608000000.0,24557000000.0,716900000.0,716900000.0,716900000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q3,2013-04-01,2013-06-30,2014-08-06 15:56:53+00:00,0.27,0.27,0.41,0.27,503000000.0,297000000.0,214000000.0,214000000.0,,194000000.0,20000000.0,3776000000.0,6344000000.0,,107000000.0,1396000000.0,3776000000.0,2568000000.0,,-51000000.0,2006000000.0,562000000.0,-51000000.0,511000000.0,6344000000.0,716900000.0,716900000.0,716900000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2YTD,2012-10-01,2013-03-31,,1.4,1.4,0.82,1.39,,460000000.0,1044000000.0,1044000000.0,,1015000000.0,29000000.0,6933000000.0,11513000000.0,,145000000.0,2820000000.0,6933000000.0,4580000000.0,,-111000000.0,2965000000.0,1615000000.0,-111000000.0,1504000000.0,11513000000.0,720500000.0,720500000.0,720500000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2TTM,2012-04-01,2013-03-31,,2.84,2.84,1.62,2.82,592000000.0,1121000000.0,2131000000.0,2131000000.0,,2067000000.0,64000000.0,14740000000.0,24697000000.0,90000000.0,441000000.0,5543000000.0,14740000000.0,9957000000.0,,-219000000.0,6576000000.0,3381000000.0,-129000000.0,3252000000.0,24697000000.0,720500000.0,720500000.0,720500000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q2,2013-01-01,2013-03-31,2014-05-07 17:13:24+00:00,0.77,0.77,0.41,0.77,,253000000.0,578000000.0,578000000.0,,561000000.0,17000000.0,3587000000.0,5960000000.0,,59000000.0,1426000000.0,3587000000.0,2373000000.0,,-57000000.0,1485000000.0,888000000.0,-57000000.0,831000000.0,5960000000.0,720500000.0,720500000.0,720500000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q1TTM,2012-01-01,2012-12-31,,2.81,2.81,1.61,2.79,592000000.0,1126000000.0,2109000000.0,2109000000.0,,2051000000.0,58000000.0,14736000000.0,24656000000.0,90000000.0,487000000.0,5476000000.0,14736000000.0,9920000000.0,,-220000000.0,6555000000.0,3365000000.0,-130000000.0,3235000000.0,24656000000.0,722300000.0,722300000.0,722300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2013.0,Q1,2012-10-01,2012-12-31,2014-02-05 12:55:54+00:00,0.63,0.63,0.41,0.62,,207000000.0,466000000.0,466000000.0,,454000000.0,12000000.0,3346000000.0,5553000000.0,,86000000.0,1394000000.0,3346000000.0,2207000000.0,,-54000000.0,1480000000.0,727000000.0,-54000000.0,673000000.0,5553000000.0,722300000.0,722300000.0,722300000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,FY,2013-10-01,2014-09-30,2016-11-16 17:15:14+00:00,3.05,3.05,1.72,3.03,,953000000.0,2184000000.0,2238000000.0,-54000000.0,2147000000.0,37000000.0,9971000000.0,17733000000.0,0.0,211000000.0,4164000000.0,9971000000.0,7762000000.0,,-196000000.0,4375000000.0,3387000000.0,-196000000.0,3191000000.0,17733000000.0,700200000.0,700200000.0,700200000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q4,2014-07-01,2014-09-30,,0.59,0.59,0.43,0.58,,190000000.0,415000000.0,469000000.0,-54000000.0,410000000.0,5000000.0,-490000000.0,3000000.0,,-117000000.0,-98000000.0,-490000000.0,493000000.0,,-49000000.0,-215000000.0,708000000.0,-49000000.0,659000000.0,3000000.0,700200000.0,700200000.0,700200000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3YTD,2013-10-01,2014-06-30,,2.46,2.46,1.29,2.45,,763000000.0,1769000000.0,1769000000.0,,1737000000.0,32000000.0,10461000000.0,17730000000.0,,328000000.0,4262000000.0,10461000000.0,7269000000.0,,-147000000.0,4590000000.0,2679000000.0,-147000000.0,2532000000.0,17730000000.0,699600000.0,699600000.0,699600000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3TTM,2013-07-01,2014-06-30,,3.57,3.57,1.7,3.55,25000000.0,1136000000.0,2577000000.0,2577000000.0,,2532000000.0,45000000.0,14469000000.0,24542000000.0,,438000000.0,5694000000.0,14469000000.0,10073000000.0,,-203000000.0,6157000000.0,3916000000.0,-203000000.0,3713000000.0,24542000000.0,699600000.0,699600000.0,699600000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q3,2014-04-01,2014-06-30,2015-08-05 13:32:06+00:00,1.03,1.03,0.43,1.03,,334000000.0,738000000.0,738000000.0,,728000000.0,10000000.0,3674000000.0,6312000000.0,0.0,96000000.0,1424000000.0,3674000000.0,2638000000.0,,-46000000.0,1520000000.0,1118000000.0,-46000000.0,1072000000.0,6312000000.0,699600000.0,699600000.0,699600000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2YTD,2013-10-01,2014-03-31,,1.43,1.43,0.86,1.42,,429000000.0,1031000000.0,1031000000.0,,1009000000.0,22000000.0,6787000000.0,11418000000.0,,232000000.0,2838000000.0,6787000000.0,4631000000.0,,-101000000.0,3070000000.0,1561000000.0,-101000000.0,1460000000.0,11418000000.0,701700000.0,701700000.0,701700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2TTM,2013-04-01,2014-03-31,,2.81,2.81,1.68,2.79,528000000.0,1099000000.0,2053000000.0,2053000000.0,,1998000000.0,55000000.0,14571000000.0,24574000000.0,,449000000.0,5666000000.0,14571000000.0,10003000000.0,,-208000000.0,6643000000.0,3360000000.0,-208000000.0,3152000000.0,24574000000.0,701700000.0,701700000.0,701700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q2,2014-01-01,2014-03-31,2015-05-06 14:51:50+00:00,0.78,0.78,0.43,0.77,,263000000.0,554000000.0,554000000.0,,547000000.0,7000000.0,3417000000.0,5812000000.0,0.0,137000000.0,1394000000.0,3417000000.0,2395000000.0,,-47000000.0,1531000000.0,864000000.0,-47000000.0,817000000.0,5812000000.0,701700000.0,701700000.0,701700000.0
Emerson Electric Co,EMR,FGLT0EWZSUIRRITFOA30,32604,2014.0,Q1TTM,2013-01-01,2013-12-31,,2.8,2.8,1.66,2.79,528000000.0,1089000000.0,2077000000.0,2077000000.0,,2012000000.0,65000000.0,14741000000.0,24722000000.0,,371000000.0,5698000000.0,14741000000.0,9981000000.0,,-218000000.0,6597000000.0,3384000000.0,-218000000.0,3166000000.0,24722000000.0,703500000.0,703500000.0,703500000.0
