company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q3YTD,2009-09-27,2010-06-26,,10.7,10.7,,10.51,3374000000.0,9705000000.0,9705000000.0,9705000000.0,26710000000.0,44882000000.0,141000000.0,1288000000.0,3946000000.0,26710000000.0,18172000000.0,5234000000.0,12938000000.0,141000000.0,13079000000.0,44882000000.0,911200000.0,912197000.0,927361000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q3TTM,2009-06-28,2010-06-26,,13.51,13.51,,13.29,4571000000.0,12237000000.0,12237000000.0,12237000000.0,33812000000.0,57089000000.0,186000000.0,1646000000.0,5009000000.0,33812000000.0,23277000000.0,6655000000.0,16622000000.0,186000000.0,16808000000.0,57089000000.0,911200000.0,912197000.0,927361000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q3,2010-03-28,2010-06-26,2011-07-20 16:32:13+00:00,3.57,3.57,,3.51,1039000000.0,3253000000.0,3253000000.0,3253000000.0,9564000000.0,15700000000.0,58000000.0,464000000.0,1438000000.0,9564000000.0,6136000000.0,1902000000.0,4234000000.0,58000000.0,4292000000.0,15700000000.0,911200000.0,912197000.0,927361000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q2YTD,2009-09-27,2010-03-27,,7.13,7.13,,7.0,2335000000.0,6452000000.0,6452000000.0,6452000000.0,17146000000.0,29182000000.0,83000000.0,824000000.0,2508000000.0,17146000000.0,12036000000.0,3332000000.0,8704000000.0,83000000.0,8787000000.0,29182000000.0,906800000.0,907548000.0,922878000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q2TTM,2009-03-29,2010-03-27,,11.99,11.99,,11.79,4396000000.0,10812000000.0,10812000000.0,10812000000.0,29999000000.0,51123000000.0,188000000.0,1523000000.0,4581000000.0,29999000000.0,21124000000.0,6104000000.0,15020000000.0,188000000.0,15208000000.0,51123000000.0,906800000.0,907548000.0,922878000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q2,2009-12-27,2010-03-27,2011-04-21 06:13:41+00:00,3.39,3.39,,3.33,955000000.0,3074000000.0,3074000000.0,3074000000.0,7874000000.0,13499000000.0,50000000.0,426000000.0,1220000000.0,7874000000.0,5625000000.0,1646000000.0,3979000000.0,50000000.0,4029000000.0,13499000000.0,906800000.0,907548000.0,922878000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q1TTM,2008-12-28,2009-12-26,,10.42,10.42,,10.25,4207000000.0,9358000000.0,9358000000.0,9358000000.0,27582000000.0,46708000000.0,201000000.0,1416000000.0,4346000000.0,27582000000.0,19126000000.0,5762000000.0,13364000000.0,201000000.0,13565000000.0,46708000000.0,903200000.0,903542000.0,919783000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2010.0,Q1,2009-09-27,2009-12-26,2011-01-19 16:33:29+00:00,3.74,3.74,,3.67,1380000000.0,3378000000.0,3378000000.0,3378000000.0,9272000000.0,15683000000.0,33000000.0,398000000.0,1288000000.0,9272000000.0,6411000000.0,1686000000.0,4725000000.0,33000000.0,4758000000.0,15683000000.0,903200000.0,903542000.0,919783000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q4,2011-06-26,2011-09-24,,7.17,7.17,,7.17,2168000000.0,6623000000.0,6623000000.0,6623000000.0,16890000000.0,28270000000.0,81000000.0,645000000.0,2025000000.0,16890000000.0,11380000000.0,2670000000.0,8710000000.0,81000000.0,8791000000.0,28270000000.0,924100000.0,924258000.0,936645000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,FY,2010-09-26,2011-09-24,2013-10-29 20:38:28+00:00,28.05,28.05,0.0,27.68,8283000000.0,25922000000.0,25922000000.0,25922000000.0,64431000000.0,108249000000.0,415000000.0,2429000000.0,7599000000.0,64431000000.0,43818000000.0,10028000000.0,33790000000.0,415000000.0,34205000000.0,108249000000.0,924100000.0,924258000.0,936645000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3YTD,2010-09-26,2011-06-25,,20.84,20.84,,20.84,6115000000.0,19299000000.0,19299000000.0,19299000000.0,47541000000.0,79979000000.0,334000000.0,1784000000.0,5574000000.0,47541000000.0,32438000000.0,7358000000.0,25080000000.0,334000000.0,25414000000.0,79979000000.0,926200000.0,926108000.0,937810000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3TTM,2010-06-27,2011-06-25,,25.49,25.49,,25.49,7268000000.0,23607000000.0,23607000000.0,23607000000.0,60372000000.0,100322000000.0,348000000.0,2278000000.0,7145000000.0,60372000000.0,39950000000.0,9423000000.0,30527000000.0,348000000.0,30875000000.0,100322000000.0,926200000.0,926108000.0,937810000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q3,2011-03-27,2011-06-25,2012-07-25 16:39:39+00:00,7.89,7.89,,7.79,2243000000.0,7308000000.0,7308000000.0,7308000000.0,16649000000.0,28571000000.0,172000000.0,628000000.0,1915000000.0,16649000000.0,11922000000.0,2543000000.0,9379000000.0,172000000.0,9551000000.0,28571000000.0,926200000.0,926108000.0,937810000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2YTD,2010-09-26,2011-03-26,,13.02,13.02,,12.83,3872000000.0,11991000000.0,11991000000.0,11991000000.0,30892000000.0,51408000000.0,162000000.0,1156000000.0,3659000000.0,30892000000.0,20516000000.0,4815000000.0,15701000000.0,162000000.0,15863000000.0,51408000000.0,922500000.0,923196000.0,935944000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2TTM,2010-03-28,2011-03-26,,21.3,21.3,,20.98,6064000000.0,19552000000.0,19552000000.0,19552000000.0,53287000000.0,87451000000.0,234000000.0,2114000000.0,6668000000.0,53287000000.0,34164000000.0,8782000000.0,25382000000.0,234000000.0,25616000000.0,87451000000.0,922500000.0,923196000.0,935944000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q2,2010-12-26,2011-03-26,2012-04-25 17:01:16+00:00,6.49,6.49,,6.4,1913000000.0,5987000000.0,5987000000.0,5987000000.0,14449000000.0,24667000000.0,26000000.0,581000000.0,1763000000.0,14449000000.0,10218000000.0,2344000000.0,7874000000.0,26000000.0,7900000000.0,24667000000.0,922500000.0,923196000.0,935944000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q1TTM,2009-12-27,2010-12-25,,18.2,18.2,,17.91,5106000000.0,16639000000.0,16639000000.0,16639000000.0,46712000000.0,76283000000.0,258000000.0,1959000000.0,6125000000.0,46712000000.0,29571000000.0,8084000000.0,21487000000.0,258000000.0,21745000000.0,76283000000.0,919400000.0,919294000.0,933154000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q1,2010-09-26,2010-12-25,2012-01-25 16:42:11+00:00,6.53,6.53,,6.43,1959000000.0,6004000000.0,6004000000.0,6004000000.0,16443000000.0,26741000000.0,136000000.0,575000000.0,1896000000.0,16443000000.0,10298000000.0,2471000000.0,7827000000.0,136000000.0,7963000000.0,26741000000.0,919400000.0,919294000.0,933154000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q4,2012-07-01,2012-09-29,,1.26,1.26,0.38,1.26,2670000000.0,8223000000.0,8223000000.0,8223000000.0,21565000000.0,35966000000.0,-51000000.0,906000000.0,2551000000.0,21565000000.0,14401000000.0,3457000000.0,10944000000.0,-51000000.0,10893000000.0,35966000000.0,6541200000.0,6543726000.0,6617483000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,FY,2011-09-25,2012-09-29,2014-10-27 17:11:55+00:00,6.38,6.38,0.38,6.31,14030000000.0,41733000000.0,41733000000.0,41733000000.0,87846000000.0,156508000000.0,522000000.0,3381000000.0,10040000000.0,87846000000.0,68662000000.0,13421000000.0,55241000000.0,522000000.0,55763000000.0,156508000000.0,6541200000.0,6543726000.0,6617483000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3YTD,2011-09-25,2012-06-30,,35.78,35.78,,35.78,11360000000.0,33510000000.0,33510000000.0,33510000000.0,66281000000.0,120542000000.0,573000000.0,2475000000.0,7489000000.0,66281000000.0,54261000000.0,9964000000.0,44297000000.0,573000000.0,44870000000.0,120542000000.0,936700000.0,936596000.0,947059000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3TTM,2011-06-26,2012-06-30,,42.85,42.85,,42.85,13528000000.0,40133000000.0,40133000000.0,40133000000.0,83171000000.0,148812000000.0,654000000.0,3120000000.0,9514000000.0,83171000000.0,65641000000.0,12634000000.0,53007000000.0,654000000.0,53661000000.0,148812000000.0,936700000.0,936596000.0,947059000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3,2012-04-01,2012-06-30,2013-07-24 17:02:02+00:00,9.42,9.42,0.0,9.32,3037000000.0,8824000000.0,8824000000.0,8824000000.0,20029000000.0,35023000000.0,288000000.0,876000000.0,2545000000.0,20029000000.0,14994000000.0,3421000000.0,11573000000.0,288000000.0,11861000000.0,35023000000.0,936700000.0,936596000.0,947059000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2YTD,2011-09-25,2012-03-31,,26.44,26.44,,26.44,8323000000.0,24686000000.0,24686000000.0,24686000000.0,46252000000.0,85519000000.0,285000000.0,1599000000.0,4944000000.0,46252000000.0,39267000000.0,6543000000.0,32724000000.0,285000000.0,33009000000.0,85519000000.0,933500000.0,933582000.0,944893000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2TTM,2011-03-27,2012-03-31,,41.36,41.36,,41.36,12734000000.0,38617000000.0,38617000000.0,38617000000.0,79791000000.0,142360000000.0,538000000.0,2872000000.0,8884000000.0,79791000000.0,62569000000.0,11756000000.0,50813000000.0,538000000.0,51351000000.0,142360000000.0,933500000.0,933582000.0,944893000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2,2012-01-01,2012-03-31,2013-04-23 21:29:23+00:00,12.45,12.45,0.0,12.3,3910000000.0,11622000000.0,11622000000.0,11622000000.0,20622000000.0,39186000000.0,148000000.0,841000000.0,2339000000.0,20622000000.0,18564000000.0,3180000000.0,15384000000.0,148000000.0,15532000000.0,39186000000.0,933500000.0,933582000.0,944893000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q1TTM,2010-12-26,2011-12-31,,35.42,35.42,,35.42,10737000000.0,32982000000.0,32982000000.0,32982000000.0,73618000000.0,127841000000.0,416000000.0,2612000000.0,8308000000.0,73618000000.0,54223000000.0,10920000000.0,43303000000.0,416000000.0,43719000000.0,127841000000.0,931100000.0,931041000.0,941572000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q1,2011-09-25,2011-12-31,2013-01-24 17:01:37+00:00,14.03,14.03,0.0,13.87,4413000000.0,13064000000.0,13064000000.0,13064000000.0,25630000000.0,46333000000.0,137000000.0,758000000.0,2605000000.0,25630000000.0,20703000000.0,3363000000.0,17340000000.0,137000000.0,17477000000.0,46333000000.0,931100000.0,931041000.0,941572000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q4,2013-06-30,2013-09-28,,1.16,1.16,0.43,1.16,2631000000.0,7512000000.0,7512000000.0,7512000000.0,23601000000.0,37472000000.0,113000000.0,1168000000.0,2673000000.0,23601000000.0,13871000000.0,3841000000.0,10030000000.0,113000000.0,10143000000.0,37472000000.0,6475000000.0,6477320000.0,6521634000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,FY,2012-09-30,2013-09-28,2015-10-28 16:31:09+00:00,5.72,5.72,1.64,5.68,13118000000.0,37037000000.0,37037000000.0,37037000000.0,106606000000.0,170910000000.0,1156000000.0,4475000000.0,10830000000.0,106606000000.0,64304000000.0,15305000000.0,48999000000.0,1156000000.0,50155000000.0,170910000000.0,6475000000.0,6477320000.0,6521634000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3YTD,2012-09-30,2013-06-29,,4.59,4.59,1.21,4.59,10487000000.0,29525000000.0,29525000000.0,29525000000.0,83005000000.0,133438000000.0,1043000000.0,3307000000.0,8157000000.0,83005000000.0,50433000000.0,11464000000.0,38969000000.0,1043000000.0,40012000000.0,133438000000.0,6448600000.0,6430323000.0,6469854000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3TTM,2012-07-01,2013-06-29,,5.87,5.87,1.6,5.87,13157000000.0,37748000000.0,37748000000.0,37748000000.0,104570000000.0,169404000000.0,992000000.0,4213000000.0,10708000000.0,104570000000.0,64834000000.0,14921000000.0,49913000000.0,992000000.0,50905000000.0,169404000000.0,6448600000.0,6430323000.0,6469854000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3,2013-03-31,2013-06-29,2014-07-23 16:32:48+00:00,1.07,1.07,0.44,1.07,2535000000.0,6900000000.0,6900000000.0,6900000000.0,22299000000.0,35323000000.0,234000000.0,1178000000.0,2645000000.0,22299000000.0,13024000000.0,3823000000.0,9201000000.0,234000000.0,9435000000.0,35323000000.0,6448600000.0,6430323000.0,6469854000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2YTD,2012-09-30,2013-03-30,,24.08,24.08,5.3,24.08,7952000000.0,22625000000.0,22625000000.0,22625000000.0,60706000000.0,98115000000.0,809000000.0,2129000000.0,5512000000.0,60706000000.0,37409000000.0,7641000000.0,29768000000.0,809000000.0,30577000000.0,98115000000.0,939700000.0,939629000.0,946035000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2TTM,2012-04-01,2013-03-30,,42.22,42.22,7.95,42.22,13659000000.0,39672000000.0,39672000000.0,39672000000.0,102300000000.0,169104000000.0,1046000000.0,3911000000.0,10608000000.0,102300000000.0,66804000000.0,14519000000.0,52285000000.0,1046000000.0,53331000000.0,169104000000.0,939700000.0,939629000.0,946035000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2,2012-12-30,2013-03-30,2014-04-24 17:02:12+00:00,10.16,10.16,2.65,10.09,3358000000.0,9547000000.0,9547000000.0,9547000000.0,27254000000.0,43603000000.0,347000000.0,1119000000.0,2672000000.0,27254000000.0,16349000000.0,3791000000.0,12558000000.0,347000000.0,12905000000.0,43603000000.0,939700000.0,939629000.0,946035000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q1TTM,2012-01-01,2012-12-29,,44.46,44.46,5.31,44.46,14211000000.0,41747000000.0,41747000000.0,41747000000.0,95668000000.0,164687000000.0,847000000.0,3633000000.0,10275000000.0,95668000000.0,69019000000.0,13908000000.0,55111000000.0,847000000.0,55958000000.0,164687000000.0,938800000.0,938916000.0,947217000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q1,2012-09-30,2012-12-29,2014-01-28 17:07:27+00:00,13.93,13.93,2.65,13.81,4594000000.0,13078000000.0,13078000000.0,13078000000.0,33452000000.0,54512000000.0,462000000.0,1010000000.0,2840000000.0,33452000000.0,21060000000.0,3850000000.0,17210000000.0,462000000.0,17672000000.0,54512000000.0,938800000.0,938916000.0,947217000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,FY,2013-09-29,2014-09-27,2016-10-26 16:42:16+00:00,6.49,6.49,1.82,6.45,13973000000.0,39510000000.0,39510000000.0,39510000000.0,112258000000.0,182795000000.0,980000000.0,6041000000.0,11993000000.0,112258000000.0,70537000000.0,18034000000.0,52503000000.0,980000000.0,53483000000.0,182795000000.0,6087800000.0,6085572000.0,6122663000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q4,2014-06-29,2014-09-27,,1.39,1.39,0.46,1.39,3005000000.0,8467000000.0,8467000000.0,8467000000.0,26114000000.0,42123000000.0,307000000.0,1686000000.0,3158000000.0,26114000000.0,16009000000.0,4844000000.0,11165000000.0,307000000.0,11472000000.0,42123000000.0,6087800000.0,6085572000.0,6122663000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3YTD,2013-09-29,2014-06-28,,5.16,5.16,1.38,5.16,10968000000.0,31043000000.0,31043000000.0,31043000000.0,86144000000.0,140672000000.0,673000000.0,4355000000.0,8835000000.0,86144000000.0,54528000000.0,13190000000.0,41338000000.0,673000000.0,42011000000.0,140672000000.0,6006200000.0,6012635000.0,6051711000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3TTM,2013-06-30,2014-06-28,,6.41,6.41,1.84,6.41,13599000000.0,38555000000.0,38555000000.0,38555000000.0,109745000000.0,178144000000.0,786000000.0,5523000000.0,11508000000.0,109745000000.0,68399000000.0,17031000000.0,51368000000.0,786000000.0,52154000000.0,178144000000.0,6006200000.0,6012635000.0,6051711000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3,2014-03-30,2014-06-28,2015-07-22 17:01:17+00:00,1.29,1.29,0.47,1.28,2736000000.0,7748000000.0,7748000000.0,7748000000.0,22697000000.0,37432000000.0,202000000.0,1603000000.0,2850000000.0,22697000000.0,14735000000.0,4453000000.0,10282000000.0,202000000.0,10484000000.0,37432000000.0,6006200000.0,6012635000.0,6051711000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2YTD,2013-09-29,2014-03-29,,3.8,3.8,0.89,3.8,8232000000.0,23295000000.0,23295000000.0,23295000000.0,63447000000.0,103240000000.0,471000000.0,2752000000.0,5985000000.0,63447000000.0,39793000000.0,8737000000.0,31056000000.0,471000000.0,31527000000.0,103240000000.0,6121600000.0,6123302000.0,6156699000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2TTM,2013-03-31,2014-03-29,,6.16,6.16,1.8,6.16,13398000000.0,37707000000.0,37707000000.0,37707000000.0,109347000000.0,176035000000.0,818000000.0,5098000000.0,11303000000.0,109347000000.0,66688000000.0,16401000000.0,50287000000.0,818000000.0,51105000000.0,176035000000.0,6121600000.0,6123302000.0,6156699000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2,2013-12-29,2014-03-29,2015-04-28 17:01:16+00:00,1.67,1.67,0.44,1.66,3595000000.0,10223000000.0,10223000000.0,10223000000.0,27699000000.0,45646000000.0,225000000.0,1422000000.0,2932000000.0,27699000000.0,17947000000.0,4354000000.0,13593000000.0,225000000.0,13818000000.0,45646000000.0,6121600000.0,6123302000.0,6156699000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q1TTM,2012-12-30,2013-12-28,,5.9,5.9,1.73,5.9,13161000000.0,37031000000.0,37031000000.0,37031000000.0,108902000000.0,173992000000.0,940000000.0,4795000000.0,11043000000.0,108902000000.0,65090000000.0,15838000000.0,49252000000.0,940000000.0,50192000000.0,173992000000.0,6284600000.0,6272504000.0,6310161000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q1,2013-09-29,2013-12-28,2015-01-28 16:39:32+00:00,2.08,2.08,0.44,2.07,4637000000.0,13072000000.0,13072000000.0,13072000000.0,35748000000.0,57594000000.0,246000000.0,1330000000.0,3053000000.0,35748000000.0,21846000000.0,4383000000.0,17463000000.0,246000000.0,17709000000.0,57594000000.0,6284600000.0,6272504000.0,6310161000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,FY,2014-09-28,2015-09-26,2017-11-03 08:01:37+00:00,9.28,9.28,1.98,9.22,19121000000.0,53394000000.0,53394000000.0,53394000000.0,140089000000.0,233715000000.0,1285000000.0,8067000000.0,14329000000.0,140089000000.0,93626000000.0,22396000000.0,71230000000.0,1285000000.0,72515000000.0,233715000000.0,5753700000.0,5753421000.0,5793069000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q4,2015-06-28,2015-09-26,,1.93,1.93,0.52,1.93,3938000000.0,11124000000.0,11124000000.0,11124000000.0,30953000000.0,51501000000.0,439000000.0,2220000000.0,3705000000.0,30953000000.0,20548000000.0,5925000000.0,14623000000.0,439000000.0,15062000000.0,51501000000.0,5753700000.0,5753421000.0,5793069000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q3,2015-03-29,2015-06-27,2016-07-27 16:32:36+00:00,1.86,1.86,0.52,1.85,3796000000.0,10677000000.0,10677000000.0,10677000000.0,29924000000.0,49605000000.0,390000000.0,2034000000.0,3564000000.0,29924000000.0,19681000000.0,5598000000.0,14083000000.0,390000000.0,14473000000.0,49605000000.0,5740300000.0,5729886000.0,5773099000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q3YTD,2014-09-28,2015-06-27,,7.38,7.38,1.5,7.38,15183000000.0,42270000000.0,42270000000.0,42270000000.0,109136000000.0,182214000000.0,846000000.0,5847000000.0,10624000000.0,109136000000.0,73078000000.0,16471000000.0,56607000000.0,846000000.0,57453000000.0,182214000000.0,5740300000.0,5729886000.0,5773099000.0
