company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredrevenue,notereceivable,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2011.0,Q1,,2010-12-25,2011-01-19 16:33:29+00:00,14301000000.0,6027000000.0,5953000000.0,114000000.0,10734000000.0,,11502000000.0,3541000000.0,1724000000.0,741000000.0,,522000000.0,,32730000000.0,885000000.0,5868000000.0,1216000000.0,4847000000.0,3467000000.0,,2954000000.0,7065000000.0,43050000000.0,,16243000000.0,86742000000.0,54666000000.0,43927000000.0,23795000000.0,54666000000.0,54666000000.0,32076000000.0,86742000000.0,36947000000.0,8281000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,FY,,2012-09-29,2013-10-29 20:38:28+00:00,21175000000.0,10930000000.0,11414000000.0,499000000.0,10746000000.0,0.0,16422000000.0,5953000000.0,2583000000.0,1135000000.0,,4224000000.0,0.0,92122000000.0,791000000.0,15452000000.0,2648000000.0,7762000000.0,6458000000.0,,5478000000.0,16664000000.0,101289000000.0,,18383000000.0,176064000000.0,118210000000.0,57653000000.0,38542000000.0,118210000000.0,118210000000.0,57854000000.0,176064000000.0,102959000000.0,19312000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q3,,2012-06-30,2012-07-25 16:39:39+00:00,16808000000.0,7657000000.0,10430000000.0,532000000.0,7945000000.0,0.0,15573000000.0,5822000000.0,2309000000.0,1132000000.0,,4329000000.0,,89567000000.0,1122000000.0,10487000000.0,2530000000.0,6641000000.0,6560000000.0,,5438000000.0,15560000000.0,95641000000.0,,19709000000.0,162896000000.0,111746000000.0,51943000000.0,33060000000.0,111746000000.0,111746000000.0,51150000000.0,162896000000.0,100466000000.0,18090000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q2,,2012-03-31,2012-04-25 17:01:16+00:00,17011000000.0,7042000000.0,9778000000.0,524000000.0,10121000000.0,0.0,14850000000.0,5247000000.0,2253000000.0,1141000000.0,,3604000000.0,,81638000000.0,1102000000.0,8847000000.0,2446000000.0,6727000000.0,5050000000.0,,4992000000.0,13954000000.0,87124000000.0,,18417000000.0,150934000000.0,102498000000.0,50712000000.0,32036000000.0,102498000000.0,102498000000.0,48436000000.0,150934000000.0,91375000000.0,16400000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2012.0,Q1,,2011-12-31,2012-01-25 16:42:11+00:00,18221000000.0,8930000000.0,11500000000.0,384000000.0,10310000000.0,0.0,13961000000.0,4886000000.0,1937000000.0,896000000.0,,3472000000.0,,67445000000.0,1236000000.0,7816000000.0,2187000000.0,7554000000.0,4958000000.0,,4281000000.0,11833000000.0,75709000000.0,,19846000000.0,138681000000.0,90054000000.0,54771000000.0,34607000000.0,90054000000.0,90054000000.0,48627000000.0,138681000000.0,76094000000.0,14020000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,FY,,2013-09-28,2014-10-27 17:11:55+00:00,22367000000.0,13102000000.0,13856000000.0,-471000000.0,14259000000.0,0.0,19764000000.0,7435000000.0,3453000000.0,1577000000.0,,4179000000.0,16960000000.0,106215000000.0,1764000000.0,16597000000.0,2625000000.0,7539000000.0,6882000000.0,,5146000000.0,20208000000.0,104256000000.0,0.0,26287000000.0,207000000000.0,123549000000.0,73286000000.0,43658000000.0,123549000000.0,123549000000.0,83451000000.0,207000000000.0,117117000000.0,39793000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q3,,2013-06-29,2013-07-24 17:02:02+00:00,15516000000.0,8839000000.0,13470000000.0,-234000000.0,11248000000.0,0.0,19024000000.0,7333000000.0,3193000000.0,1522000000.0,,4353000000.0,16958000000.0,104014000000.0,1697000000.0,16327000000.0,2672000000.0,4614000000.0,7270000000.0,,5421000000.0,20553000000.0,104564000000.0,,31358000000.0,199856000000.0,123354000000.0,68219000000.0,36319000000.0,123354000000.0,123354000000.0,76502000000.0,199856000000.0,115310000000.0,40183000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q2,,2013-03-30,2013-04-23 21:29:23+00:00,14912000000.0,7084000000.0,13331000000.0,964000000.0,12053000000.0,0.0,17954000000.0,7265000000.0,3242000000.0,1400000000.0,,4136000000.0,,105550000000.0,1245000000.0,15026000000.0,2877000000.0,6252000000.0,6377000000.0,,5294000000.0,20868000000.0,116572000000.0,,27084000000.0,194743000000.0,135490000000.0,63337000000.0,35508000000.0,135490000000.0,135490000000.0,59253000000.0,194743000000.0,116380000000.0,23745000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2013.0,Q1,,2012-12-29,2013-01-24 17:01:37+00:00,26398000000.0,11598000000.0,13207000000.0,612000000.0,16154000000.0,0.0,17167000000.0,7274000000.0,2895000000.0,1381000000.0,,4462000000.0,,97292000000.0,1455000000.0,15422000000.0,2938000000.0,9936000000.0,6644000000.0,,5183000000.0,18925000000.0,109567000000.0,,23666000000.0,196088000000.0,127346000000.0,72348000000.0,46879000000.0,127346000000.0,127346000000.0,68742000000.0,196088000000.0,108318000000.0,21863000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,FY,,2014-09-27,2015-10-28 16:31:09+00:00,30196000000.0,17460000000.0,18453000000.0,1082000000.0,13844000000.0,0.0,23313000000.0,8491000000.0,4318000000.0,4616000000.0,,4142000000.0,28987000000.0,130162000000.0,2111000000.0,20624000000.0,3031000000.0,9759000000.0,9806000000.0,,3764000000.0,24826000000.0,87152000000.0,6308000000.0,11233000000.0,231839000000.0,111547000000.0,68531000000.0,63448000000.0,111547000000.0,111547000000.0,120292000000.0,231839000000.0,142684000000.0,56844000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q3,,2014-06-28,2014-07-23 16:32:48+00:00,20535000000.0,10788000000.0,15264000000.0,86000000.0,12977000000.0,0.0,22139000000.0,8396000000.0,3884000000.0,2374000000.0,,3767000000.0,29030000000.0,126685000000.0,1594000000.0,17585000000.0,3058000000.0,6053000000.0,7825000000.0,,4160000000.0,23287000000.0,98715000000.0,2010000000.0,24828000000.0,222520000000.0,120940000000.0,67949000000.0,46205000000.0,120940000000.0,120940000000.0,101580000000.0,222520000000.0,136986000000.0,55375000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q2,,2014-03-29,2014-04-24 17:02:12+00:00,18914000000.0,9700000000.0,15984000000.0,-251000000.0,18949000000.0,0.0,21496000000.0,8310000000.0,4014000000.0,2055000000.0,,3928000000.0,16962000000.0,109239000000.0,1829000000.0,15120000000.0,3164000000.0,6120000000.0,7528000000.0,,5106000000.0,22476000000.0,98934000000.0,,22401000000.0,205989000000.0,120179000000.0,70541000000.0,43208000000.0,120179000000.0,120179000000.0,85810000000.0,205989000000.0,120328000000.0,42602000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2014.0,Q1,,2013-12-28,2014-01-28 17:07:27+00:00,29588000000.0,14200000000.0,15824000000.0,-306000000.0,14077000000.0,0.0,20559000000.0,8357000000.0,3742000000.0,2022000000.0,,4105000000.0,16961000000.0,118131000000.0,2122000000.0,15488000000.0,3071000000.0,10998000000.0,8574000000.0,,5091000000.0,21699000000.0,109431000000.0,,26634000000.0,225184000000.0,129684000000.0,80347000000.0,53769000000.0,129684000000.0,129684000000.0,95500000000.0,225184000000.0,129349000000.0,41731000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,FY,,2015-09-26,2016-10-26 16:42:16+00:00,35490000000.0,16849000000.0,25181000000.0,-345000000.0,21120000000.0,0.0,27416000000.0,8940000000.0,,5116000000.0,,3893000000.0,53329000000.0,164065000000.0,2349000000.0,22471000000.0,3624000000.0,13494000000.0,15085000000.0,,5422000000.0,33427000000.0,92284000000.0,11000000000.0,20481000000.0,290345000000.0,119355000000.0,89378000000.0,80610000000.0,119355000000.0,119355000000.0,170990000000.0,290345000000.0,178496000000.0,90380000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q3,,2015-06-27,2015-07-22 17:01:17+00:00,26474000000.0,10370000000.0,22724000000.0,1098000000.0,15319000000.0,0.0,26327000000.0,9088000000.0,5010000000.0,5044000000.0,,3779000000.0,47419000000.0,168145000000.0,2042000000.0,21149000000.0,3474000000.0,9537000000.0,9291000000.0,,4081000000.0,31296000000.0,98252000000.0,6999000000.0,19384000000.0,273151000000.0,125677000000.0,70953000000.0,65285000000.0,125677000000.0,125677000000.0,147474000000.0,273151000000.0,181049000000.0,82189000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q2,,2015-03-28,2015-04-28 17:01:16+00:00,23159000000.0,10905000000.0,22827000000.0,2710000000.0,14489000000.0,0.0,25376000000.0,8944000000.0,5141000000.0,4711000000.0,,4061000000.0,40072000000.0,160443000000.0,2396000000.0,20151000000.0,3571000000.0,7259000000.0,9094000000.0,,3937000000.0,29816000000.0,100920000000.0,3799000000.0,18607000000.0,261194000000.0,129006000000.0,67891000000.0,58729000000.0,129006000000.0,129006000000.0,132188000000.0,261194000000.0,173152000000.0,73459000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2015.0,Q1,,2014-12-27,2015-01-28 16:39:32+00:00,38001000000.0,16709000000.0,22724000000.0,1963000000.0,19478000000.0,0.0,24187000000.0,8987000000.0,5046000000.0,4629000000.0,20392000000.0,4370000000.0,32504000000.0,145492000000.0,2283000000.0,20392000000.0,3480000000.0,13267000000.0,13635000000.0,,3608000000.0,28971000000.0,97178000000.0,3899000000.0,12985000000.0,261894000000.0,123328000000.0,83403000000.0,73611000000.0,123328000000.0,123328000000.0,138566000000.0,261894000000.0,158099000000.0,64955000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2016.0,FY,,2016-09-24,2017-11-03 08:01:37+00:00,37294000000.0,15754000000.0,22027000000.0,634000000.0,20484000000.0,0.0,31251000000.0,8080000000.0,,5414000000.0,,3206000000.0,75427000000.0,170430000000.0,2132000000.0,27010000000.0,2930000000.0,13545000000.0,8283000000.0,,8757000000.0,36074000000.0,96364000000.0,11605000000.0,46671000000.0,321686000000.0,128249000000.0,106869000000.0,79006000000.0,128249000000.0,128249000000.0,193437000000.0,321686000000.0,187807000000.0,114431000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2016.0,Q3,,2016-06-25,2016-07-27 16:32:36+00:00,26318000000.0,11714000000.0,20820000000.0,-107000000.0,18237000000.0,0.0,30106000000.0,8352000000.0,,5261000000.0,,3506000000.0,68939000000.0,169764000000.0,1831000000.0,25448000000.0,3064000000.0,7328000000.0,11132000000.0,,7862000000.0,35572000000.0,96542000000.0,15996000000.0,43519000000.0,305602000000.0,126541000000.0,93761000000.0,71486000000.0,126541000000.0,126541000000.0,179061000000.0,305602000000.0,186393000000.0,107575000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2016.0,Q2,,2016-03-26,2016-04-27 16:32:53+00:00,25098000000.0,12229000000.0,23208000000.0,-1048000000.0,21514000000.0,0.0,29484000000.0,9461000000.0,,5249000000.0,,3843000000.0,69374000000.0,177645000000.0,2281000000.0,23203000000.0,3322000000.0,7595000000.0,10204000000.0,,7745000000.0,33859000000.0,102021000000.0,10498000000.0,33769000000.0,305277000000.0,130457000000.0,87592000000.0,68265000000.0,130457000000.0,130457000000.0,174820000000.0,305277000000.0,194482000000.0,106555000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2016.0,Q1,,2015-12-26,2016-01-27 16:32:03+00:00,33312000000.0,12953000000.0,24032000000.0,-1480000000.0,16689000000.0,0.0,28253000000.0,8989000000.0,,5202000000.0,,3924000000.0,53204000000.0,177665000000.0,2451000000.0,22300000000.0,3546000000.0,11668000000.0,11073000000.0,,7974000000.0,32175000000.0,101494000000.0,9759000000.0,21385000000.0,293284000000.0,128267000000.0,76219000000.0,76092000000.0,128267000000.0,128267000000.0,165017000000.0,293284000000.0,194765000000.0,88925000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2017.0,FY,,2017-09-30,2018-11-05 08:01:40+00:00,44242000000.0,17874000000.0,,-150000000.0,20289000000.0,0.0,35867000000.0,7548000000.0,,,,,97207000000.0,194714000000.0,4855000000.0,33783000000.0,2836000000.0,17799000000.0,13936000000.0,30551000000.0,18177000000.0,40415000000.0,98330000000.0,18473000000.0,53892000000.0,375319000000.0,134047000000.0,128645000000.0,100814000000.0,134047000000.0,134047000000.0,241272000000.0,375319000000.0,212891000000.0,140458000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2017.0,Q3,,2017-07-01,2017-08-02 16:31:28+00:00,31915000000.0,12399000000.0,23304000000.0,-545000000.0,18571000000.0,0.0,34445000000.0,7608000000.0,,5661000000.0,,2444000000.0,89864000000.0,184757000000.0,3146000000.0,29286000000.0,2984000000.0,10233000000.0,10338000000.0,,10150000000.0,38598000000.0,98525000000.0,18475000000.0,58188000000.0,345173000000.0,132425000000.0,112875000000.0,81302000000.0,132425000000.0,132425000000.0,212748000000.0,345173000000.0,203012000000.0,131446000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2017.0,Q2,,2017-04-01,2017-05-03 16:32:23+00:00,28573000000.0,11579000000.0,23096000000.0,-422000000.0,15157000000.0,0.0,33579000000.0,7682000000.0,,5473000000.0,,2617000000.0,84531000000.0,189740000000.0,2910000000.0,27163000000.0,3107000000.0,9033000000.0,11367000000.0,,7549000000.0,39470000000.0,100925000000.0,13991000000.0,51944000000.0,334532000000.0,134082000000.0,101990000000.0,73342000000.0,134082000000.0,134082000000.0,200450000000.0,334532000000.0,205379000000.0,127108000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2017.0,Q1,,2016-12-31,2017-02-01 16:33:29+00:00,38510000000.0,14057000000.0,23739000000.0,245000000.0,16371000000.0,0.0,32144000000.0,7889000000.0,,5423000000.0,,2848000000.0,73557000000.0,185638000000.0,2712000000.0,26510000000.0,3163000000.0,13920000000.0,12191000000.0,,7390000000.0,37901000000.0,100001000000.0,13992000000.0,44081000000.0,331141000000.0,132390000000.0,103332000000.0,84130000000.0,132390000000.0,132390000000.0,198751000000.0,331141000000.0,201299000000.0,114621000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2018.0,FY,,2018-09-29,2019-10-30 18:12:36+00:00,55888000000.0,23186000000.0,,-3454000000.0,25913000000.0,0.0,40201000000.0,5966000000.0,,,,,93735000000.0,170799000000.0,3956000000.0,41304000000.0,,25809000000.0,12087000000.0,33327000000.0,22283000000.0,48914000000.0,70400000000.0,20784000000.0,40388000000.0,365725000000.0,107147000000.0,131339000000.0,115929000000.0,107147000000.0,107147000000.0,258578000000.0,365725000000.0,193082000000.0,142649000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2018.0,Q3,,2018-06-30,2018-08-01 16:31:48+00:00,38489000000.0,14104000000.0,25184000000.0,-3111000000.0,31971000000.0,0.0,38624000000.0,7403000000.0,,,,,97128000000.0,172773000000.0,5936000000.0,38117000000.0,2878000000.0,12263000000.0,12488000000.0,,22546000000.0,45694000000.0,79436000000.0,17472000000.0,38999000000.0,349197000000.0,114949000000.0,115761000000.0,88548000000.0,114949000000.0,114949000000.0,234248000000.0,349197000000.0,195319000000.0,145700000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2018.0,Q2,,2018-03-31,2018-05-02 16:32:12+00:00,34311000000.0,14324000000.0,26756000000.0,-3064000000.0,45059000000.0,0.0,38044000000.0,7775000000.0,,,,,101362000000.0,179286000000.0,7662000000.0,35077000000.0,3087000000.0,8084000000.0,12043000000.0,,23086000000.0,46855000000.0,91898000000.0,20478000000.0,42881000000.0,367502000000.0,126878000000.0,130053000000.0,89320000000.0,126878000000.0,126878000000.0,240624000000.0,367502000000.0,202372000000.0,151304000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2018.0,Q1,,2017-12-30,2018-02-02 08:01:26+00:00,62985000000.0,23440000000.0,26281000000.0,-841000000.0,27491000000.0,0.0,36447000000.0,8044000000.0,,5889000000.0,,2149000000.0,103922000000.0,207944000000.0,4421000000.0,33679000000.0,3131000000.0,27459000000.0,11337000000.0,,13323000000.0,43754000000.0,104593000000.0,18478000000.0,49662000000.0,406794000000.0,140199000000.0,143810000000.0,115788000000.0,140199000000.0,140199000000.0,266595000000.0,406794000000.0,229305000000.0,150807000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2019.0,FY,,2019-09-28,2020-04-30 18:03:10+00:00,46236000000.0,22926000000.0,,-584000000.0,48844000000.0,0.0,45174000000.0,5522000000.0,,,,,91807000000.0,105341000000.0,4106000000.0,37378000000.0,,22878000000.0,12352000000.0,37720000000.0,32978000000.0,50503000000.0,45898000000.0,16240000000.0,51713000000.0,338516000000.0,90488000000.0,162819000000.0,105718000000.0,90488000000.0,90488000000.0,248028000000.0,338516000000.0,138319000000.0,142310000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2019.0,Q3,,2019-06-29,2019-07-31 16:31:53+00:00,29115000000.0,14148000000.0,,-639000000.0,50530000000.0,0.0,43371000000.0,5434000000.0,,,,,84936000000.0,115996000000.0,3355000000.0,37636000000.0,,12326000000.0,10530000000.0,31673000000.0,33634000000.0,51143000000.0,53724000000.0,23529000000.0,44084000000.0,322239000000.0,96456000000.0,134973000000.0,89704000000.0,96456000000.0,96456000000.0,225783000000.0,322239000000.0,149630000000.0,136079000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2019.0,Q2,,2019-03-30,2019-05-01 16:32:00+00:00,30443000000.0,15085000000.0,,-1499000000.0,37988000000.0,0.0,42801000000.0,5532000000.0,,,,,90201000000.0,145319000000.0,4884000000.0,38746000000.0,,11193000000.0,12092000000.0,35368000000.0,34587000000.0,52165000000.0,64558000000.0,22405000000.0,42104000000.0,341998000000.0,105860000000.0,123346000000.0,93772000000.0,105860000000.0,105860000000.0,236138000000.0,341998000000.0,179906000000.0,142366000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2019.0,Q1,,2018-12-29,2019-01-30 16:31:37+00:00,44293000000.0,18077000000.0,,-3588000000.0,44771000000.0,0.0,40970000000.0,5546000000.0,,,,,92989000000.0,158608000000.0,4988000000.0,39597000000.0,,18904000000.0,12432000000.0,36703000000.0,34686000000.0,54555000000.0,80510000000.0,21741000000.0,41656000000.0,373719000000.0,117892000000.0,140828000000.0,108283000000.0,117892000000.0,117892000000.0,255827000000.0,373719000000.0,193294000000.0,147544000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2020.0,Q2,,2020-03-28,2020-04-30 18:03:10+00:00,32421000000.0,15722000000.0,,-2789000000.0,40174000000.0,0.0,48032000000.0,5928000000.0,,,,,89086000000.0,98793000000.0,3334000000.0,35889000000.0,,14955000000.0,15691000000.0,37324000000.0,41965000000.0,56795000000.0,33182000000.0,20421000000.0,53877000000.0,320400000000.0,78425000000.0,143753000000.0,96094000000.0,78425000000.0,78425000000.0,241975000000.0,320400000000.0,140758000000.0,145881000000.0
Apple Inc,AAPL,HWUPKR0MPOU8FGXBT394,320193,2020.0,Q1,,2019-12-28,2020-01-28 18:02:44+00:00,45111000000.0,20970000000.0,,-418000000.0,39771000000.0,0.0,45972000000.0,5573000000.0,,,,,93078000000.0,99899000000.0,4097000000.0,37031000000.0,,18976000000.0,12026000000.0,36263000000.0,40457000000.0,55848000000.0,43977000000.0,15214000000.0,67391000000.0,340618000000.0,89531000000.0,163231000000.0,102161000000.0,89531000000.0,89531000000.0,251087000000.0,340618000000.0,140356000000.0,148926000000.0
