company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accruedinterestpayable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,deferredacquisitioncost,goodwill,intangibleassets,longtermdebt,netpremisesandequipment,noncontrollinginterests,otherassets,otherlongtermliabilities,othershorttermpayables,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,totalassets,totalcommonequity,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalpreferredequity,tradingaccountsecurities,treasurystock
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2009.0,FY,,2009-12-31,2011-03-01 17:12:16+00:00,17974000.0,19669000.0,107397000.0,,2612199000.0,29252000.0,,-1163514000.0,2670101000.0,6280113000.0,18549000.0,362997000.0,253665000.0,190445000.0,,,-165710000.0,5616245000.0,2465511000.0,2465511000.0,2484060000.0,3132185000.0,5616245000.0,0.0,0.0,-647000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,FY,,2010-12-31,2012-02-22 15:52:06+00:00,19296000.0,26868000.0,21812000.0,0.0,2616234000.0,19533000.0,,-1321367000.0,2900044000.0,6594367000.0,3479000.0,404736000.0,241333000.0,207143000.0,0.0,38940000.0,-255628000.0,5758021000.0,2386726000.0,2386726000.0,2390205000.0,3367816000.0,5758021000.0,0.0,,-748000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2010.0,Q3,,2010-09-30,2010-11-05 16:16:40+00:00,33748000.0,23816000.0,33790000.0,,2626713000.0,22739000.0,,-1273190000.0,2895547000.0,6540588000.0,14704000.0,418861000.0,252351000.0,202985000.0,,41985000.0,-249047000.0,5800817000.0,2401482000.0,2401482000.0,2416186000.0,3384631000.0,5800817000.0,0.0,16044000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,FY,,2011-12-31,2013-02-19 07:19:03+00:00,37694000.0,22062000.0,45807000.0,0.0,9665823000.0,26669000.0,,-1115672000.0,6429116000.0,16952766000.0,80987000.0,1285750000.0,260722000.0,1085597000.0,102837000.0,76590000.0,-412181000.0,17271910000.0,9274957000.0,9274957000.0,9355944000.0,7813129000.0,17271910000.0,0.0,,-747000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q3,,2011-09-30,2011-11-07 14:43:31+00:00,65985000.0,19237000.0,57482000.0,0.0,9667520000.0,12424000.0,,-939522000.0,6313141000.0,16874586000.0,84507000.0,1116017000.0,274852000.0,1128706000.0,92817000.0,84783000.0,-439015000.0,17205770000.0,9245762000.0,9245762000.0,9330269000.0,7782684000.0,17205770000.0,0.0,,-1980000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q2,,2011-06-30,2011-08-05 17:24:21+00:00,26558000.0,28212000.0,26702000.0,,4301200000.0,16129000.0,,-1283812000.0,5007080000.0,9823520000.0,2858000.0,972468000.0,279668000.0,401151000.0,,64261000.0,-412694000.0,9634033000.0,3916718000.0,3916718000.0,3919576000.0,5714457000.0,9634033000.0,0.0,14765000.0,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2011.0,Q1,,2011-03-31,2011-05-06 16:24:07+00:00,34543000.0,28097000.0,41899000.0,,2915697000.0,17141000.0,,-1373658000.0,2571368000.0,6611234000.0,3043000.0,347072000.0,238146000.0,203594000.0,,35399000.0,-300382000.0,5694098000.0,2643404000.0,2643404000.0,2646447000.0,3047651000.0,5694098000.0,0.0,15011000.0,-8000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,FY,,2012-12-31,2014-09-04 16:28:44+00:00,47565000.0,23354000.0,67908000.0,0.0,9994866000.0,42551000.0,,-1652371000.0,8413646000.0,18693238000.0,70235000.0,1722761000.0,259715000.0,995156000.0,174555000.0,105913000.0,-777927000.0,18980000000.0,9019128000.0,9019128000.0,9089363000.0,9716082000.0,18980000000.0,0.0,,-221165000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q3,,2012-09-30,2012-10-26 15:52:17+00:00,56326000.0,23626000.0,58530000.0,0.0,10014926000.0,25426000.0,,-1481675000.0,7494774000.0,18307360000.0,104068000.0,1454350000.0,265116000.0,1049043000.0,113908000.0,76908000.0,-680888000.0,18440899000.0,9357664000.0,9357664000.0,9461732000.0,8865259000.0,18440899000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q2,,2012-06-30,2012-07-27 13:56:08+00:00,47842000.0,21404000.0,52803000.0,0.0,10006694000.0,25750000.0,,-1336081000.0,7204727000.0,17926144000.0,103995000.0,1438762000.0,271066000.0,1059385000.0,116635000.0,114883000.0,-609487000.0,18222261000.0,9418611000.0,9418611000.0,9522606000.0,8583020000.0,18222261000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2012.0,Q1,,2012-03-31,2012-04-27 14:11:51+00:00,58041000.0,23926000.0,53224000.0,0.0,9664153000.0,26601000.0,,-1285076000.0,6430364000.0,16946677000.0,75500000.0,1333113000.0,271408000.0,1060647000.0,106264000.0,114420000.0,-500808000.0,17188959000.0,9186735000.0,9186735000.0,9262235000.0,7820460000.0,17188959000.0,0.0,,-536000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,FY,,2013-12-31,2015-02-13 16:57:46+00:00,54349000.0,19659000.0,94816000.0,0.0,10153080000.0,62215000.0,,-2317825000.0,9364992000.0,20312996000.0,79530000.0,1494635000.0,250167000.0,1001515000.0,156660000.0,84657000.0,-1126541000.0,19731494000.0,8824281000.0,8824281000.0,8903811000.0,10671023000.0,19731494000.0,0.0,,-221917000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q3,,2013-09-30,2013-10-25 16:02:11+00:00,62176000.0,21293000.0,54672000.0,0.0,10106630000.0,55242000.0,,-2144043000.0,9413318000.0,20239814000.0,79316000.0,1575473000.0,248369000.0,1019166000.0,171921000.0,98200000.0,-1021628000.0,19879358000.0,8885092000.0,8885092000.0,8964408000.0,10743029000.0,19879358000.0,0.0,,-221203000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q2,,2013-06-30,2013-07-26 15:19:34+00:00,50860000.0,19752000.0,62421000.0,0.0,10070343000.0,50821000.0,,-1986606000.0,8420073000.0,19022507000.0,80945000.0,1552947000.0,247591000.0,887314000.0,184217000.0,94492000.0,-943384000.0,18796582000.0,8925582000.0,8925582000.0,9006527000.0,9605838000.0,18796582000.0,0.0,,-221129000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2013.0,Q1,,2013-03-31,2013-04-26 16:16:58+00:00,58086000.0,21828000.0,57690000.0,0.0,9978663000.0,54079000.0,,-1819045000.0,8295908000.0,18742068000.0,71463000.0,1572904000.0,261122000.0,910692000.0,194302000.0,99225000.0,-861434000.0,18706921000.0,8915348000.0,8915348000.0,8986811000.0,9525808000.0,18706921000.0,0.0,,-223709000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2014.0,FY,,2014-12-31,2016-02-12 16:59:29+00:00,62182000.0,13121000.0,55348000.0,0.0,10193962000.0,,363971000.0,-2468745000.0,10844351000.0,19132046000.0,74213000.0,4011522000.0,582310000.0,750657000.0,172016000.0,71771000.0,-1526388000.0,21165913000.0,8680184000.0,8680184000.0,8754397000.0,12239500000.0,21165913000.0,0.0,,-511000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2014.0,Q3,,2014-09-30,2014-10-24 15:22:48+00:00,69112000.0,16156000.0,64595000.0,0.0,9933093000.0,64898000.0,,-2794025000.0,10469106000.0,21602861000.0,74377000.0,1634090000.0,361454000.0,965240000.0,163080000.0,78746000.0,-1398378000.0,20651165000.0,8548796000.0,8548796000.0,8623173000.0,11864912000.0,20651165000.0,0.0,,-2075000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2014.0,Q2,,2014-06-30,2014-08-11 16:06:05+00:00,56722000.0,26255000.0,86635000.0,0.0,9922903000.0,63399000.0,,-2648067000.0,9602439000.0,20440708000.0,75549000.0,1772597000.0,256392000.0,975282000.0,169292000.0,75514000.0,-1294048000.0,19790786000.0,8655110000.0,8655110000.0,8730659000.0,10890835000.0,19790786000.0,0.0,,0.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2014.0,Q1,,2014-03-31,2014-04-28 18:07:30+00:00,61083000.0,18464000.0,59791000.0,0.0,9932332000.0,59726000.0,,-2501157000.0,9481051000.0,20525762000.0,78255000.0,1482536000.0,252499000.0,938098000.0,160115000.0,76110000.0,-1218967000.0,19702768000.0,8731667000.0,8731667000.0,8809922000.0,10732731000.0,19702768000.0,0.0,,-162000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2015.0,FY,,2015-12-31,2017-02-13 21:18:07+00:00,80864000.0,-7565000.0,53023000.0,0.0,11686417000.0,,1047497000.0,-2832812000.0,11206996000.0,22366027000.0,61100000.0,1550287000.0,372722000.0,779380000.0,196529000.0,77896000.0,-2111958000.0,22261918000.0,9564327000.0,9564327000.0,9625427000.0,12439962000.0,22261918000.0,0.0,,-2567000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2015.0,Q3,,2015-09-30,2015-10-26 17:20:21+00:00,67358000.0,-592000.0,65231000.0,0.0,11606550000.0,,1052321000.0,1344708000.0,11268560000.0,18302501000.0,60239000.0,1574725000.0,418123000.0,791430000.0,198832000.0,74491000.0,-1992848000.0,22413977000.0,9609435000.0,9609435000.0,9669674000.0,12545471000.0,22413977000.0,0.0,,-3675000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2015.0,Q2,,2015-06-30,2015-07-27 06:12:37+00:00,77631000.0,10180000.0,60532000.0,0.0,12791880000.0,68284000.0,,-3120200000.0,11507861000.0,24339423000.0,66263000.0,2733163000.0,370161000.0,1026359000.0,199404000.0,193960000.0,-1772529000.0,24275162000.0,11027483000.0,11027483000.0,11093746000.0,12982012000.0,24275162000.0,0.0,,-2048000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2015.0,Q1,,2015-03-31,2015-04-24 16:35:39+00:00,77359000.0,4357000.0,120225000.0,0.0,12698774000.0,71386000.0,,-2901680000.0,11603925000.0,24186144000.0,73074000.0,2740024000.0,371785000.0,1016592000.0,257246000.0,223772000.0,-1660856000.0,24439871000.0,11039890000.0,11039890000.0,11112964000.0,13069661000.0,24439871000.0,0.0,,-2385000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2016.0,FY,,2016-12-31,2018-02-09 15:49:50+00:00,83762000.0,-57534000.0,286707000.0,0.0,13005516000.0,,1033225000.0,1510629000.0,11127326000.0,18673526000.0,68513000.0,1581866000.0,318103000.0,907928000.0,200728000.0,80647000.0,-2487695000.0,23166600000.0,10460240000.0,10460240000.0,10528753000.0,12437119000.0,23166600000.0,0.0,,-47000.0
Ventas Inc,VTR,ORQTRC074CWLT3DKHT41,740260,2016.0,Q3,,2016-09-30,2016-10-28 17:04:37+00:00,70790000.0,-49614000.0,89279000.0,0.0,12958997000.0,,1043075000.0,1522708000.0,11252327000.0,18885846000.0,81906000.0,1795835000.0,393321000.0,930103000.0,209278000.0,89521000.0,-2420766000.0,23426264000.0,10488539000.0,10488539000.0,10570445000.0,12646541000.0,23426264000.0,0.0,,-78000.0
