company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,goodwill,grossppe,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxassets,noncurrentdeferredtaxliabilities,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othertaxespayable,prepaidexpenses,retainedearnings,shorttermdebt,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity,treasurystock
Constellation Brands Inc,STZ,,16918,2013.0,Q2,,2012-08-31,2012-10-10 13:49:28+00:00,185600000.0,487100000.0,,157700000.0,178500000.0,0.0,1835300000.0,2739300000.0,,878200000.0,3928700000.0,,1364900000.0,1233500000.0,,,618500000.0,,383700000.0,361600000.0,219200000.0,650000000.0,27700000.0,147400000.0,2303900000.0,59000000.0,8040500000.0,2618100000.0,2177900000.0,656000000.0,2618100000.0,2618100000.0,5422400000.0,8040500000.0,4629100000.0,4766400000.0,,-1678800000.0
Constellation Brands Inc,STZ,,16918,2013.0,Q1,,2012-05-31,2012-07-10 16:35:10+00:00,117200000.0,457800000.0,,83100000.0,69100000.0,0.0,1719300000.0,2599200000.0,,854700000.0,3285400000.0,,1325200000.0,1219100000.0,,,607100000.0,,311700000.0,363800000.0,228000000.0,,23400000.0,119300000.0,2179300000.0,135600000.0,7008200000.0,2299800000.0,1971400000.0,587900000.0,2299800000.0,2299800000.0,4708400000.0,7008200000.0,3817700000.0,4120500000.0,,-1681900000.0
Constellation Brands Inc,STZ,,16918,2014.0,FY,,2014-02-28,2015-04-28 14:17:43+00:00,295200000.0,626200000.0,,86000000.0,63900000.0,0.0,2119400000.0,6146800000.0,,3231100000.0,6373300000.0,,1743800000.0,2014300000.0,0.0,,762600000.0,,1055600000.0,162700000.0,159200000.0,,27700000.0,313300000.0,4438200000.0,647200000.0,14302100000.0,4981300000.0,2747200000.0,2025700000.0,4981300000.0,4981300000.0,9320800000.0,14302100000.0,9540600000.0,7295100000.0,0.0,-1662300000.0
Constellation Brands Inc,STZ,,16918,2014.0,Q3,,2013-11-30,2014-01-09 14:26:23+00:00,462400000.0,668800000.0,,94000000.0,65200000.0,0.0,2076700000.0,6150000000.0,,3237200000.0,6897000000.0,,1824000000.0,1905400000.0,,,710000000.0,,1028600000.0,208300000.0,184500000.0,,26400000.0,277400000.0,4281000000.0,237600000.0,14336300000.0,4787600000.0,2835400000.0,1755000000.0,4789800000.0,4789800000.0,9546500000.0,14336300000.0,9595500000.0,7791500000.0,,-1664100000.0
Constellation Brands Inc,STZ,,16918,2014.0,Q2,,2013-08-31,2013-10-10 13:35:27+00:00,341200000.0,655900000.0,,64600000.0,116800000.0,0.0,2037600000.0,6139200000.0,,3243900000.0,6912700000.0,,1643000000.0,1870400000.0,,,696800000.0,,1054000000.0,199200000.0,192300000.0,,27600000.0,254400000.0,4070000000.0,387800000.0,14122800000.0,4508200000.0,2670100000.0,1810600000.0,4510400000.0,4510400000.0,9612400000.0,14122800000.0,9582300000.0,7801800000.0,,-1664000000.0
Constellation Brands Inc,STZ,,16918,2014.0,Q1,,2013-05-31,2013-07-10 17:21:07+00:00,150000000.0,453800000.0,,108600000.0,609300000.0,0.0,2004900000.0,2714500000.0,,866200000.0,4817700000.0,,1443800000.0,1207600000.0,,,631100000.0,,375400000.0,390800000.0,209000000.0,1550000000.0,17500000.0,216400000.0,2548000000.0,254300000.0,9452400000.0,2995200000.0,2723300000.0,797200000.0,2997400000.0,2997400000.0,6455000000.0,9452400000.0,5521500000.0,5657800000.0,,-1666300000.0
Constellation Brands Inc,STZ,,16918,2015.0,FY,,2015-02-28,2016-04-25 13:27:38+00:00,285800000.0,598900000.0,,-130900000.0,110100000.0,0.0,2269800000.0,6208200000.0,,3181000000.0,7086000000.0,,1827200000.0,2681600000.0,110600000.0,,818900000.0,,605700000.0,111400000.0,176100000.0,,28700000.0,374600000.0,5277500000.0,210500000.0,15093000000.0,5767900000.0,2910800000.0,1130700000.0,5770700000.0,5881300000.0,9211700000.0,15093000000.0,9500600000.0,8081000000.0,0.0,-1648500000.0
Constellation Brands Inc,STZ,,16918,2015.0,Q3,,2014-11-30,2015-01-08 13:20:44+00:00,445900000.0,701300000.0,,-8600000.0,67300000.0,0.0,2228500000.0,6163900000.0,,3194900000.0,7081500000.0,,1927200000.0,2419100000.0,,,831400000.0,,540400000.0,171800000.0,184100000.0,,24900000.0,335000000.0,5062900000.0,237300000.0,14980500000.0,5632800000.0,3030800000.0,1248500000.0,5635000000.0,5635000000.0,9345500000.0,14980500000.0,9530600000.0,8097000000.0,,-1650000000.0
Constellation Brands Inc,STZ,,16918,2015.0,Q2,,2014-08-31,2014-10-09 10:13:21+00:00,441900000.0,656900000.0,,104800000.0,104300000.0,0.0,2189700000.0,6149300000.0,,3213500000.0,6323200000.0,,1778900000.0,2299900000.0,,,815000000.0,,536200000.0,156600000.0,155500000.0,,29500000.0,298000000.0,4840700000.0,868700000.0,14657400000.0,5485200000.0,2838100000.0,1876300000.0,5487400000.0,5487400000.0,9170000000.0,14657400000.0,9519400000.0,7293700000.0,,-1650000000.0
Constellation Brands Inc,STZ,,16918,2015.0,Q1,,2014-05-31,2014-07-10 10:43:47+00:00,345700000.0,651300000.0,,133400000.0,378000000.0,0.0,2158100000.0,6153100000.0,,3229400000.0,6345600000.0,,1781500000.0,2157100000.0,,,795900000.0,,1031900000.0,165600000.0,159200000.0,,27500000.0,326400000.0,4644900000.0,849600000.0,14842400000.0,5284800000.0,3137200000.0,2254700000.0,5287000000.0,5287000000.0,9555400000.0,14842400000.0,9548100000.0,7300700000.0,,-1651600000.0
Constellation Brands Inc,STZ,,16918,2016.0,FY,,2016-02-29,2017-04-27 10:48:48+00:00,429300000.0,732500000.0,544400000.0,-452500000.0,83100000.0,0.0,2591900000.0,7138600000.0,,3403800000.0,6816200000.0,,1851600000.0,3333400000.0,132200000.0,,1022200000.0,,,111600000.0,162500000.0,,33600000.0,310400000.0,6090500000.0,1265000000.0,16965000000.0,6559600000.0,2977600000.0,2272300000.0,6559600000.0,6691800000.0,10273200000.0,16965000000.0,10654000000.0,8000900000.0,0.0,-1670300000.0
Constellation Brands Inc,STZ,,16918,2016.0,Q3,,2015-11-30,2016-01-07 15:27:08+00:00,420900000.0,714700000.0,,-344900000.0,491300000.0,0.0,2566600000.0,6381800000.0,,3187800000.0,6515000000.0,,1884600000.0,2949000000.0,104300000.0,,986400000.0,,579400000.0,177100000.0,137700000.0,,32500000.0,370300000.0,5908400000.0,888000000.0,16156600000.0,6492400000.0,3460900000.0,1920800000.0,6492400000.0,6596700000.0,9559900000.0,16156600000.0,9746700000.0,7639100000.0,,-1637700000.0
Constellation Brands Inc,STZ,,16918,2016.0,Q2,,2015-08-31,2015-10-07 13:01:40+00:00,373300000.0,723500000.0,,-370200000.0,329700000.0,0.0,2372100000.0,6416800000.0,,3188700000.0,7238200000.0,,1777100000.0,2773300000.0,102200000.0,,894400000.0,,626600000.0,163100000.0,163600000.0,,26900000.0,301200000.0,5698500000.0,185400000.0,15673400000.0,6062800000.0,3131500000.0,1212200000.0,6062800000.0,6165000000.0,9508400000.0,15673400000.0,9768600000.0,8296200000.0,,-1637600000.0
Constellation Brands Inc,STZ,,16918,2016.0,Q1,,2015-05-31,2015-07-09 10:58:41+00:00,289100000.0,696200000.0,,-184800000.0,130700000.0,0.0,2310100000.0,6200300000.0,,3166700000.0,7038200000.0,,1783700000.0,2742100000.0,109400000.0,,860000000.0,,521000000.0,158900000.0,176900000.0,,30800000.0,368700000.0,5456200000.0,279400000.0,15247300000.0,5942500000.0,2979300000.0,1120300000.0,5942500000.0,6051900000.0,9195400000.0,15247300000.0,9525900000.0,8075100000.0,,-1639000000.0
Constellation Brands Inc,STZ,,16918,2017.0,FY,,2017-02-28,2018-04-23 15:43:32+00:00,559800000.0,737000000.0,620400000.0,-399800000.0,177400000.0,0.0,2758700000.0,7920500000.0,,3377700000.0,7720700000.0,,1955100000.0,3932800000.0,-6400000.0,,1133600000.0,,,141400000.0,165700000.0,,,360500000.0,7310000000.0,1517400000.0,18602400000.0,6891200000.0,3230000000.0,2697600000.0,6891200000.0,6884800000.0,11717600000.0,18602400000.0,11439600000.0,9020000000.0,0.0,-2777700000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q3,,2016-11-30,2017-01-05 10:30:49+00:00,772300000.0,856000000.0,,-596700000.0,197300000.0,0.0,2708400000.0,7517900000.0,,3494200000.0,7362500000.0,,2123100000.0,3708000000.0,-20300000.0,,1124000000.0,,562200000.0,155200000.0,199300000.0,,33000000.0,268400000.0,6934900000.0,1269100000.0,18320100000.0,7018000000.0,3444800000.0,2636600000.0,7018000000.0,6997700000.0,11322400000.0,18320100000.0,11167300000.0,8685800000.0,,-2028600000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q2,,2016-08-31,2016-10-05 10:27:28+00:00,624500000.0,831100000.0,,-443100000.0,177300000.0,0.0,2675400000.0,7356800000.0,,3441500000.0,7021600000.0,,1855200000.0,3632100000.0,-8300000.0,,1164100000.0,,531800000.0,117200000.0,158000000.0,,35900000.0,306200000.0,6608700000.0,1007400000.0,17717400000.0,7179500000.0,3169800000.0,2199600000.0,7182400000.0,7174100000.0,10543300000.0,17717400000.0,10915500000.0,8343700000.0,,-1661500000.0
Constellation Brands Inc,STZ,,16918,2017.0,Q1,,2016-05-31,2016-06-30 12:05:26+00:00,558500000.0,773300000.0,,-456500000.0,167300000.0,0.0,2636700000.0,7350200000.0,,3440400000.0,6690600000.0,,1918800000.0,3507200000.0,140600000.0,,1092200000.0,,482900000.0,113700000.0,159900000.0,,39700000.0,359100000.0,6329400000.0,1617600000.0,17630000000.0,6848000000.0,3218500000.0,2698700000.0,6848000000.0,6988600000.0,10641400000.0,17630000000.0,10904300000.0,7942700000.0,,-1661600000.0
Constellation Brands Inc,STZ,,16918,2018.0,FY,,2018-02-28,2019-04-23 14:51:36+00:00,592200000.0,776200000.0,678300000.0,-202900000.0,90300000.0,0.0,2825300000.0,8083100000.0,,3304800000.0,9417600000.0,793700000.0,2084000000.0,4789700000.0,16600000.0,0.0,1089800000.0,,,93400000.0,,,,523500000.0,9157200000.0,769100000.0,20538700000.0,7972200000.0,3474000000.0,2039600000.0,7975100000.0,7991700000.0,12547000000.0,20538700000.0,12275000000.0,10507400000.0,0.0,-3807400000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q3,,2017-11-30,2018-01-05 11:59:48+00:00,742200000.0,779500000.0,557700000.0,-209000000.0,154500000.0,0.0,2812100000.0,8085700000.0,,3303800000.0,8114200000.0,,2167600000.0,4551000000.0,15200000.0,,1233600000.0,,,621000000.0,214300000.0,,,444000000.0,8401700000.0,1236000000.0,20107100000.0,7993900000.0,3545600000.0,2535900000.0,7993900000.0,8009100000.0,12098000000.0,20107100000.0,12010500000.0,9562100000.0,,-3010900000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q2,,2017-08-31,2017-10-05 11:55:32+00:00,601700000.0,853300000.0,577800000.0,-87400000.0,125600000.0,0.0,2790500000.0,8114200000.0,,3309100000.0,8036900000.0,,1929700000.0,4464200000.0,17200000.0,,1167100000.0,,,157500000.0,179100000.0,,,464800000.0,8011000000.0,910500000.0,19418400000.0,7928100000.0,3373400000.0,2090000000.0,7928100000.0,7945300000.0,11473100000.0,19418400000.0,11580800000.0,9383100000.0,,-2786000000.0
Constellation Brands Inc,STZ,,16918,2018.0,Q1,,2017-05-31,2017-06-29 16:14:36+00:00,558800000.0,832000000.0,489300000.0,-212300000.0,199100000.0,0.0,2762700000.0,7972300000.0,,3289700000.0,8077200000.0,,1936900000.0,4186900000.0,8100000.0,,1135500000.0,,,150000000.0,166500000.0,,,392500000.0,7612300000.0,1134300000.0,18959400000.0,7389700000.0,3360500000.0,2182400000.0,7389700000.0,7397800000.0,11561600000.0,18959400000.0,11412000000.0,9379200000.0,,-2773000000.0
Constellation Brands Inc,STZ,,16918,2019.0,FY,,2019-02-28,2020-04-21 10:23:53+00:00,616700000.0,846900000.0,690400000.0,-353900000.0,93600000.0,0.0,1413000000.0,8088800000.0,,3198100000.0,11759800000.0,6700300000.0,2130400000.0,5267300000.0,286200000.0,2183300000.0,1470700000.0,0.0,,109700000.0,,,,613100000.0,14276200000.0,1856700000.0,29231500000.0,12551000000.0,3684000000.0,3163800000.0,12551000000.0,12837200000.0,16394300000.0,29231500000.0,20280200000.0,13230500000.0,0.0,-2784300000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q3,,2018-11-30,2019-01-09 14:15:29+00:00,882700000.0,837200000.0,683600000.0,-505900000.0,130600000.0,0.0,1368800000.0,8061800000.0,,3307800000.0,11772500000.0,3583000000.0,2198000000.0,4986300000.0,263300000.0,,,,,4313000000.0,1234500000.0,,,472700000.0,13176800000.0,1797100000.0,27890400000.0,11254500000.0,3638500000.0,3363400000.0,11256700000.0,11520000000.0,16370400000.0,27890400000.0,19265600000.0,13007000000.0,,-2785200000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q2,,2018-08-31,2018-10-04 16:36:13+00:00,734900000.0,951200000.0,691600000.0,-304600000.0,206100000.0,0.0,2865300000.0,8082600000.0,,3308900000.0,9187600000.0,,1941900000.0,4947700000.0,266900000.0,,,,,4172800000.0,1212200000.0,,,486300000.0,13012900000.0,736000000.0,24097500000.0,11265400000.0,3585500000.0,2162500000.0,11268300000.0,11535200000.0,12562300000.0,24097500000.0,15564300000.0,10399800000.0,,-4308200000.0
Constellation Brands Inc,STZ,,16918,2019.0,Q1,,2018-05-31,2018-06-29 12:14:06+00:00,650300000.0,827900000.0,649600000.0,-378600000.0,210000000.0,0.0,2837700000.0,8050500000.0,,3301600000.0,9416400000.0,,2068400000.0,4815800000.0,9400000.0,,,,,3324000000.0,1124000000.0,,,498500000.0,12002400000.0,690600000.0,23096700000.0,10556400000.0,3604800000.0,1990500000.0,10556400000.0,10565800000.0,12530900000.0,23096700000.0,14676100000.0,10540400000.0,,-3905100000.0
Constellation Brands Inc,STZ,,16918,2020.0,FY,,2020-02-29,2020-07-01 13:58:37+00:00,557600000.0,864800000.0,780400000.0,-266300000.0,81400000.0,0.0,1516800000.0,7757100000.0,5333000000.0,2718900000.0,11210800000.0,4211000000.0,1373600000.0,5333000000.0,342500000.0,2656300000.0,1326300000.0,628500000.0,,1162800000.0,,,,535800000.0,13695300000.0,973800000.0,27323200000.0,12131800000.0,3484100000.0,2311800000.0,12131800000.0,12474300000.0,14848900000.0,27323200000.0,18506100000.0,12537100000.0,,-2814000000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q3,,2019-11-30,2020-01-08 12:21:11+00:00,676500000.0,808300000.0,767400000.0,-383800000.0,93700000.0,0.0,1474500000.0,7771800000.0,,2721300000.0,11339700000.0,4098900000.0,1358800000.0,5187200000.0,326900000.0,2663000000.0,1257500000.0,724800000.0,,1181600000.0,,,,484300000.0,13439400000.0,1016300000.0,27093700000.0,11709400000.0,3469900000.0,2460200000.0,11709400000.0,12036300000.0,15057400000.0,27093700000.0,18436600000.0,12597200000.0,,-2820700000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q2,,2019-08-31,2019-10-03 13:29:52+00:00,608600000.0,953700000.0,800300000.0,-476600000.0,81300000.0,0.0,1452100000.0,7696700000.0,,2787000000.0,12159800000.0,4576000000.0,1311400000.0,5141600000.0,313500000.0,2146800000.0,1508400000.0,666000000.0,,1669500000.0,,,,525100000.0,13221400000.0,787000000.0,27555100000.0,11375300000.0,3537500000.0,2195900000.0,11377500000.0,11691000000.0,15864100000.0,27555100000.0,18876000000.0,13668200000.0,,-2821600000.0
Constellation Brands Inc,STZ,,16918,2020.0,Q1,,2019-05-31,2019-06-28 12:04:27+00:00,579100000.0,788300000.0,708400000.0,-355500000.0,98700000.0,0.0,1417000000.0,7756000000.0,,2847500000.0,11745800000.0,5839900000.0,1494100000.0,5118000000.0,313600000.0,2203100000.0,1777800000.0,668900000.0,,1605700000.0,,,,530900000.0,13888900000.0,1651800000.0,28951100000.0,12172400000.0,3580900000.0,2939300000.0,12174600000.0,12488200000.0,16462900000.0,28951100000.0,20252200000.0,13523600000.0,,-2778000000.0
