company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otherincome,otheroperatingexpenses,otherrevenue,otherspecialcharges,rdexpense,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2013.0,FY,2013-01-01,2013-12-31,2016-02-16 06:07:17+00:00,1.63,1.63,1.58,120800000.0,626500000.0,626500000.0,623700000.0,2800000.0,3868800000.0,6856600000.0,-74900000.0,3100000.0,52500000.0,-14600000.0,507800000.0,1408500000.0,3868800000.0,3040300000.0,313300000.0,1904800000.0,1135500000.0,-388200000.0,747300000.0,6909100000.0,382600000.0,383300000.0,394500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 17:02:05+00:00,2.49,2.49,2.34,41400000.0,933100000.0,933100000.0,929400000.0,3700000.0,4191600000.0,7646500000.0,-44900000.0,,73100000.0,-32100000.0,581800000.0,1625700000.0,4191600000.0,3528000000.0,333200000.0,2175400000.0,1352600000.0,-378100000.0,974500000.0,7719600000.0,373300000.0,373700000.0,398000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q4,2014-10-01,2014-12-31,,0.51,0.51,0.47,81900000.0,190500000.0,190500000.0,189200000.0,1300000.0,1113700000.0,2057700000.0,-38100000.0,80000000.0,25000000.0,-79300000.0,150200000.0,425600000.0,1113700000.0,969000000.0,82000000.0,576500000.0,392500000.0,-120100000.0,272400000.0,2082700000.0,373300000.0,373700000.0,398000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q3YTD,2014-01-01,2014-09-30,,1.98,1.98,1.87,-40500000.0,742600000.0,742600000.0,740200000.0,2400000.0,3077900000.0,5588800000.0,-6800000.0,-80000000.0,48100000.0,47200000.0,431600000.0,1200100000.0,3077900000.0,2559000000.0,251200000.0,1598900000.0,960100000.0,-258000000.0,702100000.0,5636900000.0,375300000.0,374100000.0,397300000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q3,2014-07-01,2014-09-30,2015-10-30 16:46:19+00:00,1.33,1.33,1.26,-86800000.0,499400000.0,499400000.0,499100000.0,300000.0,1071600000.0,2069400000.0,1500000.0,-80000000.0,14600000.0,20900000.0,158200000.0,418300000.0,1071600000.0,1012400000.0,83900000.0,517400000.0,495000000.0,-82400000.0,412600000.0,2084000000.0,375300000.0,374100000.0,397300000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q2YTD,2014-01-01,2014-06-30,,0.65,0.65,0.61,46300000.0,243200000.0,243200000.0,241100000.0,2100000.0,2006300000.0,3519400000.0,-8300000.0,,33500000.0,26300000.0,273400000.0,781800000.0,2006300000.0,1546600000.0,167300000.0,1081500000.0,465100000.0,-175600000.0,289500000.0,3552900000.0,368200000.0,373800000.0,397400000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q2,2014-04-01,2014-06-30,2015-08-06 17:23:03+00:00,0.34,0.34,0.32,11200000.0,126600000.0,126600000.0,125200000.0,1400000.0,1028500000.0,1816400000.0,-3700000.0,,20900000.0,23200000.0,155400000.0,404100000.0,1028500000.0,808800000.0,84600000.0,582700000.0,226100000.0,-88300000.0,137800000.0,1837300000.0,368200000.0,373800000.0,397400000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2014.0,Q1,2014-01-01,2014-03-31,2015-05-07 21:03:24+00:00,0.31,0.31,0.29,35100000.0,116600000.0,116600000.0,115900000.0,700000.0,977800000.0,1703000000.0,-4600000.0,,12600000.0,3100000.0,118000000.0,377700000.0,977800000.0,737800000.0,82700000.0,498800000.0,239000000.0,-87300000.0,151700000.0,1715600000.0,373900000.0,372300000.0,396700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 18:05:54+00:00,1.8,1.8,1.7,67700000.0,847700000.0,847700000.0,847600000.0,100000.0,5213200000.0,9362600000.0,-206100000.0,,66700000.0,-97400000.0,671900000.0,2180700000.0,5213200000.0,4216100000.0,339400000.0,2755200000.0,1460900000.0,-545500000.0,915400000.0,9429300000.0,470900000.0,472200000.0,497400000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q4,2015-10-01,2015-12-31,,0.45,0.45,0.42,23700000.0,194600000.0,194600000.0,194600000.0,,1428100000.0,2474800000.0,-134700000.0,,15900000.0,-116500000.0,159000000.0,596200000.0,1428100000.0,1062600000.0,70900000.0,638700000.0,423900000.0,-205600000.0,218300000.0,2490700000.0,470900000.0,472200000.0,497400000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q3,2015-07-01,2015-09-30,2016-11-09 17:22:35+00:00,0.87,0.87,0.83,26500000.0,428600000.0,428600000.0,428600000.0,0.0,1379900000.0,2676200000.0,-50900000.0,,19000000.0,2300000.0,174800000.0,537100000.0,1379900000.0,1315300000.0,95100000.0,714200000.0,601100000.0,-146000000.0,455100000.0,2695200000.0,492600000.0,490500000.0,514000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q3TTM,2014-10-01,2015-09-30,,1.86,1.86,1.75,125900000.0,843600000.0,843600000.0,842200000.0,1400000.0,4898800000.0,8945500000.0,-109500000.0,80000000.0,75800000.0,-60200000.0,663100000.0,2010100000.0,4898800000.0,4122500000.0,350500000.0,2693000000.0,1429500000.0,-460000000.0,969500000.0,9021300000.0,492600000.0,490500000.0,514000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.35,1.35,1.28,44000000.0,653100000.0,653100000.0,653000000.0,100000.0,3785100000.0,6887800000.0,-71400000.0,,50800000.0,19100000.0,512900000.0,1584500000.0,3785100000.0,3153500000.0,268500000.0,2116500000.0,1037000000.0,-339900000.0,697100000.0,6938600000.0,492600000.0,490500000.0,514000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q2,2015-04-01,2015-06-30,2016-08-09 17:02:19+00:00,0.34,0.34,0.32,12800000.0,167900000.0,167900000.0,167800000.0,100000.0,1363600000.0,2357000000.0,-2000000.0,,14700000.0,-900000.0,168200000.0,564200000.0,1363600000.0,1008100000.0,93900000.0,731500000.0,276600000.0,-95900000.0,180700000.0,2371700000.0,493500000.0,490100000.0,521900000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q2TTM,2014-07-01,2015-06-30,,2.32,2.32,2.18,12600000.0,914400000.0,914400000.0,912700000.0,1700000.0,4590500000.0,8338700000.0,-57100000.0,,71400000.0,-41600000.0,646500000.0,1891300000.0,4590500000.0,3819600000.0,339300000.0,2496200000.0,1323400000.0,-396400000.0,927000000.0,8410100000.0,493500000.0,490100000.0,521900000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.48,0.48,0.45,17500000.0,224500000.0,224500000.0,224400000.0,100000.0,2405200000.0,4211600000.0,-20500000.0,,31800000.0,16800000.0,338100000.0,1047400000.0,2405200000.0,1838200000.0,173400000.0,1402300000.0,435900000.0,-193900000.0,242000000.0,4243400000.0,493500000.0,490100000.0,521900000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q1TTM,2014-04-01,2015-03-31,,2.32,2.32,2.18,11000000.0,873100000.0,873100000.0,870100000.0,3000000.0,4255400000.0,7798100000.0,-58800000.0,,77600000.0,-17500000.0,633700000.0,1731200000.0,4255400000.0,3620300000.0,330000000.0,2347400000.0,1272900000.0,-388800000.0,884100000.0,7875700000.0,404300000.0,418000000.0,443800000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2015.0,Q1,2015-01-01,2015-03-31,2016-05-03 16:07:35+00:00,0.14,0.14,0.13,4700000.0,56600000.0,56600000.0,56600000.0,,1041600000.0,1854600000.0,-18500000.0,,17100000.0,17700000.0,169900000.0,483200000.0,1041600000.0,830100000.0,79500000.0,670800000.0,159300000.0,-98000000.0,61300000.0,1871700000.0,404300000.0,418000000.0,443800000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,FY,2016-01-01,2016-12-31,2019-02-26 19:20:59+00:00,0.94,0.94,0.92,-358300000.0,480000000.0,480000000.0,480000000.0,,6379900000.0,10967100000.0,-122700000.0,,109800000.0,672500000.0,826800000.0,2498500000.0,6379900000.0,4697000000.0,454800000.0,3997800000.0,699200000.0,-577500000.0,121700000.0,11076900000.0,510600000.0,513000000.0,520500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q4,2016-10-01,2016-12-31,,0.81,0.81,0.79,-192600000.0,417500000.0,417500000.0,417500000.0,,1932800000.0,3221600000.0,61300000.0,,46200000.0,116100000.0,194600000.0,710900000.0,1932800000.0,1335000000.0,149800000.0,1021600000.0,313400000.0,-88500000.0,224900000.0,3267800000.0,510600000.0,513000000.0,520500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q3,2016-07-01,2016-09-30,2017-11-06 17:36:38+00:00,-0.23,-0.23,-0.23,-205500000.0,-119800000.0,-119800000.0,-119800000.0,,1773800000.0,3029500000.0,-50200000.0,,27600000.0,558000000.0,199100000.0,656900000.0,1773800000.0,1283300000.0,144400000.0,1414000000.0,-130700000.0,-194600000.0,-325300000.0,3057100000.0,520900000.0,523600000.0,523600000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q3YTD,2016-01-01,2016-09-30,,0.13,0.13,0.13,-165700000.0,62500000.0,62500000.0,62500000.0,,4447100000.0,7745500000.0,-184000000.0,,63600000.0,556400000.0,632200000.0,1787600000.0,4447100000.0,3362000000.0,305000000.0,2976200000.0,385800000.0,-489000000.0,-103200000.0,7809100000.0,520900000.0,523600000.0,523600000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q3TTM,2015-10-01,2016-09-30,,0.58,0.58,0.55,-142000000.0,257100000.0,257100000.0,257100000.0,,5875200000.0,10220300000.0,-318700000.0,,79500000.0,439900000.0,791200000.0,2383800000.0,5875200000.0,4424600000.0,375900000.0,3614900000.0,809700000.0,-694600000.0,115100000.0,10299800000.0,520900000.0,523600000.0,523600000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q2,2016-04-01,2016-06-30,2017-08-09 17:08:32+00:00,0.33,0.33,0.33,34700000.0,168400000.0,168400000.0,168400000.0,,1389000000.0,2539900000.0,-117500000.0,,20800000.0,-100000.0,179500000.0,581400000.0,1389000000.0,1171700000.0,90300000.0,760800000.0,410900000.0,-207800000.0,203100000.0,2560700000.0,510300000.0,504400000.0,509700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q2YTD,2016-01-01,2016-06-30,,0.36,0.36,0.36,39800000.0,182300000.0,182300000.0,182300000.0,,2673300000.0,4716000000.0,-133800000.0,,36000000.0,-1600000.0,433100000.0,1130700000.0,2673300000.0,2078700000.0,160600000.0,1562200000.0,516500000.0,-294400000.0,222100000.0,4752000000.0,510300000.0,504400000.0,509700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q2TTM,2015-07-01,2016-06-30,,1.68,1.68,1.61,90000000.0,805500000.0,805500000.0,805500000.0,,5481300000.0,9867000000.0,-319400000.0,,70900000.0,-115800000.0,766900000.0,2264000000.0,5481300000.0,4456600000.0,326600000.0,2915100000.0,1541500000.0,-646000000.0,895500000.0,9937900000.0,510300000.0,504400000.0,509700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q1,2016-01-01,2016-03-31,2017-05-10 09:18:14+00:00,0.03,0.03,0.03,5100000.0,13900000.0,13900000.0,13900000.0,,1284300000.0,2176100000.0,-16300000.0,,15200000.0,-1500000.0,253600000.0,549300000.0,1284300000.0,907000000.0,70300000.0,801400000.0,105600000.0,-86600000.0,19000000.0,2191300000.0,463300000.0,489800000.0,509600000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2016.0,Q1TTM,2015-04-01,2016-03-31,,1.69,1.69,1.6,68100000.0,805000000.0,805000000.0,804900000.0,100000.0,5455900000.0,9684100000.0,-203900000.0,,64800000.0,-116600000.0,755600000.0,2246800000.0,5455900000.0,4293000000.0,330200000.0,2885800000.0,1407200000.0,-534100000.0,873100000.0,9748900000.0,463300000.0,489800000.0,509600000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 18:03:13+00:00,1.3,1.3,1.3,207000000.0,696000000.0,696000000.0,696000000.0,,7124600000.0,11760000000.0,400000.0,,147700000.0,-13100000.0,783300000.0,2575700000.0,7124600000.0,4783100000.0,534600000.0,3345900000.0,1437200000.0,-534200000.0,903000000.0,11907700000.0,535400000.0,534500000.0,536700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q4,2017-10-01,2017-12-31,,0.45,0.45,0.47,82800000.0,244300000.0,244300000.0,244300000.0,,1975100000.0,3189800000.0,36200000.0,,79900000.0,12700000.0,202400000.0,660300000.0,1975100000.0,1294600000.0,128300000.0,875400000.0,419200000.0,-92100000.0,327100000.0,3269700000.0,535400000.0,534500000.0,536700000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q3,2017-07-01,2017-09-30,2018-11-06 09:20:03+00:00,0.17,0.17,0.16,91300000.0,88300000.0,88300000.0,88300000.0,,1778200000.0,2956300000.0,-5100000.0,,,15200000.0,182300000.0,664100000.0,1778200000.0,1178100000.0,131800000.0,861600000.0,316500000.0,-136900000.0,179600000.0,2956300000.0,519400000.0,535200000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q3YTD,2017-01-01,2017-09-30,,0.85,0.85,0.83,124200000.0,451700000.0,451700000.0,451700000.0,,5149500000.0,8570200000.0,-35800000.0,,67800000.0,-25800000.0,580900000.0,1915400000.0,5149500000.0,3488500000.0,406300000.0,2470500000.0,1018000000.0,-442100000.0,575900000.0,8638000000.0,519400000.0,535200000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q3TTM,2016-10-01,2017-09-30,,1.66,1.66,1.62,-68400000.0,869200000.0,869200000.0,869200000.0,,7082300000.0,11791800000.0,25500000.0,,114000000.0,90300000.0,775500000.0,2626300000.0,7082300000.0,4823500000.0,556100000.0,3492100000.0,1331400000.0,-530600000.0,800800000.0,11905800000.0,519400000.0,535200000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q2,2017-04-01,2017-06-30,2018-08-08 16:54:51+00:00,0.56,0.56,0.55,27700000.0,297000000.0,297000000.0,297000000.0,,1736800000.0,2926500000.0,-12800000.0,,35700000.0,-50000000.0,181100000.0,620500000.0,1736800000.0,1225400000.0,136300000.0,751600000.0,473800000.0,-149100000.0,324700000.0,2962200000.0,530400000.0,535000000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q2YTD,2017-01-01,2017-06-30,,0.68,0.68,0.67,32900000.0,363400000.0,363400000.0,363400000.0,,3371300000.0,5613900000.0,-30700000.0,,67800000.0,-41000000.0,398600000.0,1251300000.0,3371300000.0,2310400000.0,274500000.0,1608900000.0,701500000.0,-305200000.0,396300000.0,5681700000.0,530400000.0,535000000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q2TTM,2016-07-01,2017-06-30,,1.26,1.26,1.23,-365200000.0,661100000.0,661100000.0,661100000.0,,7077900000.0,11865000000.0,-19600000.0,,141600000.0,633100000.0,792300000.0,2619100000.0,7077900000.0,4928700000.0,568700000.0,4044500000.0,884200000.0,-588300000.0,295900000.0,12006600000.0,530400000.0,535000000.0,537000000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q1,2017-01-01,2017-03-31,2018-05-10 16:48:49+00:00,0.12,0.12,0.12,5200000.0,66400000.0,66400000.0,66400000.0,,1634500000.0,2687400000.0,-17900000.0,,32100000.0,9000000.0,217500000.0,630800000.0,1634500000.0,1085000000.0,138200000.0,857300000.0,227700000.0,-156100000.0,71600000.0,2719500000.0,553300000.0,534500000.0,536900000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2017.0,Q1TTM,2016-04-01,2017-03-31,,1.03,1.03,1.01,-358200000.0,532500000.0,532500000.0,532500000.0,,6730100000.0,11478400000.0,-124300000.0,,126700000.0,683000000.0,790700000.0,2580000000.0,6730100000.0,4875000000.0,522700000.0,4053700000.0,821300000.0,-647000000.0,174300000.0,11605100000.0,553300000.0,534500000.0,536900000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 18:03:13+00:00,0.69,0.69,0.68,-54100000.0,352500000.0,352500000.0,352500000.0,,7432300000.0,11268700000.0,-64900000.0,,165200000.0,-49500000.0,704500000.0,2441000000.0,7432300000.0,4001600000.0,542300000.0,3096000000.0,905600000.0,-607200000.0,298400000.0,11433900000.0,510900000.0,514500000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q4,2018-10-01,2018-12-31,,0.11,0.11,0.1,25800000.0,51200000.0,51200000.0,51200000.0,,2098200000.0,2948600000.0,-20600000.0,,165200000.0,1100000.0,148800000.0,632900000.0,2098200000.0,1015600000.0,135200000.0,782800000.0,232800000.0,-155800000.0,77000000.0,3113800000.0,510900000.0,514500000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q3,2018-07-01,2018-09-30,2019-11-05 16:20:46+00:00,0.34,0.34,0.34,15500000.0,176700000.0,176700000.0,176700000.0,,1788100000.0,2827300000.0,-9800000.0,,,-20400000.0,144100000.0,577300000.0,1788100000.0,1039200000.0,136200000.0,701000000.0,338200000.0,-146000000.0,192200000.0,2827300000.0,519700000.0,514500000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q3YTD,2018-01-01,2018-09-30,,0.58,0.58,0.58,-79900000.0,301300000.0,301300000.0,301300000.0,,5334100000.0,8320100000.0,-44300000.0,,,-50600000.0,555700000.0,1808100000.0,5334100000.0,2986000000.0,407100000.0,2313200000.0,672800000.0,-451400000.0,221400000.0,8320100000.0,519700000.0,514500000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q3TTM,2017-10-01,2018-09-30,,1.03,1.03,1.05,2900000.0,545600000.0,545600000.0,545600000.0,,7309200000.0,11509900000.0,-8100000.0,,79900000.0,-37900000.0,758100000.0,2468400000.0,7309200000.0,4280600000.0,535400000.0,3188600000.0,1092000000.0,-543500000.0,548500000.0,11589800000.0,519700000.0,514500000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q2,2018-04-01,2018-06-30,2019-07-29 16:15:19+00:00,0.07,0.07,0.07,-18800000.0,37500000.0,37500000.0,37500000.0,,1845800000.0,2808300000.0,-21000000.0,,,-46400000.0,206700000.0,623300000.0,1845800000.0,962500000.0,139200000.0,783600000.0,178900000.0,-160200000.0,18700000.0,2808300000.0,535700000.0,514400000.0,516300000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q2YTD,2018-01-01,2018-06-30,,0.24,0.24,0.24,-95400000.0,124600000.0,124600000.0,124600000.0,,3546000000.0,5492800000.0,-34500000.0,,,-30200000.0,411600000.0,1230800000.0,3546000000.0,1946800000.0,270900000.0,1612200000.0,334600000.0,-305400000.0,29200000.0,5492800000.0,535700000.0,514400000.0,516300000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q2TTM,2017-07-01,2018-06-30,,0.86,0.86,0.87,78700000.0,457200000.0,457200000.0,457200000.0,,7299300000.0,11638900000.0,-3400000.0,,79900000.0,-2300000.0,796300000.0,2555200000.0,7299300000.0,4419500000.0,531000000.0,3349200000.0,1070300000.0,-534400000.0,535900000.0,11718800000.0,535700000.0,514400000.0,516300000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q1,2018-01-01,2018-03-31,2019-05-07 11:05:15+00:00,0.17,0.17,0.17,-76600000.0,87100000.0,87100000.0,87100000.0,,1700200000.0,2684500000.0,-13500000.0,,,16200000.0,204900000.0,607500000.0,1700200000.0,984300000.0,131700000.0,828600000.0,155700000.0,-145200000.0,10500000.0,2684500000.0,512400000.0,514400000.0,516800000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2018.0,Q1TTM,2017-04-01,2018-03-31,,1.35,1.35,1.35,125200000.0,716700000.0,716700000.0,716700000.0,,7190300000.0,11757100000.0,4800000.0,,115600000.0,-5900000.0,770700000.0,2552400000.0,7190300000.0,4682400000.0,528100000.0,3317200000.0,1365200000.0,-523300000.0,841900000.0,11872700000.0,512400000.0,514400000.0,516800000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2019.0,Q4,2019-10-01,2019-12-31,,0.04,0.04,0.04,114700000.0,20500000.0,20500000.0,20500000.0,,2172800000.0,3130000000.0,-11100000.0,,130200000.0,8900000.0,151800000.0,654400000.0,2172800000.0,1087400000.0,126000000.0,815100000.0,272300000.0,-137100000.0,135200000.0,3260200000.0,560000000.0,515700000.0,516500000.0
Mylan NV,MYL,549300A0CD4KNFGIIS89,1623613,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 18:03:13+00:00,0.03,0.03,0.03,137600000.0,16800000.0,16800000.0,16800000.0,,7602900000.0,11370300000.0,-43800000.0,,130200000.0,-21400000.0,639900000.0,2563600000.0,7602900000.0,3897600000.0,517300000.0,3182100000.0,715500000.0,-561100000.0,154400000.0,11500500000.0,560000000.0,515700000.0,516500000.0
