company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,rdexpense,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2010.0,Q1,2010-01-01,2010-03-28,2011-04-26 16:35:46+00:00,0.95,0.95,0.34,0.94,,14247000.0,37958000.0,33520000.0,4438000.0,37672000.0,286000.0,190435000.0,367332000.0,,,,,,,9311000.0,463000.0,100568000.0,190435000.0,176897000.0,18994000.0,206000.0,110342000.0,66555000.0,-18788000.0,47767000.0,367332000.0,39700000.0,39791000.0,40199000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q4,2011-09-26,2011-12-31,,4.13,4.13,0.34,4.1,,38000.0,168221000.0,36483000.0,131738000.0,167796000.0,1065000.0,170259000.0,340693000.0,,-258000.0,,15413000.0,,582000.0,12893000.0,2407000.0,99416000.0,170259000.0,170434000.0,34611000.0,583000.0,115298000.0,55136000.0,-18615000.0,36521000.0,340693000.0,40500000.0,40501000.0,40801000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,FY,2011-01-01,2011-12-31,2014-02-24 06:18:59+00:00,7.98,7.98,1.36,7.92,,25778000.0,324967000.0,119322000.0,205645000.0,323329000.0,1638000.0,783750000.0,1492528000.0,,,,,,582000.0,48712000.0,6005000.0,423909000.0,783750000.0,708778000.0,85730000.0,1260000.0,479208000.0,229570000.0,-84470000.0,145100000.0,1492528000.0,40500000.0,40501000.0,40801000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q3,2011-06-27,2011-09-25,2011-10-25 14:57:11+00:00,1.07,1.07,0.34,1.07,,10600000.0,44065000.0,33752000.0,10313000.0,43651000.0,414000.0,193617000.0,371891000.0,,,,,,,12325000.0,-173000.0,102911000.0,193617000.0,178274000.0,19177000.0,318000.0,115063000.0,63211000.0,-18859000.0,44352000.0,371891000.0,40800000.0,40684000.0,40943000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q3YTD,2011-01-01,2011-09-25,,3.85,3.85,1.02,3.82,,25740000.0,156746000.0,82839000.0,73907000.0,155533000.0,573000.0,613491000.0,1151835000.0,,258000.0,,-15413000.0,,,35819000.0,3598000.0,324493000.0,613491000.0,538344000.0,51119000.0,677000.0,363910000.0,174434000.0,-65855000.0,108579000.0,1151835000.0,40800000.0,40684000.0,40943000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q3TTM,2010-09-27,2011-09-25,,5.87,5.87,1.36,5.83,,16834000.0,238182000.0,71170000.0,167012000.0,236611000.0,1270000.0,649139000.0,1277557000.0,,-81000.0,,14941000.0,,-341000.0,47008000.0,4794000.0,385613000.0,649139000.0,628418000.0,118869000.0,771000.0,437074000.0,191161000.0,-103157000.0,88004000.0,1277557000.0,40800000.0,40684000.0,40943000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q2,2011-03-28,2011-06-26,2011-07-27 13:56:45+00:00,0.84,0.84,0.34,0.83,,8714000.0,34487000.0,31587000.0,2900000.0,34070000.0,159000.0,207254000.0,391286000.0,,258000.0,,-816000.0,,,12456000.0,3176000.0,111751000.0,207254000.0,184032000.0,15785000.0,253000.0,127383000.0,56649000.0,-16348000.0,40301000.0,391286000.0,40600000.0,40536000.0,40872000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q2YTD,2011-01-01,2011-06-26,,2.78,2.78,0.68,2.75,,15140000.0,112681000.0,49087000.0,63594000.0,111882000.0,159000.0,419874000.0,779944000.0,,258000.0,,-15413000.0,,,23494000.0,3771000.0,221582000.0,419874000.0,360070000.0,31942000.0,359000.0,248847000.0,111223000.0,-46996000.0,64227000.0,779944000.0,40600000.0,40536000.0,40872000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q2TTM,2010-06-28,2011-06-26,,5.36,5.36,1.36,5.31,,248000.0,216652000.0,60858000.0,155794000.0,215156000.0,856000.0,695448000.0,1348659000.0,,258000.0,,-15413000.0,,-341000.0,45696000.0,6108000.0,406143000.0,695448000.0,653211000.0,119782000.0,696000.0,457606000.0,195605000.0,-134499000.0,61106000.0,1348659000.0,40600000.0,40536000.0,40872000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q1,2011-01-01,2011-03-27,2011-04-26 16:35:46+00:00,1.94,1.94,0.34,1.92,,6426000.0,78194000.0,17500000.0,60694000.0,77812000.0,,212620000.0,388658000.0,,,,-14597000.0,,,11038000.0,595000.0,109831000.0,212620000.0,176038000.0,16157000.0,106000.0,121464000.0,54574000.0,-30648000.0,23926000.0,388658000.0,40100000.0,40057000.0,40424000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2011.0,Q1TTM,2010-03-29,2011-03-27,,6.03,6.03,1.36,5.97,,9097000.0,242691000.0,71652000.0,171039000.0,241234000.0,1075000.0,741068000.0,1419048000.0,,,,-14597000.0,,-341000.0,44107000.0,3007000.0,412898000.0,741068000.0,677980000.0,123582000.0,619000.0,459671000.0,218309000.0,-137560000.0,80749000.0,1419048000.0,40100000.0,40057000.0,40424000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q4,2012-10-01,2012-12-31,,0.74,0.74,0.34,0.75,332128000.0,13473000.0,29577000.0,30610000.0,-1033000.0,-13290000.0,767000.0,214407000.0,411866000.0,,42100000.0,0.0,,-332128000.0,,16254000.0,2466000.0,120282000.0,214407000.0,197459000.0,14621000.0,247000.0,139002000.0,58457000.0,-14374000.0,44083000.0,411866000.0,40900000.0,40859000.0,40859000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 15:42:54+00:00,-4.65,-4.65,1.36,-4.65,332128000.0,16413000.0,-189102000.0,-181782000.0,-7320000.0,-190057000.0,955000.0,802784000.0,1551009000.0,,,,,-332000.0,,56278000.0,3037000.0,454489000.0,802784000.0,748225000.0,69565000.0,1571000.0,845600000.0,-97375000.0,-67994000.0,-165369000.0,1551009000.0,40900000.0,40859000.0,40859000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q3,2012-07-02,2012-09-30,2012-10-31 16:11:30+00:00,0.53,0.53,0.34,0.52,,7237000.0,21930000.0,24451000.0,-2521000.0,21742000.0,188000.0,187487000.0,368054000.0,,,,,,,14760000.0,1088000.0,114878000.0,187487000.0,180567000.0,18493000.0,340000.0,130726000.0,49841000.0,-18153000.0,31688000.0,368054000.0,41000000.0,40890000.0,41511000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q3YTD,2012-01-01,2012-09-30,,-5.39,-5.39,1.02,-5.4,,2940000.0,-218679000.0,-212392000.0,-6287000.0,-176767000.0,188000.0,588377000.0,1139143000.0,,-42327000.0,-227000.0,,331796000.0,,40024000.0,571000.0,334207000.0,588377000.0,550766000.0,54944000.0,1324000.0,706598000.0,-155832000.0,-53620000.0,-209452000.0,1139143000.0,41000000.0,40890000.0,41511000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q3TTM,2011-09-26,2012-09-30,,-1.26,-1.26,1.36,-1.3,,2978000.0,-50458000.0,-175909000.0,125451000.0,-8971000.0,1253000.0,758636000.0,1479836000.0,,-42740000.0,-227000.0,15413000.0,331796000.0,582000.0,52917000.0,2978000.0,433623000.0,758636000.0,721200000.0,89555000.0,1907000.0,821896000.0,-100696000.0,-72235000.0,-172931000.0,1479836000.0,41000000.0,40890000.0,41511000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q2,2012-04-02,2012-07-01,2012-07-31 16:25:53+00:00,1.04,1.04,0.34,1.04,,-278000.0,42899000.0,47266000.0,-4367000.0,85226000.0,,198968000.0,383332000.0,,-42327000.0,,,-332000.0,,13702000.0,321000.0,105951000.0,198968000.0,184364000.0,18240000.0,506000.0,119642000.0,64722000.0,-17734000.0,46988000.0,383332000.0,81900000.0,40834000.0,41076000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q2YTD,2012-01-01,2012-07-01,,-5.92,-5.92,0.68,-5.92,,-4297000.0,-240609000.0,-236843000.0,-3766000.0,-198509000.0,,400890000.0,771089000.0,,-42327000.0,-227000.0,,331796000.0,,25264000.0,-517000.0,219329000.0,400890000.0,370199000.0,36451000.0,984000.0,575872000.0,-205673000.0,-35467000.0,-241140000.0,771089000.0,81900000.0,40834000.0,41076000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q2TTM,2011-06-27,2012-07-01,,-0.72,-0.72,1.36,-0.75,,6341000.0,-28323000.0,-166608000.0,138285000.0,12938000.0,1479000.0,764766000.0,1483673000.0,,-42740000.0,-227000.0,15413000.0,331796000.0,582000.0,50482000.0,1717000.0,421656000.0,764766000.0,718907000.0,90239000.0,1885000.0,806233000.0,-87326000.0,-72941000.0,-160267000.0,1483673000.0,81900000.0,40834000.0,41076000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q1,2012-01-01,2012-04-01,2012-05-01 16:08:40+00:00,-6.96,-6.96,0.34,-6.96,,-4019000.0,-283508000.0,-284109000.0,601000.0,-283735000.0,,201922000.0,387757000.0,,,-227000.0,,332128000.0,,11562000.0,-838000.0,113378000.0,201922000.0,185835000.0,18211000.0,478000.0,456230000.0,-270395000.0,-17733000.0,-288128000.0,387757000.0,40800000.0,40769000.0,40769000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2012.0,Q1TTM,2011-03-28,2012-04-01,,-0.92,-0.92,1.36,-0.96,,15333000.0,-36735000.0,-182287000.0,145552000.0,-38218000.0,1638000.0,773052000.0,1491627000.0,,,-227000.0,14597000.0,332128000.0,582000.0,49236000.0,4572000.0,427456000.0,773052000.0,718575000.0,87784000.0,1632000.0,813974000.0,-95399000.0,-71555000.0,-166954000.0,1491627000.0,40800000.0,40769000.0,40769000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q4,2013-09-30,2013-12-31,,0.85,0.85,0.34,0.76,,4589000.0,35066000.0,35302000.0,-236000.0,34828000.0,472000.0,225596000.0,450539000.0,,-234000.0,,1250000.0,,,17876000.0,9247000.0,143756000.0,225596000.0,224943000.0,15589000.0,166000.0,170879000.0,54064000.0,-14173000.0,39891000.0,450539000.0,41100000.0,41105000.0,43693000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 15:42:54+00:00,3.67,3.67,1.36,3.45,0.0,23547000.0,151748000.0,152183000.0,-435000.0,150881000.0,867000.0,857326000.0,1696271000.0,,,,,0.0,,65045000.0,38452000.0,502187000.0,857326000.0,838945000.0,58155000.0,624000.0,605684000.0,233261000.0,-57531000.0,175730000.0,1696271000.0,41100000.0,41105000.0,43693000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q3,2013-07-01,2013-09-29,2013-10-30 12:02:41+00:00,1.13,1.13,0.34,1.08,,5209000.0,46808000.0,45779000.0,1029000.0,46574000.0,,209804000.0,413796000.0,,234000.0,,-1250000.0,,,15638000.0,7084000.0,115228000.0,209804000.0,203992000.0,13948000.0,144000.0,137950000.0,66042000.0,-15054000.0,50988000.0,413796000.0,41200000.0,41132000.0,43264000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q3YTD,2013-01-01,2013-09-29,,2.82,2.82,1.02,2.69,,18958000.0,116682000.0,116881000.0,-199000.0,116053000.0,395000.0,631730000.0,1245732000.0,,234000.0,,-1250000.0,,,47169000.0,29205000.0,358431000.0,631730000.0,614002000.0,42566000.0,458000.0,434805000.0,179197000.0,-43358000.0,135839000.0,1245732000.0,41200000.0,41132000.0,43264000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q3TTM,2012-10-01,2013-09-29,,3.56,3.56,1.36,3.44,332128000.0,32431000.0,146259000.0,147491000.0,-1232000.0,102763000.0,1162000.0,846137000.0,1657598000.0,,42561000.0,227000.0,-1250000.0,-332128000.0,,63423000.0,31671000.0,478713000.0,846137000.0,811461000.0,57187000.0,705000.0,573807000.0,237654000.0,-57732000.0,179922000.0,1657598000.0,41200000.0,41132000.0,43264000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q2,2013-04-01,2013-06-30,2013-07-31 14:09:19+00:00,1.03,1.03,0.34,0.98,,6082000.0,42635000.0,43401000.0,-766000.0,42441000.0,194000.0,210569000.0,420059000.0,,,,,,,16524000.0,12962000.0,116253000.0,210569000.0,209490000.0,14425000.0,157000.0,145739000.0,63751000.0,-14268000.0,49483000.0,420059000.0,41200000.0,41115000.0,43429000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q2YTD,2013-01-01,2013-06-30,,1.69,1.69,0.68,1.61,,13749000.0,69874000.0,71102000.0,-1228000.0,69479000.0,395000.0,421926000.0,831936000.0,,,,,,,31531000.0,22121000.0,243203000.0,421926000.0,410010000.0,28618000.0,314000.0,296855000.0,113155000.0,-28304000.0,84851000.0,831936000.0,41200000.0,41115000.0,43429000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q2TTM,2012-07-02,2013-06-30,,2.96,2.96,1.36,2.88,332128000.0,34459000.0,121381000.0,126163000.0,-4782000.0,77931000.0,1350000.0,823820000.0,1611856000.0,,42327000.0,227000.0,,-332128000.0,,62545000.0,25675000.0,478363000.0,823820000.0,788036000.0,61732000.0,901000.0,566583000.0,221453000.0,-60831000.0,160622000.0,1611856000.0,41200000.0,41115000.0,43429000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q1,2013-01-01,2013-03-31,2013-04-30 16:09:12+00:00,0.66,0.66,0.34,0.63,,7667000.0,27239000.0,27701000.0,-462000.0,27038000.0,201000.0,211357000.0,411877000.0,,,,,,,15007000.0,9159000.0,126950000.0,211357000.0,200520000.0,14193000.0,157000.0,151116000.0,49404000.0,-14036000.0,35368000.0,411877000.0,41000000.0,41014000.0,43047000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2013.0,Q1TTM,2012-04-02,2013-03-31,,2.97,2.97,1.36,2.94,332128000.0,28099000.0,121645000.0,130028000.0,-8383000.0,120716000.0,1156000.0,812219000.0,1575129000.0,,,227000.0,,-332460000.0,,59723000.0,13034000.0,468061000.0,812219000.0,762910000.0,65547000.0,1250000.0,540486000.0,222424000.0,-64297000.0,158127000.0,1575129000.0,41000000.0,41014000.0,43047000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 09:03:47+00:00,4.54,4.54,1.36,4.04,,28650000.0,188751000.0,191460000.0,-2709000.0,187679000.0,1072000.0,897404000.0,1839832000.0,,,,,0.0,,61040000.0,17869000.0,578657000.0,897404000.0,942428000.0,65458000.0,706000.0,657566000.0,284862000.0,-64752000.0,220110000.0,1839832000.0,41300000.0,41366000.0,46470000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q4,2014-09-29,2014-12-31,,1.23,1.23,0.34,1.08,,426000.0,50945000.0,3756000.0,-1188000.0,50638000.0,760000.0,234993000.0,476008000.0,48377000.0,-453000.0,-48377000.0,,,,17237000.0,1358000.0,153265000.0,234993000.0,241015000.0,16808000.0,212000.0,171860000.0,69155000.0,-16596000.0,52559000.0,476008000.0,41300000.0,41366000.0,46470000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q3YTD,2014-01-01,2014-09-28,,3.31,3.31,1.02,2.96,,28224000.0,137806000.0,187704000.0,-1521000.0,137041000.0,312000.0,662411000.0,1363824000.0,-48377000.0,453000.0,48377000.0,,,,43803000.0,16511000.0,425392000.0,662411000.0,701413000.0,48650000.0,494000.0,485706000.0,215707000.0,-48156000.0,167551000.0,1363824000.0,41500000.0,41399000.0,46628000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q3TTM,2013-09-30,2014-09-28,,4.16,4.16,1.36,3.72,,32813000.0,172872000.0,223006000.0,-1757000.0,171869000.0,784000.0,888007000.0,1814363000.0,-48377000.0,219000.0,48377000.0,1250000.0,,,61679000.0,25758000.0,569148000.0,888007000.0,926356000.0,64239000.0,660000.0,656585000.0,269771000.0,-62329000.0,207442000.0,1814363000.0,41500000.0,41399000.0,46628000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q3,2014-06-30,2014-09-28,2015-10-29 13:54:55+00:00,1.32,1.32,0.34,1.18,,9684000.0,54957000.0,55228000.0,-271000.0,54831000.0,126000.0,221007000.0,457173000.0,,,,,,0.0,14871000.0,1108000.0,138252000.0,221007000.0,236166000.0,17184000.0,161000.0,154231000.0,81935000.0,-17023000.0,64912000.0,457173000.0,41500000.0,41399000.0,46628000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q2YTD,2014-01-01,2014-06-29,,1.99,1.99,0.68,1.78,,18540000.0,82849000.0,132476000.0,-1250000.0,82210000.0,186000.0,441404000.0,906651000.0,-48377000.0,453000.0,48377000.0,,,,28932000.0,15403000.0,287140000.0,441404000.0,465247000.0,31466000.0,333000.0,331475000.0,133772000.0,-31133000.0,102639000.0,906651000.0,41400000.0,41380000.0,46392000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q2TTM,2013-07-01,2014-06-29,,3.97,3.97,1.36,3.62,,28338000.0,164723000.0,213557000.0,-457000.0,163612000.0,658000.0,876804000.0,1770986000.0,-48377000.0,453000.0,48377000.0,,,,62446000.0,31734000.0,546124000.0,876804000.0,894182000.0,61003000.0,643000.0,640304000.0,253878000.0,-60360000.0,193518000.0,1770986000.0,41400000.0,41380000.0,46392000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q2,2014-03-31,2014-06-29,2015-07-30 16:21:29+00:00,1.14,1.14,0.34,1.02,,10006000.0,47705000.0,97207000.0,-1125000.0,47252000.0,,224017000.0,468105000.0,-48377000.0,453000.0,48377000.0,,,,14870000.0,7623000.0,146843000.0,224017000.0,244088000.0,16062000.0,146000.0,169336000.0,74752000.0,-15916000.0,58836000.0,468105000.0,41400000.0,41380000.0,46392000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q1,2014-01-01,2014-03-30,2014-04-30 14:12:04+00:00,0.85,0.85,0.34,0.76,,8534000.0,35144000.0,35269000.0,-125000.0,34958000.0,186000.0,217387000.0,438546000.0,,,,,,,14062000.0,7780000.0,140297000.0,217387000.0,221159000.0,15404000.0,187000.0,162139000.0,59020000.0,-15217000.0,43803000.0,438546000.0,41100000.0,41262000.0,45749000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2014.0,Q1TTM,2013-04-01,2014-03-30,,3.86,3.86,1.36,3.58,,24414000.0,159653000.0,159751000.0,-98000.0,158801000.0,852000.0,863356000.0,1722940000.0,,,,,,,64100000.0,37073000.0,515534000.0,863356000.0,859584000.0,59366000.0,654000.0,616707000.0,242877000.0,-58712000.0,184165000.0,1722940000.0,41100000.0,41262000.0,45749000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2015.0,FY,2015-01-01,2015-12-31,2018-02-22 15:03:06+00:00,5.89,5.89,1.36,5.1,,7838000.0,245713000.0,236808000.0,8905000.0,244863000.0,850000.0,865287000.0,1809690000.0,,,,,,-408000.0,52119000.0,7819000.0,568982000.0,865287000.0,944403000.0,71777000.0,532000.0,628512000.0,315891000.0,-71245000.0,244646000.0,1809690000.0,41600000.0,41558000.0,48058000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2015.0,Q4,2015-09-28,2015-12-31,,2.44,2.44,0.34,2.11,,-7577000.0,101282000.0,-54586000.0,10517000.0,101124000.0,850000.0,224185000.0,484501000.0,145351000.0,-664000.0,-145351000.0,,,,13221000.0,2131000.0,148217000.0,224185000.0,260316000.0,13638000.0,79000.0,163569000.0,96747000.0,-13559000.0,83188000.0,484501000.0,41600000.0,41558000.0,48058000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2015.0,Q3,2015-06-29,2015-09-27,2016-10-27 12:24:11+00:00,1.46,1.46,0.34,1.25,,803000.0,60852000.0,123114000.0,-719000.0,60824000.0,,215501000.0,443714000.0,-61543000.0,,61543000.0,,,-408000.0,12571000.0,660000.0,138840000.0,215501000.0,228213000.0,14306000.0,130000.0,151663000.0,76550000.0,-14176000.0,62374000.0,443714000.0,41700000.0,41597000.0,48532000.0
Teleflex Inc,TFX,UUL85LWXB4NGSWWXIQ25,96943,2015.0,Q3YTD,2015-01-01,2015-09-27,,3.45,3.45,1.02,2.99,,15415000.0,144431000.0,291394000.0,-1612000.0,143739000.0,,641102000.0,1325189000.0,-145351000.0,664000.0,145351000.0,,,-408000.0,38898000.0,5688000.0,420765000.0,641102000.0,684087000.0,58139000.0,453000.0,464943000.0,219144000.0,-57686000.0,161458000.0,1325189000.0,41700000.0,41597000.0,48532000.0
