company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,capitalleaseobligations,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentemployeebenefitliabilities,dividendspayable,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncurrentdeferredtaxassets,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,treasurystock
Whole Foods Market Inc,WFM,,865436,2012.0,Q1,,2012-01-15,2012-02-24 10:38:42+00:00,224939000.0,176810000.0,171000.0,398120000.0,529954000.0,0.0,2222589000.0,125413000.0,297172000.0,25238000.0,662938000.0,66079000.0,,66383000.0,376742000.0,2002382000.0,44735000.0,,349287000.0,8637000.0,50402000.0,56543000.0,,92343000.0,963586000.0,336000.0,319282000.0,4528241000.0,3189945000.0,1677087000.0,896972000.0,3182747000.0,3182747000.0,1345494000.0,4528241000.0,848772000.0,448522000.0,3599000.0
Whole Foods Market Inc,WFM,,865436,2013.0,FY,,2013-09-29,2014-11-21 10:13:57+00:00,247000000.0,188000000.0,1000000.0,526000000.0,290000000.0,0.0,2765000000.0,151000000.0,367000000.0,37000000.0,679000000.0,65000000.0,,302000000.0,414000000.0,2428000000.0,72000000.0,,436000000.0,12000000.0,46000000.0,93000000.0,,111000000.0,1265000000.0,1000000.0,733000000.0,5538000000.0,3878000000.0,1980000000.0,1088000000.0,3878000000.0,3878000000.0,1660000000.0,5538000000.0,1130000000.0,572000000.0,-153000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3,,2013-07-07,2013-08-09 10:50:46+00:00,230000000.0,181000000.0,-6000000.0,508000000.0,311000000.0,0.0,2726000000.0,144000000.0,355000000.0,37000000.0,679000000.0,66000000.0,,355000000.0,390000000.0,2324000000.0,55000000.0,,431000000.0,14000000.0,47000000.0,87000000.0,,110000000.0,1181000000.0,1000000.0,678000000.0,5394000000.0,3785000000.0,1901000000.0,1054000000.0,3785000000.0,3785000000.0,1609000000.0,5394000000.0,1169000000.0,555000000.0,-116000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2,,2013-04-14,2013-05-17 09:48:05+00:00,230000000.0,193000000.0,0.0,493000000.0,202000000.0,0.0,2646000000.0,135000000.0,334000000.0,37000000.0,679000000.0,66000000.0,,162000000.0,380000000.0,2253000000.0,42000000.0,,407000000.0,16000000.0,47000000.0,67000000.0,,110000000.0,1077000000.0,1000000.0,876000000.0,5181000000.0,3632000000.0,1963000000.0,1009000000.0,3632000000.0,3632000000.0,1549000000.0,5181000000.0,965000000.0,540000000.0,-91000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q1,,2013-01-20,2013-02-22 17:18:06+00:00,244000000.0,178000000.0,3000000.0,483000000.0,152000000.0,0.0,2622000000.0,134000000.0,336000000.0,37000000.0,679000000.0,67000000.0,,204000000.0,401000000.0,2228000000.0,35000000.0,,384000000.0,14000000.0,51000000.0,101000000.0,,112000000.0,972000000.0,1000000.0,774000000.0,5079000000.0,3543000000.0,1852000000.0,1002000000.0,3543000000.0,3543000000.0,1536000000.0,5079000000.0,999000000.0,534000000.0,-54000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,FY,,2014-09-28,2015-11-13 10:57:41+00:00,276000000.0,198000000.0,-7000000.0,608000000.0,190000000.0,0.0,2863000000.0,168000000.0,379000000.0,43000000.0,708000000.0,81000000.0,,120000000.0,441000000.0,2923000000.0,132000000.0,,557000000.0,24000000.0,66000000.0,97000000.0,,109000000.0,1668000000.0,2000000.0,553000000.0,5744000000.0,3813000000.0,1756000000.0,1257000000.0,3813000000.0,3813000000.0,1931000000.0,5744000000.0,1065000000.0,674000000.0,-711000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3,,2014-07-06,2014-08-08 10:23:17+00:00,269000000.0,230000000.0,2000000.0,598000000.0,264000000.0,0.0,2852000000.0,166000000.0,395000000.0,44000000.0,708000000.0,82000000.0,,166000000.0,429000000.0,2827000000.0,87000000.0,,572000000.0,25000000.0,41000000.0,109000000.0,,109000000.0,1583000000.0,2000000.0,532000000.0,5734000000.0,3813000000.0,1839000000.0,1282000000.0,3813000000.0,3813000000.0,1921000000.0,5734000000.0,1068000000.0,639000000.0,-624000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2,,2014-04-13,2014-05-16 10:45:09+00:00,271000000.0,205000000.0,-2000000.0,583000000.0,305000000.0,0.0,2832000000.0,157000000.0,377000000.0,45000000.0,679000000.0,81000000.0,,278000000.0,443000000.0,2663000000.0,85000000.0,,534000000.0,21000000.0,46000000.0,89000000.0,,109000000.0,1476000000.0,2000000.0,779000000.0,5894000000.0,4036000000.0,2087000000.0,1229000000.0,4036000000.0,4036000000.0,1858000000.0,5894000000.0,1144000000.0,629000000.0,-270000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q1,,2014-01-19,2014-02-21 09:53:03+00:00,277000000.0,209000000.0,-4000000.0,545000000.0,271000000.0,0.0,2804000000.0,150000000.0,384000000.0,45000000.0,679000000.0,66000000.0,,302000000.0,454000000.0,2510000000.0,77000000.0,,459000000.0,11000000.0,46000000.0,109000000.0,,111000000.0,1378000000.0,1000000.0,771000000.0,5720000000.0,3963000000.0,2075000000.0,1166000000.0,3963000000.0,3963000000.0,1757000000.0,5720000000.0,1135000000.0,591000000.0,-215000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,FY,,2015-09-27,2016-11-18 10:05:09+00:00,295000000.0,218000000.0,-28000000.0,649000000.0,237000000.0,0.0,2904000000.0,199000000.0,436000000.0,45000000.0,710000000.0,79000000.0,,63000000.0,500000000.0,3163000000.0,144000000.0,,473000000.0,38000000.0,71000000.0,108000000.0,,127000000.0,2017000000.0,3000000.0,155000000.0,5741000000.0,3769000000.0,1544000000.0,1252000000.0,3769000000.0,3769000000.0,1972000000.0,5741000000.0,1034000000.0,720000000.0,-1124000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3,,2015-07-05,2015-08-07 09:25:51+00:00,291000000.0,216000000.0,-22000000.0,638000000.0,257000000.0,0.0,2895000000.0,183000000.0,405000000.0,47000000.0,710000000.0,80000000.0,,178000000.0,484000000.0,3163000000.0,69000000.0,,511000000.0,32000000.0,71000000.0,102000000.0,,128000000.0,2006000000.0,3000000.0,434000000.0,6036000000.0,4070000000.0,1804000000.0,1257000000.0,4070000000.0,4070000000.0,1966000000.0,6036000000.0,1069000000.0,709000000.0,-809000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2,,2015-04-12,2015-05-15 10:24:32+00:00,296000000.0,214000000.0,-25000000.0,628000000.0,323000000.0,0.0,2886000000.0,172000000.0,386000000.0,47000000.0,710000000.0,79000000.0,,174000000.0,476000000.0,3063000000.0,144000000.0,,591000000.0,30000000.0,69000000.0,87000000.0,,127000000.0,1899000000.0,3000000.0,453000000.0,6052000000.0,4032000000.0,1852000000.0,1323000000.0,4032000000.0,4032000000.0,2020000000.0,6052000000.0,1137000000.0,697000000.0,-728000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q1,,2015-01-18,2015-02-27 15:15:09+00:00,280000000.0,204000000.0,-18000000.0,622000000.0,266000000.0,0.0,2876000000.0,168000000.0,396000000.0,47000000.0,710000000.0,80000000.0,,164000000.0,491000000.0,3019000000.0,134000000.0,,613000000.0,27000000.0,66000000.0,89000000.0,,129000000.0,1788000000.0,3000000.0,472000000.0,5953000000.0,3926000000.0,1819000000.0,1339000000.0,3926000000.0,3926000000.0,2027000000.0,5953000000.0,1115000000.0,688000000.0,-720000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,FY,,2016-09-25,2017-11-17 13:16:49+00:00,307000000.0,242000000.0,-32000000.0,640000000.0,351000000.0,0.0,2933000000.0,197000000.0,407000000.0,43000000.0,710000000.0,74000000.0,1048000000.0,,517000000.0,3442000000.0,100000000.0,,581000000.0,40000000.0,88000000.0,167000000.0,,122000000.0,2349000000.0,3000000.0,379000000.0,6341000000.0,3224000000.0,1975000000.0,1341000000.0,3224000000.0,3224000000.0,3117000000.0,6341000000.0,924000000.0,1776000000.0,-2026000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3,,2016-07-03,2016-08-05 09:31:19+00:00,292000000.0,319000000.0,-29000000.0,626000000.0,472000000.0,0.0,2924000000.0,188000000.0,409000000.0,43000000.0,710000000.0,76000000.0,1049000000.0,,523000000.0,3376000000.0,143000000.0,,577000000.0,45000000.0,91000000.0,147000000.0,,123000000.0,2304000000.0,3000000.0,153000000.0,6275000000.0,3185000000.0,1925000000.0,1324000000.0,3185000000.0,3185000000.0,3090000000.0,6275000000.0,974000000.0,1766000000.0,-2014000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2,,2016-04-10,2016-05-13 10:29:59+00:00,299000000.0,230000000.0,-28000000.0,611000000.0,805000000.0,0.0,2922000000.0,198000000.0,397000000.0,44000000.0,710000000.0,77000000.0,1049000000.0,,521000000.0,3297000000.0,145000000.0,,586000000.0,49000000.0,88000000.0,162000000.0,,125000000.0,2227000000.0,3000000.0,43000000.0,6362000000.0,3285000000.0,2084000000.0,1329000000.0,3285000000.0,3285000000.0,3077000000.0,6362000000.0,981000000.0,1748000000.0,-1836000000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q1,,2016-01-17,2016-02-26 10:20:55+00:00,278000000.0,212000000.0,-38000000.0,597000000.0,679000000.0,0.0,2917000000.0,192000000.0,411000000.0,44000000.0,710000000.0,79000000.0,1052000000.0,,564000000.0,3201000000.0,185000000.0,,502000000.0,43000000.0,87000000.0,115000000.0,,126000000.0,2130000000.0,3000000.0,130000000.0,6236000000.0,3262000000.0,2018000000.0,1238000000.0,3262000000.0,3262000000.0,2974000000.0,6236000000.0,1017000000.0,1736000000.0,-1747000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,FY,,2017-09-24,2017-11-17 13:16:49+00:00,371000000.0,242000000.0,-38000000.0,690000000.0,322000000.0,0.0,2972000000.0,215000000.0,397000000.0,,710000000.0,68000000.0,1081000000.0,121000000.0,471000000.0,3514000000.0,74000000.0,124000000.0,585000000.0,44000000.0,120000000.0,143000000.0,,124000000.0,496000000.0,2000000.0,504000000.0,6676000000.0,3430000000.0,2145000000.0,1355000000.0,3430000000.0,3430000000.0,3246000000.0,6676000000.0,1017000000.0,1891000000.0,
Whole Foods Market Inc,WFM,,865436,2017.0,Q3,,2017-07-02,2017-08-04 13:04:29+00:00,305000000.0,246000000.0,-30000000.0,678000000.0,279000000.0,0.0,2946000000.0,222000000.0,391000000.0,58000000.0,710000000.0,70000000.0,1046000000.0,24000000.0,483000000.0,3482000000.0,87000000.0,,568000000.0,46000000.0,104000000.0,117000000.0,,124000000.0,2501000000.0,2000000.0,720000000.0,6610000000.0,3458000000.0,2191000000.0,1324000000.0,3458000000.0,3458000000.0,3152000000.0,6610000000.0,937000000.0,1828000000.0,-1959000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q2,,2017-04-09,2017-05-19 10:44:58+00:00,313000000.0,255000000.0,-35000000.0,665000000.0,412000000.0,0.0,2945000000.0,214000000.0,393000000.0,45000000.0,710000000.0,71000000.0,1047000000.0,,508000000.0,3469000000.0,114000000.0,,584000000.0,41000000.0,105000000.0,119000000.0,,124000000.0,2453000000.0,2000000.0,476000000.0,6513000000.0,3359000000.0,2108000000.0,1337000000.0,3359000000.0,3359000000.0,3154000000.0,6513000000.0,936000000.0,1817000000.0,-2004000000.0
Whole Foods Market Inc,WFM,,865436,2017.0,Q1,,2017-01-15,2017-02-16 16:46:12+00:00,288000000.0,251000000.0,-33000000.0,653000000.0,350000000.0,0.0,2944000000.0,210000000.0,421000000.0,45000000.0,710000000.0,72000000.0,1048000000.0,,554000000.0,3460000000.0,111000000.0,,543000000.0,42000000.0,89000000.0,123000000.0,,125000000.0,2399000000.0,3000000.0,374000000.0,6382000000.0,3292000000.0,1987000000.0,1300000000.0,3292000000.0,3292000000.0,3090000000.0,6382000000.0,935000000.0,1790000000.0,-2018000000.0
