company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments
Whole Foods Market Inc,WFM,,865436,2011.0,Q3TTM,2010-07-05,2011-07-03,,-20000.0,6134000.0,201196000.0,15722000.0,283598000.0,,2694000.0,90133000.0,213993000.0,,,-294208000.0,-274738000.0,719215000.0,-294208000.0,-274738000.0,719215000.0,152963000.0,324635000.0,324635000.0,14715000.0,17099000.0,-190017000.0,-34920000.0,-1107583000.0,-144556000.0,-490380000.0,,1167438000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q3,2011-04-11,2011-07-03,,,4613000.0,34736000.0,1058000.0,66179000.0,,-295000.0,30574000.0,57860000.0,,,-142164000.0,77420000.0,192043000.0,-142164000.0,77420000.0,192043000.0,127004000.0,88472000.0,88472000.0,2205000.0,7683000.0,-69379000.0,-17572000.0,-144133000.0,-35400000.0,-190135000.0,,326332000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q3YTD,2010-09-27,2011-07-03,2012-08-03 11:58:59+00:00,,4613000.0,144347000.0,15060000.0,219082000.0,,2136000.0,94110000.0,210927000.0,,,-297317000.0,-142568000.0,594860000.0,-297317000.0,-142568000.0,594860000.0,157111000.0,267137000.0,267137000.0,9918000.0,16934000.0,-160389000.0,-34920000.0,-924287000.0,-115530000.0,-490258000.0,0.0,1057638000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2TTM,2010-04-12,2011-04-10,,-14470000.0,1521000.0,224039000.0,24505000.0,281697000.0,,1723000.0,42211000.0,165708000.0,,,-351614000.0,-348334000.0,645119000.0,-351614000.0,-348334000.0,645119000.0,-53106000.0,301892000.0,301892000.0,17798000.0,10389000.0,-152685000.0,-17348000.0,-1236905000.0,-129489000.0,-510363000.0,,1185215000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2,2011-01-17,2011-04-10,,,,88528000.0,2660000.0,66212000.0,,1204000.0,-6350000.0,99303000.0,-4000.0,,-111649000.0,-39564000.0,149832000.0,-111649000.0,-39564000.0,149832000.0,-177000.0,89935000.0,89935000.0,35000.0,6523000.0,-44501000.0,-17348000.0,-282594000.0,-34694000.0,-200123000.0,,322225000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2YTD,2010-09-27,2011-04-10,2012-05-17 12:24:07+00:00,,,109611000.0,14002000.0,152903000.0,,2431000.0,63536000.0,153067000.0,,,-155153000.0,-219988000.0,402817000.0,-155153000.0,-219988000.0,402817000.0,30107000.0,178665000.0,178665000.0,7713000.0,9251000.0,-91010000.0,-17348000.0,-780154000.0,-80130000.0,-300123000.0,0.0,731306000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q1TTM,2010-01-18,2011-01-16,,-14470000.0,1521000.0,172644000.0,31123000.0,278579000.0,,1088000.0,103704000.0,96764000.0,1000.0,,-207956000.0,-549057000.0,676793000.0,-207956000.0,-549057000.0,676793000.0,-79132000.0,279408000.0,279408000.0,13581000.0,5629000.0,-160443000.0,,-1305021000.0,-107593000.0,-310350000.0,,1038470000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q1,2010-09-27,2011-01-16,2012-02-24 10:38:42+00:00,,,21083000.0,11342000.0,86691000.0,,1227000.0,69886000.0,53764000.0,4000.0,,-43504000.0,-180424000.0,252985000.0,-43504000.0,-180424000.0,252985000.0,30284000.0,88730000.0,88730000.0,7678000.0,2728000.0,-46509000.0,0.0,-497560000.0,-45436000.0,-100000000.0,0.0,409081000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q4,2012-07-02,2012-09-30,,-2000000.0,7000000.0,48000000.0,,76000000.0,,1000000.0,,45000000.0,,,31000000.0,-267000000.0,189000000.0,31000000.0,-267000000.0,189000000.0,-46000000.0,113000000.0,113000000.0,-7000000.0,12000000.0,-71000000.0,-26000000.0,-706000000.0,-57000000.0,,,569000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,FY,2011-09-26,2012-09-30,2014-11-21 10:13:57+00:00,-2000000.0,16000000.0,202000000.0,,311000000.0,,1000000.0,134000000.0,370000000.0,,,297000000.0,-1341000000.0,920000000.0,297000000.0,-1341000000.0,920000000.0,-123000000.0,466000000.0,466000000.0,-7000000.0,50000000.0,-274000000.0,-95000000.0,-3009000000.0,-194000000.0,0.0,-28000000.0,2138000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3TTM,2011-07-04,2012-07-01,,-2000000.0,10387000.0,201653000.0,940000.0,302918000.0,,-3136000.0,141890000.0,411073000.0,,,340317000.0,-1382432000.0,891140000.0,340317000.0,-1382432000.0,891140000.0,-154111000.0,428863000.0,428863000.0,7082000.0,44066000.0,-256611000.0,-87080000.0,-2607713000.0,-183470000.0,258000.0,-28000000.0,1667362000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3,2012-04-09,2012-07-01,,,4000000.0,63000000.0,,73000000.0,,-1000000.0,27000000.0,88000000.0,,,61000000.0,-314000000.0,214000000.0,61000000.0,-314000000.0,214000000.0,-40000000.0,117000000.0,117000000.0,-7000000.0,23000000.0,-74000000.0,-26000000.0,-982000000.0,-38000000.0,,-24000000.0,780000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3YTD,2011-09-26,2012-07-01,2013-08-09 10:50:46+00:00,0.0,9000000.0,154000000.0,,235000000.0,,0.0,134000000.0,325000000.0,,,266000000.0,-1074000000.0,731000000.0,266000000.0,-1074000000.0,731000000.0,-77000000.0,353000000.0,353000000.0,0.0,38000000.0,-203000000.0,-69000000.0,-2303000000.0,-137000000.0,0.0,-28000000.0,1569000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2TTM,2011-04-11,2012-04-08,,-2000000.0,11000000.0,173389000.0,1998000.0,296097000.0,,-2431000.0,145464000.0,380933000.0,,,137153000.0,-991012000.0,869183000.0,137153000.0,-991012000.0,869183000.0,12893000.0,400335000.0,400335000.0,16287000.0,28749000.0,-251990000.0,-78652000.0,-1769846000.0,-180870000.0,-189877000.0,-4000000.0,1213694000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2,2012-01-16,2012-04-08,,,3000000.0,50000000.0,,69000000.0,,,67000000.0,157000000.0,,,142000000.0,-753000000.0,256000000.0,142000000.0,-753000000.0,256000000.0,-355000000.0,118000000.0,118000000.0,-1000000.0,10000000.0,-73000000.0,-25000000.0,-987000000.0,-42000000.0,,,349000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2YTD,2011-09-26,2012-04-08,2013-05-17 09:48:05+00:00,0.0,5000000.0,91000000.0,,162000000.0,,1000000.0,107000000.0,237000000.0,,,205000000.0,-760000000.0,517000000.0,205000000.0,-760000000.0,517000000.0,-37000000.0,236000000.0,236000000.0,7000000.0,15000000.0,-129000000.0,-43000000.0,-1321000000.0,-99000000.0,,-4000000.0,789000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q1,2011-09-26,2012-01-15,2013-02-22 17:18:06+00:00,0.0,2000000.0,41000000.0,,93000000.0,,1000000.0,40000000.0,80000000.0,,,63000000.0,-7000000.0,261000000.0,63000000.0,-7000000.0,261000000.0,318000000.0,118000000.0,118000000.0,8000000.0,5000000.0,-56000000.0,-18000000.0,-334000000.0,-57000000.0,,-4000000.0,440000000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q1TTM,2011-01-17,2012-01-15,,-2000000.0,8000000.0,211917000.0,4658000.0,293309000.0,,-1227000.0,72114000.0,323236000.0,-4000.0,,-116496000.0,-277576000.0,763015000.0,-116496000.0,-277576000.0,763015000.0,367716000.0,372270000.0,372270000.0,17322000.0,25272000.0,-223491000.0,-71000000.0,-1065440000.0,-173564000.0,-390000000.0,-4000000.0,1186919000.0
Whole Foods Market Inc,WFM,,865436,2013.0,FY,2012-10-01,2013-09-29,2015-11-13 10:57:41+00:00,-23000000.0,31000000.0,378000000.0,,339000000.0,,-2000000.0,57000000.0,81000000.0,,,-517000000.0,-289000000.0,1009000000.0,-517000000.0,-289000000.0,1009000000.0,201000000.0,551000000.0,551000000.0,31000000.0,37000000.0,-350000000.0,-508000000.0,-1252000000.0,-198000000.0,-2000000.0,-125000000.0,1534000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q4,2013-07-08,2013-09-29,,-1000000.0,8000000.0,82000000.0,,82000000.0,,1000000.0,-23000000.0,20000000.0,,,-48000000.0,-165000000.0,191000000.0,-48000000.0,-165000000.0,191000000.0,-21000000.0,121000000.0,121000000.0,3000000.0,7000000.0,-110000000.0,-37000000.0,-148000000.0,-47000000.0,-1000000.0,-37000000.0,141000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3TTM,2012-07-02,2013-07-07,,-24000000.0,30000000.0,344000000.0,,333000000.0,,-2000000.0,80000000.0,106000000.0,,,-438000000.0,-391000000.0,1007000000.0,-438000000.0,-391000000.0,1007000000.0,176000000.0,543000000.0,543000000.0,21000000.0,42000000.0,-311000000.0,-497000000.0,-1810000000.0,-208000000.0,-1000000.0,-88000000.0,1962000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3,2013-04-15,2013-07-07,,,7000000.0,118000000.0,,78000000.0,,-2000000.0,3000000.0,45000000.0,,,4000000.0,-121000000.0,228000000.0,4000000.0,-121000000.0,228000000.0,109000000.0,142000000.0,142000000.0,-2000000.0,22000000.0,-69000000.0,-37000000.0,-576000000.0,-44000000.0,-1000000.0,-25000000.0,568000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3YTD,2012-10-01,2013-07-07,2014-08-08 10:23:17+00:00,-22000000.0,23000000.0,296000000.0,,257000000.0,,-3000000.0,80000000.0,61000000.0,,,-469000000.0,-124000000.0,818000000.0,-469000000.0,-124000000.0,818000000.0,222000000.0,430000000.0,430000000.0,28000000.0,30000000.0,-240000000.0,-471000000.0,-1104000000.0,-151000000.0,-1000000.0,-88000000.0,1393000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2TTM,2012-04-09,2013-04-14,,-24000000.0,27000000.0,289000000.0,,328000000.0,,-1000000.0,104000000.0,149000000.0,,,-381000000.0,-584000000.0,993000000.0,-381000000.0,-584000000.0,993000000.0,27000000.0,518000000.0,518000000.0,16000000.0,43000000.0,-316000000.0,-486000000.0,-2216000000.0,-202000000.0,,-87000000.0,2174000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2,2013-01-21,2013-04-14,,,7000000.0,90000000.0,,77000000.0,,-1000000.0,50000000.0,7000000.0,,,-63000000.0,-173000000.0,287000000.0,-63000000.0,-173000000.0,287000000.0,50000000.0,142000000.0,142000000.0,11000000.0,4000000.0,-61000000.0,-37000000.0,-162000000.0,-48000000.0,,-37000000.0,98000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2YTD,2012-10-01,2013-04-14,2014-05-16 10:45:09+00:00,-22000000.0,16000000.0,178000000.0,,179000000.0,,-1000000.0,77000000.0,16000000.0,,,-473000000.0,-3000000.0,590000000.0,-473000000.0,-3000000.0,590000000.0,113000000.0,288000000.0,288000000.0,30000000.0,8000000.0,-171000000.0,-434000000.0,-528000000.0,-107000000.0,,-63000000.0,825000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q1TTM,2012-01-16,2013-01-20,,-24000000.0,23000000.0,249000000.0,,320000000.0,,,121000000.0,299000000.0,,,-176000000.0,-1164000000.0,962000000.0,-176000000.0,-1164000000.0,962000000.0,-378000000.0,494000000.0,494000000.0,4000000.0,49000000.0,-328000000.0,-474000000.0,-3041000000.0,-196000000.0,,-50000000.0,2425000000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q1,2012-10-01,2013-01-20,2014-02-21 09:53:03+00:00,-22000000.0,9000000.0,88000000.0,,102000000.0,,0.0,27000000.0,9000000.0,,,-410000000.0,170000000.0,303000000.0,-410000000.0,170000000.0,303000000.0,63000000.0,146000000.0,146000000.0,19000000.0,4000000.0,-110000000.0,-397000000.0,-366000000.0,-59000000.0,,-26000000.0,727000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,FY,2013-09-30,2014-09-28,2016-11-18 10:05:09+00:00,-93000000.0,27000000.0,429000000.0,,377000000.0,,-6000000.0,18000000.0,42000000.0,,,-698000000.0,-484000000.0,1088000000.0,-698000000.0,-484000000.0,1088000000.0,-100000000.0,579000000.0,579000000.0,87000000.0,9000000.0,-462000000.0,-170000000.0,-720000000.0,-263000000.0,-1000000.0,-578000000.0,1054000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q4,2014-07-07,2014-09-28,,-1000000.0,5000000.0,100000000.0,,91000000.0,,-4000000.0,-20000000.0,7000000.0,,,-136000000.0,-163000000.0,229000000.0,-136000000.0,-163000000.0,229000000.0,-74000000.0,128000000.0,128000000.0,25000000.0,1000000.0,-118000000.0,-44000000.0,-72000000.0,-67000000.0,,-100000000.0,95000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3TTM,2013-07-08,2014-07-06,,-93000000.0,30000000.0,411000000.0,,368000000.0,,-1000000.0,15000000.0,55000000.0,,,-610000000.0,-486000000.0,1050000000.0,-610000000.0,-486000000.0,1050000000.0,-47000000.0,572000000.0,572000000.0,65000000.0,15000000.0,-454000000.0,-163000000.0,-796000000.0,-243000000.0,-2000000.0,-515000000.0,1100000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3,2014-04-14,2014-07-06,,-74000000.0,6000000.0,123000000.0,,88000000.0,,3000000.0,-31000000.0,11000000.0,,,-394000000.0,110000000.0,240000000.0,-394000000.0,110000000.0,240000000.0,-41000000.0,151000000.0,151000000.0,26000000.0,1000000.0,-127000000.0,-44000000.0,-134000000.0,-41000000.0,-1000000.0,-361000000.0,486000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3YTD,2013-09-30,2014-07-06,2015-08-07 09:25:51+00:00,-92000000.0,22000000.0,329000000.0,,286000000.0,,-2000000.0,38000000.0,35000000.0,,,-562000000.0,-321000000.0,859000000.0,-562000000.0,-321000000.0,859000000.0,-26000000.0,451000000.0,451000000.0,62000000.0,8000000.0,-344000000.0,-126000000.0,-648000000.0,-196000000.0,-1000000.0,-478000000.0,959000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2TTM,2013-04-15,2014-04-13,,-19000000.0,31000000.0,406000000.0,,358000000.0,,-6000000.0,49000000.0,89000000.0,,,-212000000.0,-717000000.0,1038000000.0,-212000000.0,-717000000.0,1038000000.0,103000000.0,563000000.0,563000000.0,37000000.0,36000000.0,-396000000.0,-156000000.0,-1238000000.0,-246000000.0,-2000000.0,-179000000.0,1182000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2,2014-01-20,2014-04-13,,-18000000.0,7000000.0,117000000.0,,87000000.0,,,29000000.0,8000000.0,,,-90000000.0,-158000000.0,282000000.0,-90000000.0,-158000000.0,282000000.0,34000000.0,142000000.0,142000000.0,17000000.0,2000000.0,-91000000.0,-45000000.0,-175000000.0,-58000000.0,,-55000000.0,184000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2YTD,2013-09-30,2014-04-13,2015-05-15 10:24:32+00:00,-18000000.0,16000000.0,206000000.0,,198000000.0,,-5000000.0,69000000.0,24000000.0,,,-168000000.0,-431000000.0,619000000.0,-168000000.0,-431000000.0,619000000.0,15000000.0,300000000.0,300000000.0,36000000.0,7000000.0,-217000000.0,-82000000.0,-514000000.0,-155000000.0,,-117000000.0,473000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q1TTM,2013-01-21,2014-01-19,,-1000000.0,31000000.0,379000000.0,,348000000.0,,-7000000.0,70000000.0,88000000.0,,,-185000000.0,-732000000.0,1043000000.0,-185000000.0,-732000000.0,1043000000.0,119000000.0,563000000.0,563000000.0,31000000.0,38000000.0,-366000000.0,-148000000.0,-1225000000.0,-236000000.0,-2000000.0,-161000000.0,1096000000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q1,2013-09-30,2014-01-19,2015-02-27 15:15:09+00:00,,9000000.0,89000000.0,,111000000.0,,-5000000.0,40000000.0,16000000.0,,,-78000000.0,-273000000.0,337000000.0,-78000000.0,-273000000.0,337000000.0,-19000000.0,158000000.0,158000000.0,19000000.0,5000000.0,-126000000.0,-37000000.0,-339000000.0,-97000000.0,,-62000000.0,289000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,FY,2014-09-29,2015-09-27,2017-11-17 13:16:49+00:00,-7000000.0,17000000.0,383000000.0,,439000000.0,,-6000000.0,30000000.0,66000000.0,,,-622000000.0,-436000000.0,1129000000.0,-622000000.0,-436000000.0,1129000000.0,65000000.0,536000000.0,536000000.0,107000000.0,11000000.0,-528000000.0,-184000000.0,-494000000.0,-335000000.0,-2000000.0,-513000000.0,928000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q4,2015-07-06,2015-09-27,,-3000000.0,3000000.0,120000000.0,,108000000.0,,-2000000.0,-89000000.0,5000000.0,,,-367000000.0,235000000.0,132000000.0,-367000000.0,235000000.0,132000000.0,-2000000.0,57000000.0,57000000.0,53000000.0,1000000.0,-90000000.0,-47000000.0,-36000000.0,-67000000.0,-1000000.0,-325000000.0,431000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3YTD,2014-09-29,2015-07-05,2016-08-05 09:31:19+00:00,-4000000.0,14000000.0,263000000.0,,331000000.0,,-4000000.0,119000000.0,61000000.0,,,-255000000.0,-671000000.0,997000000.0,-255000000.0,-671000000.0,997000000.0,67000000.0,479000000.0,479000000.0,54000000.0,10000000.0,-438000000.0,-137000000.0,-458000000.0,-268000000.0,-1000000.0,-188000000.0,497000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3TTM,2014-07-07,2015-07-05,,-5000000.0,19000000.0,363000000.0,,422000000.0,,-8000000.0,99000000.0,68000000.0,,,-391000000.0,-834000000.0,1226000000.0,-391000000.0,-834000000.0,1226000000.0,-7000000.0,607000000.0,607000000.0,79000000.0,11000000.0,-556000000.0,-181000000.0,-530000000.0,-335000000.0,-1000000.0,-288000000.0,592000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3,2015-04-13,2015-07-05,,,4000000.0,87000000.0,,106000000.0,,-3000000.0,5000000.0,12000000.0,,,-132000000.0,-219000000.0,288000000.0,-132000000.0,-219000000.0,288000000.0,-66000000.0,153000000.0,153000000.0,20000000.0,1000000.0,-120000000.0,-47000000.0,-185000000.0,-105000000.0,,-98000000.0,191000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2YTD,2014-09-29,2015-04-12,2016-05-13 10:29:59+00:00,-4000000.0,10000000.0,176000000.0,,225000000.0,,-1000000.0,114000000.0,49000000.0,,,-123000000.0,-452000000.0,709000000.0,-123000000.0,-452000000.0,709000000.0,133000000.0,326000000.0,326000000.0,34000000.0,9000000.0,-318000000.0,-90000000.0,-273000000.0,-163000000.0,-1000000.0,-90000000.0,306000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2TTM,2014-04-14,2015-04-12,,-79000000.0,21000000.0,399000000.0,,404000000.0,,-2000000.0,63000000.0,67000000.0,,,-653000000.0,-505000000.0,1178000000.0,-653000000.0,-505000000.0,1178000000.0,18000000.0,605000000.0,605000000.0,85000000.0,11000000.0,-563000000.0,-178000000.0,-479000000.0,-271000000.0,-2000000.0,-551000000.0,887000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2,2015-01-19,2015-04-12,,,4000000.0,99000000.0,,100000000.0,,,46000000.0,26000000.0,,,-64000000.0,-201000000.0,322000000.0,-64000000.0,-201000000.0,322000000.0,57000000.0,159000000.0,159000000.0,13000000.0,5000000.0,-143000000.0,-47000000.0,-102000000.0,-63000000.0,-1000000.0,-47000000.0,107000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q1,2014-09-29,2015-01-18,2016-02-26 10:20:55+00:00,-4000000.0,6000000.0,77000000.0,,125000000.0,,-1000000.0,68000000.0,23000000.0,,,-59000000.0,-251000000.0,387000000.0,-59000000.0,-251000000.0,387000000.0,76000000.0,167000000.0,167000000.0,21000000.0,4000000.0,-175000000.0,-43000000.0,-171000000.0,-100000000.0,,-43000000.0,199000000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q1TTM,2014-01-20,2015-01-18,,-97000000.0,24000000.0,417000000.0,,391000000.0,,-2000000.0,46000000.0,49000000.0,,,-679000000.0,-462000000.0,1138000000.0,-679000000.0,-462000000.0,1138000000.0,-5000000.0,588000000.0,588000000.0,89000000.0,8000000.0,-511000000.0,-176000000.0,-552000000.0,-266000000.0,-1000000.0,-559000000.0,964000000.0
