company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincometocommon,operatingcostofrevenue,operatingrevenue,otherincome,otherspecialcharges,preferreddividends,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Whole Foods Market Inc,WFM,,865436,2011.0,FY,2010-09-27,2011-09-25,2013-11-22 13:27:52+00:00,0.98,0.98,0.2,0.97,209000000.0,343000000.0,343000000.0,343000000.0,6571000000.0,10108000000.0,8000000.0,41000000.0,,8000000.0,2940000000.0,6571000000.0,3537000000.0,4000000.0,2989000000.0,548000000.0,4000000.0,552000000.0,10108000000.0,350000000.0,350500000.0,354600000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q3,2011-04-11,2011-07-03,2012-08-03 11:58:59+00:00,0.5,0.5,0.1,0.5,53825000.0,88472000.0,88472000.0,88472000.0,1551101000.0,2399781000.0,1672000.0,11784000.0,,2371000.0,693900000.0,1551101000.0,848680000.0,,708055000.0,140625000.0,1672000.0,142297000.0,2399781000.0,176900000.0,176444000.0,178610000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q3YTD,2010-09-27,2011-07-03,,1.51,1.51,0.2,1.51,165824000.0,267137000.0,267137000.0,267137000.0,5029717000.0,7753954000.0,2649000.0,29967000.0,,6520000.0,2257438000.0,5029717000.0,2724237000.0,,2293925000.0,430312000.0,2649000.0,432961000.0,7753954000.0,176900000.0,176444000.0,178610000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q3TTM,2010-07-05,2011-07-03,,1.84,1.84,0.2,1.84,203569000.0,324635000.0,324635000.0,324635000.0,6399815000.0,9851348000.0,4267000.0,34874000.0,,7285000.0,2878146000.0,6399815000.0,3451533000.0,7291000.0,2920305000.0,531228000.0,-3024000.0,528204000.0,9851348000.0,176900000.0,176444000.0,178610000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2,2011-01-17,2011-04-10,2012-05-17 12:24:07+00:00,0.51,0.51,0.1,0.51,52851000.0,89935000.0,89935000.0,89935000.0,1513446000.0,2350518000.0,658000.0,9543000.0,,1003000.0,684398000.0,1513446000.0,837072000.0,,694944000.0,142128000.0,658000.0,142786000.0,2350518000.0,176300000.0,174686000.0,177124000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2YTD,2010-09-27,2011-04-10,,1.02,1.02,0.1,1.02,111999000.0,178665000.0,178665000.0,178665000.0,3478616000.0,5354173000.0,977000.0,18183000.0,,4149000.0,1563538000.0,3478616000.0,1875557000.0,,1585870000.0,289687000.0,977000.0,290664000.0,5354173000.0,176300000.0,174686000.0,177124000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q2TTM,2010-04-12,2011-04-10,,1.73,1.73,0.1,1.73,193707000.0,301892000.0,301892000.0,301892000.0,6251561000.0,9614748000.0,4138000.0,31782000.0,,5642000.0,2819590000.0,6251561000.0,3363187000.0,14712000.0,2857014000.0,506173000.0,-10574000.0,495599000.0,9614748000.0,176300000.0,174686000.0,177124000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q1,2010-09-27,2011-01-16,2012-02-24 10:38:42+00:00,0.51,0.51,0.1,0.51,59148000.0,88730000.0,88730000.0,88730000.0,1965170000.0,3003655000.0,319000.0,8640000.0,,3146000.0,879140000.0,1965170000.0,1038485000.0,,890926000.0,147559000.0,319000.0,147878000.0,3003655000.0,174000000.0,172795000.0,174482000.0
Whole Foods Market Inc,WFM,,865436,2011.0,Q1TTM,2010-01-18,2011-01-16,,1.62,1.62,,1.62,186768000.0,279408000.0,279408000.0,279408000.0,6101747000.0,9370291000.0,5390000.0,33875000.0,,1951000.0,2749437000.0,6101747000.0,3268544000.0,22495000.0,2785263000.0,483281000.0,-17105000.0,466176000.0,9370291000.0,174000000.0,172795000.0,174482000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q4,2012-07-02,2012-09-30,,0.31,0.31,0.07,0.31,65000000.0,113000000.0,113000000.0,113000000.0,1884000000.0,2911000000.0,2000000.0,14000000.0,,2000000.0,835000000.0,1884000000.0,1027000000.0,,851000000.0,176000000.0,2000000.0,178000000.0,2911000000.0,364100000.0,364800000.0,368900000.0
Whole Foods Market Inc,WFM,,865436,2012.0,FY,2011-09-26,2012-09-30,2014-11-21 10:13:57+00:00,1.28,1.28,0.28,1.26,286000000.0,466000000.0,466000000.0,466000000.0,7543000000.0,11699000000.0,8000000.0,47000000.0,,10000000.0,3355000000.0,7543000000.0,4156000000.0,,3412000000.0,744000000.0,8000000.0,752000000.0,11699000000.0,364100000.0,364800000.0,368900000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3YTD,2011-09-26,2012-07-01,,0.96,0.96,0.19,0.96,221000000.0,353000000.0,353000000.0,353000000.0,5659000000.0,8788000000.0,6000000.0,33000000.0,,8000000.0,2520000000.0,5659000000.0,3129000000.0,,2561000000.0,568000000.0,6000000.0,574000000.0,8788000000.0,365600000.0,367500000.0,371800000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3TTM,2011-07-04,2012-07-01,,1.17,1.17,0.24,1.17,264176000.0,428863000.0,428863000.0,428863000.0,7200283000.0,11142046000.0,11351000.0,44033000.0,,9480000.0,3202562000.0,7200283000.0,3941763000.0,4000000.0,3256075000.0,685688000.0,7351000.0,693039000.0,11142046000.0,365600000.0,367500000.0,371800000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q3,2012-04-09,2012-07-01,2013-08-09 10:50:46+00:00,0.32,0.32,0.07,0.31,73000000.0,117000000.0,117000000.0,117000000.0,1746000000.0,2727000000.0,2000000.0,12000000.0,,4000000.0,777000000.0,1746000000.0,981000000.0,,793000000.0,188000000.0,2000000.0,190000000.0,2727000000.0,365600000.0,367500000.0,371800000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2YTD,2011-09-26,2012-04-08,,1.3,1.3,0.24,1.3,148000000.0,236000000.0,236000000.0,236000000.0,3913000000.0,6061000000.0,4000000.0,21000000.0,,4000000.0,1743000000.0,3913000000.0,2148000000.0,,1768000000.0,380000000.0,4000000.0,384000000.0,6061000000.0,181500000.0,182200000.0,184600000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2TTM,2011-04-11,2012-04-08,,2.2,2.2,0.43,2.2,245001000.0,400335000.0,400335000.0,400335000.0,7005384000.0,10814827000.0,11023000.0,43817000.0,,7851000.0,3119462000.0,7005384000.0,3809443000.0,4000000.0,3171130000.0,638313000.0,7023000.0,645336000.0,10814827000.0,181500000.0,182200000.0,184600000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q2,2012-01-16,2012-04-08,2013-05-17 09:48:05+00:00,0.65,0.65,0.14,0.64,74000000.0,118000000.0,118000000.0,118000000.0,1700000000.0,2670000000.0,2000000.0,11000000.0,,1000000.0,768000000.0,1700000000.0,970000000.0,,780000000.0,190000000.0,2000000.0,192000000.0,2670000000.0,181500000.0,182200000.0,184600000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q1TTM,2011-01-17,2012-01-15,,2.07,2.07,0.4,2.07,223852000.0,372270000.0,372270000.0,372270000.0,6818830000.0,10495345000.0,9681000.0,42360000.0,,7854000.0,3035860000.0,6818830000.0,3676515000.0,4000000.0,3086074000.0,590441000.0,5681000.0,596122000.0,10495345000.0,178800000.0,179500000.0,181500000.0
Whole Foods Market Inc,WFM,,865436,2012.0,Q1,2011-09-26,2012-01-15,2013-02-22 17:18:06+00:00,0.66,0.66,0.14,0.65,74000000.0,118000000.0,118000000.0,118000000.0,2213000000.0,3391000000.0,2000000.0,10000000.0,,3000000.0,975000000.0,2213000000.0,1178000000.0,,988000000.0,190000000.0,2000000.0,192000000.0,3391000000.0,178800000.0,179500000.0,181500000.0
Whole Foods Market Inc,WFM,,865436,2013.0,FY,2012-10-01,2013-09-29,2015-11-13 10:57:41+00:00,1.48,1.48,1.4,1.47,343000000.0,551000000.0,551000000.0,551000000.0,8288000000.0,12917000000.0,11000000.0,52000000.0,,12000000.0,3682000000.0,8288000000.0,4629000000.0,,3746000000.0,883000000.0,11000000.0,894000000.0,12917000000.0,372300000.0,371200000.0,374500000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q4,2013-07-08,2013-09-29,,0.33,0.33,0.1,0.33,74000000.0,121000000.0,121000000.0,121000000.0,1915000000.0,2976000000.0,3000000.0,15000000.0,,3000000.0,851000000.0,1915000000.0,1061000000.0,,869000000.0,192000000.0,3000000.0,195000000.0,2976000000.0,372300000.0,371200000.0,374500000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3YTD,2012-10-01,2013-07-07,,1.16,1.16,1.27,1.16,269000000.0,430000000.0,430000000.0,430000000.0,6373000000.0,9941000000.0,8000000.0,37000000.0,,9000000.0,2831000000.0,6373000000.0,3568000000.0,,2877000000.0,691000000.0,8000000.0,699000000.0,9941000000.0,373700000.0,371400000.0,374600000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3TTM,2012-07-02,2013-07-07,,1.46,1.46,1.34,1.46,334000000.0,543000000.0,543000000.0,543000000.0,8257000000.0,12852000000.0,10000000.0,51000000.0,,11000000.0,3666000000.0,8257000000.0,4595000000.0,,3728000000.0,867000000.0,10000000.0,877000000.0,12852000000.0,373700000.0,371400000.0,374600000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q3,2013-04-15,2013-07-07,2014-08-08 10:23:17+00:00,0.38,0.38,0.1,0.38,88000000.0,142000000.0,142000000.0,142000000.0,1939000000.0,3058000000.0,2000000.0,13000000.0,,2000000.0,876000000.0,1939000000.0,1119000000.0,,891000000.0,228000000.0,2000000.0,230000000.0,3058000000.0,373700000.0,371400000.0,374600000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2YTD,2012-10-01,2013-04-14,,0.78,0.78,1.17,0.78,181000000.0,288000000.0,288000000.0,288000000.0,4434000000.0,6883000000.0,6000000.0,24000000.0,,7000000.0,1955000000.0,4434000000.0,2449000000.0,,1986000000.0,463000000.0,6000000.0,469000000.0,6883000000.0,373700000.0,370500000.0,373700000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2TTM,2012-04-09,2013-04-14,,1.4,1.4,1.31,1.4,319000000.0,518000000.0,518000000.0,518000000.0,8064000000.0,12521000000.0,10000000.0,50000000.0,,13000000.0,3567000000.0,8064000000.0,4457000000.0,,3630000000.0,827000000.0,10000000.0,837000000.0,12521000000.0,373700000.0,370500000.0,373700000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q2,2013-01-21,2013-04-14,2014-05-16 10:45:09+00:00,0.38,0.38,0.1,0.38,89000000.0,142000000.0,142000000.0,142000000.0,1926000000.0,3027000000.0,3000000.0,10000000.0,,3000000.0,860000000.0,1926000000.0,1101000000.0,,873000000.0,228000000.0,3000000.0,231000000.0,3027000000.0,373700000.0,370500000.0,373700000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q1TTM,2012-01-16,2013-01-20,,1.33,1.33,1.28,1.33,304000000.0,494000000.0,494000000.0,494000000.0,7838000000.0,12164000000.0,9000000.0,51000000.0,,11000000.0,3475000000.0,7838000000.0,4326000000.0,,3537000000.0,789000000.0,9000000.0,798000000.0,12164000000.0,374400000.0,370800000.0,374300000.0
Whole Foods Market Inc,WFM,,865436,2013.0,Q1,2012-10-01,2013-01-20,2014-02-21 09:53:03+00:00,0.39,0.39,1.1,0.39,92000000.0,146000000.0,146000000.0,146000000.0,2508000000.0,3856000000.0,3000000.0,14000000.0,,4000000.0,1095000000.0,2508000000.0,1348000000.0,,1113000000.0,235000000.0,3000000.0,238000000.0,3856000000.0,374400000.0,370800000.0,374300000.0
Whole Foods Market Inc,WFM,,865436,2014.0,FY,2013-09-30,2014-09-28,2016-11-18 10:05:09+00:00,1.57,1.57,0.48,1.56,367000000.0,579000000.0,579000000.0,579000000.0,9150000000.0,14194000000.0,12000000.0,67000000.0,,11000000.0,4032000000.0,9150000000.0,5044000000.0,,4110000000.0,934000000.0,12000000.0,946000000.0,14194000000.0,368800000.0,367800000.0,370500000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q4,2014-07-07,2014-09-28,,0.35,0.35,0.12,0.35,79000000.0,128000000.0,128000000.0,128000000.0,2102000000.0,3256000000.0,2000000.0,22000000.0,,2000000.0,925000000.0,2102000000.0,1154000000.0,,949000000.0,205000000.0,2000000.0,207000000.0,3256000000.0,368800000.0,367800000.0,370500000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3YTD,2013-09-30,2014-07-06,,1.24,1.24,0.35,1.24,288000000.0,451000000.0,451000000.0,451000000.0,7048000000.0,10938000000.0,10000000.0,45000000.0,,9000000.0,3107000000.0,7048000000.0,3890000000.0,,3161000000.0,729000000.0,10000000.0,739000000.0,10938000000.0,368300000.0,365000000.0,367200000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3TTM,2013-07-08,2014-07-06,,1.57,1.57,0.45,1.57,362000000.0,572000000.0,572000000.0,572000000.0,8963000000.0,13914000000.0,13000000.0,60000000.0,,12000000.0,3958000000.0,8963000000.0,4951000000.0,,4030000000.0,921000000.0,13000000.0,934000000.0,13914000000.0,368300000.0,365000000.0,367200000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q3,2014-04-14,2014-07-06,2015-08-07 09:25:51+00:00,0.41,0.41,0.12,0.41,96000000.0,151000000.0,151000000.0,151000000.0,2163000000.0,3377000000.0,4000000.0,18000000.0,,2000000.0,951000000.0,2163000000.0,1214000000.0,,971000000.0,243000000.0,4000000.0,247000000.0,3377000000.0,368300000.0,365000000.0,367200000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2YTD,2013-09-30,2014-04-13,,0.81,0.81,0.22,0.81,192000000.0,300000000.0,300000000.0,300000000.0,4885000000.0,7561000000.0,6000000.0,27000000.0,,7000000.0,2156000000.0,4885000000.0,2676000000.0,,2190000000.0,486000000.0,6000000.0,492000000.0,7561000000.0,373700000.0,371500000.0,374500000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2TTM,2013-04-15,2014-04-13,,1.52,1.52,0.42,1.52,354000000.0,563000000.0,563000000.0,563000000.0,8739000000.0,13595000000.0,11000000.0,55000000.0,,12000000.0,3883000000.0,8739000000.0,4856000000.0,,3950000000.0,906000000.0,11000000.0,917000000.0,13595000000.0,373700000.0,371500000.0,374500000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q2,2014-01-20,2014-04-13,2015-05-15 10:24:32+00:00,0.38,0.38,0.12,0.38,91000000.0,142000000.0,142000000.0,142000000.0,2131000000.0,3322000000.0,2000000.0,11000000.0,,2000000.0,947000000.0,2131000000.0,1191000000.0,,960000000.0,231000000.0,2000000.0,233000000.0,3322000000.0,373700000.0,371500000.0,374500000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q1TTM,2013-01-21,2014-01-19,,1.51,1.51,0.4,1.51,352000000.0,563000000.0,563000000.0,563000000.0,8534000000.0,13300000000.0,12000000.0,54000000.0,,13000000.0,3796000000.0,8534000000.0,4766000000.0,,3863000000.0,903000000.0,12000000.0,915000000.0,13300000000.0,376200000.0,372300000.0,375800000.0
Whole Foods Market Inc,WFM,,865436,2014.0,Q1,2013-09-30,2014-01-19,2015-02-27 15:15:09+00:00,0.42,0.42,0.12,0.42,101000000.0,158000000.0,158000000.0,158000000.0,2754000000.0,4239000000.0,4000000.0,16000000.0,,5000000.0,1209000000.0,2754000000.0,1485000000.0,,1230000000.0,255000000.0,4000000.0,259000000.0,4239000000.0,376200000.0,372300000.0,375800000.0
Whole Foods Market Inc,WFM,,865436,2015.0,FY,2014-09-29,2015-09-27,2017-11-17 13:16:49+00:00,,,0.52,,342000000.0,536000000.0,536000000.0,536000000.0,9973000000.0,15389000000.0,17000000.0,67000000.0,,16000000.0,4472000000.0,9973000000.0,5416000000.0,,4555000000.0,861000000.0,17000000.0,878000000.0,15389000000.0,,,
Whole Foods Market Inc,WFM,,865436,2015.0,Q4,2015-07-06,2015-09-27,,-1.33,-1.33,0.13,-1.33,36000000.0,57000000.0,57000000.0,57000000.0,2252000000.0,3439000000.0,5000000.0,14000000.0,,4000000.0,1081000000.0,2252000000.0,1187000000.0,,1099000000.0,88000000.0,5000000.0,93000000.0,3439000000.0,,,
Whole Foods Market Inc,WFM,,865436,2015.0,Q3,2015-04-13,2015-07-05,2016-08-05 09:31:19+00:00,0.43,0.43,0.13,0.43,98000000.0,154000000.0,154000000.0,154000000.0,2339000000.0,3632000000.0,5000000.0,12000000.0,,2000000.0,1032000000.0,2339000000.0,1293000000.0,,1046000000.0,247000000.0,5000000.0,252000000.0,3632000000.0,358100000.0,358500000.0,360500000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3YTD,2014-09-29,2015-07-05,,1.34,1.34,0.38,1.34,306000000.0,479000000.0,479000000.0,479000000.0,7721000000.0,11950000000.0,12000000.0,53000000.0,,12000000.0,3391000000.0,7721000000.0,4229000000.0,,3456000000.0,773000000.0,12000000.0,785000000.0,11950000000.0,358100000.0,358500000.0,360500000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q3TTM,2014-07-07,2015-07-05,,1.69,1.69,0.5,1.69,385000000.0,607000000.0,607000000.0,607000000.0,9823000000.0,15206000000.0,14000000.0,75000000.0,,14000000.0,4316000000.0,9823000000.0,5383000000.0,,4405000000.0,978000000.0,14000000.0,992000000.0,15206000000.0,358100000.0,358500000.0,360500000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2,2015-01-19,2015-04-12,2016-05-13 10:29:59+00:00,0.44,0.44,0.13,0.44,101000000.0,158000000.0,158000000.0,158000000.0,2337000000.0,3647000000.0,4000000.0,20000000.0,,6000000.0,1029000000.0,2337000000.0,1310000000.0,,1055000000.0,255000000.0,4000000.0,259000000.0,3647000000.0,359100000.0,360200000.0,363700000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2YTD,2014-09-29,2015-04-12,,0.9,0.9,0.25,0.9,208000000.0,325000000.0,325000000.0,325000000.0,5382000000.0,8318000000.0,7000000.0,41000000.0,,10000000.0,2359000000.0,5382000000.0,2936000000.0,,2410000000.0,526000000.0,7000000.0,533000000.0,8318000000.0,359100000.0,360200000.0,363700000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q2TTM,2014-04-14,2015-04-12,,1.68,1.68,0.49,1.68,383000000.0,604000000.0,604000000.0,604000000.0,9647000000.0,14951000000.0,13000000.0,81000000.0,,14000000.0,4235000000.0,9647000000.0,5304000000.0,,4330000000.0,974000000.0,13000000.0,987000000.0,14951000000.0,359100000.0,360200000.0,363700000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q1,2014-09-29,2015-01-18,2016-02-26 10:20:55+00:00,0.46,0.46,0.13,0.46,107000000.0,167000000.0,167000000.0,167000000.0,3045000000.0,4671000000.0,3000000.0,21000000.0,,4000000.0,1330000000.0,3045000000.0,1626000000.0,,1355000000.0,271000000.0,3000000.0,274000000.0,4671000000.0,363000000.0,359900000.0,362200000.0
Whole Foods Market Inc,WFM,,865436,2015.0,Q1TTM,2014-01-20,2015-01-18,,1.63,1.63,0.49,1.63,373000000.0,588000000.0,588000000.0,588000000.0,9441000000.0,14626000000.0,11000000.0,72000000.0,,10000000.0,4153000000.0,9441000000.0,5185000000.0,,4235000000.0,950000000.0,11000000.0,961000000.0,14626000000.0,363000000.0,359900000.0,362200000.0
Whole Foods Market Inc,WFM,,865436,2016.0,FY,2015-09-28,2016-09-25,2017-11-17 13:16:49+00:00,,,0.54,,320000000.0,507000000.0,507000000.0,507000000.0,10313000000.0,15724000000.0,11000000.0,64000000.0,,13000000.0,4477000000.0,10313000000.0,5411000000.0,41000000.0,4554000000.0,857000000.0,-30000000.0,827000000.0,15724000000.0,,,
Whole Foods Market Inc,WFM,,865436,2016.0,Q4,2016-07-04,2016-09-25,,-1.28,-1.28,0.14,-1.27,59000000.0,88000000.0,88000000.0,88000000.0,2302000000.0,3496000000.0,3000000.0,15000000.0,,5000000.0,1019000000.0,2302000000.0,1194000000.0,11000000.0,1039000000.0,155000000.0,-8000000.0,147000000.0,3496000000.0,,,
Whole Foods Market Inc,WFM,,865436,2016.0,Q3,2016-04-11,2016-07-03,2017-08-04 13:04:29+00:00,0.37,0.37,0.135,0.37,76000000.0,120000000.0,120000000.0,120000000.0,2417000000.0,3703000000.0,-1000000.0,18000000.0,,2000000.0,1057000000.0,2417000000.0,1286000000.0,12000000.0,1077000000.0,209000000.0,-13000000.0,196000000.0,3703000000.0,324300000.0,320600000.0,321200000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3YTD,2015-09-28,2016-07-03,,1.28,1.28,0.41,1.27,261000000.0,419000000.0,419000000.0,419000000.0,8011000000.0,12228000000.0,8000000.0,49000000.0,,8000000.0,3458000000.0,8011000000.0,4217000000.0,30000000.0,3515000000.0,702000000.0,-22000000.0,680000000.0,12228000000.0,324300000.0,320600000.0,321200000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q3TTM,2015-07-06,2016-07-03,,-0.05,-0.05,0.54,-0.06,297000000.0,476000000.0,476000000.0,476000000.0,10263000000.0,15667000000.0,13000000.0,63000000.0,,12000000.0,4539000000.0,10263000000.0,5404000000.0,30000000.0,4614000000.0,790000000.0,-17000000.0,773000000.0,15667000000.0,324300000.0,320600000.0,321200000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2,2016-01-18,2016-04-10,2017-05-19 10:44:58+00:00,0.44,0.44,0.135,0.44,93000000.0,142000000.0,142000000.0,142000000.0,2406000000.0,3696000000.0,5000000.0,18000000.0,,3000000.0,1028000000.0,2406000000.0,1290000000.0,11000000.0,1049000000.0,241000000.0,-6000000.0,235000000.0,3696000000.0,322700000.0,324700000.0,325400000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2YTD,2015-09-28,2016-04-10,,0.91,0.91,0.27,0.9,185000000.0,299000000.0,299000000.0,299000000.0,5594000000.0,8525000000.0,9000000.0,31000000.0,,6000000.0,2401000000.0,5594000000.0,2931000000.0,18000000.0,2438000000.0,493000000.0,-9000000.0,484000000.0,8525000000.0,322700000.0,324700000.0,325400000.0
Whole Foods Market Inc,WFM,,865436,2016.0,Q2TTM,2015-04-13,2016-04-10,,1.57,1.57,0.57,1.57,319000000.0,510000000.0,510000000.0,510000000.0,10185000000.0,15596000000.0,19000000.0,57000000.0,,12000000.0,4514000000.0,10185000000.0,5411000000.0,18000000.0,4583000000.0,828000000.0,1000000.0,829000000.0,15596000000.0,322700000.0,324700000.0,325400000.0
