company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheradjustmentstonetincometocommon,othergains,otherincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q3,2011-06-26,2011-09-24,2012-11-07 12:18:58+00:00,1.02,1.02,,0.99,44261000.0,100808000.0,100808000.0,,91961000.0,8847000.0,1524273000.0,2111693000.0,,,4559000.0,232000.0,,,0.0,444159000.0,1524273000.0,587420000.0,6813000.0,3830000.0,444159000.0,143261000.0,-2751000.0,140510000.0,2111693000.0,90200000.0,90251000.0,92869000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2YTD,2010-12-26,2011-06-25,,1.88,1.88,,1.83,86493000.0,105056000.0,105056000.0,,170970000.0,17057000.0,2900355000.0,4078401000.0,,-82971000.0,-77185000.0,1081000.0,,,,902531000.0,2900355000.0,1178046000.0,15987000.0,8125000.0,902531000.0,275515000.0,-6781000.0,268734000.0,4078401000.0,90800000.0,90766000.0,93446000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2TTM,2010-06-27,2011-06-25,,0.27,0.27,,0.27,12834000.0,-55359000.0,-55359000.0,,26069000.0,1543000.0,349321000.0,468690000.0,,-82971000.0,-80511000.0,722000.0,,,-12285000.0,97904000.0,349321000.0,119369000.0,-2285000.0,1229000.0,85619000.0,33750000.0,4236000.0,37986000.0,468690000.0,90800000.0,90766000.0,93446000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2,2011-03-27,2011-06-25,2012-08-02 13:16:14+00:00,1.04,1.04,,1.01,47340000.0,105056000.0,105056000.0,,94475000.0,10581000.0,1518416000.0,2130640000.0,,,4133000.0,758000.0,,,0.0,461009000.0,1518416000.0,612224000.0,7902000.0,4192000.0,461009000.0,151215000.0,-2952000.0,148263000.0,2130640000.0,90800000.0,90766000.0,93446000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q1TTM,2010-03-28,2011-03-26,,0.16,0.16,,0.16,6929000.0,-67252000.0,-67252000.0,,15595000.0,124000.0,134662000.0,187451000.0,,-82971000.0,-82849000.0,438000.0,,,-12285000.0,44533000.0,134662000.0,52789000.0,-1002000.0,545000.0,32248000.0,20541000.0,1985000.0,22526000.0,187451000.0,91100000.0,90615000.0,93161000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q4,2012-09-30,2012-12-29,,1.3,1.3,,1.27,54108000.0,121715000.0,121715000.0,,112467000.0,9248000.0,1744943000.0,2408438000.0,,,-840000.0,392000.0,,,,482153000.0,1744943000.0,663495000.0,8243000.0,3172000.0,482153000.0,181342000.0,-4679000.0,176663000.0,2408438000.0,87400000.0,87499000.0,89823000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,FY,2012-01-01,2012-12-29,2015-02-11 13:37:28+00:00,4.44,4.44,,4.32,187858000.0,423388000.0,423388000.0,,388076000.0,35312000.0,6432454000.0,8939967000.0,,,7058000.0,2735000.0,,,15192000.0,1873360000.0,6432454000.0,2507513000.0,30902000.0,13394000.0,1888552000.0,618961000.0,-14773000.0,604188000.0,8939967000.0,87400000.0,87499000.0,89823000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3YTD,2012-01-01,2012-09-29,,3.14,3.14,,3.05,133750000.0,301673000.0,301673000.0,,275609000.0,26064000.0,4687511000.0,6531529000.0,,,7898000.0,2343000.0,,,15192000.0,1391207000.0,4687511000.0,1844018000.0,22659000.0,10222000.0,1406399000.0,437619000.0,-10094000.0,427525000.0,6531529000.0,87200000.0,87465000.0,89647000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3TTM,2011-09-25,2012-09-29,,4.32,4.32,,4.2,183208000.0,500465000.0,500465000.0,,380339000.0,37155000.0,6375070000.0,8871677000.0,,82971000.0,96085000.0,2972000.0,,,15192000.0,1880423000.0,6375070000.0,2496607000.0,30236000.0,13860000.0,1895615000.0,600992000.0,-13404000.0,587588000.0,8871677000.0,87200000.0,87465000.0,89647000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3,2012-07-01,2012-09-29,2013-11-05 11:53:29+00:00,1.11,1.11,,1.08,44709000.0,105310000.0,105310000.0,,96771000.0,8539000.0,1622014000.0,2231058000.0,,,3434000.0,988000.0,,,0.0,459422000.0,1622014000.0,609044000.0,7308000.0,3283000.0,459422000.0,149622000.0,-3037000.0,146585000.0,2231058000.0,87200000.0,87465000.0,89647000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2YTD,2012-01-01,2012-06-30,,2.03,2.03,,1.97,89041000.0,196363000.0,196363000.0,,178838000.0,17525000.0,3065497000.0,4300471000.0,,,4464000.0,1355000.0,,,15192000.0,931785000.0,3065497000.0,1234974000.0,15351000.0,6939000.0,946977000.0,287997000.0,-7057000.0,280940000.0,4300471000.0,88400000.0,88490000.0,90553000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2TTM,2011-06-26,2012-06-30,,4.23,4.23,,4.11,182760000.0,495963000.0,495963000.0,,375529000.0,37463000.0,6277329000.0,8752312000.0,,82971000.0,97210000.0,2216000.0,,,15192000.0,1865160000.0,6277329000.0,2474983000.0,29741000.0,14407000.0,1880352000.0,594631000.0,-13118000.0,581513000.0,8752312000.0,88400000.0,88490000.0,90553000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2,2012-04-01,2012-06-30,2013-08-06 12:11:31+00:00,1.11,1.11,,1.08,47201000.0,107302000.0,107302000.0,,98086000.0,9216000.0,1577057000.0,2201452000.0,,,3073000.0,830000.0,,,3360000.0,466333000.0,1577057000.0,624395000.0,7711000.0,3609000.0,469693000.0,154702000.0,-3272000.0,151430000.0,2201452000.0,88400000.0,88490000.0,90553000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q1TTM,2011-03-27,2012-03-31,,4.16,4.16,,4.04,182899000.0,493717000.0,493717000.0,,371918000.0,38828000.0,6218688000.0,8681500000.0,,82971000.0,98270000.0,2144000.0,,,11832000.0,1859836000.0,6218688000.0,2462812000.0,29932000.0,14990000.0,1871668000.0,591144000.0,-12798000.0,578346000.0,8681500000.0,87800000.0,88216000.0,90666000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 12:11:16+00:00,0.92,0.92,,0.89,41840000.0,89061000.0,89061000.0,,80752000.0,8309000.0,1488440000.0,2099019000.0,,,1391000.0,525000.0,,,11832000.0,465452000.0,1488440000.0,610579000.0,7640000.0,3330000.0,477284000.0,133295000.0,-3785000.0,129510000.0,2099019000.0,87800000.0,88216000.0,90666000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q4,2013-09-29,2013-12-28,,1.45,1.45,,1.44,55604000.0,134969000.0,147504000.0,,124268000.0,10701000.0,1826850000.0,2526370000.0,-12535000.0,,16520000.0,1466000.0,,,,512637000.0,1826850000.0,699520000.0,4870000.0,3109000.0,512637000.0,186883000.0,-295000.0,186588000.0,2526370000.0,86000000.0,85926000.0,87622000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,FY,2012-12-30,2013-12-28,2015-02-11 13:37:28+00:00,5.02,5.02,,4.93,190891000.0,471462000.0,483997000.0,,431554000.0,39908000.0,6904633000.0,9560647000.0,-12535000.0,,10194000.0,2325000.0,,,0.0,1978960000.0,6904633000.0,2656014000.0,27538000.0,12853000.0,1978960000.0,677054000.0,-12360000.0,664694000.0,9560647000.0,86000000.0,85926000.0,87622000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3YTD,2012-12-30,2013-09-28,,3.57,3.57,,3.49,135287000.0,336493000.0,336493000.0,,307286000.0,29207000.0,5077783000.0,7034277000.0,,,-6326000.0,859000.0,,,,1466323000.0,5077783000.0,1956494000.0,22668000.0,9744000.0,1466323000.0,490171000.0,-12065000.0,478106000.0,7034277000.0,85900000.0,85646000.0,87404000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3TTM,2012-09-30,2013-09-28,,4.87,4.87,,4.76,189395000.0,458208000.0,458208000.0,,419753000.0,38455000.0,6822726000.0,9442715000.0,,,-7166000.0,1251000.0,,,,1948476000.0,6822726000.0,2619989000.0,30911000.0,12916000.0,1948476000.0,671513000.0,-16744000.0,654769000.0,9442715000.0,85900000.0,85646000.0,87404000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3,2013-06-30,2013-09-28,2014-11-06 13:13:37+00:00,1.25,1.25,,1.23,34660000.0,116372000.0,116372000.0,,107378000.0,8994000.0,1709309000.0,2348956000.0,,,-8893000.0,1263000.0,,,,479170000.0,1709309000.0,639647000.0,5051000.0,3236000.0,479170000.0,160477000.0,-552000.0,159925000.0,2348956000.0,85900000.0,85646000.0,87404000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2YTD,2012-12-30,2013-06-29,,2.32,2.32,,2.26,100627000.0,220121000.0,220121000.0,,199908000.0,20213000.0,3368474000.0,4685321000.0,,,2567000.0,-404000.0,,,,987153000.0,3368474000.0,1316847000.0,17617000.0,6508000.0,987153000.0,329694000.0,-11513000.0,318181000.0,4685321000.0,86100000.0,86370000.0,87968000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2TTM,2012-07-01,2013-06-29,,4.73,4.73,,4.61,199444000.0,447146000.0,447146000.0,,409146000.0,38000000.0,6735431000.0,9324817000.0,,,5161000.0,976000.0,,,,1928728000.0,6735431000.0,2589386000.0,33168000.0,12963000.0,1928728000.0,660658000.0,-19229000.0,641429000.0,9324817000.0,86100000.0,86370000.0,87968000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2,2013-03-31,2013-06-29,2014-08-04 12:28:28+00:00,1.26,1.26,,1.23,54775000.0,121435000.0,121435000.0,,108430000.0,13005000.0,1721954000.0,2391810000.0,,,1766000.0,-34000.0,,,,493791000.0,1721954000.0,669856000.0,4890000.0,3303000.0,493791000.0,176065000.0,-1621000.0,174444000.0,2391810000.0,86100000.0,86370000.0,87968000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q1TTM,2012-04-01,2013-03-30,,4.58,4.58,,4.46,191870000.0,433013000.0,433013000.0,,398802000.0,34211000.0,6590534000.0,9134459000.0,,,6468000.0,1840000.0,,,3360000.0,1901270000.0,6590534000.0,2543925000.0,35989000.0,13269000.0,1904630000.0,639295000.0,-20880000.0,618415000.0,9134459000.0,86300000.0,86654000.0,88792000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q1,2012-12-30,2013-03-30,2014-05-06 12:25:41+00:00,1.06,1.06,,1.03,45852000.0,98686000.0,98686000.0,,91478000.0,7208000.0,1646520000.0,2293511000.0,,,801000.0,-370000.0,,,,493362000.0,1646520000.0,646991000.0,12727000.0,3205000.0,493362000.0,153629000.0,-9892000.0,143737000.0,2293511000.0,86300000.0,86654000.0,88792000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,FY,2013-12-29,2014-12-27,2017-02-21 15:57:15+00:00,5.53,5.53,,5.44,215610000.0,505436000.0,505436000.0,,466077000.0,39359000.0,7460075000.0,10371390000.0,,,11734000.0,4572000.0,,,0.0,2196173000.0,7460075000.0,2911315000.0,24057000.0,13655000.0,2196173000.0,715142000.0,-5830000.0,709312000.0,10371390000.0,84300000.0,84265000.0,85740000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q4,2014-09-28,2014-12-27,,1.58,1.58,1.28,1.58,59363000.0,143955000.0,143955000.0,,132966000.0,10989000.0,1937632000.0,2702096000.0,,,3449000.0,444000.0,,,,561522000.0,1937632000.0,764464000.0,6849000.0,3332000.0,561522000.0,202942000.0,-3073000.0,199869000.0,2702096000.0,84300000.0,84265000.0,85740000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3,2014-06-29,2014-09-27,2015-11-04 14:09:34+00:00,1.36,1.36,,1.34,51302000.0,124236000.0,124236000.0,,114776000.0,9460000.0,1902063000.0,2623729000.0,,,4762000.0,-484000.0,,,0.0,547578000.0,1902063000.0,721666000.0,6280000.0,3452000.0,547578000.0,174088000.0,-3312000.0,170776000.0,2623729000.0,84400000.0,84095000.0,85450000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3YTD,2013-12-29,2014-09-27,,3.96,3.96,0.27,3.96,156247000.0,361481000.0,361481000.0,,333111000.0,28370000.0,5522443000.0,7669294000.0,,,8285000.0,4128000.0,,,,1634651000.0,5522443000.0,2146851000.0,17208000.0,10323000.0,1634651000.0,512200000.0,-2757000.0,509443000.0,7669294000.0,84400000.0,84095000.0,85450000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3TTM,2013-09-29,2014-09-27,,5.44,5.44,0.22,5.44,211851000.0,496450000.0,508985000.0,,457379000.0,39071000.0,7349293000.0,10195664000.0,-12535000.0,,24805000.0,5594000.0,,,,2147288000.0,7349293000.0,2846371000.0,22078000.0,13432000.0,2147288000.0,699083000.0,-3052000.0,696031000.0,10195664000.0,84400000.0,84095000.0,85450000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2YTD,2013-12-29,2014-06-28,,2.57,2.57,,2.53,104945000.0,237245000.0,237245000.0,,218335000.0,18910000.0,3620380000.0,5045565000.0,,,3523000.0,4612000.0,,,,1087073000.0,3620380000.0,1425185000.0,10928000.0,6871000.0,1087073000.0,338112000.0,555000.0,338667000.0,5045565000.0,84800000.0,84620000.0,85980000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2TTM,2013-06-30,2014-06-28,,5.27,5.27,,5.2,195209000.0,488586000.0,501121000.0,,449981000.0,38605000.0,7156539000.0,9920891000.0,-12535000.0,,11150000.0,7341000.0,,,,2078880000.0,7156539000.0,2764352000.0,20849000.0,13216000.0,2078880000.0,685472000.0,-292000.0,685180000.0,9920891000.0,84800000.0,84620000.0,85980000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2,2014-03-30,2014-06-28,2015-07-29 15:10:46+00:00,1.37,1.37,,1.35,55322000.0,127117000.0,127117000.0,,116236000.0,10881000.0,1886934000.0,2615406000.0,,,2817000.0,1032000.0,,,0.0,547628000.0,1886934000.0,728472000.0,5670000.0,3416000.0,547628000.0,180844000.0,-1222000.0,179622000.0,2615406000.0,84800000.0,84620000.0,85980000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q1TTM,2013-03-31,2014-03-29,,5.16,5.16,,5.08,194662000.0,482904000.0,495439000.0,,442175000.0,40729000.0,6991559000.0,9697295000.0,-12535000.0,,10099000.0,6275000.0,,,,2025043000.0,6991559000.0,2705736000.0,20069000.0,13103000.0,2025043000.0,680693000.0,-691000.0,680002000.0,9697295000.0,85100000.0,84808000.0,86518000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q1,2013-12-29,2014-03-29,2015-05-04 14:13:13+00:00,1.2,1.2,,1.18,49623000.0,110128000.0,110128000.0,,102099000.0,8029000.0,1733446000.0,2430159000.0,,,706000.0,3580000.0,,,0.0,539445000.0,1733446000.0,696713000.0,5258000.0,3455000.0,539445000.0,157268000.0,1777000.0,159045000.0,2430159000.0,85100000.0,84808000.0,86518000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,FY,2014-12-28,2015-12-26,2018-02-21 13:51:40+00:00,2.89,2.89,,2.85,211391000.0,523427000.0,523427000.0,,479058000.0,44369000.0,7622765000.0,10629719000.0,,,14060000.0,-141000.0,,,34931000.0,2238051000.0,7622765000.0,3006954000.0,26008000.0,12935000.0,2272982000.0,733972000.0,-13214000.0,720758000.0,10629719000.0,165800000.0,165687000.0,168250000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q4,2015-09-27,2015-12-26,,0.78,0.78,0.56,0.78,59248000.0,140843000.0,140843000.0,,129948000.0,10895000.0,2056945000.0,2850918000.0,,,3269000.0,193000.0,,,12409000.0,580871000.0,2056945000.0,793973000.0,7158000.0,3094000.0,593280000.0,200693000.0,-3871000.0,196822000.0,2850918000.0,165800000.0,165687000.0,168250000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3,2015-06-28,2015-09-26,2016-11-02 13:16:00+00:00,1.54,1.54,,1.52,49232000.0,141396000.0,141396000.0,,127735000.0,13661000.0,1936927000.0,2685835000.0,,,5191000.0,-277000.0,,,8438000.0,551588000.0,1936927000.0,748908000.0,6297000.0,3129000.0,560026000.0,188882000.0,-3445000.0,185437000.0,2685835000.0,82900000.0,82858000.0,84084000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3YTD,2014-12-28,2015-09-26,,4.21,4.21,0.27,4.21,152143000.0,382584000.0,382584000.0,,349110000.0,33474000.0,5565820000.0,7778801000.0,,,10791000.0,-334000.0,,,22522000.0,1657180000.0,5565820000.0,2212981000.0,18850000.0,9841000.0,1679702000.0,533279000.0,-9343000.0,523936000.0,7778801000.0,82900000.0,82858000.0,84084000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3TTM,2014-09-28,2015-09-26,,5.82,5.82,1.57,5.82,211506000.0,526539000.0,526539000.0,,482076000.0,44463000.0,7503452000.0,10480897000.0,,,14240000.0,110000.0,,,22522000.0,2218702000.0,7503452000.0,2977445000.0,25699000.0,13173000.0,2241224000.0,736221000.0,-12416000.0,723805000.0,10480897000.0,82900000.0,82858000.0,84084000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q2,2015-03-29,2015-06-27,2016-08-04 12:33:10+00:00,1.42,1.42,,1.4,53784000.0,129608000.0,129608000.0,,117928000.0,11680000.0,1878642000.0,2629320000.0,,,3572000.0,-177000.0,,,7222000.0,560426000.0,1878642000.0,750678000.0,6290000.0,3257000.0,567648000.0,183030000.0,-3210000.0,179820000.0,2629320000.0,83000000.0,83053000.0,84249000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q2YTD,2014-12-28,2015-06-27,,2.67,2.67,0.18,2.67,102911000.0,241188000.0,241188000.0,,221375000.0,19813000.0,3628893000.0,5092966000.0,,,5600000.0,-57000.0,,,14084000.0,1105592000.0,3628893000.0,1464073000.0,12553000.0,6712000.0,1119676000.0,344397000.0,-5898000.0,338499000.0,5092966000.0,83000000.0,83053000.0,84249000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q2TTM,2014-06-29,2015-06-27,,5.65,5.65,1.53,5.65,213576000.0,509379000.0,509379000.0,,469117000.0,40262000.0,7468588000.0,10418791000.0,,,13811000.0,-97000.0,,,14084000.0,2214692000.0,7468588000.0,2950203000.0,25682000.0,13496000.0,2228776000.0,721427000.0,-12283000.0,709144000.0,10418791000.0,83000000.0,83053000.0,84249000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q1,2014-12-28,2015-03-28,2016-05-03 15:00:39+00:00,1.24,1.24,,1.22,49127000.0,111580000.0,111580000.0,,103447000.0,8133000.0,1750251000.0,2463646000.0,,,2028000.0,120000.0,,,6862000.0,545166000.0,1750251000.0,713395000.0,6263000.0,3455000.0,552028000.0,161367000.0,-2688000.0,158679000.0,2463646000.0,83400000.0,83230000.0,84715000.0
