company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2008.0,FY,2007-12-30,2008-12-27,2011-02-22 12:01:27+00:00,-128470000.0,5649000.0,78127000.0,0.0,,-311000.0,,1196000.0,-87970000.0,-168010000.0,384782000.0,,,,-87970000.0,-168010000.0,384782000.0,128802000.0,261374000.0,261374000.0,0.0,39943000.0,36690000.0,197000.0,-2150000.0,-35925000.0,-50870000.0,-40918000.0,-82788000.0,,47058000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2009.0,Q4,2009-09-27,2009-12-26,,45458000.0,-4473000.0,-60930000.0,-12716000.0,,110274000.0,,,199351000.0,73412000.0,-218377000.0,,,,199351000.0,73412000.0,-218377000.0,54386000.0,-240473000.0,-238091000.0,-2382000.0,-25157000.0,-12510000.0,11258000.0,54311000.0,,38417000.0,157550000.0,,,-9005000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2009.0,Q3,2009-06-28,2009-09-26,,-18969000.0,1509000.0,20196000.0,12716000.0,,6503000.0,,,-196209000.0,-20155000.0,138802000.0,,,,-196209000.0,-20155000.0,138802000.0,-77562000.0,100748000.0,98366000.0,2382000.0,12228000.0,7899000.0,-8578000.0,-52742000.0,,-10014000.0,-151366000.0,,,4690000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2009.0,Q3YTD,2008-12-28,2009-09-26,2010-10-29 11:37:50+00:00,-45458000.0,4473000.0,60930000.0,12716000.0,,-110274000.0,,0.0,-199351000.0,-73412000.0,218377000.0,,,,-199351000.0,-73412000.0,218377000.0,-54386000.0,240473000.0,238091000.0,2382000.0,25157000.0,12510000.0,-11258000.0,-54311000.0,0.0,-38417000.0,-157550000.0,0.0,,9005000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2009.0,Q2YTD,2008-12-28,2009-06-27,2010-08-02 12:58:47+00:00,-26489000.0,2964000.0,40734000.0,,,-116777000.0,,,-3142000.0,-53257000.0,79575000.0,,,,-3142000.0,-53257000.0,79575000.0,23176000.0,139725000.0,139725000.0,,12929000.0,4611000.0,-2680000.0,-1569000.0,0.0,-28403000.0,-6184000.0,,,4315000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q4,2010-09-26,2010-12-25,,-46270000.0,,25704000.0,,,81010000.0,,-149695000.0,-207426000.0,-60638000.0,218655000.0,,,,-207426000.0,-60638000.0,218655000.0,-49409000.0,97226000.0,97226000.0,,14715000.0,16793000.0,-2344000.0,242000.0,,-12074000.0,-21850000.0,-52916000.0,,50000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,FY,2009-12-27,2010-12-25,2013-02-13 14:03:18+00:00,-352598000.0,4007000.0,101214000.0,,,-103210000.0,,150500000.0,-330643000.0,-387623000.0,395480000.0,,,,-330643000.0,-387623000.0,395480000.0,-322786000.0,352131000.0,352131000.0,,41338000.0,49729000.0,-2025000.0,-159342000.0,-26984000.0,-39000000.0,-313795000.0,-57735000.0,,32984000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q3YTD,2009-12-27,2010-09-25,2011-11-01 16:14:47+00:00,-306328000.0,4007000.0,75510000.0,0.0,,-184220000.0,,300195000.0,-123217000.0,-326985000.0,176825000.0,,,,-123217000.0,-326985000.0,176825000.0,-273377000.0,254905000.0,254905000.0,,26623000.0,32936000.0,319000.0,-159584000.0,-26984000.0,-26926000.0,-291945000.0,-4819000.0,,32934000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q3TTM,2009-09-27,2010-09-25,,-260870000.0,-466000.0,14580000.0,-12716000.0,,-73946000.0,,300195000.0,76134000.0,-253573000.0,-41552000.0,,,,76134000.0,-253573000.0,-41552000.0,-218991000.0,14432000.0,16814000.0,-2382000.0,1466000.0,20426000.0,11577000.0,-105273000.0,-26984000.0,11491000.0,-134395000.0,-4819000.0,,23929000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q3,2010-06-27,2010-09-25,,-101730000.0,872000.0,25166000.0,,,-84670000.0,,300195000.0,-81845000.0,-91564000.0,47837000.0,,,,-81845000.0,-91564000.0,47837000.0,-125572000.0,94490000.0,94490000.0,,11979000.0,5549000.0,12000.0,-141848000.0,,-9384000.0,-240922000.0,-4819000.0,,19538000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q2TTM,2009-06-28,2010-06-26,,-178109000.0,171000.0,9610000.0,,,17227000.0,,,-38230000.0,-182164000.0,49413000.0,,,,-38230000.0,-182164000.0,49413000.0,-170981000.0,20690000.0,20690000.0,,1715000.0,22776000.0,2987000.0,-16167000.0,-26984000.0,10861000.0,-44839000.0,,,9081000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q2,2010-03-28,2010-06-26,,-95652000.0,1587000.0,25772000.0,,,-20887000.0,,,-47012000.0,-91009000.0,107313000.0,,,,-47012000.0,-91009000.0,107313000.0,-30708000.0,93163000.0,93163000.0,,7678000.0,7585000.0,1027000.0,-6438000.0,,-8480000.0,-48159000.0,,,12096000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q2YTD,2009-12-27,2010-06-26,2011-08-02 11:47:28+00:00,-204598000.0,3135000.0,50344000.0,,,-99550000.0,,0.0,-41372000.0,-235421000.0,128988000.0,,,,-41372000.0,-235421000.0,128988000.0,-147805000.0,160415000.0,160415000.0,,14644000.0,27387000.0,307000.0,-17736000.0,-26984000.0,-17542000.0,-51023000.0,0.0,,13396000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2010.0,Q1,2009-12-27,2010-03-27,2011-05-03 11:33:26+00:00,-108946000.0,1548000.0,24572000.0,,,-78663000.0,,0.0,5640000.0,-144412000.0,21675000.0,,,,5640000.0,-144412000.0,21675000.0,-117097000.0,67252000.0,67252000.0,,6966000.0,19802000.0,-720000.0,-11298000.0,-26984000.0,-9062000.0,-2864000.0,0.0,,1300000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q4,2011-09-25,2011-12-31,,-5767000.0,,29856000.0,,-7253000.0,115909000.0,,13316000.0,-213244000.0,-20509000.0,277826000.0,,,,-213244000.0,-20509000.0,277826000.0,36820000.0,115821000.0,115821000.0,,16240000.0,5609000.0,-2263000.0,-157177000.0,,-12629000.0,-7465000.0,-67527000.0,,150000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,FY,2010-12-26,2011-12-31,2014-02-11 15:13:53+00:00,-149403000.0,,115896000.0,,-7253000.0,-20487000.0,,16417000.0,-357214000.0,-193222000.0,554625000.0,,,,-357214000.0,-193222000.0,554625000.0,-3064000.0,404656000.0,404656000.0,,54560000.0,43284000.0,-1243000.0,-180254000.0,,-45176000.0,-36659000.0,-200002000.0,,2600000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q3TTM,2010-09-26,2011-09-24,,-189906000.0,,111744000.0,,,-55386000.0,,-146594000.0,-351396000.0,-233351000.0,495454000.0,,,,-351396000.0,-233351000.0,495454000.0,-89293000.0,386061000.0,386061000.0,,53035000.0,54468000.0,-1324000.0,-22835000.0,,-44621000.0,-51044000.0,-185391000.0,,2500000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q3,2011-06-26,2011-09-24,,,,28571000.0,,,-59054000.0,,-7671000.0,-120798000.0,-12360000.0,90327000.0,,,,-120798000.0,-12360000.0,90327000.0,-42831000.0,100808000.0,100808000.0,,20002000.0,2885000.0,-877000.0,-13294000.0,,-11783000.0,-2341000.0,-100377000.0,,300000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q3YTD,2010-12-26,2011-09-24,2012-11-07 12:18:58+00:00,-143636000.0,,86040000.0,,,-136396000.0,,3101000.0,-143970000.0,-172713000.0,276799000.0,,,,-143970000.0,-172713000.0,276799000.0,-39884000.0,288835000.0,288835000.0,,38320000.0,37675000.0,1020000.0,-23077000.0,,-32547000.0,-29194000.0,-132475000.0,,2450000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2TTM,2010-06-27,2011-06-25,,-291636000.0,872000.0,108339000.0,,,-81002000.0,,161272000.0,-312443000.0,-312555000.0,452964000.0,,,,-312443000.0,-312555000.0,452964000.0,-172034000.0,379743000.0,379743000.0,,45012000.0,57132000.0,-435000.0,-151389000.0,,-42222000.0,-289625000.0,-89833000.0,,21738000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2,2011-03-27,2011-06-25,,-10022000.0,,29121000.0,,,-10119000.0,,-47888000.0,-76301000.0,-18794000.0,137998000.0,,,,-76301000.0,-18794000.0,137998000.0,42903000.0,105056000.0,105056000.0,,13940000.0,10179000.0,1484000.0,-8355000.0,,-10306000.0,-25237000.0,-5000000.0,,50000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q2YTD,2010-12-26,2011-06-25,2012-08-02 13:16:14+00:00,-143636000.0,,57469000.0,,,-77342000.0,,10772000.0,-23172000.0,-160353000.0,186472000.0,,,,-23172000.0,-160353000.0,186472000.0,2947000.0,188027000.0,188027000.0,,18318000.0,34790000.0,1897000.0,-9783000.0,,-20764000.0,-26853000.0,-32098000.0,,2150000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q1,2010-12-26,2011-03-26,2012-05-08 12:15:30+00:00,-133614000.0,0.0,28348000.0,0.0,,-67223000.0,,58660000.0,53129000.0,-141559000.0,48474000.0,,,,53129000.0,-141559000.0,48474000.0,-39956000.0,82971000.0,82971000.0,,4378000.0,24611000.0,413000.0,-1428000.0,0.0,-10458000.0,-1616000.0,-27098000.0,,2100000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2011.0,Q1TTM,2010-03-28,2011-03-26,,-377266000.0,2459000.0,104990000.0,,,-91770000.0,,209160000.0,-283154000.0,-384770000.0,422279000.0,,,,-283154000.0,-384770000.0,422279000.0,-245645000.0,367850000.0,367850000.0,,38750000.0,54538000.0,-892000.0,-149472000.0,,-40396000.0,-312547000.0,-84833000.0,,33784000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q4,2012-09-30,2012-12-29,,-13977000.0,,33333000.0,,6902000.0,41851000.0,,-48061000.0,-141306000.0,-32304000.0,199661000.0,,,,-141306000.0,-32304000.0,199661000.0,32953000.0,121715000.0,121715000.0,,2762000.0,15407000.0,-3224000.0,10310000.0,,-18303000.0,-34768000.0,-84194000.0,,3200000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,FY,2012-01-01,2012-12-29,2015-02-11 13:37:28+00:00,-220238000.0,,125322000.0,,6902000.0,-190465000.0,,155132000.0,-170601000.0,-269604000.0,408099000.0,,,,-170601000.0,-269604000.0,408099000.0,-25204000.0,423388000.0,423388000.0,,49854000.0,69823000.0,-7354000.0,-21284000.0,,-51237000.0,-74389000.0,-299883000.0,,9225000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3TTM,2011-09-25,2012-09-29,,-212028000.0,,121845000.0,,-7253000.0,-116407000.0,,216509000.0,-242539000.0,-257809000.0,486264000.0,,,,-242539000.0,-257809000.0,486264000.0,-21337000.0,417494000.0,417494000.0,,63332000.0,60025000.0,-6393000.0,-188771000.0,,-45563000.0,-47086000.0,-283216000.0,,6175000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3,2012-07-01,2012-09-29,,-85913000.0,,30600000.0,,,-76369000.0,,76759000.0,14592000.0,-95220000.0,78545000.0,,,,14592000.0,-95220000.0,78545000.0,-2083000.0,105310000.0,105310000.0,,19004000.0,3650000.0,255000.0,-2986000.0,,-11562000.0,-4033000.0,-58798000.0,,2000000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q3YTD,2012-01-01,2012-09-29,2013-11-05 11:53:29+00:00,-206261000.0,,91989000.0,,,-232316000.0,,203193000.0,-29295000.0,-237300000.0,208438000.0,,,,-29295000.0,-237300000.0,208438000.0,-58157000.0,301673000.0,301673000.0,,47092000.0,54416000.0,-4130000.0,-31594000.0,,-32934000.0,-39621000.0,-215689000.0,,6025000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2TTM,2011-06-26,2012-06-30,,-126115000.0,,119816000.0,,-7253000.0,-99092000.0,,132079000.0,-377929000.0,-174949000.0,498046000.0,,,,-377929000.0,-174949000.0,498046000.0,-62085000.0,412992000.0,412992000.0,,64330000.0,59260000.0,-7525000.0,-199079000.0,,-45784000.0,-45394000.0,-324795000.0,,4475000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2,2012-04-01,2012-06-30,,-101368000.0,,30969000.0,,,26871000.0,,26434000.0,-74796000.0,-109976000.0,178498000.0,,,,-74796000.0,-109976000.0,178498000.0,-6274000.0,107302000.0,107302000.0,,13356000.0,12179000.0,-2334000.0,-20161000.0,,-9149000.0,25078000.0,-118326000.0,,2875000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-06 12:11:31+00:00,-120348000.0,,61389000.0,,,-155947000.0,,126434000.0,-43887000.0,-142080000.0,129893000.0,,,,-43887000.0,-142080000.0,129893000.0,-56074000.0,196363000.0,196363000.0,,28088000.0,50766000.0,-4385000.0,-28608000.0,,-21372000.0,-35588000.0,-156891000.0,,4025000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q1TTM,2011-03-27,2012-03-31,,-34769000.0,,117968000.0,,-7253000.0,-136082000.0,,57757000.0,-379434000.0,-83767000.0,457546000.0,,,,-379434000.0,-83767000.0,457546000.0,-12908000.0,410746000.0,410746000.0,,64914000.0,57260000.0,-3707000.0,-187273000.0,,-46941000.0,-95709000.0,-211469000.0,,1650000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 12:11:16+00:00,-18980000.0,,30420000.0,,,-182818000.0,,100000000.0,30909000.0,-32104000.0,-48605000.0,,,,30909000.0,-32104000.0,-48605000.0,-49800000.0,89061000.0,89061000.0,,14732000.0,38587000.0,-2051000.0,-8447000.0,,-12223000.0,-60666000.0,-38565000.0,,1150000.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q4,2013-09-29,2013-12-28,,-147849000.0,,31954000.0,,3654000.0,95769000.0,,2175000.0,13266000.0,-172847000.0,274628000.0,,,,13266000.0,-172847000.0,274628000.0,118701000.0,134969000.0,134969000.0,,11936000.0,4762000.0,-3516000.0,4711000.0,,-21482000.0,75391000.0,-73773000.0,,
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,FY,2012-12-30,2013-12-28,2015-02-11 13:37:28+00:00,-195727000.0,,128035000.0,,4940000.0,-11401000.0,,680956000.0,-335974000.0,-266605000.0,664175000.0,,,,-335974000.0,-266605000.0,664175000.0,66536000.0,471462000.0,471462000.0,,76079000.0,33894000.0,-10663000.0,-19224000.0,,-60215000.0,-731349000.0,-300251000.0,,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3TTM,2012-09-30,2013-09-28,,-61855000.0,,129414000.0,,8188000.0,-65319000.0,,630720000.0,-490546000.0,-126062000.0,589208000.0,,,,-490546000.0,-126062000.0,589208000.0,-19212000.0,458208000.0,458208000.0,,66905000.0,44539000.0,-10371000.0,-13625000.0,,-57036000.0,-841508000.0,-310672000.0,,3200000.0
