company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredtaxassets,currentdeferredtaxliabilities,currentemployeebenefitliabilities,goodwill,intangibleassets,longtermdebt,longterminvestments,netinventory,netppe,noncontrollinginterests,noncurrentdeferredtaxliabilities,othercurrentliabilities,othercurrentnonoperatingassets,othercurrentnonoperatingliabilities,othernoncurrentassets,othernoncurrentliabilities,othernoncurrentnonoperatingassets,othernoncurrentnonoperatingliabilities,prepaidexpenses,redeemablenoncontrollinginterest,restrictedcash,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities,totalpreferredequity
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2012.0,Q1,,2012-03-31,2012-05-08 12:15:30+00:00,571341000.0,957470000.0,53744000.0,101813000.0,0.0,411042000.0,54553000.0,131811000.0,147662000.0,1483094000.0,409142000.0,453058000.0,,975797000.0,259760000.0,1426000.0,186844000.0,260290000.0,,,300627000.0,84081000.0,,,217377000.0,369039000.0,,2061263000.0,28032000.0,0.0,4759633000.0,2526049000.0,2307010000.0,1139136000.0,2526049000.0,2527475000.0,1863119000.0,4759633000.0,2192863000.0,723983000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,FY,,2013-12-28,2015-02-11 13:37:28+00:00,824495000.0,1055216000.0,67849000.0,188616000.0,0.0,319081000.0,63865000.0,145161000.0,216629000.0,1635005000.0,417133000.0,450233000.0,461945000.0,1250403000.0,275888000.0,2804000.0,198674000.0,329429000.0,,,,139526000.0,,,276565000.0,497539000.0,,2398267000.0,34949000.0,,5624636000.0,2785197000.0,2834665000.0,1550663000.0,2785197000.0,2788001000.0,2339096000.0,5624636000.0,2514083000.0,788433000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q3,,2013-09-28,2013-11-05 11:53:29+00:00,723905000.0,1103272000.0,51151000.0,69915000.0,0.0,329517000.0,66766000.0,156945000.0,181444000.0,1634480000.0,431504000.0,311458000.0,,1123107000.0,265273000.0,2123000.0,205263000.0,287812000.0,,,311412000.0,128937000.0,,,272360000.0,475021000.0,,2328174000.0,96339000.0,,5278089000.0,2708842000.0,2635420000.0,1446445000.0,2708842000.0,2710965000.0,2092103000.0,5278089000.0,2377396000.0,645658000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q2,,2013-06-29,2013-08-06 12:11:31+00:00,682604000.0,1039914000.0,1265000.0,78839000.0,0.0,338598000.0,63085000.0,139605000.0,182587000.0,1607731000.0,435412000.0,446709000.0,,1099012000.0,256775000.0,2059000.0,200709000.0,288057000.0,,,291322000.0,119291000.0,,,292416000.0,466024000.0,,2275516000.0,21482000.0,,5164506000.0,2615379000.0,2573266000.0,1314335000.0,2615379000.0,2617438000.0,2081044000.0,5164506000.0,2334465000.0,766709000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2013.0,Q1,,2013-03-30,2013-05-07 12:11:16+00:00,609028000.0,1028163000.0,14462000.0,90562000.0,0.0,340730000.0,65071000.0,137114000.0,154845000.0,1610996000.0,453502000.0,600599000.0,,1136043000.0,262825000.0,1445000.0,199768000.0,289601000.0,,,292948000.0,119713000.0,,,265576000.0,463363000.0,,2223037000.0,51981000.0,,5205686000.0,2578229000.0,2585415000.0,1242569000.0,2578229000.0,2579674000.0,2162649000.0,5205686000.0,2357446000.0,920080000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,FY,,2014-12-27,2015-11-04 14:09:34+00:00,860996000.0,1127517000.0,-95132000.0,89474000.0,0.0,266203000.0,56591000.0,151162000.0,237511000.0,1884123000.0,643736000.0,542776000.0,386286000.0,1327796000.0,311496000.0,2851000.0,253118000.0,341728000.0,,,,181830000.0,,,311788000.0,564527000.0,,2642523000.0,188714000.0,,6138807000.0,2813594000.0,2913166000.0,1780111000.0,2813594000.0,2816445000.0,2757835000.0,6138807000.0,2914145000.0,977724000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q3,,2014-09-27,2014-11-06 13:13:37+00:00,822068000.0,1179171000.0,-17291000.0,76542000.0,0.0,270763000.0,69472000.0,171870000.0,204776000.0,1886281000.0,654070000.0,630806000.0,358886000.0,1283698000.0,303157000.0,2785000.0,264684000.0,312523000.0,,,,158736000.0,,,319354000.0,549432000.0,,2564882000.0,194597000.0,,6130631000.0,2818354000.0,2928237000.0,1705834000.0,2818354000.0,2821139000.0,2760060000.0,6130631000.0,2899237000.0,1054226000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q2,,2014-06-28,2014-08-04 12:28:28+00:00,755999000.0,1188143000.0,78703000.0,89698000.0,0.0,266319000.0,66431000.0,158363000.0,208886000.0,1832377000.0,594358000.0,665909000.0,360044000.0,1257235000.0,292972000.0,2789000.0,278456000.0,330680000.0,,,,152029000.0,,,310496000.0,497927000.0,,2505721000.0,89973000.0,,5991754000.0,2850743000.0,2912003000.0,1543901000.0,2850743000.0,2853532000.0,2640295000.0,5991754000.0,2786779000.0,1096394000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2014.0,Q1,,2014-03-29,2014-05-06 12:25:41+00:00,685915000.0,1116502000.0,72862000.0,129115000.0,0.0,297913000.0,77388000.0,165814000.0,182007000.0,1802905000.0,587202000.0,541687000.0,327569000.0,1246873000.0,285528000.0,2746000.0,287151000.0,329499000.0,,,,136253000.0,,,307028000.0,482701000.0,,2445536000.0,250026000.0,,5880110000.0,2816311000.0,2876906000.0,1613261000.0,2816311000.0,2819057000.0,2578352000.0,5880110000.0,2717676000.0,965091000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,FY,,2015-12-26,2017-02-21 15:57:15+00:00,1005798000.0,1229816000.0,-219939000.0,72086000.0,0.0,208198000.0,58159000.0,161760000.0,258416000.0,1907593000.0,592971000.0,463752000.0,454600000.0,1509957000.0,318476000.0,2558000.0,252862000.0,375061000.0,,,,212121000.0,,,361082000.0,542194000.0,,2895997000.0,345962000.0,,6504740000.0,2884256000.0,3231100000.0,2146997000.0,2884256000.0,2886814000.0,3075732000.0,6504740000.0,2955164000.0,928735000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q3,,2015-09-26,2015-11-04 14:09:34+00:00,873785000.0,1223636000.0,-199682000.0,60481000.0,0.0,260338000.0,54339000.0,167333000.0,218486000.0,1901520000.0,615258000.0,597106000.0,422716000.0,1424923000.0,311891000.0,2594000.0,248249000.0,336335000.0,,,,202385000.0,,,356794000.0,584591000.0,,2878696000.0,201342000.0,,6371558000.0,2939352000.0,3120173000.0,1797281000.0,2939352000.0,2941946000.0,2845021000.0,6371558000.0,2939494000.0,1047740000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q2,,2015-06-27,2015-07-29 15:10:46+00:00,778748000.0,1164380000.0,-165737000.0,47068000.0,0.0,249609000.0,57535000.0,155420000.0,221335000.0,1871844000.0,601118000.0,588523000.0,416994000.0,1314220000.0,310333000.0,2623000.0,252969000.0,334095000.0,,,,193704000.0,,,322134000.0,567672000.0,,2779521000.0,147144000.0,,6105626000.0,2863393000.0,2905337000.0,1636742000.0,2863393000.0,2866016000.0,2671938000.0,6105626000.0,2889956000.0,1035196000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2015.0,Q1,,2015-03-28,2015-05-04 14:13:13+00:00,716975000.0,1099273000.0,-201867000.0,59202000.0,0.0,245587000.0,52619000.0,152310000.0,181584000.0,1855714000.0,601472000.0,653718000.0,387780000.0,1297825000.0,292044000.0,2539000.0,248445000.0,318317000.0,,,,181246000.0,,,293335000.0,573137000.0,,2689620000.0,177653000.0,,5939264000.0,2733340000.0,2802254000.0,1546839000.0,2733340000.0,2735879000.0,2630248000.0,5939264000.0,2844966000.0,1083409000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2016.0,FY,,2016-12-31,2018-02-21 13:51:40+00:00,1007249000.0,1254139000.0,-317041000.0,62381000.0,0.0,128330000.0,,151750000.0,266463000.0,2019740000.0,621180000.0,715457000.0,442790000.0,1665750000.0,333906000.0,7738000.0,51589000.0,391785000.0,,,,264264000.0,,,360510000.0,607636000.0,,2981777000.0,503399000.0,,6760396000.0,2793066000.0,3342780000.0,2320646000.0,2793066000.0,2800804000.0,3351956000.0,6760396000.0,3083710000.0,1031310000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2016.0,Q3,,2016-09-24,2016-11-02 13:16:00+00:00,931090000.0,1367604000.0,-222180000.0,76192000.0,0.0,120724000.0,0.0,158157000.0,249938000.0,1975566000.0,593260000.0,718024000.0,454704000.0,1468312000.0,324108000.0,7861000.0,143612000.0,349887000.0,,,,257755000.0,,,373847000.0,571369000.0,,2996773000.0,350583000.0,,6633593000.0,2895317000.0,3285955000.0,2039655000.0,2895317000.0,2903178000.0,3159046000.0,6633593000.0,3023530000.0,1119391000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2016.0,Q2,,2016-06-25,2016-08-04 12:33:10+00:00,881667000.0,1296225000.0,-214607000.0,63560000.0,0.0,151874000.0,57642000.0,148865000.0,259710000.0,1954584000.0,593919000.0,700052000.0,487404000.0,1482507000.0,320098000.0,7890000.0,248308000.0,365672000.0,,,,250018000.0,,,377657000.0,568693000.0,,3010456000.0,254998000.0,,6633596000.0,2947723000.0,3277591000.0,1910912000.0,2947723000.0,2955613000.0,3109290000.0,6633596000.0,3035907000.0,1198378000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2016.0,Q1,,2016-03-26,2016-05-03 15:00:39+00:00,809124000.0,1274950000.0,-209697000.0,71614000.0,0.0,189590000.0,60105000.0,159635000.0,218284000.0,1925111000.0,603249000.0,666283000.0,476924000.0,1500369000.0,324283000.0,2536000.0,257877000.0,359098000.0,,,,242675000.0,,,363965000.0,529997000.0,,2933805000.0,441363000.0,,6600570000.0,2913698000.0,3271003000.0,1987504000.0,2913698000.0,2916234000.0,3154339000.0,6600570000.0,3005284000.0,1166835000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2017.0,FY,,2017-12-30,2019-02-20 15:59:15+00:00,1153012000.0,1522807000.0,-130067000.0,174658000.0,0.0,1537000.0,,188873000.0,272998000.0,2301331000.0,669641000.0,907756000.0,432002000.0,1933803000.0,375001000.0,12911000.0,50431000.0,455780000.0,,,,420285000.0,,,454752000.0,832138000.0,,2940029000.0,758312000.0,,7863995000.0,2811499000.0,4086020000.0,2828975000.0,2811499000.0,2824410000.0,4207447000.0,7863995000.0,3402974000.0,1378472000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2017.0,Q3,,2017-09-30,2017-11-06 14:10:52+00:00,1029138000.0,1544582000.0,-154472000.0,79879000.0,0.0,1570000.0,,148627000.0,251849000.0,2224657000.0,666997000.0,907592000.0,450770000.0,1692256000.0,361708000.0,8571000.0,91786000.0,358421000.0,,,,292179000.0,,,465812000.0,737747000.0,,3164541000.0,649112000.0,,7486661000.0,3011639000.0,3782529000.0,2437147000.0,3011639000.0,3020210000.0,3728704000.0,7486661000.0,3342424000.0,1291557000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2017.0,Q2,,2017-07-01,2017-08-08 11:39:58+00:00,882674000.0,1409060000.0,-209526000.0,74654000.0,0.0,792000.0,,152719000.0,246402000.0,2172563000.0,636813000.0,807625000.0,472922000.0,1567159000.0,351381000.0,8375000.0,89756000.0,353432000.0,,,,288478000.0,,,412904000.0,747022000.0,,3134989000.0,594718000.0,,7097456000.0,2926255000.0,3463777000.0,2229945000.0,2926255000.0,2934630000.0,3415804000.0,7097456000.0,3282298000.0,1185859000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2017.0,Q1,,2017-04-01,2017-05-09 14:36:44+00:00,843782000.0,1362832000.0,-281819000.0,62888000.0,0.0,795000.0,,168532000.0,226364000.0,2058687000.0,599183000.0,708422000.0,458028000.0,1623983000.0,336465000.0,8169000.0,79107000.0,356426000.0,,,,256875000.0,,,342554000.0,719390000.0,,3068249000.0,690328000.0,,6844620000.0,2787225000.0,3392257000.0,2285432000.0,2787225000.0,2795394000.0,3329836000.0,6844620000.0,3115898000.0,1044404000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2018.0,Q3,,2018-09-29,2018-11-06 12:35:43+00:00,1136120000.0,1627640000.0,-219649000.0,119740000.0,0.0,1524000.0,,180163000.0,259180000.0,2685681000.0,618201000.0,1000315000.0,518425000.0,1932855000.0,374051000.0,443581000.0,45947000.0,496959000.0,,,,415045000.0,,,513717000.0,282502000.0,,3191260000.0,1157363000.0,,8390310000.0,2973135000.0,4193952000.0,3229785000.0,2973135000.0,3416716000.0,4691092000.0,8390310000.0,3822307000.0,1461307000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2018.0,Q2,,2018-06-30,2018-08-06 16:33:17+00:00,1117925000.0,1561097000.0,-211392000.0,111321000.0,0.0,1532000.0,,172947000.0,251042000.0,2255932000.0,612857000.0,985385000.0,510453000.0,1930202000.0,368604000.0,9371000.0,48126000.0,419199000.0,,,,407458000.0,,,459320000.0,292986000.0,,3123398000.0,1191809000.0,,7809786000.0,2913538000.0,4061940000.0,3152922000.0,2913538000.0,2922909000.0,4593891000.0,7809786000.0,3379242000.0,1440969000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2018.0,Q1,,2018-03-31,2018-05-08 14:31:32+00:00,1020739000.0,1576390000.0,-97888000.0,99235000.0,0.0,1540000.0,,214377000.0,234704000.0,2317873000.0,649465000.0,1000515000.0,449731000.0,2015069000.0,377002000.0,9936000.0,54453000.0,418167000.0,,,,421684000.0,,,430111000.0,670017000.0,,2998328000.0,968304000.0,,7914876000.0,2901980000.0,4120805000.0,2856291000.0,2901980000.0,2911916000.0,4332943000.0,7914876000.0,3417069000.0,1476652000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2019.0,FY,,2019-12-28,2020-05-05 13:47:10+00:00,880266000.0,1246246000.0,-167373000.0,,0.0,49202000.0,,165171000.0,265206000.0,2462495000.0,572878000.0,622908000.0,327919000.0,1428799000.0,329645000.0,632093000.0,64989000.0,593902000.0,,,231662000.0,507440000.0,,,445360000.0,287258000.0,106097000.0,3116215000.0,133824000.0,,7151101000.0,2998044000.0,3226502000.0,2038369000.0,2998044000.0,3630137000.0,3233706000.0,7151101000.0,3594954000.0,1195337000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2019.0,Q3,,2019-09-28,2019-11-05 12:31:14+00:00,854658000.0,1278939000.0,-195426000.0,,0.0,67104000.0,,111051000.0,230239000.0,2441175000.0,603172000.0,872229000.0,385744000.0,1356897000.0,311123000.0,629782000.0,68643000.0,495715000.0,0.0,0.0,240126000.0,504883000.0,0.0,0.0,404650000.0,283325000.0,75256000.0,2957850000.0,217029000.0,,7097082000.0,2829528000.0,3115742000.0,1908692000.0,2829528000.0,3459310000.0,3354447000.0,7097082000.0,3670217000.0,1445755000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2019.0,Q2,,2019-06-29,2019-08-06 17:12:59+00:00,745621000.0,1203925000.0,-139944000.0,,0.0,66834000.0,,108590000.0,224574000.0,2431103000.0,631337000.0,973147000.0,389648000.0,1367516000.0,315422000.0,618937000.0,72177000.0,494569000.0,0.0,0.0,236113000.0,507808000.0,0.0,0.0,452349000.0,287714000.0,84924000.0,2900387000.0,251923000.0,,7112337000.0,2827277000.0,3108714000.0,1825277000.0,2827277000.0,3446214000.0,3378409000.0,7112337000.0,3688201000.0,1553132000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2019.0,Q1,,2019-03-30,2019-05-07 15:17:04+00:00,695204000.0,1193054000.0,-149878000.0,88115000.0,0.0,87618000.0,,162483000.0,210016000.0,2413566000.0,654668000.0,973500000.0,404004000.0,1370376000.0,315393000.0,617751000.0,76850000.0,502042000.0,0.0,0.0,248122000.0,514365000.0,0.0,0.0,457566000.0,286700000.0,,2859182000.0,309031000.0,,7144864000.0,2796922000.0,3109111000.0,1878776000.0,2796922000.0,3414673000.0,3443491000.0,7144864000.0,3720360000.0,1564715000.0,0.0
Henry Schein Inc,HSIC,VGO3WGL8H45T73F4RR92,1000228,2020.0,Q1,,2020-03-28,2020-05-05 13:47:10+00:00,780853000.0,1198743000.0,-227648000.0,,0.0,18989000.0,,170210000.0,208395000.0,2470603000.0,554747000.0,865821000.0,331590000.0,1328405000.0,328033000.0,631215000.0,73225000.0,554970000.0,,,215122000.0,496402000.0,,,474589000.0,272126000.0,617368000.0,3183236000.0,491406000.0,,7519200000.0,2974577000.0,3619105000.0,2205834000.0,2974577000.0,3605792000.0,3641282000.0,7519200000.0,3572062000.0,1435448000.0,0.0
