company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netchangeindeposits,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3YTD,2013-01-01,2013-09-30,2013-10-31 16:05:25+00:00,,,,3510000000.0,,-79000000.0,-5140000000.0,,1742000000.0,,-7306000000.0,6368000000.0,1924000000.0,-2166000000.0,150000000.0,2024000000.0,-9472000000.0,6518000000.0,3948000000.0,915000000.0,,7119000000.0,7035000000.0,-84000000.0,-3481000000.0,-1475000000.0,556000000.0,,,,-56973000000.0,,-7381000000.0,-192000000.0,,62785000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3TTM,2012-10-01,2013-09-30,,,,,5318000000.0,,-54000000.0,-7040000000.0,,2369000000.0,,-6016000000.0,3822000000.0,2761000000.0,-2166000000.0,150000000.0,2024000000.0,-8182000000.0,3972000000.0,4785000000.0,521000000.0,,3170000000.0,3076000000.0,-94000000.0,1407000000.0,442000000.0,309000000.0,,,,-83264000000.0,,-8635000000.0,-192000000.0,,86777000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3,2013-07-01,2013-09-30,,,,,1071000000.0,,-9000000.0,-2032000000.0,,1256000000.0,,-1370000000.0,64000000.0,1605000000.0,-1047000000.0,383000000.0,669000000.0,-2417000000.0,447000000.0,2274000000.0,295000000.0,,2130000000.0,1920000000.0,-210000000.0,646000000.0,-456000000.0,141000000.0,,,,-16848000000.0,,-1978000000.0,-192000000.0,,16771000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2YTD,2013-01-01,2013-06-30,2013-08-05 16:15:50+00:00,,,,2439000000.0,,-70000000.0,-3108000000.0,,486000000.0,,-5936000000.0,6304000000.0,319000000.0,-1119000000.0,-233000000.0,1355000000.0,-7055000000.0,6071000000.0,1674000000.0,620000000.0,,4989000000.0,5115000000.0,126000000.0,-4127000000.0,-1019000000.0,415000000.0,,,,-40125000000.0,,-5403000000.0,,,46014000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2TTM,2012-07-01,2013-06-30,,,,,6214000000.0,,-30000000.0,-4507000000.0,,2322000000.0,,-13779000000.0,12045000000.0,2363000000.0,-1119000000.0,-233000000.0,1355000000.0,-14898000000.0,11812000000.0,3718000000.0,602000000.0,,14477000000.0,14594000000.0,117000000.0,-13946000000.0,248000000.0,891000000.0,,,,-87362000000.0,,-8349000000.0,-8000000000.0,,98516000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2,2013-04-01,2013-06-30,,,,,1259000000.0,,-34000000.0,233000000.0,,355000000.0,,-2440000000.0,1917000000.0,1096000000.0,-897000000.0,190000000.0,727000000.0,-3337000000.0,2107000000.0,1823000000.0,559000000.0,,2758000000.0,2791000000.0,33000000.0,-3187000000.0,-253000000.0,508000000.0,,,,-22453000000.0,,-2542000000.0,,,23862000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 16:12:01+00:00,,,,1180000000.0,,-36000000.0,-3341000000.0,,131000000.0,,-3496000000.0,4387000000.0,-777000000.0,-222000000.0,-423000000.0,628000000.0,-3718000000.0,3964000000.0,-149000000.0,61000000.0,,2231000000.0,2324000000.0,93000000.0,-940000000.0,-766000000.0,-93000000.0,,,,-17672000000.0,,-2861000000.0,,,22152000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:09:53+00:00,,,,4448000000.0,2348000000.0,-74000000.0,-2032000000.0,,6687000000.0,,-19788000000.0,14284000000.0,5007000000.0,,,,-19788000000.0,14284000000.0,5007000000.0,-571000000.0,,7524000000.0,7574000000.0,50000000.0,-4983000000.0,-4701000000.0,-5599000000.0,,-712000000.0,,-51125000000.0,,-16160000000.0,-4902000000.0,,68660000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q4,2014-10-01,2014-12-31,,,,,1076000000.0,,-55000000.0,246000000.0,,860000000.0,,-10187000000.0,9417000000.0,650000000.0,,,,-10187000000.0,9417000000.0,650000000.0,-175000000.0,,675000000.0,710000000.0,35000000.0,-1382000000.0,-4776000000.0,-2546000000.0,,-173000000.0,,-12694000000.0,,-4599000000.0,-1499000000.0,,24657000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q3,2014-07-01,2014-09-30,,,,,1029000000.0,,-16000000.0,733000000.0,,2799000000.0,,-3799000000.0,1205000000.0,2716000000.0,,,,-3799000000.0,1205000000.0,2716000000.0,106000000.0,,2201000000.0,2199000000.0,-2000000.0,-1245000000.0,668000000.0,-626000000.0,,-178000000.0,,-13354000000.0,,-5534000000.0,-1554000000.0,,15185000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-02 16:23:23+00:00,,,,3372000000.0,2348000000.0,-19000000.0,-2278000000.0,,5827000000.0,,-9601000000.0,4867000000.0,4357000000.0,,,,-9601000000.0,4867000000.0,4357000000.0,-396000000.0,,6849000000.0,6864000000.0,15000000.0,-3601000000.0,75000000.0,-3053000000.0,,-539000000.0,,-38431000000.0,,-11561000000.0,-3403000000.0,,44003000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-03 21:34:51+00:00,,,,2343000000.0,2348000000.0,-3000000.0,-3011000000.0,,3028000000.0,,-5802000000.0,3662000000.0,1641000000.0,,,,-5802000000.0,3662000000.0,1641000000.0,-502000000.0,,4648000000.0,4665000000.0,17000000.0,-2356000000.0,-593000000.0,-2427000000.0,,-361000000.0,,-25077000000.0,,-6027000000.0,-1849000000.0,,28818000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q2,2014-04-01,2014-06-30,,,,,1222000000.0,2348000000.0,8000000.0,234000000.0,,1445000000.0,,-1513000000.0,-121000000.0,878000000.0,,,,-1513000000.0,-121000000.0,878000000.0,-748000000.0,,3036000000.0,3100000000.0,64000000.0,-3678000000.0,949000000.0,-1218000000.0,,-179000000.0,,-12003000000.0,,-2746000000.0,-982000000.0,,10752000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q1,2014-01-01,2014-03-31,2014-05-05 16:02:51+00:00,,,,1121000000.0,,-11000000.0,-3245000000.0,,1583000000.0,,-4289000000.0,3783000000.0,763000000.0,,,,-4289000000.0,3783000000.0,763000000.0,246000000.0,,1612000000.0,1565000000.0,-47000000.0,1322000000.0,-1542000000.0,-1209000000.0,,-182000000.0,,-13074000000.0,,-3281000000.0,-867000000.0,,18066000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,FY,2015-01-01,2015-12-31,2018-02-16 16:45:19+00:00,,,,4629000000.0,0.0,-39000000.0,-5772000000.0,,6867000000.0,,-11429000000.0,8462000000.0,2877000000.0,,,,-11429000000.0,8462000000.0,2877000000.0,-129000000.0,,2222000000.0,2222000000.0,0.0,1798000000.0,3228000000.0,-3579000000.0,,-1028000000.0,,-56634000000.0,,-9805000000.0,-10691000000.0,,68675000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q4,2015-10-01,2015-12-31,,,,,1127000000.0,,,-2293000000.0,,418000000.0,,-2365000000.0,1782000000.0,643000000.0,,,,-2365000000.0,1782000000.0,643000000.0,60000000.0,,-1849000000.0,-1849000000.0,,3658000000.0,2238000000.0,-1508000000.0,,-341000000.0,,-14202000000.0,,-1462000000.0,-3218000000.0,,17492000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-03 16:37:34+00:00,,,,3502000000.0,,-39000000.0,-3479000000.0,0.0,6449000000.0,,-9064000000.0,6680000000.0,2234000000.0,,,,-9064000000.0,6680000000.0,2234000000.0,-189000000.0,,4071000000.0,4071000000.0,0.0,-1860000000.0,990000000.0,-2071000000.0,,-687000000.0,,-42432000000.0,,-8343000000.0,-7473000000.0,,51183000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3,2015-07-01,2015-09-30,,,,,1092000000.0,,-39000000.0,351000000.0,,3675000000.0,,-3498000000.0,1394000000.0,1741000000.0,,,,-3498000000.0,1394000000.0,1741000000.0,-368000000.0,,-197000000.0,-180000000.0,17000000.0,478000000.0,1551000000.0,-1544000000.0,34000000.0,-352000000.0,,-11709000000.0,,-4642000000.0,-3730000000.0,,14647000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q3TTM,2014-10-01,2015-09-30,,,,,4578000000.0,,-94000000.0,-3233000000.0,,7309000000.0,,-19251000000.0,16097000000.0,2884000000.0,,,,-19251000000.0,16097000000.0,2884000000.0,-364000000.0,,4746000000.0,4781000000.0,35000000.0,-3242000000.0,-3786000000.0,-4617000000.0,,-860000000.0,,-55126000000.0,,-12942000000.0,-8972000000.0,,75840000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-08-02 16:24:05+00:00,,,,2410000000.0,,,-3830000000.0,0.0,2774000000.0,,-5566000000.0,5286000000.0,493000000.0,,,,-5566000000.0,5286000000.0,493000000.0,179000000.0,,4268000000.0,4251000000.0,-17000000.0,-2338000000.0,-561000000.0,-527000000.0,-34000000.0,-335000000.0,,-30723000000.0,,-3701000000.0,-3743000000.0,,36536000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2TTM,2014-07-01,2015-06-30,,,,,4515000000.0,,-71000000.0,-2851000000.0,,6433000000.0,,-19552000000.0,15908000000.0,3859000000.0,,,,-19552000000.0,15908000000.0,3859000000.0,110000000.0,,7144000000.0,7160000000.0,16000000.0,-4965000000.0,-4669000000.0,-3699000000.0,-34000000.0,-686000000.0,,-56771000000.0,,-13834000000.0,-6796000000.0,,76378000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q2,2015-04-01,2015-06-30,,,,,1184000000.0,,33000000.0,-1404000000.0,,189000000.0,,-4962000000.0,4972000000.0,105000000.0,,,,-4962000000.0,4972000000.0,105000000.0,114000000.0,,1791000000.0,1775000000.0,-16000000.0,-1450000000.0,-833000000.0,130000000.0,-34000000.0,-165000000.0,,-17512000000.0,,-1808000000.0,-2345000000.0,,22354000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q1,2015-01-01,2015-03-31,2016-05-02 16:20:06+00:00,,,,1226000000.0,,-33000000.0,-2426000000.0,0.0,2585000000.0,,-604000000.0,314000000.0,388000000.0,,,,-604000000.0,314000000.0,388000000.0,65000000.0,,2477000000.0,2476000000.0,-1000000.0,-888000000.0,272000000.0,-657000000.0,,-170000000.0,,-13211000000.0,,-1893000000.0,-1398000000.0,,14182000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2015.0,Q1TTM,2014-04-01,2015-03-31,,,,,4553000000.0,2348000000.0,-96000000.0,-1213000000.0,,7689000000.0,,-16103000000.0,10815000000.0,4632000000.0,,,,-16103000000.0,10815000000.0,4632000000.0,-752000000.0,,8389000000.0,8485000000.0,96000000.0,-7193000000.0,-2887000000.0,-5047000000.0,,-700000000.0,,-51262000000.0,,-14772000000.0,-5433000000.0,,64776000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-03 16:05:34+00:00,,,,2814000000.0,,88000000.0,-4890000000.0,0.0,11430000000.0,,-1297000000.0,325000000.0,1753000000.0,,,,-1297000000.0,325000000.0,1753000000.0,869000000.0,,2157000000.0,2211000000.0,54000000.0,1618000000.0,4513000000.0,-3398000000.0,,-1051000000.0,,-46456000000.0,,-7683000000.0,-8506000000.0,,50179000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2016.0,Q3TTM,2015-10-01,2016-09-30,,,,,3941000000.0,,88000000.0,-7183000000.0,,11848000000.0,,-3662000000.0,2107000000.0,2396000000.0,,,,-3662000000.0,2107000000.0,2396000000.0,929000000.0,,308000000.0,362000000.0,54000000.0,5276000000.0,6751000000.0,-4906000000.0,,-1392000000.0,,-60658000000.0,,-9145000000.0,-11724000000.0,,67671000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 16:26:31+00:00,,,,3874000000.0,792000000.0,-29000000.0,-6242000000.0,,3356000000.0,0.0,-5697000000.0,14041000000.0,-7818000000.0,,,,-5697000000.0,14041000000.0,-7818000000.0,497000000.0,,-6056000000.0,-6060000000.0,-4000000.0,610000000.0,2092000000.0,-3627000000.0,,-1172000000.0,,-56020000000.0,,-3698000000.0,-6275000000.0,,72896000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-02 12:06:36+00:00,,,,2806000000.0,605000000.0,-22000000.0,-17394000000.0,,2405000000.0,,-5126000000.0,14475000000.0,-8848000000.0,,,,-5126000000.0,14475000000.0,-8862000000.0,465000000.0,,616000000.0,623000000.0,7000000.0,5117000000.0,2379000000.0,-2585000000.0,,-884000000.0,,-42940000000.0,,-2751000000.0,-6275000000.0,,59395000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-03 15:07:05+00:00,,,,2002000000.0,538000000.0,-25000000.0,-13695000000.0,,2221000000.0,,-5027000000.0,14725000000.0,-9020000000.0,,,,-5027000000.0,14725000000.0,-9036000000.0,637000000.0,,2329000000.0,2337000000.0,8000000.0,336000000.0,955000000.0,-1254000000.0,,-597000000.0,,-29009000000.0,,-1606000000.0,-6000000000.0,,44450000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 16:08:51+00:00,,,,1012000000.0,24000000.0,-82000000.0,-12785000000.0,,151000000.0,,-4048000000.0,14499000000.0,-10336000000.0,,,,-4048000000.0,14499000000.0,-10336000000.0,33000000.0,,1211000000.0,1211000000.0,0.0,226000000.0,295000000.0,-638000000.0,,-307000000.0,,-11293000000.0,,-602000000.0,-3585000000.0,,26406000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,FY,2018-01-01,2018-12-31,2020-02-21 16:26:31+00:00,,,,5362000000.0,10000000.0,-11000000.0,-6702000000.0,,4734000000.0,0.0,794000000.0,-223000000.0,61000000.0,,,,794000000.0,-223000000.0,61000000.0,621000000.0,,61000000.0,103000000.0,42000000.0,1298000000.0,2609000000.0,-6014000000.0,,-1138000000.0,,-53983000000.0,,-3672000000.0,-1739000000.0,,59764000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q4,2018-10-01,2018-12-31,,,,,1549000000.0,,-19000000.0,-1275000000.0,,675000000.0,,-539000000.0,694000000.0,99000000.0,,,,-539000000.0,694000000.0,99000000.0,235000000.0,,-560000000.0,-558000000.0,2000000.0,383000000.0,695000000.0,-1164000000.0,,-280000000.0,,-12030000000.0,,-884000000.0,-745000000.0,,13888000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-01 10:14:51+00:00,,,,3813000000.0,10000000.0,8000000.0,-5427000000.0,,4059000000.0,0.0,1333000000.0,-917000000.0,-38000000.0,,,,1333000000.0,-917000000.0,-38000000.0,386000000.0,,621000000.0,661000000.0,40000000.0,915000000.0,1914000000.0,-4850000000.0,,-858000000.0,,-41953000000.0,,-2788000000.0,-994000000.0,,45876000000.0,
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2018.0,Q3,2018-07-01,2018-09-30,,,,,1029000000.0,,-22000000.0,-202000000.0,,555000000.0,,-90000000.0,553000000.0,302000000.0,,,,-90000000.0,553000000.0,302000000.0,743000000.0,,-1259000000.0,-1220000000.0,39000000.0,695000000.0,815000000.0,-1521000000.0,,-283000000.0,,-14474000000.0,,-829000000.0,-348000000.0,,16548000000.0,
