company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,basicdilutedeps,basiceps,cashdividendspershare,dilutedeps,incometaxexpense,longtermdebtinterestexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,netinterestincome,netoccupancyequipmentexpense,netrealizedcapitalgains,otheradjustmentstonetincometocommon,othernoninterestincome,otheroperatingexpenses,otherservicechargeincome,otherspecialcharges,preferreddividends,premiumsearned,propertyliabilityinsuranceclaims,totalinterestexpense,totalnoninterestexpense,totalnoninterestincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2010.0,Q2TTM,2009-07-01,2010-06-30,,9442000000.0,-70.85,-70.85,,-70.85,560000000.0,12914000000.0,-9041000000.0,-7232000000.0,-1809000000.0,-9623000000.0,582000000.0,-12914000000.0,2385000000.0,17307000000.0,,7781000000.0,10453000000.0,3300000000.0,1412000000.0,,40689000000.0,40515000000.0,12914000000.0,63521000000.0,69077000000.0,-6672000000.0,56163000000.0,,135813034.0,135869594.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2010.0,Q1,2010-01-01,2010-03-31,2010-05-07 07:14:08+00:00,,,,,,-91000000.0,1734000000.0,2099000000.0,926000000.0,1173000000.0,1451000000.0,648000000.0,-1734000000.0,,4407000000.0,,-110000000.0,5055000000.0,1856000000.0,77000000.0,,10067000000.0,8519000000.0,1734000000.0,13651000000.0,16220000000.0,835000000.0,14486000000.0,,135658680.0,135724939.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2010.0,Q1TTM,2009-04-01,2010-03-31,,9442000000.0,-37.93,-37.93,,-37.93,-277000000.0,13505000000.0,-5081000000.0,-6679000000.0,1598000000.0,-5145000000.0,64000000.0,-13505000000.0,2385000000.0,20500000000.0,,7851000000.0,11523000000.0,4530000000.0,1610000000.0,,45809000000.0,47181000000.0,13505000000.0,72141000000.0,78690000000.0,-6956000000.0,65185000000.0,,135658680.0,135724939.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q4,2011-10-01,2011-12-31,,-506000000.0,11.01,11.01,,11.01,-18642000000.0,-530000000.0,22745000000.0,21673000000.0,1072000000.0,22622000000.0,123000000.0,530000000.0,2681000000.0,5458000000.0,,-935000000.0,15035000000.0,3937000000.0,2906000000.0,,9817000000.0,9228000000.0,-530000000.0,22560000000.0,18277000000.0,3031000000.0,18807000000.0,1873000000.0,1799385757.0,1799458497.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,FY,2011-01-01,2011-12-31,2014-02-20 16:11:04+00:00,5486000000.0,11.01,11.01,,11.01,-19764000000.0,2444000000.0,21330000000.0,18863000000.0,2467000000.0,20622000000.0,708000000.0,-2444000000.0,5401000000.0,15446000000.0,,4508000000.0,11738000000.0,6125000000.0,2982000000.0,,39026000000.0,37955000000.0,2444000000.0,63562000000.0,65105000000.0,-901000000.0,62661000000.0,1873000000.0,1799385757.0,1799458497.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q3,2011-07-01,2011-09-30,2011-11-03 16:24:52+00:00,2490000000.0,,,,,-634000000.0,945000000.0,-3945000000.0,-3724000000.0,-221000000.0,-4109000000.0,164000000.0,-945000000.0,2093000000.0,540000000.0,,1787000000.0,2077000000.0,560000000.0,2000000.0,,9829000000.0,9467000000.0,945000000.0,16129000000.0,12716000000.0,-4358000000.0,11771000000.0,,1899500628.0,1899500628.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q3YTD,2011-01-01,2011-09-30,,5992000000.0,-1.05,-1.05,,-1.05,-1122000000.0,2974000000.0,-1415000000.0,-2810000000.0,1395000000.0,-2000000000.0,585000000.0,-2974000000.0,2720000000.0,9988000000.0,,5443000000.0,-3297000000.0,2188000000.0,76000000.0,,29209000000.0,28727000000.0,2974000000.0,41002000000.0,46828000000.0,-3932000000.0,43854000000.0,,1899500628.0,1899500628.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q3TTM,2010-10-01,2011-09-30,,11813000000.0,6.14,6.14,,6.14,5182000000.0,3815000000.0,12777000000.0,8273000000.0,4504000000.0,11658000000.0,1119000000.0,-3815000000.0,2720000000.0,16148000000.0,,8492000000.0,-5822000000.0,780000000.0,-19261000000.0,,39173000000.0,44305000000.0,3815000000.0,40539000000.0,64593000000.0,13455000000.0,60778000000.0,,1899500628.0,1899500628.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q2,2011-04-01,2011-06-30,2011-08-04 16:14:08+00:00,1786000000.0,,,,,-288000000.0,968000000.0,2057000000.0,2094000000.0,-37000000.0,1840000000.0,217000000.0,-968000000.0,627000000.0,4530000000.0,,1816000000.0,2133000000.0,432000000.0,2000000.0,,9898000000.0,9196000000.0,968000000.0,13744000000.0,16676000000.0,1806000000.0,15708000000.0,,1836713069.0,1836771513.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q2YTD,2011-01-01,2011-06-30,,3502000000.0,1.15,1.15,,1.15,-488000000.0,2029000000.0,2530000000.0,914000000.0,1616000000.0,2109000000.0,421000000.0,-2029000000.0,627000000.0,9448000000.0,,3656000000.0,-5374000000.0,1628000000.0,74000000.0,,19380000000.0,19260000000.0,2029000000.0,24873000000.0,34112000000.0,426000000.0,32083000000.0,,1836713069.0,1836771513.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q2TTM,2010-07-01,2011-06-30,,9323000000.0,7.28,7.28,,7.28,6285000000.0,5028000000.0,14831000000.0,11950000000.0,2881000000.0,13372000000.0,1459000000.0,-5028000000.0,627000000.0,20330000000.0,,6546000000.0,-2718000000.0,1950000000.0,-19267000000.0,,41983000000.0,46013000000.0,5028000000.0,40762000000.0,70809000000.0,18235000000.0,65781000000.0,,1836713069.0,1836771513.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q1,2011-01-01,2011-03-31,2011-05-05 17:07:39+00:00,1716000000.0,,,,,-200000000.0,1061000000.0,473000000.0,-1180000000.0,1653000000.0,269000000.0,204000000.0,-1061000000.0,,4918000000.0,,1840000000.0,-723000000.0,1196000000.0,72000000.0,,9482000000.0,10064000000.0,1061000000.0,11129000000.0,17436000000.0,-1380000000.0,16375000000.0,,1557748353.0,1557748353.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2011.0,Q1TTM,2010-04-01,2011-03-31,,7537000000.0,5.7,5.7,,5.7,6884000000.0,6069000000.0,10659000000.0,11148000000.0,-489000000.0,8876000000.0,1783000000.0,-6069000000.0,,20729000000.0,,4660000000.0,1198000000.0,3922000000.0,-19467000000.0,,44734000000.0,47424000000.0,6069000000.0,43318000000.0,74045000000.0,18032000000.0,67976000000.0,,1557748353.0,1557748353.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q4,2012-10-01,2012-12-31,,1368000000.0,0.33,0.33,,0.33,-2031000000.0,-188000000.0,-3949000000.0,-3890000000.0,-59000000.0,-3958000000.0,9000000.0,188000000.0,2772000000.0,4401000000.0,,285000000.0,3978000000.0,4663000000.0,6757000000.0,,9597000000.0,10180000000.0,-188000000.0,25055000000.0,18946000000.0,-5921000000.0,19134000000.0,1685300000.0,1687197038.0,1687226641.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,FY,2012-01-01,2012-12-31,2015-02-20 17:07:30+00:00,5709000000.0,2.04,2.04,0.0,2.04,-808000000.0,2319000000.0,3700000000.0,3699000000.0,1000000.0,3438000000.0,262000000.0,-2319000000.0,4138000000.0,21430000000.0,,4504000000.0,13013000000.0,7091000000.0,6768000000.0,,38189000000.0,36376000000.0,2319000000.0,66004000000.0,71214000000.0,2891000000.0,68895000000.0,1685300000.0,1687197038.0,1687226641.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q3,2012-07-01,2012-09-30,2012-11-01 16:04:45+00:00,1522000000.0,,,,,735000000.0,988000000.0,1861000000.0,1860000000.0,1000000.0,1856000000.0,5000000.0,-988000000.0,720000000.0,5297000000.0,,1838000000.0,2641000000.0,1010000000.0,,,9503000000.0,9182000000.0,988000000.0,14065000000.0,17648000000.0,2595000000.0,16660000000.0,,1642472814.0,1642502251.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q3YTD,2012-01-01,2012-09-30,,4341000000.0,1.71,1.71,,1.71,1223000000.0,2507000000.0,7649000000.0,7589000000.0,60000000.0,7396000000.0,253000000.0,-2507000000.0,1366000000.0,17029000000.0,,4219000000.0,9035000000.0,2428000000.0,11000000.0,,28592000000.0,26196000000.0,2507000000.0,40949000000.0,52268000000.0,8812000000.0,49761000000.0,,1642472814.0,1642502251.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q3TTM,2011-10-01,2012-09-30,,3835000000.0,12.72,12.72,,12.72,-17419000000.0,1977000000.0,30394000000.0,29262000000.0,1132000000.0,30018000000.0,376000000.0,-1977000000.0,4047000000.0,22487000000.0,,3284000000.0,24070000000.0,6365000000.0,2917000000.0,,38409000000.0,35424000000.0,1977000000.0,63509000000.0,70545000000.0,11843000000.0,68568000000.0,,1642472814.0,1642502251.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q2,2012-04-01,2012-06-30,2012-08-02 16:02:34+00:00,1472000000.0,,,,,-593000000.0,954000000.0,2339000000.0,2344000000.0,-5000000.0,2332000000.0,7000000.0,-954000000.0,646000000.0,4878000000.0,,1797000000.0,3456000000.0,829000000.0,11000000.0,,9619000000.0,8833000000.0,954000000.0,14418000000.0,17123000000.0,1751000000.0,16169000000.0,,1756689067.0,1756714475.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q2YTD,2012-01-01,2012-06-30,,2819000000.0,1.71,1.71,,1.71,488000000.0,1519000000.0,5788000000.0,5729000000.0,59000000.0,5540000000.0,248000000.0,-1519000000.0,646000000.0,11732000000.0,,2381000000.0,6394000000.0,1418000000.0,11000000.0,,19089000000.0,17014000000.0,1519000000.0,26884000000.0,34620000000.0,6217000000.0,33101000000.0,,1756689067.0,1756714475.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q2TTM,2011-07-01,2012-06-30,,4803000000.0,13.69,13.69,,13.69,-18788000000.0,1934000000.0,24588000000.0,23678000000.0,910000000.0,24053000000.0,535000000.0,-1934000000.0,5420000000.0,17730000000.0,,3233000000.0,23506000000.0,5915000000.0,2919000000.0,,38735000000.0,35709000000.0,1934000000.0,65573000000.0,65613000000.0,4890000000.0,63679000000.0,,1756689067.0,1756714475.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q1TTM,2011-04-01,2012-03-31,,5117000000.0,12.56,12.56,,12.56,-18483000000.0,1948000000.0,24306000000.0,23428000000.0,878000000.0,23561000000.0,745000000.0,-1948000000.0,5401000000.0,17382000000.0,,3252000000.0,22025000000.0,5518000000.0,2910000000.0,,39014000000.0,36072000000.0,1948000000.0,64899000000.0,65166000000.0,4945000000.0,63218000000.0,1876000000.0,1875972970.0,1876002775.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2012.0,Q1,2012-01-01,2012-03-31,2013-05-02 16:12:01+00:00,1347000000.0,1.71,1.71,,1.71,1081000000.0,565000000.0,3449000000.0,3385000000.0,64000000.0,3208000000.0,241000000.0,-565000000.0,,6854000000.0,,584000000.0,2938000000.0,589000000.0,,,9470000000.0,8181000000.0,565000000.0,12466000000.0,17497000000.0,4466000000.0,16932000000.0,1876000000.0,1875972970.0,1876002775.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q4,2013-10-01,2013-12-31,,1298000000.0,1.35,1.35,0.2,1.34,237000000.0,514000000.0,1973000000.0,1973000000.0,,1978000000.0,-5000000.0,-514000000.0,4549000000.0,4025000000.0,,3182000000.0,4029000000.0,4063000000.0,321000000.0,,9575000000.0,8248000000.0,514000000.0,18283000000.0,20845000000.0,2210000000.0,20331000000.0,1474800000.0,1474171690.0,1481206797.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,FY,2013-01-01,2013-12-31,2015-02-20 17:07:30+00:00,5157000000.0,6.16,6.16,0.2,6.13,360000000.0,2142000000.0,9092000000.0,9008000000.0,84000000.0,9085000000.0,7000000.0,-2142000000.0,4549000000.0,17749000000.0,,4420000000.0,13564000000.0,9206000000.0,699000000.0,,37499000000.0,33395000000.0,2142000000.0,57364000000.0,68874000000.0,9368000000.0,66732000000.0,1474800000.0,1474171690.0,1481206797.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3,2013-07-01,2013-09-30,2013-10-31 16:05:25+00:00,1220000000.0,1.47,1.47,,1.46,-993000000.0,516000000.0,2130000000.0,2172000000.0,-42000000.0,2170000000.0,-40000000.0,-516000000.0,,3825000000.0,,,3409000000.0,1649000000.0,,,9352000000.0,8340000000.0,516000000.0,12969000000.0,14826000000.0,1179000000.0,14310000000.0,1476200000.0,1475053126.0,1485322858.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3YTD,2013-01-01,2013-09-30,,3859000000.0,4.81,4.81,,4.79,123000000.0,1628000000.0,7119000000.0,7035000000.0,84000000.0,7107000000.0,12000000.0,-1628000000.0,,13724000000.0,,1238000000.0,9535000000.0,5143000000.0,378000000.0,,27924000000.0,25147000000.0,1628000000.0,39081000000.0,48029000000.0,7158000000.0,46401000000.0,1476200000.0,1475053126.0,1485322858.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q3TTM,2012-10-01,2013-09-30,,5227000000.0,5.14,5.14,,5.12,-1908000000.0,1440000000.0,3170000000.0,3145000000.0,25000000.0,3149000000.0,21000000.0,-1440000000.0,2772000000.0,18125000000.0,,1523000000.0,13513000000.0,9806000000.0,7135000000.0,,37521000000.0,35327000000.0,1440000000.0,64136000000.0,66975000000.0,1237000000.0,65535000000.0,1476200000.0,1475053126.0,1485322858.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2,2013-04-01,2013-06-30,2013-08-05 16:15:50+00:00,1353000000.0,1.85,1.85,,1.84,422000000.0,535000000.0,2758000000.0,2725000000.0,33000000.0,2731000000.0,27000000.0,-535000000.0,,5435000000.0,,623000000.0,3180000000.0,2057000000.0,38000000.0,,9200000000.0,9062000000.0,535000000.0,13633000000.0,17315000000.0,3147000000.0,16780000000.0,1476200000.0,1476512720.0,1482246618.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2YTD,2013-01-01,2013-06-30,,2639000000.0,3.34,3.34,,3.33,1116000000.0,1112000000.0,4989000000.0,4863000000.0,126000000.0,4937000000.0,52000000.0,-1112000000.0,,9899000000.0,,1238000000.0,6288000000.0,3494000000.0,378000000.0,,18572000000.0,16807000000.0,1112000000.0,26112000000.0,33203000000.0,5979000000.0,32091000000.0,1476200000.0,1476512720.0,1482246618.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q2TTM,2012-07-01,2013-06-30,,5529000000.0,3.67,3.67,,3.66,-180000000.0,1912000000.0,2901000000.0,2833000000.0,68000000.0,2835000000.0,66000000.0,-1912000000.0,3492000000.0,19597000000.0,,3361000000.0,12907000000.0,9167000000.0,7135000000.0,,37672000000.0,36169000000.0,1912000000.0,65232000000.0,69797000000.0,2653000000.0,67885000000.0,1476200000.0,1476512720.0,1482246618.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q1TTM,2012-04-01,2013-03-31,,5648000000.0,1.82,1.82,,1.82,-1195000000.0,2331000000.0,2482000000.0,2452000000.0,30000000.0,2436000000.0,46000000.0,-2331000000.0,4138000000.0,19040000000.0,,4535000000.0,13183000000.0,7939000000.0,7108000000.0,,38091000000.0,35940000000.0,2331000000.0,66017000000.0,69605000000.0,1257000000.0,67274000000.0,1480500000.0,1476471097.0,1476678931.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2013.0,Q1,2013-01-01,2013-03-31,2013-05-02 16:12:01+00:00,1286000000.0,1.49,1.49,,1.49,694000000.0,577000000.0,2231000000.0,2138000000.0,93000000.0,2206000000.0,25000000.0,-577000000.0,,4464000000.0,,615000000.0,3108000000.0,1437000000.0,340000000.0,,9372000000.0,7745000000.0,577000000.0,12479000000.0,15888000000.0,2832000000.0,15311000000.0,1480500000.0,1476471097.0,1476678931.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,FY,2014-01-01,2014-12-31,2017-02-23 16:09:53+00:00,5330000000.0,5.27,5.27,0.5,5.2,2927000000.0,1718000000.0,7524000000.0,7574000000.0,-50000000.0,7529000000.0,-5000000.0,-1718000000.0,1585000000.0,16818000000.0,,1602000000.0,13138000000.0,8732000000.0,85000000.0,,37254000000.0,32049000000.0,1718000000.0,52187000000.0,64406000000.0,10501000000.0,62688000000.0,1428700000.0,1427959799.0,1447553652.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q4,2014-10-01,2014-12-31,,1341000000.0,0.5,0.5,0.13,0.49,19000000.0,346000000.0,675000000.0,710000000.0,-35000000.0,655000000.0,20000000.0,-346000000.0,,4225000000.0,,,3300000000.0,1991000000.0,1267000000.0,,9245000000.0,8478000000.0,346000000.0,14386000000.0,15461000000.0,729000000.0,15115000000.0,1428700000.0,1427959799.0,1447553652.0
American International Group Inc,AIG,ODVCVCQG2BP6VHV36M30,5272,2014.0,Q3YTD,2014-01-01,2014-09-30,,3989000000.0,4.77,4.77,0.38,4.71,2908000000.0,1372000000.0,6849000000.0,6864000000.0,-15000000.0,6874000000.0,-25000000.0,-1372000000.0,1585000000.0,12593000000.0,,1602000000.0,9838000000.0,6741000000.0,-1182000000.0,,28009000000.0,23571000000.0,1372000000.0,37801000000.0,48945000000.0,9772000000.0,47573000000.0,1423400000.0,1419239774.0,1442067842.0
