company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,accountspayable,accountsreceivable,accruedexpenses,accumulateddepreciation,aoci,cashandequivalents,commitmentsandcontingencies,commonequity,currentdeferredrevenue,currentdeferredtaxassets,currentdeferredtaxliabilities,dividendspayable,goodwill,grossppe,intangibleassets,longtermdebt,netinventory,netppe,noncurrentdeferredrevenue,noncurrentdeferredtaxliabilities,noncurrentemployeebenefitliabilities,notereceivable,othercurrentassets,othercurrentliabilities,othercurrentnonoperatingassets,othernoncurrentassets,othernoncurrentliabilities,prepaidexpenses,retainedearnings,shorttermdebt,shortterminvestments,totalassets,totalcommonequity,totalcurrentassets,totalcurrentliabilities,totalequity,totalequityandnoncontrollinginterests,totalliabilities,totalliabilitiesandequity,totalnoncurrentassets,totalnoncurrentliabilities
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q2,,2011-06-30,2011-08-08 10:35:19+00:00,109000000.0,255000000.0,1754000000.0,,-1385000000.0,1338000000.0,0.0,8549000000.0,24000000.0,950000000.0,,,8011000000.0,,2666000000.0,3218000000.0,909000000.0,1025000000.0,,656000000.0,1590000000.0,34000000.0,,1269000000.0,0.0,509000000.0,270000000.0,308000000.0,-513000000.0,464000000.0,,16005000000.0,6651000000.0,3794000000.0,3620000000.0,6651000000.0,6651000000.0,9354000000.0,16005000000.0,11186000000.0,5734000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q1,,2011-03-31,2011-04-29 15:36:37+00:00,101000000.0,237000000.0,3164000000.0,,-1441000000.0,2999000000.0,,8537000000.0,36000000.0,947000000.0,,,8011000000.0,,2672000000.0,3691000000.0,1006000000.0,1011000000.0,,575000000.0,1659000000.0,38000000.0,,1253000000.0,0.0,592000000.0,258000000.0,215000000.0,-505000000.0,400000000.0,,17728000000.0,6591000000.0,5442000000.0,4954000000.0,6591000000.0,6591000000.0,11137000000.0,17728000000.0,11275000000.0,6183000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,FY,,2012-12-31,2014-02-11 09:56:42+00:00,188000000.0,164000000.0,2489000000.0,1618000000.0,-311000000.0,2502000000.0,0.0,7275000000.0,42000000.0,908000000.0,,,8011000000.0,2655000000.0,2455000000.0,5035000000.0,984000000.0,1037000000.0,,461000000.0,1821000000.0,35000000.0,,990000000.0,,242000000.0,214000000.0,219000000.0,-1707000000.0,60000000.0,,16557000000.0,5257000000.0,4812000000.0,3769000000.0,5257000000.0,5257000000.0,11300000000.0,16557000000.0,10708000000.0,7531000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q3,,2012-09-30,2012-10-23 10:48:12+00:00,147000000.0,207000000.0,2282000000.0,,-256000000.0,1243000000.0,0.0,7504000000.0,10000000.0,921000000.0,,,8011000000.0,,2588000000.0,2502000000.0,924000000.0,1038000000.0,,678000000.0,1504000000.0,,,979000000.0,,238000000.0,226000000.0,224000000.0,-1517000000.0,1335000000.0,,15394000000.0,5731000000.0,3519000000.0,4753000000.0,5731000000.0,5731000000.0,9663000000.0,15394000000.0,10837000000.0,4910000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q2,,2012-06-30,2012-07-25 09:52:06+00:00,124000000.0,209000000.0,1720000000.0,,-300000000.0,1005000000.0,0.0,7796000000.0,17000000.0,930000000.0,,,8010000000.0,,2591000000.0,2569000000.0,917000000.0,1053000000.0,,641000000.0,1595000000.0,,,1076000000.0,,233000000.0,227000000.0,286000000.0,-1605000000.0,1374000000.0,,15234000000.0,5891000000.0,3347000000.0,4311000000.0,5891000000.0,5891000000.0,9343000000.0,15234000000.0,10834000000.0,5032000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q1,,2012-03-31,2012-04-26 08:49:29+00:00,151000000.0,185000000.0,3095000000.0,,-296000000.0,2396000000.0,,8037000000.0,29000000.0,939000000.0,,,8010000000.0,,2598000000.0,3200000000.0,972000000.0,1063000000.0,,586000000.0,1658000000.0,,,1172000000.0,,267000000.0,300000000.0,242000000.0,-1713000000.0,453000000.0,,16672000000.0,6028000000.0,4734000000.0,4900000000.0,6028000000.0,6028000000.0,10644000000.0,16672000000.0,10875000000.0,5744000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,FY,,2013-12-31,2015-02-10 09:55:43+00:00,185000000.0,178000000.0,1727000000.0,1579000000.0,-56000000.0,1500000000.0,0.0,6571000000.0,48000000.0,606000000.0,,,8011000000.0,2653000000.0,2417000000.0,5099000000.0,1127000000.0,1074000000.0,,658000000.0,1221000000.0,37000000.0,,1116000000.0,,245000000.0,181000000.0,207000000.0,-1348000000.0,,,15402000000.0,5167000000.0,3655000000.0,3076000000.0,5167000000.0,5167000000.0,10235000000.0,15402000000.0,10673000000.0,7159000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q3,,2013-09-30,2013-10-22 10:08:41+00:00,127000000.0,150000000.0,1602000000.0,,-329000000.0,2694000000.0,0.0,6707000000.0,16000000.0,684000000.0,,,8011000000.0,,2451000000.0,5103000000.0,1085000000.0,1049000000.0,,485000000.0,1714000000.0,36000000.0,,1106000000.0,,242000000.0,200000000.0,190000000.0,-1298000000.0,1159000000.0,,16592000000.0,5080000000.0,4839000000.0,4010000000.0,5080000000.0,5080000000.0,11512000000.0,16592000000.0,10704000000.0,7502000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q2,,2013-06-30,2013-07-24 09:55:03+00:00,150000000.0,174000000.0,1103000000.0,,-334000000.0,1664000000.0,0.0,6841000000.0,26000000.0,750000000.0,,,8010000000.0,,2452000000.0,5022000000.0,1026000000.0,1027000000.0,,470000000.0,1785000000.0,34000000.0,,1114000000.0,,219000000.0,206000000.0,176000000.0,-1411000000.0,560000000.0,,15532000000.0,5096000000.0,3824000000.0,2953000000.0,5096000000.0,5096000000.0,10436000000.0,15532000000.0,10681000000.0,7483000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q1,,2013-03-31,2013-04-23 10:03:26+00:00,137000000.0,168000000.0,2757000000.0,,-329000000.0,2778000000.0,0.0,6972000000.0,32000000.0,826000000.0,,,8011000000.0,,2454000000.0,5028000000.0,1046000000.0,1034000000.0,,482000000.0,1798000000.0,35000000.0,,1159000000.0,,250000000.0,207000000.0,176000000.0,-1525000000.0,60000000.0,,16778000000.0,5118000000.0,5029000000.0,4145000000.0,5118000000.0,5118000000.0,11660000000.0,16778000000.0,10715000000.0,7515000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,FY,,2014-12-31,2016-02-11 10:07:06+00:00,143000000.0,169000000.0,1819000000.0,1627000000.0,-364000000.0,966000000.0,0.0,6200000000.0,32000000.0,703000000.0,,356000000.0,8016000000.0,2830000000.0,2421000000.0,4633000000.0,1281000000.0,1203000000.0,,383000000.0,1997000000.0,,204000000.0,744000000.0,,233000000.0,117000000.0,,-1314000000.0,450000000.0,,15196000000.0,4522000000.0,3323000000.0,3544000000.0,4522000000.0,4522000000.0,10674000000.0,15196000000.0,10670000000.0,7130000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q3,,2014-09-30,2014-10-21 10:03:26+00:00,130000000.0,152000000.0,1703000000.0,,-82000000.0,1289000000.0,0.0,6178000000.0,8000000.0,674000000.0,,,8017000000.0,,2424000000.0,5087000000.0,1108000000.0,1198000000.0,,715000000.0,1134000000.0,1000000.0,,1045000000.0,,237000000.0,117000000.0,232000000.0,-1103000000.0,400000000.0,,15332000000.0,4993000000.0,3456000000.0,3286000000.0,4993000000.0,4993000000.0,10339000000.0,15332000000.0,10678000000.0,7053000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q2,,2014-06-30,2014-07-29 10:29:25+00:00,138000000.0,175000000.0,1248000000.0,,-55000000.0,1313000000.0,0.0,6162000000.0,17000000.0,637000000.0,,,8018000000.0,,2412000000.0,5091000000.0,1059000000.0,1177000000.0,,710000000.0,1158000000.0,1000000.0,,1120000000.0,,236000000.0,124000000.0,273000000.0,-1212000000.0,800000000.0,,15301000000.0,4895000000.0,3458000000.0,3323000000.0,4895000000.0,4895000000.0,10406000000.0,15301000000.0,10666000000.0,7083000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q1,,2014-03-31,2014-04-23 10:00:11+00:00,180000000.0,161000000.0,2187000000.0,,-60000000.0,1826000000.0,0.0,6420000000.0,30000000.0,634000000.0,,,8018000000.0,,2415000000.0,5095000000.0,1117000000.0,1131000000.0,,682000000.0,1199000000.0,37000000.0,,1283000000.0,,230000000.0,130000000.0,230000000.0,-1347000000.0,,,15799000000.0,5013000000.0,4005000000.0,3680000000.0,5013000000.0,5013000000.0,10786000000.0,15799000000.0,10663000000.0,7106000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,FY,,2015-12-31,2017-02-09 08:20:36+00:00,188000000.0,141000000.0,2816000000.0,1643000000.0,-338000000.0,2567000000.0,0.0,18402000000.0,33000000.0,,,514000000.0,15993000000.0,2898000000.0,29467000000.0,16849000000.0,1734000000.0,1255000000.0,,9204000000.0,2265000000.0,,564000000.0,1234000000.0,,230000000.0,239000000.0,,188000000.0,506000000.0,149000000.0,52100000000.0,18252000000.0,5155000000.0,5291000000.0,18252000000.0,18252000000.0,33848000000.0,52100000000.0,45690000000.0,28557000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q3,,2015-09-30,2015-10-27 10:03:59+00:00,148000000.0,135000000.0,2687000000.0,,-412000000.0,2920000000.0,0.0,18464000000.0,9000000.0,1051000000.0,,515000000.0,16223000000.0,,29473000000.0,16972000000.0,1596000000.0,1218000000.0,,10224000000.0,2212000000.0,,456000000.0,1361000000.0,,437000000.0,211000000.0,,425000000.0,958000000.0,265000000.0,53774000000.0,18477000000.0,6423000000.0,5678000000.0,18477000000.0,18477000000.0,35297000000.0,53774000000.0,46133000000.0,29619000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q2,,2015-06-30,2015-08-06 13:09:16+00:00,185000000.0,194000000.0,1982000000.0,,-406000000.0,4013000000.0,0.0,18447000000.0,15000000.0,935000000.0,2125000000.0,356000000.0,17019000000.0,,28301000000.0,17550000000.0,1677000000.0,1298000000.0,,9813000000.0,2239000000.0,,285000000.0,1329000000.0,,489000000.0,188000000.0,,285000000.0,450000000.0,347000000.0,54558000000.0,18326000000.0,7451000000.0,6442000000.0,18326000000.0,18326000000.0,36232000000.0,54558000000.0,45809000000.0,29790000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2015.0,Q1,,2015-03-31,2015-04-20 15:36:46+00:00,127000000.0,186000000.0,2216000000.0,,-397000000.0,1615000000.0,0.0,6200000000.0,23000000.0,704000000.0,,356000000.0,8015000000.0,,2418000000.0,4629000000.0,1268000000.0,1202000000.0,,397000000.0,1973000000.0,,216000000.0,1053000000.0,,226000000.0,107000000.0,,-1284000000.0,450000000.0,,15850000000.0,4519000000.0,3989000000.0,4225000000.0,4519000000.0,4519000000.0,11331000000.0,15850000000.0,10659000000.0,7106000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,FY,,2016-12-31,2017-08-01 16:41:08+00:00,228000000.0,189000000.0,2498000000.0,,-314000000.0,2051000000.0,0.0,18285000000.0,66000000.0,,,656000000.0,15992000000.0,,29444000000.0,12664000000.0,1645000000.0,1348000000.0,39000000.0,9607000000.0,1869000000.0,,353000000.0,1036000000.0,,73000000.0,220000000.0,,3740000000.0,501000000.0,,51095000000.0,21711000000.0,4238000000.0,4985000000.0,21711000000.0,21711000000.0,29384000000.0,51095000000.0,45509000000.0,24399000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q3,,2016-09-30,2016-10-19 10:14:09+00:00,203000000.0,169000000.0,2359000000.0,,-274000000.0,1898000000.0,0.0,18270000000.0,54000000.0,979000000.0,279000000.0,657000000.0,15993000000.0,,29449000000.0,12677000000.0,1604000000.0,1310000000.0,47000000.0,10440000000.0,1793000000.0,,251000000.0,1015000000.0,,78000000.0,222000000.0,,3548000000.0,502000000.0,61000000.0,51792000000.0,21544000000.0,4962000000.0,5069000000.0,21544000000.0,21544000000.0,30248000000.0,51792000000.0,45520000000.0,25179000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q2,,2016-06-30,2016-07-26 10:28:09+00:00,193000000.0,135000000.0,1696000000.0,,-274000000.0,1918000000.0,0.0,18329000000.0,16000000.0,1018000000.0,628000000.0,599000000.0,15993000000.0,,29455000000.0,13192000000.0,1541000000.0,1295000000.0,,10366000000.0,1813000000.0,,267000000.0,1145000000.0,,124000000.0,223000000.0,,3345000000.0,501000000.0,26000000.0,51772000000.0,21400000000.0,4905000000.0,4778000000.0,21400000000.0,21400000000.0,30372000000.0,51772000000.0,45572000000.0,25594000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2016.0,Q1,,2016-03-31,2016-04-26 10:07:34+00:00,140000000.0,141000000.0,3446000000.0,,-312000000.0,4441000000.0,0.0,18324000000.0,25000000.0,992000000.0,1860000000.0,599000000.0,15993000000.0,,29461000000.0,13213000000.0,1658000000.0,1269000000.0,,10285000000.0,1917000000.0,,283000000.0,1031000000.0,,156000000.0,226000000.0,,3151000000.0,503000000.0,14000000.0,54408000000.0,21163000000.0,7529000000.0,7604000000.0,21163000000.0,21163000000.0,33245000000.0,54408000000.0,45610000000.0,25641000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q2,,2017-06-30,2017-08-01 16:41:08+00:00,193000000.0,135000000.0,1833000000.0,,-291000000.0,1758000000.0,0.0,18197000000.0,106000000.0,,,727000000.0,15992000000.0,,29432000000.0,11390000000.0,1448000000.0,1338000000.0,19000000.0,9614000000.0,1768000000.0,,295000000.0,935000000.0,,65000000.0,244000000.0,,3980000000.0,1748000000.0,,50463000000.0,21886000000.0,3636000000.0,5542000000.0,21886000000.0,21886000000.0,28577000000.0,50463000000.0,45489000000.0,23035000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2017.0,Q1,,2017-03-31,2017-05-03 07:43:01+00:00,179000000.0,107000000.0,3232000000.0,,-315000000.0,3154000000.0,0.0,18231000000.0,122000000.0,,,728000000.0,15992000000.0,,29438000000.0,12651000000.0,1592000000.0,1355000000.0,29000000.0,9627000000.0,1832000000.0,,250000000.0,1129000000.0,,71000000.0,223000000.0,,3790000000.0,501000000.0,,51959000000.0,21706000000.0,5103000000.0,5891000000.0,21706000000.0,21706000000.0,30253000000.0,51959000000.0,45501000000.0,24362000000.0
