company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2009.0,Q3YTD,2009-01-01,2009-09-30,2010-10-28 10:15:15+00:00,,584000000.0,149000000.0,109000000.0,24000000.0,9000000.0,-469000000.0,,,-946000000.0,-17000000.0,889000000.0,-946000000.0,-17000000.0,889000000.0,-65000000.0,747000000.0,747000000.0,,502000000.0,,30000000.0,,-743000000.0,,-75000000.0,-203000000.0,,4000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2009.0,Q2YTD,2009-01-01,2009-06-30,2010-07-30 10:23:26+00:00,,437000000.0,127000000.0,74000000.0,24000000.0,2000000.0,-94000000.0,,,-698000000.0,7000000.0,291000000.0,-698000000.0,7000000.0,291000000.0,-398000000.0,385000000.0,385000000.0,,-74000000.0,,28000000.0,,-495000000.0,,-48000000.0,-203000000.0,,3000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2009.0,Q2TTM,2008-07-01,2009-06-30,,,866000000.0,257000000.0,146000000.0,24000000.0,-22000000.0,-344000000.0,,2000000.0,-1287000000.0,-54000000.0,1907000000.0,-1287000000.0,-54000000.0,1907000000.0,544000000.0,854000000.0,854000000.0,,1251000000.0,-2000000.0,-4000000.0,,-992000000.0,-56000000.0,-91000000.0,-203000000.0,-92000000.0,65000000.0,8000000.0
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2009.0,Q2,2009-04-01,2009-06-30,,,427000000.0,104000000.0,36000000.0,24000000.0,10000000.0,122000000.0,,,-446000000.0,19000000.0,-572000000.0,-446000000.0,19000000.0,-572000000.0,-989000000.0,377000000.0,377000000.0,,-1107000000.0,,15000000.0,,-247000000.0,,-21000000.0,-199000000.0,,1000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2009.0,Q1,2009-01-01,2009-03-31,2010-04-29 08:31:58+00:00,,10000000.0,23000000.0,38000000.0,,-8000000.0,-216000000.0,,,-252000000.0,-12000000.0,863000000.0,-252000000.0,-12000000.0,863000000.0,591000000.0,8000000.0,8000000.0,,1033000000.0,,13000000.0,,-248000000.0,,-27000000.0,-4000000.0,,2000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q4,2010-10-01,2010-12-31,,,135000000.0,96000000.0,36000000.0,,-5000000.0,-267000000.0,,3000000.0,-262000000.0,-56000000.0,247000000.0,-262000000.0,-56000000.0,247000000.0,-57000000.0,317000000.0,317000000.0,,161000000.0,2000000.0,3000000.0,19000000.0,-262000000.0,,-59000000.0,,-5000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,FY,2010-01-01,2010-12-31,2013-02-12 10:04:35+00:00,,573000000.0,231000000.0,151000000.0,28000000.0,-11000000.0,-198000000.0,,3000000.0,-1349000000.0,-126000000.0,1265000000.0,-1349000000.0,-126000000.0,1265000000.0,-528000000.0,1121000000.0,1337000000.0,-216000000.0,-25000000.0,2000000.0,20000000.0,-307000000.0,-1049000000.0,,-174000000.0,-300000000.0,-5000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q3TTM,2009-10-01,2010-09-30,,-43000000.0,563000000.0,231000000.0,150000000.0,28000000.0,-9000000.0,51000000.0,,4000000.0,-1333000000.0,-176000000.0,1583000000.0,-1333000000.0,-176000000.0,1583000000.0,-261000000.0,1012000000.0,1228000000.0,-216000000.0,154000000.0,,-1000000.0,-326000000.0,-1035000000.0,,-181000000.0,-297000000.0,-5000000.0,21000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q3,2010-07-01,2010-09-30,,,98000000.0,20000000.0,41000000.0,,15000000.0,162000000.0,,,-563000000.0,-36000000.0,1193000000.0,-563000000.0,-36000000.0,1193000000.0,631000000.0,381000000.0,381000000.0,,609000000.0,,2000000.0,22000000.0,-263000000.0,,-38000000.0,-300000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q3YTD,2010-01-01,2010-09-30,2011-10-28 13:00:53+00:00,,438000000.0,135000000.0,115000000.0,28000000.0,-6000000.0,69000000.0,,,-1087000000.0,-70000000.0,1018000000.0,-1087000000.0,-70000000.0,1018000000.0,-471000000.0,804000000.0,1020000000.0,-216000000.0,-186000000.0,,17000000.0,-326000000.0,-787000000.0,,-115000000.0,-300000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q2TTM,2009-07-01,2010-06-30,,-43000000.0,612000000.0,233000000.0,144000000.0,28000000.0,-17000000.0,-486000000.0,,4000000.0,-1018000000.0,-164000000.0,988000000.0,-1018000000.0,-164000000.0,988000000.0,-559000000.0,993000000.0,1209000000.0,-216000000.0,121000000.0,,-1000000.0,-348000000.0,-1020000000.0,,-170000000.0,3000000.0,-5000000.0,22000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q2,2010-04-01,2010-06-30,,,300000000.0,94000000.0,39000000.0,28000000.0,-14000000.0,-12000000.0,,,-259000000.0,-15000000.0,-1015000000.0,-259000000.0,-15000000.0,-1015000000.0,-1651000000.0,341000000.0,341000000.0,,-1383000000.0,,2000000.0,-348000000.0,-262000000.0,,-45000000.0,3000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q2YTD,2010-01-01,2010-06-30,2011-08-08 10:35:19+00:00,,340000000.0,115000000.0,74000000.0,28000000.0,-21000000.0,-93000000.0,,,-524000000.0,-34000000.0,-175000000.0,-524000000.0,-34000000.0,-175000000.0,-1102000000.0,423000000.0,639000000.0,-216000000.0,-795000000.0,,15000000.0,-348000000.0,-524000000.0,,-77000000.0,,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q1TTM,2009-04-01,2010-03-31,,-43000000.0,739000000.0,243000000.0,141000000.0,24000000.0,7000000.0,-352000000.0,,4000000.0,-1205000000.0,-130000000.0,1431000000.0,-1205000000.0,-130000000.0,1431000000.0,103000000.0,1029000000.0,1245000000.0,-216000000.0,397000000.0,,12000000.0,,-1005000000.0,,-146000000.0,-199000000.0,-5000000.0,23000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2010.0,Q1,2010-01-01,2010-03-31,2011-04-29 15:36:37+00:00,,40000000.0,21000000.0,35000000.0,,-7000000.0,-81000000.0,,,-265000000.0,-19000000.0,840000000.0,-265000000.0,-19000000.0,840000000.0,549000000.0,82000000.0,298000000.0,-216000000.0,588000000.0,,13000000.0,,-262000000.0,,-32000000.0,-3000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q4,2011-10-01,2011-12-31,,,169000000.0,118000000.0,34000000.0,,-3000000.0,76000000.0,,,-585000000.0,-45000000.0,579000000.0,-585000000.0,-45000000.0,579000000.0,-54000000.0,304000000.0,304000000.0,,165000000.0,,3000000.0,,-309000000.0,,-48000000.0,,-276000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,FY,2011-01-01,2011-12-31,2014-02-11 09:56:42+00:00,,694000000.0,232000000.0,138000000.0,234000000.0,-5000000.0,-44000000.0,,,-1714000000.0,60000000.0,1420000000.0,-1714000000.0,60000000.0,1420000000.0,-239000000.0,1406000000.0,1406000000.0,,-80000000.0,187000000.0,16000000.0,,-1212000000.0,,-190000000.0,-407000000.0,-282000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q3TTM,2010-10-01,2011-09-30,,,660000000.0,210000000.0,140000000.0,234000000.0,-7000000.0,-387000000.0,,3000000.0,-1391000000.0,49000000.0,1088000000.0,-1391000000.0,49000000.0,1088000000.0,-242000000.0,1419000000.0,1419000000.0,,-84000000.0,189000000.0,16000000.0,19000000.0,-1165000000.0,,-201000000.0,-407000000.0,-11000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q3,2011-07-01,2011-09-30,,,147000000.0,9000000.0,32000000.0,,-14000000.0,-156000000.0,,,-129000000.0,-42000000.0,857000000.0,-129000000.0,-42000000.0,857000000.0,672000000.0,394000000.0,394000000.0,,587000000.0,187000000.0,8000000.0,,-309000000.0,,-50000000.0,-7000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-10-23 10:48:12+00:00,,525000000.0,114000000.0,104000000.0,234000000.0,-2000000.0,-120000000.0,,,-1129000000.0,105000000.0,841000000.0,-1129000000.0,105000000.0,841000000.0,-185000000.0,1102000000.0,1102000000.0,,-245000000.0,187000000.0,13000000.0,,-903000000.0,,-142000000.0,-407000000.0,-6000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q2TTM,2010-07-01,2011-06-30,,,611000000.0,221000000.0,149000000.0,234000000.0,22000000.0,-69000000.0,,3000000.0,-1825000000.0,55000000.0,1424000000.0,-1825000000.0,55000000.0,1424000000.0,-283000000.0,1406000000.0,1406000000.0,,-62000000.0,2000000.0,10000000.0,41000000.0,-1119000000.0,,-189000000.0,-700000000.0,-11000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q2,2011-04-01,2011-06-30,,,355000000.0,95000000.0,35000000.0,32000000.0,4000000.0,104000000.0,,,-709000000.0,-12000000.0,-944000000.0,-709000000.0,-12000000.0,-944000000.0,-1661000000.0,327000000.0,327000000.0,,-1410000000.0,,4000000.0,,-309000000.0,,-48000000.0,-400000000.0,,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-07-25 09:52:06+00:00,,378000000.0,105000000.0,72000000.0,234000000.0,12000000.0,36000000.0,,,-1000000000.0,147000000.0,-16000000.0,-1000000000.0,147000000.0,-16000000.0,-857000000.0,708000000.0,708000000.0,,-832000000.0,,5000000.0,,-594000000.0,,-92000000.0,-400000000.0,-6000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q1TTM,2010-04-01,2011-03-31,,,556000000.0,220000000.0,153000000.0,230000000.0,4000000.0,-185000000.0,,3000000.0,-1375000000.0,52000000.0,1353000000.0,-1375000000.0,52000000.0,1353000000.0,-273000000.0,1420000000.0,1420000000.0,,-35000000.0,2000000.0,8000000.0,-307000000.0,-1072000000.0,,-186000000.0,-297000000.0,-11000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2011.0,Q1,2011-01-01,2011-03-31,2012-04-26 08:49:29+00:00,,23000000.0,10000000.0,37000000.0,202000000.0,8000000.0,-68000000.0,,,-291000000.0,159000000.0,928000000.0,-291000000.0,159000000.0,928000000.0,804000000.0,381000000.0,381000000.0,,578000000.0,,1000000.0,,-285000000.0,,-44000000.0,,-6000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q4,2012-10-01,2012-12-31,,,203000000.0,104000000.0,32000000.0,,5000000.0,88000000.0,,2539000000.0,627000000.0,-28000000.0,655000000.0,627000000.0,-28000000.0,655000000.0,1259000000.0,139000000.0,139000000.0,,396000000.0,-17000000.0,-1000000.0,,-330000000.0,,-27000000.0,-1315000000.0,-250000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,FY,2012-01-01,2012-12-31,2015-02-10 09:55:43+00:00,,785000000.0,249000000.0,131000000.0,30000000.0,3000000.0,-94000000.0,,3289000000.0,-971000000.0,-54000000.0,1568000000.0,-971000000.0,-54000000.0,1568000000.0,546000000.0,1272000000.0,1272000000.0,,259000000.0,16000000.0,4000000.0,,-1307000000.0,,-88000000.0,-1868000000.0,-1101000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q3TTM,2011-10-01,2012-09-30,,,751000000.0,263000000.0,133000000.0,30000000.0,-5000000.0,-106000000.0,,750000000.0,-2183000000.0,-71000000.0,1492000000.0,-2183000000.0,-71000000.0,1492000000.0,-767000000.0,1437000000.0,1437000000.0,,28000000.0,33000000.0,8000000.0,,-1286000000.0,,-109000000.0,-553000000.0,-1127000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q3,2012-07-01,2012-09-30,,,163000000.0,14000000.0,33000000.0,,3000000.0,-32000000.0,,,-733000000.0,-9000000.0,977000000.0,-733000000.0,-9000000.0,977000000.0,238000000.0,420000000.0,420000000.0,,556000000.0,,2000000.0,,-334000000.0,,-11000000.0,-99000000.0,-300000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-10-22 10:08:41+00:00,,582000000.0,145000000.0,99000000.0,30000000.0,-2000000.0,-182000000.0,,750000000.0,-1598000000.0,-26000000.0,913000000.0,-1598000000.0,-26000000.0,913000000.0,-713000000.0,1133000000.0,1133000000.0,,-137000000.0,33000000.0,5000000.0,,-977000000.0,,-61000000.0,-553000000.0,-851000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q2TTM,2011-07-01,2012-06-30,,,735000000.0,258000000.0,132000000.0,30000000.0,-22000000.0,-230000000.0,,750000000.0,-1579000000.0,-104000000.0,1372000000.0,-1579000000.0,-104000000.0,1372000000.0,-333000000.0,1411000000.0,1411000000.0,,59000000.0,220000000.0,14000000.0,,-1261000000.0,,-148000000.0,-461000000.0,-827000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q2,2012-04-01,2012-06-30,,,375000000.0,121000000.0,34000000.0,30000000.0,-11000000.0,-205000000.0,,750000000.0,-272000000.0,9000000.0,-1117000000.0,-272000000.0,9000000.0,-1117000000.0,-1391000000.0,443000000.0,443000000.0,,-1389000000.0,,2000000.0,,-320000000.0,,-23000000.0,-451000000.0,-251000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-07-24 09:55:03+00:00,,419000000.0,131000000.0,66000000.0,30000000.0,-5000000.0,-150000000.0,,750000000.0,-865000000.0,-17000000.0,-64000000.0,-865000000.0,-17000000.0,-64000000.0,-951000000.0,713000000.0,713000000.0,,-693000000.0,33000000.0,3000000.0,,-643000000.0,,-50000000.0,-454000000.0,-551000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q1TTM,2011-04-01,2012-03-31,,,715000000.0,232000000.0,133000000.0,32000000.0,-7000000.0,79000000.0,,,-2016000000.0,-125000000.0,1545000000.0,-2016000000.0,-125000000.0,1545000000.0,-603000000.0,1295000000.0,1295000000.0,,38000000.0,220000000.0,16000000.0,,-1250000000.0,,-173000000.0,-410000000.0,-576000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2012.0,Q1,2012-01-01,2012-03-31,2013-04-23 10:03:26+00:00,,44000000.0,10000000.0,32000000.0,,6000000.0,55000000.0,,,-593000000.0,-26000000.0,1053000000.0,-593000000.0,-26000000.0,1053000000.0,440000000.0,270000000.0,270000000.0,,696000000.0,33000000.0,1000000.0,,-323000000.0,,-27000000.0,-3000000.0,-300000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,FY,2013-01-01,2013-12-31,2016-02-11 10:07:06+00:00,,713000000.0,267000000.0,103000000.0,31000000.0,10000000.0,-669000000.0,,2097000000.0,-2207000000.0,-113000000.0,1308000000.0,-2207000000.0,-113000000.0,1308000000.0,-1002000000.0,1718000000.0,1718000000.0,,156000000.0,14000000.0,3000000.0,,-1335000000.0,,-153000000.0,-2208000000.0,-775000000.0,6000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q4,2013-10-01,2013-12-31,,,164000000.0,120000000.0,24000000.0,,4000000.0,154000000.0,,498000000.0,-1777000000.0,-59000000.0,638000000.0,-1777000000.0,-59000000.0,638000000.0,-1194000000.0,292000000.0,292000000.0,,168000000.0,14000000.0,-4000000.0,,-341000000.0,,-61000000.0,-1798000000.0,-150000000.0,6000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q3TTM,2012-10-01,2013-09-30,,,752000000.0,251000000.0,111000000.0,31000000.0,11000000.0,-735000000.0,,4138000000.0,197000000.0,-82000000.0,1325000000.0,197000000.0,-82000000.0,1325000000.0,1451000000.0,1565000000.0,1565000000.0,,384000000.0,-17000000.0,6000000.0,,-1324000000.0,,-119000000.0,-1725000000.0,-875000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q3,2013-07-01,2013-09-30,,,185000000.0,12000000.0,24000000.0,,9000000.0,397000000.0,,1099000000.0,187000000.0,-40000000.0,874000000.0,187000000.0,-40000000.0,874000000.0,1030000000.0,457000000.0,457000000.0,,-4000000.0,-11000000.0,2000000.0,,-344000000.0,,-42000000.0,-407000000.0,-150000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-10-21 10:03:26+00:00,,549000000.0,147000000.0,79000000.0,31000000.0,6000000.0,-823000000.0,,1599000000.0,-430000000.0,-54000000.0,670000000.0,-430000000.0,-54000000.0,670000000.0,192000000.0,1426000000.0,1426000000.0,,-12000000.0,,7000000.0,,-994000000.0,,-92000000.0,-410000000.0,-625000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q2TTM,2012-07-01,2013-06-30,,,730000000.0,253000000.0,120000000.0,31000000.0,5000000.0,-1164000000.0,,3039000000.0,-723000000.0,-51000000.0,1428000000.0,-723000000.0,-51000000.0,1428000000.0,659000000.0,1528000000.0,1528000000.0,,944000000.0,-6000000.0,6000000.0,,-1314000000.0,,-88000000.0,-1417000000.0,-1025000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q2,2013-04-01,2013-06-30,,,348000000.0,125000000.0,27000000.0,31000000.0,3000000.0,-1633000000.0,,500000000.0,26000000.0,6000000.0,-1149000000.0,26000000.0,6000000.0,-1149000000.0,-1114000000.0,461000000.0,461000000.0,,-4000000.0,,2000000.0,,-324000000.0,,-27000000.0,,-150000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-07-29 10:29:25+00:00,,364000000.0,135000000.0,55000000.0,31000000.0,-3000000.0,-1220000000.0,,500000000.0,-617000000.0,-14000000.0,-204000000.0,-617000000.0,-14000000.0,-204000000.0,-838000000.0,969000000.0,969000000.0,,-8000000.0,11000000.0,5000000.0,,-650000000.0,,-50000000.0,-3000000.0,-475000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q1TTM,2012-04-01,2013-03-31,,,757000000.0,249000000.0,127000000.0,30000000.0,-9000000.0,264000000.0,,3289000000.0,-1021000000.0,-48000000.0,1460000000.0,-1021000000.0,-48000000.0,1460000000.0,382000000.0,1510000000.0,1510000000.0,,-441000000.0,-6000000.0,6000000.0,,-1310000000.0,,-84000000.0,-1868000000.0,-1126000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2013.0,Q1,2013-01-01,2013-03-31,2014-04-23 10:00:11+00:00,,16000000.0,10000000.0,28000000.0,,-6000000.0,413000000.0,,,-643000000.0,-20000000.0,945000000.0,-643000000.0,-20000000.0,945000000.0,276000000.0,508000000.0,508000000.0,,-4000000.0,11000000.0,3000000.0,,-326000000.0,,-23000000.0,-3000000.0,-325000000.0,,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,FY,2014-01-01,2014-12-31,2017-02-09 08:20:36+00:00,,974000000.0,252000000.0,106000000.0,35000000.0,-34000000.0,72000000.0,,1000000000.0,-1918000000.0,-205000000.0,1623000000.0,-1918000000.0,-205000000.0,1623000000.0,-534000000.0,1470000000.0,1445000000.0,25000000.0,,12000000.0,-40000000.0,,-1411000000.0,,-204000000.0,-1079000000.0,-440000000.0,4000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q4,2014-10-01,2014-12-31,,,223000000.0,94000000.0,28000000.0,,-9000000.0,323000000.0,,,-783000000.0,-30000000.0,499000000.0,-783000000.0,-30000000.0,499000000.0,-323000000.0,148000000.0,148000000.0,,,1000000.0,-3000000.0,,-356000000.0,,-31000000.0,-428000000.0,,4000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q3TTM,2013-10-01,2014-09-30,,,915000000.0,278000000.0,102000000.0,35000000.0,-21000000.0,-97000000.0,,1498000000.0,-2912000000.0,-234000000.0,1762000000.0,-2912000000.0,-234000000.0,1762000000.0,-1405000000.0,1614000000.0,1589000000.0,25000000.0,168000000.0,25000000.0,-41000000.0,,-1396000000.0,,-234000000.0,-2449000000.0,-590000000.0,6000000.0,
Reynolds American Inc,RAI,02S2RPPVO9RP4NEU2740,1275283,2014.0,Q3,2014-07-01,2014-09-30,,,252000000.0,33000000.0,27000000.0,,-24000000.0,375000000.0,,,-806000000.0,-63000000.0,869000000.0,-806000000.0,-63000000.0,869000000.0,-24000000.0,467000000.0,467000000.0,,,1000000.0,-13000000.0,,-356000000.0,,-50000000.0,-451000000.0,,,
