company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q3YTD,2011-01-01,2011-09-30,2012-11-07 16:20:04+00:00,,-89000000.0,81000000.0,81000000.0,,-7000000.0,23000000.0,9000000.0,450000000.0,-105000000.0,-96000000.0,436000000.0,-105000000.0,-96000000.0,436000000.0,228000000.0,302000000.0,302000000.0,27000000.0,6000000.0,,,3000000.0,-431000000.0,-51000000.0,-570000000.0,,386000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2TTM,2010-07-01,2011-06-30,,,-86000000.0,74000000.0,106000000.0,,18000000.0,103000000.0,10000000.0,733000000.0,-433000000.0,-180000000.0,647000000.0,-433000000.0,-180000000.0,647000000.0,52000000.0,429000000.0,429000000.0,5000000.0,16000000.0,,,4000000.0,-604000000.0,-46000000.0,-595000000.0,-597000000.0,470000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2,2011-04-01,2011-06-30,,,-11000000.0,3000000.0,26000000.0,,1000000.0,139000000.0,3000000.0,,-69000000.0,-52000000.0,259000000.0,-69000000.0,-52000000.0,259000000.0,139000000.0,91000000.0,91000000.0,3000000.0,13000000.0,,,,-236000000.0,-14000000.0,-85000000.0,,198000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q2YTD,2011-01-01,2011-06-30,2012-08-03 13:28:49+00:00,,-37000000.0,36000000.0,53000000.0,,5000000.0,180000000.0,8000000.0,,-96000000.0,-76000000.0,430000000.0,-96000000.0,-76000000.0,430000000.0,263000000.0,194000000.0,194000000.0,2000000.0,16000000.0,,,1000000.0,-350000000.0,-24000000.0,-120000000.0,,298000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q1TTM,2010-04-01,2011-03-31,,-1000000.0,-160000000.0,82000000.0,105000000.0,,6000000.0,60000000.0,10000000.0,731000000.0,-554000000.0,-175000000.0,627000000.0,-554000000.0,-175000000.0,627000000.0,-96000000.0,432000000.0,432000000.0,26000000.0,7000000.0,,,5000000.0,-422000000.0,-41000000.0,-551000000.0,-751000000.0,288000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2011.0,Q1,2011-01-01,2011-03-31,2012-05-08 11:10:59+00:00,,-26000000.0,33000000.0,27000000.0,,4000000.0,41000000.0,5000000.0,,-27000000.0,-24000000.0,171000000.0,-27000000.0,-24000000.0,171000000.0,124000000.0,103000000.0,103000000.0,-1000000.0,3000000.0,,,1000000.0,-114000000.0,-10000000.0,-35000000.0,0.0,100000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q4,2012-10-01,2012-12-31,,,61000000.0,2000000.0,27000000.0,,4000000.0,110000000.0,6000000.0,,-76000000.0,-101000000.0,232000000.0,-76000000.0,-101000000.0,232000000.0,59000000.0,85000000.0,85000000.0,15000000.0,1000000.0,,-22000000.0,-5000000.0,-140000000.0,-24000000.0,-11000000.0,-50000000.0,63000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,FY,2012-01-01,2012-12-31,2015-02-17 15:34:58+00:00,,177000000.0,80000000.0,104000000.0,,10000000.0,-6000000.0,6000000.0,,-479000000.0,-128000000.0,588000000.0,-479000000.0,-128000000.0,588000000.0,-9000000.0,349000000.0,349000000.0,141000000.0,0.0,,-65000000.0,,-413000000.0,-87000000.0,-145000000.0,-275000000.0,372000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3TTM,2011-10-01,2012-09-30,,,76000000.0,83000000.0,105000000.0,,6000000.0,-59000000.0,1000000.0,250000000.0,-623000000.0,-77000000.0,589000000.0,-623000000.0,-77000000.0,589000000.0,-105000000.0,345000000.0,345000000.0,192000000.0,6000000.0,,-43000000.0,6000000.0,-401000000.0,-100000000.0,-512000000.0,-325000000.0,424000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3,2012-07-01,2012-09-30,,,195000000.0,38000000.0,26000000.0,,8000000.0,-159000000.0,-2000000.0,,-86000000.0,-13000000.0,38000000.0,-86000000.0,-13000000.0,38000000.0,-53000000.0,88000000.0,88000000.0,82000000.0,-1000000.0,,-21000000.0,1000000.0,-52000000.0,-22000000.0,-12000000.0,-50000000.0,61000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q3YTD,2012-01-01,2012-09-30,2013-11-07 11:19:28+00:00,,116000000.0,78000000.0,77000000.0,,6000000.0,-116000000.0,,,-403000000.0,-27000000.0,356000000.0,-403000000.0,-27000000.0,356000000.0,-68000000.0,264000000.0,264000000.0,126000000.0,-1000000.0,,-43000000.0,5000000.0,-273000000.0,-63000000.0,-134000000.0,-225000000.0,309000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2TTM,2011-07-01,2012-06-30,,,-171000000.0,90000000.0,107000000.0,,-14000000.0,-57000000.0,4000000.0,700000000.0,-546000000.0,-84000000.0,557000000.0,-546000000.0,-84000000.0,557000000.0,-87000000.0,365000000.0,365000000.0,135000000.0,-3000000.0,,-22000000.0,7000000.0,-430000000.0,-105000000.0,-950000000.0,-275000000.0,451000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2,2012-04-01,2012-06-30,,,-57000000.0,2000000.0,25000000.0,,-9000000.0,67000000.0,1000000.0,,-158000000.0,-77000000.0,210000000.0,-158000000.0,-77000000.0,210000000.0,-34000000.0,92000000.0,92000000.0,24000000.0,-1000000.0,,-22000000.0,2000000.0,-203000000.0,-25000000.0,-11000000.0,-125000000.0,151000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q2YTD,2012-01-01,2012-06-30,2013-08-08 13:10:23+00:00,,-79000000.0,40000000.0,51000000.0,,-2000000.0,43000000.0,2000000.0,,-317000000.0,-14000000.0,318000000.0,-317000000.0,-14000000.0,318000000.0,-15000000.0,176000000.0,176000000.0,44000000.0,0.0,,-22000000.0,4000000.0,-221000000.0,-41000000.0,-122000000.0,-175000000.0,248000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q1TTM,2011-04-01,2012-03-31,,,-125000000.0,91000000.0,108000000.0,,-4000000.0,15000000.0,6000000.0,700000000.0,-457000000.0,-59000000.0,606000000.0,-457000000.0,-59000000.0,606000000.0,86000000.0,364000000.0,364000000.0,114000000.0,11000000.0,,,5000000.0,-463000000.0,-94000000.0,-1024000000.0,-150000000.0,498000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2012.0,Q1,2012-01-01,2012-03-31,2013-05-07 14:50:38+00:00,,-22000000.0,38000000.0,26000000.0,,7000000.0,-24000000.0,1000000.0,,-159000000.0,63000000.0,108000000.0,-159000000.0,63000000.0,108000000.0,19000000.0,84000000.0,84000000.0,20000000.0,1000000.0,,,2000000.0,-18000000.0,-16000000.0,-111000000.0,-50000000.0,97000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,FY,2013-01-01,2013-12-31,2016-02-26 11:07:40+00:00,,157000000.0,79000000.0,122000000.0,,-4000000.0,13000000.0,35000000.0,895000000.0,547000000.0,-1216000000.0,574000000.0,547000000.0,-1216000000.0,574000000.0,-99000000.0,384000000.0,384000000.0,55000000.0,3000000.0,,-87000000.0,,-1601000000.0,-115000000.0,-289000000.0,-10000000.0,500000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q4,2013-10-01,2013-12-31,,,262000000.0,2000000.0,34000000.0,,2000000.0,34000000.0,14000000.0,,-109000000.0,-32000000.0,237000000.0,-109000000.0,-32000000.0,237000000.0,98000000.0,141000000.0,141000000.0,29000000.0,-3000000.0,,-22000000.0,,-141000000.0,-35000000.0,-98000000.0,,144000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3TTM,2012-10-01,2013-09-30,,,-44000000.0,79000000.0,115000000.0,,-2000000.0,89000000.0,27000000.0,895000000.0,580000000.0,-1285000000.0,569000000.0,580000000.0,-1285000000.0,569000000.0,-138000000.0,328000000.0,328000000.0,41000000.0,7000000.0,,-87000000.0,-5000000.0,-1600000000.0,-104000000.0,-202000000.0,-60000000.0,419000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3,2013-07-01,2013-09-30,,,-5000000.0,37000000.0,,,2000000.0,,2000000.0,70000000.0,-121000000.0,-42000000.0,82000000.0,-121000000.0,-42000000.0,82000000.0,-79000000.0,0.0,,,-3000000.0,,-22000000.0,,-113000000.0,-35000000.0,-168000000.0,,106000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q3YTD,2013-01-01,2013-09-30,2014-11-05 16:09:50+00:00,,-105000000.0,77000000.0,88000000.0,,-6000000.0,-21000000.0,21000000.0,895000000.0,656000000.0,-1184000000.0,337000000.0,656000000.0,-1184000000.0,337000000.0,-197000000.0,243000000.0,243000000.0,26000000.0,6000000.0,,-65000000.0,,-1460000000.0,-80000000.0,-191000000.0,-10000000.0,356000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2TTM,2012-07-01,2013-06-30,,,156000000.0,80000000.0,108000000.0,,4000000.0,32000000.0,23000000.0,825000000.0,615000000.0,-1256000000.0,525000000.0,615000000.0,-1256000000.0,525000000.0,-112000000.0,303000000.0,303000000.0,86000000.0,9000000.0,,-86000000.0,-4000000.0,-1539000000.0,-91000000.0,-46000000.0,-110000000.0,374000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2,2013-04-01,2013-06-30,,,-89000000.0,3000000.0,28000000.0,,-2000000.0,-2000000.0,19000000.0,825000000.0,812000000.0,-1128000000.0,106000000.0,812000000.0,-1128000000.0,106000000.0,-212000000.0,88000000.0,88000000.0,-7000000.0,2000000.0,,-22000000.0,-1000000.0,-1235000000.0,-25000000.0,-12000000.0,,132000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q2YTD,2013-01-01,2013-06-30,2014-08-06 11:20:32+00:00,,-100000000.0,40000000.0,55000000.0,,-8000000.0,81000000.0,19000000.0,825000000.0,777000000.0,-1142000000.0,255000000.0,777000000.0,-1142000000.0,255000000.0,-118000000.0,130000000.0,130000000.0,-11000000.0,9000000.0,,-43000000.0,,-1347000000.0,-45000000.0,-23000000.0,-10000000.0,250000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q1TTM,2012-04-01,2013-03-31,,,188000000.0,79000000.0,105000000.0,,-3000000.0,101000000.0,5000000.0,,-355000000.0,-205000000.0,629000000.0,-355000000.0,-205000000.0,629000000.0,66000000.0,307000000.0,307000000.0,117000000.0,6000000.0,,-86000000.0,-1000000.0,-507000000.0,-91000000.0,-45000000.0,-235000000.0,393000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2013.0,Q1,2013-01-01,2013-03-31,2014-05-09 10:20:30+00:00,,-11000000.0,37000000.0,27000000.0,,-6000000.0,83000000.0,,,-35000000.0,-14000000.0,149000000.0,-35000000.0,-14000000.0,149000000.0,94000000.0,42000000.0,42000000.0,-4000000.0,7000000.0,,-21000000.0,1000000.0,-112000000.0,-20000000.0,-11000000.0,-10000000.0,118000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,FY,2014-01-01,2014-12-31,2017-03-01 12:03:02+00:00,,190000000.0,114000000.0,137000000.0,,-23000000.0,-56000000.0,40000000.0,760000000.0,-460000000.0,-155000000.0,632000000.0,-460000000.0,-155000000.0,632000000.0,-6000000.0,413000000.0,413000000.0,138000000.0,-14000000.0,,-98000000.0,,-313000000.0,-140000000.0,-970000000.0,-178000000.0,298000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q4,2014-10-01,2014-12-31,,,43000000.0,11000000.0,33000000.0,,-15000000.0,1000000.0,10000000.0,148000000.0,-45000000.0,-59000000.0,225000000.0,-45000000.0,-59000000.0,225000000.0,106000000.0,86000000.0,86000000.0,105000000.0,2000000.0,,-25000000.0,,-47000000.0,-47000000.0,-123000000.0,-57000000.0,35000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3TTM,2013-10-01,2014-09-30,,,409000000.0,105000000.0,138000000.0,,-6000000.0,-23000000.0,44000000.0,612000000.0,-524000000.0,-128000000.0,644000000.0,-524000000.0,-128000000.0,644000000.0,-14000000.0,468000000.0,468000000.0,62000000.0,-19000000.0,,-95000000.0,,-407000000.0,-128000000.0,-945000000.0,-121000000.0,407000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3,2014-07-01,2014-09-30,,,250000000.0,27000000.0,35000000.0,,-8000000.0,-125000000.0,12000000.0,93000000.0,-42000000.0,-2000000.0,24000000.0,-42000000.0,-2000000.0,24000000.0,-28000000.0,122000000.0,122000000.0,-8000000.0,,,-26000000.0,,-38000000.0,-27000000.0,-93000000.0,-28000000.0,63000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q3YTD,2014-01-01,2014-09-30,2015-11-04 16:14:17+00:00,,147000000.0,103000000.0,104000000.0,,-8000000.0,-57000000.0,30000000.0,612000000.0,-415000000.0,-96000000.0,407000000.0,-415000000.0,-96000000.0,407000000.0,-112000000.0,327000000.0,327000000.0,33000000.0,-16000000.0,,-73000000.0,,-266000000.0,-93000000.0,-847000000.0,-121000000.0,263000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2TTM,2013-07-01,2014-06-30,,,154000000.0,115000000.0,136000000.0,,4000000.0,,34000000.0,589000000.0,-603000000.0,-168000000.0,702000000.0,-603000000.0,-168000000.0,702000000.0,-65000000.0,459000000.0,459000000.0,107000000.0,-22000000.0,,-91000000.0,,-482000000.0,-136000000.0,-1020000000.0,-93000000.0,450000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2,2014-04-01,2014-06-30,,,-92000000.0,40000000.0,34000000.0,,-2000000.0,46000000.0,11000000.0,494000000.0,-220000000.0,-48000000.0,200000000.0,-220000000.0,-48000000.0,200000000.0,-70000000.0,102000000.0,102000000.0,18000000.0,1000000.0,,-25000000.0,,-120000000.0,-35000000.0,-608000000.0,-93000000.0,107000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q2YTD,2014-01-01,2014-06-30,2015-08-06 11:29:38+00:00,,-103000000.0,76000000.0,69000000.0,,,68000000.0,18000000.0,519000000.0,-373000000.0,-94000000.0,383000000.0,-373000000.0,-94000000.0,383000000.0,-84000000.0,205000000.0,205000000.0,41000000.0,-16000000.0,,-47000000.0,,-228000000.0,-66000000.0,-754000000.0,-93000000.0,200000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q1TTM,2013-04-01,2014-03-31,,,157000000.0,78000000.0,130000000.0,,4000000.0,-48000000.0,42000000.0,920000000.0,429000000.0,-1248000000.0,608000000.0,429000000.0,-1248000000.0,608000000.0,-207000000.0,445000000.0,445000000.0,82000000.0,-21000000.0,,-88000000.0,-1000000.0,-1597000000.0,-126000000.0,-424000000.0,,475000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2014.0,Q1,2014-01-01,2014-03-31,2015-05-06 12:05:30+00:00,,-11000000.0,36000000.0,35000000.0,,2000000.0,22000000.0,7000000.0,25000000.0,-153000000.0,-46000000.0,183000000.0,-153000000.0,-46000000.0,183000000.0,-14000000.0,103000000.0,103000000.0,23000000.0,-17000000.0,,-22000000.0,,-108000000.0,-31000000.0,-146000000.0,,93000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,FY,2015-01-01,2015-12-31,2018-02-28 15:28:32+00:00,,202000000.0,103000000.0,138000000.0,,-11000000.0,-18000000.0,29000000.0,519000000.0,-400000000.0,-435000000.0,727000000.0,-400000000.0,-435000000.0,727000000.0,-119000000.0,427000000.0,427000000.0,180000000.0,-53000000.0,,-149000000.0,,-650000000.0,-133000000.0,-369000000.0,-377000000.0,348000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q4,2015-10-01,2015-12-31,,,56000000.0,12000000.0,36000000.0,,-5000000.0,-10000000.0,10000000.0,153000000.0,-179000000.0,-53000000.0,255000000.0,-179000000.0,-53000000.0,255000000.0,18000000.0,148000000.0,148000000.0,81000000.0,-41000000.0,,-41000000.0,,-94000000.0,-42000000.0,-193000000.0,-67000000.0,83000000.0,
Nasdaq Inc,NDAQ,549300L8X1Q78ERXFD06,1120193,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-11-08 15:51:04+00:00,,146000000.0,91000000.0,102000000.0,,-6000000.0,-8000000.0,19000000.0,366000000.0,-221000000.0,-382000000.0,472000000.0,-221000000.0,-382000000.0,472000000.0,-137000000.0,279000000.0,279000000.0,99000000.0,-12000000.0,,-108000000.0,,-556000000.0,-91000000.0,-176000000.0,-310000000.0,265000000.0,
